Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14
LPAR4	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	63.36465649804453	28.12182990695996	-12.455896644018823	-20.456652752191097	-2.326775567908342	-2.2440786973113207	-5.688601335919652	7.847291819651161	-1.7544031392644837	-13.754816872244493	-0.7891832306812949	3.880323125629147	2.5099837135316965	-0.8545531728064246
LPAR5	Coupled	Not-coupled	-	-	Lysophospholipid (LPA) receptors	classA	93.3768380937779	18.149519574066197	2.0890916821117957	-20.414483767228052	-6.077674992370199	13.293882245918272	-2.841410149389311	-5.201347580898396	-1.1040228883087853	-6.235812615397084	-5.490642923008818	11.822391316713817	0.39993956235462697	0.5184426861134387
LPAR6	Not-coupled	Not-coupled	-	-	Lysophospholipid (LPA) receptors	classA	56.14416746533785	-15.400117568873943	10.64274950484384	4.374152172523863	11.014504976805146	-13.691395270574551	4.623828856761762	11.607204981687882	-3.3762353400311493	-15.127559576681719	-5.555406513191562	-8.03313350965624	-6.661184547680815	5.673411812007404
LTB4R	Coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	48.98220572037987	-7.345040064746046	2.7287192612555176	4.283223492834586	15.409545559747919	-19.574594438697627	8.651883039396944	15.1963377078953	0.29592711508839015	-18.81296808247187	3.7715572636022956	-13.38377960263641	-6.421306681285879	5.570639700632896
LTB4R2	Coupled	Not-coupled	Not-coupled	-	Leukotriene receptors	classA	-46.7948101735757	46.99912628809085	39.919133710976986	8.174180434576348	-5.2135947872461355	-0.2168177834991227	-8.716251528002926	7.154934104262443	3.8706156422211455	4.378446255779603	19.969480079853106	3.7525388138211193	7.7920857138330355	-10.811527522033511
MC1R	Not-coupled	Coupled	-	-	Melanocortin receptors	classA	-57.45314634216438	40.03874624332076	49.3481938710745	11.788297037384483	-6.00840097634682	5.464098773242381	-13.055926799298863	1.1122513269896876	4.126522923144063	3.9397996257780723	15.074840904795218	4.016348300107941	7.395146654996725	-11.210105948393641
MC3R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-60.882584416832245	40.55955752258704	47.21448879719972	10.183606743701446	-6.185493926781898	-0.2423666057865548	-17.043636595625458	-2.0020572290586505	0.9267430412522119	5.498247067809051	10.129629151727325	4.393502803625177	8.995114259574859	-8.654337743739392
MC4R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-56.720870165101466	38.7203883591117	49.38888534859296	8.759865111273568	-6.76049496527259	2.9905287648868066	-12.921319195908453	0.6827040882290625	3.129779150009728	4.454727857721697	11.605097499953953	5.915681004460212	7.71134640324122	-12.088685537585473
MC5R	Not-coupled	Coupled	-	-	Melanocortin receptors	classA	21.817355932809594	-13.450552312559827	-0.7479904837821454	6.290005453213084	10.525096115833746	-19.252018908393932	-13.077190614665154	8.902899463635991	0.22615777410854618	26.264716296404053	-10.100742019479153	-3.8351999750118275	7.308319198278419	5.885687636829263
MCHR1	Coupled	Coupled	-	-	Melanin-concentrating hormone receptors	classA	43.43032365047757	-24.833547447483806	21.97661551520549	10.239682361327384	-1.757173101184275	3.989975585866373	7.375891518885869	-8.615830076985203	-5.738044866776681	7.841682113805494	-2.865532118747815	-3.730504578240145	-7.9824016719632125	2.593449087228021
MCHR2	Coupled	Coupled	-	-	Melanin-concentrating hormone receptors	classA	29.807349104891138	-30.55601015700495	-6.076211192809912	15.515336848457647	-28.262580928288326	-18.3597234924247	-6.747031406003153	5.210129610381027	22.095290938763952	4.875409268802806	8.620577391542758	-8.42200132748197	0.73330927893678	7.072765325695519
MLNR	Coupled	Coupled	-	-	Motilin receptor	classA	1.6365596335905663	68.48231413056918	14.247330159946797	12.761995910648821	31.258925103644895	-41.243810498402986	31.906871556573357	-22.24121445551112	20.29785122983931	11.072609368748125	15.940740111980299	16.792935345157243	-0.9334951913615674	1.0793153087331233
MRGPRX1	Coupled	Coupled	-	-	Class A Orphans	classA	-2.6320714613603164	68.62799936346926	9.334967594959405	14.732318029571077	31.023424228037328	-43.014132737322235	34.80680000875246	-23.354316852715343	16.733495392249274	12.7197266979363	14.753603629208543	16.033976280006627	-2.822633196535458	3.490706470795695
MRGPRX2	Coupled	Coupled	-	-	Class A Orphans	classA	-25.13918737578353	-11.566492544177503	23.003950356307534	21.87631730824166	-9.433686488166142	16.868612046512016	-0.6752938162853683	-1.6168375671289485	-6.772241694644549	-2.6070970133413613	-12.533714032429703	-6.64099783408819	-8.191865731045889	-1.5952925857114735
MTNR1A	Coupled	Not-coupled	Coupled	-	Melatonin receptors	classA	-20.22847945377221	-13.119755203743745	14.267673407024699	21.457546578766834	-2.709625494685136	11.922917619445911	-2.1970464462921164	4.7353273715099995	-7.011107008124494	-0.9479327328592481	-7.015961711316378	-8.77386915413326	-5.734730017259472	-2.5559057860074836
MTNR1B	Not-coupled	Not-coupled	Not-coupled	-	Melatonin receptors	classA	28.623202993503114	-33.14019875311119	-13.876907205581789	22.151061175734775	-20.89810569689088	4.436075032077593	-2.284143192608698	-8.038625672258448	-1.5874925201472805	-4.744407229495717	1.78752895179601	3.3728234465181037	0.5859534847702951	0.17395745664541487
NMBR	Coupled	Coupled	-	-	Bombesin receptors	classA	8.328664327838087	-32.8119007883626	-12.237298580033505	17.63651548461717	-37.90996342579719	-13.545314451643975	-0.2981880546365587	-5.2263099602745005	19.69964972195549	-0.09367248113158638	13.118695593991557	-4.774736457423703	-4.508576130507066	6.752600825385115
NMUR1	Coupled	Coupled	-	-	Neuromedin U receptors	classA	8.225840693138075	-29.39392793217523	-10.349864779448842	19.39767807091362	-36.75686643839024	-11.964301990401722	-0.0565855302805819	-15.040301514415509	16.775137581066232	-2.1859545727435545	8.1948689334277	1.1739569615463104	-5.98102328151918	6.328019405915039
NMUR2	Coupled	Coupled	-	-	Neuromedin U receptors	classA	70.33031959297585	-49.15041201026758	34.69690865440623	-0.46131491945848885	2.6249691849489207	6.227581330448281	1.6987140551677122	5.347969460988542	-1.4627901132399503	9.990967020720637	2.5618384249392827	-13.241494274731384	-2.906891167701558	-8.136620772813119
NPBWR1	Not-coupled	Not-coupled	-	-	Neuropeptide W/neuropeptide B receptors	classA	-4.907596281838879	-36.76127747325169	-17.284867817089708	22.727609728358246	-6.393289067614326	0.6866016324889239	-2.640874054145801	4.245222812598616	0.5371714335854346	-1.3373071092376982	-0.6579453092503569	6.949661611244115	2.3190202647542257	-4.71674571419099
NPFFR1	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-25.19152133571929	-25.85619829119793	-34.18511826115463	20.573320975185222	-6.345197818910528	-9.633183432037924	-20.777072517600793	1.7425419210527024	-3.701727935638545	21.079050729124198	-4.679666441956276	3.066311033630252	12.042528236167298	9.106472861382008
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	46.493876933928455	-51.168806473185	16.39892302681403	-1.2550800374520705	3.166734237272166	-1.5196988727015879	-4.582662268155754	5.625852852551729	3.5709252415969015	9.508377280384833	-5.20916293896718	-2.080805826380091	-1.3721952808780884	-15.97281601410227
OPRD1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	44.05278098183956	-47.88944297065505	11.107280188812686	-0.21679094999323323	0.7371103821767928	-2.201749051227029	-6.516928655370757	-5.4764560515119864	-1.6142350672305972	14.013169591296338	-2.0333616414854094	-3.252129118635628	-1.3491230633174431	-15.95543810879139
OPRK1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	48.198603145157286	-47.96073607836293	15.715699809793659	-2.0697307536047447	1.5787960321356425	-5.337367832318945	-1.0717575028279827	-1.7635515631313468	0.35368094115831156	7.62538964168459	1.1559186058746942	-6.074990539879176	-4.836707124688569	-13.930145305412378
OPRL1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	36.843474046568936	-44.38447425157546	5.0203623262440535	-2.327083881576275	1.0472071854215697	-4.711455943982374	-10.532087422944368	-3.3300953973783978	0.18045645996040408	14.212721355026778	-7.924369170791137	-0.29529883672884993	-0.03351005055698087	-15.353939442721387
OPRM1	Coupled	Not-coupled	Coupled	-	Opioid receptors	classA	80.36286489915689	0.025335329666618882	9.717331797429058	5.378660494846324	3.084930559004842	0.03004341038611323	-7.776918812342161	-8.886115060159062	-6.450196749066223	-3.7429782041295336	2.90946693984038	-10.78298924014747	-4.02987264698943	13.793641730424063
OXGR1	Coupled	Coupled	-	-	Oxoglutarate receptor	classA	5.47881916148717	-1.0725643748715277	-22.239129347933723	30.470199733899317	25.74115586427732	15.946736131789462	12.099158833592924	11.598569859895765	-15.30732366761033	-1.3771772912558922	-1.1283729454487512	16.369400655491063	10.575058392890805	1.8678493227420891
OXTR	Coupled	Coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	74.99112552962546	16.631310292505407	-11.981789929323355	-8.3200569106074	1.8119011438088286	0.6140877763890459	-9.6655313405921	-4.666037465017709	-3.0698169271802795	-0.5940631260806216	-1.1900732163669536	3.7356008739668094	6.1529366402831736	5.579310579897074
P2RY1	Coupled	Not-coupled	-	-	P2Y receptors	classA	73.25114070374849	10.84738019706169	-9.175402251650592	-6.915939480663607	4.241244739995324	-6.511865608977342	-5.592004594240496	0.8377565817773045	0.5772505906568366	-13.090878236953346	-4.175275272229588	2.412769081519088	3.8624908562090847	7.1680236899409255
P2RY2	Coupled	Not-coupled	Coupled	-	P2Y receptors	classA	80.36277201366755	10.54466858319072	-7.274231907404805	-3.4981046368507087	4.013635615354754	-2.7726138716175868	-2.9121713950629613	0.2822920441581987	2.418479268600159	-11.441154174943222	4.616929839123568	0.6260642480984026	5.02431817593749	5.55920800040874
P2RY4	Coupled	Not-coupled	-	-	P2Y receptors	classA	105.0057842887472	4.477254771831271	7.0327936677312195	-8.714202802208733	-6.5669121538958075	13.307769802363545	1.103878931442802	9.608942147466678	2.9792496197638694	-9.46178475301836	9.124334132469656	-3.5193289742037592	4.132561617074086	7.5715179939403585
P2RY6	Coupled	Not-coupled	-	-	P2Y receptors	classA	87.71907252900189	29.71663582764837	-5.368134567727278	-16.05204350899175	-6.982358620210206	10.821022793630483	-5.502753387372884	-2.244885214099756	-5.06368164645545	-1.1769426487383792	5.72418494288877	3.2865076593297995	3.7748629818345902	4.040204384906419
P2RY10	-	Not-coupled	-	-	NA	classA	38.28978276422535	8.756504723929684	-7.911210825713712	10.353292286513456	8.94904857752909	-9.320370164312422	-2.8166141962271833	11.445523858233134	-13.338591729384087	-15.128742169385545	7.970344320247183	-13.723657460567443	-3.1326878600410355	16.824901595078753
P2RY11	Coupled	Coupled	-	-	P2Y receptors	classA	42.656889872776674	42.38695176643708	9.509396447614035	-14.273429511394108	-10.535621874526601	8.240089752420532	-6.5155147593922065	-5.402792233140988	-4.811749035820096	-4.828399050691107	-2.518225126229912	0.5041860436894059	-0.7270976976551172	-4.206555515431115
P2RY12	Not-coupled	Not-coupled	-	-	P2Y receptors	classA	25.941482873349006	55.6298779583611	5.687606053698241	-12.52475028514997	-4.630328336734243	-1.12768411933577	-14.114360141237523	-3.9975866997256406	-6.963453031285563	5.0790320146830235	-2.5804124427523187	-1.7614216034762449	1.672566651785488	-3.3766954843133736
P2RY13	Not-coupled	Coupled	-	-	P2Y receptors	classA	50.38314178317651	50.02159638079301	14.164795027727068	-12.060032436543613	-1.8884030431707242	11.009917134286354	-5.396968026182715	-7.816897486835944	-3.9856153737466076	-0.8271202829102078	-10.338613509910555	2.778038466764616	-1.6519880462105565	-0.5327487321668538
P2RY14	Not-coupled	Not-coupled	-	-	P2Y receptors	classA	28.377692760033312	-42.929231575108936	11.665960252054072	23.789153075311066	1.0903622211882364	3.8665158333877074	1.5156928166054475	10.623998224343113	-3.100047232549306	9.676780940065825	2.570298145648836	-0.9544716737010182	5.992734647182598	-0.43206482068899726
PRLHR	-	Coupled	-	-	NA	classA	63.95950866306598	39.40776004319881	1.7428132457808314	-20.274111873287616	-11.435403709265858	9.04645441530146	-5.580154993210798	-7.062277529409613	-2.524226236713973	-7.519674465563105	-6.449031558972899	2.885202321148457	-6.015856855640981	-0.5858386216924086
PTAFR	Coupled	Coupled	-	-	Platelet-activating factor receptor	classA	-39.37389555726418	68.69087677563779	-25.79952216164006	16.056969187357428	-23.58552173003528	3.6525410666507026	23.593569321347058	10.468847587112295	-12.548237573587201	5.151323495672451	4.355293632489939	-13.552767065313041	-12.453569065412955	-5.199530017927031
PTGDR	Not-coupled	Not-coupled	-	-	Prostanoid receptors	classA	-26.709057718658027	66.3217993400404	-29.13776932785704	2.050295392098512	-15.251373204501778	-5.690503597064217	16.141480382044385	25.72358304961111	3.6404456326663306	8.28752460251171	-15.771945107135425	-6.224465456430532	0.9537505156209641	0.3630430295697366
PTGER1	Coupled	Coupled	Not-coupled	-	Prostanoid receptors	classA	-35.86944571534697	64.98060441322565	-22.734424867019907	6.416417115281936	-23.984733906571844	3.3344928873711184	19.8479125269343	13.530140049865187	-9.43854443801868	3.133876711686859	-2.0354773776933173	-6.492121888808456	-8.437247931620538	-9.330047501669593
PTGER2	Not-coupled	Not-coupled	Coupled	-	Prostanoid receptors	classA	-28.640512683902102	74.45618830421927	-20.63698216171581	9.510505348443338	-19.508942963476386	-2.8146246117628686	8.872146788954971	8.011198978189839	-6.657398413339495	18.55747848426817	-8.864596740012141	-7.449779089060654	-2.9797266916220964	-2.466708908884033
PTGER3	Coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	-57.06846954751799	59.722345685762434	-53.08428582376746	2.572089889612031	-19.192714838405326	-13.271277492326712	1.2653883508945338	7.4797878426293	-7.991076128287513	-6.100265008404172	-20.737717281339137	2.1699115169085292	-5.692605233055333	-8.795797280689726
PTGER4	Not-coupled	Not-coupled	Coupled	-	Prostanoid receptors	classA	-14.17152459672083	75.67007853478698	-12.875788005709135	3.2997289336904925	-20.466434558882824	4.771114122132731	18.275640468034673	-0.5894865723285874	0.9511887083706553	11.470764826969063	-9.606795939882693	1.053979858987927	-5.718384115557253	-6.505746510850219
PTGFR	Coupled	Coupled	Not-coupled	-	Prostanoid receptors	classA	-36.9280964315579	64.32923398225259	-33.152392776004795	10.240097514291037	-15.794707808060073	-7.082809171266	18.238176592934433	16.50687848424737	-0.7403016499850253	-0.6940367781629682	-9.109799354921837	-4.533736733541629	-8.03036209411686	-9.826212017679627
PTGIR	Coupled	Coupled	-	-	Prostanoid receptors	classA	-34.00710538827893	37.62273727595637	-71.1803726323458	19.184300973071995	33.60708986865075	27.32761762709248	-22.13396479548469	-12.157866756382331	29.34362345092709	-1.266268335940667	-1.23398404423427	-10.662486448396184	-7.130487648616739	-0.4012905365444413
PTH1R	Coupled	Coupled	Coupled	-	Parathyroid hormone receptors	classB	-25.292379992580955	38.960155090188564	-64.43877026892608	20.546203407949985	33.638799195378766	37.355006567547996	-19.862262832212775	-18.385081525354167	30.976925072056655	-2.01469451342249	-5.911676926254123	-4.859315169770553	-11.014829812464626	-0.25465577767636643
PTH2R	-	Coupled	-	-	NA	classB	-67.99049866780888	29.935068436146818	26.694290216953934	11.77726495309821	4.967946749549142	-6.801996205005533	-11.577763216705698	-13.40454466790448	-6.834193308865886	-7.125651535322719	-1.1503387669400942	-1.0468284146623816	1.9151228895735757	-4.23737326722593
S1PR1	Not-coupled	Not-coupled	Coupled	-	Lysophospholipid (S1P) receptors	classA	-63.46609047707535	38.82358006801789	39.75291189658284	11.458851037246847	13.938896018809508	-6.315156873823299	-11.560218263369896	-1.1337398876799945	-1.8890411363979296	-10.118754518804028	0.9891604413358854	-1.2948557172352395	1.2473273630957085	-7.260148952512947
S1PR2	Coupled	Coupled	-	-	Lysophospholipid (S1P) receptors	classA	-66.0002962342271	37.12193836984732	21.85187507937238	10.608425426103196	7.689010504272909	-12.547107013146686	-12.34810738643605	-8.560727962703206	-5.908009344292651	-9.05111268820006	-1.3747557659719079	0.24230881309008914	0.46566761771284476	-4.159296881341056
S1PR3	Coupled	Coupled	-	-	Lysophospholipid (S1P) receptors	classA	-64.45635445092229	30.137020138259807	15.81626523687841	7.34539343919652	10.340695727534175	-21.050941359033118	-8.50669171751264	8.280537136945517	-0.8471213054221143	-15.975224185026141	2.2904226498548064	-3.1625499389666523	3.1455940385551497	-1.5708423675592802
S1PR5	Not-coupled	Not-coupled	-	-	Lysophospholipid (S1P) receptors	classA	34.53397296831558	-41.11005110071661	6.0542411528403	0.9608978612411895	5.074402167367063	-13.719855913313918	-7.376580292435506	0.8356221768118098	-0.02014354272319317	6.7882504048043195	-5.3857850686433855	-0.5550579201311769	-3.2330104435707847	-12.555028759994434
SSTR1	Not-coupled	Not-coupled	-	-	Somatostatin receptors	classA	49.47159722009062	-45.64158074667501	17.08519410384322	1.934123504282581	2.3730270618290605	-1.4152374947111257	-3.5387489634853933	-6.236883416879431	-0.3044645047863896	6.379318480699814	-10.35170770544324	4.07281421716809	-4.375669946544388	-11.915176224131391
SSTR2	Coupled	Not-coupled	Coupled	-	Somatostatin receptors	classA	30.011902590255378	-34.993546621217824	-1.868678849582811	-2.293798651951081	5.28532108483094	-18.153897405294366	-6.429327510086685	4.126621913489311	5.256511117544853	-3.757026122161942	-11.413258285779168	-0.1449738564113002	-0.20528920064566453	-8.70246089160197
SSTR3	Coupled	Not-coupled	-	-	Somatostatin receptors	classA	37.11689057740984	-40.805180680925545	6.08053637187843	2.064152537392552	4.718668963813306	-12.083860756693447	-2.4275288245071494	5.57052239484926	2.2571475866753428	0.3817444177881206	-3.207661154238351	-0.608596643084515	-4.336012257135916	-10.192011098809317
SSTR4	Not-coupled	Not-coupled	-	-	Somatostatin receptors	classA	56.05266950368925	-46.604509716498896	15.934503791265994	-2.1680069128497697	6.147618506334432	-11.045089518178083	-1.844470017948007	4.151888850526353	6.079369498023259	-0.13546923146603285	-2.9624183144191454	-1.2402982561102711	-3.8181450579888425	-12.31823236748542
SSTR5	Coupled	Not-coupled	-	-	Somatostatin receptors	classA	3.605217496649338	-29.957800167532472	-11.646880841353118	21.960503514487748	-10.033101956230535	-1.5051475755944765	4.4899717955932985	-13.19858506171028	4.165784029885767	-0.2512777412055418	-9.42447368765286	17.45971614931681	-0.17369012694008615	0.8412841336233711
TACR1	Coupled	Coupled	-	-	Tachykinin receptors	classA	3.059040351732627	-31.012823962824964	-4.930960105386526	21.222398471469827	-6.230416864139867	-2.016755355300141	7.592635965205438	-6.252908848598142	5.092212563742745	-0.4511642978734922	-5.162988915436675	14.71527777603201	-0.9869393434055113	0.8297314840291764
TACR2	Coupled	Coupled	-	-	Tachykinin receptors	classA	-8.936891272939404	-27.41614490867758	-27.394476393478456	20.997730843133585	-7.955595395713697	-11.05701255447819	-6.234605020150638	-6.46938652440923	0.7942191605505861	9.163356910305952	-6.88359272868879	10.923010893481155	6.477539246772028	0.5099862945302925
TACR3	Coupled	Coupled	-	-	Tachykinin receptors	classA	-10.888134990113988	71.50460349409802	-15.159256497575468	7.344640900011393	-21.879956250575763	7.646215908456831	27.078798381203885	10.392698739641775	2.4252146055813784	10.111733427344625	1.3537109288870064	-9.923188282003222	-6.470085898500419	-5.300940098081333
TBXA2R	Coupled	Coupled	-	-	Prostanoid receptors	classA	29.71795368512115	-21.944519452529097	-6.731710368871905	-0.6947251948281431	8.093266340841621	-21.468167642371107	-3.0082878259924097	8.143962298395381	-1.0603522065380904	-3.797069973702216	-0.7420970599959031	-5.07832502261788	-0.2543539875518982	-6.288903510111987
