Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24
GHSR	Coupled	Coupled	Coupled	-	Ghrelin receptor	classA	18.177122242677747	14.850216992357037	7.401785857571376	22.701127541790285	0.5228817229112493	-0.6897528930020626	-5.399053235899538	-1.12514595961362	0.22206126316729413	-1.8612625927222948	1.6026521843580126	-0.4346506856082359	-1.7039358169308758	0.979051082471331	-1.1291162188576718	-0.6032871017489476	-0.6582028146093672	-0.4921757994678135	1.129907866967029	-0.7023185639645076	-1.143840793267771	-0.8488724276481758	0.0264531526251508	0.20056427649376188
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	-4.170008344592163	3.2029346331728767	-0.9314852122661353	-0.7117735796490445	5.394972568331614	-4.114083794351306	-1.6782097637673175	0.7999796290868654	-2.0692282067188508	4.509523608760613	0.34969143837315214	-0.28602448615045833	-1.506697144206021	2.4666665551225235	1.09877149200543	0.8073850401853027	2.380933714794382	-1.136824868582237	0.3545442115116968	-0.24722166281016092	0.2782457253476513	1.5849576852872909	-1.4797028572046844	-0.35376581165005716
GNRHR	Not-coupled	Not-coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	-7.787495336850534	2.636465783055995	0.9333483745513002	-0.2541055677040707	4.5280080109305505	0.605682479213588	3.3814465620457885	-1.5135458086341318	0.028583275992164467	-0.22583184721741778	0.692068298379339	0.7141342208582112	-0.81236531552274	-1.0631234760615396	-0.18022138045423258	-0.781094643456343	0.8728593321872237	-1.3901064232125497	-0.9347702189289853	0.19749244600579008	-0.3199686400857227	-0.47057781777677415	1.1052171216338909	-0.29344229198235194
GPR17	Not-coupled	Not-coupled	-	-	Class A Orphans	classA	-9.512434035029937	2.447374815559381	-3.06053986652191	0.1448262894541761	-3.440293171844462	-3.0375030925154256	2.7378922130515844	-0.5097468284874066	0.583925867699305	-5.412753352109731	0.39206110102642205	2.008011663252609	-0.7033173056178362	0.056862814366115115	-0.6116699742940044	-1.5355807853903791	0.5714237377246897	0.021938346475626275	0.9682852340347972	-0.5979708254056986	0.2648698170861177	-0.8668470564366633	0.09639209640975345	0.5601666661831121
GPR34	Not-coupled	Not-coupled	-	-	Class A Orphans	classA	-12.57238896375934	1.6265690438015223	2.4229987041346797	0.3522471115989593	-0.35590912462319163	-0.38229289679869716	-2.10513912986654	-1.2576415827211869	-0.06316845666699605	1.5048463884019863	1.1681961112277002	0.9781419040169648	-0.8281237576990933	-1.7946162682387186	-2.232703284857313	0.34095653255917935	0.6764337814976996	-0.1338739941150749	-0.06004162673710086	-0.12301801122775241	-2.1239570291329137	0.03668064226533969	0.46419913304898613	1.292085020723957
GPR35	-	Coupled	-	-	NA	classA	-12.282412264793832	5.917119655547931	-1.0251932323581185	0.10424001389604304	2.161772177175233	0.07604344106774194	-1.004522915301831	-2.6068939997619482	-0.4789645796599983	2.428051678050988	0.497090873817596	2.371421051822241	-1.3366745178958068	-2.626092548091292	-0.755550600284391	1.1370105892281885	0.30501201814857143	-0.2947124531257839	0.30382632337865045	-1.3155833365664913	0.05430824790787634	1.2541428356533382	-0.843501992711748	1.7235670133020964
GPR55	Coupled	Not-coupled	-	-	GPR18, GPR55 and GPR119	classA	6.06665074385602	6.696751138111952	-1.3236686726592353	-7.059685917374352	-3.120078633769702	-4.209790322681424	-0.9826677607652899	-3.484114855790495	1.4954158564847815	0.314886178394328	-1.470902271247764	-0.8792029493840668	0.2871665067505572	1.8382026592720044	1.3070537075296746	0.706612451347058	-0.7110066073455147	1.0107515981568862	-1.3861231163533987	3.14006153830372	-0.03626800932800024	-2.1061984160623215	-0.39682347298424225	-0.020400377019583825
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	0.3563893391879077	10.496821346785913	-0.8621940522120102	-4.892351124213799	1.0087877672413998	3.0907242119085576	-5.339736620059516	1.7600195694207266	0.7095814138050305	2.6634478002397097	-1.431482332730761	0.03135144313017427	-0.01943807290734269	-0.31095373058016024	0.3034322053209098	0.07150408199016459	1.0852875566466451	-0.8677724100570094	0.7832979269033326	-0.4937922830866203	0.5199127744571338	-0.5509607720520886	0.3445160622093331	1.0430944271728886
GPR119	Not-coupled	Not-coupled	-	-	GPR18, GPR55 and GPR119	classA	-0.19692380777242183	7.879795892501825	-0.6228911631195981	-0.40956258108674193	-0.3483291637198368	-0.15795866330789626	2.0467431005733356	-0.008855926619849967	-1.335055174893285	0.896072978620615	0.3879587007641988	1.1314933895786345	0.834038129210415	-0.9110613587848954	-0.6483244617866062	-1.435614453777048	-0.3205930057261876	-0.3492551960515816	-0.8871259449023116	-0.49305820689460395	-1.2741285277533267	0.8769546877932358	1.3306227332829155	-0.28335854812508277
GPR132	Not-coupled	Coupled	-	-	Class A Orphans	classA	-11.556630149454747	4.018515248362578	-3.4901996597915246	3.2864481942592354	-2.3539149434287427	-2.174045583785119	-1.3882708107438588	-2.07225286227239	-1.4137710460188957	0.6578785720966872	0.1645446841738817	3.132347251082451	1.0714498659296596	-1.2781160729798715	0.1544526510886643	1.1629571206852238	0.1573786353487151	0.2367313910360648	-0.4952563398168973	-0.36540926057849027	0.05138449635654156	0.5448554787241648	0.5224898292907417	-0.12201264011080482
GPR174	-	Not-coupled	-	-	NA	classA	-12.644331533375327	-2.9116469794701634	-4.139675360854575	1.1323455358406167	-4.5604570979936145	-1.1159418268183352	2.1956270008941448	-2.166356039251108	0.5166171626799382	-0.9229589800280484	-0.7290460811260184	1.0625953780782926	-1.913175803497132	0.2662708856937076	-0.12588642402068287	0.01967510935685096	-0.31373267108905967	-0.7876727083197941	-0.471724094709444	-1.4032061368615678	-0.027246285854422462	-0.25285757231204825	0.6119104908406117	-0.2912957519567917
GPR183	Not-coupled	Coupled	Coupled	-	Class A Orphans	classA	-4.45015233783354	-2.4143873558070497	-4.785296403269143	2.790285690904795	-2.335489353190343	-0.9667568212094854	0.3773834698519012	1.1444515559534043	-0.3228675912510476	0.24877480623416845	3.3523400852328065	0.00806666057736909	-1.922267413581186	2.291352842454234	0.2595151755116281	0.7837561357706642	-0.15954221024790544	0.055317518377372414	-0.9912797327494955	-0.28526892001044474	1.5243463744454764	0.8217585132534536	-0.7407626021400632	-1.8815670156528457
GRPR	Not-coupled	Coupled	-	-	Bombesin receptors	classA	2.930765744385603	-4.929134141252031	0.3910671464759813	1.133134496073913	3.990093026580249	2.030223555469908	0.6754002940091468	1.8318938411087946	-4.021018396588981	0.040734411729538025	0.3449633464322632	1.2957271662396919	-0.45800527916690775	0.4603022561832432	0.6237120168438202	-0.8598115073923133	0.13986455307505316	1.5054457055684496	-0.3563533262037321	0.9752189907715308	-0.6598430988313652	-0.25797863148740074	1.118919876738813	0.5416349372950944
HCRTR1	Not-coupled	Coupled	-	-	Orexin receptors	classA	4.779818649481041	-3.864740319093543	-5.012502385569347	0.9401199199653724	-0.017931164209552906	1.0569452689832726	1.970551549436446	1.6971714013209196	-2.9300770342952265	-0.9770470758676156	0.3128321839530267	0.9772579047762796	-1.1364838896582412	0.008189450520403364	0.5050684975605882	-0.414312028845177	-0.20290087711296056	1.234793155891758	-0.1659466757567363	0.5350835425084681	-1.7285609967644793	0.44994165283875376	0.9155272183564026	0.07928872388533488
HCRTR2	Not-coupled	Not-coupled	Coupled	-	Orexin receptors	classA	20.055367822709794	1.485280723233115	-3.0310585336666707	-4.296509440856224	1.4419053607792793	-0.019172371753128123	-0.8554879358705517	-4.643846249936252	-1.7103343202465695	0.24484916163277132	1.975421687150309	0.5685759091596023	1.1323052724613365	0.7806688976840441	0.28516535553474137	0.5204172763854775	0.7245147428199729	-0.6739280739997023	-0.6140976699405137	-0.9178000986384074	-0.15388888304308748	-2.000672550193432	-0.1900536057333145	0.18211339166676951
HRH1	Not-coupled	Not-coupled	Coupled	-	Histamine receptors	classA	-0.35431521615073186	-8.225984937842698	-3.151422051787406	1.5824248957074434	-2.744991763567148	3.6709757720290552	-3.4708666087337248	2.2484141780928697	-0.48712628058795016	-0.010644477867229963	-0.8631332873116632	-0.2941607927815702	-0.1373330606413459	-0.030366111835189374	-1.2121189540830473	-1.4842432358301434	0.3315660486983788	-1.235002589065755	1.3965147563635922	-0.6359938689162847	-0.1324419230078585	-0.3848506169975572	1.6184199568956599	0.5861161263362611
HRH2	Not-coupled	Not-coupled	Coupled	-	Histamine receptors	classA	12.780443396631934	-6.039622528637863	5.159459084585061	-0.29099117270671576	4.000837093435152	-3.146827963707508	-2.0974505589616883	-1.4404902767000738	-2.052043138982673	0.7348656176617636	-1.18920144827364	1.9864673053493194	0.738909242481983	-1.0179992221803884	1.8240392639841403	0.9904935193213412	2.0244788227410266	0.7554643339059219	-0.7256988397108073	-0.43353473268480713	2.593808366404001	-0.021078789679090392	-1.5471934406469772	0.16813461738805563
HRH3	Not-coupled	Not-coupled	-	-	Histamine receptors	classA	7.850685378291546	-1.2658217749280891	-3.73716944000842	-1.0556808802119368	-0.4104415534346896	-2.1398242713670093	-5.339840880141696	-0.31154204575182737	-1.2117800269259107	1.0075100691757397	1.1982705726024891	2.192631740351485	-0.03719351822548751	-1.8448817707545364	3.2075088630657294	-0.10970354063182323	2.077516894012979	-1.149615610871422	0.07340566093816038	0.9434421363361105	1.5085907539254573	-1.2097778843152065	-2.2391323973817334	-0.047749587490144865
HRH4	Not-coupled	Not-coupled	-	-	Histamine receptors	classA	12.086242990546706	-10.901089426161048	-1.6184447343646775	-1.869115988787265	1.0763502661062818	-3.444393301895496	-2.217913116559875	-1.2572645823714508	0.6662660682032447	0.28739537683625616	-1.9268456547024446	-2.032501107079608	-1.2193898436574189	-0.8667677612618938	-1.373489232023202	-0.921386340595713	-0.6091940944104466	0.5838433308415634	-0.6248817428546009	-0.27264001160446566	0.29126742995485505	-1.0023879746899738	0.7485221117111546	-0.8687848776189534
HTR1A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	7.7166773576997345	-8.639706058998122	-3.32829801742465	1.2986001268467924	5.858258572223746	-3.005203072727646	-2.9911179207317087	0.7331571578278047	-1.9634568616990182	0.9261603761244357	-0.15838099591999868	-1.5373252022153345	-0.5803448870511243	-0.27427962717782617	-1.522616110356312	-1.054228053232616	-0.4739623819100027	-0.19163667947717647	0.02429190263053395	1.0647233012013688	0.6685017262503256	-0.09929647786412962	0.04019548177830542	0.29279803813224375
HTR1B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	6.440141223767468	-7.411986556592045	-3.6850981453577325	-0.5365848627977428	4.692174059853	-2.1635170731466404	-4.765567035182586	1.8657233790793804	-0.3597635893914677	0.9175054139495705	1.4210443311763863	-1.6695665957411594	-1.6036355312103223	-0.5797089569440113	-0.5494505773927092	-2.4898765503122755	-0.3022123463218419	-1.0069174044065614	-0.2202932837182357	1.5209965950336022	1.2235751731254414	0.009385753105460448	0.17117629692043043	-0.2662772377907243
HTR1D	Not-coupled	Not-coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	5.360502743513273	-7.005006946216236	-5.138261429498628	-0.33012053829748705	3.110462341075682	-1.097893652345041	-5.892530653542657	0.6315202907413793	-0.40243860136000614	0.5005784335422039	2.478046003089201	0.23616032103397167	-2.3275471253936146	-0.8750457341578428	-0.652870539878221	-1.750908699881117	-1.003909120715777	-0.9951866173087911	0.19316282939092716	0.7337054833910678	0.6066551034235051	-1.2219113874198477	-0.3250235134832564	-0.39516864050062595
HTR1E	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	4.8039081217475195	-8.379530627263966	-6.27165734163477	-0.4726783941307724	1.533943513169879	-3.0309545553091573	-5.4000256319973365	0.1255612524200277	-0.010123394888335555	0.24121692857198163	0.6080821472017813	-1.2777268471241705	-2.5031901687343745	0.07815000422731513	-1.3683941739683818	-2.293417854548517	-0.2620780188309062	0.3843061431883895	0.20956485990639617	-0.08654793519649216	0.39652279225637893	-1.0984640688847704	0.03452237291477751	-0.5543136875100018
HTR1F	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	13.857737902704647	0.8801148237940952	-4.096927293602814	-2.3547714771012656	1.8084992075574817	2.1563082981328616	2.323199695306385	0.11589173308386548	-0.9280119466344927	0.24814299506999413	1.3841973706216901	-1.3720476925341152	-2.8224440607647328	-1.6363383220466	-1.389757294342645	1.773077121267685	1.1610081347052326	-0.17022224026536176	1.9549255368602498	-0.32158508579735007	0.655967400991156	-1.2232535774253623	-0.8856141577867009	0.10027013918471252
HTR2A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	16.776786111427235	1.6629780289620195	-6.9018415179355985	-1.7325806403959998	0.26837060123896955	2.867334817985592	-0.24620620159302115	0.986049880517986	-0.8896219046412719	-0.15851983676720796	1.9438137222585259	0.5533571321685155	-1.3211805339406457	-1.7386184035910301	-0.3290909973033764	-1.3806393890900057	-0.2733915804964627	0.6236052041635749	1.5076631336921833	0.29767657338593956	-0.12407640545728715	-0.37535694828106125	-0.5854323719452403	-1.2925788257393651
HTR2B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	13.022226222611836	0.32022414563413387	-6.2529213206002785	-0.11644051182874542	-1.3903292867803811	1.626115837007136	-1.2320239537800497	1.4080616858365005	-0.5555008436654132	0.06450386735427707	1.0334834622764442	0.8953060486076381	-0.504652312951609	-1.8713195512268397	-1.3936743230846735	0.13571983036709037	-0.4667024950435988	0.8030663341304498	0.7791322115498235	-0.7895830829442206	-0.437520671982318	0.39901887767836686	0.6751358493838664	-0.7436284613429315
HTR2C	Not-coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	3.280352223546165	-7.536336610145251	-4.3099055812266664	2.921077882007072	-2.465963798954597	2.695540306921327	-3.1413023816015255	1.817966145877215	-0.8089278122864221	1.1068260538851031	-0.6145945369690334	0.5263879049859213	-0.7073114068274171	-0.06517971898986247	0.7038527799784681	0.6210782264833024	0.3726361878640624	0.0021451122818016842	0.2656065680553282	-0.04026581603437876	1.18150019374139	0.1994305123908941	0.9073974753613577	0.16446173393417565
HTR4	Coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	10.262082246207742	-4.842217118050599	8.044709153795036	-1.2011525638135034	1.769886877945955	8.467573134617037	-0.9696689060589903	0.0034034016912452944	-1.4205523590821252	-0.39769542028619503	1.5811035203851316	1.140682910288717	-1.1739480914029665	-0.042695917092608546	0.1111185068761848	-0.780084584544669	-0.37967854921067234	-0.6587681608132478	1.9079224855483532	0.4040085080749948	2.7693575649699005	0.7407328069701303	-1.1610651829152376	3.2535172541507618
HTR6	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	14.359462870799362	0.2604585529311295	-1.7671903924743015	-1.3769763741586951	4.3111505177328455	0.6456833448117628	1.8810957713021352	3.666076812947584	-1.53380280934863	0.8039147931630359	-0.17445325486260563	-0.19706992405796292	-0.7638562896980216	0.24227243337854634	-0.9739124689221943	-1.627961615549376	-1.1334005616216372	0.6213559485787216	-0.08524265292192323	-1.7529637905109754	-0.7924575321216256	0.9052217569679075	0.5509837615601532	0.6951155397723774
HTR7	Not-coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	-3.627883747101859	-9.586031250519431	9.359555124306468	1.5006055286770676	1.349101044458746	3.29805473314553	1.892320467130332	0.10036948415295123	0.5755281169147113	-1.045642572217792	2.39742334317243	1.494503834829085	-0.048346351808742215	3.236715818030611	1.0283023104161557	0.7915409447652786	-0.5376396133112562	-0.34587528944201595	0.5565040392408112	1.4562107810702785	-0.1991806310060653	-0.2806155642389468	-0.4370963154139074	0.5938568442835823
KISS1R	Not-coupled	Not-coupled	-	-	Kisspeptin receptor	classA	-1.3146596285655547	3.6761887131329414	-4.586979461090741	0.7499853410248054	-2.178156427594515	-1.5127648950277046	-1.7450275297746158	2.902188664175837	1.0765498735342405	-3.3670535279454494	-0.5238085449985781	-0.8823712694685846	1.1052517267853947	-0.5096738812701552	-1.3958846598392465	1.1260480402320816	1.0433497264606288	1.8022984254142902	-0.4739489735148783	1.3777854120713156	-0.004018918193167821	0.17480710288984846	0.4412148268398124	0.6661232434614192
LPAR1	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-1.2549583674313156	5.931818183531404	1.1299784349977555	-0.3443008917497413	-1.2524934571145998	1.1711110985799262	-5.240560565907117	2.941043304584518	1.2947191580233814	-2.979537770625203	2.029200539143073	-1.0078125699925802	1.2891736207412006	0.44577839284253146	-2.323942705511751	0.9814190431339522	1.2221033046635648	0.8354101650497682	-1.4178884379626702	0.6828147711823956	-0.5257261035774656	0.3341753195864614	0.07823603357228733	-0.4708072011113484
LPAR2	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-2.190461674103752	4.32866270545218	-3.620783648087354	-0.5916414829936186	-4.039531221737735	-0.15889636789333447	-2.802881220795287	1.6068080626174173	0.35179751209837956	-2.03952602014834	-1.341285987837607	-0.958269587458881	0.9938849605423122	0.8758393128834882	-2.542700036833939	0.7100553409727607	0.9556772461063515	1.1372771133232211	-0.5449235808452386	1.5048696512568953	0.8496625260520464	0.13682195705204087	-0.6819524733131046	-0.051605527756924625
LPAR3	Not-coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	-10.167588176390561	1.1470370224045046	-4.754479624042549	0.3653534088023112	-4.774949687821458	-1.6814303757340234	3.747853432140217	-2.1831092726087618	0.585700789401414	-0.6353908041600486	0.07092268745022819	0.4014214289849081	-1.426863087815989	-1.905499927686864	-1.3802792197725804	0.7140006308422935	-0.6087106000474047	-0.5286260623272515	1.3732417895417308	0.47255058710484327	0.5597638477867811	0.46256260666660837	-1.7456016434530102	1.2995756045872342
LPAR4	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	-8.528946539664455	0.5720199472267219	3.4707502454722046	-0.9654035017641727	-2.616620423548536	1.3840017323868674	1.8040890619905727	-1.2356745003580039	-0.5147651998840324	0.14058573638843408	2.7251611939685625	1.764253684457219	-0.6338351274101484	-1.0483059741916063	-0.1887580872610493	-0.8953277850946668	-0.3559967156424003	-0.7206911893239969	-0.7320216749974219	0.18419974908293008	-1.0342720684961464	-0.8384470498805733	-0.06953424284201001	0.206410597371723
LPAR5	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	-12.043206508567227	1.5149258535551429	-5.610717483208099	0.6371992230213946	-3.0754133591565096	1.23335267100746	1.0235698013725056	-3.358263558875333	1.1226405252171598	1.0878954024576	0.13171525238941306	1.9167766230462788	-2.1286795405006322	-1.119674010490416	-0.7004099409405266	0.15021995275942515	-0.3587844537173366	-1.1194465612296496	2.002408948824557	-0.3528085951249834	-0.2387728047366112	0.4065655314713166	-1.9292451822919785	1.212657175935363
LPAR6	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	-7.550067269375728	1.382276198865408	3.9151976559348665	-1.9013694893770032	-7.141605012803071	-0.6711265776428955	-1.684601605535389	0.879040709607236	1.2319764484727938	1.8005670859861285	1.7483154658163271	-1.1449346905106437	1.9768261951390091	1.0316094294117866	-1.5559240519223099	-2.372373846304077	-0.10389595262895351	-1.4690779755243522	0.19721403435421997	-0.02988039894993292	-1.363012127397173	-1.0624143951825227	-0.7385506745381263	-1.1682494011569498
LTB4R	Not-coupled	Coupled	Coupled	-	Leukotriene receptors	classA	-6.910803367042067	1.6658394025199537	9.174002669283297	-1.8499742381698439	-5.103485490603111	1.3082182210258397	-1.4576955605260666	-0.31910733868357644	0.8337872832560975	2.1867689568988355	3.13681338175285	-1.0673459936924026	1.814696109031313	1.8942114121024236	-1.781851004877543	-0.7132654249621331	0.44706113133004943	-0.44476717888841416	0.28030111046722395	-0.7347709689005689	-1.8379269699799285	-1.4090103530083464	-0.8690607527112608	-1.856971014650326
LTB4R2	Not-coupled	Not-coupled	Not-coupled	-	Leukotriene receptors	classA	-10.191665046820008	7.214140999479238	1.2817552363825044	-5.320437121089766	10.123817154877937	2.2754119182887016	-2.7045357132901855	0.7933596483431804	3.349035537983466	-1.665551750558833	-1.4796422768757618	-1.091993140724147	-1.039582650045904	0.651784035223152	1.1793374488942594	-1.5488009646148004	-0.31934120352567297	-0.7062547534105639	-2.7513187233407375	-0.8894297464512126	-1.1050478443835787	0.9014278620883692	-0.3197035208794467	0.07198961532156305
MC1R	Not-coupled	Not-coupled	-	-	Melanocortin receptors	classA	-12.02453668718391	3.228280823527949	-3.0875021684781983	-2.425040927250296	7.60835257762533	2.678839420602854	-1.9685722119076223	-0.5972888897827393	2.9725953508961878	-2.7907677191654865	-1.9263042259668735	0.025433101771485746	-1.3529406522313199	-0.03990700774611409	1.6235762226496024	1.586712764302707	-0.2060644848343957	0.1542772893880761	-1.7586619404734143	-0.056185789498937405	-1.1143671808602573	0.9787533711046048	-0.46393504282024267	0.9812685104632745
MC3R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-8.278615748858341	6.25311910738617	-3.3109191705854863	-3.9145621579459102	5.743303937602252	1.215086546306554	-0.8147477838490772	0.38969801332830867	3.685628749885362	-2.6690892125782955	-1.7274209308059814	-1.553806730586258	-1.3924242927016635	0.8645134784541992	0.44443787075765856	1.276596615594136	0.1257872263105788	-0.44087812489099065	-1.5208266051103074	-0.36140550454810494	0.21614304273953797	0.6730895684446562	-1.0865488122559301	0.3327149479007106
MC4R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-12.497276682295917	2.739962531581857	-2.4528324338544243	-3.4421622680059407	6.330793660404037	3.5807514316181264	-1.5724460152367543	-0.9759186137592483	3.097131390793992	-2.973035712142905	-2.460817480568389	-1.1259791843452989	-1.2684173052042123	0.5573892741443631	1.4046213802509582	1.33426680452088	0.2398412632845234	-0.716734242311295	-1.8189954024176649	-0.7784972656543473	-0.8858432815120733	0.593791739369101	-0.4867091084514581	-0.589144476097099
MC5R	Not-coupled	Coupled	-	-	Melanocortin receptors	classA	3.9040709662443014	0.8130673791561982	3.1595476210007747	-0.9171839654128637	5.074122343269875	-4.895091749433638	8.403259180393858	2.2560322207782795	2.312661391860339	1.4296716041618112	-2.7598948682017155	-0.9631541546874197	0.6515570979464084	1.0333413738072104	-0.29817266884407	-0.37935552032905007	0.0314645488004358	-0.6087380001850459	1.1426136628163814	1.1407997521718551	-0.8087917442101824	-1.153639649564008	-1.8557962161032031	-0.26476046340412585
MCHR1	Not-coupled	Not-coupled	-	-	Melanin-concentrating hormone receptors	classA	-9.751850353666685	-1.938995073091169	-5.027269810759431	3.9149963006097273	-1.6048905304215288	-2.3892060258453225	-1.296577293308674	-0.39882575892104755	-0.1422592069712473	1.1082315056160308	-0.030829851299845598	-0.500754803016845	0.7547489847527941	1.2846535918834363	-0.24536687284008846	1.389628999392258	-1.2551497183467097	-0.5448817493315208	-0.40289865415727016	-0.20158598122874957	0.5385203608567218	0.5522480926074013	-0.04156997843808282	-0.37562985238291974
MCHR2	Not-coupled	Coupled	-	-	Melanin-concentrating hormone receptors	classA	-4.494261626799961	-4.579414301695368	6.648346967937775	-0.31301670566888107	3.6322245697471134	0.3225861817219171	3.0007877606102165	-0.1870840669793557	-2.088516180303118	0.07124639949788479	-1.3260017840522522	0.6114065235659187	-1.5071216195187502	0.07948595137002736	-1.1952776091014203	-0.9841453162505541	-0.5386942960799072	2.296207887867327	0.20727276382837576	0.7251652028776371	0.020638920844908898	-0.8116846772384941	-1.2382889782235469	-0.6508496788668833
MLNR	Coupled	Coupled	-	-	Motilin receptor	classA	-11.815358787233226	6.588918552582129	1.8491004859067015	-1.1146138442108235	2.6300600236478133	4.35458323297826	-1.958987971712669	-1.2559674072276923	-0.20541932027534718	-2.6581880617570923	0.5435271120898387	0.9916491712276649	3.0882034520401804	-2.9186778064147765	-0.6021303029477656	0.7086888205082107	-1.2031247332053587	1.2628692507899806	1.4763464964173378	0.34353470502422573	-1.5459334256309274	1.1247352924849239	-2.029901630739193	-1.0705897735045349
MRGPRX1	Not-coupled	Coupled	-	-	Class A Orphans	classA	-8.150077183195963	7.5340599447775345	2.621076113716403	-1.327944815455743	4.333410199257003	3.6924810541531263	-2.2751951947461864	0.288370198371914	-0.869975287405681	-1.7775602022286396	0.6952468011920308	1.054476741476938	3.745584336857416	-2.516050907609428	0.06480181653122756	0.6962300806678127	0.04907192132609067	1.9908009202723058	1.6903016185604332	0.7926522930089063	-1.7417332531828307	1.498884288212143	-2.044634776694019	-0.9044640209591147
MRGPRX2	Not-coupled	Coupled	-	-	Class A Orphans	classA	-5.5799198183840835	-0.9170766633421789	-4.2071226867578595	1.957559807902597	-1.5361418792504877	0.22271758769155423	-3.3338276695422504	3.0189779530988607	-0.4016277427795025	1.279775556944966	-2.7344029266122996	1.056655879355813	1.7846327312570505	0.6699952733058911	0.7576998806061551	0.06497016556177784	-1.7945023121520582	-1.3078846538923845	-1.1528651991498502	-0.12892097564698557	0.8590633183342202	-1.0474743047021486	0.7874906040757489	1.6252860343966364
MTNR1A	Not-coupled	Not-coupled	Coupled	-	Melatonin receptors	classA	-2.2143489402418686	-1.4591745422287223	0.534071546657042	2.952815927521373	1.9072816388962273	0.18566153446991238	-2.2251783919502897	3.4942804341921945	-2.260829840073773	1.169503576295563	-2.1429101347327095	1.04061678413102	2.3929214418939413	0.9851329089222827	0.31140521711193137	-0.008619167009549072	-1.329892635193024	-1.5099678643313597	-1.2871689481423456	0.26077146714785987	0.4664727923627302	-0.6506573692968074	0.9637419169570363	1.04567440944351
MTNR1B	Not-coupled	Not-coupled	Not-coupled	-	Melatonin receptors	classA	-2.893935968644509	-2.2026397073111013	-3.832971208639224	1.886860153064844	-3.3594622100029863	-2.0969638275261855	2.646980922092334	0.8681207506441866	-0.45571696109425147	0.9225556087531203	1.2814959475301269	-1.3304266542727783	-1.8998538645478193	1.6654171109938476	-0.4770215658525883	0.5789042945494941	0.38185828151420426	0.26339903472989523	-0.6655934210991964	-0.5736268908705375	0.9255614764229199	0.944344046669086	-0.740633605531023	-1.3588276432344082
NMBR	Not-coupled	Coupled	-	-	Bombesin receptors	classA	-2.775410373442341	-4.631421119163002	1.8473499453917241	0.21637507670692524	2.1881757428124957	1.647957268025457	1.6293972789361921	0.8766707609858456	-2.7099400681123367	-1.8560471543028307	1.4907751738396782	0.1827349900369927	-1.1418995460289347	0.9849332613864163	0.8526594131024927	1.4850483903937604	-1.6607282907868444	1.1959927161641057	-1.562780519381201	-0.19250683953648476	-1.429239294164657	-0.015521627912329541	-0.12714262566931184	-1.865302586785415
NMUR1	Not-coupled	Not-coupled	-	-	Neuromedin U receptors	classA	-0.8628790452498853	-0.2847203387620129	-2.8644923856658577	1.5301270850349729	1.1902161208263655	4.082992196364075	1.932442397354363	-0.023128147122444452	-2.2696143760089504	-1.0971657687403256	1.0590578292996484	1.426210070832522	-0.38479733802976734	0.9713422052465633	0.7849780079222026	1.658903071277467	-2.336492160152137	0.951908185749831	-1.3320202258410032	-0.013782831983560123	0.0012884078244344143	0.863164516004238	-0.5072279722358108	-1.685632386343758
NMUR2	Not-coupled	Coupled	-	-	Neuromedin U receptors	classA	-10.812691954622611	-3.4702581460552744	-0.6104974072652126	1.1467546215346744	1.8750481683832876	-3.7755709571793825	-1.018978078019832	1.132799500884575	2.9738448736285163	0.5103766211391372	2.184819052837704	-0.7315594171964538	0.0996003773052249	1.913912695839635	0.9018105716542993	-1.0198442049051366	-0.8135588144154633	-1.5559215755776803	0.27065709248541064	2.4002219293144456	-0.5634835888741655	0.27537093278955976	-0.4605581478495679	0.3083044783395316
