Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45
CNR2	Not-coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	-3.3604214459936976	0.24528659746283898	-3.347826882308038	-0.4753386974512539	-2.952322464778956	-2.3518717301220144	0.15947588132911364	0.1772614412016807	1.2906833390645513	0.8026455962331527	-0.9116835580708962	-0.7093724399379595	-1.4483439460687637	1.3321081810194442	1.1733146745722483	0.5624887876473127	0.4988129813210128	-0.36882862790495974	0.6940611190112135	-0.6351474904091189	0.194630758867487	0.3947478861353397	1.0560669900441921	-0.9417551563424148	-0.5009900501093895	-0.17960887724745253	0.7123606388316713	-1.599842749325376	-0.18031365556147028	-0.7527851109362044	-0.16142772199801997	-2.0478114392397928e-05	-0.25864736184873227	-0.22419326940057888	0.5946599502724165	0.37609313821232954	-0.3519136710176608	0.8576840489290463	-0.12856058329994588	-0.6527640268612069	-0.47197435216394706	-0.04761112890371515	-0.22921212984406	0.5184436625914589	-0.3577429939781878
CYSLTR1	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	-4.914009127358308	-1.2944614607758642	-2.3023929406145744	-0.6770856992094815	-2.0732140958483827	-0.4528211143170451	-0.13387499367709355	-1.0942253184699702	0.9478989352670308	-0.01043580144551062	0.1375994796722492	-0.4612800346203256	0.15296625836942374	0.0360504464910895	0.08729709471606764	-0.7720450850402399	0.4949465117367238	1.067244102191741	0.38988468042071145	0.9460606976474344	0.27554890482558386	0.13295021077454772	0.30244166223420904	0.2620376508856573	-0.7079344824908702	-0.2669101307546597	-0.9493089408848985	-0.9164864531523172	0.5271668392646084	-0.7294417457952581	0.6838867843288606	-0.2722310866687963	-0.3748247361167151	0.7247577108747215	-0.199696937660791	0.5554466873178739	0.7121870000204271	-0.2900059615708862	-0.10448958237454556	-0.0592760992396353	-0.056773645864620914	1.0479485341811452	0.4945056017554652	0.9097586415900181	0.6928410976082809
CYSLTR2	Coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	-8.163802174929646	4.965207069166347	3.49916826401679	-1.4870569809647205	0.8532006152290859	-1.3155132785986308	-0.7029732426148758	1.7877464331630883	-0.2550265521580141	0.13769777378867865	-0.41944943129141676	1.605638590124017	0.10286943062990528	-0.4155929235446471	-0.7429238047021248	-0.9205274934474552	-1.1183556742206346	0.5018788176562309	-0.6652268244845412	-0.2646615775709404	0.2432879637523474	-1.231605505921115	0.4090109589572688	-1.170561548149474	1.6765090293244278	0.24992506626354088	0.31555802514074155	0.7138344667500444	0.8875327315926116	1.121026340805067	-0.8064318014574672	0.09561491545859416	-0.6641169432909203	-0.4074553188971104	-0.37515209484306056	-0.09040642217912429	-0.307585823578323	0.004303875730091311	-0.6250832717060222	-0.9494836531717795	0.9041634045150833	0.2772913825727622	0.10215329272937727	1.0251526231323593	-0.02814811732129581
DRD1	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	5.63306574685654	3.7661279819512448	-2.0844133313832813	0.17440653344259777	-1.9304909706179907	0.09053113199035707	2.0706606461837596	1.8083674421724938	-0.3296426884715515	-1.3329544425230737	0.6935572914114839	0.5017900889519925	-0.98101650883351	-0.8767477902282237	0.5448568686141259	0.3001940409359564	0.012919298451971237	0.5998061326673196	0.9399906083071072	-1.4538743528364717	-0.8508250469186535	-0.07769440544050647	0.5191706624992709	-0.3240154632104024	0.03656787858554053	-0.5944420645038713	-1.0033729900784025	-0.22527554579131023	-0.26013486003191566	0.2773300708801247	0.15943650490040948	0.2750646692960333	0.05697709459279168	1.2887388706166678	-0.5787827902730537	-0.27216509110261294	0.8336920971622102	0.303039944364684	-0.5076385474693395	-0.2451553509438953	-0.8957514790910431	-0.4893564037513321	-0.261255008967486	0.5159258246494239	-0.05581283214864775
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	-2.8542998404920366	2.664906006402779	2.3009723407209965	-0.29265570143669345	-0.2268906222026929	-1.2319837173940298	1.077113755802319	1.2933804493489625	-0.7632597377498206	0.37851156984732764	-1.1522991850250954	1.4994712142764086	-1.0190373798846684	-0.6760453266687705	-1.1690028544344244	1.164733345295318	-0.1374101129312177	0.8517361792839039	1.6562306119782633	-1.848577016554941	-0.8377383442437079	0.11392310025673649	0.686981356938844	1.6765579486700448	-1.1392559837658056	-0.8175374418994706	-1.03937495091729	-0.27810653592980805	-0.5295925931019108	0.46687734226449384	-0.2555664011803096	0.1348079516075002	0.4246883043601592	0.15000303169490758	0.2224655484273922	0.7180924615101072	0.24717049776696778	0.21432002159595462	0.31745533952146515	-0.2215079729250584	-0.16849866839615862	-0.03860725715661661	-0.2969812003313046	-0.23660189438621407	-0.4694491455849123
DRD3	Not-coupled	Not-coupled	-	-	Dopamine receptors	classA	18.161449538360326	-2.8461263841205375	1.5556246917571193	0.5730562857986499	1.5938144367504534	-1.566857222021587	4.1315819505123335	4.057787911531361	2.9317316221072365	0.26104083110411214	-0.9373221660367218	0.6864995244964036	-0.13156733999791018	0.06837594495178839	2.1439905220055664	-0.7550666574220881	-0.2232464463714169	-1.0800173741619388	1.053431476794916	1.1721319392262828	-1.4094713205995704	-0.6419513132726785	-1.5921388045480203	1.4075099233875021	-1.5271640228067218	-2.0779552933709855	2.221043749933734	0.8427021805718773	0.6292910072941222	0.5130356278296142	0.34337297023452	1.5345765137443534	-1.1739013178914706	0.3326702513920097	-0.19014469096521622	0.20891329228856578	0.7553804082316434	1.3425007002551008	0.8743691999173784	0.4506472359268506	1.5102309860305516	-0.014541781962002292	1.3766449186681653	0.4475110695093197	0.24225090770404042
DRD4	Not-coupled	Not-coupled	-	-	Dopamine receptors	classA	-3.5803523246774964	5.301665177299191	2.5272132873740984	2.269215028357576	3.3138771093734745	1.2322984546139302	-0.4999119119734212	1.48425655713208	-0.6663899123624493	0.9168751648317547	-0.527783394423173	1.2684385596752707	0.3813236012253159	-1.6206841408184238	0.13306632738615395	-0.8682759046454738	-1.7698115081043924	-0.72743671319502	0.41493245472508183	-0.23918871699500002	-0.2618713932671313	-0.2553168326435285	0.8738763483467379	-1.1850850346349233	2.3005826998111076	-0.7894194681883969	-0.07284476334529744	1.8659996471511993	0.9266192881288144	0.3249298078083498	-0.2711851175726995	-0.06823836525968435	-0.22659853766205257	-1.300599701807387	-0.080816567308007	-0.6020015527568586	0.5642768203666482	0.09576910424002795	-0.7487053522071937	0.3216378647326553	0.23075232643417842	0.3028868759080814	-0.346166592556244	0.769948314658044	-0.07510030012204998
DRD5	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	-5.97836750584579	2.571135629841621	-0.1429715620387738	1.834911270947398	-0.6142970870749003	0.131695301531625	1.0760655861779975	0.9380706407588124	0.2941695261249089	1.2436348511430697	0.010517425440932286	-1.2397814622377408	1.079295311954763	2.031988405807816	0.3596402154636241	0.10736915909748183	0.15275706458843408	-1.0000341160429735	-0.9632105797253488	-0.24576967023736887	0.3162636854228468	-2.00694708223458	-1.381219129761469	1.2578419830251835	-0.3339494424038084	1.3589743409057369	-0.6721127254917225	0.5623087494184041	0.415079049426503	-0.3110508987721983	0.14711994190239638	-0.30421332397612877	0.48932288152512365	0.6482034336926151	0.31505666048515274	-0.025611877534824478	-0.18532197688866126	0.3926461133867298	-0.5682515839630854	-0.18678552000197504	0.5451510327064759	-0.5411535768854462	-0.8099875784520316	0.6822264334234953	0.1667468221868253
EDNRA	Coupled	Coupled	Coupled	-	Endothelin receptors	classA	0.05657916031641095	2.2864209559092834	0.5688640059993132	2.1563544788334372	-0.3751881527624204	2.091972394760064	1.4551123370308938	0.6988623816843385	0.07756376248943232	-0.8231320053235376	-0.5775522541466015	-2.2421846811005177	0.7806281289587673	1.335616888333571	1.247667407383097	-1.6449803752778285	2.0203218906138414	0.8464272512748588	-1.377957688949593	0.1521960989958972	-0.390118143659579	-0.9349290169417934	-0.6496879865747174	0.804232302312491	-1.2167233882559707	1.3770958834958715	-1.6095907009697867	0.4194704263758358	0.8416582751926008	0.7095646980739295	-0.6041356564612234	-0.005296370172876613	0.6019793210107521	0.05369956768740187	0.4238323317322619	0.674901826214885	-0.16973231006503484	1.0112515667984443	-1.0413230961705808	0.13869814230607777	0.6795154089779367	-0.9813163058497586	-0.4932962525582113	0.49795822054430283	-0.9886147121226002
EDNRB	Coupled	Coupled	-	-	Endothelin receptors	classA	-1.353153054577418	0.47653770900873677	-1.2647896172193271	0.5418718482455582	-0.5964897748163095	-0.7451681349605613	1.5176726229988562	-0.15007492233025535	-0.2963142761187165	3.2810887668085913	2.026900902959351	0.6588832121946991	0.06871501469027891	1.3573553184022602	-1.720887672960008	-1.9689439909249304	0.3075757120850474	2.879115090479744	0.8188149971278906	-0.1809616724783478	-0.8904651672424388	0.184399908226126	-0.08097668446561034	1.8554587920602614	0.6975989412992464	0.5222772687204258	1.000578046271161	-0.3796921114299099	1.2220045653271712	0.9631880383217881	-0.729460322630878	-0.2424968816139749	-0.02377701399069843	-0.477932297019043	-0.4087309271496046	0.2663136571314058	-0.3282619303295085	-0.33770064113957654	0.28211606802840355	0.17972027729766335	0.23689038634230633	-1.1396371970376282	-0.6823992380258723	-0.7351399682796609	-0.3254783462350914
F2R	-	Coupled	Coupled	-	NA	classA	4.703336162591138	-1.3551263120892356	-4.89551398135029	-1.6731838195269737	-0.35513272002822766	-0.05302950136738652	-0.6967713439131467	-1.7821615339165304	-1.1561268916096235	0.6744075662354907	2.5386147098875407	-1.3615357004270974	-0.3871670578721823	0.9420857840931731	0.011930551383363327	-0.514310797876304	0.3801518450268478	1.3703062652651812	0.8766577776929374	0.13113247543557377	-1.0053277672057137	-1.1255999645408552	0.3248120692154037	1.2235320962742313	-0.9464629931874788	0.23597975354072706	0.3452354810000566	0.5452276250913288	0.23580824958519375	0.1482629382936254	-1.259163872269003	0.7820682345441657	0.23618241126880826	0.40394095646266104	-0.3807908070874454	-0.809295346296362	-0.39203282891288355	1.165293630396537	0.3860934742859609	-0.5465437646454947	-0.4821668669033474	0.17239265587171154	0.08559853779958712	-0.8263989513781778	0.4544487780306257
F2RL1	-	Coupled	Coupled	-	NA	classA	-1.3666292868953598	-1.5980758172853347	-4.685018009397588	2.2592100525719556	0.5320890345002961	0.6568330587635667	-0.5064357038959606	0.6437157758378784	1.9201007887389785	1.3225580673954798	3.4053946854607737	-0.9333121972965185	0.07541105112632272	-1.2438575035596862	-0.9971081646981259	-1.090730223630407	0.3450200373865372	1.0840652419002406	-0.5360157164303007	-2.000014100589377	0.11576723149332273	0.15821444397721052	0.8310561561818329	1.9618859362466494	-0.24204041592193198	0.2319492709471327	0.42753620287298055	-0.5306753017058554	1.603823195529622	-0.8678104922528843	-0.6478319245912881	0.4616033920236286	-0.5356085605754675	0.020324110766542523	-0.7102219792475851	-0.05382645479586841	-0.7926952523555948	-0.82325550875895	0.6787636039706985	-0.5033876248737363	-0.6887843275503551	0.3584212795291545	-0.10668681907569522	-0.20842797598945206	0.37492683582059505
F2RL2	-	Coupled	-	-	NA	classA	4.886795099809051	-5.37154903369694	3.0140456046138993	1.8224284968986832	-1.4159301071370491	0.29101213966213774	-0.8143111208231616	2.030173143865661	-1.2517071645816096	2.130055224208558	4.591339528499931	0.7100494062601213	1.7681049970817238	-0.1452462403133646	1.4956420700127921	-1.7340834640849339	-0.4786895149362334	-0.6069063451408196	1.0321839437851303	0.8015649166229971	0.7960767603423027	-0.5064202649397873	2.626566103809996	-0.2791753653001409	-0.9527374902436042	0.7201819462607131	-0.21738960173620508	-1.2161648730568348	0.09272625928115136	-0.16823337562689264	0.6146230531027989	-0.1431008338616321	0.5899437466858419	0.6768238020511317	0.18184698532757956	-0.7051989519080808	1.062307236944276	-0.8077906754083055	-0.6456035699378952	0.5306663708022096	0.11479917463489203	-0.06831299366862403	0.6065883673394902	-0.7587970649667095	-0.8896235424901421
F2RL3	-	Not-coupled	-	-	NA	classA	1.2316819915053017	-6.406071766275977	3.8625713264322634	-0.28641973882023325	0.2630919235791964	-0.14582912501925213	-4.393240730144539	3.5501655314982834	1.414077848933558	3.6061252824224637	0.29491918573026293	-1.1650083775408309	1.482842040760185	-1.0697928850382805	0.6869977582052634	-0.32987838487016496	0.20617470793707737	0.2634710080920794	-0.5528582747792535	-1.7348714629060928	-2.0566680654247103	-0.39548850452278245	0.8213404471424862	-0.03229258379889497	-0.6773707892571195	-0.8276201916206015	-1.4995372953643724	-0.1925240498104016	-0.6698157237999275	0.5020469083842376	0.1634095410483957	-1.392091310301242	-0.17112363916069204	-0.2819051666273521	1.4171036663717766	0.5822874255286662	0.5895055746632569	0.01005256187832972	-0.5585028644604071	-0.9818641746594625	-0.5598808652009704	-0.32334249355745076	0.3497200579904091	1.4477404863083747	0.8590251485193326
FFAR1	Coupled	Not-coupled	-	-	Free fatty acid receptors	classA	1.1451043808110353	-2.6825463698393253	-1.8565736067371612	-0.9162797331333027	0.16481725632364558	1.231422346604898	-2.664536922997196	-1.0558577964334732	0.5496821025712343	-0.5167030113324482	-1.5955758471986157	0.8894600502442449	0.38850754991100717	0.018687351964600935	-0.3583731209928896	-0.6559984822970214	-0.7136962727028023	0.37280196563592777	-0.15552190343329267	0.45178269259768017	0.4180908134252542	-0.6733031074434799	-0.7631721421308818	0.36071173114593935	0.32489403656359817	0.4592680011139715	-0.3063920429235818	-0.6611576712763841	-0.8456222139638605	0.9121767433618372	1.6084909552443807	-0.5997653053417062	0.3180101624907392	0.03586158564552304	-0.1359940268510153	0.08756119404011672	-0.031074370096237928	0.5076516545798306	-0.3852170051805617	0.2293566342196324	0.14264126853213874	0.4205657628460874	-0.016249704199059595	-0.8934974414159597	0.18544509236232112
FFAR2	Coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	0.4314368948476731	-3.1684092728189768	-0.002289934763404828	0.6795835722790017	0.2351444545031517	2.0661791629342248	-2.3595789268531404	-0.2727537544385233	1.39081993809614	1.4224364170957338	-0.9854741660641397	2.7326605844082597	-0.7000544008288682	0.3714202840155689	-0.10794760571511315	-0.21171702363399938	-1.055941379045168	-0.44097006300286695	0.8740454532438554	0.7986789590148766	0.5742126776588201	-0.6635544617691359	0.010255290928535079	-0.5175280140542998	-0.21901264419423547	1.6398448299252237	0.08498880538568719	0.2106052920121947	0.43795337511954774	0.719579130326425	-0.3323132543909529	-0.3433259895228035	-0.828925630889912	1.1176531490985862	-0.4692133475884039	0.0011821996907397945	-0.724373607246236	1.1438975089323637	-0.4982709420509205	-0.1699391549715413	-0.03842558526849182	0.031498322439653115	0.7349128586350762	-0.910912948152969	-0.12830784891681057
FFAR3	Not-coupled	Not-coupled	Not-coupled	-	Free fatty acid receptors	classA	-3.907659938333016	-2.411939441250363	-0.8875117696882192	-0.9657544331838648	1.3415080338314422	1.6040319369591722	0.7111427883506837	-1.195150555712038	1.0814715247971214	-2.7031096848573326	-1.2943448388063776	0.5700440707919823	1.6250632099152627	-0.5726591132659553	-0.6254326459802869	-1.7536985704231898	0.5136862332853773	1.584829939711736	1.6332528806751974	-0.7883283754514883	-0.0612239630695259	-0.622685647413078	0.3457264703952603	-0.9932939029347138	0.4991953115169842	0.16771218435424706	0.2599572115866251	-0.46240561967855714	0.01949611955072613	0.6444840907709863	-0.8633396027406248	-0.08716670528658613	0.8861860476308323	0.32667211030433974	1.4131192475292311	-0.09291777555435704	-0.08840883859388624	-0.34754593748641033	1.229642838115701	-0.41427311635033937	1.4799566770406922	0.09898387472294763	-0.4504466211968517	0.9372016659394825	-0.1331994948628397
FFAR4	Coupled	Not-coupled	-	-	Free fatty acid receptors	classA	-2.0363343817869954	-0.2822127485948909	-1.727987721231885	-2.541719694691132	3.4439047896011923	-0.4789982055057161	-3.3568066760122	0.12066206742073811	-0.5078424935818087	-0.893401183026163	0.021169699628539613	-0.5225519792619887	1.547585293575625	0.1844274471316584	0.04095623026722614	0.9669082629197556	-0.06172517818554722	0.46655257189045535	-1.151569066696255	-0.8709129999049722	0.19609482349148818	0.5804525033594583	-1.0298320235475367	-1.6120212693776272	-0.8151334213203423	-0.6419428546253848	0.367429287953144	1.183687533614354	0.3849697003559647	0.598481073911039	-0.5112699023257232	1.0141403536972033	0.4645142183982672	1.5286888309808224	-0.6053713125948376	1.2725619142228612	0.07272825011243131	0.1379478069957743	0.414871507439127	0.15063468731168067	0.684019847655886	0.3985451509852021	-0.3390267979181445	-0.47634073613460876	0.1762036960266609
FPR1	Not-coupled	Not-coupled	-	-	Formylpeptide receptors	classA	0.6184242914423194	-1.1211261175774443	-3.7081129590861335	-1.5542102482028202	3.5049941594370733	0.7677491271712867	-3.154540030057214	-0.26061424938021793	-0.04281600468563471	-0.06591973719124812	0.6982347923834674	-0.08558743648776046	1.7708512425225413	0.0941243934204168	0.6475070185596545	0.8570755090671308	-0.7020736895638794	0.6430299144155853	-0.9887868327559599	-0.20199611926477742	0.5815735325149111	0.7536802264831151	-0.9684164255024428	-0.523392186027125	-0.18821669461183993	-0.3930247649542457	-0.17542223879516206	0.39969084114727865	0.6698628970297238	-0.8304352964113234	-0.936470995622124	0.9231589919343554	-0.4687421898197228	1.8179237818266276	-0.42507439853151585	0.2784150569389828	0.43986072009659216	0.04529600370253875	0.3490098930810555	0.6904103016719892	0.5134459427968525	-0.3461204949148894	-0.01078247752324966	0.6230263340501346	0.24400572135256468
FPR2	Coupled	Not-coupled	-	-	Leukotriene receptors	classA	4.428644610267869	-1.1342986704289684	-2.924730923554713	-0.21847822165744202	-1.057092089339019	0.09983119205413363	-0.8292522981449397	0.47296529479193716	-1.449196096154846	0.18854327533134238	-2.334460921451143	-0.6938685211204911	-1.1449972485070294	0.017776965602916115	0.4474479558338206	1.0501183251737214	-0.3377155530772963	1.2696671898702059	-0.05337887789574921	-0.6647975970597628	-1.5332961236108071	0.7558707771713133	1.329413008446214	-0.6126576667756626	-0.5608043947763476	0.8539675961882904	0.8025880417706414	0.4280379848509422	0.9816071561424046	-1.3042748240347692	-0.4697675790290681	-0.6447086966563135	-1.4012416131502232	0.07778962300272284	0.00566790912464391	-0.8921587414640186	0.13539308249334367	0.2932275240984001	-0.4927014736631069	-0.17500392861239275	0.5613958260143594	-0.6619104019830839	0.7048134415847946	-0.2704371187165568	-0.7997995448005792
GALR1	Not-coupled	Not-coupled	-	-	Galanin receptors	classA	-1.8727708846856543	-2.611436233383384	3.855879544929093	-0.2686989386888288	0.6601142828357202	-1.3468646988857373	-0.9782161837156736	-1.4539509426502666	0.8020291254392239	-0.38465126199305727	-0.38400545943329045	-0.499643980143045	-1.461605194628483	-1.583270363073729	-0.06303726359908822	1.392999324757695	-0.005472985362626739	1.7131264000761617	-0.8489753653196043	0.13213393482345354	1.031292859490183	-0.8418512675654731	-0.5790143303221799	-0.4840944391776281	-1.074015114422059	0.2158718195594242	0.42805654718492925	1.4081006865912067	-0.6024892746309893	-0.6486337164728836	-0.20728239028668993	-0.30607483229699456	-0.13529818464222357	-0.8816365196093114	-0.13656177367548847	0.10615923294269894	-0.06712685932005773	-0.18824187050852384	-0.6483384975693399	-0.05702143275775025	0.28026757640274624	0.2587439015581433	-0.48667788853651656	0.16993180059545143	0.6145884392278044
GALR2	Coupled	Coupled	-	-	Galanin receptors	classA	6.2240794484091255	-6.535988445796642	2.670042502571966	1.6508547654055337	-0.3025766806094057	-1.313264064393291	-0.8269231557568117	-0.005854562468624874	2.3004326916836493	-0.6725390923241532	1.2034050655865	-1.9315961979791783	-1.7341579682340527	-1.0349906725441043	-0.33829768708768526	1.8698784110568452	-2.1181640289036614	0.887703027320008	0.3085318062048915	2.257184737013263	-1.2254100971699704	-0.30622824868239673	-0.8144779832340614	-0.1950031408550607	-0.2268560058060274	2.3321462220664024	1.3258565668292044	1.1311455266056785	-1.161156863325275	0.11671899130037208	-0.02152524778840296	-0.013235529523893	0.48771642364610396	0.26396985866978684	-0.2620880321643374	0.5054631678838394	-0.3093261907889648	-1.037818115590008	-0.4686699660432803	0.2873193906075062	0.24176640656522821	-1.275148039527041	-0.9197956934644138	0.9785317187066079	0.21014539799518778
GALR3	Not-coupled	Not-coupled	-	-	Galanin receptors	classA	0.38483095371574005	-0.8916791113722694	-2.375238811301254	0.8454216797345255	0.509514257597609	0.39734121151192575	-1.0948197046495967	0.2276500666875704	-0.6519217569023589	0.05263167329551252	-2.058992140074204	1.3641402147318222	0.6726924434630277	1.122068492124952	-0.590254692881856	-1.3128154357152335	-1.1932312489780472	-0.2356614049090739	-0.4227107042099513	0.43888804912326623	-0.674701166055279	0.6752380557484312	-0.36819216700690666	0.7182976232508845	0.5113085498808978	0.658908197847028	-0.47205842450799157	0.25261849612734033	0.5946915660279916	-1.3251570667130874	0.6621512407711755	0.43154383739155067	0.8391102226758278	0.4787030168313788	0.04260122195433109	-0.4083050832990132	0.4538835429960086	-1.1937306375182255	0.5144701796316293	0.575048634080408	0.16822812347592275	-0.627120377630705	-0.05848764929493807	-0.2664095676115425	1.2304001321775118
GHSR	Coupled	Coupled	Coupled	-	Ghrelin receptor	classA	-4.858737824498326	0.48883734303281823	5.2878340825923456	3.5109095398181256	-1.9797385315786926	4.506774881679539	-0.4058237594060051	-1.4476263100082958	1.7785801633686875	-2.1854853820395914	1.5961479900514606	-1.0179518684164035	-0.07179704651570548	0.07700896437485928	-0.6846569539111333	-1.2488903725973113	-0.38069213771144156	-1.835782824091034	0.8744019989548782	0.002279040446812318	0.7195971525227427	-0.16518218950092772	-1.191606986922993	0.9830542957023939	-0.7084087369818527	-0.20153144335554574	-0.7841766163515957	0.7361751705279892	-0.37792395209664026	1.1373929959840776	-0.868487359181039	-1.3371283458114658	-1.014611074685402	-0.6124056315624814	-0.7034550220475998	-0.0608726357025391	0.04888600673603097	-0.1618167119096782	0.6806762379505145	-0.4554245147174486	0.24287344797403115	0.1799368589700108	-0.22079424726567604	-0.018833238876511556	-0.3206953128694904
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	-4.023962794015553	-0.5761465441683218	-0.5941765247095017	0.769337347287153	-2.029954488899136	1.4643409518776422	-0.878222932835478	2.020379992799907	1.0656279578989531	0.39686301542909214	-1.3827563144621797	-2.0046732242359186	3.6805384853789125	-0.11783710022483433	-0.20804306378970835	2.3799961127849163	1.356487389574283	0.8223174155057568	1.1137675516758845	1.1536855424604495	0.6604363539858887	1.0786337432035489	1.704622058121083	-0.5505340369979492	0.01965454796958059	0.432960900231336	0.1976962148160642	0.48859606456644045	0.09315993390394364	0.7866473623642587	-0.05736161176642586	0.797517304673328	-0.07248651451291017	-0.9224327173111939	0.24017939591652285	-1.5916148261695147	-0.0017978853121967788	0.031009689974534838	0.38452548008712856	0.11550089549047393	0.29196303972349325	0.9115752436898408	-0.4833624826469287	0.2750165587871798	0.5163390695151232
GNRHR	Coupled	Not-coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	-4.043371119437538	-1.1821535409249182	0.597988756323583	0.7742193134672104	-1.4384052516315928	-0.15060704069588896	0.13114366186010756	0.5418005748644094	-1.3233333917767476	-0.7611479787677781	0.33555405744786976	-0.5604486684232014	-0.9456664398730538	1.3884465753789308	-0.6470237308012315	0.0550796995210706	0.7099666785258597	1.1597731739155215	0.20063703596625593	-0.5538028839402533	0.8991870948803609	0.2816376417080109	1.0235325240744129	-0.06580933149868443	0.47038882360082934	0.34393337595280854	-0.4190750412777685	1.060023258763787	0.9836122133359033	-0.7603865914532427	0.5048277245957756	-0.5370596191770108	0.39458846706550804	0.45131967155841946	0.03458198974582279	0.32165237709288735	-0.3295273462934066	1.059371001894926	-0.4332571388359177	0.02839574912685834	-0.44606978225786414	0.694358774807108	0.1282109207318971	0.093918858494056	0.7555915179062418
GPR17	Coupled	Not-coupled	-	-	Class A Orphans	classA	-0.6955181343255022	0.8026448473003847	-3.99212286131947	-1.349889196192809	-3.4345464327609507	-2.2978921504021392	1.6618239623848425	-3.7886467582342407	0.12349723898383587	-0.3829036912848622	0.6130623343667168	-1.3360278014795728	0.4111715523974794	-0.9701948070593925	-0.16139341540348684	-1.56762021775421	-0.3547766928065275	-1.7510546288868922	-0.898385999446885	-0.6782645205962846	-0.15977401991540688	-0.7475403778255107	-0.1104643563983566	-0.8592863896892241	-0.16931094641806038	0.4079521347884614	-0.2406981167664247	-0.21428711963361208	-0.5893900025202305	-1.0136412490628681	0.4161317222132944	-0.36664840598104614	-0.5716728466352555	-0.2121919251363667	-0.29437112403061916	0.738129622201003	0.13338429511942246	0.28411431629349404	0.17939204686366522	-1.2049134283913785	0.6332251172268267	-0.6008208582736388	1.0741886646021992	-0.46246927414386985	0.1774803875181533
GPR34	Not-coupled	Not-coupled	-	-	Class A Orphans	classA	-10.481630463423762	-2.980728602182505	3.4580884064800452	0.8875240051109939	0.6103156226259867	-1.225000143838444	-0.68999616773075	0.695549958753316	-0.6162864617187426	-1.1502898536610164	-0.8068777149421961	1.2098596358774905	-1.613586746458622	0.3960075223379056	-1.0031345528459343	-0.13108524764819077	1.9926617636842523	-2.0851873730691723	-0.3230442203997978	0.7529200304176072	-0.13657586836642638	0.032644073225004955	1.3995951242158355	0.5335437424852048	-0.05438150029089559	-0.06766422110775668	0.20577292179306267	-0.20404307924173773	0.1307061771783964	-0.2230279093757206	-0.3229996051894223	-0.27987985099002655	0.10833879909251534	0.8507229360385109	-0.12287041267304598	0.31268139802515693	1.6602593316009946	0.20175776203551712	-1.213687829626014	0.13195849387682587	0.46637044902466884	-0.6542992385336821	-0.2502302354197295	-0.21771319102914954	0.48913341789634207
GPR35	-	Not-coupled	-	-	NA	classA	-7.772821241303563	-2.699381512500256	-1.846538259069918	1.3455634115016102	-1.1910940489775659	1.0676210952890621	0.6488810368403891	0.7193621048978411	2.499663558692494	2.1907263971454656	-2.0759271265682693	0.4325535803173554	0.1934922722841579	2.0940336824576002	-0.18199550753064656	1.0307499189729414	0.13410823262364863	-0.32132378212798923	-0.1928377418046024	-0.38750663274033753	-0.4765565930478673	0.30158534758193317	-0.5810136965765015	-0.7309835642264357	0.030666165155145395	0.5285861580743686	0.2052708361270977	0.1934424489159509	-0.2080632970444033	-0.9064453958445629	0.5852086061012266	0.4477992039517814	0.6954119777228167	0.023488846756926248	-0.14809306348330012	-0.6183954361224372	-0.38379042245134615	0.5439039541458264	-0.14557722796432485	0.062378704960082985	0.7013049008065612	0.1789336888017881	0.7569957243934654	-0.868597536824654	0.4728596696372344
GPR55	Coupled	Not-coupled	-	-	GPR18, GPR55 and GPR119	classA	0.570521230243695	0.7942038269749161	1.8950559347892337	-2.200012329482236	-0.9900749701123374	0.02491526121458731	-2.0768462622611388	0.9368235266236415	-0.8660128650093153	-0.02322963728452597	0.30600483269657713	0.6065296983612717	-0.9289828616119212	2.3451636258685373	-1.5341917504175384	-0.08986157855798146	-0.40165241429235404	0.8276252091546409	-0.7624738214357696	-0.6977444174482276	2.358426250319788	-0.8132395736568708	-0.09155131793664564	0.09814487145298101	0.4942312348737813	-1.034032989672038	0.36377362184789014	0.5024591402702848	-0.4949244103345019	-1.0589372118804679	2.021931230547976	0.6519731919454148	-0.13962181490960648	0.15829072617051054	0.06150574550164088	0.5242035833539281	1.0966495579295492	-0.3394031975440039	0.5276824261667564	-0.12287862594637977	-0.1739047281159799	-0.8352859027007548	-0.8349605798439111	-0.3362986537588498	-0.9201127788076344
