Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17
HRH4	Not-coupled	Not-coupled	-	-	Histamine receptors	classA	3.0464697235108122	1.7158927396114658	2.9653551821985946	-0.39749426343792355	-0.07157898099726447	0.5654449703205496	-0.8647825480106011	-0.7754345142954164	-1.6346394950733059	-0.767548713582697	0.1169329751497471	-0.059560127767862146	-0.9170166193298213	0.4206415419059318	-1.3265379999823323	-0.39536911710504274	-0.3280101922875237
HTR1A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	3.601510371711856	-1.81193354983839	-0.18928617416022672	-0.2974010751304908	0.9057845625766986	-0.46131791061615984	-1.7285978147759211	-0.6072608035679352	-0.2709010158087992	0.8098021376906215	1.1201725525219988	-1.64488258811314	0.5227804841995073	0.017083488032619987	-0.01700403525385015	0.6100572581316268	-0.24608232503019425
HTR1B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.7627644732002534	-1.1414273973690046	-0.4759324702434525	-0.9040882813767535	-0.5122016048928916	0.13469539731653946	-1.2934087289733727	-2.5486221559333546	-1.4485340042582193	1.1589387811858163	-0.3777127579157029	-1.635718292460077	0.05182514028015921	1.2098651248630463	-0.9667381842418381	1.4235529590513583	-0.1226040777095449
HTR1D	Not-coupled	Not-coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	2.185768108115143	-3.289483961973138	-2.4244600947193593	-0.2213358986741347	-0.035563137716731204	-1.1249405637481793	-1.3867925759177722	-1.6227092237763399	-0.6369542082191605	1.0760610561594803	-0.3837061563130178	-0.8483306384868888	0.49288228521831534	-0.0174449709624541	-1.3864191430953654	0.7376309257413669	-1.1153764110236914
HTR1E	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	2.670018701764615	-2.8825956767513294	-0.9286281508368481	-0.6308718629081123	-1.1382104517397857	-0.8665252049996358	-1.728100042489844	-0.010726120835798809	-1.587363647358984	-0.4349177565814425	0.20430151283128048	-0.7947782113217294	0.9022266610610524	1.275522835637756	-0.8010313662609247	1.312332439127539	-1.587350765057347
HTR1F	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	5.4813187520865005	-2.1543497471763815	-0.2622470550593619	-1.4830241265060002	-2.2058892150843676	2.13165213528495	-0.174711243904427	-0.6817549336063803	0.10480558370962234	0.5837178517765023	0.5864353651992461	0.3003812276494572	0.3753506178101966	0.054318917260555995	1.4138250283795277	-0.23966639697681677	-0.5796041947368996
HTR2A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	2.602719941919321	-2.062686617522005	2.337214339429348	-0.6524876108476831	-1.6830347967163544	-0.5714395955981592	-1.2341319745866006	-0.7873566373109886	-0.7633215718173243	1.5628244237134152	0.294244083622029	1.371452153323311	0.6832072507705665	-0.3179759292184405	1.2280209485409186	-0.3205633955910901	0.0866361490451238
HTR2B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	1.5499398614729756	-2.236047840811322	2.8089537263564086	-0.2819685308363365	-0.34903952020435225	-0.426493375804507	-1.7601169987891385	1.0596136652220447	-0.07760326105534836	0.5985671788350893	-0.9792187245253203	2.0243027712566195	-0.11791234004451878	1.0418301506458725	0.22756920795104593	-0.1813875782907317	-0.21039111862268295
HTR2C	Not-coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.325804570681823	-2.2649609548707628	0.6116302494139987	1.4473473074317227	0.6969955697803243	1.009597383928734	-0.6251496719496296	-0.2794733049455904	0.31589294745305013	-0.21824176631760248	0.2243671775382612	0.48371695427241024	-0.44477426481786064	-0.18945019300530344	-1.0164983351317438	0.46617393567002186	0.06830579933608942
HTR4	Coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	1.3743982429159396	4.155616196068151	-1.1633505825160828	-0.8120355017966194	-0.29268512442511296	1.4731242427192648	-1.1232697622037098	-0.4726144577165121	0.28303839702788297	2.543488079135044	-0.32198695598032345	0.3392712752460039	-1.619037831871835	-1.0894550302324977	0.5224736986780133	-1.1948347223035762	0.3350901695922385
HTR6	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	3.8526765755387107	-0.3425457201352536	1.2847585756641664	1.3104630403237478	-0.5585015687540464	0.5212446498895053	-1.1947094744098312	0.3529679877861677	-0.8700981781994492	0.016023890708702034	-0.42454121233628356	0.4619889433227038	-0.3927681463005111	0.5785616946006469	0.4425691567270593	-0.7748341048806376	0.6895017563994343
HTR7	Not-coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	1.914633556240197	4.565233539537178	-3.2410165753643936	0.47223566538867456	2.1663216383746424	-0.24904927757916628	-0.6066515917528794	-0.8233815351800595	-0.05746393674072394	-0.5476797245406984	-0.25197782603889285	0.3839156686026989	-0.5558797325776789	0.5358317732892797	1.194943701110028	0.1692062451026207	0.19968385281473805
KISS1R	Not-coupled	Not-coupled	-	-	Kisspeptin receptor	classA	-2.7785988033407136	-2.643963073525257	1.209251153468778	-0.42037753964018165	0.5390234312358705	-0.1764233597507782	-0.16864537048647826	-1.3870841077495222	2.1462472039888434	-0.6913854303020406	0.31238685585713405	0.9773225278671975	-0.09022605727442363	-0.7150977869620613	-0.32183990302692034	0.7143496948589749	-0.8579766609807532
LPAR1	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-4.840557287036744	1.26812678192916	-1.3326365647442295	-0.12983099670520637	-1.389927018423047	-0.8277630821117307	-1.467929263367379	0.2859113908899613	1.3112837424119397	-1.523378650563691	0.37586268946251916	0.32079248401345034	1.7390632758034184	-0.14853091649436312	-0.3666544691765027	0.18730366848878988	-0.05342326410314685
LPAR2	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.9845755923690936	-2.4415092708956205	-0.76728525904738	-1.322905227008125	-0.04187466250994111	-1.1269835549908453	0.7064305593424223	0.28135061335387984	1.2483322997964157	-1.008369258405807	0.8207529875131815	0.1822206582350431	0.061605498881517375	-1.0293684538557613	-0.39247107637968254	-0.5401847144281064	-0.11370657245091152
LPAR3	Not-coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	3.051838293867216	-4.388794933685271	-1.7085963896781677	-1.8481730128267755	1.100670944527178	0.11052936782798442	1.7252197757028274	0.4555996496739572	-0.8273650478306632	0.5538184744868033	1.6600777195187746	0.25308295095728534	-0.18021585220483932	0.18051771542665976	-0.30118606249261143	0.41077874577700674	0.8537282241658698
LPAR4	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	-1.0464653916019446	2.2714862624074756	-3.7648211663722497	0.2670033912068632	-0.32706152193171745	-2.146152106026382	-1.5073070749911146	0.2491239629744508	0.6858143481476295	0.0867674961482496	0.9400458010183013	0.44280430543463706	0.8195845318769348	0.7411175955780855	0.5340036462424277	-0.4177846022643238	-0.47737343359074874
LPAR5	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	2.9137431373556777	-6.412781906763421	-3.2407816287782687	-1.3990628105892589	2.269643922803617	0.20866647582102904	2.0261588666929033	1.1199099883299861	-0.35328496287696226	-0.07183828866092515	1.1354596999012296	0.7149808027896263	0.5738198856309652	-0.18897628712032172	0.14122114002295805	0.5485532078916301	0.8889688803183841
LPAR6	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	-5.260126131439284	4.899231610051796	0.9766966142963875	-3.158330862881573	-1.1624815207098353	-1.108212797280821	0.8920859766246505	-0.2072960862138658	-0.938559124556528	-0.2903938146328157	0.4760925953239236	-0.6051518898977583	0.4207638644272774	0.31043993695475436	1.0700298807347428	0.16480367515827568	0.06704859565165888
LTB4R	Not-coupled	Coupled	Coupled	-	Leukotriene receptors	classA	-4.204708211980572	7.075848232203731	-0.5659535353263038	-0.2248906558631897	-0.17033249484028998	-1.2627511447077757	1.3734093904329376	-0.9212380229168651	-1.2687620450463701	0.239052323386621	1.1395588370260288	2.5986512053280126	1.3365338773430016	-0.036405383707827525	0.39171390179719756	0.2993747019110346	-0.4880293630401545
LTB4R2	Not-coupled	Not-coupled	Not-coupled	-	Leukotriene receptors	classA	-7.36312474648534	-0.20041561608253922	-0.621813404409722	-0.7538503185449785	-0.6068423180539156	2.1321461526824734	-2.0563253447343124	0.24194024681406767	-0.9252978404330663	-0.7545155521487984	-1.466705118806111	0.2104355770807912	1.163378430521651	-0.649757789498212	-0.056432444043820175	-0.16407898567954535	0.3613225272311296
MC1R	Not-coupled	Not-coupled	-	-	Melanocortin receptors	classA	-4.732839466688961	-4.788037724883225	-1.2722755362833293	-0.22142061876198776	1.398066129973339	3.7513362261298	-0.90011312481834	0.26150815928376875	1.3608905837898657	-0.24686781414236167	-1.5150630097638023	1.251016067870098	0.1636748109059024	-1.3726503705592026	0.34910559681176806	-0.3439841124857311	-0.44325723207847867
MC3R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-3.4545216197531343	-3.96511073602815	-0.6397575184114836	-2.0147012241989493	0.08590073991649672	3.0911933304405466	0.44423414835980657	-0.8867027172160851	0.4735983856470907	0.18166562623381202	-1.0524673941876208	0.3649358089729915	0.7424927728123502	1.1227711507430571	-0.8052676117897911	0.0692571442095407	-0.8139860336713974
MC4R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-4.977067871991184	-3.3709035676648487	-1.0026705071026774	-1.3170647418625883	-0.130393097987724	1.825004798968801	0.23892160342520735	-1.038183995238892	1.3018913162424155	-1.0365563460897398	-1.67241501932566	0.5748540130777363	-0.14420149748044764	-0.793244006145213	0.24845956099945862	0.09657641514784092	-1.0342426522941857
MC5R	Not-coupled	Coupled	-	-	Melanocortin receptors	classA	1.647190697937846	1.2176192527707623	3.1192974760704546	-0.45962799017168954	0.7875511240224968	0.5877580619847318	0.8273982104128466	-1.2960198856446672	-0.013426141289904403	0.7944103775684299	0.8540280325717857	0.00176234904158857	-0.6654138175027748	-0.021034048328490176	-0.9761189133422061	0.02293294084639955	1.1089084030906802
MCHR1	Not-coupled	Not-coupled	-	-	Melanin-concentrating hormone receptors	classA	-0.6103197685120273	-3.102208634135949	0.22494299692991557	1.2906735152376327	0.9565986316005223	-0.5833158222569746	0.04588262696330956	-0.358982705946557	-0.9531682722842215	-0.04115591547627326	1.1397364575428022	0.3748469162868599	0.06953955358490428	-0.32340531577114723	-0.7234962617563285	0.38222789984907435	-0.20281668043070783
MCHR2	Not-coupled	Coupled	-	-	Melanin-concentrating hormone receptors	classA	-0.3916857056783326	3.5790720567909053	0.35663847292168643	0.44795201634950066	0.08151111827671066	-1.7260132766363794	-0.0800723610646161	1.0550605125283468	1.065604208381824	1.1636042540340705	0.03684344279219098	-0.13351430188880192	-0.8856800396019047	0.6925203555475218	-0.9879368053883774	-0.29056753294707566	-0.39549852083788095
MLNR	Coupled	Coupled	-	-	Motilin receptor	classA	-6.431404302208003	-1.202769441291723	-1.8287686739122275	-0.11241905981713528	-2.084405446390508	1.658266798437337	0.2610270319559701	1.7375713958749086	0.14626125317377978	2.56411316273274	-0.8108325564395824	-0.9450873536504	1.3275965921885082	-0.8613330652118061	-1.0228963717524435	-0.24071802742261453	0.03463377243482186
MRGPRX1	Not-coupled	Coupled	-	-	Class A Orphans	classA	-5.9722122662495085	-0.6819001556314452	-1.9369273999564984	0.42231268423415946	-1.5050894920350502	2.4278735006464	1.989027799225529	2.224885879849189	0.053491276383835884	2.5889038719304893	-0.9015804829998237	-1.02147543170462	0.2712955998151997	-1.577166258342705	-0.8078138965472949	-0.1710486368261445	0.8925275416920203
MRGPRX2	Not-coupled	Coupled	-	-	Class A Orphans	classA	-4.393814289741367	-1.5615957202561692	1.6518749934260608	0.114623238086663	1.417726117867794	-0.9446144798145582	0.6262320550194199	0.8820771631388932	0.19511890705056786	-0.3344504876601806	-0.0808412096606528	-0.1331201711978843	-0.39092546827983726	1.0737169506630322	0.37760051945042006	-0.4836273358660407	0.05789084577826544
MTNR1A	Not-coupled	Not-coupled	Coupled	-	Melatonin receptors	classA	-3.816473108892229	0.6965094919546208	1.5052488510684843	1.446726922672411	1.1527286172496711	-0.3596960493358463	-0.6372794681611709	-0.23043735604029705	-0.2208845577070687	-0.7351364903077718	-0.9652120677560462	-0.6464857729775758	-0.6786100225903721	0.8408328959829566	-0.2798116939560218	0.37451408540214937	0.35659023055715844
MTNR1B	Not-coupled	Not-coupled	Not-coupled	-	Melatonin receptors	classA	1.7106033626011208	-1.8000205492241885	0.23742017372894084	-1.079157678354655	-1.2112916237550246	0.7607226523808313	-0.5358251131462798	-0.1965866815775925	-0.22201650819466456	-0.551115868428258	1.394622450590417	0.13179194582488268	-0.7636465322000177	1.8170496706386856	0.4058815600938645	-0.22315319600060915	-0.6497877629267446
NMBR	Not-coupled	Coupled	-	-	Bombesin receptors	classA	-0.7168092499305866	1.8250224046408237	-1.202512973235456	1.7363793997061647	-1.598048985371473	0.43344028167148513	-1.0453078377009717	0.24782550552486088	1.9149110641803093	-1.1744102244590162	0.3264257676522132	2.2553727175432217	-0.02193014082156581	0.09560690091558464	-0.5307544368644554	-0.6222739576416465	0.758460131213047
NMUR1	Not-coupled	Not-coupled	-	-	Neuromedin U receptors	classA	-0.16550400531787207	-2.200775673320356	-0.3755605961440019	2.4410197759889423	-1.3624499975649278	-0.6014811400621195	0.29864172059783883	0.9665106032401858	1.0632610123554074	0.11243989637583518	0.6146379033743747	0.617386410593352	-1.2391161303822669	1.0876564213583946	1.9211794245256153	-0.030892055367456508	0.5389874348280275
NMUR2	Not-coupled	Coupled	-	-	Neuromedin U receptors	classA	-3.209567562329582	-0.012294052946050552	-1.0269657702270347	0.18629078209543518	2.029049407308241	-0.0945361917851277	-2.5302952151250153	-0.403473293951391	-0.6524878966159969	0.9614059114841393	0.725847055384329	-1.8251418258118375	1.120985961385906	-0.5732843438869377	1.1292932567832152	0.033029156129943046	-0.6338667997942034
NPBWR1	Not-coupled	Not-coupled	-	-	Neuropeptide W/neuropeptide B receptors	classA	0.16128787095444896	1.5006401156373443	1.098253836567411	1.238090195035928	0.06125306966681489	-1.069375588449504	-0.7587674044521351	-0.5851686369931363	1.916102688816318	-0.18732301715261832	-0.42290702310753137	0.30710313896806213	-1.490335464678476	-0.07366255731242136	0.3723919574608678	-0.30409473465484155	-0.16598082174774847
NPFFR1	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	3.2733002279152608	-1.3034813903486782	1.808659439558585	1.7613436532539823	-1.8818820549075692	-1.513582452604774	0.17758100339168875	-0.979294600314429	0.08293598370621344	0.1990641560485394	-1.4389257112091627	0.9842939163574204	0.797702663085366	-0.7014588741026448	0.9899640225223203	0.7037158340703684	-0.11212437330398156
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-1.1247228614092324	1.1811651507555687	1.5413743326423706	-1.0431284106351422	2.313144310241039	0.48879267664519294	-1.0989763114303837	-0.2846747800035615	0.15893568875914213	-0.578455595602447	-0.29641152646371854	-1.2252799929904783	-0.6704355685096107	-0.2867644761014725	0.09745242983439581	-0.16475177098695512	-0.6701349354249224
OPRD1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	1.3365155206288513	-3.131167353687428	0.968324938272749	-0.03298420152667525	1.8057286851453649	0.8926651327364252	-0.5078631079932084	0.801546155130729	0.42860835465742353	1.121767976683639	0.6535153071506481	-0.19565429910727267	-0.37449323226728015	0.9801815205193092	-0.2924618948832539	0.4827118659864311	-1.2569619873893743
OPRK1	Coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-2.1998943604239134	-0.5042997392838056	1.2561723994907135	0.1456267481597136	0.8607277526700594	1.086356411902088	-1.8779564027549878	1.3090376911588162	-0.822344080912674	-0.3028727279139774	0.9582430583100048	0.18123223587622095	0.20247889751916937	0.648361809787426	-0.27390990156616984	-0.14096089432801573	0.855013038685287
OPRL1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	4.083273282883759	-3.5394425685064808	-0.27576447467934423	-0.9319052834691587	2.1909961076216535	0.7450523706985528	-0.12799870261021118	-1.2611992382158856	0.9976391215276786	1.0537020320198247	0.6221119314484098	0.6225178412883365	-0.28605099725282246	-0.4462139976768505	-1.498964885137621	0.03255027642406572	0.10501028447826752
OPRM1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	0.8393029201227399	-5.044706892952361	-3.8577939078273764	-0.04794429321796068	1.3839379779652503	1.0756966186606314	-0.04445929940471424	-0.633513703902385	-0.4388286043214816	0.7574867258314341	-0.5770682810695306	-0.2599872352146533	0.35894832913891117	0.21088242000460372	-0.8880922779477629	-0.0055497565454591235	-0.06279646335876493
OXGR1	Not-coupled	Coupled	-	-	Oxoglutarate receptor	classA	-1.0132402726525434	1.8535706206610445	-0.9171724780074413	-0.7855094559755463	-0.2100739189644198	-0.3645365215248872	-1.0224624678958851	0.25238484349559587	-0.03487111046882218	-0.9682429301917292	-1.5044704307630663	-1.6228081627448074	-0.10823642113342462	-1.2278722100483648	1.0512542320053238	1.4862312430610993	0.6449210939992714
OXTR	Not-coupled	Not-coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	-2.219718973805789	-1.4107766242458006	1.2469117468685826	-0.12214549697504556	1.1086318711502614	-1.1323254669122216	2.2019797032674857	-0.9266638516480309	0.5878005375843304	-0.03613842138015721	0.34781270195405084	-0.7653749065854637	0.06197782736155472	1.0270888009566306	0.03632086647808894	-0.7938996654401718	0.27633083924840574
P2RY1	Not-coupled	Coupled	-	-	P2Y receptors	classA	0.9497797609567596	1.4147671381509974	-2.8140188687336187	0.8564647328399025	1.350382389234925	-2.181994884533497	0.4500471209954503	0.6731795939230486	1.1326541846004332	-0.5227875745232825	0.17833750307628932	-1.161466720314793	0.661015597355302	0.6597844841304725	-1.097712102942106	-1.02747357642287	0.11793134976995667
P2RY2	Coupled	Coupled	Coupled	-	P2Y receptors	classA	-0.9955057985611776	0.5970416638777881	-3.0527066712540543	2.4431649079166555	0.47037234253314214	-0.48971514545491523	0.07930773360862992	0.9524959936936113	0.9403042879595728	0.8166156864656368	0.9440020002909785	-0.6902771190649861	0.43489301735457214	0.7021809659621853	-1.0177563202495283	-0.9150202268232497	0.4601643524800144
P2RY4	Not-coupled	Not-coupled	-	-	P2Y receptors	classA	-0.5628652936284796	2.112247760171174	-2.1111521407212845	2.1863790828782643	2.1869928432197834	-1.088642545439681	-0.5291669735266412	-1.520283959354986	-2.3725853427659596	-1.2916564860188156	-0.12467344184387488	-0.4407511694398437	0.03013753941293294	-0.9176290402478635	-0.9954597962100907	-0.5069283265161608	0.7186351863121246
P2RY6	Coupled	Coupled	-	-	P2Y receptors	classA	-2.402119170421276	-2.8747776423253106	-2.088642903523689	0.4369604880767761	1.0772432590869898	-0.5041512621533834	0.9870033449147468	-1.4206468510900858	0.19983931890548476	-0.6103385823843683	-1.7839837516388033	-0.5996888963258634	-0.7009333187725494	-0.845371769245142	-0.1751090399142741	-0.07806258625121043	0.027531837284745193
P2RY10	-	Coupled	-	-	NA	classA	2.001063824848108	4.128463842661277	-2.1636132430931445	1.3932151470029353	0.8460648714978299	0.7229426474734706	-0.42392872563738615	-1.1661436375613228	-1.4683093849061906	-1.9342248296257778	0.4070157736235887	-0.4010793083603463	-0.6127106354144267	1.1867029016773736	0.6936024361442759	-0.2457878230734146	-0.014627291478598196
P2RY11	Not-coupled	Coupled	-	-	P2Y receptors	classA	1.5058973938887854	-4.151233975878067	-1.183427046133031	-0.5951807928957086	0.8767938166086978	-1.8660664806060678	1.557783100036882	1.6448326556807689	-1.9161571729046767	0.8675683259159167	1.046743691539116	0.7371629050678007	-0.6626907301100686	-0.5465218714942971	-0.5307143300419257	-0.18539405960925837	-0.46489908599827595
P2RY12	Not-coupled	Not-coupled	-	-	P2Y receptors	classA	0.804869851418325	-3.334280638949223	-1.1405491876913627	-0.6746641049910147	0.3064484183553002	-2.815840919621516	0.2515756571829134	1.3261668936671451	-1.901267578480663	-0.37536806068617445	0.4606598935281692	0.7362901576157169	-0.5860325270159561	-1.4425312448052485	0.9782473384966724	0.09762381591072156	0.09714792934200155
P2RY13	Not-coupled	Coupled	-	-	P2Y receptors	classA	-1.4976485567329776	-3.8883855289924303	-0.5121456069723495	-0.877046321219069	-0.1816580348274706	-1.78385495651404	1.1558837597178153	1.7496589382802203	-1.382788656605517	0.6965633984248208	-0.07878954544743691	-0.23905128825282626	0.034214011136279754	1.1607520519100014	0.7371611823276208	0.47049035723073507	-0.8488034131081382
P2RY14	Not-coupled	Not-coupled	-	-	P2Y receptors	classA	-5.456369943823865	0.9368393527947144	0.2577756992607349	1.471180003570401	0.5687778015492763	-1.6282092511778479	-2.2279890941864138	2.224978668901745	0.9690940589526866	0.210058585265126	0.88142745072532	1.016964843656445	1.8372527464257093	0.7418086428257784	0.6108768054082587	0.34874823474856753	0.3234413333284266
PRLHR	-	Not-coupled	-	-	NA	classA	-1.846142463277109	-3.938319477605227	0.08494020873228407	0.7579903776695122	1.1992670437971777	-0.9479243331632555	0.13759468513116288	1.4765849571051617	-0.358193385277521	-0.6677836777731296	0.3732124722917716	0.9721475562714311	0.01018981329909662	-0.6962418479412282	-0.1998841201859138	0.416883282135239	-0.03666768774369056
PTAFR	Not-coupled	Coupled	-	-	Platelet-activating factor receptor	classA	-1.7603773916040661	1.7162318264324512	-3.0188068598481492	0.4956230596023379	-1.6803447102076599	0.4372714642076725	0.4597765000781077	0.3890521577714143	0.6534239342934662	-0.6120060866230275	0.15526194637500965	-0.10268623093282754	-1.351524504786607	-0.47493290928612447	-0.1589959400808573	-0.8205257017934756	-0.4586052219253152
PTGDR	Not-coupled	Not-coupled	-	-	Prostanoid receptors	classA	0.1925880826532476	6.885697109687182	-4.140793806925193	-3.589539671156011	0.16855709293326168	0.11896978885489924	1.185978744785963	-0.053323700779633824	0.5059780116445847	0.45161945076052534	-0.9973292152381353	1.7789199328329004	0.2982001227314644	-0.380320853252319	0.8765284238220946	1.9788573137987253	0.6532190462425809
PTGER1	Not-coupled	Coupled	Not-coupled	-	Prostanoid receptors	classA	-0.47713030519991206	1.5773136876960134	-2.0877497783975723	-1.195602208727598	-1.4674462181506644	-0.1684459298112424	-0.3374763245713437	-0.4779063593617187	1.1117679521337185	-0.29910363412337215	0.24392163019117105	-1.2526266375783055	-0.7197799242991259	-0.5182077992623483	-1.4886499495963232	0.45631033235557894	-1.2358143944406255
PTGER2	Not-coupled	Not-coupled	Coupled	-	Prostanoid receptors	classA	-0.10374446374866139	1.9340227419722247	0.18791804764767547	-1.3801201302965456	-1.9820571400275873	-0.4929454182856248	0.7513742659116823	-1.6348765470558746	0.44558424760569354	-1.1537019153082075	0.6815968346287903	-0.7525788335629268	-0.4343303460555364	-1.349427867933795	-0.9351625147763171	0.9345569323650851	1.196390729559092
PTGER3	Not-coupled	Coupled	Not-coupled	-	Prostanoid receptors	classA	4.100482304719105	1.625269073212219	0.6923913384294275	-2.037079813677316	-2.7025087053115224	1.2041257438941668	-0.568168613498083	-0.08079672267034364	0.5386382985091132	0.16283053282800752	0.34072929485687115	-0.32469551671146857	0.3495657347976441	0.7961138998533402	-0.1896139832181118	-0.7646437302104524	-0.21445629198512683
PTGER4	Not-coupled	Not-coupled	Coupled	-	Prostanoid receptors	classA	-3.5962856637189753	-1.0004816340399272	0.3962293714964973	-1.6123210672731303	-2.4475915476944414	0.7207973906712294	-0.327747721201527	-0.9655096448724315	-1.0030314376952734	-1.2611206510175763	-0.3782568311743891	0.22946869843812231	-0.5199067248765221	-0.3021061545093866	0.04304295744196328	1.0194869159932765	-0.07006792772823908
PTGFR	Not-coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	0.40269721242571066	4.5646379836030055	-2.007487734004964	-0.5795387916123098	0.3977152818032427	2.4947196283797535	0.590335790154576	-0.25064354996492605	0.3321706489791507	-0.7217060681244505	0.3192361775307543	0.28581432431233095	-1.198010740611652	-0.6765020614225276	0.12406566475559126	0.10683826300950583	-0.2908469291827561
PTGIR	Not-coupled	Not-coupled	-	-	Prostanoid receptors	classA	5.745476149417558	1.1533626894705953	1.4093407428136118	3.392541004972594	-0.9081476784977403	0.6664402183833418	1.1034664471933064	-0.13758215624762607	-0.5919335554573554	-0.5972832974693721	-0.31040849913231505	-0.7052890692304499	2.090823568703539	-0.44246701886281925	0.5218598792770301	-1.1097293603861333	-1.0284142387517377
PTH1R	Not-coupled	Not-coupled	Coupled	-	Parathyroid hormone receptors	classB	4.100309097511534	-1.1385188013295688	1.9429625385805447	3.6534013427021454	-1.4612129708255817	1.7221850338228344	1.6244256418201957	-0.08612079714144825	-0.37816921410493043	-0.8599171987863844	-1.0521896041888883	0.3552099005653368	1.8652603506671226	0.09488410099323875	0.05844285003669519	0.5488986083068585	0.1255366302379805
PTH2R	-	Coupled	-	-	NA	classB	-0.8420238166110909	-1.6764902289101444	-0.9635441985438377	-3.092017960361564	-1.099399786774403	-0.8101391988355234	0.3991134185442934	-0.35491769645055354	-0.07111793811386136	0.2239907712871253	-1.421992157325056	-0.6487667587731419	-0.056713842362394164	1.0014786109235887	-0.5333485584633192	-0.6612493352567932	-0.0771458374849105
S1PR1	Not-coupled	Not-coupled	Coupled	-	Lysophospholipid (S1P) receptors	classA	-4.2846725029140575	0.4618651812199576	0.12026014010967499	-1.0292698559110507	-0.897454959330237	0.1368020964993233	-1.5353748424284117	0.0698230915442116	0.28028635215006675	-0.47492323635644446	-0.07941158370921882	-0.8830813493756068	0.9573681914158418	0.610022728363313	-0.3297146708869508	-0.6832118282608899	0.4634918553905492
S1PR2	Coupled	Coupled	-	-	Lysophospholipid (S1P) receptors	classA	-1.7866210765067192	-0.5804297987104474	-0.16417306924614186	-2.2362752494204883	-0.6592409215110446	-0.9987309693553782	-0.8043066883462064	-0.2536308976504323	-0.04017657697433593	-0.9348491189193122	-1.7846357159158392	-0.10908615618638347	-1.1930625128786305	-0.5492181246237106	0.17571126424874248	-0.27661461612409954	0.2455587704501757
S1PR3	Coupled	Coupled	-	-	Lysophospholipid (S1P) receptors	classA	-2.2383308484668056	5.952849152128602	-1.9382675053609553	-2.355085824054575	0.11954263515806778	0.22153731194819426	-0.6969994181802662	-0.9161620473301942	0.14182146293162579	0.9179172880325608	-0.513260990452381	1.3382230943832376	0.6830160269034012	0.16723758320530438	-0.2540231928632067	-0.567813367563432	-0.349746694535459
S1PR5	Coupled	Not-coupled	-	-	Lysophospholipid (S1P) receptors	classA	-1.9792858655947205	0.6882603999283056	3.5414856695854233	-1.507607730502555	0.22313281040101093	1.0581622530837012	-0.041277509612842364	0.23072816518144634	1.833411867175407	-0.9259647520029032	0.7773304568404829	0.24653204186644356	-0.2881115897311356	-0.19978338697410367	0.008148877550153569	-0.3193404387780876	-0.8581990616710243
SSTR1	Not-coupled	Coupled	-	-	Somatostatin receptors	classA	-1.4785716345499131	-2.3470702915462933	2.9696085931390837	-1.6661742107563615	0.8438645856557427	-0.21718815031993843	1.2366567734520804	-0.09238674995579182	-0.03886126519349713	0.437504465991607	1.0186442297743152	0.353976148009579	-0.0325876669517921	0.4105326643067996	-0.8820013286219971	0.05405167773166407	-0.48604150184406547
SSTR2	Not-coupled	Not-coupled	Coupled	-	Somatostatin receptors	classA	0.6503858176404399	2.610074329922826	2.853345389564836	-0.7254460361188814	0.691237142355911	-0.48917239434789006	-0.6778945275950233	2.603457972433783	2.6408586913017698	0.05531578370919697	1.0171480059769624	-0.29662574565686156	0.06027628425068751	-0.06620407445055307	-0.08069976072815865	-0.1630244833503966	-0.8607890938079242
