Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27
FPR1	Coupled	-	-	-	Formylpeptide receptors	classA	-0.009873610939228755	0.357779620162868	0.06523436100299995	0.15609957867924754	0.1202856226009243	0.28806466185531204	-0.45816852837162647	-0.3385318962469909	0.2616077616106363	-0.31928593126207966	0.10149195804947253	-0.38704495920606974	0.24265075535740552	0.14452303419068502	0.10875387031907587	0.10982506956255172	0.06311550844880265	-0.2266564152784032	-0.32029773048249116	0.14854437541278062	0.014537228582254428	-0.20943123211451792	0.24065420244476468	0.07071222806866077	0.2835954382585324	-0.18529843948567107	0.3369317191016675
FPR2	Coupled	-	-	-	Leukotriene receptors	classA	-0.3562285734049686	0.29087464752968084	0.2909046401319359	0.04591576806881974	-0.310836741656166	0.23228209306506659	0.008606371530170106	0.024984522879737445	0.12690217092536876	-0.049906609598028055	0.06914831465062411	0.09267256297379053	-0.07042723745772675	-0.193075241214709	-0.04086043817738196	-0.14545017708164953	-0.12384716856068273	0.018029545032773386	-0.24049119888263673	0.052288549934031876	0.17199887517059192	0.01610374501559554	0.027466174837004784	0.08958925157847586	-0.09481507039932136	0.07893266619920268	-0.0026448238663402445
GALR1	Coupled	-	-	-	Galanin receptors	classA	-0.28785279073435954	0.18375822165997827	0.26774520093879184	-0.14754115394744857	-0.4758572454243209	-0.13170190239153096	0.1106881425833759	0.03186364846941017	0.01599009367249485	-0.04128071963578643	0.10664190579627701	0.02880385143117929	-0.34967616814431896	-0.1393677717644682	-0.12816420318711533	0.048619247595655744	0.013141959012163553	-0.10774489437457933	-0.22979315728647284	0.0006465463276736676	0.052073024148543444	0.0997330513872185	0.14790412768788194	-0.1034785223225203	-0.08521106277865885	0.009476419332622001	0.0011653963757468295
GALR2	Coupled	-	-	-	Galanin receptors	classA	-0.2922756929066902	0.22960909569494448	0.21597989861997832	0.00778177777826639	-0.4961331069313035	-0.10947121076138912	0.3862936003147045	0.06421512038492878	0.15226509747659844	-0.08433475969603987	0.08224544084231876	-0.005340106589118432	-0.30477372432257416	-0.031555473347936375	0.01400848243602676	0.09536360649758018	0.0671517018978485	-0.0075237132308509785	-0.17375157783597603	0.0782522213401482	0.12128027549614565	0.11549311918453863	0.15120567552394873	-0.19843728793532786	-0.27495702154514373	0.022909070826078376	0.06493013530468908
GALR3	Coupled	-	-	-	Galanin receptors	classA	-0.33645981829077704	0.22627182469053486	0.10632942169112379	0.21824683910279888	0.3316396912165421	0.15526480305147836	-0.12127832392552244	-0.014167641325024734	-0.020015290269576984	0.21267103138963067	0.18389077487072727	-0.04652492054512738	0.07835327654289051	0.19880112873478997	-0.18546618608825202	-0.05109681147957111	-0.16449454814375042	0.055251925155443735	0.022906577837561785	0.150323657820768	0.14430189902619608	0.05495173483191602	-0.24073907648797255	-0.37100904377718674	0.120816780853739	-0.31545839361171674	-0.4803249892665251
GHSR	Coupled	-	Coupled	-	Ghrelin receptor	classA	0.2885976024778027	-0.044323257073673794	0.3720568820376586	0.35776547856324736	-0.29107400261270006	-0.16017649154359478	0.017610610742141698	-0.06847709052942469	-0.16611319153970172	0.10884313053352611	0.21727136207648995	0.06700891977554281	-0.06648017884821592	-0.03502861403538337	-0.12887746033863146	-0.006311739414538477	0.02111284506630559	-0.18827998674353513	-0.0606706854502343	-0.16709010915951858	-0.06736909469870338	0.2282571120517993	0.13998997802105198	-0.2684464619903479	-0.0455829453429403	0.046567456563304646	-0.13089462100467986
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.04067004637680335	0.15561651435589854	0.5648311078505597	0.008462237398313721	0.4101936954245916	0.23820460912198663	0.2640364538323747	0.2896997915604241	0.44307986929675147	0.33932895288763354	-0.21350810263933284	0.03590261134624124	0.11292455067536286	0.061877196423396626	-0.33025456155700217	-0.10280301362124793	-0.08891727353494232	0.2671476820569993	-0.2676632152592739	-0.20780896064497054	0.021875345326328583	0.08086730802041735	-0.18459054255806767	0.49710349041842466	-0.31364157549299676	0.10186134629363931	-0.0017087471215581703
GNRHR	Coupled	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	0.21307967334768915	0.3255626117484164	-0.10130994349486601	-0.16284046512804073	-0.06686814181604568	-0.0881624836838414	-0.13731686249580796	0.28460405198783106	-0.07156882957423796	0.06777561418097798	0.18285838706096877	0.024965750037680628	0.13734804961526859	0.006481744396723835	-0.04102031598021167	-0.1733455228348219	-0.17613367325377788	-0.06539337175853345	-0.10478414201162145	-0.01527420198846345	-0.073099585565993	0.045944586961450304	0.05289483765144819	0.044017533232070506	-0.07775411826599243	-0.06663783349988651	0.04144660102787975
GPR17	Coupled	-	-	-	Class A Orphans	classA	0.3552237081179498	0.18642570165301722	-0.14203791439879343	-0.12585044836024767	-0.08004989642887712	-0.21303778182153438	-0.22552201847813907	0.17390725925628478	-0.27009866928344645	-0.18934089110152247	0.40045426792627853	0.024208766945328097	0.048528101343240974	-0.12395527761844911	-0.20076610358476432	-0.16638986541278258	-0.0666843891816297	0.21284401616003573	0.11117340093637428	-0.07304156563704435	0.20736121239697244	-0.022515747374712056	-0.07169480341959902	0.0743412213295424	0.06231120618656039	0.17498484649816526	-0.0062867066301528895
GPR34	Coupled	-	-	-	Class A Orphans	classA	0.33916350113203986	0.41937303904231193	-0.1989955029499608	-0.45840810782027497	0.20850813025528317	-0.0928475049563742	0.16518466425148617	-0.01771345343904453	0.2213831363706495	0.08296035896731663	-0.10248151939725807	0.4903996665709677	-0.0026231689971042645	0.029787625300821734	0.32945659240687747	0.5916610327581079	0.5340142049324019	-0.07007968704423655	-0.04345935536214568	0.252656776955759	-0.03905008769844114	-0.3006910885348986	0.06923423900085035	-0.30149047791319405	-0.03346826085734562	0.005897440218317111	-0.29649376685991635
GPR35	-	-	-	-	NA	classA	0.3838881360860512	0.3554117954392206	-0.2865374211638835	-0.29995420089517777	0.15656336522715092	0.025122245777374787	0.2622405775302488	-0.05231356481447189	0.029787909556250578	0.13399424588198092	-0.07106505555143101	0.30338758752863065	-0.02318040944399364	0.03086389808824827	0.11503064336140432	0.49790199853269285	0.4901117537770295	0.21888223863735254	0.05428706734423926	0.10422097199882868	-0.03772002884538662	-0.03669942846600566	0.11023214355103021	0.01525291726659076	-0.05155122758487475	0.10388539762003338	-0.3120125788368991
GPR55	Not-coupled	-	-	-	GPR18, GPR55 and GPR119	classA	0.08731605276847688	-0.24957286080974653	-0.04040623243514701	0.38291846365255194	-0.18984328907301357	0.10380147640687164	0.28688459022189783	-0.07189197577767437	-0.08559619911347467	-0.3092680481694742	0.39118391476845055	0.3535495091704924	-0.23080885951950159	0.15034203178441646	0.21289450746908437	0.09009888599092952	-0.4211070954394146	0.007805499834752961	0.12536925759925888	-0.013256064159590302	0.33832438550002997	-0.43800787421148857	0.05963227856951329	-0.012541904523001987	0.03476133196966024	-0.03192182039456304	0.014323234603037055
GPR84	Coupled	-	Not-coupled	-	Class A Orphans	classA	0.11998691699819583	-0.30139345230362957	0.10166857996832399	0.11714906375392069	-0.010231086586670404	0.14384576016426234	0.10817449299630572	-0.15856168374106125	0.08786751591434909	-0.09794176691979617	-0.029185866812975792	0.15066889404876824	-0.20145756586625044	0.18033734735782778	-0.10379411421717527	0.17384394505719716	-0.04151361104585068	0.02892329498252157	0.2242852180972162	0.3016142019646226	-0.1895473307458959	-0.15549996475949823	0.05030719834318356	0.12712221571376056	-0.09851250577940625	-0.04642071107270159	-0.04781265623369554
GPR119	Not-coupled	-	-	-	GPR18, GPR55 and GPR119	classA	0.25118370255784267	0.2587539292483861	-0.22702559578436995	-0.0696473510219225	-0.10901601296930236	-0.44755963920776415	-0.03664990887582123	0.10002483151432127	-0.1306293573154772	0.002677561211351829	-0.1092052300191919	-0.19387092499953684	-0.13801272147085197	0.09436835633421099	-0.013036535851292056	0.03743240940485654	0.18211645351468927	-0.08944422946040058	-0.00022135103663572625	-0.11133556284157503	-0.08119613650436894	0.059338310032407485	-0.02389553773261354	0.14172323443393386	0.04567361818056937	0.07204626682505204	0.12400254030423447
GPR132	Not-coupled	-	-	-	Class A Orphans	classA	0.28106379616697563	0.3996581590247591	-0.13312706393327522	-0.25682353569497635	0.06295156211451504	0.25633547107652577	-0.06726928531078419	-0.01540291949617515	0.05368044125864184	0.00690671885160711	-0.08235636140504558	0.08766797690330709	-0.11535290831359298	0.008984762792494572	0.11956102492826337	-0.062154606806939065	0.1043217432247573	-0.05119673660657167	0.05640573962051901	-0.03307224862169188	0.056997071896358005	0.13362477726740468	-0.020373362183159195	0.27626335985924655	-0.002641998699281331	0.0593692908784483	-0.05410439746039312
GPR174	-	-	-	-	NA	classA	0.2026920999669631	0.331325652445601	-0.13583062695170395	-0.28799981693739324	-0.0008475218632905115	-0.23810604464879034	-0.09657800278642763	0.06398088543878974	-0.06901150925912448	-0.2568799873660394	0.11921589001368432	-0.13422750600544175	-0.0437985430844489	-0.0700506432031632	-0.18867449503696604	0.16449796544447845	-0.1465818634640473	0.06463259797369082	-0.024380259387775906	0.013427442520063624	0.058967166099168564	0.10543026812902201	-0.024712239572590108	0.121564655699857	-0.011974238953676395	0.03920114797892423	-0.10038926067328066
GPR183	Coupled	-	Coupled	-	Class A Orphans	classA	-0.28343502138371823	0.16697349728961694	0.29113687734824334	-0.01152588387815037	-0.43111491979842437	0.37911874841905385	0.13952371444433637	-0.04475930156140487	-0.07549782917147943	0.10628234506897451	-0.06345435837822785	-0.354725023743364	-0.10278516290552135	0.07641777778020646	0.07053865101961398	-0.08431879463434172	0.048067012920972395	0.004116150916152713	0.024501591644544594	-0.08815001985919665	0.0875221498373472	-0.16956148113823977	-0.031195953703450848	0.0003353273253787846	0.12188707503784449	0.267698259503539	-0.25412757208966946
GRPR	Not-coupled	-	-	-	Bombesin receptors	classA	-0.3484427513948371	0.026821826576099567	0.3039387175096223	-0.061816463782591244	-0.06348597497469978	0.3752767230991368	-0.48851999853879	0.06280090407238965	0.023974515060148093	0.2605091630628465	0.2956055578414525	0.14333544034901527	-0.2571773466849674	-0.26290003659242545	-0.0657211405565373	0.04665587224084165	0.09977125775365701	-0.12817338434265643	-0.24603013818177363	-0.15281013745206362	0.062358518250323264	-0.053413884802879646	0.18380588591281208	0.03262268082563242	0.033837187546427505	0.08504235735116886	-0.16749729269624836
HCRTR1	Coupled	-	-	-	Orexin receptors	classA	-0.32352291443933695	-0.008605375885695462	0.2911117158028035	-0.1232083463854503	0.011019543397843707	0.3431474774154259	-0.363043179049262	0.05323816627242803	-0.05942152420328502	0.15301606921906494	0.2140758816470171	0.060336153271238216	-0.1795836940044394	-0.1767258882809605	-0.052681692911783214	0.03824888073532706	0.032107699586004686	-0.014602747314386415	-0.2813180624574427	-0.1971156362137157	0.10871623021942635	-0.058629449817821505	0.11699004482769429	0.05688082230431376	0.11954486775174103	0.040620970576556344	-0.21710314843159073
HCRTR2	Coupled	-	Coupled	-	Orexin receptors	classA	-0.14067453280181466	-0.3244020637883717	-0.4726622588079248	0.17658031584515263	-0.05324462566367899	-0.0945562443442843	0.22456898802282177	0.22008780527243108	0.21200473524056845	0.07865804740923431	-0.027246221265827198	-0.04599800170536322	-0.13638105638889508	-0.028405867307930936	-0.08758984841524367	0.11415794785595672	-0.020067634258364612	0.05634310734256796	-0.011478700515495021	-0.15717531449598554	-0.014021682818834964	-0.06271313309298662	-0.0035981789158212154	0.10998463062276347	0.1993689788403481	-0.1409420615027311	-0.012322962017973912
HRH1	Not-coupled	-	Coupled	-	Histamine receptors	classA	-0.3113127891241012	-0.1412925828524959	-0.04166206785339322	-0.3113301467630465	0.03915844118854867	-0.23673064731156754	0.2820814843648158	-0.3043385533319828	0.1345735370700475	-0.09318366586637365	0.1658740985819577	-0.18124973087902604	0.1022561952569625	-0.0025989881931681434	0.0022889067375550607	0.06943186997780669	-0.1724928293785592	-0.0589743870180952	0.1407626564303219	0.2159697088745674	-0.20861627759422677	0.06479373063687091	-0.004639740658376142	0.03998562044970104	-0.04835082316087347	0.04805687564956481	-0.11393975747030598
HRH2	Not-coupled	-	Coupled	-	Histamine receptors	classA	-0.2347889033929318	-0.17279341359879813	-0.4473792844204611	0.17865914856886506	-0.03962969592034597	-0.1835509044852041	-0.31189590541832884	0.202291585007316	0.2085333282068316	0.04366179174238756	-0.07452983273800422	-0.28826441482696713	-0.015118765192915565	-0.07225678212842097	-0.044337114719773384	0.03991274815252266	0.3387550255507013	-0.02373963025784819	0.41350096245703843	0.07375322803879736	0.3486141105212123	-0.1009640710855766	-0.028339058106587618	-0.08910418488639327	-0.06253957329187113	-0.04151005617017085	0.06488761135533484
HRH3	Coupled	-	-	-	Histamine receptors	classA	-0.2690123061282247	-0.1644148472659149	-0.4042186845992902	0.20921701278573027	-0.33410338109005244	-0.06240092989779914	-0.191569699383204	0.10370835284715733	0.3617521165010885	0.02156067775872692	-0.03829099545591087	-0.21732045592716487	-0.042448855564904193	0.0113590615723357	0.02531765234726588	-0.06031232730608605	0.31283436058042013	0.015712966372773886	0.5275355084324982	0.22538379550158347	0.2619951003396131	-0.404308256055959	-0.15125385706283806	0.0790095286692504	0.10899781996309259	-0.09831123080839159	-0.13390677186854785
HRH4	Coupled	-	-	-	Histamine receptors	classA	-0.19712576129314177	-0.29779355168623906	-0.17297730369826073	-0.23602101068772055	0.179603710404569	-0.15468762611170017	0.07204152605955684	-0.17722095260489928	-0.0649058063577098	0.1849249904313846	-0.12850417271009304	0.17587131290230504	0.0367744511005522	-0.014255753091745283	0.00770362144356211	-0.24406259272797412	-0.27040678149331643	-0.24168873315345704	-0.2031693384678339	-0.03984685912108867	0.19551942841233405	-0.020509548194827306	0.08760215510728314	0.05946256283366606	-0.1170692342886873	0.2534721806326044	0.04295608146140266
HTR1A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.1962492956264417	-0.24579312813594026	-0.1716724846615013	-0.1111638983789226	-0.03869057190475993	-0.11508197238583197	-0.17411261909646406	-0.1097093683768077	0.010720339152208637	0.2857951360030482	0.07594846954766495	-0.021163989343875277	0.2500538916943305	-0.016018637112983097	0.10463687124991575	-0.2567970533839624	-0.16481555378994048	-0.27613868474600184	-0.14405498539771164	0.0766887139028487	0.10662837063912199	-0.04945459937245425	-0.08638992612598688	0.15200840512951952	-0.14887325508328964	0.08194359169632867	-0.04617018353860062
HTR1B	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.2185932701150522	-0.22092968792952047	-0.17531615242145218	-0.16325232604596576	-0.17384836410778787	-0.10951430174960915	-0.2035888353369548	-0.26698892013740644	0.027192956391376397	0.25613470620918793	0.06286011362164175	-0.04781385733597986	0.23377504673291186	0.034451831882487134	0.1366602720391348	-0.18133818419174932	-0.09408542272238568	-0.26253750673069726	-0.01807226686816966	0.11353386766908805	0.15690769165634358	-0.11170097474908025	-0.11925896031568127	0.1685940315484768	-0.13787812706370275	0.09612270592184845	-0.049233735440136754
HTR1D	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.260096481461061	-0.2089900775954748	-0.18622747933045275	-0.17825655905019877	-0.2204085303718326	-0.10515377725261713	-0.06071003352217942	-0.2610651243931002	0.15537688124552368	0.19801265474537313	0.09484112412370861	-0.08929736035001626	0.19242778407694694	0.04982398253913677	0.11623128038706158	-0.0757086807694749	-0.11767864819930511	-0.3610642164230303	0.004404408741725916	0.16106365484126148	0.09565919391134958	-0.05113637095981195	-0.12957170644428723	0.19398470896646275	-0.08114164651690639	0.1042148234811892	-0.08550618135717312
HTR1E	Coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-0.21590370896697852	-0.22351481403120774	-0.21695969915691976	-0.16322445897504417	-0.2506392268413339	-0.14784289580497478	0.034283613164180694	-0.24911625782440483	0.0919028605862951	0.1635685407306574	-0.06388139407444407	-0.09609883119277993	0.16774335620072095	0.05962901963718053	0.09239162228009862	-0.11023846502698437	-0.1898557366721034	-0.2772396252556595	0.007753927073083211	0.16734228274073373	0.23728201344052627	-0.1798116380573444	-0.12964457439928753	0.17856955858171528	-0.07177117926763799	0.08136619841344667	-0.08774345821408101
HTR1F	Coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-0.11814758285382525	-0.28261708329516916	-0.08922490209933737	-0.2058214035022812	0.07415880181796122	-0.36702334828918637	-0.11839619545864254	-0.1770985534052355	-0.19385309990263094	0.18190726439173763	-0.03283571832386836	0.2776572432657726	0.11783776396881789	0.18060257139968508	-0.14927962694285324	0.16559560825674075	-0.14583867186550342	0.1776445030779103	0.02652489486947595	-0.17171696958896898	-0.09605789662411682	-0.004339682195204671	-0.07686138296119947	0.07418345303926793	0.20292846681400323	-0.015975499009100808	0.029785242031580922
HTR2A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.12767569054970843	-0.2910802016284586	-0.10991366952125248	-0.16806817853033731	-0.08875316880825977	-0.11697295733645433	-0.17225977350689337	-0.2659914158299255	-0.13550982870536488	0.17819036373388733	-0.18326765936126405	0.3216569673179485	-0.02300691931870961	0.1906210058517248	0.02863173347416086	0.06651038445792873	0.04156343822841985	0.18965668610385325	0.05145873608903899	-0.21641440225476005	-0.07307782831443256	0.030504410405428024	-0.05796066684335442	0.14333241781669154	0.2654559636367839	-0.14403966643829053	-0.012289343549852266
HTR2B	Not-coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.16062072545608033	-0.25830585432586395	-0.09590744139166196	-0.22960494125690534	-0.025970482016791183	-0.14576043590218601	0.1479501636265643	-0.22501750105693955	-0.08963694036564848	0.07790959437866436	-0.12703303493930473	0.198727496004002	0.026933475590645635	0.25080772274807295	-0.010423303576806453	0.1643111846411296	0.03168489650656093	0.106268732449028	0.07952402780946269	-0.08787321325829782	-0.0424406789960161	0.09974772531137657	-0.009260427309105207	0.07092945675517306	0.16901208123316847	0.02573585811243239	-0.022542827112306738
HTR2C	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.22462548789445344	-0.2252707461167217	-0.06068197495288968	-0.27796119620743576	0.14140817604881378	0.12968207938427675	0.2259103552896576	-0.39586465134464693	-0.0009056204866873726	0.0015212869518633192	0.27579159680877774	-0.21532262946446373	0.04206721611657551	0.047010647146464454	-0.012822314055741723	0.06625184859252367	-0.07088183058784164	-0.1408101917705149	0.040311144926801636	0.04977131805956768	-0.10609553022540642	0.06636706510230655	-0.13888510959250505	0.1492984266815955	-0.05396470533591883	0.0881152646808664	-0.0901098814013227
HTR4	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-0.13522667018964418	-0.34853838428930456	-0.2390563592360942	-0.1192740248395199	-0.1144432911221477	0.19235802407517905	-0.08843577244964738	-0.227248159321638	0.03436834939368986	0.21029534268007327	0.34991061831252057	0.051511866767763495	-0.18000155185625724	-0.056702705623743445	-0.08775394321056633	-0.27756178687094535	0.1582775722651696	-0.08593133048432974	-0.0030327773617766837	-0.051993127527847065	-0.4258925492270958	0.06489679849336191	0.029253842659945777	0.0022530410601716657	-0.16491045669260557	-0.0686985587576391	0.12206263363711017
HTR6	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-0.11854918356834059	-0.33805229775497453	-0.0993241931228359	-0.1734835491280534	-0.05433140686863648	-0.08187763579252318	-0.10345474332533944	-0.12848310859123607	-0.2127915118266903	0.10036414007959438	0.10827172633561753	0.19878196332380757	0.23732244255099405	0.10909876399860736	0.0445236941367597	-0.05874055487696931	0.0346134560616448	0.12707460465650622	-0.08118379415357303	-0.13048192236335196	-0.239917623585907	-0.0882029949572745	-0.02679951447708577	0.05485213010168306	0.00589526240373502	-0.13432925321082134	0.07044971836280538
HTR7	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-0.3478461938168272	0.15303272117087374	0.21292585736677347	0.06313769496826228	-0.3377913320029888	0.06455742467876278	0.02037821816856068	0.12396337329786031	0.04854488734703799	0.11708924568802317	0.2099764198047644	0.13008009367302764	-0.23280693783434522	-0.1494231743873986	0.06599339217540333	-0.021457788633522927	0.06714029127269608	0.04639986904510023	-0.20423304044987597	-0.07905420214965135	-0.049245112446264755	-0.012247656615939125	0.15455055673244378	-0.17961300120239201	-0.18865051321654813	0.19076769464303336	0.0028087248585961576
KISS1R	Not-coupled	-	-	-	Kisspeptin receptor	classA	0.22750105457676176	-0.3478755524798872	0.23016073488885544	0.10428585331285242	0.27784334759819745	0.2477079833266259	-0.17144912330090786	0.21650929062261023	-0.21360201385825212	-0.09505614330362984	0.05486491966398672	-0.01029835724658076	0.002297844885253015	-0.062455443606869256	0.2694557841973542	0.08492229099312852	-0.12940426288503992	-0.042817250627361914	-0.007780526927179753	0.2469374363673688	0.02348972066653935	0.10336038340026159	-0.2827303331097809	0.07255594520488926	0.07717008843477512	0.0007758233857723609	0.019534350579574526
LPAR1	Coupled	-	Not-coupled	-	Lysophospholipid (LPA) receptors	classA	0.1740615885825897	-0.3060817956489261	0.23046714561107493	0.1593333888838228	0.11614599009841516	0.09373220735009749	-0.1429958972901577	0.16307416837216965	-0.06948684168229843	0.0523896285877646	-0.061750582652300996	-0.07983366250615213	-0.21003116468272018	-0.003691426027225962	0.3236161661965242	0.11471644018564735	0.0794198808391828	-0.052444780911411186	-0.03059644682525666	0.2896185566804457	0.0006267294913944956	0.20357922067426432	-0.2407038048093623	0.014603129540768997	0.01917422699756118	0.0418280093834048	0.10742920763647365
LPAR2	Coupled	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	0.21401954907350776	-0.3185459136357163	0.23806616870574052	-0.0005284026744365619	0.22322827656943142	0.1583507080629732	-0.011439849615849488	0.12251133168902714	-0.10900247767802933	-0.08602380723265482	-0.10319360881319009	-0.08075228507853607	-0.1254056429707046	-0.008477963737212615	0.27739157251657315	0.10036986369207765	-0.03731452203762677	-0.05375556636177652	0.019404160906730392	0.2608032104612593	0.09835352039934947	0.060181573761086876	-0.2532248718861679	0.08079093474281673	0.11226984257928264	-0.002617490509055365	0.02022571755842062
LPAR3	Coupled	-	-	-	Lysophospholipid (LPA) receptors	classA	0.26722818113192975	0.36782271674542166	-0.1322941872349421	-0.4171920878919308	0.006382683328939639	-0.011655667980378653	0.022851286583211554	0.08640225263959793	-0.1418682416729904	-0.2037486566084788	0.10841261103778796	0.13434909354855804	0.03166690283017652	0.0728931281068168	0.007519263666793272	0.12042900118253068	-0.03499106308950321	-0.13658385630238887	0.01839034170193951	-0.03518795119649959	-0.10116949337969808	-0.012208785898454214	-0.007772611753228921	0.11050961934505116	0.03368119327731821	0.0001076971253763666	-0.04671600981954847
LPAR4	Coupled	-	-	-	Lysophospholipid (LPA) receptors	classA	0.2452859241026808	0.32216014340795296	-0.22568346610416207	-0.19344438438856068	-0.010749489382904048	-0.2331669671632061	-0.1682309047078939	0.08456170838902796	-0.06321243072872251	-0.019046144765655103	0.07784784369610274	0.05012459203834906	-0.30560996988562006	-0.03117406637474526	-0.07998164816909678	0.03958052020832254	-0.004336590877720749	-0.2746724121051806	0.012460962323185876	-0.06142835746013952	-0.1807630534621031	0.03377996861602869	-0.024520610614324118	0.00980481272330821	-0.11795925419788059	0.06439744372794075	0.04673560663352924
LPAR5	Not-coupled	-	-	-	Lysophospholipid (LPA) receptors	classA	0.16459767312628976	0.4785978714954251	-0.12859337446234934	-0.43736310432201403	-0.06287483433905061	0.23967551737804205	0.10808089098522523	0.007890169615993274	-0.024179330256831215	-0.13235215704469017	-0.0210952215209965	0.07403452049467506	-0.14321350745164754	0.01260150363232733	0.006311133903391139	0.07797150225875471	0.08003234485768103	-0.126006106154998	0.04802286889029566	0.04402504927126195	-0.0690947018360232	0.017875768243400498	0.04760805083312198	0.1867171552634107	-0.005338859406550848	-0.12572486197239277	-0.13103768350394787
LPAR6	Coupled	-	-	-	Lysophospholipid (LPA) receptors	classA	-0.12153266001501309	0.2919430978790926	-0.028054009038966564	0.28747582872573774	-0.14044022146054042	-0.35340262871472117	0.11059006263169946	-0.18998799951206638	0.022109316628120167	-0.13370095832544238	-0.04092039410650448	-0.11148589131109062	-0.32809875881665296	0.1648079925155519	0.0941650154408691	-0.05974004055908255	0.05528728526807952	0.03327941531316859	-0.062184101372005474	0.08515713783449681	-0.027531694694061918	-0.27611709816787455	0.037227097186280075	-0.12217610186468805	-0.1132846184299599	-0.06526025917491204	0.19628619948081036
LTB4R	Coupled	-	Coupled	-	Leukotriene receptors	classA	-0.05791274643487716	0.25418680788956416	-0.08169887654563093	0.4453876252967023	0.09050008373899919	-0.47765541335936135	0.1886916497231496	-0.1844686376762425	0.09172115432564149	0.09103442416638198	0.0015875229255155577	-0.03785879832009976	-0.4105555090369446	0.16524119496776674	0.16112239757680774	-0.016628759903400427	0.16775140818980747	-0.025538722720954903	-0.16799591823559773	0.06117944235333918	-0.06978717032468824	-0.27596029658326626	0.0569507934166636	-0.22806222650069816	-0.12694340256077827	-0.06246345442112784	0.2684696431902751
LTB4R2	Coupled	-	Coupled	-	Leukotriene receptors	classA	0.3623235367014415	-0.24601426500983767	0.19382438755140335	-0.05139210525449467	-0.0912080319720865	-0.3771132688759528	0.24427919423704145	0.2590788990610395	-0.06797833335941827	0.481266468108704	-0.10906120865536105	-0.19635227528266835	0.09099336466214519	-0.31539312848560075	-0.1783251564827298	-0.15924968906405818	0.21430854981298253	-0.021951245920126393	0.061694338853705	0.29082020321717705	-0.11447069249776033	-0.038317379163511626	0.11481487490648268	0.018001634362329922	-0.13191956386628625	-0.18242644525393178	-0.05024572132910007
MC1R	Not-coupled	-	-	-	Melanocortin receptors	classA	0.2997402618678712	-0.2995645079867521	0.2471805817287574	-0.05386058484386169	-0.14013201397830366	-0.10142952538758614	0.14110504341323893	0.25710343649483025	-0.15490409929399707	0.36324593849284265	0.020200105437556886	-0.23580509668160315	0.08250837395012324	-0.32980306660249675	-0.19152529890159714	-0.023937573108862322	0.15251201520538035	0.022789493371776035	0.026316614284047267	0.3511921153620069	-0.04766062745122741	-0.05432400884045534	0.08179694128140537	0.07354155314163176	-0.0783862823865348	-0.24192145008025223	-0.11883815384989369
MC3R	Not-coupled	-	Coupled	-	Melanocortin receptors	classA	0.3056805934610114	-0.3176338471399263	0.21940665157339614	-0.07277020753593269	-0.14292032577774388	-0.11179984156208024	0.15444051879802814	0.32012185303701884	-0.2210109171001891	0.24409634816318543	0.02042374002756937	-0.244172718816331	0.12029460048390615	-0.26418054992349	-0.103704385495026	-0.01947877910035701	0.1315494496447493	0.04660056576974477	0.0320494587805357	0.3316502898427241	-0.0254235212739149	-0.14551108534001425	0.031946376416013895	0.06442123256679459	-0.02373112492784494	-0.2211590766912008	-0.07888154244716708
MC4R	Not-coupled	-	Not-coupled	-	Melanocortin receptors	classA	0.2935054426059507	-0.2962306617285412	0.22483443558712937	-0.11732869736588586	-0.12121444526304459	-0.17636711891173257	0.0979338444210382	0.2606474620111436	-0.15660872582282315	0.2796498193940965	-0.0061086854135700705	-0.3146220596546335	0.09430691934566682	-0.3588851069451629	-0.17547201076939364	-0.003361313142300272	0.1397453155114567	-0.04877231162083934	0.06296820236687069	0.35248027283042793	-0.04381536950111988	-0.0434837916615389	0.11851182112784436	0.10011825775051345	-0.07064453252507434	-0.2492068273132243	-0.09584286915590746
