Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25
GALR3	-	-	-	-	Galanin receptors	classA	0.19712422501593105	-0.3117233529658718	-0.13499439457582893	0.22388360432688367	-0.436075446222779	0.16652743548095436	-0.39883357223029103	-0.21084476025323537	-0.1632574944654124	0.21869105642119402	0.01603766880912438	-0.2499349524538479	-0.027688653560308026	-0.13389215766324236	-0.17426718121525095	-0.24218894867186985	0.2830514804174272	0.17114484015044812	0.38194467797593706	-0.11138969830916956	0.22434794232335156	-0.11361425476726128	-0.22972924023663738	-0.00011517348664223194	0.0957730181945893
GHSR	-	-	Coupled	-	Ghrelin receptor	classA	-0.03506669649255397	0.27067215483696755	0.01561186691539809	0.10259556582986543	0.20976445616403	0.0072693792672361085	0.05418664540783722	-0.1309742626828365	0.06407210190666343	0.21824407543021837	-0.16262158892141512	-0.0213790561429201	-0.1270848722221451	-0.007151891642540023	0.02296839169587995	-0.22305517974152292	0.06176988454107556	-0.060001389626743125	-0.151870422777401	0.09386055603920608	-0.02880281702838857	0.052431807846714966	0.514830048203459	-0.040608336839780185	-0.012965689194913484
GIPR	-	-	Coupled	-	Glucagon receptor family	classB	0.1500667560610569	-0.009940336660630506	-0.40834191427011973	-0.3907551970937064	-0.09700723907320186	0.2755719363099397	0.02554162752907325	0.02656905067789971	-0.28895312040389326	-0.07603071208356353	0.5615207719980092	0.5987374771592046	0.117754130925302	0.2411458946779061	-0.14900313213847546	-0.34925508815493816	0.13544084589291236	0.21326954937370202	-0.08702011333084814	-0.22552420100450024	-0.15260950272248536	-0.06311790621119542	0.18079807751735308	-0.170269034075656	-0.37123495680581303
GNRHR	-	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	0.3454451664088574	0.1807349134714597	-0.1521714120619201	0.2113833421510155	0.08663155013816504	0.16429018401636158	0.09870877810755786	-0.14274076040817088	-0.007572298011417679	-0.1509150932476902	-0.05556709895059193	-0.04198278428657436	0.07888439774315491	0.12006730690802266	0.011505772937778944	0.1279408751509959	0.1337639693211959	0.08620843318587	-0.0906781715823652	0.048391281886866234	-0.13293969142318882	-0.20667057927351185	-0.01355745081592707	-0.03793441218373449	0.020193414436930388
GPR17	-	-	-	-	Class A Orphans	classA	0.21246811695520454	0.32749694492836345	0.17855768196366717	0.3161845683690211	0.23982525282109002	-0.07623661629812668	-0.32509792245001834	0.07570371053667374	-0.14460645501714026	-0.1359763076036187	0.10428557364176698	-0.2282590067580316	0.10139244094903446	0.12808614714679054	-0.12246424927079438	0.1276386033358511	0.16836548968325268	-0.023714066501520765	-0.10799365325336163	0.144184311596232	-0.20905801484528727	-0.11254733463666657	-0.03934064686786275	0.188122819502025	-0.12946752723562954
GPR34	-	-	-	-	Class A Orphans	classA	0.45190440294162054	0.31225855122496243	-0.2556776484823452	-0.19167151647501254	-0.19206428534660175	-0.05893682285286327	0.01173653649726051	0.31625468703069326	0.5632658586916423	-0.17539569610379033	-0.011656126029269019	0.08937280770716823	-0.40148272002105667	-0.03782831058117718	0.026053313625863214	0.28456454780795	0.1262032531048596	0.013385838546713753	0.17536353112841052	-0.07482010732811681	0.2956045846741426	0.5244032348417103	-0.3722460482144869	-0.25024988361894573	0.07107928496549548
GPR35	-	-	-	-	NA	classA	0.3847558730748151	0.38164090206851337	-0.1567193913917772	-0.2820313603919655	0.12623757814272854	-0.09807954789442178	0.12869893606248345	0.17951733940323353	0.24999284627510832	-0.07245310898486441	0.22858400343829258	-0.014357949395125157	-0.30311431026976404	-0.11365110579526788	-0.1252160779444521	0.2515679092061474	0.09073265274347063	0.06655863467385094	0.11613065251790111	0.0011036573035131845	0.11545914855922532	0.5439248466987817	-0.4172895737090095	-0.1658980913288585	-0.10230943025559394
GPR55	-	-	-	Not-coupled	GPR18, GPR55 and GPR119	classA	-0.2553694127699996	0.10583750762046129	0.3788113617722753	-0.3579285920337096	0.024297124159050627	0.1060226826391785	-0.35609346080513316	-0.11918595645831304	0.26551061346594695	0.30642211305695827	-0.35322186808285705	0.016314981270454512	0.34811318929527896	-0.04350821538623388	-0.09688275174852791	-0.054969001530112756	0.35919778816559783	-0.19823930328725015	-0.03881100043626391	0.2320107434324883	-0.1452742024557949	0.06558717527947529	-0.008343079233636556	0.21002309997017818	-0.06640471718706269
GPR84	-	-	Not-coupled	-	Class A Orphans	classA	-0.3073871318324089	0.14082122194579086	0.12824973355907782	-0.039334743862254766	-0.12886879395249012	0.08082883323891778	0.2432303039400631	0.02882184161348709	-0.045166060960932765	0.063006706734354	-0.08256843741880115	0.17169116871804932	-0.07531599135941958	-0.21131374116166018	-0.015378104268242649	-0.1651384394336412	0.20682311323628447	-0.19254786929169967	-0.15795320186631434	-0.05665856657834296	0.16320873717715792	0.21598357992070247	-0.2154584694801982	0.13850848613633368	-0.07956681139569077
GPR119	-	-	-	-	GPR18, GPR55 and GPR119	classA	0.2778854418292366	0.23387472863040204	-0.02463765204691879	0.047872270540084944	0.18293982570741288	0.14779776649742118	0.10663857148471442	0.03398074082604797	-0.07819762817534512	-0.011053123052219805	-0.035125819566029434	-0.13544437608880375	-0.21845045608948885	-0.08881127474440131	0.04968961365940935	0.20966562199354238	-0.22109313379566153	-0.10031293886617652	-0.07460451383902406	0.04360266567555079	-0.13612339783635063	0.06819678985168373	0.03609529493128149	-0.026901038344495795	-0.07808571339460758
GPR132	-	-	-	-	Class A Orphans	classA	0.4280217321171966	0.26550052534823904	-0.13690842155387745	-0.0005213161528930954	-0.004280162111680275	-0.044593685105419834	0.039266125137831315	0.0512820050603816	0.16804620036261364	-0.10794234291855004	0.08224919846274249	0.05639084721184947	-0.029116987623364166	-0.028243720107985024	0.0700537097812956	0.1319090051369944	-0.03253806961194398	-0.09845630520171192	-0.050756796471474235	0.07255418224822782	0.0362513089873477	-0.04632913019699603	-0.02838407326117504	0.05490777831745863	-0.22721636104702145
GPR174	-	-	-	-	NA	classA	0.35238389168530965	0.16913870860895708	0.13907122031252345	0.11480628980078396	-0.02879161022034257	-0.05838344428970495	-0.12408740551414124	-0.05997925020975152	-0.27835518582929153	-0.2195704734673184	0.029955893106798075	-0.03482525418495343	0.07810637684627096	0.011107227145890183	-0.0004080345969668751	0.122822318650495	0.025728690430784195	-0.12450799553279968	-0.02284430745977339	0.04893630745171902	-0.03977831020682576	0.07640034742256192	-0.1486024137441265	-0.0009322696225476016	-0.10731211827190681
GPR183	-	-	Coupled	-	Class A Orphans	classA	0.1477913215175883	-0.24950671056654738	-0.15096419987416723	-0.15288023638193848	0.4437489077584049	-0.0056759753083242236	-0.09414091575568503	0.03356207746931397	-0.12271819367251377	-0.02971101240144513	-0.2064862530525466	-0.07279403249746155	0.04871721716005023	-0.06459127797952319	-0.05884625747395103	-0.28865986313534986	-0.3766922698390791	-0.03589182587453196	0.268689095660621	0.10909143838390933	-0.02309785291448617	-0.048418289557904406	-0.08794951805191777	0.13298929494275424	-0.17669438260542208
GRPR	-	-	-	-	Bombesin receptors	classA	-0.00021001854740162077	-0.30118424607021305	-0.3965150493664192	0.5410819386470374	0.27245108775149257	-0.2006011500549677	0.08400537622569149	0.04936865417848658	0.07930880812918598	0.07520467196820747	-0.1408245437835405	0.02406392462192572	0.022036500237019786	0.2820212563308756	0.07776980712266708	-0.17735482641048084	0.16896974683337687	-0.138587961435874	0.21418002230258176	0.2592037566703564	-0.05028028712605567	-0.012268094131221905	0.015213661531214064	-0.20214812911508803	-0.1328147883307176
HCRTR1	-	-	-	Coupled	Orexin receptors	classA	-0.030577279327088525	-0.2813555867729696	-0.29204200367980365	0.385412852672235	0.17332608382507186	-0.1465900475478997	-0.04189066520145252	-0.0049014487583127165	0.011526768976340624	-0.04771144937176519	-0.012659094209200318	-0.09456214323811966	0.15116907617641714	0.19971879699153694	0.017744219116328227	-0.18367163915775395	0.07611959680612881	-0.0955604979285374	0.239197494263389	0.21368320262150076	-0.07458156595336819	0.008975716532292951	0.02818268553476586	-0.23278668552237286	-0.17875101920554343
HCRTR2	-	-	Coupled	-	Orexin receptors	classA	-0.32811097495037517	-0.10334469390178042	0.014542628823274227	-0.16709691029915064	-0.05447885549243435	0.14987377555739165	0.09348005889189398	-0.2819662772582323	-0.03747721087004168	0.26870972278009364	0.07511890888444411	-0.13511187893657944	-0.055194188308303575	0.18982610783527243	-0.048800251313469566	0.3160694218800684	-0.00884875302883435	-0.04341051499822828	0.1007515848570841	-0.0599390216796063	0.07127726124578566	0.11109419047492537	0.11595570405152615	0.06497373961341703	-0.1964777721614349
HRH1	-	-	Coupled	-	Histamine receptors	classA	-0.15541495337674252	-0.29418286947584993	0.07909501891780722	-0.09096649990914812	-0.04015419375230852	-0.1856750017315295	0.2022873268347131	-0.06787586840082865	-0.040813775680421875	-0.22606983247223886	-0.06777304356876854	0.1631486354105459	0.04662345465778384	-0.23416649778942802	-0.31401582929836397	0.058939289407953524	0.023158609932742637	0.008547771817021177	-0.04254490849787331	0.010461724217348797	0.227998924719729	-0.06300882512248107	-0.14522827626385446	0.10385800950825971	-0.033632502337542836
HRH2	-	-	Coupled	-	Histamine receptors	classA	-0.18174657600000887	-0.21407884700666227	0.014745210692597736	0.3403019589126373	-0.12038945626378068	0.06572338186581288	-0.3102888445494903	0.07887185043796166	-0.0842467864430507	0.2635955772473903	0.048961883813162	0.07035595101564308	-0.42897214135105227	0.21977968905344347	-0.10474460457145934	0.35587632851773476	-0.26251142494127805	0.036589611607835165	-0.06496553198853532	0.16900859103624002	0.0405234676875998	0.07664414323822301	-0.06427124764647113	0.36024147105137266	0.05363522507242814
HRH3	-	-	-	-	Histamine receptors	classA	-0.18459253538271667	-0.2226586491436559	0.0643769874703691	0.3016358495283406	-0.036908269545174684	0.043766638161508636	-0.27033232686119624	-0.07443908320323503	-0.017974735387061038	0.1754146740025148	-0.08887960367956023	0.05907945009728727	-0.4516891361390605	0.11156075815935877	-0.10571037876147202	0.23088251918188019	-0.23079493443535706	0.021540219529282725	-0.07702633189611344	0.12892222945608967	0.26641532859993045	0.08587186140501288	-0.1290863527061424	0.5326537161169551	-0.22576511996805496
HRH4	-	-	-	-	Histamine receptors	classA	-0.2970594920684405	-0.18344823111327738	-0.14702574870964677	-0.27814909084951417	-0.03564104900280458	-0.1646452747098414	-0.08948722883127151	0.2824842052338454	0.013335218532254754	0.013964948275693294	-0.1180653494935304	0.15561521703024767	0.33984348572285344	-0.02867325356612472	0.2624635710806579	0.2020506934373595	-0.004104232199429355	0.12676469964215878	-0.06523847336876656	0.0559451467236912	-0.05769293124889644	-0.3296035040761439	0.05100377389702613	-0.2071807146188013	-0.07145877141658157
HTR1A	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.2540438103370142	-0.16896256314707342	-0.19790060048375618	0.1325454438851647	-0.033208895115788936	-0.14391327615907662	-0.16602343163208297	0.032237773426695863	0.09584339554700175	0.013781591737167283	-0.2138268035632317	0.19111169738765127	0.1080222162626976	-0.07645524769129614	0.1339767071510481	0.1172981285489628	-0.09891725798654045	0.3460275409088661	-0.16350121633290515	0.05317206531336287	-0.02239328958090623	-0.3213043270689354	-0.007415584198638665	-0.142679173778204	-0.14664434991604633
HTR1B	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.22768286596095336	-0.19370423166285747	-0.16193738129036833	0.1679586143433715	0.014117066362312669	-0.20433236767437057	-0.2168853457276598	0.011377314356000265	0.08279443008757945	-0.0036851112859932335	-0.22592606597236856	0.23978141997603356	0.056026014536059134	-0.19703585199976575	0.14012948504351988	0.1214150996146844	-0.14636542823063609	0.328437136877607	-0.16713414257361964	0.08880692523947431	0.047565603609976324	-0.2321937643891047	-0.040737356195659706	-0.006119604378353982	-0.1699591854378649
HTR1D	-	-	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-0.2184789949412269	-0.23785318602759734	-0.11516557501381196	0.09122076426164655	0.008276388931487983	-0.1559726683818973	-0.11846125611719832	-0.02566444279121101	0.05769111743041978	-0.017413772377330612	-0.3993961053388369	0.27279841613394745	0.05167883639729799	-0.19639645510008266	0.09624994070588247	0.13369088459617806	-0.13491454789243013	0.25247662085424594	-0.13168669196567487	0.06579996010928724	0.1687229553872208	-0.18746919923105582	-0.050334983899792345	-0.005541851127736888	-0.21729743466345092
HTR1E	-	-	-	-	5-Hydroxytryptamine receptors	classA	-0.22763038517707854	-0.19009802656822952	-0.09247338918201857	-0.07966306448158489	-0.05281581947920224	-0.13766407695473243	-0.2863264775014392	-0.048768951049192585	0.016537294699816015	0.005461285792899365	-0.33391107198628694	0.22053763845913593	0.11528261945133628	-0.17343482429288656	0.15769870754952958	0.1354626092129993	-0.15946534178115418	0.23273754288071724	-0.16107730331032394	0.09269223312067802	0.12287957533792901	-0.16645761774409376	-0.05937037655335694	0.04156127428693576	-0.22505538351688845
HTR1F	-	-	-	-	5-Hydroxytryptamine receptors	classA	-0.28921293527872477	-0.09413365016542487	-0.14168544510736192	0.06695880400033305	0.03709521599033828	-0.017681336597911324	0.01423505164357369	0.08236461188787328	-0.11512817672864156	-0.11067201436214921	0.18784419298531496	-0.24027481661611116	0.16862333572918753	-0.3628496074471779	0.19615262233856945	0.07935340463551718	0.2462138325427776	0.20625515104343847	0.07793281776353712	-0.10823737463386253	-0.03476952691831648	0.26059239826774455	0.034832759392947076	-0.10956862555526778	-0.08456928215158195
HTR2A	-	-	Coupled	Not-coupled	5-Hydroxytryptamine receptors	classA	-0.2953805086618562	-0.09320478882157034	-0.17230709700158509	0.07544697686756803	-0.029370358022987948	-0.0748384191930788	0.05651047512697466	-0.07788930996926968	0.11352218301397494	-0.06483292693136171	0.2914098675871306	-0.26635936461893156	0.058705485091140604	-0.36679773377645375	0.34152033327512454	0.06707163992339421	0.17594353116200454	0.08848196782074076	0.1323476309034191	-0.042032813382465346	0.04515167877566516	0.23288788429969545	0.09962004837640938	0.013253226109343541	-0.15894965936565003
HTR2B	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.26338497456818505	-0.1387174757370613	-0.07993195959955912	-0.1789104780937374	0.0353319610059621	0.016705019872897433	0.02709563163772761	0.02624938944910352	0.014648179354995407	-0.124834559213001	0.114705107965516	-0.1422221845341305	0.056055655572115844	-0.3740185251900659	0.17969672299170605	0.08840714580268359	0.09903515844139901	0.07515488509944838	0.10264491137735143	-0.03593153263177972	0.08282833211987266	0.23808309110700554	-0.021572917037511304	-0.07278172009071376	-0.08069632158370013
HTR2C	-	-	Coupled	Coupled	5-Hydroxytryptamine receptors	classA	-0.22967004195956528	-0.19848965706931088	-0.04391855975593906	-0.04156543050527367	-0.017204343746731184	-0.29058525482792247	0.06509024994450419	0.08684023277961624	-0.14040344579081107	-0.16156079928978093	-0.13911839338075715	0.13002919837984922	0.08659816359674902	-0.3713425612138932	-0.21734178925994063	0.030546569350778683	0.038539489367673596	0.008140847488635713	-0.04723615919269589	0.0753039003001186	0.07494667263200547	-0.02002535189649597	-0.05550846392623221	-0.03814165639417492	-0.14335406773727796
HTR4	-	-	-	-	5-Hydroxytryptamine receptors	classA	-0.3586695476258432	-0.08539630723633927	-0.19390156273896306	0.24745955432091768	0.2216975157929728	-0.210856963408556	0.4206221664128422	-0.10908292182858804	0.09379227435076412	0.09869680868094091	-0.09977949214503837	0.14323287941335472	-0.16514486940777914	-0.2386830309939503	-0.0902390634667188	0.21193420478920544	0.24143563234631826	-0.10404498718459294	-0.019693326058173765	-0.04193022012774692	-0.04758254042939694	-0.20421494327174913	0.042530503528904945	0.0678607428756431	0.061050549706512525
HTR6	-	-	-	-	5-Hydroxytryptamine receptors	classA	-0.3372814425275289	-0.09255186831984127	-0.08971830970162213	0.1711489683823762	0.0679574089187857	-0.02526599467326345	0.17979040808493377	-0.15488824897309358	0.2155380095575128	-0.1685995834734453	0.12257988710258498	-0.12388703510992419	-0.03660406612598318	-0.23252720052046624	0.03387939513859942	0.09616000591679312	0.2003054614056023	0.2087930119871714	-0.03593996192978032	-0.03285128094074854	-0.16204668178382425	-0.03096037623469716	0.0798773593835784	-0.02738172553496185	0.012750289890073116
HTR7	-	-	-	-	5-Hydroxytryptamine receptors	classA	0.12996959460249666	-0.3368865277198771	-0.24504056843205635	0.029663654846031007	0.5339665733024112	-0.048685976409297296	0.09489459632365381	-0.01629016968615628	0.15295024080002345	0.16883022049809393	-0.08537034051386086	0.14847838654031423	0.03766897539461173	0.19351364843263147	0.0040684020298523155	-0.1188183848707888	0.1255430620664566	-0.19413950269937214	0.13308480324958716	0.09361084954547286	-0.14582016195503128	-0.006136151883707808	-0.07323943676748657	-0.05053405337177677	0.14555965064184861
KISS1R	-	-	-	-	Kisspeptin receptor	classA	-0.3451011136097549	0.2204612328577932	-0.006610704856801852	0.24842585492790709	-0.31087116760219036	0.09165663494430575	-0.17850799911409101	0.0684664036378905	0.24593212989788804	-0.08030541822696338	-0.10069579556615345	-0.18664827306922313	0.17806320413178722	0.10725539093858844	-0.17360660773937128	-0.22843829333064442	-0.11627657055036483	-0.03677500505470657	-0.24740349976029663	-0.18582268711097777	0.010881976187936779	0.0328189500832262	-0.08516762752384754	-0.07940603866176622	-0.020742152820854853
LPAR1	-	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.3093649614423001	0.16531023214967427	-0.19059266208677889	0.23666914858655635	-0.15376857980529235	0.09408085185587484	-0.12583060388170883	0.12399472733653753	0.3479564818463004	0.0714922585807403	-0.10645046753430305	-0.07840627771932204	-0.02190868978242977	0.04855137761838332	-0.11191979951747809	-0.22411316368086384	-0.2517994384559883	-0.19750270319461838	-0.24095536631601985	-0.13566236170584192	0.09628258642959046	0.08169875187686483	-0.10816172125634914	-0.09556686037272148	0.0798349199680129
LPAR2	-	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.31788745148827663	0.2137590920798633	-0.07952939301267868	0.025176146321974558	-0.3318899891376878	0.0590571309529774	-0.20644341186549814	0.10780680515297772	0.20376569346513038	-0.09107821086276419	-0.13706144422355504	-0.1301716617561288	0.04799304660213395	0.0397625271701747	-0.1609712995708658	-0.19301132507415003	-0.226245909487617	-0.1449507771293554	-0.19571486151839182	-0.14574843776848312	0.10869497512520557	0.04391055543247975	-0.0839248161149889	-0.09150272944654533	-0.03136409441880785
LPAR3	-	-	-	-	Lysophospholipid (LPA) receptors	classA	0.40220976126236146	0.22941273196660628	0.06626104284951602	-0.016463365482118488	-0.03899765218640297	0.0739205978082433	0.031376235841818534	0.0010349039646180191	0.05787460749813363	-0.35992428602247445	-0.17346140325456452	-0.07979399257641792	0.03549538438576584	-0.09780731145907771	0.04955572602718286	0.19005191138915675	0.11443887203105516	-0.057708437094839436	-0.009379210438186111	-0.02686800316790377	-0.08855961403921651	0.0575182667822614	-0.079780538060957	0.0020006948945041976	-0.11127298621623899
LPAR4	-	-	-	-	Lysophospholipid (LPA) receptors	classA	0.34613811701695113	0.2238011084806128	-0.10959238906587694	0.23776774276791002	0.04478868113691787	0.011151270542715546	0.18473572929275542	0.14722868006555484	-0.0026880924170236834	0.005065410925842611	-0.1648105034498566	0.02179089463134735	-0.06845345527847672	-0.0289502702157219	0.07978097849629937	0.23459138941035745	0.041170828030478	-0.27094495462775675	0.029438656315054924	-0.09047759744309332	-0.14030086250040574	-0.03491141111291583	-0.07085487499619213	0.0010724916166865452	-0.019081189488124418
LPAR5	-	-	-	-	Lysophospholipid (LPA) receptors	classA	0.5024534241024319	0.13406254783948646	-0.05081200768991354	-0.18330415633181735	-0.12603763256849682	-0.05659188296863685	0.10949394973098724	-0.10326399977968288	0.057861836478553065	-0.2884394758424997	-0.12861527156528738	0.004223540974892241	-0.13016313793847012	-0.08388225251367645	0.16758101467940728	0.15834201557969949	0.0831805075125566	-0.19221020850983103	-0.031677408626101036	0.01688017387990354	0.028605329506757583	0.035254404658269525	-0.11173707727537198	-0.015222844258812521	-0.18487720671917215
LPAR6	-	-	-	-	Lysophospholipid (LPA) receptors	classA	0.2766959150430949	-0.13068301904156213	0.17076550842944388	-0.15448202490878873	-0.009690140236057554	0.06263191330237415	0.048604123202000644	-0.15049248869147958	0.03164845668916746	0.28157290256788875	0.11000393264463885	0.13553064837292714	-0.08228383727945197	-0.25770913386577066	0.012362191288364221	-0.05312079136764571	-0.18923199916719372	-0.2793238610314007	-0.08281435231613711	-0.0075627163493142534	-0.038511912443623474	-0.03642249393126308	0.047700275968720014	0.038533088308675564	0.1452443862218312
LTB4R	-	-	Coupled	-	Leukotriene receptors	classA	0.23396001834459965	-0.06585610190701562	-0.024833469005291098	-0.15751273458530185	-0.06900093841093421	0.025902208933564496	0.15123409394913592	0.04139864458221891	0.08695892601434431	0.5256335806502347	0.1371253879232286	0.13459759676622082	-0.17242710469554454	-0.23775040041892212	-0.04221490940675717	0.003162310398465052	-0.08282008918141705	-0.2815568310185258	-0.052311019763732494	-0.013827095635324782	-0.02560364673622707	-0.060111727825807794	0.11679760587147965	-0.17676090723432353	0.24839768532484893
LTB4R2	-	-	Not-coupled	-	Leukotriene receptors	classA	-0.23443703347513986	0.3552406222882554	-0.4558874333826191	-0.4306916812154857	0.031696216620223906	-0.176972764171148	0.21322912896508966	-0.08113462309253562	-0.25986976307479953	0.044976539722345214	0.03791751913746119	-0.06776066928470925	-0.4509011218641436	0.2856972060501434	0.06981389779051593	-0.13522454743245094	0.0024616019053211487	0.2154921774808504	-0.1529564771503596	-0.12241071694325152	-0.0008774437002362991	-0.2479222036871807	-0.1755390846608404	0.0595867024096607	0.08245928382677208
MC1R	-	-	-	Coupled	Melanocortin receptors	classA	-0.2935857686641252	0.2923900838656036	-0.36124365527918123	-0.2711985769724803	0.011447264797698474	-0.19224189892940358	0.10534127408120915	-0.20010981368354577	-0.27047606511587885	0.016947647014941808	0.006478286068036843	-0.14293254639495448	-0.3694300367287351	0.3177977515556337	0.0399223992384853	-0.23040913383139092	0.006873036731802497	0.16996032011935133	-0.22446941805867127	-0.07565976980708912	0.012622655996288652	-0.121408812142784	-0.2038101623688888	0.011522221330575908	0.005509419803757273
MC3R	-	-	Coupled	-	Melanocortin receptors	classA	-0.3075944624059504	0.2918989713489737	-0.2851884386656716	-0.24113735642005033	0.0010175272154794002	-0.0977690899782707	0.032055452548966634	-0.17864281643797392	-0.20570938295213884	-0.07535997984729435	0.003460957451194835	-0.21764702732381336	-0.3404903104997456	0.31133602634049234	-0.013030413039657707	-0.20708661675337672	-0.059807405611994297	0.13961048120179256	-0.23302722888413646	-0.09899061340062011	-0.031227402911619316	-0.0855181284735243	-0.20433880597631884	0.02337133660524128	0.025608289548595946
MC4R	-	-	Not-coupled	-	Melanocortin receptors	classA	-0.28952643177468396	0.2787194397189054	-0.3408814616902122	-0.18781225640738475	-0.05712775575592112	-0.1943882372405778	0.13202251125289338	-0.18953090242088924	-0.28641558961364644	-0.05254322192144023	-0.04876939779381783	-0.15306365163611096	-0.40762244315596435	0.3559046361016712	0.045957119918147424	-0.1974583466755998	-0.06508245854089133	0.12970493119750331	-0.23109588807882958	-0.015299907326963616	0.006006966240610784	-0.10420195070532674	-0.22506692526650196	0.0016346840993202922	0.017602567272133388
MC5R	-	-	-	-	Melanocortin receptors	classA	0.113295750476726	-0.1265379428524912	0.3093199700742299	-0.4359693612843472	-0.481142822327608	0.3342485585793648	-0.2638682577210053	-0.11679195155998788	-0.10270241388911881	-0.23325851572813674	-0.23108005507014018	-0.05546383637081042	-0.1535669141790361	0.15373532782998756	-0.09528299805558758	0.028782933601493275	0.23078376968865197	0.35292786669787585	-0.12811360394330978	0.17944538069095506	-0.2614123137918151	-0.11073867974351666	0.028391836857499905	-0.0443709098646298	0.32848092353588837
MCHR1	-	-	-	-	Melanin-concentrating hormone receptors	classA	0.22027981027799498	-0.20995723833769916	0.2295922361342963	-0.22413439260728954	-0.24391214348158785	-0.03191355498288654	-0.2254353096565064	-0.20844545713828014	-0.0369295293425391	0.09370666736487979	0.028649796248059006	-0.003588436335436154	0.01519051218323592	-0.12133922907239958	-0.18106645354529363	-0.17138060463399227	0.08810945591092115	0.14871431192405946	-0.06580840318132085	0.03735921599456878	0.1562678687728335	0.0628774723525149	0.006686535643720918	0.19392462611032035	-0.0980568270956068
MCHR2	-	-	-	-	Melanin-concentrating hormone receptors	classA	0.13444277539601523	-0.23699853147491137	-0.14879175392423583	0.44390271941148157	-0.377126690021285	0.2559433311663214	-0.3305702298157324	-0.005071274150425639	-0.1903201808178095	0.23358423555086916	0.014009362560766922	-0.29159529945950174	0.0010423561625906043	-0.15514918108356524	-0.1031733451408343	-0.12947010095440648	0.3959029652077248	0.162224282346186	0.3238765946343581	-0.1114898298507108	0.009696010587362696	-0.1495116002452909	-0.1659005669010883	0.01672605899219085	0.3230403732143719
MLNR	-	-	-	-	Motilin receptor	classA	0.03269741974433861	0.4297840416058233	-0.42293925893339956	-0.25223654765166825	0.4928447986201173	-0.06761957233371874	-0.1949327332963253	0.39430410324821025	0.10013807622723205	-0.27244394120172827	-0.12355342689416887	-0.122108872779455	0.00969059614267816	0.011798715048264534	-0.056460698656592076	-0.03628918525192529	0.3361609995219865	0.21204348835924774	-0.030374752620494164	0.18424497877639615	0.6453307425397816	-0.08397014584907511	0.41264091293125243	0.1986882799849544	0.41925211280438013
MRGPRX1	-	-	-	-	Class A Orphans	classA	0.01366180315389932	0.4359670720475606	-0.37859935789304733	-0.2168691459617386	0.5177953554536681	-0.01900747291593054	-0.17249809337157232	0.34792756043181905	0.13104709618604418	-0.2653200856690993	-0.027622105003530552	-0.10600393992906536	-0.03971451844879833	-0.038106322880751255	-0.02203608080019934	-0.056841433706675874	0.24751473979556463	0.25766364413435344	0.00047406069153133285	0.1597219418317789	0.6452439619426009	-0.003704825595620329	0.42836179181050715	0.22872361371163805	0.4112312631220904
MRGPRX2	-	-	-	-	Class A Orphans	classA	-0.14365980841325096	-0.10161004269690638	0.4617979403625253	-0.06242914040110735	0.0037956741226890627	-0.18133994640263276	0.09400003363006235	-0.04667079294534561	0.5864169819781142	0.09684194523608544	0.1617966561242695	0.09372198603735103	0.008532681275678121	-0.02985913191554246	-0.14018787816610695	-0.2539400218425742	0.5054325935201364	-0.04779355357906513	-0.08524231109994636	0.34173346894329226	-0.020162849096597553	-0.18436054913721955	-0.10824952887170564	0.2771123267734466	-0.22386032606158687
MTNR1A	-	-	Coupled	-	Melatonin receptors	classA	-0.11871423194275119	-0.10775971692995151	0.3447148379682157	0.12707698358913813	0.03948585113878104	-0.1369480145234195	0.12973397638254447	0.045199743259290506	0.5441083487525321	0.17743444118856672	0.22138796094188137	0.13540190380579495	-0.03994596850142392	0.023786160480264343	-0.11375656555244781	-0.21159886240189885	0.5463549408868622	0.014324920069461377	-0.09758774475722864	0.3126997884217738	-0.11610739883358656	-0.14176953675292062	-0.06365485568431407	0.21468906744659727	-0.13098333113929628
MTNR1B	-	-	Not-coupled	-	Melatonin receptors	classA	0.13644498046681125	-0.24449640044676313	-0.11437550754639862	-0.22938187692217565	0.3843184682397597	-0.023593566250705484	-0.12364162052215152	0.17139283217896198	-0.20436467360555302	-0.04125053352687526	-0.22796356473659898	-0.08861093388387274	0.1022207067135403	0.024082318626572983	-0.05845270052552646	-0.24040839341418238	-0.39527390304002336	-0.069841404881944	0.26969157094327	0.08258382553374563	-0.03515650163260118	-0.11703470902209219	-0.06580330376873189	0.11475870480841542	-0.13179134288146388
