Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26
FPR2	Not-coupled	Not-coupled	-	-	Leukotriene receptors	classA	0.22396106537802485	0.25876326054841414	-0.0517187535986609	-0.4874714314865861	-0.10977476117980416	0.12073090003939678	-0.1534998593689326	-0.03170105737381043	0.37405217216672565	-0.04101056682710263	-0.10042554022588439	0.07821391692104085	0.04650468348859445	-0.12932714529644476	0.0938451126630301	-0.0628511324062121	0.04857546821171566	-0.04924057655450233	-0.15792263595763578	0.06681132192446232	0.029022176431541633	0.05020757575272858	-0.1861280065662271	0.07300689413846304	0.012466349591038406	0.1757804473777671
GALR1	Not-coupled	Not-coupled	-	-	Galanin receptors	classA	0.23798963846012486	0.36234096434706775	-0.34759941719756904	-0.37271820027074537	0.06161994250448748	0.12317722040778581	-0.2948870827114464	0.10802058361148457	0.38026616589955914	-0.062108166558959135	-0.21870026105000845	0.3071289528124849	0.08562542011171763	-0.145659839633195	-0.06963311614499644	0.044830745472805356	0.0030009120375883657	0.02825651990727023	-0.08251455454813383	-0.029126848488451942	0.10800978948653585	-0.07727323641817614	-0.06585027300750818	0.049649447285724804	0.06012190939191163	0.0016162604199202457
GALR2	Coupled	Coupled	-	-	Galanin receptors	classA	0.18331493004217983	0.17227123090365637	-0.2534134602818504	-0.3909061785986275	0.1841912544417681	-0.013430326475802414	-0.13852271669354788	0.32887058888715354	0.12054396585275791	-0.05694605312430004	-0.23964896953790826	0.43369860930213194	0.25220422609567617	-0.01739616871255473	-0.08563460098160848	-0.039888780967357006	-0.32186212409384046	0.035795388761092145	0.16711952233943678	0.2423297172186714	0.10034255295598161	-0.048429347727850104	-0.15473729600905684	0.0845085600417193	0.22612683179436366	0.1356845017849754
GALR3	Not-coupled	Not-coupled	-	-	Galanin receptors	classA	0.24133481017817146	-0.2134101559432749	0.28474739823220263	-0.3575978572679293	0.560567297898838	-0.1918753153068196	-0.2026384796236791	-0.15530893960485295	0.3998588033207532	-0.3243748146762596	0.30161228193972833	-0.031020027479819905	-0.02341069173562639	0.39691462877481426	0.27619122224669335	-0.1279133220022349	0.07460135312474599	0.1780971970967909	0.03471885792982675	0.014850109195519684	-0.43358606222558055	-0.01777388120860348	-0.08653792000292963	-0.09363791859011877	-0.09808340067619517	-0.31278010377336807
GHSR	Coupled	Coupled	Coupled	-	Ghrelin receptor	classA	-0.09991946622225134	0.003991898221440607	0.08409783177127962	-0.00567567161493008	0.026173827358745155	-0.2619220714454218	0.1338016478396263	0.242291977433973	0.09966761483610358	-0.19190727030535704	-0.001923162002715551	0.19561895570675794	0.1693772965588326	-0.022849270001310533	0.31852375281745876	-0.027709883300792812	-0.01701712615910179	0.032890749483307655	-0.04781212024807206	0.08826062332459422	0.20692580306240863	0.01228367346653617	0.07862692170010938	-0.05762988842308367	-0.02849263436984761	0.42956389457932054
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	-0.1227072646087582	0.06945557233411388	0.29445370851600244	-0.34245345634989266	0.07974284489582799	0.14370001502874272	-0.13737966805839397	-0.1525341649350378	0.5235704702735161	-0.0823045467039592	-0.24125504692895627	-0.2777861898656891	-0.0992938585154327	-0.08110920653295518	0.1873706250755217	-0.44872430025362026	0.029240893115345775	-0.346264299008529	0.5786245236057329	-0.3599454347249468	-0.17418960509568523	0.10323146661064303	0.39233781028197445	-0.07445296701155417	0.09437618996022332	0.5981417871906249
GNRHR	Not-coupled	Not-coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	-0.341388963376871	-0.1384013770871605	0.23224058234378667	-0.13149667064658818	-0.22637467065093916	-0.049590068274538365	-0.1065414145322871	0.1722219540814434	0.029359226902720678	0.07031885616721467	0.11695019922144347	0.0761038190106166	0.02574893433046466	0.0540115349068705	-0.11914315940678621	-0.011562397075488548	0.04304067922208995	0.0033562574200172025	-0.14715403025678214	-0.19266706895147256	0.16238041125459265	-0.1039270625546702	-0.18939935079657572	0.09390360049331017	0.033954442374367615	-0.0011149131177812042
GPR17	Not-coupled	Not-coupled	-	-	Class A Orphans	classA	-0.3699030917039893	-0.3938141990830477	0.1364437899814356	0.03717833049058621	-0.08162215180589019	0.000981418522310365	-0.19766373859652497	0.10560875538942553	0.31398604993292295	0.2363447386723379	0.06860944109897937	-0.20579554963381053	0.16721861093359086	0.018997400711940362	-0.13241761937123642	0.2235620248422416	0.04227506926889505	-0.08264657033071926	-0.21001175525009644	0.11185179986618335	0.02924647515478445	-0.05026424916942217	0.11026916235331993	0.027725235129092096	-0.17929785163946224	-0.05990532045693828
GPR34	Not-coupled	Not-coupled	-	-	Class A Orphans	classA	-0.35784001219502964	0.034298108464426554	0.06870188129706646	-0.17678361784581667	0.0679963625168127	-0.4892496323418964	-0.24019898176740387	0.00808065914269174	-0.5142634885700311	-0.08842101671476062	-0.13370206749664026	0.07922905225673786	0.15415249796565544	-0.20789565117791303	-0.04996873577160561	-0.07685016229163412	-0.2637231776143554	-0.16786640694974317	0.0465568060523303	-0.012819054729459364	-0.16159332529379355	-0.14267954488980852	-0.2165304746200455	0.04911420440953654	-0.11694801174757172	-0.09581055650351276
GPR35	-	Coupled	-	-	NA	classA	-0.452440619557326	0.18920509685537373	0.04290620790549209	-0.08865245137435858	0.023496001920733568	-0.37772004535408676	-0.05005729950908796	0.03580855930926549	-0.3513253716589167	0.021842637139306523	-0.1250459219046337	-0.0936659232021986	0.07187607493731749	-0.1046162604206004	0.022050641327902746	-0.017830251777670534	-0.1479168228499255	-0.18560486533317233	-0.04492586818676709	-0.06713015514732948	-0.006917695805706254	-0.05789465423908437	-0.08354242992495937	0.12707466155504432	0.1764105679482589	-0.04148929759386786
GPR55	Coupled	Not-coupled	-	-	GPR18, GPR55 and GPR119	classA	-0.015417693367288751	-0.254961319422661	-0.3302794015595054	0.19046021428050056	0.006146050613831338	0.2389257374768968	-0.19588121557297888	-0.3263870329838277	-0.20602816447322447	-0.15083026377240774	-0.10929351508596265	-0.13036459732181072	-0.06234213551574378	0.41707095972149744	-0.04290230531637192	-0.15135581538933762	-0.19504029689493116	0.15831728954480975	0.06692915486640584	0.5328926900565587	-0.05083225646144424	0.18476926177413266	-0.08587334368238926	0.47736661499667543	-0.12938429078094274	0.1325271272530376
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	-0.14033813035048986	-0.02060562933606375	-0.39759844114044074	0.1782476520954669	0.14321446911770336	0.07288031075364873	-0.0015060875044706657	0.025720342121526185	-0.27383495282379144	0.05914633427795952	-0.23632437088738223	-0.004376793937831388	-0.08193107313777462	0.04713022994306102	0.3590490526667484	0.17117509970450678	-0.15045243472598804	0.03663559484603117	0.1570762782820637	0.07731610953706629	-0.020940108688676597	-0.02021729801585086	-0.07689949705292388	0.0804355179509514	-0.07932187548755507	0.06152492314258897
GPR119	Not-coupled	Not-coupled	-	-	GPR18, GPR55 and GPR119	classA	-0.3886428496309571	0.14169760799441813	-0.1465901277316029	0.0062276710512468875	-0.19576033364060558	0.042998599145954455	0.12329866788771335	0.020165887882897412	-0.007610176210953712	-0.08810983702628383	0.017768248789963303	-0.09654484944079857	0.12216780241602714	0.04908286678560009	-0.28632357754667054	-0.031771387337071404	-0.009211688872897422	0.05284971402818083	0.10347742916402347	0.0003499744694115138	0.018337643566090887	-0.13964620079793952	-0.06761065003950954	-0.08013527747633968	0.0762275644086301	0.012531121604156476
GPR132	Not-coupled	Coupled	-	-	Class A Orphans	classA	-0.458189571678207	-0.11268740591070914	-0.09850215034389281	-0.19472984583323372	-0.04311612900712589	-0.24680118161539943	0.014115626958550192	-0.18067487315961345	-0.07368255197612017	0.01958010041097242	0.05565180693072573	-0.21458450150411956	-0.056302874755023956	-0.20846773547342806	-0.07082503048807696	-0.05203357767372366	0.14653545815872743	-0.09841855403915512	-0.064713540686885	-0.065736232073652	0.0417297170187341	-0.06503048954167315	0.18146009184352085	0.06710077466931755	-0.15965238098515305	0.04824948787798498
GPR174	-	Not-coupled	-	-	NA	classA	-0.2743452881373983	0.0820126363262077	0.002817672917538866	-0.1832089749174429	0.0022411321002949896	-0.20427844523268354	-0.14940040837547586	0.3079595427656463	0.09138375860715217	0.2867982658447732	0.0222936378903918	-0.11158519767733747	0.017944230302947048	-0.02240356815612426	-0.08760257211659155	0.07511809324282077	-0.10415878171385388	-0.09255747975637972	0.025407946770726643	-0.03952742295925129	0.007670833558545658	-0.19449498632423146	-0.023421476955602216	0.15922105470532882	0.22189615184336461	-0.03631069395118199
GPR183	Not-coupled	Coupled	Coupled	-	Class A Orphans	classA	0.20784957804373563	-0.2504251850903594	-0.025617694000488907	-0.33162367119297137	0.33690525894302875	0.14938449231760048	0.15500785238818665	0.1717062097917404	0.3005601021693125	-0.07378434928650374	-0.47369869954727406	-0.2920384693944015	0.23822462130917796	-0.19571349975741778	-0.08224441972355127	-0.03394131057412781	-0.24570239686366263	0.036643040072908944	0.047552387752690925	0.02826147114359033	0.21379391705717896	-0.17869118645795334	0.1442095618342524	-0.0035242666474908043	-0.1498589443288125	-0.10520020481931257
GRPR	Not-coupled	Coupled	-	-	Bombesin receptors	classA	0.3747988064578193	0.12287267299502115	-0.06996702149992515	-0.2561404427353929	0.30147160328540484	0.24982463562716978	-0.16382090119627032	0.10804237361377486	-0.39787668690379796	-0.23260076226734255	0.11583185075253392	-0.10187816329060126	0.1481014779604946	-0.06658043422170822	0.06604100806495808	-0.3661073222878095	0.23697924794100542	-0.2203331533271102	-0.43132855767366607	-0.21310227486770492	0.3489792110304649	0.09131739736613098	0.06073170707001347	0.23102337099522452	-0.3340650263176824	0.013005997596966199
HCRTR1	Not-coupled	Coupled	-	-	Orexin receptors	classA	0.3727453854322703	0.02136706489884987	-0.09114045627735112	-0.20451638448889034	0.34772741427920567	0.22520590474525795	-0.07973147142383688	0.06382056975570179	-0.32485151793878436	-0.09585422440085463	0.15719768642877532	-0.23357926660700848	0.2045602956969247	-0.007066471560143117	0.006238493958593224	-0.4753102671310702	0.16500257771467128	-0.2338941587752531	-0.330523843850742	-0.1876301489391182	0.18360126298771098	0.057470410142275385	0.02224115967905787	0.21355216800378668	-0.30672211717811665	-0.0015353902030645096
HCRTR2	Not-coupled	Not-coupled	Coupled	-	Orexin receptors	classA	0.30502293257941604	0.35330507080393125	-0.13879810028454276	0.2763262237989369	-0.035389999161286906	-0.29272607701046105	-0.10737916927896764	0.042486857947383425	0.24519990376862044	-0.1602345314094652	-0.15460214911499523	-0.26324258972022613	-0.23694756171390374	0.09787459155363103	-0.22298016541397636	-0.07951478532966674	0.11471215902515648	0.17617581034999175	0.20445575662880439	-0.04778947907722675	0.13238331683904	0.2538868759794123	-0.030216276052577633	0.007836177132823028	0.04918122246594498	0.0010989238930916505
HRH1	Not-coupled	Not-coupled	Coupled	-	Histamine receptors	classA	0.3850509152374668	-0.26878601790141526	-0.1861251606244345	-0.03223848731854932	-0.011036077381550989	-0.2335422933659945	0.1743409654304007	-0.0357265339332338	0.08691393013006556	0.2859279644089535	-0.011586648141065463	0.016919171716219126	-0.05507468297837682	0.05130502794986199	0.3574676412075297	0.07262760026824988	-0.13018612273567065	-0.0626338791058601	0.10743406744742613	0.004656481364804899	-0.0018670077333784222	-0.10841987477170634	-0.1552536068702345	0.0616181022531592	0.01706199873404107	-0.012615284206768747
HRH2	Not-coupled	Not-coupled	Coupled	-	Histamine receptors	classA	0.32229704160980194	-0.14047513933441017	0.22769591490715507	0.19497871079814605	-0.04478260447440485	-0.24827053189373494	-0.046594461343741456	0.30466750471330556	-0.4991570018503255	-0.2372430751172799	-0.04412272750097862	0.04211546112547943	0.1131274587255306	-0.20271361851757974	-0.11124502846415509	0.22817604882367198	0.30049655582041235	0.19289512175211065	-0.0590300897120966	0.1704902838837705	-0.005228153704689525	0.01627077256047501	0.18293633137598278	-0.1327795740243482	0.17615865379148082	0.03008332609117558
HRH3	Not-coupled	Not-coupled	-	-	Histamine receptors	classA	0.29007688378187935	-0.33002198169331026	-0.04367597614504747	0.13006085334891263	0.00783910136649481	-0.2956289362423305	0.029560572418116278	0.31707333424873185	-0.4929589225573037	-0.24886088435897555	-0.07045627356586426	-0.3204855317722236	-0.024327057286818336	-0.15378715625410394	0.07306420250754984	0.040128348011027576	0.05906874990836512	0.4671229162460635	-0.04821289650091695	0.16327455520138406	-0.08956680213276429	0.04395654013143206	0.11980156365448216	-0.0811400268763115	-0.03720772250329311	0.054993331154008125
HRH4	Not-coupled	Not-coupled	-	-	Histamine receptors	classA	0.3583365709789164	0.12323696245325941	0.17728929495210594	0.19825582832486235	-0.23768926646450558	-0.13932919949011177	0.03156428964912543	-0.32392641431837793	0.18148414108197802	-0.09915363945543354	0.06416931626672422	-0.01364237206472187	-0.15564689241039495	-0.05797470841438721	-0.038591101333506544	0.0023319207598337015	0.01369913831421678	-0.08320950080856733	-0.19756179281082822	0.0712359268118634	-0.08285769212270826	-0.055510493780825045	-0.2592942885039466	0.2574137813234133	-0.0017335009051700249	0.1570700800872491
HTR1A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.3004347894525306	0.016913224706599405	0.4036405507277676	0.15520045794240983	-0.2718425963583868	-0.12105099741111426	0.1974124130207988	-0.12338050254856178	0.2196347293749851	-0.17317598028588005	0.15125789631225667	-0.1463217266375152	-0.024788335239446284	-0.19780325788568717	0.09137084853029839	-0.15476082391837578	0.06947380550703763	0.1706962048864003	-0.2805187285009969	0.010030168773467447	-0.06694895589334751	-0.08005612575985478	-0.2424326176705083	0.016727429875564408	0.07336936281488465	0.20511042596165588
HTR1B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.3144776018054592	-0.049001549300062626	0.292813455805947	0.1202973450119948	-0.2554521030467819	-0.16781421391040058	0.25288151694276784	-0.09405974973614632	0.1561988148029421	-0.1812530644239616	0.1261121295929881	-0.1420027789960827	-0.011846412728314137	-0.18343435841733882	0.1197807323279358	-0.1475796158343041	-0.057727520739059	0.35388438358836216	-0.3193004674253833	0.04658903002745235	-0.13013106406128078	-0.08970671648775268	-0.13060370728446885	0.009448944547850465	-0.03776532172202643	0.20268568921005062
HTR1D	Not-coupled	Not-coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	0.3443027200015008	-0.09138074902047008	0.17454633807815192	0.08481990459813522	-0.18641317331246343	-0.29702466408563166	0.2526453583530381	-0.11312004863657414	0.16585946672793053	-0.21501548767709916	0.04602542097196315	-0.22287216740938964	-0.062340269523006066	-0.2130442169547313	0.17727365175326779	-0.12947299019996578	-0.009594977121800505	0.43918273247031037	-0.24116494456261484	0.05787771738412631	-0.05574787593112642	-0.1005233132256729	-0.13691236632023773	-0.027872409383168782	-0.10047143993091819	0.18122392929800915
HTR1E	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	0.31169639214130695	-0.05564318920525763	0.17715198160459675	0.11509575446547372	-0.1873731652743299	-0.2662721617739432	0.1786055657043228	-0.11754616480474775	0.18539988384140102	-0.19347988270750943	-0.01994638723246414	-0.24314387358354472	-0.0017564054038681487	-0.2035765939002737	0.1125986623419275	-0.14842692452213774	-0.04644536260631378	0.40279595893225234	-0.18368766249422971	0.1380345265783553	-0.19192942146077974	-0.11670863419294582	-0.24706822216964658	0.09878130624725646	-0.08770015000283712	0.2097678861463036
HTR1F	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	0.21532499759435375	0.28393262189010693	0.03175096092639063	0.26531626756761334	-0.03789105603320926	0.08268609146969468	0.17236653442728506	0.07081701164807618	-0.24726476128431432	-0.008700564891198697	-0.04764942352307028	-0.17115640442289187	-0.036918972503201086	0.34178773462697454	-0.08413694735732549	0.16401404376688344	-0.21956289761832015	-0.17572780837040236	-0.13100361993499032	-0.30144677158896904	-0.22905063933330505	-0.12370121502493617	-0.1780134426727757	-0.06841676289257786	0.058506465981601814	-0.004080404579890794
HTR2A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.21836143948695685	0.251083974394099	-0.18095694332568654	0.25288179705768665	0.01819770706780477	0.05398859455491115	0.17836977467462142	0.2058185844670162	-0.12389267056234822	-0.07763661980315156	0.05000367755462527	-0.2136292252218128	-0.2961614351971443	0.21785139954300728	-0.12358399626718192	0.21976600452355652	-0.1703407734889506	-0.18204125829065157	-0.20290049677692765	-0.28610042569717337	-0.2513989867750556	-0.06014973015613695	0.14933886031372218	-0.06050761842129415	-0.11030868606215602	-0.05792289876240395
HTR2B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.252133929018466	0.22379687870898712	-0.08248142420481917	0.22176759896417947	0.08480543186493254	-0.07818402016896829	0.2416978652057475	0.09932568648465417	-0.34620719345041817	-0.04433993394151859	-0.04667306164745957	-0.1849433038592836	-0.0735731048770478	0.15280425560787347	-0.06405248346515936	0.26456385795160225	-0.22756754287283304	-0.19342227030694184	-0.03554895727070894	-0.18979340357146432	-0.2424697140745434	-0.15018945462207878	-0.02761793175688062	-0.050243082724159074	-0.11198331284566745	-0.03515756205946598
HTR2C	Not-coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.3070780336000908	-0.15780099971437833	-0.19020363237812454	0.06000992252626575	-0.012687781139650077	-0.12571011738650895	0.20540219333199924	-0.11114890434568958	-0.298619335999568	0.16641391675989184	-0.10433599135219736	-0.10701000088751957	0.15226653461846648	0.06554321693657056	0.3345466762566748	-0.11715169269130932	0.18169250775706605	-0.16321827026904923	-0.10835828611965413	0.013422118296624529	0.027426844783211973	-0.20211102367803385	0.015130290162763217	0.0330618375089593	-0.0015427456913285492	0.04972320565331998
HTR4	Coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	0.2284911130819797	-0.004988732228823599	-0.14395486226720436	0.2517050641409759	-0.06080448246790887	-0.04627949292862905	0.08460904330271317	-0.03644459716065838	0.2759440372420816	-0.015861522888644758	-0.042596995125644084	0.2709978811183137	0.08493097229480086	0.16525362841984662	0.10382453628631944	0.11503143286091005	0.037243363148053855	0.1287804464185122	-0.2795829292169662	-0.12204650908909272	0.36324214006900707	-0.0956277891070469	0.14760176437789585	-0.1117229884215255	0.053992078425008354	0.01499138093906658
HTR6	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	0.22838947561845077	0.06910967112255828	0.14524287867078828	0.2844037446855411	-0.15102281297272496	0.1410056189543839	0.19400227001614548	-0.09438012814522909	0.12244714083811577	0.07136710940757753	0.17142392448925745	-0.02059760706020219	-0.14339508568464615	0.2269053712084646	-0.03198700514410505	-0.008793871565990192	-0.04499846395778065	-0.14879300599717782	-0.10452815217086284	-0.23294211432965026	-0.04748652251563258	-0.06242285432525368	-0.00728821514216929	0.05136916208952262	0.07231201532382632	0.036870933812116626
HTR7	Not-coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	0.26113121913029097	0.06871926073909636	-0.012026645371544954	-0.31311686433547936	0.15028771410949485	0.23313213413306907	-0.11933655476265542	-0.0980597912223141	-0.09437762174464363	-0.11872844698295819	-0.2492954922194302	0.32102040557863876	0.18114129299619378	0.009453449413267695	-0.07810026460257102	-0.07679411107720067	-0.08805887816095107	-0.014446612340339683	-0.14703686080051037	0.03456825307285328	0.3297949642943705	0.06740397433520337	0.13963113422096804	0.06857335255221952	0.05750644083266358	0.016348437123068667
KISS1R	Not-coupled	Not-coupled	-	-	Kisspeptin receptor	classA	-0.11450995408113923	-0.3767486924201553	-0.01911169753711909	0.28625567333619123	-0.12173564030940727	0.2657084757806576	-0.16435664925873716	0.02636137455277377	0.0400244756667804	0.02232812900413205	0.1573971720223021	-0.14554171181651548	-0.036201790563159364	-0.1399697974970321	0.17527011768159248	-0.28052008174899096	-0.05811990409422253	-0.16085156707815393	0.05696602495330278	0.10299823698992605	-0.1618628927909608	-0.03229111659808946	-0.07183129722364506	-0.19201646405672612	-0.07138895998292903	-0.0826843823820182
LPAR1	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.1065120949516504	-0.2379238273232303	-0.12858294049774238	0.240142027600254	-0.038639783835123	0.20907089482565197	-0.13491000492647184	0.22724759809224426	-0.0018541504403104838	-0.1591771521263311	0.07474411742501717	0.01714483163130171	-0.03238802226198877	-0.31406153398796044	0.1500581026520028	-0.2357478428414329	-0.13405655850274556	-0.09230297668224519	0.044014078368968805	0.16106971618201885	-0.03931394443296812	-0.09465414243544726	-0.010845035043124642	-0.3485421863118847	-0.049846364059623685	-0.09014619347986012
LPAR2	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.12950128294072383	-0.29014248088752337	-0.20979769996982967	0.26259177044443	-0.052348256068684734	0.19485569961083216	-0.1783232126214865	-0.006335847068684392	0.07031695345046804	-0.03434800410234308	0.07641165686852253	-0.14871089172088486	0.03014122462939785	-0.24966835684894775	0.11698420703009609	-0.3689110636713782	-0.04771653041323877	-0.03626869926736818	0.11801893851450626	0.1380574067397589	-0.17491784064222252	-0.09529686688986326	-0.12034270888791673	-0.18698211516001612	-0.031105582190881827	-0.09113288932710722
LPAR3	Not-coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	-0.35967232686663303	-0.23994912132985413	-0.07067464830409768	-0.15178621652641427	-0.04070236859586986	-0.1758768821158917	-0.023065970950381858	0.009862012677472701	-0.0009911630149222652	0.2942738954039161	0.06579389797347245	-0.18536613184451783	0.14227595601367	0.19836940341165474	-0.15996544356629266	-0.10598882251382782	-0.21787825309090522	-0.015882251647449063	-0.016796528139403945	-0.08181136973636656	-0.08921714566404734	-0.10708810746109201	0.17660154441112078	0.23015195278479125	-0.008816217900596862	-0.02058544521869266
LPAR4	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	-0.3657403868956862	-0.01796033983610365	-0.04434201252750806	-0.12838373896813204	-0.05903456389310064	-0.2118737970279871	-0.17893192236465644	0.07874544800539113	-0.019100440674214857	0.09512365715187851	0.09523739151195906	0.10112272105820586	-0.2915983460229754	0.016028744321606125	-0.17874108469403405	-0.0794085426504335	0.044894017848163374	0.09584792432558185	-0.15111314762617356	-0.07065682254868184	0.24200016533835117	-0.2342607541208148	0.02867688314497813	0.06042975076709951	0.073710928220742	-0.015798822871886158
LPAR5	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	-0.3446513230839501	-0.0335684685338986	-0.2431598400719246	-0.3105258499047978	-0.01411397668663132	-0.30433399751645485	-0.09616094204153179	0.14353235247453003	0.052726039163807165	0.18375867832781342	0.022161733072765744	-0.18037920738778815	0.15281461650384331	0.08676716684731954	-0.058259933818517184	-0.0178722657367698	-0.14429450874256053	0.06172505735128316	-0.051938457943305365	-0.09359554534572634	-0.05834394709992328	-0.1667907157442177	0.12463348587697295	0.2318953787460935	-0.038131836846210056	0.0038730521873819364
LPAR6	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	-0.13781645029943693	0.1439125105951132	-0.44400982121690563	-0.2639097308616435	-0.08505289990867881	0.009086538492936804	0.30105085173759194	0.0838499650603031	0.03704936114160657	-0.15091139353410643	0.31034347643047155	0.27881212606579137	-0.019445688928379643	0.15699354451077563	-0.08196969025172327	-0.06586511448673205	-0.1377414782950532	0.37680677529468004	0.10870875390094842	0.23061081778779427	-0.016467116590896006	0.007962424511384252	-0.1494776355017175	-0.03365340060564341	-0.29653091102950613	0.034719455736256
LTB4R	Not-coupled	Coupled	Coupled	-	Leukotriene receptors	classA	-0.19841878570031474	0.5075907644008533	-0.3709698004626799	-0.17917214110301985	-0.10653304913894175	0.05994822279288766	0.1389257790977145	0.0218017669414831	0.025117896981845102	-0.3415946701948244	0.212756119968105	0.4258595648371908	-0.05095497871880894	0.04519365420345247	-0.13564621783265352	-0.06675958751570953	0.01936648850489727	0.14935920488112348	0.09361265943298858	0.24707015520020648	0.013802920851850736	0.008853830913362955	-0.1770670102220244	-0.2538018229167454	-0.1472978253818472	0.004299916682423514
LTB4R2	Not-coupled	Not-coupled	Not-coupled	-	Leukotriene receptors	classA	-0.24848216760919917	0.4528387223843214	0.40532946477228077	0.2628058091137721	-0.16757274386320478	0.13534998417189156	-0.4709658472713739	0.08545994251834961	-0.007312630658665504	-0.06492646771760217	0.016404821308900704	0.08138124367849073	0.21863001127450785	-0.13812380595781396	0.3106011320263351	0.07143055659183437	-0.23073898743505644	0.3543070636847943	0.08047908959089607	-0.18271046867306728	0.15847097019451065	-0.03232258520514833	-0.012050385070480691	0.08081268646017235	0.051602422035192025	-0.1186700781607447
MC1R	Not-coupled	Not-coupled	-	-	Melanocortin receptors	classA	-0.20194291037339468	0.3543103284940939	0.2849151657282805	0.25568291666962595	-0.15659020982839425	0.1682294279917752	-0.515219488481938	-0.012988635553625567	-0.08418684588686254	-0.03572596645860079	0.0819775714943851	-0.034165468218102284	0.2536264472870037	-0.12663154597475415	0.3648108194826215	0.020181376363108176	-0.18515267126530782	0.2488828288775669	0.08109076309213181	-0.26483432011459207	0.11734712162922328	0.004674457535554644	0.029870418946582565	0.10706139690551061	0.08600398582685133	-0.1340708988656483
MC3R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-0.17716210366744092	0.2913161895424204	0.2391444793499439	0.2708771914758837	-0.1751978806608488	0.22139274893404173	-0.46561971258766954	-0.013547077588477362	-0.1249566563617288	0.04347162202959929	0.10739345830144623	-0.048499042901543644	0.2633126130899573	-0.08744537532549303	0.2797089564042896	-0.06965722809738328	-0.2665554322268837	0.2531729723393329	0.13981727179019562	-0.18932599630410493	0.04768750356588234	-0.012798195873489368	-0.026254448706552566	0.10010939792722973	0.023146577024630733	-0.14509059587493742
MC4R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-0.17147464508698348	0.3671909299360829	0.25010950716147684	0.23761025136283465	-0.1561867520252269	0.1794102825907648	-0.5129379432659215	0.04345461943830236	-0.023899003384631745	0.053156176013353505	0.10486283317708764	-0.009240991657370952	0.184997768612982	-0.1718962233646417	0.3359868527740294	0.0033406639865045944	-0.18041968907863615	0.2826349441233392	0.028507894236890468	-0.2177992857644678	0.11203818900372313	-0.015685314314822698	5.216981224361179e-05	0.09892456939234848	0.08819665554535311	-0.15382203593306337
MC5R	Not-coupled	Coupled	-	-	Melanocortin receptors	classA	-0.012738163571827981	0.056299712988142736	0.5356348244923538	0.01277184871291444	-0.24503238193507754	0.23543771821900863	0.1544893743988579	0.13487757561828592	-0.10162668445307649	0.3145404387111551	-0.05129308255006311	0.22702136534973055	0.19049772056445377	-0.020260117401911203	-0.23145667769103476	-0.08066144588416166	0.5199312638432324	0.28253954459693237	0.4390237019130469	0.2186863904724874	-0.40358187764427	0.061435776645909546	-0.2562854389566273	0.10568309013501993	0.22169627273362522	0.02259306730034366
MCHR1	Not-coupled	Not-coupled	-	-	Melanin-concentrating hormone receptors	classA	0.008563537579394149	-0.06732733644111244	-0.014316148329388339	-0.2506700095596586	0.08128885163603984	-0.020394515110645748	0.10210398338493956	-0.19036898578286687	-0.07888408426608012	0.060586123534717984	-0.28983772245551936	-0.18312894316852663	-0.09292157886779809	0.041203806452881964	0.1774964516537222	-0.1674565633767299	-0.025258204436362862	0.0652402065969552	0.22386704552725797	0.11558737953581133	-0.26567893407814686	0.18127801033988766	0.23512658392303112	0.012880163297917491	0.11468302826590283	0.002871178171912553
