Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64
DRD5	-	-	Coupled	-	Dopamine receptors	classA	-0.0987951936097778	-0.1296979005230381	0.1005452247358813	-0.23259405739492095	0.03108203254785325	0.10955774639144088	-0.01081873089269203	0.1744319045967916	0.17972850300114251	-0.29758220954076486	-0.027216160953516186	-0.06269058070162357	-0.13568917635864047	0.12614904854744538	-0.2611332922576807	0.26501424074070173	0.003247806321239613	-0.1349057831208363	0.12683175321046236	-0.19128318293222685	0.05210019671222641	0.21493632310056895	-0.04221591969608381	0.19969799924737364	-0.20099490406064624	-0.02968593083296564	0.13309265585032032	0.5277070148486179	-0.14445945257620868	0.061416526122402254	-0.12340412025207917	0.323495204174331	-0.0067173719230424365	0.1887751528943032	-0.27860671493780725	-0.1930557937299633	0.0855219094068607	-0.2053114795119776	0.209783572527374	0.1281760552781461	-0.04975976814025565	0.2088636238262111	-0.45663801377708124	-0.11925728341596839	-0.016267969616932512	0.051606494263393844	0.0628853518418262	0.1290607703261649	-0.04316076591799549	-0.0036531967737570663	0.09146553532515657	-0.09613862937437569	0.1801203833003598	-0.03371874282453647	-0.0009174984013825179	0.12753378244252972	0.3859703962500425	-0.014712271621683612	-0.3275327200555128	0.04840446253302129	-0.3049008836762367	-0.1377029819351334	-0.10305638549413522	-0.08764443983360902
EDNRA	-	-	Coupled	Coupled	Endothelin receptors	classA	-0.06564525484829992	-0.034591728363797446	-0.23964607783793526	-0.4814320959144888	-0.04847713723556693	0.1471957143829556	0.043973691185522946	-0.100689710549647	0.4883474588562041	0.026582525221447474	-0.11067805825635549	0.2063916985090234	-0.25526524814774415	0.06160097326885026	-0.2328555872278132	-0.2612243546623288	0.039218086617963645	-0.06719420476064024	0.054165701250222076	0.19890031205154113	-0.02948354534992266	0.2598301696213477	0.05354730386912128	0.2026556027670768	0.27502074270729227	-0.18440651167017455	0.2334014940644518	0.44908500289829223	0.25576170844925367	-0.12590421367854465	0.0348758972614989	0.15134770727289656	-0.08677814090439322	0.23557279826274055	-0.046297325418925284	-0.3172808865142944	0.04495459634425378	-0.358090280666258	0.03323213844945595	0.061181151030932954	0.17862772105920682	0.04474738664344173	-0.43091369052350226	-0.3095769875556054	-0.006423677734699914	0.2296008793949117	-0.0657328100549493	-0.29088820423697936	-0.007888605802062021	0.12335120483451956	-0.03800049927161942	-0.30808523642491537	0.1330423638078686	-0.01164514163485642	-0.11483350021963974	0.3013986534852642	0.25760731565158823	-0.15049761430068737	-0.12730848771651357	0.15918084921980033	-0.08443606998932227	-0.2963440458006097	-0.043605696274253536	-0.1920727473663145
EDNRB	-	-	-	-	Endothelin receptors	classA	-0.097145598506681	0.3748510328679886	-0.251713742227886	0.07980863274164138	0.11204963796211558	-0.1425645730727643	-0.09755742215020216	0.2895216741923423	-0.05457033743567165	0.035822385035468016	0.06577054438956054	0.09478094089591939	0.0015712392685959446	-0.2890747745549824	0.17911874801417227	-0.08994183615432837	-0.04317067212156843	-0.29728770205563665	-0.07612583398971601	-0.483331138976209	-0.10092730289996513	0.043928956181844905	0.24951513996737612	-0.3445379649613145	-0.06619309809307407	0.04140375828250406	0.23385088163458412	0.11052556328279287	0.32799965225490985	-0.07532389017884662	-0.03761596890800175	-0.013046298378735112	0.2880323664917222	0.08059304567590053	0.13062021848539765	-0.2681671719074193	0.35494354211838314	0.06543929206840433	0.2631856977425863	-0.028149142859070234	0.5644911035849439	-0.13263707854006032	0.11195353423299594	0.07394092870513004	-0.014188203285495676	0.1631449143632637	-0.13699755219998352	-0.17009427164157215	-0.025698050308787957	0.006790073985167375	0.051032388415954665	-0.012004192044982319	0.006678714714971671	-0.1007537661699537	0.24127704195895947	-0.11176282960084667	-0.02242262884104507	0.1331611998551687	0.07234448563266302	0.19365926097843458	0.029981587396001787	-0.358917511119895	0.11085946544121605	-0.13268006437308397
F2R	-	-	Coupled	-	NA	classA	-0.03681493334511238	-0.05862736581108955	-0.10692938275986873	-0.29580075267011313	-0.2808210885034714	-0.1330343700224635	-0.3797842508211095	-0.10617336658141066	-0.23453923470828222	0.193346967555504	0.42385072557838144	-0.2185983687576949	0.2152636357468539	-0.26565377323237327	0.06940510319368742	0.37988438554645176	0.05429090456330252	5.7153299649316346e-05	0.039238695608585276	-0.25273683407386766	-0.06621023890538717	-0.042219811139216024	0.02021311338169377	0.03569754425617778	0.19912485561712262	0.024985970965272924	0.01450286478148581	0.03580531512077766	0.09971497382537665	-0.2764320692710024	-0.18594267148435764	-0.10937718303712256	0.1626610246064465	-0.16867922065744634	-0.11113093906113876	-0.2495111980130395	0.026849855791769336	-0.21971346343967102	0.14060348934932174	0.1751749565642317	0.27030577975949016	0.1193135492756838	0.07368530094807219	-0.1314399148223302	0.10010798900908909	-0.1421548785535487	-0.18971306891360123	0.11689567562504108	0.07177735258026294	-0.21569826235695944	-0.05829125100168016	-0.05593045506253589	-0.048003568066578524	-0.31195432549782953	0.23074922705542641	0.2429480747090483	0.18697069664915322	0.26215330724488445	0.035781539674723466	-0.14770046325335315	0.41997921186146053	0.009044153298917331	0.1566067489288939	0.08664922273280092
F2RL1	-	-	Coupled	-	NA	classA	0.058583172217408365	0.42351681766504	-0.1544211945667225	0.34732434440763926	0.056049344977736434	-0.2478613142428918	-0.36279663920500665	0.25114925998638	-0.15245275278700554	-0.1837991489947385	0.2543940348288163	0.34823158383824	-0.2926877617201461	-0.35447768603420576	0.13367356477785572	-0.1090527720409989	-0.48126222559030685	0.17855280891352837	-0.0017637308148212478	0.002890498663027154	-0.09191726272436546	0.04066603859325471	0.30623000844138465	0.23875997381991318	-0.09913338374815171	-0.03313639025378603	0.04409611898337085	0.15591967706702298	0.06933480378398124	-0.022945973568656755	-0.1856943786693502	0.0036695403340013173	0.2450423202935925	-0.24054584672255055	-0.31739620262941065	-0.025667778160985852	0.19594678053825582	-0.16406265676540857	0.33043502079671805	0.1754839763617934	0.28046338479306815	0.010518837971292163	0.06305512012315333	0.23368128935296517	-0.16711240191999757	0.13249064110950773	0.039193176796355096	-0.06246449212049014	-0.06724073848934368	-0.07935778082351565	-0.007164817709539119	-0.24848405120138178	0.011637172346367346	-0.1808266390590955	0.4094789948551183	0.1299723294331384	0.03947245249664666	-0.11955325355908704	0.21946537221549764	0.12329949630084142	-0.01230426669425164	0.1146799347533538	-0.1028944035410653	0.06814574419204657
F2RL2	-	-	-	-	NA	classA	-0.20960001539462905	0.28692955214733507	-0.45187035745086873	0.40309652654338596	-0.09793136013172322	0.06336699352184441	0.23380853051511047	0.10216618355072572	0.3193876757015323	-0.23544490316194444	-0.1553955331026918	0.028350007832642913	0.2980060453277575	0.14833303541817247	0.3512884625377025	0.07888512820471401	0.21741980813007009	0.018127364467086744	-0.36363443213355423	-0.2113529779264226	0.2660441516072814	0.11154602072059672	-0.055565753439895074	0.08529474537586684	0.06041280663232814	0.13635222647696438	-0.25011549023223345	-0.14095058276388195	0.16312527947676556	-0.20752868768499153	0.29810123009176903	0.21593668306299255	-0.341259766898273	0.04092561529815053	0.024439389146542805	-0.15876044837879688	-0.03623370913875776	0.114389751842693	-0.09227238531743484	-0.030489304803996864	-0.058046909908000904	0.2023041265824401	-0.2691698566822521	-0.09813758009395676	-0.08077067571882388	-0.02335061553987798	0.3045647170297118	-0.25727296348668455	0.03659578267629462	-0.19788603403567376	-0.1731403649708192	0.1310422477920027	0.254337353345112	-0.3000116083862967	0.5148609722449129	0.21401166223599916	0.07417476768170926	0.12505499402315226	0.5097582616069692	-0.2306214448463587	0.09436138309555464	-0.030786117561360196	-0.14789795935136218	-0.039133000933316835
F2RL3	-	-	-	-	NA	classA	0.05064062020902459	-0.1446072161851026	-0.16580563215613106	0.2215892951909033	-0.405004283397397	0.4928459715598079	0.30027401115431607	0.5301191641602649	0.0425549474364686	-0.258645756092539	-0.034578445413420186	-0.20575017511194665	-0.16638471157516266	0.500202774315674	-0.29543664007375786	0.13894992094496697	-0.39264437362009014	0.43394305414245266	-0.133375321330659	-0.23274210326326225	-0.3319722929135268	-0.15684212012447346	0.10206661083638041	0.02106063997022749	0.28000727656243335	-0.21797639500998553	0.02572955326853612	-0.049366415567764804	-0.10878435940022173	0.1269035459623167	-0.3613346626593897	-0.05043584934983849	-0.18989113483953604	-0.19201336703815813	0.09524903606352256	0.41320374815798183	-0.10855091171681559	-0.16356087962492344	0.1208919330624374	-0.08630738175202142	0.05787359799017362	-0.0972800834166625	0.3402125556125608	-0.20298634943232552	0.0893251490041406	0.31063290388357034	0.3618195830948698	0.13123264124203146	0.24797948057250713	0.17123839590614573	0.04594158735987137	-0.10243560427463894	0.21892814695884008	0.05108592309325822	0.007164918016446517	0.1252771753877882	0.22940665897559578	-0.04341735573311815	0.20029440243225632	0.03462555389919762	-0.2437444743840312	-0.06228992221783032	-0.016656989276547747	-0.27777392917893157
FFAR1	-	-	-	-	Free fatty acid receptors	classA	0.04054777246471599	0.011633477658752943	-0.20043010029027558	-0.0785667772144601	-0.19427199154429337	-0.04680838386229578	-0.14416460275950949	-0.008274250969004006	0.03275205660908804	-0.06882427066047721	-0.5236397048202637	-0.019518710917798096	0.4005459993194488	-0.17441818510402207	0.10299606285205741	0.06389039756906656	0.1170174116528313	-0.01617224141221539	0.10641507773480244	0.07967424147393157	0.16428211209546736	0.0017626687395026078	0.46925068041814627	-0.4065331095971098	0.03559062390240849	0.047834542814173264	0.01884999272261406	0.013664238641213598	-0.009062360029266952	0.33599959549191294	-0.5013215698106926	0.46370360045667375	-0.05606341200867063	0.052181829025437096	0.20999568941430696	0.12354574464379449	-0.05201829584697677	0.14127104323249864	0.06350415290850181	0.36275918466303586	0.23163566278164768	0.00900138778891405	0.026489968453847865	0.11120567565370902	-0.01239771986435661	-0.2754904053697375	0.04914720052677978	-0.04389038284501213	0.11754002858279633	0.049888055656017415	-0.15745489383323968	-0.17342230289809527	0.05863389932673679	0.09853052629669964	-0.24196486271854942	-0.1473471385406928	0.169035545096404	-0.04212289070973378	-0.06898122251380838	0.3402509392472594	-0.09337888605517948	0.12953016831844374	-0.1104059176797609	0.0983446458494973
FFAR2	-	-	Not-coupled	-	Free fatty acid receptors	classA	0.04609961598775331	0.0345386376188156	-0.13174425504670936	-0.28268885571055985	-0.42697739765669523	-0.1642507572925733	0.0001257939168867755	0.22480775622205612	0.1986615126183799	-0.039756037605760304	-0.05213761888588083	-0.11396303610093605	0.05924366420710987	-0.4460611643494979	0.10082168387110546	-0.12481284799626377	0.20245226598732524	-0.012954881059523174	0.0810168074999275	-0.08816269532159965	0.13441545389798712	-0.07746140567673283	0.513851805442181	-0.18217411840577516	0.11828822555006577	-0.13125110549200752	-0.19818356925424369	-0.2350652812199681	-0.10802290668388012	0.5455604826644582	-0.11779925358765339	-0.19232727692360593	0.1448707800986348	-0.014159873301351924	-0.1464078271697256	0.2033763175550513	0.13555267778933072	0.41731004379909953	-0.11099323896053018	-0.07798945061884725	0.05062046569220181	0.34903005852119695	-0.4596122520445225	0.04404569964704649	0.19449620438795465	-0.05176606614535653	-0.08372803927368774	0.10754106399833746	0.18035596965752393	0.06633430181157202	-0.12498707497556537	-0.26415673867012757	-0.0767508329548274	-0.14262408685630487	-0.22086148508675232	0.028039310473723402	0.017415995365335665	0.19518349143944352	-0.047163418062820414	-0.09193456866992551	-0.19102110147137863	0.03629579948419526	0.12122071017866747	-0.015085925994601818
FFAR3	-	-	Not-coupled	-	Free fatty acid receptors	classA	0.19720551590542953	0.15012501301991601	-0.37209176799308114	0.23628218024411507	0.04054380466951936	0.4921801170424669	-0.0690691094984951	-0.22333799713023192	-0.46836371193756743	-0.07458693494166804	0.32741787290978797	-0.3943272184898115	-0.15428688288392498	0.23378430052679014	-0.26185120657268346	-0.3209314800801619	-0.18153299586881333	0.0472922045422582	0.2340493006213456	0.367296215753927	0.18810859991226903	-0.009489359358906128	0.2438077935241565	-0.3335556529267836	-0.16917003035830278	0.043161362195015276	0.03316453479142274	0.2128111758312913	0.31732063380663433	-0.262971988639465	-0.009570988090806391	0.13049931861687988	-0.06589172968434244	0.5124517536910179	0.2838378748642435	-0.3324791328188069	-0.021712852576714018	0.08607616283309348	-0.3049674153740999	-0.08563791882123221	0.1900811913340623	0.09158740667917661	0.004329423003848459	0.13970859788304119	-0.05453409374323532	0.03611101506033104	-0.1877380320699221	0.12829212081232252	0.13463586143837303	-0.04272410188590767	0.24277530484389415	-0.07790695392501062	0.26794170775968074	-0.059272187333623265	-0.21453684626931843	-0.16903283392225762	0.017054534804719506	0.33525615977985945	0.09236197327050585	0.0337014011082342	-0.06662036313247303	0.04647759344109261	0.11592580144968083	-0.22584593968224287
FFAR4	-	-	-	-	Free fatty acid receptors	classA	0.505421671650559	-0.17339272776221074	0.17795566125428514	-0.02865817822314733	-0.07570912904207178	-0.2105433649756363	-0.13426672256037453	-0.14062387979350813	-0.12234089577448926	0.18326811890181074	0.28093730996633276	0.0006658309965157663	0.3072766821914296	-0.02917183240759017	-0.0960218925232054	-0.160303742243157	-0.22061915960665845	-0.10002985694464851	-0.050305250439323664	0.13531112863698624	-0.039700098620767545	0.053630446976168776	-0.07927107821545136	-0.09971434195193518	0.02397653416079017	-0.066509116550046	0.16786298065902647	-0.08375344416538476	-0.06493542753428007	0.03505887125736719	0.1901541277879787	0.3192679668413566	0.33117889672514317	0.23525463625444767	-0.2620256561456008	-0.10430109043667593	-0.3139853182896622	-0.05344079735511869	-0.3364525626180975	-0.11902456386779	-0.014348777709525322	0.4289969684359933	0.13696198829860085	-0.02941332631755704	0.04034633060009416	-0.05573956462514726	0.07138292856866098	-0.12067917854512107	0.2804720517993148	0.3135270205258621	0.09840355778396138	0.11462950656353603	0.22353813195716468	0.1651951622965412	0.10662512236813207	0.2225233754907574	-0.09420530594622839	-0.19928093684180542	-0.21983066744152766	0.08050470941436771	0.20556463646339088	0.09457896522370567	-0.09989124824164192	0.20459619142993277
FPR1	-	-	-	Coupled	Formylpeptide receptors	classA	0.5140862801763825	0.018252718110158724	0.1399900790278018	0.01247279520377304	-0.11130630497254353	-0.14835191616548463	-0.2877213042290947	-0.031916822376156805	-0.014000480577520619	0.08890757845951164	0.48589413609703175	0.120336417508715	-0.060151873889444825	0.2613069360425824	-0.1279425820622633	-0.16990081755210248	-0.06895478200389156	-0.1842831623562619	-0.22971280645915512	0.2044520738381196	-0.09946047404049634	-0.2151700027373335	-0.1708866616357968	0.3286582865323054	-0.044128128213025274	0.050614308056447364	-0.052985537231727275	0.03878749457157442	-0.12821072445407106	0.08872016359436796	0.0895487507687884	0.002716656709818701	0.10950016465123344	0.17729322314267193	-0.086761874555856	0.002821870933874091	-0.043934752653572946	-0.007541947254480839	-0.10032658797990833	-0.22180072221014804	0.0693675108568443	0.5185347810718789	0.07344692849228804	-0.06767549081881263	-0.15749427273851604	-0.061647102243141384	0.029991578607948505	0.061104777787460846	0.34132830784416424	0.0846217668490064	-0.004698690353346841	0.2284720271219274	0.25721382134424625	0.0017780295048853356	0.09499181177116316	0.0474840511052759	-0.11191398272766331	-0.22820517601319185	-0.17974115888290096	0.12792319959426895	0.12966113638889915	-0.12675012059196983	0.027755742849311142	0.20359619758792888
FPR2	-	-	-	-	Leukotriene receptors	classA	-0.14728372081060206	0.0916454272613157	0.17440614480208574	-0.04153903583162865	-0.16441090104956121	0.0016167981536955745	-0.22713677202644048	-0.1919938834874779	0.1627575577090588	0.22743113207798388	0.05512681185986496	-0.08237677863985568	0.07705665439379804	-0.010553155797936349	0.06488096646144759	-0.04612166427871488	-0.17677188089525755	0.11186503847459853	-0.01216982460863555	-0.18693389513797878	0.07934281682925691	-0.13359585716891825	-0.19420612924032418	0.3602664763209108	-0.13483529085412777	0.23691064507867068	-0.3789322769646814	-0.11530272349460159	0.28106846106273153	0.07453191472933307	0.037638212725577797	-0.08597051575774863	0.20825387505966036	0.19297820143108704	0.1332751434348652	0.19091822159861027	0.36385983746220624	-0.13253662813798509	-0.2034522663048127	-0.253719556005221	0.19578866230893346	0.03461215131590126	-0.09009158111527624	-0.24073346200607448	0.3437832275454435	0.20876286995703358	-0.10235694929109675	0.11658479416765781	0.12976882510111593	-0.14653556656739625	-0.17949285398946768	0.3876286881874009	-0.19470057497006682	0.26754195240838763	-0.21854894892338766	0.14226987149971787	-0.0969883152191133	0.006743053454793131	0.29679811236265724	0.054267473405723764	-0.5013261392048578	-0.14937214768439064	0.1599489957469817	-0.06539745690986191
GALR1	-	-	-	-	Galanin receptors	classA	0.09605494224200382	-0.4377437668054019	0.2574548488675384	0.17677053667694081	-0.19536980592424474	-0.04751525596576251	0.2991076836699957	0.04585610503648171	0.16855169795768685	0.24195709114549743	-0.08084313611557187	0.05235342036240515	-0.13520924565769932	-0.04437514084435215	0.07489300438294778	0.020893172712522216	0.006628308207000219	0.3064770934835714	0.003941386830232456	0.11738960128536328	0.016620550967314577	0.035858129761085815	-0.08445313534493816	0.02255404985585159	-0.19529390218083834	0.08191949350639328	0.19923743346884656	-0.057863977752740464	-0.028335443299620663	-0.292854745278901	-0.020942293663328337	0.1769452611346962	0.2283482769767762	0.09706365684375552	0.06706752609687068	0.14155746693312637	-0.047815021421349205	-0.06949879426653825	-0.12589364755188928	-0.09991883878156729	0.27439285508943545	-0.25259647944166286	0.019335721534945116	0.1987933750083146	-0.2930213434885674	-0.13054029642217338	-0.092460515691039	0.18027651826050087	0.028603583701803218	-0.0052121816644519064	0.2140695727582709	-0.03752066110683276	-0.21521596946702287	-0.18517438079164047	-0.20287282336201345	0.1621861058430701	0.1563879728654069	-0.08977992519184869	-0.17321228648920547	-0.07019520848864658	-0.09734148330150998	0.08878188081011562	-0.0027938755226942728	-0.0528709614685455
GALR2	-	-	-	-	Galanin receptors	classA	-0.05010805425976037	-0.42469274078421937	0.258586664496289	0.6064351560182153	-0.3005294754715458	-0.09123738755740071	0.20738061680524478	0.19308502172085065	0.18792903826265592	-0.048158197303176345	-0.07398161136869462	-0.12509407824478222	-0.42094258378339233	0.0336564727984804	-0.05241197691493916	0.09700422867141696	0.4767294127566313	0.12453505059191212	0.13142783668372401	0.18791806606704523	0.4494999425252174	-0.06193623785868104	-0.24193547741951427	-0.3667037206350497	-0.25077111355214143	0.5743855430040925	0.040356793654597	-0.03269895495281433	-0.20813471674335843	0.1418193429206663	0.12254128043511886	-0.1770397372449902	0.1554093254116195	0.08403624680237985	0.4423546239240045	-0.020746047963419886	-0.20300110325600998	-0.28007138087270345	0.08398961930690477	-0.025023897957822294	0.4759531037244035	0.09467075547698088	-0.1326213588944405	-0.024541158323729526	0.233608456752542	0.0673965925929841	-0.0416537221979864	0.01910947039889692	-0.08598234243820968	0.040887397956184755	0.20257434579276076	-0.04217874953933209	-0.2802336183229647	0.08317350442818107	0.2158023835034134	0.06107572709187573	0.09809284245478773	0.06753970777602245	-0.1004384358434038	0.18764262464758993	0.15293004722843007	-0.42414684049326684	-0.04195898411081888	-0.03474063050074348
GALR3	-	-	-	-	Galanin receptors	classA	0.06303549433355415	-0.02802358051354587	-0.2611847660956849	0.42226608130865445	0.23546114228338305	0.015275768782815792	-0.18436824989865946	-0.1475571425189008	-0.07844612282885866	-0.051470319668353824	-0.22397493892884976	-0.04115114120785211	0.16914605039837077	0.007931835604291119	0.24899878110111176	-0.030322316273487915	0.0975923635331607	-0.3266909062324912	0.007131010900946935	-0.05891034173204284	-0.0880295094815426	-0.15047942428453384	-0.26672361890645224	0.46690244406508946	-0.17270984026014558	0.1474932327366546	0.02818293353445281	-0.2622660381303602	0.12014978734245113	0.17189554499782458	0.15933959785803373	-0.06636056036384784	-0.16392996441071447	0.058392030627950474	-0.3711622670433775	-0.2981578315584609	-0.032829310471916236	0.20662586114600298	0.20353834369898346	-0.13813583559171697	0.10876572712993604	0.1434047717810871	-0.07830315680868212	-0.05475207668840799	0.17698210007216	0.07610411870492094	-0.0108644137366903	0.644498921165996	-0.08961791176301018	-0.09362006026482651	0.29819948204295055	-0.31450158228929487	0.12611180414714485	0.27730488376100754	-0.11227878308671015	-0.033985569926307156	-0.09188314973060825	-0.10158661381395581	0.0010831861452139466	0.30332150892117016	-0.30532682115015297	-0.17726868107552282	0.27807136722460707	0.06405412471732995
GHSR	-	-	Coupled	-	Ghrelin receptor	classA	-0.2906023877824221	-0.30087737315132523	-0.23271482109111272	0.04217076256102857	0.06927763631483393	-0.24514093614358415	0.4100977859611717	-0.21978724525284568	-0.04527919221679769	-0.39532863193949636	0.22837519541736492	0.2281079943221492	-0.13496325544244717	-0.015819197909150574	0.08944027282514679	0.02284752838354252	0.03415414043207323	-0.02201725034995213	0.2842191490775767	0.39132220251485933	-0.05797223172801868	-0.46399511707297275	0.12927297132833768	-0.1370826490887944	0.12338220328442512	-0.2543130657362595	0.2064584127727035	-0.41923055374023516	0.09469394245191225	0.15290342489252767	0.23679513613547923	-0.11600156980487206	-0.21449826516571094	0.08309433447092869	-0.14740098324102663	0.030017865912667877	0.5483314197733085	-0.20364502911870871	0.015321144935116566	0.26987504736944073	-0.2929235116239524	-0.17005960700234002	-0.17596184896823205	0.1618460110135895	0.2777411168990758	-0.2703733801468467	-0.08917929900122068	-0.007625391911380929	0.1408992610408185	0.05522031343562157	-0.11774055594034424	0.27828012060846036	-0.019765838481638973	-0.23919160618837268	0.0679653806942624	0.0957303852373233	0.03534434705944815	0.04299030386021971	-0.12841440862165562	0.33442678897926703	-0.13109537104188088	0.08471935577457604	0.16520098711569012	-0.25013156703661105
GIPR	-	-	Coupled	-	Glucagon receptor family	classB	-0.28072291746193656	-0.06307610485238345	0.5418576613715002	0.06602271576334072	-0.17258021383837535	0.08259211160616987	-0.04587619387817731	0.090901608823661	-0.1145898092378793	-0.355199306457234	0.34808426202492776	0.21947959926616664	0.03551177547154621	0.11411865891037856	-0.11232025213452528	-0.28209675634923326	0.25700654704176823	-0.01536018459343858	-0.08807888648639789	0.1663656682206481	0.1370237568529035	0.013279782144790267	0.18181176079176298	-0.19246124994491529	0.008593455504263495	-0.11842500764005165	0.13610670238883274	0.47685647767276235	-0.02561870855839778	0.22801472093129072	0.2565565740422594	0.06819989705184962	0.1510527525835231	0.10018291089897194	-0.1957649827615265	-0.031046964054586436	-0.13306571570762457	-0.2993369857918928	-0.1318888928563561	-0.04361788806643879	0.04734586284581313	-0.25014638442095005	-0.1849208535124759	0.035801361246602464	0.1512833751337249	0.058756471399776876	0.2444266178781361	0.20117544521088981	-0.3974396165349307	-0.2965794728546401	-0.4498978156917236	-0.07049898255011186	0.5586912590283523	0.23164370126654277	-0.08014839496252163	0.06651107077087921	-0.3259915231222188	0.13473561526908212	0.39009565263016605	0.13480028829687063	-0.06722476460009785	0.28277591326072093	0.36632870347122193	0.2928122863588586
GNRHR	-	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	-0.20740440629771562	-0.12194284399635084	0.02846487433785856	-0.2895369876732426	-0.28561168912919266	0.012295059298961178	0.04603978437246075	-0.2536079071125583	0.13417306908008367	0.0840758170366299	-0.3925762304669337	-0.02981581671142038	-0.0003049081246355364	-0.10282153037024691	-0.08989202881682676	0.571836197620658	-0.07891510034752378	-0.1356662084039999	0.12262710046560313	-0.07541189635157056	0.010027781941087862	0.5045748495352061	0.34507473244362524	0.29173165063174283	-0.07478231867657957	-0.2035051285911694	0.21111915752985005	-0.2529299931270851	0.07656784053403931	0.16086892033501063	0.6356550944374945	-0.21154486809890524	0.18466310622894375	-0.15535698033948572	0.23641677153196175	-0.10722542864796476	0.04087273860527905	-0.09155134492315907	-0.05001180116545444	-0.1523496638882875	0.15999076713950727	0.13489872699034042	-0.13953060657631688	0.0891289911148454	-0.34324577296315445	0.16823464423182127	0.023104068404782806	0.35543286632602045	0.24644587610331528	0.0781618778911384	0.28216838868238886	-0.07907235777901403	-0.1272583400495446	-0.06233898800898689	0.0704893144935812	-0.054127312188251286	-0.1168999503324839	0.02415505174203462	0.2195350355332229	0.06359678597870452	0.11245046624704484	0.1915249940195424	-0.0924137367209533	0.004558234574253157
GPR17	-	-	-	-	Class A Orphans	classA	-0.4884383508783199	-0.09932135196482816	-0.3774594660074506	-0.1301378924419831	0.10166391678064686	-0.10191229267628711	-0.30960776075142393	0.06639977370384445	-0.25110628076098684	-0.08806878341071696	0.16183310864109468	-0.0036005334406808837	0.2997860840687242	0.007992072231816912	-0.024948614011175537	0.09956320966610521	-0.138699673130974	0.3281634224611052	0.1956463989231275	-0.11992688021626159	0.005374740878553951	0.1237917344950893	-0.19971640559517254	0.22527754626873842	-0.04220495916163457	-0.09913510209167416	-0.37534513541662207	-0.19322639998244867	-0.12679247001793917	-0.33988335831040567	0.02731152004963127	0.01933569203720635	-0.13390102412233407	0.2200269098783073	0.16837749739191327	0.3936254459710454	-0.14613453077889124	-0.18605141074793927	-0.03020664847964156	0.03509585464590601	-0.1765959302011223	-0.05798457730513197	-0.04788024021375988	0.10315578008860232	0.05931777884807198	-0.2972972557609471	-0.4038691243057321	-0.2728701887642591	-0.14884247840835627	0.17432191964387328	-0.12588704796431	-0.38837978409863316	0.058252539670544244	0.2996233393150817	0.3034460299504926	0.1281533691134001	0.1795464520392908	-0.09046485087836623	-0.04442309123975697	0.00921194377713154	-0.28379365726968425	-0.14035555617078382	0.12215480366593054	-0.0263604963757163
GPR34	-	-	-	-	Class A Orphans	classA	0.0779079729011184	0.0985045199661766	-0.07714514113110402	-0.007261110237442572	-0.21339877788239578	-0.042395236054560026	0.26787437622526156	-0.12173862171110063	0.44441728257035307	0.005980663339206192	0.16160323289833597	0.4419629352772516	0.24676719821848392	0.39729013755452103	0.30837702698321606	-0.08628480637014978	0.1838329962516734	-0.03310797624537914	0.19279366179933313	-0.04132407431705573	0.05028579280468694	0.37746158154693893	0.26702169060960973	-0.1254884720911748	-0.2835038782765113	-0.22945317506992938	0.1992460791380844	0.15709851856574444	0.05202531957476788	-0.21956881951192736	-0.23464546761313548	0.003541268868695859	0.16166135587508654	0.16290949795754037	0.02058787866459718	0.2457382146754067	-0.2024912806031147	0.20625307466741913	0.2243095790232452	0.541168966389543	-0.2656331704437506	0.2386938816107508	0.11062439403744764	0.11875475104935783	-0.1017903340517497	0.05528653668153303	0.13801784377450463	-0.11736196726556142	0.06858008251633807	0.03220129391331267	0.005516286910117351	0.3513728986847689	-0.2876158409001387	0.3276706104986759	0.007887436429795459	0.021394726460908342	0.08692880257816435	-0.11972020652557123	0.32186872930153776	0.021735061341296054	-0.0021091813804178187	-0.20399287679494735	0.32374039716895703	-0.14438721296605264
