Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70
HTR1E	Coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-0.02002068140628022	-0.02952056824566279	0.3968694588109468	0.25652760955872017	-0.09621992654708171	-0.06029226351216238	0.13169576444398703	0.30384467005393745	0.11745783275309837	-0.18756121025154746	-0.2908548033394158	-0.2503290360730543	0.022217609375890342	-0.12040163982923008	0.021990044432552456	0.3208124550319077	0.05422855407188722	-0.128578786208904	-0.09047682900553554	-0.1011448021636914	0.016436172180854414	-0.2723122877190169	0.0700431883720753	-0.1530055090268493	-0.17842494448240306	-0.18595065853790196	0.3769169479391531	-0.4376790322584431	-0.217327521493988	-0.04415180384843045	-0.09086315903393283	-0.20958892399104442	0.14596640443042053	-0.23911598771424109	0.10648005814404575	0.4239408662343484	0.17660903770705277	0.005876692980661631	0.2024854399406704	-0.16549893272066185	-0.29985258908832046	0.11419196822515697	-0.16995542788763157	-0.12047216523885045	0.1098302711174434	-0.2141327106070571	0.09049038937773378	-0.05674546377150168	0.005928879325815775	0.15547585311215842	-0.034638107599410634	-0.02884614798540061	0.3816143156153522	0.10906457535537493	0.11829123895858448	0.048264850003691996	-0.011466480864460823	0.0020252328340039337	-0.026323986553021504	-0.10837516935533364	-0.022413154771945464	-0.16164093976215055	0.27686834517769376	-0.045677578508952356	-0.04085861767442033	0.020257092130501957	0.23923204997438152	0.09899696351188612	0.14744845507100304	0.08608454864790666
HTR1F	Coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-0.37574555927468883	0.18009363428879702	-0.2805583303311448	-0.3141877476312551	0.13950592244971297	0.0505556969144715	-0.05141561431440801	0.3558904274797819	-0.06805624436848402	-0.3976361572957014	-0.21880997699764654	0.1342965843606685	-0.03635189673362485	0.17664870511298325	0.21954287911753786	0.24635025690049966	-0.3653638675714905	0.09874240353788513	-0.18774393302730222	-0.07477447000954109	0.09517405503165992	0.2891011681742011	0.20575840632021938	-0.2253010782008631	0.08566422162620543	-0.08702100187711923	0.10551040233495831	-0.061241882318773665	-0.41097199534296286	0.16910547621700567	-0.2781913926646063	-0.02244882925247958	-0.36655644180062397	-0.028955555821079892	-0.11675429589394841	0.12545853957661032	-0.14594949568426316	-0.028876657934553327	0.03002007205963691	0.5893428537407495	0.14931661309142916	-0.052020227274549954	0.2063859940088246	-0.053914569069915666	0.0888249063481224	0.12883392907726643	-0.09937561561067107	0.26071851862659745	-0.18868493910405051	-0.042450991812150216	-0.0656388110921119	0.02459437633099804	0.17608936121995702	-0.024863550048051897	0.14374968992690942	-0.013984456629713203	-0.13355413470044283	-0.02027191855270249	-0.1443052355082796	0.09661526008471849	-0.13287798885741103	-0.011827736192582618	-0.042367564232152655	0.22790959340456202	0.09547826832778844	0.0032198230393884787	0.10493295693069805	-0.19871703098728982	0.07162520975279006	-0.17194465018750574
HTR2A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.003311841368364966	0.281159964044753	0.004273889627236411	-0.2324374049827881	-0.23577120366135362	-0.19428754081224353	-0.07677514748132497	0.020416962656291154	-0.4109883671271758	-0.10056315355569381	-0.020421566076528785	0.14455810588043333	-0.24156749905609268	0.3690037254956511	-0.13120731504107622	0.1372217072246532	-0.3456158121956854	-0.05736744305062954	-0.18137331540632415	-0.05363978837967183	-0.05556047262316375	0.26459850948840546	0.11786314982247374	-0.09361006343181032	-0.017711257308545596	-0.01887632593563499	-0.2167501314513262	-0.017595788347036043	-0.13779521349152393	0.05990138990200436	-0.43348533411135587	-0.0279531797903694	0.042882921939307136	-0.020662399077098926	0.0730874096704883	-0.0023473224619577618	-0.42139053975594964	-0.1724727917756425	-0.08116086778566588	0.2649612990262294	0.044976991688479205	-0.04437162135525364	-0.25981911111496964	0.12657473006133166	0.2088133213765461	0.1861260050059946	-0.23403250085620791	-0.11878820435908248	0.21516750270495674	-0.1891978103315189	-0.2486847692654994	0.07684531264428136	-0.10432217322802463	0.06455135784182725	0.1108142498250203	0.3374879009244565	-0.019934051536650118	0.11951604581159787	0.3795331940397652	-0.13808801587015304	-0.03249734120861238	-0.21002114395733557	0.08357299936662473	0.15201942451904019	0.07317415817020058	0.08912271426363683	0.07969853893314971	-0.05723987125363461	0.13686145033917912	0.06451035146321511
HTR2B	Not-coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.4877866387622909	-0.03948649350705521	0.007183920989413307	-0.018293736930613296	-0.2538987129897604	-0.022504406989693856	-0.014665775328202561	0.1929198054333446	-0.21026276158368315	-0.2550511397593208	0.13509664462166382	0.1224223290129735	0.018208751053452776	0.24906510603535506	-0.31094134580936356	0.26035729685994896	-0.2597870767841557	-0.0493769270992525	-0.330621255586301	-0.02432417042469704	0.47180885874726913	0.22138466057936904	0.03516016064746199	-0.20006855136137217	-0.14959747688327776	-0.06405238604874462	-0.34999262711650175	-0.04035347256560913	0.1847080146853826	-0.19320467857294904	-0.27821616448874253	0.423082451404922	0.11921977913721941	-0.07936270439961758	0.029393383392194317	0.14733330245758328	-0.0638050919352011	0.050594833271644796	-0.06782349395636626	0.07293846432881669	-0.17715259969756633	-0.10178055036805406	-0.07055183610867231	-0.13348495794171159	0.1412066074172189	0.03328457140052529	-0.08384623730936872	0.15425272280369182	-0.07743237666332599	0.08824893734392707	-0.20573886772238104	-0.2562391940280179	-0.024560872054291687	-0.09099926957292451	0.04894319311131147	0.19380486327431024	0.03627234597842101	0.05946080878673539	0.08749409246766954	-0.14800322834532711	0.010917793873767163	-0.2961388615144028	-0.13540125461306435	-0.13007710661481608	0.1144725317674676	0.007380380145003045	-0.08308860602798437	-0.11252993754253882	-0.007298869138282287	0.3325838652315754
HTR2C	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.031161506475041904	-0.1986581163903075	-0.010856994281448498	0.02290904291826354	-0.22688360446221104	-0.10701625410689335	0.013541806283163801	0.060634212327913446	-0.04081557854681274	-0.2910149111714098	-0.3485402474215518	-0.08160256171730797	0.17470277600537132	0.05661915398005573	0.05212224152487682	0.3380833755096833	-0.19283514897389456	0.3170166506445477	0.03688395241813898	-0.042773482594087885	0.054082061453131484	-0.16944818306191833	0.1689128316850882	-0.2400616545778772	0.3145372880902876	0.3183916859912038	-0.09588242654694383	0.018998003131363995	-0.12629822448738395	0.23684177430836487	-0.1103196062080671	-0.3488459353671922	-0.17519984388343768	0.06929552210447085	-0.019515693540986135	-0.17198714845705976	0.026789398150858245	0.0172880931687848	-0.010967546691534963	-0.18218586667958084	-0.15668747615508988	-0.01891727042674567	-0.2837004074272785	0.18796275965496712	-0.018111355026507597	-0.2025715388635	0.08495998300722132	-0.17982895138682312	0.11164791973012747	-0.26280431906802904	-0.28471368558919474	-0.17665467433884519	0.06929288797000398	0.04418177018800198	0.13979744951813985	0.03777086343736201	0.017232933282856282	-0.055702954680140124	-0.04399942962030353	0.24966009365860864	0.06230808754186611	0.08633484467400997	-0.40131051927627565	-0.05975372692716103	-0.2076895301659044	0.051944414374362834	-0.17921248382763955	0.2606727298116858	0.31585177207631704	-0.07506248122458739
HTR4	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-0.0380009483983345	0.26366710987875125	0.10274383528681472	0.013607709162325066	0.2584318243134232	-0.28855883363113305	0.29160600798565905	-0.12758621778634924	0.3159716441607688	0.3559544712615694	-0.08580063382868686	-0.10452674440704297	0.09477483393221274	-0.2950769762167506	0.05362032242618101	0.15058368833496047	0.10665524092676178	0.18779370344699828	0.10201262307515867	0.27325333610481495	0.23003442363121837	0.3241174111175803	0.19166779609377838	-0.12234232328036673	0.21330855799550014	0.11940227102416988	-0.14624483340612182	-0.06916937200668491	0.024736012723460012	0.23555850178002796	-0.35911008697564173	0.2849315138852142	-0.11644355801896786	-0.16648981807559418	0.2980485664885557	0.24103415857365498	-0.08863663458237071	0.37415926775206443	-0.1161478651703871	0.10316421974962271	-0.027063533280625055	0.0029638049128433014	-0.02843145819688549	0.24392515655708635	-0.2974884938287471	-0.05464285790016932	-0.1541127711779531	-0.06432135216388905	-0.29026504019455357	-0.18033476885153304	0.10865644416636945	0.10224590290662693	-0.42698542954032737	0.06476209102807338	-0.2164598173384112	0.06693360548869076	0.14532314879207728	-0.17058926046050887	-0.1476737754168996	-0.22323946478440457	0.012750832465317982	-0.208868447270509	0.04285505287289969	0.29798089239837344	0.04928722500223506	0.13127088595300002	0.08596980963109864	-0.022659102219665612	-0.10273347187071377	-0.23474779793357572
HTR6	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	0.06141021738677332	0.25560251481020185	0.18732917388877512	-0.10574431165213634	-0.013563281428331997	-0.27399058947026445	0.3567092135962636	0.4224248183190686	0.3838801121993074	-0.3713664476333779	-0.15576014955242917	-0.03165298207072256	-0.0826895852626549	0.24685715550792214	0.08630824936519677	0.24722037713893583	-0.07762976218058676	0.228924532594241	-0.18055442988487114	0.15638338170940722	-0.12122384794066103	-0.17457641039914057	0.13975842992568063	0.3761360299357609	-0.31371428504179516	-0.14132292546848793	-0.06289355815152085	-0.21776818001813622	0.20176449906971927	0.19256976523680686	-0.13084514396658345	0.2072991477020019	0.00489561251997488	-0.02049434716881167	0.07703224986326954	0.1053204416575404	-0.1218730229665678	-0.01206736714085779	0.21953967773731506	-0.31835547605826986	-0.13504820715069543	0.0676146428478606	-0.35502067909834556	-0.09305189708631952	-0.17839367945639806	-0.028438724803699935	-0.02756475132025914	-0.19060591250333975	-0.035448657028995884	0.062181828368629635	-0.13568890302541756	-0.041226829405041666	-0.057779276536433166	0.22765797292930173	-0.008108096602934656	0.0023308983922359625	-0.040922069507755676	0.3170817098267085	-0.016917349558800726	-0.020552413230439152	-0.1083991065800814	-0.10900085560014079	0.11513151131878249	-0.03716089868967818	0.009862538657467262	0.13442888308824655	-0.12006873250838303	-0.018157402088097553	-0.2760227595651694	-0.03827635113405932
HTR7	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-0.41789166370034375	0.1871777705406718	0.09735656493349128	-0.4007897808635283	-0.21747388640034387	-0.10444090439244795	-0.06324025210449254	-0.15017308960504738	0.5551683215742443	-0.135217367457567	-0.06745418473040313	-0.15198402902849342	-0.09308574988090797	0.14919676155583667	0.18695383324371187	-0.03496768917922628	0.2194431237141162	-0.1461694373037127	0.15422317741343533	-0.03997444391867693	-0.20823906402612588	-0.07807749699191914	-0.3866520900325755	0.23149283031039739	-0.19301232148965522	-0.11335245243802997	0.2168318422084343	-0.08319082114030599	0.09879556717754799	0.07538435326598278	-0.3246451724014448	-0.0468671968793574	0.012906451847984935	-0.016593175330417986	-0.1955413299064436	-0.06328513832011094	0.07452682779519572	0.04030192880919543	-0.20219504852664116	-0.2231702122029521	0.22797836066903496	-0.3795752946909168	0.13613942836144982	0.25401780933776996	0.03664771852963383	-0.14245404390754182	-0.12295103903414867	0.08926077728733453	0.20258627883832203	-0.06100429946188466	-0.25975931617258247	0.10997359665469063	-0.1662505569031344	0.09381703407132827	-0.02184816291640816	-0.11246649634015889	-0.05111581518475021	-0.09566199999902215	-0.3744001323355196	0.054469546346263026	0.30523909908312186	-0.3819048511956221	0.07384311682297649	-0.20083037464804113	0.10479643568744264	0.009493079584047293	-0.1310315562312926	-0.035891288062823226	-0.0222866142416697	-0.0053453022018898275
KISS1R	Not-coupled	-	-	-	Kisspeptin receptor	classA	0.31877365553474957	-0.044633121187402744	-0.28385313089130726	-0.006331300609911979	-0.38566264365984343	-0.049684055204938016	0.0363173697838067	0.25552084573014866	0.09312007388058383	-0.09533975528851443	0.007477099604488288	-0.0002652271921980533	-0.07322203657167359	-0.023816649742674553	0.2254075409706593	-0.10503105522240318	-0.1414153090283052	-0.4416570995031987	-0.019767457458892503	-0.2781144354021246	0.208731248104348	0.13183867158856222	0.19973173163569632	0.2282934953637492	0.28935030643866005	-0.18417665403365052	-0.14332336661814069	-0.1466374587805729	-0.1285401478203153	-0.3067121336484436	0.17115865708653877	-0.13845893964353867	0.17431674647241727	-0.21207874025930856	0.3384144288768124	-0.03669564936960808	-0.1147164517497003	-0.09848087660403308	0.04088567022294327	0.0905610741976951	-0.03492413240946928	0.2877940093541817	0.048419582605357496	0.21775345507895344	-0.18059823791876906	0.0361652526497749	-0.015399025293359863	0.08879728878641836	0.15657029022451782	-0.008485222415859296	0.1766273926882617	-0.20846004662568546	0.12232193176348073	-0.1530902057513304	-0.047765175173153596	-0.07105356473445301	-0.10744965033282414	-0.08964067217011117	-0.20837775761377642	0.09497960517377897	0.03637891188483877	-0.31158905920539803	0.0248870372831767	-0.17127653441723217	0.19334184085028636	0.12071935271851143	-0.2325915862811683	-0.010184743860000468	-0.006917582388061465	-0.2763966274807308
LPAR1	Coupled	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	0.03222480929961475	0.12347230921837506	-0.09267570149799714	0.11161564315944857	-0.3731197073871936	0.06630232495370475	-0.017991052916795005	-0.2793124440223814	0.025351308314343263	-0.07600568639285007	-0.25603492330395505	-0.34154495037205795	0.0953982650618252	-0.22756578903868693	-0.040950502863199865	-0.09386951091760559	-0.11732466955116416	-0.15517689392888526	-0.23367833160628929	-0.019576641128418348	0.09980106002123196	-0.1571373546230066	-0.014904011747377821	0.1383138647879028	0.14810865751259328	-0.23037928253043538	-0.0744089493125423	-0.04531524318469048	0.004108988233010581	-0.2822520118868852	0.21994529698473164	0.11036343601276549	0.3254326878333399	-0.37813224877650753	0.0017791921952061166	-0.0464541464152444	-0.14464263396859803	-0.12841057370361106	0.2698547903436253	-0.05088468945906331	0.11986982371150127	0.1413561352036566	0.004333962233772478	0.2170271942139963	-0.0484053397034774	0.19297113455931963	0.17418815299626653	0.13698266248301288	-0.056881834191555215	-0.12683104072160734	-0.0010711184246828863	-0.16536095154615527	0.19524514934317047	-0.13497825202533528	0.12074570822719487	0.05631545866509017	-0.1654738264588259	-0.10685383753050408	0.01378077680115003	-0.005534937724597291	0.10644456830874513	-0.1655166521840648	-0.04261642989975258	-0.16951458375452352	0.24545501796657088	0.06393327620030288	-0.17859259693087262	-0.007591103159650293	0.009791529890394713	-0.2060315347632869
LPAR2	Coupled	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	0.10871240394988624	-0.13359453627126733	-0.20271382694900525	0.13299356769085263	-0.13070337345015562	-0.07425855787450518	0.15979567054990026	-0.02757003793440119	-0.13975599337111783	-0.16060596070496588	-0.3328862856077068	-0.2908217347992603	-0.06582654860928143	-0.16684110773094157	-0.125047739376895	-0.11678794420729838	-0.2570499000288286	-0.010749345381285313	0.025255801971969638	-0.13701943258049837	0.14066947482960163	0.10273621451651253	-0.03366750760904955	0.2612610736801588	0.06981075998708083	-0.18652632398803565	0.009483830372367526	0.22658771209410797	-0.07126295478587531	-0.014765843499865023	0.02239168656757477	0.055728235766167436	-0.058724599010894205	-0.2359918738539798	0.08085796449311332	-0.16238445419193648	0.06968019670218556	-0.12561544284478454	-0.25410371101588275	0.012773769307167978	-0.0021583588790707944	0.0990428161982487	-0.24285740505989376	0.2787535335630946	-0.19147921200792603	0.13771667274400176	0.1332348023035254	-0.3212648245131678	-0.04027932417396731	-0.10394783082775391	0.2987627874035118	-0.17091804110966233	0.23450826352648993	-0.3479852273354359	-0.10767644748884556	-0.017976488023283613	-0.2875961867201421	-0.04024946224891626	-0.10783191875505416	0.06828927506456647	0.08467489750891988	-0.03542493194779283	-0.047930020795067176	-0.17637792288243467	0.08950228500591072	-0.0753492954831563	0.18071280025564085	-0.0032395859057627488	-0.1797694667964895	-0.2089031702999795
LPAR3	Coupled	-	-	-	Lysophospholipid (LPA) receptors	classA	0.09817099523771346	-0.12993482924466868	-0.2801795517204049	0.19314140132102503	0.30846488818165446	-0.3952468378639381	-0.052699225289760024	0.2502725936931728	0.1631543916969051	-0.09097362883176115	0.27952512770228316	-0.06113559711708722	0.18888816259486685	0.1283093914524962	-0.1369104840308015	-0.0020615385405383163	0.1850255927314698	-0.2724334009247513	-0.029511274768731954	0.18265062009964664	-0.03507038700206868	-0.4094562129550652	0.2264097243977924	0.09559890682891305	0.02246736513598445	0.2185880456914835	0.002500425431430787	-0.16362305927745804	-0.01332194858137335	-0.21637604480850273	-0.05158539396500419	0.14770043184772322	-0.2623765666139448	0.2835386992959575	-0.27279871361151725	0.015446805280194528	0.030808449832253004	-0.08576650426774708	0.007508356168520949	0.31548606271336627	-0.010534533073059647	0.19528469294474807	-0.14420048874915853	0.22639561398607505	-0.09483761424818266	-0.140054519592445	-0.0895521897410889	-0.1767437118994911	-0.03570730978649631	-0.046101005700821436	0.08594318156940182	-0.00203084094803394	-0.03640281058929414	0.14237378564189399	0.1482045705978103	0.15811723599885724	-0.05437581955491442	-0.1712422983505077	-0.04435648455444885	-0.05995267660017649	0.19719239916046816	0.04504322991494031	0.09371652788886906	0.08738672331846674	0.06594877295778533	-0.21767459064540545	-0.17006875314383832	0.3920443412966624	-0.13792188248728468	0.045351460095280446
LPAR4	Coupled	-	-	-	Lysophospholipid (LPA) receptors	classA	-0.233635685160807	-0.08769886654779732	0.06839656645335268	-0.11184868054988746	0.1786911710529584	0.01213132415271239	-0.021664982672953793	-0.4157285148365586	-0.1446450392678503	-0.1949947899449697	-0.07200261598463575	0.12021630687095748	0.0443644377530232	-0.21980947436831427	-0.03519093757308805	-0.11546608617607096	0.04691084759349738	-0.011661713090581508	-0.3794615550020745	-0.007689521890917496	0.01846534113637509	0.008711161632709942	-0.10781998461698467	-0.316525628196078	0.0854543842301509	0.03695319071357574	-0.20060404715189928	-0.07478393844236393	-0.20225949217990954	-0.2817146099701743	-0.016428563841711052	-0.15834326737779436	0.06364502184375735	-0.02820291840615321	-0.13887623481911487	0.13682631786270105	0.057528924643554746	-0.19187999638367612	-0.13707944078819295	0.06469761576456316	-0.257996281537784	-0.29682259655096954	-0.13061778912165456	0.05859425419609253	-0.0071006329443671886	0.15804310545211864	0.09699110462098777	-0.4594093561642512	-0.03841042163382936	-0.293307895487257	0.2817231013895262	-0.08351818969520128	-0.21379694136227514	0.05750350271573885	-0.2552442187224395	-0.03854596841931056	0.08857518986366386	-0.25378664035073545	0.09991242120543335	0.01539967226466133	0.3733109361023181	-0.07683349896319798	0.13863919846960093	-0.11258673492394711	0.2247311335823124	-0.20609156910149246	-0.23691333947498106	-0.08720038095072921	-0.3435304200420821	-0.06654469033657545
LPAR5	Not-coupled	-	-	-	Lysophospholipid (LPA) receptors	classA	0.017930627344616715	-0.15733630124532536	-0.05357998866484254	0.14389960973867177	-0.07830044410054357	-0.41658679243753055	0.2679267815253726	0.10454039608582517	0.10455175051267049	0.043739842914909975	0.29168051553044266	-0.21279578166887192	-0.06379995457016444	0.24286589662967695	-0.3627263247631776	-0.15071810843894554	0.3704720456179721	-0.07250594808880403	0.11047775170993411	-0.14136039389254568	-0.05377793723500118	-0.04913686005563414	0.5968209312787707	0.0572876627983639	-0.225433077189287	0.04646058568177154	-0.1241301589009165	-0.005600741472232835	-0.04958564076021642	0.11321741156771169	-0.07274623278025577	0.3408576138976441	-0.29021412929208	0.23704485265775474	-0.11659651651568528	-0.0725004460499023	-0.04561036913353571	0.07510737807897669	0.24624672506667689	0.042085285984696075	-0.1103941878251795	-0.038885238890086576	0.07044011426052282	0.09749095652805065	-0.16021016427826057	0.07621355362198069	-0.18854910314818135	-0.1032570255977758	0.1415625826856131	-0.13059204816696568	0.0720669179226241	0.00048023441968319766	0.3541178641004325	0.373600717011007	-0.04720636779827652	0.20654386960992552	0.09254928682087747	-0.16801561555695638	-0.17656768355131902	-0.0179682458769715	0.40290119206911423	-0.11629211411531051	-0.043391896104652876	0.11555107020630931	-0.10515914838551368	-0.16581570809951202	-0.0953269168240989	0.21020132353318421	-0.17083711386866096	0.029791752083246564
LPAR6	Coupled	-	-	-	Lysophospholipid (LPA) receptors	classA	-0.05093174507053996	0.003655065272827794	-0.13794729451087492	0.24601555421693616	0.4559268629139563	0.0967451990544457	0.08885911710982025	-0.040307147860941625	0.5858068093417528	-0.06477657492593156	-0.20777975611617497	0.12547635091251594	0.3581989321073272	0.022450334508504127	-0.023728426927805305	0.00044160986501946234	-0.11523833892977976	0.3319051881941835	-0.0022749068148365525	-0.18821621870023203	-0.021274392076734483	-0.319360653523629	-0.11459123295893092	0.1112401550691793	-0.03943287966942903	0.08176626283977027	-0.30735407062452075	0.11611753039063737	-0.11716361329508199	-0.2348198197698109	-0.3199625059884401	-0.1878474615991339	0.1771988298774389	0.16974516199774287	0.05853958707862555	-0.3801297067745052	-0.11854204930906187	-0.20418455450135858	-0.03131467540426768	-0.03175460694332702	-0.391350733244619	0.28153161004226257	0.05889202317778498	-0.10366902585233743	-0.22826681223065898	0.24140023365863228	0.29341670401666414	0.08960656182388936	-0.2504960302841551	0.06278164469575115	0.09822501435754014	0.35525994918514275	0.17779581520553486	-0.06050825146301535	0.04446989764545936	0.34256527742508946	-0.11569041179472764	-0.04325093232008435	0.20292417828174517	-0.310625203106379	0.12630079842595032	-0.05262352432686632	0.1325762522761146	-0.13083766983378786	-0.012097976778196119	-0.2796114986889164	0.44437891809148183	-0.4477157211741199	-0.10456007395468643	0.02191088244857431
LTB4R	Coupled	-	Coupled	-	Leukotriene receptors	classA	0.47330502547435066	0.15379919097981537	0.015002050876575345	-0.11789055780620962	-0.13428767007044504	0.12950030889092862	-0.4602668376285003	-0.699770019061364	0.1281768454207862	0.06913456920320421	0.15970074107148624	-0.2595439495054927	0.10012030351959347	0.11415306314421321	0.5100724490603427	0.03144865331243248	-0.02967428214639339	-0.2539434161816432	0.12347214870733632	0.04381149038235479	0.08466528187680164	-0.13035752292645011	-0.08403296125256922	-0.18622196774118044	-0.4606354828730791	-0.043178590912517946	-0.15320280368346764	0.24904837036058466	-0.2618603633346675	0.023598491685067974	-0.12436280312553027	-0.0712527990384582	-0.08329415062318775	0.26480498342668024	-0.12952979920933846	0.02821613945687722	-0.13747042152127217	0.2943024013860196	0.21030320389537685	0.07776560337324558	-0.3547284355584744	0.02922723925479648	0.07667744179067591	0.19671968100603984	-0.058397677213011326	0.10242146671633033	-0.023485123433919845	0.2489983991548095	-0.11564238442501831	0.015285957859086964	0.022557763971011845	-0.4340613759970476	-0.04648962092535578	-0.2933333066735755	0.40016431729487445	0.11175177577606546	-0.3195768688944105	0.13364249807146056	0.2778412228897191	-0.2082792374198466	0.06480579670016397	0.11635069129242043	-0.048777609551150694	0.02195543456694425	0.1595484475622207	-0.3376803093561633	0.08437693260165506	-0.028489377871416935	0.0684327380701702	0.30391681623030026
LTB4R2	Coupled	-	Not-coupled	-	Leukotriene receptors	classA	0.21484994242413075	-0.2263014964134938	0.14773194726554012	-0.09743698573084433	0.4264406186143573	0.13967954235693228	0.04955470377005816	0.0445189276329146	0.2840787306567123	-0.35754522215038526	-0.31274128000066864	0.1138039887926711	0.14230723477443946	-0.2327955076964621	-0.0977228277374845	-0.07932252099909354	-0.1604502739414373	-0.12400427272338072	-0.27957036545514174	0.37802592839890176	-0.14511946560346145	-0.141371479509353	-0.16443396642048208	-0.12105511622515172	0.07805908107295682	0.25118768815101544	0.2533763948665143	-0.21167130674664167	-0.08838699274259418	-0.43471482326832944	0.12240646896186587	0.1100049275355796	0.08384495158275099	-0.06290731138380953	-0.3511288797119221	0.14477418740127457	-0.1371551447533887	-0.10870643627004258	0.08339996047117429	0.1494072123296652	-0.14134242413815382	-0.08027600508576008	0.037762521592284576	-0.05900220397424639	-0.2820667162110409	0.10642171439001741	-0.028866468075399703	-0.1612638089503953	-0.09983044333011781	0.24946971797561307	-0.26825231832127644	-0.0550443598433868	0.006244215184220704	0.03499258144658464	0.0355083312749268	0.08031467577358353	0.1203036739063404	-0.03513726092277622	0.27553205538169356	-0.28421347579091805	-0.163076685261757	0.1138534470007458	-0.19050555571925598	-0.14829648042208554	-0.07829448482293173	0.5296406977904319	0.04361393783568371	0.16461613991101107	0.11808890204049774	-0.14955306873474242
MC1R	Not-coupled	-	-	-	Melanocortin receptors	classA	0.2549625469244547	-0.3400855960594847	-0.023855258564941955	0.06606882232876199	0.00010837603171918177	-0.13965649040246397	0.11371178885120717	-0.11900413849665893	-0.12949556270646734	0.10853856205063388	0.021746965396179714	0.34320329840413	0.006363593611162472	0.10628282652494936	-0.03555621700154656	-0.08771799285975601	0.054037093838064	-0.16390732927394325	0.06300908945524705	0.27834407246546317	0.08049304235294098	0.054416998825728216	-0.11217564877896918	-0.0006084397967116103	-0.14857974491200018	-0.01305744180884656	0.07401527791174027	0.28391022681543465	-0.06530048765833366	-0.17687629609355707	0.22911709420322895	-0.1832929911379379	-0.37686927034048817	-0.06943960715777037	-0.08146538974660252	0.2198373057970862	0.03981900017558093	0.22014814790323337	-0.1166364092751642	0.17215481522217194	-0.03536885146403102	-0.2069243410933698	-0.049150555482819866	0.11796049191277065	-0.07573816695007388	-0.08797218904715602	-0.0020962423753695643	0.1750758249484565	0.022042370527583798	0.06299518540977551	-0.01944185244546954	-0.1612214368939506	-0.09107106272229547	-0.04664140887686555	-0.08364894740077912	-0.0436091812344416	-0.01868536973765337	-0.2759662946899632	-0.003710412965475871	-0.12903813224576569	-0.08271496219504416	-0.13547933246705882	-0.01699725519713095	-0.08977542727156641	-0.06002583125148337	0.5502450756507798	-0.10336035162245027	-0.20542504071140763	0.152961008236461	-0.05156067535578334
MC3R	Not-coupled	-	Coupled	-	Melanocortin receptors	classA	-0.3677813016741735	-0.20342779279957746	-0.19513100687885007	0.0603717733590637	0.05733995094905055	0.17574051256706466	0.1431793689626511	-0.009165135522018057	-0.18562774270049084	-0.08065661830425896	0.03506976011514355	0.05425405895524715	0.013362499522586765	-0.3094888907266534	-0.27955028965968765	-0.10567189023911656	0.27038517920154737	-0.1788754039894983	0.3492353320939022	0.01291495596974897	-0.253236184820207	-0.09943569951008388	0.055263941539470854	-0.1255669532205765	-0.31930183122316746	-0.025310623136997404	0.2578231820682393	0.11822118658115935	0.19969982504879888	-0.24165314196077525	0.11259737419969645	-0.041830249408878035	-0.45938618864212266	-0.03888716668978981	0.04883067706259075	-0.019595113437751343	-0.10968125190791467	0.06374267614111792	0.013390956198160274	0.17959842162387626	-0.1471837309994645	-0.1827828767266706	0.07899023777359397	0.13046156533951536	0.03778524042995103	0.028265195772591338	0.203052499906846	-0.07151785327908067	-0.13775891429587434	-0.1644920664554651	-0.17518726482670263	0.18710339835650414	-0.056862278703331624	-0.09189201316583287	-0.1585128941076068	0.10020406860448945	-0.1572949375749425	-0.042659869344277214	0.0013527839019496076	0.06518263880377063	-0.40722487243906397	0.026021864922401147	0.03165319159699863	-0.07646300968710192	0.03045097434294075	0.44804752971477335	-0.09822806141042752	-0.21324708017687222	0.017615990369667673	-0.011305226909034924
