Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	0.15005181636178805	-0.050991041758461975	0.5088397507906726	0.022023250570033123	-0.20029893944845167	0.1703091633718443	0.13590050191149183	0.36877636475145403	-0.045415678572745734	0.424252667318837	-0.28785747239824094	-0.16280202602455976	0.2046654277365181	0.08725603983290033	0.10726920127513914	0.08148111426052718	0.06198890731883915	-0.2993682889509608	-0.0518256982789915	0.18914880872773948	0.016680974394462863	0.6834438021685921	-0.07656658770225767
GNRHR	Coupled	Not-coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	0.3421837583194054	0.17134204876580475	0.29976412160895854	0.09666461329512634	0.16596945878776706	0.12229159264225843	0.006977549562808382	-0.11113986179590936	-0.17711098560082225	0.07764241016080446	-0.014940166942654954	0.1424608946726367	-0.07352010519827652	-0.13514233079779928	-0.08607402191580299	0.10404666797657093	-0.09488104491638892	0.013098198132605165	0.03223215737545245	-0.014319247814728313	-0.08721729775863696	0.010061774868406013	0.003406082389522596
GPR17	Coupled	Not-coupled	-	-	Class A Orphans	classA	0.21677387272089016	0.31185347410012626	-0.0077930402296830185	-0.31688605250580065	0.41389707641568174	-0.1521241829046121	0.054451712557630844	-0.11767896939016423	0.020553648454141604	-0.14061224025734143	0.06288151422004112	0.17992913856882306	-0.06562214408522217	-0.16355543287354285	-0.06433260292005188	0.12189084606416356	-0.17405793017895627	-0.19006824848036571	0.2746030046067213	0.03219044379119837	-0.12564778617344763	-0.0571552533900155	0.06278988338653167
GPR34	Not-coupled	Not-coupled	-	-	Class A Orphans	classA	0.4496789586972276	0.3042044024930217	0.19052706352327925	-0.06343431746469302	-0.20924442414178174	0.04839568492885682	-0.09991220981285726	0.06097530838555683	0.11879722149052174	-0.040706841675041044	-0.087889410159145	0.11892638623724823	0.470878683340088	-0.02773141287111172	-0.0212489610992805	0.05715461062513519	-0.06132463304934146	0.3650404855407058	-0.30462844290629765	-0.08561191806946364	0.4963558216814103	-0.21449417633077056	-0.1648605464613182
GPR35	-	Not-coupled	-	-	NA	classA	0.3861131493616388	0.3761427905650136	0.11154095483981877	0.10730933246656282	-0.200712513308516	-0.0007791724263250937	-0.20276282621218247	0.14171082726117387	-0.0011755550437390846	0.0712249326865706	0.12359043170053317	0.0912629626530428	0.45488491375596185	-0.10595967150829158	-0.03386849561152204	0.1303441917394469	-0.11375000298027907	0.12218402194651669	-0.18441804671243592	0.08995686243144664	0.3905771716874922	-0.17322364531087162	0.007664096178712546
GPR55	Coupled	Not-coupled	-	-	GPR18, GPR55 and GPR119	classA	-0.24909410999612489	0.08945019133749615	-0.44517963952643125	-0.49318824253941285	-0.35794146139556227	0.06926052596024902	0.03742127838522703	-0.3674658887696953	0.271353397302712	-0.15503573028562684	0.09451803315844488	-0.06152282558837425	-0.09357825958160058	0.026902793818927163	0.01787556290808392	0.6003182366645131	-0.0633708505786748	-0.15708269343997458	0.12542856720313797	-0.031146298987008655	-0.08500733449034217	0.105490979622105	-0.006846428324134846
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	-0.2732799801352266	0.03837519612607397	-0.37023380037683234	0.13325574529630835	0.09800111165892492	0.16246265923788258	-0.11534113315152693	0.18896842937304711	0.2577658851380016	0.029161285767547312	0.24625241528715944	0.1095937628087853	0.24258943061135257	0.06385205764589096	-0.2378511932151063	0.17566761240769002	0.18279740240019665	-0.07707903471729839	-0.052596026938432565	-0.08051853576334	0.13795054291220987	0.14406600219353008	-0.058635625963466866
GPR119	Not-coupled	Not-coupled	-	-	GPR18, GPR55 and GPR119	classA	0.25954383969629186	0.2613894842014562	-0.030656246767995842	0.10144270166013744	-0.003617101328112845	0.13960623198937244	-0.11685243537970184	0.08281681871172418	-0.14091307841681214	-0.026306518101030123	0.16375753969045603	0.1332754136432487	-0.09907549086199988	0.06447842990730601	-0.05871282674691154	-0.24937120783158223	-0.20364965731089374	-0.1296357548444513	0.029712869875556863	0.004636562266213882	0.07225206904636808	-0.03481210494546314	0.0821206431506993
GPR132	Not-coupled	Coupled	-	-	Class A Orphans	classA	0.4376726253171033	0.2365792066507349	0.1425886002693299	-0.0022913000496454137	0.006146617365439339	0.00436208482278555	-0.028286704899909434	-0.039207648014588085	0.02517659503404002	-0.01828138795996491	-0.17909888047901654	0.09747966421405228	0.19082291004752983	0.16264895234038046	-0.1092554023623713	-0.03692534942645831	-0.14199459507048068	-0.07291705133124858	0.03016114096976296	-0.07701620779492906	0.20860708148115353	0.03120303341185742	0.09669468317499609
GPR174	-	Not-coupled	-	-	NA	classA	0.3545577876102683	0.15510955073865465	-0.04407045079270494	-0.14048874624118046	0.055092751587436296	-0.1475504027847752	0.0315407018941245	0.10799342587931474	-0.18819871732152704	-0.07288916653932809	0.12552244619434877	0.26334879239248804	0.16292835338141223	-0.03529421366561467	-0.04553385762646251	0.014672339511534094	-0.06833637950503818	-0.13281536065400196	0.060616381549220985	0.05988690832528395	-0.2900936692464424	-0.054691390070463135	-0.004771906819396791
GPR183	Not-coupled	Not-coupled	Coupled	-	Class A Orphans	classA	0.13143985155181037	-0.17822975251040862	0.125908072467676	-0.0132691642927573	-0.2802750156629697	-0.033767078355794275	0.04900335076890715	0.010353878382414788	0.1432969683713209	-0.07963788109338772	0.2665415053742454	0.011561476976724371	0.13499238314088394	0.09141137545408068	0.35734005342251257	-0.23432112570402605	0.19954957868801365	-0.07835384257534997	0.4856817723884124	-0.024443934732285295	0.07830606213359372	-0.04302807537709137	0.18823078870306584
GRPR	Coupled	Not-coupled	-	-	Bombesin receptors	classA	-0.010245073577542143	-0.23567602747507227	0.31049574966522286	-0.08077099637087298	0.4128672944633759	-0.010161964105654137	-0.42122665027052947	-0.28117494619469735	-0.47125476972205443	-0.02145481868948453	-0.06405668231302507	0.04073434520399468	0.0694717265525935	0.2040153176666568	0.3268472887733311	0.10888509948951305	0.077116408170006	-0.026734968590176034	0.16501020849301107	-0.15468369923201344	0.053497710365210206	0.0191597942279974	0.020229121767389453
HCRTR1	Coupled	Coupled	-	-	Orexin receptors	classA	-0.04245752819603217	-0.20621118502772615	0.29254393516762073	-0.05938424058660128	0.24370978681050307	-0.07089013222762375	-0.21628022029913793	-0.270075197249667	-0.42918558133482826	-0.06500399336237311	-0.07040726027523683	0.09477098276408533	0.06548906185570078	0.17267832965717217	0.3420107332918922	0.09321675490221659	0.08445472208224925	-0.16295652107281344	0.09819702100241483	-0.04814635953271701	-0.07722325139908069	-0.05086931175240077	0.04249111975551735
HCRTR2	Coupled	Not-coupled	Coupled	-	Orexin receptors	classA	-0.3492859129603719	-0.023532265121628617	-0.053807163732899795	-0.1293123023428596	-0.03361100065740274	0.15000439195085818	-0.07009093187222636	0.13713423259918264	0.06376374675156504	0.2840693292675621	0.18594132518103015	-0.21025732717148532	0.048631837664873695	0.21388371310132678	0.029394641292150345	0.021799596139136134	-0.2624040135321761	-0.1982803160217584	-0.19882507039154437	0.1167594367529891	0.08609945424556496	-0.15500328277847933	-0.06290622614802933
HRH1	Coupled	Coupled	Coupled	-	Histamine receptors	classA	-0.14000010456109024	-0.3203345541113381	-0.07441405228801325	0.2432910128321301	-0.04218394547484638	-0.24777539465259135	-0.013916279382659377	0.0069459562490779	0.23962571985895229	-0.08138240735226752	0.11310603971252578	0.13000705478027602	0.3388672917242385	-0.044638288136477425	-0.12513156274095824	0.07706287513390032	0.004190846907008075	0.1274195086745491	-0.007882289139883788	0.2673840897278698	0.06426963633254247	-0.031344383655246916	-0.013241512464960676
HRH2	Coupled	Not-coupled	Coupled	-	Histamine receptors	classA	-0.18350571970878063	-0.18182714275932327	0.05042449435406301	-0.44374811749250764	0.5347438403057324	0.1838779058563111	0.006327272899266755	0.11388213126276475	0.3000322489887491	-0.1329636095494609	0.14364519022141378	-0.22493314317255875	0.039564748718613284	-0.014789191359748018	-0.08224594487740688	-0.34829642993374293	-0.25689999038532324	0.1572061360803287	-0.036339516421877785	0.06460040809880087	0.046228863899148716	-0.04494866177625568	0.22017239438014485
HRH3	Not-coupled	Not-coupled	-	-	Histamine receptors	classA	-0.17608874173674002	-0.2283031024582392	-0.01947591000280442	-0.31374672664344694	0.5549402712432705	0.09447970290201496	0.10769282127362953	0.05679547742679239	0.5290909616233924	-0.13028283592153742	0.42610230610252564	-0.23768511891369334	0.30653670504795943	0.10956492564218565	-0.17329451132031445	-0.26288033549042444	-0.16488281115009212	-0.10502296358384473	-0.051856927327125185	-0.016904800042577117	0.17636125188772397	-0.0807613101070079	0.2242610422642318
HRH4	Not-coupled	Not-coupled	-	-	Histamine receptors	classA	-0.28114100619689786	-0.14891304841329406	0.18745733877417736	-0.0740571034703086	-0.3135841974123537	-0.10760229681007938	-0.04779356971228391	-0.12049695254479625	-0.18723832780059038	-0.022334850098192752	-0.490460476142227	-0.10090757030992581	0.09855829888034444	-0.05674113871095541	-0.08308367935781141	0.060511144683379085	-0.22428022574772014	0.05284392864382367	0.0751275235834072	-0.20329699423768738	-0.2196253192308026	0.05063549534203035	0.02772455236820449
HTR1A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.22051181347408078	-0.19081863301448232	0.36121564576402504	0.05427981631586342	0.02152735123657388	-0.05784915545352275	0.011277452303054998	-0.1422709860100061	-0.13067067547653832	-0.24139319497580972	-0.2805399718432886	-0.21310749531787163	0.1996496299411734	-0.22219936380384492	-0.13810639468155395	-0.14971857664253305	-0.179613016070299	-0.030246825795533568	-0.020840040926633756	-0.09597338553879105	-0.01959662661196851	0.08573801178456576	0.07309867490344404
HTR1B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.19381047185393843	-0.21800169408625833	0.30419340435868963	0.07426523781013852	0.02428770197607389	-0.10998364570971966	0.06936670648122126	-0.15998676611688759	0.013940599932247198	-0.3776327751542298	-0.13315496608112606	-0.2411617723953657	0.2721817628777697	-0.15967623289103028	-0.16007622116263612	-0.16542155040408174	-0.17694132360757905	-0.024075428975292204	-0.004216174320090136	-0.12483253441686373	-0.033206737447291676	0.09378426512440327	0.11602337969708541
HTR1D	Not-coupled	Not-coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-0.18861950341391626	-0.26930758112963743	0.20734181837181545	0.10547041155989371	0.031190870105714905	-0.0915610173174674	0.03127861201002422	-0.09177076884043968	0.07494606802347759	-0.26574242352392186	-0.06412563252998749	-0.2392859126808372	0.3716217933092119	-0.06229257676292127	-0.17475034908649614	-0.16543710352865987	-0.17004795478971904	-0.00981638567574322	0.02028474039961351	-0.13817581533502896	0.05126834736275385	0.06643513863423267	0.1074079979027921
HTR1E	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	-0.1952659292667257	-0.21866550211369046	0.18992860186947857	-0.09341405910520868	-0.1122909381426172	-0.10239019243684253	0.14687006351771761	-0.025696919406201512	0.051827454424068393	-0.2984636958622884	-0.05308810813894403	-0.21648088370872953	0.3318609934033649	-0.07017613157246454	-0.19311283517554043	-0.11771734408637648	-0.1750607982974527	-0.06651882176150076	-0.006517170851884572	-0.18291669804242955	-0.019944669856271902	0.06314930522432213	0.15493618724900846
HTR1F	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	-0.31380175924049636	-0.0022976039007491108	0.0921525802822847	0.47321081040836627	0.006744975282482597	0.04969884161991354	0.06676557732557423	0.1682526172899972	-0.15827597868937537	-0.19754630233036485	0.13132958154444874	-0.07857591973023033	-0.08232188352602597	-0.032662245773724924	0.05638350000334487	0.2092332604492128	-0.08209379908464022	-0.243558939141071	-0.08192908964333867	-0.16645827351355608	-0.12313580842001028	-0.17835740559578384	-0.0814246889350275
HTR2A	Coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.32104718434513785	0.01104343160298878	0.05520091986067747	0.4442930226483551	0.04548465466767627	0.023495289999003213	0.014508284746630275	0.07872044217550062	-0.019339282453041718	-0.19858434958751314	0.08045963289811654	-0.0809556525646645	-0.035606169516875084	0.17423535046140728	0.08605397514228502	0.15899872600129059	-0.07400339783873076	-0.2911441855097514	-0.2391648209808723	-0.2769529629822779	0.008246489257669196	-0.21314148327760354	-0.03275933646525587
HTR2B	Coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.2798263063746442	-0.061239172873742954	-0.0030147055615733637	0.3807969646033049	-0.16431064497422493	0.040760851752856736	0.1444036947865619	0.21362988467049587	-0.0451730628337622	-0.1695657241062165	0.14357317391217647	-0.06023024976456507	0.06665016901517205	0.09191895023907648	0.04187786958298691	0.11493916557945791	-0.07391997223760458	-0.0920347208638635	-0.10367609838383585	-0.15348111528555783	0.08594172100152428	-0.162605964813703	0.02354284467186256
HTR2C	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.21118021088235792	-0.20430790940690582	-0.024924916493815643	0.2649637091054884	-0.06202688601814485	-0.2478527579575794	-0.11672187822660775	0.11052680507770514	0.051123651249712056	-0.2921388732121499	-0.07219831881770462	0.05749322174330086	0.2485967065147915	0.005134939561531898	-0.06508392182976996	0.028235684260791875	-0.07361007366375698	0.018630169104721813	0.19159412732337722	0.19121930068301538	0.016198880957948754	0.042596507569251	0.0033777582419623974
HTR4	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	-0.3562074966582241	-0.04220020262691052	-0.02826874055091272	0.41865065587003875	0.16981120218350462	-0.00565910052503468	-0.3626509732508763	0.017614256007531602	0.016776847406453698	-0.14762537462079164	-0.00679062331744763	0.04270151401100393	-0.007830249485869703	0.05665300195872882	-0.06340040755165047	0.08142220934665462	-0.1832685515648805	0.21888741022802213	0.08855025191460102	0.049423816262285966	0.2573660657329786	0.07014071856576864	-0.1353307354031014
HTR6	Coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	-0.34465056000756134	-0.02928300453270632	0.1618165579346545	0.3897445654685091	0.04532619166058806	-0.008531399872022042	0.019455979936155627	-0.04837511308552611	-0.11954321043940068	-0.22483551974145904	-0.0898096605213657	0.05495113551830684	-0.14559570349399517	-0.16311471317716886	-0.007825860489777887	0.19427390534121622	-0.1432947497902429	-0.109721213114076	-0.12417783432339845	-0.033664932013602766	0.12595763317822883	-0.02410544988421967	-0.030669866517191634
HTR7	Not-coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	0.11777600599268415	-0.27270032657567855	0.095909489838092	-0.08011942047065902	-0.005131035559596627	0.08242515263797312	-0.30919305749650466	-0.22212699283100734	-0.19898428517076275	0.07421563348790534	0.2220437118037788	0.11552100309961717	-0.07844333100482596	0.07245791644157228	0.25386317483624704	0.14571909131464117	0.05873497890444617	0.28112188839851554	0.16179527174282615	-0.11597563916208488	0.12641163314747264	0.1400833876294308	-0.009611567187837785
KISS1R	Coupled	Not-coupled	-	-	Kisspeptin receptor	classA	-0.2989625294080271	0.08390668286626768	0.0669416323394256	-0.20890841045089537	0.08868028942738744	0.08538899346648322	0.07932664392213785	-0.23470283393823044	-0.030100364291408423	-0.08006882228250066	-0.03765741301542985	0.15810346261438518	-0.08372087110812242	-0.13008070020513304	-0.25076872857855687	-0.17925442223323795	0.24624370788719785	-0.19782757758459413	-0.06337249931109239	-0.01773107064285235	0.07477079341176272	-0.021378735175047677	-0.1614485106408315
LPAR1	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.27173992443316886	0.04254336910720958	0.008430353905888678	-0.2185683420523867	0.10860897834630678	0.2373966829248928	-0.0728403908173944	-0.21809208150955017	-0.04528066490294635	-0.13583513844941314	0.05921077806624895	0.13014879351151307	-0.08245837344081307	0.04994552803146501	-0.28667864862866715	-0.3568175740748337	0.2980133118924298	-0.023670981273152546	-0.1264743957333031	-0.09244732822772168	0.27609293068164015	0.028483180847311544	-0.08926367496766906
LPAR2	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.2761751233028922	0.09289542108141796	0.011396690000699386	-0.27750727129786296	-0.027446627748104458	0.0635268622904591	0.11844640427982162	-0.15647427045246765	-0.009576817960295985	-0.07719487255859314	0.0019154781382998542	0.1792830261291086	-0.02346110087137897	0.048271753173025005	-0.2625549319752653	-0.292133474774708	0.2855888583093398	-0.17476864618198804	-0.11776210568663331	0.005475727756387173	0.12184062627328246	-0.02363735870223984	-0.09685890155499122
LPAR3	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	0.4012133535644987	0.23665797247522952	0.08111107310047554	0.07007414308433489	-0.06994637997853263	-0.04332731368326989	0.15189356010307414	-0.07252993986824634	0.009184005410595133	-0.008016235014348507	-0.057441562541500554	0.3524237252385345	0.08980499192686442	-0.04185841439439021	-0.03598483996834816	0.11206773891739236	-0.15905121379410372	-0.12432329040922038	0.0530737360000085	0.01666970061481097	-0.08736928847578955	-0.09427201309822245	-0.06900614169117582
LPAR4	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	0.35005248263706984	0.238899072688859	-0.03125353374996513	0.1005528323297633	0.13579439278561392	0.11377173651890143	-0.2116748611085197	-0.06961724574215743	-0.022346858844583546	0.01353740156561983	-0.0426545538537972	0.29262644160513834	0.019936113269127337	0.09277006739719418	-0.02285299142794981	-0.1239946219939403	-0.13469046728746678	0.022311396395703297	0.028157795246917222	-0.05193037165452814	-0.14707258460193282	-0.013699740474963067	-0.12614283426595996
LPAR5	Coupled	Not-coupled	-	-	Lysophospholipid (LPA) receptors	classA	0.5090595833527284	0.1396846681256222	0.06663347821453872	0.018056744872154966	-0.2233599917120534	-0.07742207786136232	0.0039691150380725656	0.10719883663395313	0.03730143796561431	-0.01128272790779769	-0.040761267595276186	0.3349443446920081	0.23897183185350904	0.1229339965621743	-0.08168102596071503	0.09230414838835704	-0.13513076893158404	-0.08035456088766992	-0.007732757019876111	-0.036245619570056314	0.024449607609371277	-0.05892674994267744	-0.047200050303981146
LPAR6	Not-coupled	Not-coupled	-	-	Lysophospholipid (LPA) receptors	classA	0.2729144070663296	-0.1338240215231303	-0.5033478293472936	0.10942686205255246	-0.159869210255244	0.1500169973493446	-0.026548727455740172	-0.11825240942540248	0.08670755544984719	-0.09294512058296132	0.15824065960500588	-0.10504366456254029	-0.1513694891690387	0.22354393842131523	-0.07051618020945183	-0.06633907400650058	0.06624959089536146	0.03914535773432169	-0.24917878638761268	0.09814990042734303	-0.14652557939311822	0.1625993560786787	0.11473009138871086
LTB4R	Coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	0.22525687399592548	-0.05653045539235853	-0.47872488737015634	0.07510740364665623	-0.08362941028732267	0.2580309028878884	-0.2961166617354341	0.04161253308928977	-0.16640541588111382	-0.0958719510656809	-0.06897129141547921	-0.2305451968639382	-0.25554153004506747	0.2716500040206522	-0.05913722595641033	-0.12185287070596354	0.05475882877221984	0.1774414381601783	-0.28644831559646444	0.07648390201712445	0.06976007508058973	0.14810315985291417	0.04171013016941727
LTB4R2	Coupled	Not-coupled	Not-coupled	-	Leukotriene receptors	classA	-0.1832327946693827	0.2350942427302248	0.4622686687591474	-0.18675759324966928	-0.2801536235035246	-0.1415984186219714	-0.24290981581702475	0.3002083432952148	0.07604782366722289	0.23885223663249794	0.007315773045103116	-0.07458700123295242	-0.029880731968688446	-0.23727390353498476	-0.24967551565858023	-0.03387990428235581	0.2991122530254687	0.08875835479700997	0.07358070362871959	0.11222571551382657	-0.07852323484229057	0.031178171067274454	-0.19347453495326236
MC1R	Not-coupled	Not-coupled	-	-	Melanocortin receptors	classA	-0.2308326156257014	0.13773149513077748	0.4222764463709257	-0.19909957347439305	-0.26867835632803655	-0.14849947966576504	-0.2657051528477329	0.2988118197024712	0.069766407351209	0.14121102401559207	0.06459880385213802	-0.050118526415083804	-0.0031646681631939968	-0.250273760110469	-0.26842144787028654	0.0548279023321855	0.3047813592977587	-0.029133895015511006	0.1448525840724606	0.1655253824246855	-0.10294372168031879	0.0019709756218903723	-0.1958186912857773
MC3R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-0.24541980336732408	0.14084630031642623	0.38911480265948134	-0.22020753523874584	-0.2646815629123607	-0.11116788549463356	-0.12015038940112349	0.19387632082334813	0.07205678444378544	0.15395099325787423	0.11638457775729648	0.05730211860280255	-0.07972708781498297	-0.23856801433583755	-0.2742554990468171	0.017587860608985074	0.3043315384612457	-0.08370698656663149	0.10029938296531925	0.17238541970620452	-0.08938686223169165	-0.03398962104301586	-0.18336233692867512
MC4R	Not-coupled	Not-coupled	Coupled	-	Melanocortin receptors	classA	-0.22383467850295946	0.12516477697832787	0.4332411805520726	-0.2560143260607195	-0.19850560907932482	-0.1665729649546902	-0.3081558033777382	0.24947833088872629	0.028498995726833298	0.16104704489041854	0.10579596286272594	0.048634746602105684	-0.014378117594396764	-0.22403087862389814	-0.2829470784101089	-0.020644263480827922	0.31408496884386816	-0.04472251465529109	0.10723422451350191	0.1479287035000754	-0.11377285030163513	-0.014894848440914701	-0.16288328538782235
MC5R	Not-coupled	Not-coupled	-	-	Melanocortin receptors	classA	0.0913900874060938	-0.09367495092351458	0.017930791228356467	-0.2730562485810027	0.22412376416191296	0.08551269127304921	0.5155243495428051	0.5113213209558144	0.00783703247256537	0.1777507811181563	-0.14086433954756972	0.08559533381357931	-0.42248261822812005	-0.4451995457236474	-0.0001699145697392365	0.19662332721587072	-0.053022365245499886	0.11105897277453056	-0.32929124483967537	0.15280958636703862	0.2521328913759617	0.04915618168111242	0.3510454329473282
MCHR1	Coupled	Not-coupled	-	-	Melanin-concentrating hormone receptors	classA	0.21945069135636772	-0.23054200844658518	-0.18260695146086453	-0.15587418449756127	0.008773631298311919	-0.10344918330594355	0.18788944002573962	0.19795371930020056	0.25984811762629406	-0.08330713416103047	0.03535497538177295	-0.2442216750074362	0.04962334976908443	-0.01294183328221282	-0.03953108081094538	0.18110955052752148	0.10665391750953071	-0.12826086262753808	-0.0459862914710434	0.15762776336923787	0.16590351242038137	0.011252560514421034	0.0478913916958325
MCHR2	Coupled	Coupled	-	-	Melanin-concentrating hormone receptors	classA	0.10902208839821786	-0.15397864722423157	-0.013519712940003648	-0.17284642777277862	0.36844973950455606	0.427637740965564	0.1619890883848082	0.11335678521310476	-0.026733193234072652	-0.4027839274253121	-0.18933555842063857	-0.12588224272954715	-0.0807375788025278	-0.2909284296671494	0.2943127673804506	0.23562046718461527	0.32407540630505	0.22185620192610722	-0.048299221971590485	0.1747270513524267	-0.24819169256262047	-0.32122403652421266	-0.2853772292193068
MLNR	Coupled	Not-coupled	-	-	Motilin receptor	classA	0.01218584437012754	0.3308785921404797	0.39500430798917713	0.19964392107733955	0.13103910380353886	-0.2963266070313618	0.40323265605482944	-0.21714333688925552	0.05720884184266285	0.12332921709963775	-0.18504712595276668	-0.39827568630891036	-0.3917380405588479	0.5059982856692026	-0.33524546453287035	0.41444767411843875	0.2865448435971195	0.4655966699389156	0.3832700799195951	-0.05048822507928595	0.21248685828627398	-0.20304901795853572	0.23381307324087894
MRGPRX1	Coupled	Coupled	-	-	Class A Orphans	classA	-0.008974534319895292	0.350181563351846	0.36522794185976376	0.27767089606278356	0.07238663363624234	-0.2504649951109118	0.47549987552656986	-0.2342246156303044	0.08245226743636044	0.10108987657157233	-0.11701953022669531	-0.43288314228137553	-0.394923750024875	0.4980979361172619	-0.30105948746210637	0.3826699977029953	0.3048989459777966	0.4123262786024566	0.32062231539509206	-0.051044631450270044	0.21630201349809738	-0.18413509510110057	0.28252093622438984
MRGPRX2	Coupled	Coupled	-	-	Class A Orphans	classA	-0.11767949322520842	-0.1543103589145799	-0.41612280866620066	-0.07466454303695774	0.05968709880003499	-0.19626372849104556	-0.24434929605810066	-0.48104580488066323	0.3160496585718214	-0.10025862564748461	-0.1549548475607131	0.03537395360618175	0.21642558148135613	-0.19971476565060403	0.014399095904765527	0.6472064778315295	0.013967920700325034	-0.18436309705090564	0.0188691416430945	0.027231034032644	0.24246417245106297	0.16015156115926152	0.08670319780443385
MTNR1A	Coupled	Not-coupled	Coupled	-	Melatonin receptors	classA	-0.10204920189836546	-0.1465574666522253	-0.3186680545724423	-0.04399934357287552	0.21665692876352635	-0.08453027840754024	-0.32808566864192495	-0.4611654414423876	0.2077666363642121	-0.07177129794328069	-0.21839233127809687	-0.017058074644475583	0.0994658648935351	-0.2484175505715087	0.045606070429497596	0.5755968102563768	-0.03038561027672991	-0.09834751347950646	0.008735605110704142	-0.006017312133157039	0.236358771834085	0.22391203328915119	0.04771134337616697
MTNR1B	Not-coupled	Not-coupled	Not-coupled	-	Melatonin receptors	classA	0.1223331189002698	-0.17239058178270222	0.12298674351534752	-0.10425629361770918	-0.3103020906195127	-0.0789125830226626	0.07034406300068906	0.0683635259344221	0.10819045607578927	-0.006403630302948855	0.14881237685910617	0.04767399106013275	0.08736012420612425	0.09179572046933439	0.34558326067256423	-0.28593650586077957	0.1784036869215746	-0.037968290621665186	0.5293918077448584	-0.03742203812745623	0.042711622182716256	-0.059881780715369884	0.19449222831382187
NMBR	Coupled	Not-coupled	-	-	Bombesin receptors	classA	0.0037711725673262664	-0.15943818376243896	0.1212958703752163	-0.01224839271369823	0.38853036604865687	0.3171580526549651	-0.09080745616134918	0.20287436469693948	-0.04138186653846882	-0.337072118480684	-0.17185681653827434	-0.22425128678392983	0.05544492644676922	-0.0647225777336556	0.35101547074079587	0.06108232941716177	0.39280542885072156	0.1039646290020349	-0.0062768059373022765	0.1246451131429851	-0.19269329705396213	-0.4267220395532241	-0.1669486201549551
NMUR1	Coupled	Not-coupled	-	-	Neuromedin U receptors	classA	-0.0016804513256553476	-0.1389521373191811	0.04485900308968778	0.053638738927517485	-0.06335692829877484	0.14570434211906166	-0.046239715813984825	0.13187818672412774	-0.07353908821058615	-0.1602181958239185	0.04903746048091883	-0.07818465916915429	0.06254118165093125	0.09040790609242674	0.3212090714103366	0.0740410147773759	0.4129754332789754	-0.03402171327360762	-0.0828467106926531	0.24748732674342594	-0.03156970052351903	-0.4523470782189913	0.024455049769266417
NMUR2	Coupled	Coupled	-	-	Neuromedin U receptors	classA	0.36937585543836443	-0.43995016665550857	-0.13132096729471032	-0.10032412216868736	-0.18982378429100674	-0.20708260120882416	0.04983706593581375	-0.03887344563926299	0.23791498557295424	0.18650578142983712	-0.051151372046887834	-0.2824330412550474	-0.008897507332362376	-0.2706509768722801	-0.13111553121465588	-0.09070354969775357	0.01939763293661416	0.01882712007676963	-0.051781003180390035	-0.13819527501363044	0.13807521031241873	0.023492944275305638	-0.08355130534150786
NPBWR1	Not-coupled	Not-coupled	-	-	Neuropeptide W/neuropeptide B receptors	classA	-0.05763656632700464	-0.22721088690969377	0.11354191928805955	0.057423673877419035	-0.0038635389451559385	-0.13913597627059449	-0.3000475691341116	-0.35555840317057436	-0.33516004079404954	0.14429817939322834	-0.1721651696016681	0.24590699545041103	-0.04183390820483069	0.012540480500759583	0.2646327797059265	-0.011766803887471389	0.11326151876820024	0.02504238558365226	0.00896282596057876	0.11333618724458824	0.08336000528895768	0.07209611320566484	0.2050057411034292
