Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37
DRD3	Not-coupled	Not-coupled	-	-	Dopamine receptors	classA	-0.03160951280948897	-0.41551348192366344	-0.10712075163207042	0.3342962865157934	0.18585596470314977	0.33755874176448136	0.34711868980189786	-0.24646850660536607	0.003469167845959115	0.6013369203737449	-0.0061754180317361036	-0.38945463137917874	0.01577196402218959	-0.29518888199261845	0.1565294011756018	0.5408530655950031	-0.18233627192323293	-0.025276637723810842	-0.12748015687731012	0.37165963649741984	0.2807522192256558	-0.02558277712150029	-0.1530196723179861	-0.0026568177232392195	0.7852743417858109	-0.10408655105121482	0.145087734206199	0.027246974883817183	-0.17128305788790857	-0.14706067033072018	0.0810833234484254	0.059112126820874515	-0.49625252286649346	-0.09572854152899025	-0.07222796139159891	0.101423868824338	0.0978622499992346
DRD4	Not-coupled	Not-coupled	-	-	Dopamine receptors	classA	-0.1236164774579644	-0.025311555158496653	0.3842085446731113	-0.12752822721325055	-0.43895815199849303	0.3555401283271641	-0.36893291760814656	0.35669849719693036	0.10438062796007161	0.485066554315561	0.3551324622574515	0.1634210795071299	0.11797691374824879	0.020645468097981175	0.22923552118014487	-0.014540474035910342	0.08520520211953848	0.11665488734758139	0.06608496281956182	0.18783796981635026	0.2331857111771944	0.011168929346018017	-0.27774496009651506	0.5427706214312902	-0.1833011658521064	0.17020342604946992	0.2285106306900419	0.3097461407746565	-0.09533759817984352	0.2357727306406123	-0.16357421068426106	0.1193715259469098	-0.04247588435065624	-0.23778090273002198	0.009661199791025041	-0.234636173760487	0.07780927675955508
DRD5	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	0.074764773588093	0.253389893436119	0.2423162981193939	-0.2880967073538303	-0.269078576808297	-0.07471613865050006	0.04311994320728275	-0.2907833651866415	0.35838284936185094	-0.35513046331011994	0.1189082188456441	0.2654888942928711	0.10891641138890744	-0.23272833367263246	0.2901576234776454	-0.01864006637686143	-0.09011048072489833	-0.047298704172361636	-0.06239772024191269	0.1299015282455162	0.10153779736873474	-0.05870175225082014	0.30682813800087616	0.08520237056926647	0.11598520072011259	0.2363807725381542	0.2412046465944942	-0.07664942228732265	-0.03981164510355678	0.22014204406266327	0.08508698020184352	-0.023454894591474106	-0.10475780932334451	0.31807191879661345	0.05133452974771726	0.013768321788691942	-0.20436565501332354
EDNRA	Not-coupled	Coupled	Coupled	-	Endothelin receptors	classA	0.2962649704133136	0.2784074085010816	0.2563859234255366	0.008724479030512496	-0.1301776729573518	-0.21740016382044564	0.04965180682041069	-0.246090202437587	0.5480723753756603	-0.2867108183841054	0.07071443416790751	0.19017892115668256	0.2642312712255234	-0.2211002450329973	0.2777983602635879	0.06424340445573029	-0.3804737124983877	0.04748604768570199	-0.13365521329178678	-0.1101858308782088	0.14859400609451093	0.11356383076082513	0.5434831736235091	0.019075700638255172	0.052343584467409374	0.13465950884113392	0.11353480332532868	0.0451997171914432	-0.14251324066545007	0.24978921308735977	0.09751561194863764	-0.008895340496093203	-0.01766945039454332	0.3910522731340838	-0.05075805730276564	-0.06976708473717284	-0.27280455566747663
EDNRB	Not-coupled	Coupled	-	-	Endothelin receptors	classA	0.031245927879456813	0.4046409030041661	0.18620787154740742	0.03721777032221483	0.14468628221462732	0.16741514779135686	-0.29656712767328286	0.07726120271909442	-0.05372420540633194	0.012849466164629434	0.21496704701401229	0.2705066330306177	-0.05775702763482656	-0.14790413858030377	-0.3169371271682842	0.1658686715040751	-0.2668810612985284	-0.15342735775188757	-0.14365004120946484	0.09546737970571952	0.2587228762533494	-0.21669377825223	0.12511620339113086	-0.3676199142760375	-0.1771824866917631	-0.07192235389240444	0.11422641226489459	-0.09666472972387634	0.15760155669554074	0.04579278000482138	-0.004369937861209484	-0.09087883730744507	0.19824381182532963	-0.12355625959578227	-0.0848936403941194	-0.1617111239784053	0.038167253410428655
F2R	-	Coupled	Coupled	-	NA	classA	0.06498712049921629	0.33920720078121996	0.13196975120067564	-0.07088396281483168	0.12780281276652453	-0.04984982476339469	-0.34695627440324345	0.07490639606284612	-0.09322841416236226	-0.05098385416275285	-0.2663527451423044	0.2946243528093345	0.1819934777144985	-0.08070189096162768	-0.09512145417028453	0.22559454923227984	-0.16836975278412836	-0.06397967359743154	-0.05967370063100654	0.025599364255398337	-0.1150238686461634	0.03142261719869988	0.016188919907749042	-0.14891734835027112	-0.028714192731240425	-0.06004481683964323	-0.04220748826330467	-0.15050348429102042	0.19752008178066768	0.29944480771386944	0.3053376734763758	-0.13931618337784601	0.1324133352980129	-0.019932995818205304	-0.03533759860484479	-0.18218258621997907	0.016922178050840307
F2RL1	-	Coupled	Coupled	-	NA	classA	0.05309280468709133	0.3895040969357664	0.10813674320125968	-0.2088667523497992	0.1674724183037398	-0.22419980163739467	-0.2185596150841712	-0.06400344590845876	-0.2117959256443363	0.14923381850080528	-0.019843294737656364	0.2467730908083127	0.010285715935129778	-0.050791480695775354	-0.31973005624531126	0.12385595565083994	-0.3924450513597642	-0.09886221484048685	-0.3529943191657851	0.28002735809549356	-0.49599483136035477	-0.05041669386967385	0.1642853681477967	-0.2161702392141275	-0.03436513965806993	0.24610009377318087	0.08672522773602379	0.17196876046481158	0.3757967614680869	-0.11197900885869078	-0.10571634777791533	-0.09394302859961166	-0.0068294199385579455	-0.01953823502810403	-0.1376857297914149	-0.26731659679816033	0.2072633518340633
F2RL2	-	Coupled	-	-	NA	classA	-0.0015044493095498854	0.21812331931968193	-0.1432914163407035	0.24377253642738442	0.2883830201925811	-0.4706823367922607	-0.021350109223390465	0.17532072872041013	0.18363779344324385	-0.24328701767392016	0.29790458975403417	0.23657232771532744	0.3525315315526971	0.11869672419024327	-0.32897491297141246	0.06650120243435255	-0.2461373415308804	-0.12143661451736104	0.02227471627147899	0.08210966048176323	0.015971436148662678	-0.24777231572747918	0.06893066111558067	-0.3081172422624439	0.039485451832014185	-0.10458281002422033	0.2933164618296569	0.18012173375178192	0.234335552523424	-0.29492053075888053	-0.22599981539723546	-0.061831239713369075	0.21952285585562312	0.007936787894084162	0.15054904383180412	-0.19190174219319997	0.045216913966918765
F2RL3	-	Coupled	-	-	NA	classA	0.022307855814280506	0.16898965716355935	-0.37385790220393805	0.10149311447836856	-0.20617056821751456	0.0771559113801	-0.48697600329452717	0.4311326203045687	-0.07777780224018575	-0.23919461774478243	0.5229976641297602	0.16659069542335203	-0.20003046085655687	-0.28954577282103916	-0.186550139044959	0.6117877910740042	0.07618954659786771	0.20464966136587182	0.10928573154778498	0.07007677129781589	-0.04454704602281507	0.11120862259978652	-0.04958093514918944	0.026070454100404185	0.2533693920402442	-0.009994870944762367	0.03286913860657195	0.30036685330808577	-0.19842862839596248	-0.12899403738705117	0.13677277104114624	0.16105921349594798	0.03745030749993558	0.577866367865959	0.17961754830188212	-0.04459935189483435	0.2541232304870706
FFAR1	Not-coupled	Coupled	-	-	Free fatty acid receptors	classA	-0.05495686900776025	0.14216903724604474	-0.2172334701058064	-0.1090409583430356	-0.06448382568623443	0.0714388745208123	-0.23096186686307035	0.09147772135023906	-0.12692785904463783	-0.09795075916677051	-0.1524131292919041	0.18320038028146055	-0.028936947519511633	-0.2192818823890703	-0.002894031199711322	0.5903106207459751	0.5001683627918021	0.22228308593638607	0.02899526572851938	0.21253841664610296	-0.001131494651706534	-0.002387603662279874	0.18190812245773758	-0.1940885708042156	0.08725666846660853	-0.19004588342126666	0.10184092942036474	0.10633519418700797	-0.027903984109403656	0.1950997613190045	0.020660709130012677	-0.2940585752082641	0.15325902477357425	-0.07405456623248843	0.20264829730921646	0.10249098000757824	-0.009841668058168914
FFAR2	Not-coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	-0.05465918119360863	0.16048383997471777	-0.2131979706989105	0.055900560268666966	-0.029126419983612806	-0.1123885838859696	-0.15601509731856197	0.0406690327470344	-0.10532861527760969	-0.19005202052418116	-0.14720013327610326	0.16656474900233373	0.07951194766994746	-0.0011029161725105577	-0.23330308927060583	0.2842822510263982	0.33001524933845566	0.14333024506050931	-0.010997565322847699	0.25858344893954094	-0.00770873473122094	-0.009304930147978186	0.2616850668242276	-0.017515370727643333	-0.06055703224514522	-0.27957133658344985	0.1200768248639121	0.19922476475416392	-0.01421048091192049	0.14450225589300122	0.06577004991150913	-0.051981616781438485	0.07504634897813978	-0.16746077642933951	0.2153790371425627	-0.003865465051386916	-0.03390434316554795
FFAR3	Not-coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	0.11963491312683348	0.1707758340574726	-0.13143060449983185	0.09953996469217405	0.46701390768432355	0.36149342519081157	-0.36073619516589817	0.5388729328760593	0.31880757015789374	0.015642451181184364	-0.22771946884028105	-0.061420208977965296	0.009119149803014228	-0.061846421929068966	-0.15104147554127897	-0.4600973924328991	-0.10836618136987267	0.5589152234372766	0.21749858775398628	0.3361362743583938	0.22143391109136618	0.0058863943063202345	0.07977705378444161	-0.13843221681865064	0.026732261300317698	-0.03163064542150049	0.05215061499981948	0.05178147654555163	-0.07362317196916038	0.4864086013244556	0.06677105724957176	-0.09156940942765318	-0.16854968989481947	-0.07610536186752889	-0.32204082249760996	-0.0031599443192793166	0.11772481836207396
FFAR4	Not-coupled	Coupled	-	-	Free fatty acid receptors	classA	0.09225039522754987	-0.051436558963230995	-0.22581925770246242	-0.04835955487867768	0.22946963993951472	-0.48110859382835397	-0.20435700645322533	0.3154126139913073	-0.3452716170934713	-0.12525035612005364	0.1236712511899982	-0.0958273666990771	-0.061086851025876604	0.10225911716623406	0.04764473403860852	0.287550651824533	0.23703615039915174	-0.11008949653895055	-0.16225931433304802	0.03616255752312397	-0.05868085104092011	-0.27938731066661826	-0.4048807727429502	0.12710437273051597	0.022275899964985753	0.002103469069157632	-0.22999366392821743	-0.0986716723536818	-0.04370571693351511	-0.019322952006119897	0.035240560582276446	-0.3241593490681985	-0.3473948430671116	0.2597952337144509	-0.1568130989326222	0.026177977706920475	-0.16290044529860312
FPR1	Not-coupled	Not-coupled	-	-	Formylpeptide receptors	classA	0.14925148153537243	-0.009696354835377338	-0.18295383781407049	-0.07495439093626254	0.21977618384165643	-0.4986094301613584	-0.2683375555935099	0.1886710211920634	-0.4475431090251838	-0.0457006823409355	0.016143349490131312	-0.10608724739786927	-0.08054630139258265	0.2506301636758337	-0.07040703640323329	0.13498824953260763	0.22759364453978964	-0.022509525135911247	-0.30979248003797755	0.01577854027775035	-0.06410472288414726	-0.31772064063364547	-0.3350391555028407	0.16591945503277564	0.03425610684654719	0.12626882231147515	-0.15213386156389028	-0.019538510359648535	-0.013284490910663548	0.011647690079327895	0.0318738655611005	-0.33077916878847147	-0.45564016548939684	0.2389631623789951	-0.13954193687412644	-0.0441722379449389	-0.1312458318823966
FPR2	Not-coupled	Not-coupled	-	-	Leukotriene receptors	classA	0.42299387523528625	-0.32471462616072705	-0.333873518782283	0.003327140892434897	0.14020759516322764	0.39008244540512116	-0.1418136785631723	-0.4078435688414136	-0.20841181751236595	-0.11535200536998885	0.10309344020331772	-0.0340650627858238	0.18595570009248374	-0.21605481914773866	-0.13166013541898108	-0.07028555103234395	-0.004603789327531649	0.06826363435037988	0.36561167425579405	-0.23225862436720177	0.36616905005494277	-0.37519675413458803	0.2745959953966288	0.08286688773950884	-0.12327079278891954	-0.17930660538191126	-0.023333486225285038	-0.20701994393075815	0.024579535691764905	-0.17336495499241697	0.0084224303449981	0.043635115277765125	-0.11398480942591085	-0.05300931378442429	-0.0621911864256658	0.06394500032415805	0.10278046465688483
GALR1	Not-coupled	Not-coupled	-	-	Galanin receptors	classA	0.33175815965946065	-0.18911127111872358	-0.21694061245221258	0.2664545792040937	-0.309047395467832	0.27884843889079886	0.1730022590537818	-0.3527869181929201	-0.31010995715437134	0.00043081028353452214	-0.06801112414345896	-0.1613003763585958	-0.08096819635810582	0.03371436610878468	-0.1849872220630327	-0.003659621874769996	0.2166246059611846	0.07326682330861893	0.48472490284715947	0.07386627802285084	-0.24689822667540515	-0.1481781205926819	0.25052088401464856	0.1169444539592401	-0.10773561578094355	-0.07018055742176636	0.13322183736555854	-0.18115796985026528	0.1325906448920995	0.0006058381248411945	0.05922898545601083	0.0637142176880204	0.014622370708536229	-0.03571726298362959	-0.1871886215175453	-0.1492407352134693	0.08248441123184637
GALR2	Coupled	Coupled	-	-	Galanin receptors	classA	0.2505840551326498	-0.17642373482341064	-0.2472230280319993	0.25777807261714486	-0.21767325602340595	0.20364602846075291	0.25092775543277446	-0.3545590178371599	-0.16234608452515767	-0.178838990040013	-0.021294458204126884	-0.19619817403532377	-0.2946483415738379	0.06409737287757078	-0.20420128219241393	-0.09443749454541288	0.2715952348367773	-0.005538847002961506	0.36418443185864574	0.1916873034308699	-0.18382652988328246	-0.4078255050705393	0.3063319809722343	0.2829172412265463	0.382862642020637	0.1405455799261128	0.3121831444244412	-0.11291642782910338	0.32213436404463475	-0.03604923255324632	0.06557692265807737	-0.026164379809007605	0.12545211582926652	-0.23989053405771507	0.11388467881792222	-0.17022253139191315	-0.030645938418869464
GALR3	Not-coupled	Not-coupled	-	-	Galanin receptors	classA	0.04460627827659562	-0.11743209558972155	-0.3190143551894787	0.14197801299783105	0.5120323409701858	-0.20141899795554685	-0.1686718290504168	-0.2026619813428961	0.1760967825845536	-0.14889554353853665	-0.08759297819391111	-0.016653445907182415	0.11300271525245245	-0.1403280276594016	0.2811362528584745	0.270777641301695	0.059320507492415644	0.2957060337170951	-0.1518579086996925	0.2726216283207019	-0.10242291840068722	0.017691685339475998	-0.05728498088406473	-0.12150374395263695	-0.25278737841033205	0.3963363093827372	0.23778019092326105	0.19965865289919346	-0.0003738190234983277	-0.15478216719078491	-0.14515853046146576	-0.03906684299587704	0.141554525766598	-0.2824314908730691	-0.21934758064043094	0.5400006663697662	-0.009728554034151314
GHSR	Coupled	Coupled	Coupled	-	Ghrelin receptor	classA	0.42938184051935674	0.18221343244588953	-0.029909909822333616	0.5223157857508824	-0.13477853952668953	-0.05680656920861526	0.1447136492497653	-0.09399508405909672	0.0706042726699159	-0.127911862172206	-0.10386496798841219	-0.1758570042583718	0.019626950027839946	0.06566242126392223	-0.055769617218138126	-0.04785125868993296	-0.1534467956426133	0.04139616522188924	0.08038456333094261	-0.13561209705468555	0.21370805283600008	0.08875140332295611	0.04984661671475902	0.018991296315670078	0.18071813086226432	-0.18635832167290717	0.18814558617050897	-0.06385604575318568	-0.0928993581592395	-0.05783152764473917	-0.15580088889431953	-0.196526758986219	0.07880523827265187	-0.01376017045405229	0.07717951289568978	-0.007560639432650953	-0.07160901810961949
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	0.5992691641686407	0.10559234463840093	0.028709170297302283	-0.37670306307742946	0.4916299191992647	0.3441518837510134	0.10724333743118411	-0.42013369967609787	-0.38395881017832634	0.2048570155203025	0.3888767705278863	-0.08160927933437583	0.3255535343231911	0.5477135149254203	0.21853232627210212	0.06713857817416936	-0.321401407531694	0.5993662292337789	-0.2804057124178725	0.0014266933053239867	-0.22494470344804124	0.2504896021005561	0.1934608409907476	-0.06445893400272817	0.14036928109458383	0.019549181001924126	-0.06577318235924426	0.04461811784243731	-0.3691417434621969	-0.17169361142798595	0.11115420881393542	-0.07121444143425779	-0.012494245435699469	0.018115053219181745	0.09165734713165116	-0.05228806490048102	0.7017236875728466
GNRHR	Not-coupled	Not-coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	0.12029279222681595	0.1820977422399483	-0.09208233081106805	-0.07260846947580121	0.06590022706590237	0.25802963416628877	0.14930068848245528	0.046355152201521456	-0.2522992476154934	-0.043095578230370246	-0.08795358570930426	0.0323623854304095	-0.03663776110657451	0.05147034010482572	-0.11898474954989041	0.1836337012171449	-0.15361067388821883	-0.2005973077924139	0.09139284745775982	-0.11699913655962135	0.0772815797446478	-0.2686419473216629	-0.014557479560031991	-0.038379237449723234	-0.07658120034638984	-0.1637230058925204	0.156091482352873	-0.05399020396658573	0.011390284388986382	0.023812946996071758	-0.1887525824568351	-0.054629735127518356	0.12511472028697054	-0.06450912862282566	0.02176615341098987	-0.09019807411407943	-0.06419416060547406
GPR17	Not-coupled	Not-coupled	-	-	Class A Orphans	classA	-0.06733189279243307	0.314828774333772	0.10194715417609786	-0.24446298797643795	0.00451260173966352	0.5390231071575697	0.14611574938052443	-0.16121875718810225	-0.07872949925055206	-0.3161542624012432	-0.3527901568265526	0.05144134548256784	0.25706231142349534	-0.20961202063384157	0.17434997231790844	0.18857030023587817	-0.02491903981045459	-0.3287983001467558	0.15906696931156675	0.023005931761870775	-0.16893550467269494	0.32028659002568793	-0.013810726957435248	-0.12030191355622889	-0.03106951840189243	0.030248856735034763	-0.0680577846075834	-0.1688968782797463	0.20919544797835318	-0.059230703254391566	-0.15896968467663755	-0.016687881408080352	-0.08337317129889776	-0.10727899432832107	-0.08275199656734653	0.007026406883474093	-0.1172741568498851
GPR34	Not-coupled	Not-coupled	-	-	Class A Orphans	classA	-0.09509921127620376	0.051705919592014114	-0.3362575770466042	-0.2719509375412117	-0.36573318224321716	-0.20189046187721488	0.2906080856993362	0.2822561523388872	0.0410868365711189	0.18614504361197917	-0.053238799721471705	-0.12549298386252583	-0.07272506623314719	0.5146770253229906	0.08990361411999816	0.2934727853159675	0.044287772171351575	0.029225077605853945	0.23494543752432018	0.12745290738383946	-0.08937779842631781	0.1567072777265229	0.08832195392592403	0.06782850133210838	0.05820895016488363	-0.16874041994384997	0.029362076220220197	0.23867149476856295	-0.0038624226611028035	-0.15341043383625302	-0.0560337800373348	0.07595973375496066	0.502118146169412	0.030420286582517123	0.3038224133305319	0.06278625903313334	-0.1493887350183828
GPR35	-	Coupled	-	-	NA	classA	-0.09632041359944282	0.1648624074272743	-0.2474139269453987	-0.35182730799874457	-0.26492245946386955	-0.27495940565402716	0.22324354433015742	0.11656458988949388	0.2649510704206081	0.25465296315582236	0.007907975901246651	0.005822412320284541	-0.36424927170705484	0.40120921870903065	-0.18054608938836644	-0.030468307601214942	-0.008397076515562273	0.025909329039239405	0.18898183919669934	0.21118024222316387	0.3400661064500427	0.07458224363343825	0.04590899107452619	0.03620008818898249	-0.03602624159743473	-0.14875030212933651	0.042605987117922024	0.1181501797700415	-0.08808485295588694	-0.22585970428146515	-0.014965488049956776	-0.18091541083882695	0.20774509498504443	0.13573095648998215	0.13581305983207895	0.07092258548044975	0.13881908458387876
GPR55	Coupled	Not-coupled	-	-	GPR18, GPR55 and GPR119	classA	-0.2033856989495932	0.06356093066723192	0.2170492358753845	0.012902710400975329	-0.1046111002312052	-0.16576783150298288	0.16019439684509804	0.02969451035956485	0.0805693082581928	-0.08331857650483597	0.32369477015326686	-0.26392306696402973	-0.11849190747496752	0.09290098065952045	-0.13889326737912597	0.024528423106074563	0.07107705313156701	-0.15515227975036097	0.26014725146045725	0.03662205712216338	-0.11292931058489032	0.03756073178072473	-0.004204119326975247	-0.27731016181232043	0.38975198331846495	0.45882874842911087	-0.39909477528342485	-0.04093643066907684	0.10980510545905571	-0.03259150660138294	-0.10976727317491625	0.437721251365426	-0.21211614487661204	-0.08348009796933749	-0.059926046622639555	0.23089657250109666	-0.22212801849200187
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	-0.32334304399647906	0.07576658471148374	-0.144971513548917	0.07197089840324836	0.20343777305771946	0.06772872341841026	-0.019319973927492847	0.1702832254266566	0.3357152566081185	-0.07906581626120547	0.23711564437500654	-0.06917821860455567	-0.21134638970194325	0.19097748524818273	0.05396876907364902	-0.005072447339725626	0.08837078183008051	0.24307309090992693	0.3047629364688154	0.01391851281246842	-0.2581868530304443	0.23593619412200098	-0.043895596433222876	-0.15771935538782397	0.09234021944517459	0.0873773951619351	-0.29290749647058584	-0.012408305930553658	-0.08927421197392812	0.002752228943401364	0.10789490911568544	0.010583123051427529	-0.003243743979290434	0.03520127770730952	-0.10454119823312534	-0.26199562614934446	-0.17915701617914523
GPR119	Not-coupled	Not-coupled	-	-	GPR18, GPR55 and GPR119	classA	0.15544303806442453	0.3705804329600432	0.18455394314149726	-0.07569832780068729	0.09507516809837428	-0.04032621056749187	0.09901247019482973	0.2396632500708312	0.050687157302066375	0.27712035419797165	-0.11429846953420139	-0.05096935948837483	0.1409858522135667	0.07178694924123802	-0.09095356324244028	0.16574378182378677	0.06577241511220276	-0.04845919046875013	0.09409623773199019	0.0010923821456991659	-0.23934592501378435	-0.27488391772563964	-0.06814449429732745	0.1427397562388394	0.11039133411625476	-0.13569079504305226	0.0882162704221039	-0.24479796228189335	-0.15425243533404787	0.4665788768713894	-0.06379637285287444	-0.04568459285288	0.08514831946236256	-0.20894325097867933	-0.09344350627031113	-0.17245753389726834	-0.10640685520648062
GPR132	Not-coupled	Coupled	-	-	Class A Orphans	classA	0.12736368862093672	0.2768186210376635	-0.03754334176582103	-0.4587097030137094	0.12395907732475923	-0.1300268584725759	0.03358119293969217	0.06611211868228851	0.2101719110406259	0.3038451092932705	-0.25980464009955356	-0.01378448846550385	-0.038889004651383584	0.13060343165836832	-0.027340223355776534	0.0644208168079433	0.1373354278844521	0.12848257783467532	0.007119646096700042	0.15902011202779032	-0.024360646667448155	0.1607328526779792	0.20002535041386968	0.0399892685769166	0.054953456076884254	-0.05826107971249168	0.008403921916395595	0.07108303082055963	0.12285721642460631	-0.11340104596681214	0.0811429737554664	0.08350346096041972	0.010697925299943675	-0.084815661782076	-0.17299401489454624	-0.04034269484266454	-0.1022400641473406
GPR174	-	Not-coupled	-	-	NA	classA	0.07603814446520203	0.07260419174550518	-0.07190218354898778	-0.3138805415260324	0.07441618590980131	0.019850318878100917	0.2173865959789367	0.06405801456376069	-0.09651814520522611	-0.09128166173906777	0.06260339539357539	0.1430466741789133	0.04624233361093598	0.0026788974124957897	-0.013548794528986746	-0.014148509562770388	0.18534264169633405	-0.307063208598073	-0.12768820072836193	0.00950649922508418	-0.009129250205812718	-0.04226613471554457	-0.0909487126925241	-0.021622899003240582	-0.0034990434384971365	-0.11958005446215461	0.1374157184593314	-0.08940802562518041	0.01331508411737573	0.20596971458094285	-0.09219931839550304	-0.1767869365642737	0.006219168602360637	-0.140064014083856	0.047012077075659305	0.11228266557734605	-0.02491621091037873
GPR183	Not-coupled	Coupled	Coupled	-	Class A Orphans	classA	0.23224478438258733	0.04303797862790755	0.1047386363839758	-0.32569478010438535	-0.11873135515624453	0.04926826456679027	0.2501559440698179	-0.11128667280712888	0.0009231515046899731	-0.1878286148361715	-0.07879190564673266	-0.20583836461992402	0.01641111228016795	0.27916768898177535	0.23227421922517458	0.005374061082916904	0.08285374358487622	0.11692745107345938	-0.16662537972333852	-0.01822016244582858	-0.13778937330009827	-0.15583771060023757	0.21983740684847544	-0.09507810645562535	0.07797768666000952	0.22403429913570644	0.46696321202719054	-0.06542354656042164	0.07965360618865328	0.223923339442462	0.4142588173684403	0.1687434364024977	-0.11940464594877187	0.2562840144182128	-0.06317571321231942	-0.13075791583339863	-0.06626027285591529
GRPR	Not-coupled	Coupled	-	-	Bombesin receptors	classA	0.4115809576997789	-0.07360740286692039	0.07627474439909422	0.10907732548564845	0.4209246893942396	-0.13591890713500954	0.08408298465591459	0.5354808524614932	-0.069114045974445	0.16406006430471926	-0.050546320603421645	-0.03836593118904952	-0.031410086255857304	0.29282644130042257	0.11932520795155697	0.019405180435949427	-0.08707007084898151	0.2560576051039851	0.32067762845542536	-0.3821071546060882	0.26912453762447075	-0.001263885569675939	0.16142333998084804	0.006068103169826187	-0.27847323190315015	0.30250786337683755	0.17679221697116224	0.09918920125467018	0.27444331352904777	-0.1805931330855509	0.013391496403287578	-0.03584091859228692	-0.1982434101268631	0.07674365721406871	0.19136154883478337	0.025251059207689067	-0.28099588484265353
HCRTR1	Not-coupled	Coupled	-	-	Orexin receptors	classA	0.3328644011379135	-0.06305086248876912	0.22681882725769584	-0.09014371011068582	0.26518834374380446	0.04085925156158594	0.12414928314902089	0.4676222927338592	-0.17371936159170318	0.08767590023933186	-0.07275826673604156	-0.021403660582153865	0.02408945168781667	0.16880779043679534	0.24353926897682837	0.005474276965789753	0.05768023107987521	0.19384541949177264	0.291331157243681	-0.19555284726127573	0.2945239340506903	-0.10094634430978688	0.1447780886368151	0.0345813175746402	-0.2897127177134704	0.34252585411931824	0.14904169809523357	0.13087680823671297	0.2490894053161416	-0.09684454612065813	-0.027943193476633682	-0.04878981802535437	-0.1982485468371734	0.032242598416194826	0.27681946318501577	0.12980954468591627	-0.24110217380416843
HCRTR2	Not-coupled	Not-coupled	Coupled	-	Orexin receptors	classA	-0.15355603427779393	-0.09823323684206516	0.4942930144086878	-0.13658699738415842	-0.12224210296070175	-0.19180379118051077	-0.009757705058150766	-0.2841712960615338	0.3547096480036096	-0.23685286077830575	0.0789975938221376	-0.16190602214186725	0.05130770483350485	0.09675104204346635	-0.46156884576126816	-0.040183109980412114	-0.05279104143695084	0.12143686589348177	-0.2317703653819052	-0.1168072628670969	0.041315986157934984	0.09117227594815276	0.03206655242944744	0.008784706004076501	-0.07806260858906337	0.10547455089453874	-0.07109116225047976	0.22211780042173535	0.07238706792639804	-0.31563544076295735	-0.0008235303410503596	0.04308588164292631	0.23472457015916645	0.015730645883359158	-0.47479838476135344	0.08859494831653582	-0.009078948228353515
HRH1	Not-coupled	Not-coupled	Coupled	-	Histamine receptors	classA	-0.1266250408569898	-0.48550581290457606	-0.2098634256495187	-0.07549006636087639	0.1053863757849231	0.14580401593948072	-0.0761994945652318	-0.4212525544072367	0.1850886077532357	-0.08285801901216494	0.034869632491922736	-0.11420569620709464	-0.2379784617771734	-0.02390985871809661	0.20528917062125474	0.07570322744644783	0.18280375349669026	-0.11118039908128695	-0.03492415933061097	-0.17095803186722625	-0.373554387814609	0.2098548641332078	0.12294257010341413	-0.08157397384269716	-0.0818543684496496	0.04106821931533753	-0.08458192807620825	0.05398211972485876	-0.012177163598476785	-0.04119734432372409	-0.12397404579690441	-0.30800036152250443	0.13332494326361352	0.1395305835607403	0.14073710967126632	-0.1306530918600298	-0.15701613464731212
HRH2	Not-coupled	Not-coupled	Coupled	-	Histamine receptors	classA	-0.00907175337195634	-0.17863898805013512	0.22693610583359547	0.11587148817067368	0.24972821763208436	-0.19530725803705723	-0.002536914768684981	0.09774396204921017	0.03624394029305393	-0.10412498446475975	-0.15003980805880696	0.3237642886564188	-0.21075491383276576	0.23851801692177427	-0.14808391920644637	-0.09265624592667075	-0.31393223544509213	-0.02999969434710734	0.054575800550407665	0.051204416657439175	0.14880948596488114	0.21530849678333872	-0.20857648840461684	0.44343105556926593	0.15970117877490897	-0.21598661142031947	0.055523892510290995	-0.05140553641253323	0.04271099340594065	-0.18769038694988668	0.46898664656594335	0.38553390098537477	-0.02115734903394554	-0.08101679616884754	-0.23939105119447335	0.01500894780324635	0.024519415250589247
