Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46
CNR1	-	-	Not-coupled	Not-coupled	Cannabinoid receptors	classA	0.35143555172993657	0.08431321927446803	0.17273215060570737	0.24041488621278131	-0.05363700656524297	0.12195112824653288	0.32888399978264166	-0.35692421157290416	-0.11368982046992529	-0.041065576549804056	0.1566172218525473	-0.19988621161985104	-0.190389391500856	-0.04103210030222057	0.06495320703723365	-0.08151407673847903	-0.06599894560467534	0.11452091590273687	-0.11169375113642682	-0.012882508501281375	-0.03302076697476314	-0.030784457066228624	0.21941844088219595	0.12981041662319218	-0.10143609636335921	-0.13118761249430086	0.31042358108198465	0.0537323822744779	-0.03252043571012634	-0.3067485976321412	0.23065354831978394	0.02380381286938299	-0.005435988854801368	-0.0993288003773267	0.05426323985402193	-0.15042025737199005	0.053072192694542296	-0.0473718886268026	-0.06432143256858446	-0.12974159771459526	0.30145556062193357	0.10946263470459516	-0.30672487222790557	-0.02492358735458906	0.08445751264773423	-0.08754896119310511
CNR2	-	-	Coupled	-	Cannabinoid receptors	classA	-0.16728164549798985	-0.08978027789965531	0.29726943644450127	0.10534183123477098	-0.15342923349801446	-0.14138827889228175	0.30056202265267334	-0.385263943019568	-0.27851253545587384	-0.13024603062114917	-0.1286999161411787	0.15514686064939975	-0.2103947754554222	-0.12203876497674315	-0.1306550645986664	-0.3028261662787173	0.09449293862268425	0.2722531985294558	0.05205040853068183	-0.006513209692565779	0.2791266213379911	-0.04777420900208155	0.16431591324265143	0.15408214962381345	-0.2954696309823831	-0.18345252577824872	-0.04300979297653877	-0.06787222907337258	0.2766355717062752	-0.028248480954085466	-0.03413908401926013	0.19526149230819093	-0.15988820826398348	-0.24575966595219914	-0.2329453590193789	0.10524162980942142	0.007712351826504089	0.08870996184389639	-0.10757629579327944	0.2162465214317727	-0.08652505499580954	-0.0831601365473073	0.028941202503898974	0.0016019292529206486	-0.006455213129264584	-0.08539132905618199
CYSLTR1	-	-	Coupled	-	Leukotriene receptors	classA	0.2599347044228536	-0.13396874904802347	0.04394916013946702	0.06509767421937789	-0.2539081000711959	0.2555832182131998	0.014011548012185336	-0.15964597990730392	0.11100065272428197	-0.05276802067995993	0.10023893573772004	0.003921281023877993	0.21050305157580812	-0.1226501546808205	-0.166719916299223	0.08244514986345829	0.13849452366933784	0.18980656996832687	0.3824643916301255	-0.2126707370297764	-0.06560343922884998	0.05032892292930006	0.008037078479744168	0.38020587848867055	0.030769021815159756	-0.09313351555211308	-0.25633525104748023	-0.02961802945248054	-0.07848207221763419	-0.14288832112584107	-0.12986930428506185	-0.0697439262514042	0.026308052072756164	-0.07970247610019256	0.01113395999192596	-0.06731919575828975	-0.010107184948307623	-0.13030689099747209	0.1333521758316684	0.10006809652540556	-0.12605734138982846	0.16087812529387313	-0.03799919128964867	0.16608259732614197	-0.05336993605121296	0.011602444626108158
CYSLTR2	-	-	Coupled	-	Leukotriene receptors	classA	0.17335573954927785	-0.18149791868256263	0.2377715621399391	-0.36188701653161987	0.28777391620701076	-0.009504671896766594	-0.006352286654271419	-0.14068566446572847	0.2567549545497154	-0.24030171272161174	-0.19462477653569113	-0.32320726574383246	-0.13465923594765955	0.15008058724582504	0.047664342493821774	0.2656975638994365	0.11587875730811877	-0.22424856683168817	-0.03376256228102175	-0.32517726246084727	0.34323274612656385	0.03453601481827873	-0.08457304144970251	0.00843111561523997	0.07654351561778511	0.17829777531283642	0.23856110522368543	-0.23007278332489906	-0.10044719226946192	-0.21155074576895472	-0.098997833218821	0.0430782118559822	0.08118925830365843	0.22859246756179727	-0.09892357067608827	-0.053253388057591756	0.4900620968406049	0.13813997188323557	-0.38688158533453587	-0.04201718904954879	-0.012206763933869255	-0.032013795691886164	0.109080933943147	0.07785764731743842	0.013133534720241456	0.034974785008394196
DRD1	-	-	Coupled	-	Dopamine receptors	classA	0.2124230535865277	0.19728167826865436	-0.15152791169113347	0.18176954821315894	0.18380422666928728	-0.22620141787604206	0.20031549418215502	-0.33401439205901107	-0.07912219978818867	0.23672312941280246	0.35551994723299707	-0.0915044152711158	-0.013917183786761702	-0.15673903488058563	-0.11533662119149944	-0.13155979346517954	0.06908160547120548	0.022904507570856807	-0.20720989194591743	0.08911323418769122	-0.18568856653944188	0.01661806834307638	-0.054316884749216796	-0.0345203478173953	0.015206433046706812	-0.005304412185529968	-0.2909220095447978	-0.16787899523765312	0.1400373261226089	0.05648483733292508	-0.23873429144853917	0.29854369375493894	0.40731433196890116	-0.041158429502785775	-0.06858862319666874	0.26859521189688645	0.10596765052826662	0.20894033062258	-0.20737470119301285	0.2477782143580079	-0.006755879592358666	-0.21493004390735496	0.013618236121906557	0.23255014182046074	0.337665785623656	0.1507680221531593
DRD2	-	-	Coupled	Coupled	Dopamine receptors	classA	-0.03065685324832762	0.12229259957922031	-0.16940463618374615	-0.02930134297544704	0.240055201697182	-0.4446349151945441	0.07206004061171707	-0.1425276534173634	-0.03861912533346354	0.2108303784553991	-0.11112820044735956	-0.02781852949611555	0.28412099603908914	-0.31032107580097557	0.017593756082170828	0.1839014094403239	-0.26272866462334515	0.3296643631848592	-0.00946606504435624	0.11532811333900643	0.18577247723270876	0.1285238990753937	-0.13276852515642962	0.11310684705510982	-0.29886866246187027	0.21878755379151182	-0.08384504875872464	0.046826656646041166	0.04784716974709785	0.26793435312893055	-0.11592179288259148	0.1721854312341257	0.10824729984875471	0.07469665080692603	-0.14659437127624642	0.182220561752987	-0.015710605784246087	0.09687510707808786	-0.0012452488522466244	-0.0767105987590244	0.19887185492300258	-0.062409679011080264	-0.002606084805803919	-0.09531902579954954	0.026125606214156053	0.003611748805549845
DRD3	-	-	-	-	Dopamine receptors	classA	0.11485075012918505	0.5964068844314324	-0.10559492928978034	0.11509465100109753	0.13659800876211003	-0.012509526182729368	0.12619839336773953	-0.01868357120494558	0.2503047568306306	0.3846750614297069	-0.2540272061247519	-0.31250771803941185	0.23490756729271925	-0.5253031424558411	0.24768428850464755	-0.26658521066563595	0.4220633737634961	0.29134925137489764	0.5428968840012672	0.2234283644606182	0.033730559175861666	-0.12214339525221873	0.26503493044470233	-0.08098492329039814	0.44485208478666316	0.12372648758060448	-0.28775544282286647	0.18911791937587547	0.013360331893611885	0.1811904905610762	-0.08792572359837995	-0.24600298638693033	-0.0005186433725976156	-0.07795334517697773	-0.34839798993628607	0.3429150606805568	0.09934832949965866	0.1020617936145363	0.08509952080793098	-0.21000209524861907	-0.029006483758905136	-0.1387713516876292	0.6766544523467815	-0.11081273770822561	0.29843604907183496	-0.13564291281401755
DRD4	-	-	-	Coupled	Dopamine receptors	classA	0.30056569009927026	0.23038846312283634	-0.020146522760349606	-0.4376511312849855	0.28942593912333064	0.04945230137482612	-0.07862109172587425	0.1178670157676408	0.2607543738532984	-0.10937105743499846	-0.04947098969132043	-0.10021067078637218	-0.32440138179238737	-0.0695542326320341	0.2640049309206986	-0.000603563376638214	-0.01648477059402047	-0.28590590130496807	0.0017764127040110081	-0.37211807868768576	-0.18464926515498625	0.07742233740634118	0.07009081484677357	0.3881022967289659	0.08413509261957831	0.15966844843275535	0.19477319961876755	0.05166501565800229	-0.38284683846375817	0.2514144769290398	-0.022642421517604587	0.16180602220749957	0.1644278750029472	0.16525961288570998	0.028995220010617637	0.23164575089514763	0.3615611894249881	0.2043410264790972	-0.12773161436310748	-0.030119579235404037	0.08933748183392888	-0.1214916383373661	0.002413142696350511	0.07342546082721928	0.04677614960604081	-0.08498976336218994
DRD5	-	-	Coupled	-	Dopamine receptors	classA	0.012864631968859518	-0.37945797124859804	-0.394778314447092	0.07139046055496097	0.1067421044636284	0.07297225223317529	-0.08022651838003389	0.15282729328076114	0.29042093365092986	-0.00634453517060485	-0.07902797101952744	0.20720503129341852	0.19014744342032372	0.22241808520484616	-0.16749963315501976	-0.34282313267427594	-0.016158989766174973	0.00850425105199557	-0.10143438950440094	0.25803937647756103	0.43049984902292465	0.2141833521579316	-0.0011026471559606424	-0.17070826748158138	0.04686684750050565	0.45761691068024896	-0.16411534926018706	0.047338319016937726	-0.06301449196326635	-0.2879340731171542	-0.30245674823896196	-0.2059297407461891	0.11822953027033235	-0.30152281439641276	0.03189422329552623	0.1404106464864912	0.03145847698144709	0.2151563688547074	0.0045941970090984515	0.055901086981674855	-0.06204367004288233	0.1213675303337447	-0.1372194634479697	-0.22954727560360627	0.11074049691777273	0.00870135379104254
EDNRA	-	-	Coupled	Coupled	Endothelin receptors	classA	-0.271904505401422	-0.07555936846601916	0.06806045845196117	0.33895095071152137	0.21310189901086402	0.48706827512665785	-0.07375323593119047	0.11656147247189831	0.22021955734660248	0.23900405695813992	0.1738633818605116	0.14332202573993288	0.1781128195244779	0.1568568719326514	-0.14337485969703934	-0.09466201448137389	-0.3063914463116048	0.23019914336247488	-0.019508777380736805	0.10036665822053206	0.24260696306394686	0.12594583173554924	0.08878383467736152	-0.3205375329418132	0.14313027079498156	0.3816067391704822	-0.19460100177705297	-0.06027055189578203	-0.14074071408278946	-0.21325478826107427	-0.08106347579923404	-0.08744772795190563	0.4533081658993649	0.05140182326031824	-0.13614987054336292	0.2343628392646879	-0.11832631704503348	0.20715912387821364	-0.08849286338107605	-0.03400615939795398	-0.22739118256392932	-0.006325579559048658	-0.024025130590382842	-0.14420655357125317	-0.05832744833830262	-0.18240246446529024
EDNRB	-	-	-	-	Endothelin receptors	classA	-0.5025049628889974	-0.11375271169122947	0.31663055832721626	-0.05773505625731151	-0.05828961837195854	0.1883486124173912	0.007271866694079605	0.1711015868529755	0.3746104472345479	-0.04029331615504228	-0.1878247295313012	-0.025430836253789686	0.3149341558868387	-0.29735813532570277	0.22867461729532537	0.5409183006009619	0.3166522430140531	0.3312471295699997	-0.35844134136477585	-0.2273428947339946	-0.1659093786058224	0.10243593502366716	-0.1710954237675576	0.06247528997371778	-0.05185396454039253	0.36649290824470926	0.010088699922068334	-0.24020207142786207	-0.07782643383695118	0.11310900315233696	0.06256224041339178	0.11966927027761738	0.004618417955256635	0.05714065827870045	0.08209210279561831	0.04016137234254964	-0.23486496166007412	-0.05850951321876852	-0.3316012506507039	0.028892256081668774	0.13173272952925702	-0.07649517259631	-0.08148974490142394	-0.30301972884001993	0.16316674907759404	-0.1945921237396791
F2R	-	-	Coupled	-	NA	classA	-0.4592785849730292	0.0024935308555129303	-0.018831570700790265	0.33737110470911974	-0.1806411675054107	-0.10326949242950245	-0.018711079504027932	0.22044913660555748	-0.3089033463175246	0.010505273039987188	-0.022746748421874206	-0.022112375092189093	0.2041280485064066	0.13268990159583816	0.1476555379172207	0.03707507768741442	-0.020781771621819822	0.5827943187667936	0.07359217301527557	0.04276298447623467	-0.11942261706950642	-0.2080682877428154	-0.09329993171993659	-0.0875980141111719	-0.20868057053845723	0.29762158596228144	0.03741511708318772	-0.16299599012108676	0.05611869308967691	-0.1706383524058163	-0.2725065056029732	-0.11172540652849576	-0.5212202188805464	0.13498000766939092	0.22070107756621213	-0.09700669890735245	-0.0054544776781655984	-0.06053168281448376	-0.11840473798543386	0.26380685012412525	-0.08059028902177544	0.08898927531088197	0.08217871185949116	0.1578247763226595	-0.010453614932386788	-0.032298598685745285
F2RL1	-	-	Coupled	-	NA	classA	-0.3546959064732968	-0.42492788351381483	-0.0368202839104458	-0.1056024096354805	-0.3526354451600111	-0.2688982223310853	0.14824781005891957	0.005088586293882567	0.05066020850169597	0.05780106819545543	0.019887020454570397	0.16378702067690964	0.1080066916097039	-0.30355965118365197	-0.26134970882736264	0.27053479362557326	0.0766850685889917	0.4792682269588325	0.03789710590149246	0.06267821040391938	-0.20936464893452017	0.1297500314372882	0.03467204422101387	0.0029968972528730616	0.23482200057183059	0.11892792262040003	0.01051763218400045	-0.0863837841692474	-0.34668550131916526	-0.06949516892360619	-0.09348394870065965	-0.0343561347158876	0.12007352612885802	-0.16776761362489612	0.5548581212459593	-0.12328383899340574	-0.07654942781982466	-0.1786695740978667	0.180916757516077	0.18729486749265112	-0.07657697242067886	-0.1314440180961999	0.24099246598820795	-0.1125205987315795	0.014291452165949844	-0.30072163355936316
F2RL2	-	-	-	-	NA	classA	-0.3081897083090784	-0.011159952234439148	0.2905295789932883	-0.2636045341707772	-0.16568786122966334	0.1500769274272514	0.5188903691538684	0.4538661726703239	-0.356626471211791	0.18033016402732044	0.0047584445974167625	0.14884354431425628	0.1525787682542342	0.3072340247486146	0.15412536938812263	-0.2484205763545568	0.35534318124644343	0.23706522461400953	0.006796448276934524	0.19356932322656228	0.059140562937634235	-0.23196970331272337	-0.15796484810361652	0.195279517828589	0.29531578019349963	-0.08083021985608793	0.3823367955334849	-0.025931844497396515	0.28320396331811565	0.14339442277239725	0.30561225915808066	-0.14352061269920965	-0.11079983242716725	0.2072681951651305	0.5038250051896682	0.08951335731028076	-0.25036027235722064	-0.01950724408853284	-0.2600231968098421	-0.40382232541458535	0.11683535002933801	-0.07310194153260922	0.04237207998967069	0.5040222011254349	0.29841929585899507	-0.09575918004453436
F2RL3	-	-	-	-	NA	classA	0.25678169081442526	-0.15822637875390397	-0.23232594918661859	0.28423268011244085	-0.06608846585495502	-0.18697754916254558	0.37527352322836777	-0.13554084711188275	0.028126215470815903	-0.46049345439703904	-0.527223154273075	-0.02179807841231106	-0.1711834063017715	-0.024598204291591836	-0.2563732767679226	-0.01737855542102579	0.3175999839889949	0.12560292070908877	-0.24283954068074518	-0.07976141447267802	0.06726639257907396	0.05807293513105916	0.047438142887402175	-0.33974623456551295	0.19341828856201237	0.30197658557498847	-0.2667572879384191	0.10824691229931609	-0.08931195222067703	0.1512901196255692	-0.08070866254198372	-0.04493395422998023	-0.023294459708074602	0.13019349041698247	0.3388837658662265	0.03445522532945387	0.20397455953462792	0.6641034327065346	-0.1313255406326975	-0.48737406956217916	-0.03484910272563625	-0.03691761591525343	-0.2448889174247826	0.3977532280394536	-0.18802193430641195	-0.049125602342066484
FFAR1	-	-	-	-	Free fatty acid receptors	classA	0.005930782650365447	0.32310849328884605	-0.14842072361651829	-0.004551080858540122	-0.19501902598625312	0.05415305207401515	0.07778987175337544	0.04775747498595715	0.06774412544822112	0.07000643853045388	0.009604019714457502	0.20962646544209113	0.16891054780303894	0.0711729181922044	0.03197172725449138	0.16232229017180647	0.039692314072045695	-0.23872577216978286	0.09464453173106668	-0.05879190894776437	0.1967561127686761	-0.20571724511182066	-0.042528345829954434	-0.2839970633754999	0.09713736660987336	0.10076572368209333	0.30948261628883583	-0.10392892871994981	0.0003102935747679013	0.2640632643850335	-0.23789113285632055	0.05513648791127075	-0.27159949478495365	0.11284336753813957	-0.119499990193253	0.06364109753293329	0.008426421480524655	-0.23207206810801884	0.023428398782101942	0.019394911277153783	0.07597288093466556	-0.025692141046264678	-0.18056915735194337	0.0328294770419067	-0.3835228854103399	-0.10783981149692128
FFAR2	-	-	Not-coupled	-	Free fatty acid receptors	classA	-0.11458629107192488	0.2459822362672329	0.24337612490592944	0.03129485362102386	-0.1501110335515529	-0.29036048394655145	0.25297744097711816	-0.25802874666175646	-0.20515932835307726	-0.17183737465640767	0.0227871776100818	0.19731301372168678	0.11694721001972062	0.40580822118809207	-0.07709045597658902	0.1250592189169426	0.12421049669086281	-0.11220907803605511	0.03845824801796962	0.15648207173116188	-0.11164634533829237	0.07393524931502908	-0.14231691394343782	-0.2026400585244768	0.03539725245001234	-0.007006152136520439	0.41678251945488487	0.22072122789032325	-0.026096909059099956	0.04586094916311693	-0.401704691172006	-0.16450061623418658	0.2719030197670342	0.0661802259758695	-0.1856418085006546	0.048453220733631015	-0.05650344867980935	0.13811989626871904	-0.2296964551340519	-0.08039698497488175	0.2548781083219635	0.2202562828714351	-0.1384441066665638	-0.028419173352793863	-0.14513675919638022	-0.1298651734088574
FFAR3	-	-	Not-coupled	-	Free fatty acid receptors	classA	-0.14353614499750528	-0.34497834356744567	0.2469317334010065	-0.11375369633768274	-0.2898247440985663	-0.20262928679271155	-0.37109614062703417	0.14803717720743098	0.19531969511749092	0.5325877399746544	0.20291290084383015	-0.3425861064519066	-0.034832057424163315	0.06043167420165605	-0.10496145582522019	0.27052798316781895	-0.008000676563833862	-0.1097466312275131	-0.11313374135616089	0.16005032248372386	0.21210836577488865	-0.19674767687267958	-0.11586208698796961	0.07616947545743448	0.20052646338720692	0.05528024845667804	0.02134996192057425	-0.3407585934731385	0.19003114490899406	0.19317848202681717	0.04658818206248021	-0.22592396123340125	0.1584693893980654	-0.12451318308531556	-0.261532502070183	-0.04176447987474866	0.09348985661457469	0.245545233963552	-0.08194330521294808	0.014078739590847246	-0.13465048036454755	-0.13911299691975798	-0.2470718441916972	0.19737224313866708	-0.11377340086493111	0.12983697580211714
FFAR4	-	-	-	-	Free fatty acid receptors	classA	-0.20197582924230753	0.19820412194617365	-0.3983308482809343	0.3257131936748167	-0.03341498054633286	-0.3016599498501555	-0.21357691941288634	0.4212294094270047	-0.11861402228321072	0.37647165345647526	-0.2804454911751558	-0.333908484323197	-0.08448995777769179	-0.011133320437187108	0.047202029192623354	-0.022987422334942866	0.02246272510421199	-0.2793499877302121	-0.14409632842804324	-0.13431942050171647	0.19256177531958413	-0.1204172595105497	-0.1290202686076262	-0.05146845560288874	0.096375162664932	-0.28855412843652445	0.21973734635720069	0.15812245398552482	-0.21300755184258294	-0.30884211336411843	-0.03566309871519827	-0.09532358376389535	-0.03756788155439822	-0.07598181493402598	0.13930774613372635	-0.022760793006730565	-0.15636602482955056	1.852635598291589e-05	-0.07068358241162251	0.089502982899248	0.016290021027989637	-0.08143449707377468	0.17621196233629488	0.058879127224026974	-0.4218833519340418	0.10673545082764675
FPR1	-	-	-	Coupled	Formylpeptide receptors	classA	-0.008865317021163902	0.13789304613340755	-0.11214544081825728	0.32368162455652527	-0.1619143363231398	-0.06721722678183913	-0.1120691107410906	0.3172391587736689	-0.1538103631896079	0.10857925649974441	-0.16010693733702153	-0.2759658206361581	0.045392320860601076	-0.07676440047181969	-0.052375676169512456	-0.0465253026654425	0.041336999648229546	-0.11381454694947997	-0.20894432137755392	0.06025366694244651	0.05023372048754082	-0.12825090312995985	-0.12395076485294572	0.0028685999305160335	0.24934656076884135	-0.37469493610837284	0.020835835909963657	0.15426129172836442	-0.34833190466050407	-0.3041488693130527	-0.09866962162199194	-0.31042076142558633	0.12316738337378862	-0.3696372277568723	0.2336492131993461	-0.008666779984453024	0.0887366053168448	0.259298389223146	0.09332641672767093	0.19803312541217452	0.06529064289541178	0.21565784323091727	0.06753656789553765	0.05388877857913254	-0.2772266093786871	0.18099990641882094
FPR2	-	-	-	-	Leukotriene receptors	classA	0.1423278828830254	0.0692255784383238	0.09441685473927135	0.28464402991301835	-0.04918534441553973	-0.37115123646387027	0.1996680807425473	0.055021597333728085	-0.16232788731032005	-0.46535437610446717	0.18877484632046657	-0.11794869969566375	-0.3668849690573934	0.23347113314919724	-0.18897131728358746	-0.08820937176558194	0.14330910666549596	0.47934691076715713	-0.1824449829438107	0.03666009934486279	-0.1813385150205139	0.04356503292499068	0.3093454955620785	0.11854097503941352	-0.25018333510339347	-0.11126980726743081	0.11182046060761013	-0.1756660539929678	-0.22659870008665	-0.07422951801150611	0.09839527427005332	0.22149138729991383	0.2919710784012921	-0.0660285862666334	-0.11866123826760597	0.20607531043808242	-0.014481866031035238	-0.04536969175149511	-0.2365506235649773	0.11144155730210456	0.18952663819419788	0.007801688302006056	0.09705601417141758	0.03227820162747772	-0.10634143116594524	0.04778937012340569
GALR1	-	-	-	-	Galanin receptors	classA	0.22841924158777777	0.144892623108915	0.030760151471379005	-0.08482452845950005	0.0013282953232643894	-0.24789851989966	-0.07305849457354197	0.34151633561732164	0.1856675848047413	-0.062086986338058155	-0.18530394244287052	0.18821977759598085	0.08503651213486214	0.1475443371746478	-0.20489284602089677	0.1547915138193847	-0.4406279564176664	-0.09361675511616026	0.09693060831304148	-0.02602133845701739	0.13599608015690573	-0.15187568062573148	0.1316931825718401	-0.05109923905404193	-0.13648573549507764	-0.08419511930672686	-0.20392979377382098	-0.09138842664738685	-0.2088215156075474	-0.25231888521817	0.14749883815090745	0.14835891334379278	0.07567807930474933	0.02821647033390883	0.034796394001537584	-0.012758657277609938	-0.055457320882016325	-0.08960432529909533	0.06755869782383704	-0.2738049155369031	-0.2142184001420101	-0.030690518678723768	-0.00853316796415492	-0.02629164439445699	-0.09169166585231195	0.07128740170092472
GALR2	-	-	-	-	Galanin receptors	classA	0.3290594414067852	0.12979665294808132	0.2019373740187758	0.06581981159871235	-0.16577093134323725	-0.17444614818033127	-0.0033357623578025206	-0.023518002936533736	0.5244963013566171	-0.29532441143688404	-0.024546701876824572	0.2706833520706688	0.13616842460314887	0.3220058263985297	0.2798649854156298	0.16531762369035416	0.2788836969665355	-0.014304041540113135	0.21585710673973735	0.3229412344539561	-0.16641459607657802	-0.06459881374697142	0.22391903882562117	0.13722049918283358	-0.08835075735918785	-0.07379766002581722	0.02106174529071056	0.022626674078317727	0.04890503000902954	-0.02572423100128173	0.12809258770353946	0.028657160534040507	0.00014883846901212733	-0.30480213345164	0.1867940497719762	-0.07345451438220076	-0.1696946784815013	0.1287427581325741	0.08788841697082632	-0.31058832784900625	-0.42716013195188074	-0.3593024920388008	-0.3301503436645741	-0.4924075525796008	-0.07519776251939927	0.4893551525509035
GALR3	-	-	-	-	Galanin receptors	classA	-0.19411178632547121	-0.49699060542963747	-0.04298841740799711	0.030170315957795405	-0.12954049990392072	0.15527925486590083	-0.016472907307086997	0.03834925574229202	0.11635678340427255	-0.15971338383765699	0.15104342924895278	-0.18020383112546934	-0.1528468517068521	-0.004013960531000283	-0.08536882023092116	0.08054327427489838	0.24259220962894898	0.1471307238796603	0.1779336788379354	0.14176669351761298	0.1277912408936413	0.0032214819917269254	-0.07930801913160097	0.08112431294101598	0.010766253578003347	0.1307690383132256	0.22103883548227576	0.02360380699543122	-0.06455991541755106	-0.09067343993507551	0.10656080898441313	-0.010707076328640245	0.10086153255356904	-0.4151255503171691	-0.23137691780220004	0.5379519658023623	-0.3357455776495225	-0.006548927498070924	0.41822771540792464	0.02464016694021309	0.3561547116580869	-0.07855501379863591	-0.28323576123145633	-0.013110817160539278	-0.22581251527811824	-0.041987803856358176
GHSR	-	-	Coupled	-	Ghrelin receptor	classA	-0.2173982575167585	0.061037976984564035	-0.15954172131498703	-0.17378654852767872	0.13842965576755778	0.020282417157746018	-0.09030946174615208	-0.25361421413157653	0.050712346513973015	-0.3437659545931708	0.5649940277223386	0.27936668695676	0.48449158854958974	-0.12394413053329026	0.05833485260803982	0.07853710213558435	-0.03251980878554901	-0.2982012645573425	0.24274090614717359	0.14025740109497833	-0.06912755964214444	0.22276993665962744	-0.19431190748498095	0.020799902367155353	0.14011868297986108	0.20271996199080725	0.11001008806590062	0.17604919614984865	0.0979110025389931	0.14736856265927192	-0.04606926034800129	-0.14689264763271248	0.06313675992830041	0.1125993204237655	0.05920807407958421	0.13244410474655074	0.07972637993186346	0.10773816616596658	-0.10715371321286127	-0.2563268481419191	-0.47034568502063073	0.369914386386539	0.1388376471954594	-0.03764097709069193	-0.13484584416615855	-0.3701982939080618
GIPR	-	-	Coupled	-	Glucagon receptor family	classB	0.014626155076911795	0.41930962469903577	0.14439186082608507	0.05691965959779848	-0.10665265983619036	0.013931388943389399	-0.5061623320460927	-0.3112678163610491	0.40968880301364735	0.041387169574536586	0.049757658552506204	0.2166563887774716	0.0755049037885656	0.35413122697283606	-0.11029045529797724	-0.3317990745983748	0.18655668516596882	0.5101652937034189	-0.22183838534978995	0.05547102210533093	0.16948106959849815	0.40948687304206893	0.2459988003982461	0.06985797867820752	0.25504979937833033	-0.19314792164497507	-0.17378735995974431	0.2722537139920617	-0.055884626050594716	0.11424689531908211	0.05396641611996399	0.2374574320672959	-0.04639606292663755	0.22832654817894263	0.03170595070098636	0.047415741292516515	0.012526136999390654	-0.2740995595519944	0.09746401772105032	-0.08132070516458446	0.19442117949218304	0.007573575000475896	-0.03780965879218093	0.2040364440316695	-0.12814318158731028	0.03708968952838417
GNRHR	-	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	-0.05977098506223461	-0.4093119646478996	-0.23634403339626353	-0.06677132537197672	-0.04882869908114271	-0.14563532986004762	-0.051747267828678944	0.31437938602700255	0.12294983454735098	-0.05614815424140502	0.259077858453394	-0.001269683629727405	0.08708225178534924	0.1881156980605664	-0.2000327520055778	-0.0016804037873602322	-0.06213664818559393	0.296701283015712	-0.260070779815093	0.025699615688511864	-0.15091333579388486	0.21907099955184242	0.01907221037499597	0.27786052591612603	-0.23533350498970534	-0.19000399992982703	0.06267560376610692	0.07759158439803163	-0.18033479210098707	-0.2130250736002319	-0.11777729434581555	-0.002657670522141087	-0.03185226613378342	0.33112216757194834	-0.11157729231554737	0.14952860385798464	0.49360109070975144	-0.12910379558581003	0.16658535179471648	-0.12416882040436096	0.04264388932246418	0.07256951285934213	0.06596936509451976	0.03204602720559198	0.10499323761603137	0.14601592401691674
GPR17	-	-	-	-	Class A Orphans	classA	0.1443102351131879	-0.37343726082322204	0.11282082840430402	0.12144952531240875	-0.16871856469030036	-0.10112295280475547	-0.08420541854366984	0.1876218816369199	-0.2477193138428262	-0.03381485655423458	-0.06467748403881118	0.20354749905429526	-0.0860391945079109	0.26340292045225844	-0.12864361699069218	-0.08174302662071417	-0.02751753802002823	-0.1849594454774379	0.2710734880332872	0.36198136250147267	0.10802335740719499	-0.09113999359365596	-0.1746746931134588	0.09127966491195089	0.023557761802286293	-0.02622453981431593	-0.07840527330282275	-0.5132250841765111	0.33890739535070613	0.008203774913190921	-0.014579926815811946	0.08595454010014163	0.0862822268859536	0.5328083540961516	0.022894285392961972	0.2165117073169994	-0.1631622965217438	0.008479505273710114	-0.052683612222625006	0.3083143726369045	-0.24727999457117789	0.29886535568265743	0.3582045445376766	-0.12844784598178477	-0.0327382295233286	-0.18314677169991475
GPR34	-	-	-	-	Class A Orphans	classA	0.22120248084018385	-0.15542971989509577	0.002778362748698991	-0.2825516140523168	-0.13493790710867437	0.22195584714650526	0.06106040647982877	0.35012721040037087	0.30774096593400124	0.0894957108280379	0.09498281055160597	-0.14176088835164372	-0.15631675535020614	-0.0875768479716311	0.0014077458626062472	0.16567551986572693	-0.13241870176665965	0.08621743075826405	0.3173611219153919	-0.19894569072286747	0.24720269556435406	0.18160035160522905	0.02705591156044108	-0.4026003410827484	-0.2571347389674712	0.04505846784975975	-0.10193303530271783	0.44874960619333826	0.25129186932373226	0.10884705508978755	-0.09231122705693157	0.13982734975859573	-0.11018027457320963	0.05739834870083918	-0.07581746139471765	-0.38376726535471173	-0.08417189531014085	0.03465741512854778	-0.0709031763160517	-0.30131423566312315	-0.0011518129849282992	-0.21119427387028844	0.040616354278220405	0.07462188704230846	-0.04088334934868323	-0.2276291508886973
