Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38
DRD3	Coupled	-	-	-	Dopamine receptors	classA	-0.47600311911605325	-0.4957653140805387	0.5722068280617881	0.060808494619120995	0.033194479370547425	-0.3468946049194628	-0.022008193172491725	0.2514936448011947	-0.2441142034508861	0.20115231907718292	0.3096114652103887	0.16231331483933717	-0.18973748925474346	0.48115178212019033	-0.10683439992597143	-0.3768290899406358	-0.004868423343785043	0.3663127205596747	0.61415475353474	-0.38508955359567726	0.12475417932616452	-0.44712857998343225	0.24839450058877638	-0.3310670777768448	0.507699214841769	-0.05143671287413356	0.0748682539881433	-0.3232046712831544	-0.04056508702453559	0.33611189175100864	-0.22039205666260905	0.4333676402893893	-0.06186207596597117	0.5904682786557806	-0.28232143597690523	0.19642722025008366	0.11730133372467719	-0.10394034007660223
DRD4	Coupled	-	-	-	Dopamine receptors	classA	0.013334158266092978	0.43688987722568656	-0.15720443895037847	0.3013850183828449	0.2769956197431105	-0.14782647198211016	0.03907967934276042	-0.07070328189628908	-0.02985983854047889	0.2467230500617852	0.26294196037422113	-0.41949789981574137	-0.2727088057591588	-0.050974869951992914	-0.3584187881126746	0.32436741114836565	0.09719030728262275	-0.24974871596088488	-0.4385277971475969	0.03673833838216676	0.4264050563745463	-0.2015595034207126	0.06536776666803884	-0.049204927033680776	0.16640800417508303	0.009580702924436775	0.26605601180952443	-0.4078598306315079	-0.022192387644040374	0.14880693764281872	0.06791540738968185	0.18313336901903912	0.4257930802209446	-0.19729208694618455	-0.09730689607058668	-0.24363316297029422	-0.04186915656060181	-0.15279469440430996
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-0.4080870384113884	-0.11679784668765734	-0.1674309532603339	0.21699965512456373	0.11750293574439934	0.13284483294486024	0.2048407308448814	-0.0035015683204187758	0.025139340343270675	0.0384394234509202	-0.48377062700327833	0.16995874841300507	0.1451713188299693	0.17292550030317733	-0.14130923155394648	-0.2801609227352687	-0.05471651409610118	-0.016032957236032867	-0.2432526645971201	0.17345329864096753	-0.1840061645739871	0.17904765459541702	0.1342424326404558	0.07892693693471926	0.4003959124998703	-0.37184680096989026	-0.07676355017163301	-0.28805641596106757	0.07350706402319283	-0.08485349707533404	0.4055983939394552	-0.11025735556697382	-0.07964554976184775	0.06369015516418346	0.15746949814601044	-0.1967400224413069	-0.10698020862587651	-0.07191068675844454
EDNRA	Not-coupled	-	Coupled	-	Endothelin receptors	classA	-0.35967937284859436	0.07788508962155079	0.16533294972484022	0.15222107588927158	0.242347485871286	0.10046520709072164	0.2700421402456456	0.34657676803828846	0.16631733329111204	0.08783575659964064	-0.3441792183696165	0.2953928133722281	0.1515306884941429	0.023953924334455527	-0.17075915019412696	-0.3394806220356899	-0.2378916206435111	-0.02594496589352116	-0.35803504485849036	0.21842717813108842	-0.26904018819654985	-0.00023068383770618583	0.18170035110771196	0.08565173836118205	0.42255816788811773	-0.34196156169988756	-0.2832245113778486	-0.31324313479355176	0.01535997333082265	-0.20251178284065188	0.3126710119326289	-0.06465528169112539	-0.39663726698463725	0.07963905247216302	-0.08838338158210489	-0.11715033920586991	-0.1668434957979723	-0.13424601112305076
EDNRB	Coupled	-	-	-	Endothelin receptors	classA	-0.24187575945485182	0.3073495097849062	-0.0531413505182904	-0.11383909226761718	0.1792544418467171	0.30467086536386395	0.3565298125515067	0.1862007619200916	-0.27069353549734854	-0.30980395221170554	0.062195749258630244	-0.2243969892736364	0.37780527353231447	-0.11673148165470239	-0.313497707403942	-0.3305653348347729	-0.08867519262229333	-0.021554492542100626	0.28524718533897847	-0.356820526793276	0.3241342185669737	0.12280963117484966	0.05836272346273573	-0.2232301650223619	-0.02783999148004266	0.030781860134043368	0.2756730440779177	-0.035876665129214336	0.031080209805673945	-0.40598924342884185	0.03533566210797389	-0.009939259884877115	0.12142136044423361	-0.1714588009513551	0.020317206369801725	-0.21656289122271627	-0.006251657476746695	-0.192520782746812
F2R	-	-	Coupled	-	NA	classA	0.16288278966023279	0.03707748139654606	-0.0688632436615843	0.008683024409661105	0.03740455619341408	0.16922831884903736	0.27593721171113467	0.09390592355542504	-0.01159666756884817	-0.28710767428503475	-0.03764571219452046	-0.06800119047696149	0.1349855442534879	0.0356625203175403	-0.23496601993284535	-0.47127394200943834	-0.1335535336312705	-0.08292092280483604	0.16620279508803673	-0.19302249033637148	0.14199850172781317	-0.050174284910077915	-0.028723367476194347	0.04630868807612831	0.07923018707376273	-0.2998523948031527	-0.12630625173672977	-0.2330588086812952	-0.12853041462138778	-0.5007950704292758	-0.1809089046619855	0.041791057157186354	0.04057660681122542	-0.007678858759403221	-0.042349491800171	-0.11685534112888567	0.07547828392655463	-0.13200756146161055
F2RL1	-	-	Coupled	-	NA	classA	-0.06446497055835602	-0.09180834089235844	-0.11728002522723897	0.1077326677718685	-0.023917306905169723	0.2861103242254968	-0.09852202900829439	0.4431478876765425	-0.08497757045764309	-0.27646098464371066	-0.06533412410883863	-0.26523294315827906	0.36522912722225437	0.07669222071252767	-0.31071955086966613	-0.22253515627418877	-0.3803587723035932	0.1234835347438496	0.370535082651752	0.31127083778108255	-0.1601683965750886	-0.03237362886431684	0.04176403719750464	-0.20121997989898605	0.00530096752354394	-0.1006654293394282	0.08958715796520597	0.08938472310726947	-0.21614667289106274	-0.45207442225602545	-0.1676227412950494	0.05028823665930222	0.4046174548591137	-0.21159889405643773	-0.11982712277440681	-0.04750159590894041	-0.11545758409098324	0.1731517365716248
F2RL2	-	-	-	-	NA	classA	-0.15550116981643652	0.2948363308167395	0.4902512579746595	-0.08117074403584702	-0.0732004758741278	0.14814711266737243	-0.0002588074696198066	0.20783392565744435	-0.030003665028408632	-0.038876112295703064	-0.11425370453547738	-0.28164760490499374	0.07680284872495535	0.001119307521085808	-0.2846220690125558	-0.40651535419518703	-0.17694591748793148	0.209552781668584	-0.27015650997307755	-0.27217213620041253	-0.016648569045856636	0.21946849000972665	-0.32031183910146593	-0.3196074482415002	-0.0894081174704597	-0.424027191253216	0.2626943334484226	0.279260447173309	-0.04982011214444843	-0.46881568607278723	-0.27286332914771383	0.06229374641994845	0.08839227628821099	0.04636794801503178	0.31002567526517794	0.05339409888970389	-0.08011404293342479	-0.15812016388450134
F2RL3	-	-	-	-	NA	classA	0.47601327809852656	0.22490437676154268	0.4264533087067266	-0.0028674434462687714	-0.18915799919647408	0.23546883342976474	-0.11957501279919826	0.07125190584807391	-0.4221231081133586	-0.022651693241086752	0.21566030002341416	0.042994688860556456	-0.0771486172656883	0.300541914696678	0.07196853625491208	-0.097543390211486	-0.232197455126801	-0.1058622544080477	0.0992060323831774	0.29900742064538993	-0.1309978499288587	0.3383536809007499	-0.043471557827169945	-0.4330786350649951	-0.021663576816045332	0.05459666666032331	0.09259045284242855	-0.09203501434132619	0.4491982595230545	-0.10167746964679028	0.5916509878198746	-0.2101089610199541	-0.09150052502761484	-0.09538811494009741	-0.49464465297869503	0.12224685633126572	-0.1772184823103054	-0.29799773388254785
FFAR1	Coupled	-	-	-	Free fatty acid receptors	classA	0.0737430000748832	0.05438656459272428	-0.004295818077376858	-0.30734057423658806	-0.20990166883277542	0.09832234934613084	0.2041306838474458	-0.4283109835868326	-0.1125342051069951	0.20300338505148077	-0.15595772595312216	-0.16056411301325504	-0.08819892198374311	0.1328526526613036	0.24484001287134133	-0.30767724274525665	0.0678194658385711	-0.03929400776283748	-0.1796034554028008	-0.09038304186004795	-0.3484179750166591	0.1007677950830049	0.21573365430087263	0.16721808727572082	-0.1762825818111565	0.12600530011442446	0.02835657756868388	0.20171149219804657	0.15858448046978488	-0.3345497428083204	-0.013612801851022486	0.12892002648361647	-0.06324181211477654	-0.059145596382916804	-0.3959088004156268	0.22039130416932795	0.06547428321098242	-0.29954357886426775
FFAR2	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	-0.2985683855205683	0.052725661797804295	0.15057332414509983	-0.449391715144962	-0.10900038514489514	0.1335031520250592	0.03173706492734922	-0.28859187798202507	-0.12517439184412094	-0.042216959023603534	-0.13291496181788096	-0.15719783330592318	-0.05060935376296051	-0.11957374550509435	0.111716416236671	-0.19281915545679013	0.12607208759968214	-0.0381040897734523	-0.21189136865281488	0.03696253784686886	-0.033237603438210285	-0.10129337769890945	0.02172458784801698	-0.07807227940714766	-0.15630187705117737	-0.17227156255078294	0.18758533690193888	0.02997715184774069	0.12905890988329355	-0.293791324330305	-0.084257877267445	0.23623587931914497	-0.07284835732488164	-0.02592008937046807	-0.34141004010175713	-0.007680482260576833	0.07064094279992505	-0.08042516956560451
FFAR3	Coupled	-	Coupled	-	Free fatty acid receptors	classA	0.132572168757402	-0.2646055371349017	-0.0018654117817525245	-0.05594771372573499	-0.01690985456846277	0.23633952012376952	0.3549965949623177	0.2502347861355122	0.012175354700928833	-0.17410292389168436	0.13192396383115731	0.16426021954081857	-0.2783662750450907	-0.20160141627104072	0.02428436263385894	-0.22810831776224486	-0.034457074750154935	-0.3478408197501199	-0.023696630641201935	-0.10906671181877182	0.477276384749804	-0.06798661154421111	-0.15805767662830078	0.11827377081885544	0.04808908182865742	0.41000857894879983	-0.24160529392422675	-0.11558554329630244	0.020407487262524938	-0.08273630926035759	-0.027994704681928172	0.2156321063005283	0.0977744200955457	-0.2666810804359091	-0.28819879036054014	-0.4193140423839799	0.2636366446807598	0.06925958604366388
FFAR4	Not-coupled	-	-	-	Free fatty acid receptors	classA	0.5221890384594963	-0.03471465445286317	-0.03468755811607242	0.06003604424550751	-0.21084330123751335	0.041749943403991525	0.012976660549422038	-0.3000592187935999	-0.02981793569251436	0.020538334871015532	-0.0015686326468287457	0.18033239492603376	-0.10803292736861202	0.04079126649683306	-0.40135547947051536	-0.03836113231614063	-0.2654842832885098	0.034805529755022886	-0.22650178936710838	-0.3561844570004529	-0.11142846689595533	0.4769448693419737	0.06600344243888341	-0.2223195794259254	0.03505690808205943	0.04402872320573293	-0.15960971136500376	0.26477389040358207	-0.19275036619788635	0.280055746886865	-0.06487346949482993	0.20497107742188744	0.32800912969428175	0.24692999174400743	-0.12685076492718317	-0.0831261495449461	0.03513307540858766	0.10352290811983948
FPR1	Coupled	-	-	-	Formylpeptide receptors	classA	0.3929139565682378	-0.30843082096241453	-0.08483037028088333	0.1824122014901325	-0.19882617473740505	0.05973572139369151	0.10239368005314543	-0.2588468142799193	0.010776310919268107	0.13547309772828614	-0.0008377750269992515	0.1973451196114503	0.008356742817092352	0.011252080592584037	-0.2005973610217262	-0.012470899730553417	-0.25037415097073584	-0.06174179700121313	-0.18452145083312924	-0.23968679604800183	-0.1848692074495683	0.3989882725224473	-0.09031110683395771	-0.2153928386777404	0.025465628687040213	-0.04801683815917802	-0.2676389523022148	0.18787973369120686	-0.2748854221404225	0.292526780856756	-0.06454996780744673	0.30211068952952175	0.44588424806561755	0.23807268614584526	-0.17113443834090672	-0.08048166442703807	-0.13385279742280498	0.17729737189818134
FPR2	Coupled	-	-	-	Leukotriene receptors	classA	-0.12322126477449438	0.023438894953915858	0.15408895900384112	-0.1800178062457866	-0.4009056375041733	-0.30300928629104257	-0.2559956797176514	0.06695441737408084	0.5263686462613226	-0.07233019022618956	0.12685174913573005	0.3228446991914077	0.24947743670169373	-0.20876830555305087	0.14703844948485642	-0.12066813993673303	-0.036290442201651195	-0.18490026938657497	0.16044524217224745	-0.20313932382986402	0.2990863011000625	0.1429360210471886	0.2991332746977522	-0.06343283122513552	-0.09286536401868735	-0.33945855909855127	0.3048975654693878	-0.1023834242765933	0.06053416232784583	0.13732370297702987	0.012277495001298376	-0.22026925961832555	0.0024346821958316127	-0.14928903210095196	-0.016362489272217954	-0.12771587123112144	0.04844129585710448	0.029899603688697735
GALR1	Coupled	-	-	-	Galanin receptors	classA	-0.02942571799562317	-0.1509806394672949	0.3789786408061105	0.04715174826455595	-0.11413889065801622	-0.1628478595520067	-0.10476252076271857	-0.1776096464541903	-0.018938968947656173	-0.2689078826257422	-0.1470932782664141	0.17535737635054388	0.07769782523260242	-0.3948865490413748	0.057914826605150745	0.2018629035574865	-0.013929543941411179	0.006162002423599673	0.11992119435296952	-0.03565993950163177	-0.036293630147218515	-0.02166599869168691	0.30050694425616004	-0.0641948149970604	-0.2938969454870633	-0.27040995242292964	-0.09549383955600053	-0.004893709561728848	-0.111370665378072	-0.0023602761205799632	0.062149234100351565	-0.1797547019717613	0.03514164223404748	-0.07078636515891576	-0.010176467403442238	-0.0160074773912253	0.1713271183940156	0.2738781910673895
GALR2	Coupled	-	-	-	Galanin receptors	classA	-0.22775203673566988	-0.35493235884601093	0.5682146405360382	0.24859468081057443	-0.15911883406866828	-0.12859284609771826	0.1980513996731328	-0.2788357845471129	0.05920345988264599	-0.24030129573838005	-0.3331315224674629	-0.05426756938235238	0.11812257269804954	-0.01084672202555874	0.14562621682596377	0.45782137090874786	0.2334351526459235	0.14481606109328257	-0.08310946637476527	0.015181778814502543	0.12186495608716004	0.08811881136831039	0.257955465822635	-0.022215662077332374	-0.3718379433027914	-0.3431150973298659	0.04641359473258741	-0.0974516848235204	0.1760237769823857	-0.03812207096776419	-0.15180542715059075	-0.21095211962842214	0.1352127830245963	-0.07421245016458633	0.007673352289576425	-0.2203823802954874	0.4449705676861345	0.08666152249121724
GALR3	Coupled	-	-	-	Galanin receptors	classA	0.05294869245992386	-0.21062344743401917	-0.155788931166451	-0.47566778862786807	-0.26281085669356113	-0.03694407020843393	-0.03594523984395297	-0.012071359911909905	-0.0849426765613868	-0.24175043439608015	0.20720198376975824	-0.07948960747133683	-0.16558474773091494	-0.2403944322930618	0.09926579515357523	-0.14707523583829385	-0.1880953671448929	-0.08961300757884243	-0.11496929067367948	0.38223502168213164	-0.0562730217620944	0.3615981530771072	0.16944918043392607	0.5391469959898044	0.20494077625470375	0.1601981927815588	0.03005289637705591	0.08130167615162542	-0.19704481483698175	-0.20660304361130447	-0.19395163185444989	-0.10187470977633253	0.12113199672284564	0.11979178586660115	-0.11600965613551234	0.06647289343172073	0.05813034124228762	-0.2283372879637273
GHSR	Coupled	-	Coupled	-	Ghrelin receptor	classA	0.0037967404080279047	-0.022522620020988943	0.44198752302861044	-0.14073679447662027	0.21033457463821947	-0.018840266294185812	-0.08044600066775566	0.18946688125599578	-0.33553888085293987	0.2657706049546246	-0.1455784351791768	0.3095385593356377	-0.17405855740136172	-0.11915481116186714	0.2155284628488408	-0.01997081442478482	-0.01804745287167805	0.0007698817204083822	-0.10679378004660066	-0.15031282630768325	0.07518703651766528	-0.1704789650099882	0.1918410507816355	0.08392467445911682	-0.16824884649588842	0.1505685216343225	0.005948410755830332	0.12298654851668651	-0.07746144949045314	-0.08906823702533916	-0.013361890562835587	-0.044375694958131866	-0.16145407739240691	-0.1011750800401082	0.12160761422178364	0.07663191272937946	-0.07409783728012598	0.03661097411297162
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.10547018793868641	0.20703132964841467	0.016315880102572726	0.23086994039142145	-0.14150027017219727	0.08889598215046196	-0.36136606514939945	0.5260547051702069	-0.09649435239089031	0.1603528149840947	0.27856552731371914	0.09121549308330486	0.17700507991047865	0.20353461335145884	0.11630839778593963	-0.37680712719416315	0.02027722084892331	-0.33539439211859334	-0.08063729963752396	0.3068818052329117	0.4346243554853919	0.0028070786291074313	0.33318421804526993	-0.2073281306906668	0.11488629032639529	0.026685655180078614	-0.314259867506031	0.12502357846672954	0.12663029332011297	0.2148547617607692	-0.3218635109647764	0.01218906705946867	-0.1039725302979702	-0.2881038993230816	-0.12755387183212222	0.47932098542975293	0.06951433091311554	0.6226215502018569
GNRHR	Coupled	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	0.03497964170181602	0.14296822803698314	0.11070369476693433	-0.13038347301540976	-0.11954070591433723	0.11600893924022292	0.04367430153212319	0.12734981396815456	0.29322580625571837	0.07317959199625321	-0.09689516929997896	-0.08674032634333255	0.1955488700663842	-0.12337651659561424	-0.15602679734645783	0.10082309821994685	0.15767969261434073	0.1243517630004058	-0.06884092470749388	-0.2411401219532013	-0.0495319362365025	-0.013439379697221171	-0.049612788233996494	0.06125625870576965	-0.21739601229765662	-0.04115171948878146	0.029625635622291955	-0.10204817394827595	0.009994421144757657	-0.024321669924799196	-0.1550270985677559	0.0268822449612961	-0.14910657851149053	-0.05164708080633032	0.11061130800412901	0.11119424075314875	0.02120661064083753	0.07585129084865576
GPR17	Coupled	-	-	-	Class A Orphans	classA	0.10409891597331793	-0.16929289188666058	-0.18188600313559328	-0.029187810022428123	-0.04468899436422686	0.17800469923099915	0.045224341626427716	-0.09298458591556476	-0.10916135732379692	0.20833056623324595	0.07353203964889028	0.18506636490609976	0.1309710906387197	0.13823362649610346	-0.17289184131756624	-0.1423936787351812	-0.06257900832061643	0.2359016037169298	0.15280729252568948	0.05181537501873078	-0.1108935414891044	-0.32655250664389107	0.23171350878581207	0.2839344358829491	-0.10295506767517609	0.11655195976448911	0.11365519536582032	-0.016137513581800694	-0.12155925990658079	0.047068550921168205	0.1280197290002312	-0.08379155105776563	-0.13708578605591007	0.15740634451833643	0.3880973216989973	-0.23990053702695843	0.022922697793506697	0.014777557611071175
GPR34	Coupled	-	-	-	Class A Orphans	classA	-0.22893949109414186	0.3419315710587123	0.1414278887508854	-0.20556624856925457	-0.258718370213668	0.08964503727133828	-0.4626561682618281	0.08244261243942107	0.46094222048202055	-0.34783022116539397	0.40508946147335906	-0.0657076973804983	-0.3292503365098786	0.13155415544391988	-0.22640520749209866	0.3053087834827428	-0.07699221876447132	0.13505376794382856	-0.2551789248065047	0.016164259703053747	-0.14380421717630748	-0.17055505692711198	-0.12284816990228198	0.10891865653482471	-0.2171962491815277	-0.06383694829000115	-0.33540339103191963	0.18139690837070555	0.10704656257116958	-0.28089560906915806	0.36825321319372833	0.09941251136018173	-0.2741822825088158	0.19863334204673855	-0.002356005209921917	0.19422104661713507	0.10249512042967093	-0.025436011686941946
GPR35	-	-	-	-	NA	classA	-0.4063194061613309	0.39703254869116533	-0.04194321259175143	-0.3313185988760984	-0.23548558715759407	0.2009513299556054	-0.25405929283034207	0.09619684328426223	0.30221092679735767	-0.4482834788147792	0.22229229566586473	-0.09148136376389422	-0.06705120667188322	0.12299478197935287	-0.1233685692131648	0.0015709227036653397	-0.0014958366559986523	0.002430206762920477	-0.12453382126625676	0.08654787532730286	-0.26637163047141127	-0.2460645107096336	0.122336723800628	-0.03164627780920612	-0.22569183014843364	0.022452998112873164	-0.2607889107466829	0.0694007977880176	0.18180689024602364	-0.12915942923176843	0.10271121601530493	0.1986183728809071	0.033417577619889914	0.013762787250407978	-0.06451820701161912	0.2119903545810815	0.08878923594390604	0.019435946465954285
GPR55	Not-coupled	-	-	-	GPR18, GPR55 and GPR119	classA	0.21277787344370758	-0.19711108467740246	-0.18767987587227217	-0.008043151208167763	0.22322833026028233	0.11847378091427249	-0.3800982851028884	0.028090658939784078	0.21459016207354734	-0.13348235715088452	-0.3400010748605756	-0.09803220928729807	-0.2910360151200445	0.41900313737612715	-0.38058122935967514	-0.015162276533320081	0.41686413282634815	-0.1091007311851813	0.495609506251814	0.2454821790399763	0.008929797856951395	0.003951073335703028	-0.2004615803314773	-0.02893505370175385	-0.11640651812361387	-0.06531984456531763	0.014709419131309394	0.4973530793657424	-0.23060575782905415	0.15948807025320721	-0.14476237284333318	-0.44701233746692903	-0.03831378381291263	-0.04755161234111088	-0.13932394311114057	-0.06455778961313004	-0.17014181813360252	-0.39535873724829257
GPR84	Coupled	-	Not-coupled	-	Class A Orphans	classA	0.13778972370050815	0.1605044537482538	-0.0766432847889729	0.4297332207224963	0.026310116336064823	0.251271548483641	0.4828774978149193	-0.026682483114872417	-0.14142953884142037	-0.2620915295089776	0.04750947149695912	-0.09489161333884782	-0.36037748595814956	0.011191414953917187	0.12340216931410908	-0.0014531816338315112	0.04378157374224921	0.04195654664292674	0.1818102742157832	0.24703067029580628	0.00917742830361377	0.03403007496751785	-0.05936595658579237	-0.12371175305109933	-0.2512092548656493	-0.02799246530824368	-0.25843685261721244	0.19644092990657788	-0.11816780669018649	0.1328935531810663	0.006495697918181244	-0.025339257377850772	-0.17433637890329334	0.23107723803285482	-0.22098357108215327	-0.05844722803122895	0.10163259206196987	-0.050003473680986926
GPR119	Not-coupled	-	-	-	GPR18, GPR55 and GPR119	classA	0.1388617870160971	-0.09300230765928885	-0.023552729454462	0.07270282856230498	0.16830554541716652	0.24534677791110557	0.15109367214459196	-0.0696643438662196	-0.2378677474155258	-0.046306950459034345	-0.22127184216700807	-0.16061917574813442	-0.03802306544326149	0.02312065549366046	-0.31678223599027033	0.3035473723535872	0.06138751995999313	-0.022020745906676218	-0.11729293955551968	-0.1403637706740549	0.10389207921757523	-0.13030326749610338	0.030412659758591785	-0.04916113312563924	-0.10975813949041405	0.09402901671470133	-0.14322149194373213	-0.19538727866148495	-0.0038477213842900955	-0.0069028789874679385	0.17965973181913733	0.11687676568367956	-0.15762791644602325	0.051431857169672815	-0.07687301451488451	-0.21164944635329383	0.1413488594057191	0.20486119860364577
GPR132	Not-coupled	-	-	-	Class A Orphans	classA	-0.3505303980946184	-0.12987065394759562	-0.1722638330202954	-0.09812355158285986	-0.17906356776190044	0.17999623110175064	0.1516077578764196	-0.12280679349723368	0.28378990227959955	-0.06129937656901032	-0.013562100997887778	-0.2000187330340272	0.0467794647123153	0.2530198512689503	-0.010446659740035223	0.19117070184656526	-0.03686880249654039	-0.10957607136916009	-0.07835580210079639	-0.05617414151531293	-0.17636725924807756	-0.23929677560505128	-0.05184908042493907	0.013783944022821867	-0.07752259617060638	-0.04919321172511396	-0.26265773419509014	-0.08611464931116752	-0.286210080034818	-0.08144740676716085	0.054138543317857585	0.2174113124718201	0.0679764823944376	-0.09610383301043446	-0.11968627207755207	0.08165516040275544	0.03391384895338243	-0.01695271085032321
GPR174	-	-	-	-	NA	classA	-0.043546971636330895	0.08067975715620619	-0.14454177615530966	-0.24546563088402057	-0.2183421913395823	-0.01079400980434885	-0.022485686757337486	-0.3041277348389724	-0.08165762367932498	-0.05940951971174192	-0.09077012275058446	-0.01050838074597594	0.09644122338138954	0.14913894783979817	-0.21615145351830933	-0.1712387998788507	-0.09716038501369298	0.13819057492416226	-0.13976829889524944	-0.21522422439319105	-0.08497533294048908	-0.07945895420176817	-0.03379120395089686	0.14496664162780318	-0.0892168241016877	-0.0060607627558168856	0.03745076941705419	-0.14153984892069837	-0.05203969258977676	0.11292671180375778	-0.2143152424360156	-0.013522626134923783	0.006027054609677883	-0.039229388091842156	0.11652080810735757	0.03851158444213286	-0.05556815861995364	0.01998925244037287
GPR183	Coupled	-	Coupled	-	Class A Orphans	classA	0.10283280672643572	-0.2846501850568686	-0.1599485582130385	0.2745511554786437	-0.1121270526846739	-0.039181181891779854	0.16717224880508566	-0.12261934828638547	0.0996074030675219	-0.12980523919422926	-0.3973646348182153	0.1605284695039568	0.18393757114956255	0.029591784373205577	0.0735038756987899	0.000993092467779261	0.19371146163723388	-0.22324337385557225	-0.07026912909591454	0.036911874156473706	0.003511543846511546	0.06529115713883961	0.07451646504059117	-0.07792937400472359	0.23872573886787304	-0.30926924273696765	-0.33254911141793025	-0.11085104326293115	-0.11268968398813027	0.05046925609057496	0.16828966255019967	-0.07256049954426323	-0.13928155322003616	-0.13278888762826976	0.23090279904833935	0.2801742365393137	-0.1490863416503957	-0.07773272172381726
GRPR	Not-coupled	-	-	-	Bombesin receptors	classA	-0.04101796026233409	0.02601345396968361	0.03285938355842685	0.1077745010339859	0.04000793693804009	-0.10170411675748091	0.06467804918779008	0.14924380805306223	-0.3850055551504366	0.0905482527109468	0.06948678997816769	-0.06263538187564853	-0.03670580707983914	-0.28331372695434487	-0.10963094743221084	0.15856686754281563	-0.347235669749093	-0.31424334966991546	-0.08912164773127346	-0.0740899408182203	0.16199256327806913	-0.31139494177409327	-0.10073133685279688	-0.005537853693728067	-0.07619455262182492	-0.23533106901746986	-0.34889540133400315	0.3570458916262471	0.09718894223611328	0.16918430675686943	0.006437599743439575	-0.12399813196853252	0.0640142488419824	-0.04417741613690123	0.07420036862969615	-0.1402465020245984	0.09693772432226665	-0.3361999586791765
HCRTR1	Coupled	-	-	-	Orexin receptors	classA	-0.09158393568355222	-0.012307100573470921	-0.23546095009190993	0.07217970865347074	0.08987128239507913	-0.11244266371006725	-0.07393339003929032	-0.027246961453344265	-0.37189999029442616	0.2175817625138356	-0.015880325858061057	0.011877711638812008	0.0467453330943592	-0.19850411566476786	-0.0988143429144382	0.07580429577532133	-0.26638025921860164	-0.19917778643824946	-0.12421038977279626	0.005125452530763692	0.14786916238178638	-0.2115173658609576	-0.10138315962710596	0.16975324805934178	0.0025523558824701526	-0.09294869875745487	-0.22986270668118852	0.2718560103078117	0.18880659136060815	0.21847766586683853	0.07020518670282593	-0.09013511610670598	0.15334554009274579	-0.09583101249799876	0.16726920254910543	-0.036783258749436186	0.07680828451240668	-0.3501155846943157
HCRTR2	Coupled	-	Coupled	-	Orexin receptors	classA	-0.14078709935728134	-0.04099131809645651	-0.2960215709246105	-0.1944710896906896	0.42841984092700947	-0.06874414041991189	0.022338423228794032	0.13854584447631074	-0.08784066301097125	0.053846537242049956	0.2858353245981363	0.04984856847949701	0.0942503497427789	0.10584828789472749	0.12078757930113664	0.07779064765127035	-0.03510937856129545	-0.05906677187261424	-0.08074652764702152	0.47119192269934523	-0.22381861687033408	-0.03951286635701623	0.009452870454584449	-0.2802992389481205	-0.2616190421078761	-0.098886476217253	0.33381644850785536	-0.11127104245500621	-0.4649613167630432	-0.17054674812947065	-0.05436933704067638	-0.12702793247210575	-0.04531631561084579	-0.09607700823910305	-0.02152689247141056	0.12946940022262451	0.07043799873312605	0.029690951684530075
HRH1	Not-coupled	-	Coupled	-	Histamine receptors	classA	0.06745953489023634	0.3391874118023127	-0.1250844661566465	0.21757195887570008	-0.2656335158822988	-0.3185496996210862	0.25442034942093983	-0.2390988061741453	0.04296893657849382	-0.043435555911386405	-0.3202373820869128	0.25380978939395554	-0.04931687891874049	-0.08658342138816487	0.23054561834163395	0.10371108332637144	-0.25187480796805706	0.035768754910100745	0.0958189729228309	0.08140808609275074	-0.04771647029893104	-0.28488027408169153	0.48684887663997417	-0.09127517291635658	-0.06330016165679882	0.11484789038600948	0.2488260678541154	0.222746479830441	-0.1126103606755279	-0.08473123914199279	-0.045002497980381986	-0.012826214694880557	-0.2997006862053209	0.3395289541543855	-0.00482698984101969	0.009086902650422592	0.05002194678293795	0.003175027370698584
HRH2	Not-coupled	-	Coupled	-	Histamine receptors	classA	-0.14467873777561419	-0.11703882845419417	0.18995949675546495	-0.11854954315797707	0.21911268857600377	-0.20162759718918405	-0.06777700441059914	0.3746647157700271	-0.09259301773839754	-0.31161443236654773	0.21796201538840335	-0.49144808523619715	0.24358962411970905	0.1728946734595911	0.2963059007494042	0.09255123655929347	0.23893352707935983	-0.13847614311929635	0.03556995342701548	-0.09826684298563967	0.046220372258461935	-0.15001063684984417	-0.2291534930344514	-0.08876736989530308	-0.06421252050638779	-0.19030988267616883	-0.268838307615823	-0.17308684033866514	-0.04383544902090485	0.11462832838072881	0.06422942320341096	-0.04072059739339724	-0.1138341701767217	0.27675961633413226	-0.10719945549069022	-0.10813900466146568	0.20088625786658362	0.2828009972900204
