Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53
CHRM3	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.018181638398354762	-0.05030038298998527	0.3762219010382893	0.19566935138476826	0.34383726769940465	-0.32137024386318164	0.38936816261566	0.04463143922230802	-0.387525954767731	0.007667274275722362	0.1928487588852769	-0.18016703449644078	-0.22466658530170486	-0.11803186435932772	0.06749971785407909	0.01780168719411594	-0.11848263128481103	0.12053855539696585	0.34357623577749846	0.07067241829689186	0.11867461355857141	-0.16353644715952143	-0.0851869901104265	-0.09105060640219145	0.057783794864556794	-0.1508454350865309	-0.15413124861861918	-0.22136318726937657	-0.22906289056680942	0.06638969117759896	0.1547021801466429	-0.06943597379306528	0.21829706494730183	-0.1550353375954845	-0.004049982867039787	-0.265970089307041	0.3560420302126531	0.05602307974265176	0.1478133199332382	-0.1253243787142501	0.1723594073697107	0.1502216464553724	0.11062532908065865	-0.24535724007385953	0.03561305669303054	0.10947064142446426	-0.05576677561445741	-0.3944186398580157	-0.20599259970175993	0.10873117653591041	-0.031030327705569266	-0.01645040258848521	-0.19513471241436442
CHRM4	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.026698938490878878	0.06999835514459714	0.29169665152769053	0.028298819717612857	-0.32794514670055946	-0.2126024472222268	0.35921602574583555	-0.07212062478178047	-0.28982942898124436	0.21517837252941274	-0.02214606550666384	0.01910754434658247	0.15527205010454015	-0.020012618030407832	-0.12094129018619104	0.3347130925577204	-0.2686299822432551	-0.08115428179372218	-0.06238094614805624	-0.3095802867076752	-0.10725763392489054	-0.20402029484659265	0.024920999789150314	0.1538998752071879	-0.022449924704903357	0.13446732468778416	0.0449559176497403	-0.19897770010698218	-0.09202726547956033	0.033148168566393243	-0.12186040057168344	0.1710944333519415	0.1061480436161893	-0.1664404619065456	-0.20149729139057668	-0.07027773569981655	-0.03259582479553152	0.2213618224103763	0.2631305166535635	-0.010789954931527198	-0.04033180107657661	0.004393206865690223	0.25148614531066504	-0.1424041032298267	0.07583014732233637	0.08771979228756613	-0.02067612983367074	-0.22765676775361646	-0.2300759125075816	0.02807676640987757	-0.0008320188587549275	-0.1285306557508522	-0.11364774527374685
CHRM5	Coupled	-	-	-	Acetylcholine receptors (muscarinic)	classA	-0.026488805256222023	0.2872905993525873	-0.20422509010627804	0.22606132252602712	0.3124568257640962	-0.26595446899218184	-0.025191258480751957	-0.1167673554812272	0.20753855252647457	0.015033672897306465	-0.0614183484876916	0.006046458855513163	-0.07725594177986327	-0.09216232071966693	0.05029064148990425	0.25392322448183996	-0.13534192330932715	-0.5070638842577134	-0.23599270514922707	0.11278169401588696	0.24446377919644754	-0.05297642253623409	0.09707795426635964	-0.06624542148208384	-0.38963869427759434	0.08840435016708637	0.5187096184422249	0.05146767625635703	0.08061023860290892	0.07671290481869808	0.16453970985324262	0.1436738768577708	-0.07935453325213869	-0.03144807703407333	0.00014733366948702607	-0.25558752982352007	-0.09628055036815761	-0.16753394317910048	0.2236464599907565	0.23416489462469658	0.07093564623622661	0.13462302846497176	-0.35770812649685546	-0.20701116468631509	0.06155053589347277	-0.02257004055988037	-0.18352340153359212	-0.08668456013716543	0.2377317321224823	-0.005054547486267509	0.19100451376407293	0.15433874665335076	-0.16211204095303403
CNR1	Not-coupled	-	Coupled	-	Cannabinoid receptors	classA	-0.032444204632674306	-0.24403024432801534	-0.023204954836676856	0.13723022863475304	-0.010507866897597215	0.17132091751894157	-0.02665509534399749	0.16462077063648103	0.19921446668366263	0.03249553327082349	-0.41741114155645953	0.29064627097846707	-0.05423040830448291	0.18151405535911122	0.215564801729065	0.20926506680222223	-0.28831787251809105	-0.10575572090446214	-0.2250715665486372	0.12744577463871187	0.1286027185918006	-0.07187329554331919	0.2532024365924782	0.013431396812627458	-0.19113885449729776	-0.012901949702784505	0.07068817290387859	0.26854262922537064	0.00019413873026745477	0.2262509930715624	-0.12187628048593575	0.21443208799481797	-0.14523964722936866	0.06288745145093647	-0.0009373366300445036	-0.04828701635887587	-0.19451489673842065	-0.0783421702468271	-0.009919017214833127	0.1629517342369335	0.0917130494038783	0.1732534978052639	0.056038845305898664	-0.40862346643218095	0.18340634354116994	-0.034886319132376546	-0.17914148865450205	-0.22808302687338886	0.07684998789717763	0.13550857699430385	-0.09786606436930687	-0.030989674875052844	-0.029778347296368322
CNR2	Not-coupled	-	Coupled	-	Cannabinoid receptors	classA	-0.4135636932886439	0.1125644379814302	0.367142793619619	0.1933826464631837	0.051460614180190586	-0.14498308059838955	-0.2438011068011456	0.18855424579421057	0.1348085347685445	0.26536204498812593	-0.351626850970295	0.0387594473717135	0.13090358529357995	-0.27874154009965646	0.1371700682036546	-0.0020628493303053723	-0.08986108720346057	0.24431982378929068	0.0001824004351607026	0.18104428754919333	-0.2947488721672623	-0.34402350922456304	-0.2555639742693593	-0.14126666260048465	-0.017438711486521114	-0.086642927616363	0.0041871208631372656	-0.06814534202651658	-0.20143478123433825	0.02492388645277416	-0.033239104785353836	0.19909424736132986	-0.21376526880778554	-0.14765479081734673	0.13484457765929392	0.09540240356398907	0.07307852540063223	0.18051690257183203	0.1884559468770976	-0.16341680134286354	-0.04563930927989727	0.1568564216563812	-0.29486296352794855	-0.22544746063709564	0.11135496082768567	-0.09866447745697784	0.25199916181490806	0.29872622600317644	0.14401592099302243	0.4471088163115699	-0.046550252827979574	0.19233829156352233	-0.001224084466813521
CYSLTR1	Coupled	-	Coupled	-	Leukotriene receptors	classA	-0.19882552201149012	-0.4594700682007394	0.32748060639753357	-0.1422153971360305	-0.39923277309200106	-0.1286272186994893	-0.2734646940745121	0.5207969086241493	-0.01256915304204936	-0.07379507366441984	-0.27934532945480606	0.24231195527452146	0.2103207000961072	-0.3787187180579351	-0.09009267551541468	-0.03824032043308711	-0.08683565466462785	0.0047671440991092	-0.09759849395520544	0.13676306562096507	-0.3940315491649903	-0.1007118040737486	0.4962882472042379	-0.1949870865916657	0.13538732010015672	0.0015836208620945474	-0.04252766287602331	-0.06208054703643581	0.2903384958268125	0.2618799205297765	0.09622506021266031	0.11879055953260959	-0.009281825319512464	0.05942848876651918	0.1074826627949713	0.08548812468384415	-0.04267990382230725	-0.08095875898844539	0.2421003387730863	0.03543991549335425	0.09910856466774855	0.04084833715908968	0.17243676417077525	-0.018156732825681487	-0.14150276697697511	-0.03090116873513863	0.1078150477146633	0.2151674428777102	0.12427817258404683	0.232720160948107	0.1925722663727366	0.0031816540115026685	-0.2567346074048758
CYSLTR2	Coupled	-	Coupled	-	Leukotriene receptors	classA	0.008248480407452657	0.03119872661004323	-0.4410682062257839	-0.031756846603555114	-0.14864887958643794	-0.2750049620091335	0.12837778272628114	-0.14437872343890706	0.10363195820570012	-0.06901563150754128	0.21166277603663144	-0.13438483804152315	-0.06849160929820922	0.5050133713062777	0.04336067038133217	0.10420156958283186	-0.16509860591329267	-0.15322401280466794	-0.1438399925948981	0.48602704062034585	0.10668189776871587	0.0511890255382587	0.05930322142575686	0.017259677549367834	0.11792126526022127	-0.001453831227106896	-0.26712903829747264	-0.022554808074735404	-0.1135300705705338	0.15450739826477	0.40001202272046577	0.04579645245018344	-0.09345095972771293	-0.26490854270961056	-0.027117419462665177	0.19520054351986185	0.16803732406500166	-0.04884876973667779	0.026304399072474133	-0.17693209130404888	-0.016448619676725073	0.3523403797755511	-0.05058270385578508	-0.17623688934207404	0.05162219566095488	0.0743178383829308	0.13520176539095824	0.0822730079594589	0.08552444314806934	-0.11594851050051436	-0.01922061666972879	0.053613138656841086	-0.14124592496432642
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-0.059751114948625984	-0.21463990437102995	0.053157374929248435	-0.13678954649106068	-0.3751145850898586	-0.3301782939979113	0.34602779276375106	0.1260014727238076	0.005597765582680202	0.05101659686550559	0.471430017258628	0.07432985883327577	0.410735322395038	-0.3428419275277824	-0.035778072492669157	0.017387694618220883	0.05699651057580924	0.10284470568709425	0.16788623604270975	-0.29818115942267853	-0.1589381758601211	-0.15201472139477515	0.05566558898325655	-0.41917781602705284	0.04892255905344459	0.1161748132040761	-0.2764719258614727	0.1192142883488535	-0.06289963674459426	-0.12529427140183613	0.13855192478916242	0.11204251178464004	-0.11247928427734066	-0.024186621854879384	0.134499727764944	-0.2599715882813755	0.029718068777938648	0.2440317680367874	-0.19864558585624306	0.13606368069475336	0.05901568118337662	-0.14548037850391152	0.18659130409043373	-0.19779651995076453	-0.10536420497732137	0.2243676968809284	0.03712202700198586	-0.15011187713056456	0.03983529023905856	0.10847718645831775	-0.31616816477951104	0.15153761695116041	-0.12053906757579456
DRD2	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-0.014970613498843937	-0.08514920942897969	0.001499577310362672	-0.1297868426114081	-0.049812503685888555	-0.07577333752157114	0.3255004532985526	0.09648224010504365	-0.1255925522864423	-0.09495996716946684	0.405461933391032	0.04104633806580343	0.10776468152910135	-0.17058444479857154	0.1473809893810795	-0.05674865483387419	0.12404564799098906	0.19208553953339727	-0.07704367187924697	0.11055505281952921	-0.27699728984863586	-0.11432608132574738	0.05371323142186229	-0.05422472123588276	0.2894772103973214	0.2659794238649886	-0.24008906219657236	0.28532761614256086	-0.03560063103251948	-0.14561101543499325	0.15016750051508532	-0.04247642703718684	-0.39646468242512517	-0.03486422218794675	-0.016084978235476468	-0.17061388084215381	-0.16668480481973316	0.0863480474062533	-0.02602060246266869	-0.17289994245833584	0.2392014173423042	-0.36031042614258074	0.019583076865060008	0.11917342449170591	-0.19230999636052215	0.09619473606119329	-0.16063093550361157	0.07160399884480187	-0.11465674287881421	0.05930640704466513	-0.19399033272467234	-0.08261596018464398	-0.09722094623525014
DRD3	Not-coupled	-	-	-	Dopamine receptors	classA	-0.3308681670836238	0.22481534507332404	0.08243248528170696	0.35869503413174336	-0.06905141958834524	0.3402365903297834	0.423783288676507	-0.3621316832333594	0.4892996192267758	-0.49123989892246456	0.22437266724715355	0.2602594628112842	0.20125620451174137	-0.056927409080842734	-0.19981954757299542	-0.5892673557050774	0.07587426004954875	0.05230957464707605	0.33661892976888913	-0.1130854986579653	-0.3082621797254158	-0.0835480389116812	0.15613392717939334	-0.20410685231588147	0.255687161336657	0.0676916198288645	-0.296365347806917	0.07259337190722326	0.13004889892879207	0.15629047842682464	-0.034108940103576256	0.058628078056444745	0.09999484273953901	0.09321787576844627	0.367337427364147	-0.47275077301517626	0.007049819878877645	-0.08530695683889557	-0.40482318468037093	0.0026717899412317383	0.6066338593354427	0.1844665604425203	-0.30077381255584895	-0.16326031721360526	0.2813172155436073	-0.2629995068776593	0.025727998243588086	0.031030372937531272	-0.14196764048441007	-0.215305334318545	0.41742374582125946	-0.3144546768826896	0.12307057346374425
DRD4	Not-coupled	-	-	-	Dopamine receptors	classA	0.24858629458305456	-0.13052311405838735	-0.4246943308363507	0.2894135877482649	-0.10401086793268915	-0.22803001809812642	0.1794389927929773	0.020076834537434016	0.35005738680239573	0.4939065803668041	0.46918479049344497	-0.1353630273915015	0.059104538493596294	0.472556145616117	0.004021241330967911	0.1054314040605647	0.13101081607246592	-0.3284692357693277	-0.1720891861114937	0.16983324276698047	0.1949677444105691	0.26582853475999496	0.20086695831945509	-0.09180040267348748	0.2559741002771399	-0.0838345784765614	-0.3579727930789923	-0.028911645896011834	0.08913602715956148	-0.07185310236408773	0.2883545620849773	0.18494898644062774	0.11076276178635264	-0.4930745565620834	-0.10360203559143247	0.3268657311094332	-0.006912922107834267	0.018408416156567898	-0.15756118465350533	-0.24256022688588713	0.012840529937610347	0.5129905222767047	-0.11786666796281117	-0.23286616065737345	0.036515668635693756	0.12002455908788086	0.14228527483619952	0.028564206449641995	0.135609971355039	-0.13498859730656482	-0.008190547446326475	0.12494816793563072	-0.02651725039177788
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-0.49234708777720504	-0.037952807271742627	0.05687057098894729	-0.16181149908322676	0.1995047324218236	-0.21214594306407114	-0.2090316320321275	-0.15348491418715682	0.059055485177608315	-0.2909116791840096	-0.13622113507741299	-0.006957317165136342	-0.34840364842372595	0.31219541826880315	-0.18895398487908155	0.18601169883696644	-0.028001122630007067	-0.08824091366436365	0.3569617024659096	0.10382565151506035	-0.14465817123174776	0.22040771150575045	0.15416442916585313	0.18936942183729905	-0.18574559015497524	-0.11866719290799643	-0.009024822331846195	-0.27529533848297444	0.08243085332961837	-0.023146577642377066	0.00501570599980322	-0.14370581096913176	0.007343341898752132	0.06149324013315469	-0.07415910343885009	-0.05104603601199008	-0.30154628614892437	0.1501653717994182	0.01298483197471753	0.027706319775761618	-0.03260962703131212	-0.10425611503825707	0.09549124592429205	0.006927339329711907	0.2363875320473799	0.13358369264330536	0.3053053366012223	-0.0009400255854876689	-0.2150660072246946	-0.24083171573104992	-0.4002230318029347	-0.02707450932009177	0.14070453336594171
EDNRA	Coupled	-	Coupled	-	Endothelin receptors	classA	-0.154227246496226	0.09341662811938733	0.4198935616034682	-0.4017156511604826	-0.04652869656858003	0.11718698594353301	-0.05392642796792954	0.3265119348620251	0.18210540369725628	-0.27330681358573505	-0.12663983719996885	0.09109640638065919	-0.47572178210065524	0.2843565344366864	-0.0726512415363834	0.22495072592096796	-0.2969100349704928	-0.16786938818665798	0.5418591183210175	0.03739680220446463	-0.19520367479903858	0.3435197506193243	0.14970335355957948	-0.08278772182763726	-0.2884918358335473	-0.11426872772844722	-0.08847260185784958	-0.16682079432598235	0.21575270950626918	-0.19282498566302622	0.1324256668080138	-0.02478379823290502	-0.12413562203763917	0.11697523404568815	-0.15224595368586183	0.1459250917318446	-0.310293871654963	0.2636789850081423	0.17875412264152427	0.20924155969854336	0.08926773604291324	-0.020253434420455574	0.17927265591162778	-0.22732606853063594	0.12522969569554304	-0.025392173514669714	0.4925044259335221	-0.05541523719337558	-0.25119967642210994	-0.10741625614493111	-0.16748915368401118	-0.11378132828431599	0.12550628556617324
EDNRB	Coupled	-	-	-	Endothelin receptors	classA	-0.11422415957999078	-0.06347637851515821	0.060387914062099216	0.3180348679678562	-0.0297735099681764	-0.03957785264821329	-0.10721882846476638	0.264783341982441	0.2210901138781327	0.26285874185099356	0.004414222809534962	-0.11833858989860388	0.05173126592086586	0.6436245642922341	0.282756171855892	-0.011676639536708635	-0.057312262575942456	0.0695964876233429	0.2589712017929667	0.39724868286063447	0.03860035654595875	-0.1080550761168366	0.10376394801965545	0.10376008142718789	0.261374383015304	0.33208463505003066	0.2127387327636761	-0.028958502501137514	-0.26591981513021085	-0.427379652304041	-0.08768175922877557	-0.07891005829792379	0.1275259423740603	0.22741821508038673	0.0360154584656436	0.17694221379438874	0.05490560209396008	-0.11378041180034477	0.21239812732898725	-0.10268227393355293	0.15141699483100765	0.14144183229852159	-0.08526096471456583	-0.030283547719182926	-0.3674568762670104	0.10839759914168745	-0.09040822818216832	-0.16006167735133126	0.10827752221248658	-0.06085656124803738	0.04672702280074166	-0.2156274891859013	-0.07442445671372107
F2R	-	-	Coupled	-	NA	classA	-0.08433370699538578	0.231848861367674	0.36585208892813065	-0.3371148417223419	0.4017140792249363	-0.0886454372703257	-0.17909365684638137	-0.14046203956684258	0.27853362526121345	0.22141119528946424	0.1521653043647204	-0.038788218657743734	0.31279105604664936	0.24322627600788743	0.17137340852224472	-0.11821032307594526	0.1887298228843515	-0.11497221510696058	0.2533779787144061	0.08294674997682064	-0.2686596177914529	-0.21443844137891174	-0.12003285691414513	0.10607939138634188	-0.05828001248501548	-0.0648219820211973	0.015914024970092255	-0.15129716487446937	-0.36961655265596516	-0.08365055132226104	0.018127487187922564	-0.060044093982743976	0.13003282559611007	0.5011431119365352	-0.01080235846658327	0.039378079149646646	-0.14069937658032047	0.1116266597691144	0.02394189015536808	-0.259684021517356	0.015613044328719954	0.2165838043275606	-0.21480447741015135	0.03729098996607379	-0.42301952685447103	0.16070178054080084	0.27226210641205717	-0.14302885560966272	-0.04886648694227492	0.011530818995009667	0.015579708832827817	-0.173200339673783	0.11959950633747869
F2RL1	-	-	Coupled	-	NA	classA	-0.15973533514767133	0.14925614957799885	0.15717776593788613	-0.051393013603762305	-0.2558208703751393	-0.10344215903502599	-0.31685637147726337	-0.09422852985643466	0.2031391928723241	0.3121219225313499	-0.10298557493585475	-0.5065999608308458	-0.13480495722815997	-0.4478795373335881	0.10715899937965183	-0.2647049485978582	-0.016234345086513828	-0.43164844271251607	0.3989918284428501	0.02701712985013973	0.07954977389182434	-0.004214255604126476	-0.1760116672056697	-0.08043364338150027	0.17374558437484683	0.35033988795501547	0.12333767263134685	-0.12443742169872665	0.07763528060968572	0.029768832312216924	-0.0797257126769869	0.14435741423406426	0.18157494146652242	0.1863792070553889	-0.36460778534658334	0.03711935702372092	-0.12107200639472543	-0.16699291440451933	0.1581017999878027	-0.06963654317240855	0.5722135494187496	-0.07047552225796781	-0.010243534674010143	-0.047969336431711494	-0.3573481534715474	0.09017870335295765	-0.07157779603011383	-0.022827934375802893	0.1443659433629805	-0.3080858348759635	-0.13133151045047023	-0.07523202182562957	0.07507757967654799
F2RL2	-	-	-	-	NA	classA	-0.42955748401221666	0.030025763579861833	-0.0011822324865025902	-0.1919254258772539	-0.17904282578020897	0.4295755730280389	-0.21212108271837884	-0.23688076959324256	0.5159651647892888	0.4355757070380929	0.3008689345112235	0.24560938545557306	-0.030679580182245005	-0.20053134328318234	-0.006944126011244958	-0.24437560129539698	0.3151268454949778	-0.23620160171086368	-0.011649247951571497	-0.22538230657629216	0.15465842054253037	-0.04002487303865982	0.5872662058015014	0.09017780216542173	-0.16025712812998263	0.07459777946640263	-0.12619143782709483	-0.1401464216868823	-0.12495238436940602	-0.2168363573725733	0.01922919662077727	-0.12329002872962368	-0.05211909047684391	0.38310830152266007	-0.13651487122468295	0.052460953601474444	-0.07805287410675421	-0.10470295233061994	-0.04013394960856428	0.1199086481354631	-0.20767790448736628	0.14914017902202517	0.1431510620792201	0.1656238169496227	-0.04880402130537211	0.3712679895271806	-0.39645606179212006	-0.15940596460197548	0.26537088111245216	-0.023607303881869945	-0.12265122642908728	0.02099525976163976	-0.0013403179453694192
F2RL3	-	-	-	-	NA	classA	-0.3360560113945041	0.33108515194848565	0.24386483364430203	-0.13200137002408618	0.19311790964927042	0.44546853762795946	-0.28268331065913066	0.1307727031885633	0.5262008352126528	-0.3960702079075678	0.05989766020050784	-0.1995746594305914	0.5129230097441391	0.25864355732694433	-0.07633579041141418	0.06384247514835295	-0.13687025285237467	-0.19729550259009174	0.18542105929274438	-0.1854895177617884	0.10966172757388033	-0.19676264982559816	0.2139345316896312	-0.35050820884129075	0.5161689363476605	0.31704418508652815	0.08108253147307454	-0.20205475475971668	0.1750888938095805	-0.014461781488288913	-0.20680028570017522	0.2862091348068153	-0.0714518325868192	-0.36718198446208705	-0.3104621210275145	0.17742388988380767	-0.17687409648766486	-0.053393342216951085	-0.13422833515528323	-0.06669943278780929	-0.0006783440176124988	-0.008711064288038646	-0.2465873289581521	-0.02676928324331093	0.16638470138424824	0.15257682540314665	-0.180039667348082	0.04833518762377552	-0.47830604275199134	0.25422168756172464	0.05398058197170998	0.6558918553010451	-0.251701855568093
FFAR1	Coupled	-	-	-	Free fatty acid receptors	classA	0.20614194539769248	-0.23990876502112685	-0.23930774735977	-0.31324402132528795	-0.005773281475012502	0.05675480338564196	-0.21253282722693495	-0.17421897206083006	0.2875726414924503	-0.29384409032956416	0.32945830585515173	-0.14114071519431748	-0.27547660704723753	0.2139028341011621	0.0933832431258914	-0.07086593586474721	0.09844097736395939	0.08635019163827826	-0.11897954782634268	-0.46492787096359167	0.13167516931569997	-0.3098500312918528	-0.15819518236571126	0.09914828212313251	-0.22918477531461023	0.4339057929303137	0.2439812292580308	-0.11439350248039103	0.035320047062267004	0.23017349862762035	-0.004639336928977023	-0.27885061441194187	0.2551541051835894	0.08559742721751414	0.18637789959884016	0.06172535300526507	0.0355027021564758	-0.08702605363938336	-0.008213401721490122	-0.029322242795658482	0.054651467040365276	0.2031150459526774	0.26537647968403877	-0.14805004520784656	0.0419589997540314	-0.09509947653481687	-0.1231711920806721	0.1316264268632847	0.0092718141856827	-0.055641506557331626	-0.025752960936875104	0.2758587269395585	-0.04634704507186993
FFAR2	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	-0.1913628174663721	-0.012654014159122975	-0.14091998567570088	-0.3689471050148361	0.3077811480464747	0.25899560437100555	-0.11078990311517303	0.17873124558644268	0.3523396090633295	0.07568955363212757	0.20519688727100685	-0.11450806178656439	-0.142435296230328	0.2792679419745643	0.07104024699314516	-0.07206174477998223	0.0017960026549983016	0.07888554232479181	-0.1437554074019169	-0.24350296200525587	0.33148884178247234	-0.40155649013318906	-0.511763706014577	0.030856533368625233	-0.15600703354412943	0.282331819198933	0.03148365812997563	0.07181288538026102	0.16828113907341757	0.06629397511772199	-0.2429701425008863	-0.1367182805314973	0.23039025567590377	0.05043443893275724	0.19384654582907124	0.13549359829100893	0.06179815860213399	-0.05853092096633101	0.26511694256386903	0.19944961225561894	-0.1270243098025812	0.3349017985319975	0.29142748589717704	0.2293280495615405	0.07516690156674742	0.0025285140143595213	-0.11003116809303026	0.047589014574043825	-0.041532858599296445	-0.06600572693993997	-0.02277062032524933	-0.060214018931984165	-0.015713180778938237
FFAR3	Not-coupled	-	Not-coupled	-	Free fatty acid receptors	classA	0.4646383969435336	0.47333619655496467	0.27334059137596306	0.009481113954690618	0.39143437239032464	0.09640220779114254	-0.12529255839310535	-0.20431831041538218	-0.09943576495027523	0.02687429036002573	0.2539820108141806	0.4432452136148595	0.1648838720306213	0.1715047876368972	0.04382046636483132	0.14322379849805453	-0.0858193085704052	0.09193672642542362	0.08413166883306146	0.1799733947775143	-0.10496758688092356	0.17300649875684224	0.027733382604685296	-0.2291612096259735	0.279523395650838	0.11869758225941042	0.18400200984877177	0.27098980587235444	-0.1599233796398532	-0.09595334534913476	0.1317527980261579	-0.17156793176527788	0.0961549732265135	0.1659444977510485	0.31417009645517463	0.34405431688120247	0.4549650903615646	-0.11520195862892615	0.3408569212186717	0.021551971361925677	0.1241777606204025	0.003067509439466334	0.07773765178701167	-0.28873522604807667	-0.027250459134611715	0.059849356954079634	0.1379824003653169	-0.010968532203891731	-0.24666205952681175	-0.22557857218772195	-0.07205401034919376	0.015233334832400695	-0.19734560343470126
FFAR4	Coupled	-	-	-	Free fatty acid receptors	classA	0.07620782995893412	0.23082506196444805	0.06605231660597796	0.31429229034678635	0.1301971638780718	-0.10763338264989994	-0.1981128732412498	-0.0404670840991797	-0.3092617419724779	-0.15436927724350247	0.5472699459877189	-0.2256001486197161	-0.05052351849956585	-0.09677321480541144	0.10017469891995714	-0.23052261210497796	-0.15077808284343977	-0.2799054613744985	0.003336243966050015	0.18838149913961083	-0.1081614306469905	-0.07744633662059319	0.22970659368259724	-0.027991657337634684	0.01157370050447837	-0.047153824862016164	0.09605246218057764	-0.2940727007191101	0.0501136909084527	-0.03686468979050281	-0.018110749673480173	-0.2218503467176837	-0.05463576904346887	0.23623778875686421	0.09707471033232265	-0.13078101347056387	-0.3129340592509422	-0.20825054408593086	0.06000681243915654	-0.08117455404903053	-0.09847446443221494	-0.21325022842194957	0.012343323480058498	0.03316991862230381	0.26251690425582924	-0.08947463121517299	0.08984349826867517	-0.12823401998174325	0.27682741886308504	0.014056087346683196	-0.017234874105367073	0.03624204355054625	-0.11207067777904309
FPR1	Not-coupled	-	-	-	Formylpeptide receptors	classA	0.11932048275955538	0.25358347054303015	0.05547787136937029	0.2569791379461123	0.032753056676102905	-0.10302691676617444	-0.200987253141937	-0.11535418466557966	-0.16958404605627472	-0.03120475574171286	0.29334063494066837	-0.12738002269110257	0.09079574118136183	-0.1778572244883017	-0.001225960506326635	-0.20969485961670625	0.0008117715684708991	-0.30921103378860854	0.08232326868332994	0.029003609874503115	-0.02559501028446339	-0.06671942363977053	-0.023434054469279014	-0.24697076555315847	0.1528216979158358	-0.12325552660736691	0.01702364173467102	-0.2537134535835334	-0.18317320799621697	-0.23737675255738686	-0.14680528197312134	-0.16629457306024018	0.08579782158114847	0.44253261121556764	0.08925507711916537	-0.14716720038350126	-0.43131389712097934	-0.2036049165970973	-0.10754696644691093	0.10867606594307623	-0.20275892883188548	-0.13637806993260385	-0.07505810223768287	0.06450377647889668	0.3693563546653194	0.015350218169745437	0.07387807328619612	-0.26734250403846077	0.3585162191275084	-0.07314730346082536	-0.06955624227330004	-0.06212095775458767	-0.01807316181198689
FPR2	Coupled	-	-	-	Leukotriene receptors	classA	-0.21081140344296795	-0.021439376389404772	0.24379969443451893	0.060369403668819516	-0.033291226215102165	0.17067830473205176	-0.01110359051967291	-0.289420229578256	-0.041363727079028086	-0.1589830482507015	-0.28977150772218885	-0.10699250297286388	-0.24893493808328543	0.02473156384665178	0.3394529833901081	-0.1613993183938891	0.2804888840294086	0.0009382165184561894	-0.20689006662847237	0.5385841310831728	-0.079356995036947	-0.07964937781643042	0.028325679467953835	-0.18581726945238558	-0.14650424383785482	-0.07209525159826369	-0.2529428200998176	0.16417345567348818	-0.14867775736694122	-0.28636687289007523	-0.1105938958030331	0.19769479129612672	-0.34316277282076757	0.003729485428732703	-0.13551715801752878	-0.004597901439653861	-0.04203593812286264	-0.015398102762479169	0.12520358949215868	0.4461332296735902	-0.10885011196271732	0.21908373551943847	0.2991948892675348	-0.05287101523723274	-0.17569783990106141	-0.16412439144063837	0.09677787247725503	0.05872544128341559	-0.11314980526400553	0.03138935078881202	0.23639483674430498	0.06864240427890371	-0.1019131023507685
GALR1	Not-coupled	-	-	-	Galanin receptors	classA	-0.2781882627061834	0.017938753486462317	-0.35446259534805824	-0.00676714802359923	-0.07568698498507477	0.3360019000532778	0.05933476944553892	-0.18192696055673874	-0.29688348438124135	-0.3378662742170971	-0.08519474774675569	-0.07705041329198713	-0.3210447841560978	-0.03885390924072372	-0.14657626001126817	-0.12124760605814677	0.18146260758460953	0.01428398992509684	-0.1881854215175554	0.05533667055786385	0.22272529266346452	-0.19809455314873237	-0.0570296440669173	-0.020205240858127128	0.033546904335895536	0.018495624180046855	-0.021587656876401032	0.15085559951083974	0.08351238443540167	0.15124889813390824	0.14742658821995616	-0.1423347410960499	-0.11380613323145786	0.00492107015149072	-0.09943454887921319	-0.06871937939960228	-0.09020510075736184	0.2472078587128289	0.07971764935209377	0.15959211479718274	0.0466588687493977	0.27582576006488674	-0.11721222305049245	-0.009470720836616361	-0.3913057914504703	-0.10335187524502189	0.2396143375012492	-0.04908120715524463	0.007179931887081007	-0.0051597162683252335	0.04695653772367408	-0.0011368413706338322	-0.08102542401576722
