Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30
F2RL3	-	Coupled	-	-	NA	classA	0.3832661746065688	0.1831833686439056	0.26863322094940717	0.03633939348414403	0.5538253475522623	0.15504786314051386	0.13021284014591508	0.0755674656459659	0.2997474233142432	-0.06754759988284162	0.028725362436253964	0.3657919036870155	0.3645197968870875	-0.18866596166959945	0.0010629424172433725	0.14467484189839597	0.21706551268303856	-0.14381155223760014	-0.11367126823869958	-0.292918222667646	-0.16740951804139428	0.18331023603935756	0.04792407290601887	0.23030229448299483	-0.13875375420639705	0.10669555040278639	0.5865946416896484	-0.03645708182919534	-0.026476298280943018	-0.32932868427182416
FFAR1	Coupled	Not-coupled	-	-	Free fatty acid receptors	classA	0.36619893102376416	0.2876625394760211	-0.40749212280719976	-0.13964433431271947	0.11238306201845889	0.08334409097478801	-0.14090842883179594	-0.10947359547432728	-0.15614258106839096	-0.22955946045694808	-0.004230561559263477	-0.09729067839690503	0.23241803073661382	-0.0016549500630720533	0.2813864945258859	0.1806916257121957	0.39853454180355957	0.0014913952645355664	0.09359517646144497	-0.24368303856639378	-0.324887118522247	0.26836548914469915	-0.17153453024135906	0.18286097074480134	-0.05429712346231703	0.016281582268948342	0.13845549458167186	0.025059763641802985	-0.06767699041319639	-0.49631094867938375
FFAR2	Coupled	Not-coupled	Not-coupled	-	Free fatty acid receptors	classA	0.35268472668841766	0.29022078383649086	-0.301211574073129	-0.18964017792400595	0.265292482317175	0.06728364150865557	-0.23834005352129053	-0.13120699867195085	-0.22005310911107867	-0.3644864415059134	0.13827735803087646	-0.004067735652231813	0.15580053940473718	-0.0321901835146301	0.1338960211774586	0.1222536874949095	0.4372675993478848	0.03138889542594621	0.020245507948694248	-0.14788707606502863	-0.1996481286855856	0.14812608563256582	0.08059061091003568	0.29032402796263035	-0.04655750462208246	0.013621149681428772	0.0769036512209282	0.0320192818438048	0.011345105716462836	-0.4764035305219261
FFAR3	Not-coupled	Not-coupled	Not-coupled	-	Free fatty acid receptors	classA	-0.013906778295128675	-0.04307390987877323	0.41624795853485336	0.34751411872579285	-0.044538026436247546	0.09544278154603077	-0.07986603028155947	0.12762721329972218	0.21443512034672482	-0.16198224578337334	-0.015091754626827443	0.12916146926792682	0.12668474091632523	0.061948616395436466	-0.06616334763231232	0.5146410293206547	-0.30853676769602667	-0.07278235818971232	0.061587203842250325	-0.25233946692722387	0.24298132377815948	0.04463806195838533	0.3709888143292253	0.1645530889748312	-0.34468696565382473	-0.12434944819865773	-0.09664328893967211	-0.23325327876261515	0.09563438597974849	0.012727434720488729
FFAR4	Coupled	Coupled	-	-	Free fatty acid receptors	classA	0.32627348188081573	-0.06767063521835681	0.5394397147510094	0.1331374839632932	0.11340893617331124	-0.3777571301561134	-0.2574313524033497	-0.02918217621891036	-0.3309432590193774	-0.1323404021521982	-0.15155532522971388	-0.3182815096735637	0.4441735425649677	-0.06134730058302852	-0.3759406576387023	-0.27072821797779373	-0.06023678956077542	-0.04068496344400287	-0.03798023274238159	0.1746954006684924	-0.0028068846198144076	-0.09372841896635108	0.12648787766821698	-0.01859132192239972	-0.3366534476558124	-0.018495791932359677	0.31218470601635423	-0.004246210238479005	0.16046652125773592	0.10125756744805771
FPR1	Not-coupled	Coupled	-	-	Formylpeptide receptors	classA	0.33544194739887495	-0.08994508064214861	0.533229004139993	0.12843466242820933	0.05175473089675794	-0.32197507506946893	-0.25749214047605185	-0.046817373953404004	-0.2893983538649674	-0.20308566501658404	-0.17800840921582894	-0.29441507491404045	0.4273234122153218	-0.10903461315357653	-0.3446657941386149	-0.22708151900533416	-0.11324895067152942	-0.049251244840959905	0.0069944981674551565	0.15406963266917928	0.03190196080158405	-0.0807356360443881	0.10693408439123978	-0.15990094144991798	-0.29086522131986375	-0.013818443384452286	0.2791301943104452	0.017447756135348505	0.20392981605623023	0.14276564707354805
FPR2	Coupled	Coupled	-	-	Leukotriene receptors	classA	0.17222976961079792	-0.46331065320050085	-0.2463013762734361	0.2995089051019222	-0.042081665590786535	-0.17000122296578937	-0.04129815694860533	-0.09717199243650908	0.13139095759679775	-0.011222927983566519	0.1515664301951448	0.02432404850717397	0.10017948499208558	0.18536004437391082	-0.08041341986230711	-0.20209971070691746	0.034518320389990614	0.0924915645825585	-0.032635115221336754	-0.10238076064284762	-0.18255898553177882	0.08929570003586189	-0.0935414996755263	-0.18254398219065432	0.01661027983511583	0.15504768045090578	-0.10750200374576754	0.13770927854184353	0.20686643790040313	-0.06016995110203284
GALR1	Not-coupled	Not-coupled	-	-	Galanin receptors	classA	0.11879404913548847	-0.3369315011957995	-0.26756767753165217	0.18430884062746433	0.2732415142481223	-0.15141679558027227	-0.03487552674982894	-0.006019679368135503	0.2456215991503315	-0.09501061234265808	0.17870428787191567	-0.0676855472713663	-0.030345832449651174	0.04305421099089848	0.14687151349992206	-0.27145312329053967	0.09670644826054763	0.06895282139968126	0.10010706635899373	0.24697264855213188	-0.0507854159757614	-0.0022393888627463767	-0.09764120967353827	-0.20590427444967227	0.13623272807688197	0.0792744743006433	-0.13831134076497711	0.026629253377500932	0.19781095814922361	0.032591470545251924
GALR2	Coupled	Coupled	-	-	Galanin receptors	classA	0.1615471402524849	-0.34598085653894756	-0.2562191370647299	0.21981154966700556	0.4343735526205071	-0.04253459529450784	0.19264845961149465	-0.04450573889780981	0.37270739569813227	-0.12073805051505081	0.169365816916116	-0.21610705328577917	0.012424335476565134	0.13846041419277383	0.08995585935263273	-0.15277835103429588	-0.07336431582522283	-0.10151323632932518	0.018795465844047905	0.20818478975687235	0.1996099690825184	0.12288280637284708	-0.2967938109854788	-0.27874277273297476	0.05342232036858039	0.112814311896029	-0.058610293749685925	-0.12645498236347805	0.1661592639360131	-0.01835082756382032
GALR3	Not-coupled	Coupled	-	-	Galanin receptors	classA	0.11483176527632	-0.42482210991832775	0.20231500627573812	0.2727912394002615	-0.1561508034440597	-0.11355910657189022	-0.33842085907265346	0.10247303032472435	-0.05881763425432869	0.06765595982831307	-0.3284700253342321	0.03562745667494297	-0.050442770484256806	0.05366770807823706	0.44172445229683993	-0.0765724290966877	0.25322913084182475	-0.30437630093262313	-0.10537992272471006	-0.1991978596359459	0.14304426114068106	0.04491958017076071	-0.10343688096503702	-0.3500918714097027	-0.2231457417949342	-0.18301578242207867	-0.038785878458406156	-0.1541433058937259	-0.18633822888070056	-0.22343560912288973
GHSR	Coupled	Coupled	Coupled	-	Ghrelin receptor	classA	0.021918655819589877	0.32045543606318194	0.22356699681157977	0.14269572755383414	0.09632069026096593	0.07800205481231212	-0.134752273686978	-0.10841682535117826	0.15154456679738598	-0.11271995258933894	-0.04272778379602414	-0.0008045248062829272	-0.07857684963498617	-0.007159874449503932	0.4467153291866257	-0.006924282322661629	-0.04407582252579094	0.10650196378968241	-0.09085221852008298	0.2196099494697267	0.10964252925942727	-0.03100419215355899	-0.29490422196712773	0.0633300962518232	0.25728981998313666	-0.18568766125694372	-0.19598942855878904	0.03900097173726622	0.027458777017106886	0.11848713739472094
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	0.10522726732572872	-0.12033725328811705	-0.2787573415042845	0.4345050346633926	-0.28737940647766375	-0.236909996605909	0.23896200275139884	0.19861872771946437	0.012014391526129143	0.15747385037374625	0.3569431714095962	0.5615050229102703	-0.29675562032883723	-0.12325641372425433	-0.19644744805947845	0.2551792914419891	-0.3373172693776378	-0.04731666297547537	-0.1475868977202656	-0.20800645582735308	-0.15565380456440928	0.27689740631869925	0.16203045739471728	-0.4657324023638579	0.04693754309886901	0.13047016701352315	0.20913961423934893	0.18522673534526504	0.06724289067866532	-0.20827312328054307
GNRHR	Coupled	Coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	0.4303654695980831	0.15087070319191578	-0.06165919170016378	-0.25945701897094425	0.04706353211776842	-0.4232125444059408	-0.20984962074050745	-0.4454164764445216	0.07813934056562644	0.12101429589746335	-0.01485887116111459	0.07167114278170277	-0.11282199201680071	-0.11619881694777294	-0.03334773403471449	0.011808397340894394	-0.011265254701807961	-0.04224450630124435	-0.13683435568370717	-0.04191573512078612	-0.13280906234825676	-0.09599826608611149	0.02285005708522272	0.2695450968270984	0.05416742767929402	0.0007935228811141164	-0.049835368526671406	0.17941221159259554	-0.07838721278483994	-0.006066640763437335
GPR17	Coupled	Not-coupled	-	-	Class A Orphans	classA	0.36708207590237435	0.3756392854556811	0.32395362767397895	-0.40258931010991	-0.2740671961686324	-0.39756382295896536	0.2764059641413612	0.13292017641862836	-0.06381526707164373	-0.03235604004861442	0.2145608837914404	0.0019680554877786493	0.12206342378767472	0.15748092026487934	0.007904385779974599	0.11342261684118485	0.11844750099147376	0.15618536425659868	-0.017765704841456207	0.12046885968960559	0.09695753315341105	-0.2841289809663787	-0.22423861176810314	-0.021658860301924116	0.04464211821075689	-0.03997733704788745	-0.2781548179803914	-0.037048015274264184	-0.0035302667521768458	-0.057527944831512134
GPR34	Not-coupled	Not-coupled	-	-	Class A Orphans	classA	0.5274113939707415	0.203215171444004	-0.41172777911420777	-0.1996073331685894	0.1367390029514628	0.4159637765806472	0.2588925352007918	0.2578166701368203	-0.31040352677084115	0.4705601577712416	-0.13054349410999627	-0.01005249592588957	-0.23462438022388596	-0.17479557588194283	0.07792439582764674	-0.46149753887651473	0.27364560782456143	0.01858202423644044	-0.06580094325480894	0.1094383496541574	0.025529240145194615	0.3505438692351171	0.20048134524784206	-0.17889346898238867	-0.1796592262439562	-0.07690404628442322	0.19311241710896848	-0.44255331416922145	0.18424985207776046	0.49857284604447605
GPR35	-	Not-coupled	-	-	NA	classA	0.4614067746682235	0.24106907635735572	-0.32346129635500925	-0.22026872911451734	-0.21321013778860948	0.5082360370187019	0.2575753013162914	0.42396772091156304	-0.14528123672860632	0.15396960505917132	-0.1767810221393252	0.0425933157025809	-0.18435955443773358	-0.08222174787818493	0.05425401129192691	-0.15873630720235252	0.11467752878491917	0.03015782275774371	0.08221678493199444	-0.2783151102452305	-0.020240918945637284	0.33109206128917834	0.036196694685907665	-0.03210798607675996	-0.10782808800565705	-0.06332445239854678	0.029887914259895464	-0.259782535350298	0.23390490909605496	0.2718549059112088
GPR55	Coupled	Not-coupled	-	-	GPR18, GPR55 and GPR119	classA	-0.23578922016084775	0.12065753164793963	0.13590740937844828	0.20011792934079614	-0.16420092997282298	0.19708541493039025	-0.24200157496736543	0.11247608207911229	0.00631984681504374	0.5049395953696223	0.34669798105518557	-0.2986634088592192	0.34728507301545997	0.226102851204111	-0.10182981193756468	-0.037325872998061095	-0.11235594101027349	-0.09962618585867586	-0.12988111482232553	0.30889401333375494	-0.12671235714423876	-0.07343256268793574	0.24809608184759877	-0.0361418609834344	-0.08006573808130868	0.004031812120376624	-0.2874912100444681	-0.4222773559470745	-0.12224989834764978	-0.23729913939247527
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	-0.27393770407397466	0.20487240568512693	0.14872704887269425	0.16191558900466616	-0.07170532986209717	0.07450599067195526	0.08264373959977754	0.16461855955260665	0.29437543365259333	0.11977706086091364	0.10704011389768607	-0.10425247059850123	-0.10745411394992589	-0.22634961170053874	-0.16277450125065607	-0.1484879788213289	0.18119109789554816	-0.14485049455010313	0.16819171675436673	-0.05574188094465515	0.1841512663965281	0.13084450556576518	0.20035398743255656	0.24508191056620882	-0.25151199572510746	0.17413976778696952	-0.041682486948849455	-0.03770093402177204	-0.12184033920260057	0.004231766128377177
GPR119	Not-coupled	Coupled	-	-	GPR18, GPR55 and GPR119	classA	0.3369271762851142	0.15522755105919997	-0.14324153633774853	-0.1939610641301928	0.015319560319592604	0.33349012482939655	-0.2849228143311505	0.1757584249387493	-0.22112561259914762	-0.2774260973132043	0.07129762285989459	0.050359146004262834	-0.15704875627431056	-0.1702595256249076	-0.19492374462355255	-0.005622088895131248	0.10547161893217495	0.0312881181382977	-0.061722860852995096	0.11692710170710924	-0.38040194871394584	-0.06275836025643207	-0.003682375884426538	0.18796294768381808	0.19511816787817102	0.013324347833996646	-0.08659561300901106	0.17493076896219037	-0.0180178898469341	0.11913104110136002
GPR132	Not-coupled	Coupled	-	-	Class A Orphans	classA	0.4367614885465453	0.08671431531967493	-0.3811044542370429	-0.1704818243956721	-0.3512613329851384	-0.04460607831409272	-0.1850917480638577	-0.2822597839329382	0.2855819612767725	0.03661621321378429	-0.03706098761161485	-0.07500714849242586	0.08826895326268074	0.07374141095922684	0.07099136754652374	0.3731937410176578	-0.11752073460382588	-0.17940243657936064	0.18457656611206863	-0.1776304252263922	-0.09136383726671637	0.21359169256013008	0.33588610126670776	0.1755784155931318	-0.13951423683066136	-0.06993849273395715	-0.11204234938200919	0.012567485177716968	0.002024485826653149	0.12274721507658592
GPR174	-	Not-coupled	-	-	NA	classA	0.38864891437989	0.08281098755000829	-0.21738675706774413	-0.23793253174563167	-0.277706044887972	-0.09707209453716883	-0.1630589730855361	0.13812309790048732	-0.07411081830890205	-0.115386471503981	-0.049213154889142616	-0.21792512202234124	0.0712810569748881	0.023762963693922997	-0.032072106231026555	0.10414189160784194	-0.004030059138355966	0.1061563920834989	0.15959292555109506	0.04149996412412296	0.10825014936196216	0.061308881611305675	-0.23942335514230684	0.06263511711246295	-0.01630074390426677	0.011778980224730683	-0.08345281884897543	0.010667886255846599	0.09647815052889851	-0.06625496568007502
GPR183	Not-coupled	Not-coupled	Coupled	-	Class A Orphans	classA	0.0379461884649681	-0.39992755561259863	-0.14660150811991157	0.3295084130760087	-0.3858207535799695	0.13722375309804835	0.2022618546789361	0.03054292343363436	0.08606192389959896	-0.4294566978547435	-0.08267942608988027	0.08150472524884812	0.05956557331904451	0.08496572638424492	0.1560598870589492	-0.08932948597179417	-0.07786752584638168	-0.17913370825591443	0.061164533036849704	0.13672385646028118	-0.08029609095763915	0.04644412383658572	0.14465808519209994	-0.09349781765794353	-0.05780511584620336	-0.12059456200207616	-0.09415939571875072	-0.06538596707652637	0.14775497504276733	-0.14795059208021774
GRPR	Coupled	Coupled	-	-	Bombesin receptors	classA	-0.0896737797044934	-0.37943385176510286	-0.16758777447064394	0.22944510161983125	-0.03999860508908861	-0.2275498256891048	-0.15744299042045518	-0.15942840648952544	0.08368990719807376	-0.029212614749456915	0.16054578321814275	0.3346710666095527	0.287682829724294	-0.03861958730369417	0.19741202433496055	-0.039588524215226885	0.21798891750264487	0.039909888759468166	0.12394920563366815	-0.049934682195173434	-0.07937538727440802	0.029274189170042143	0.18305413006655497	-0.06097282032936979	-0.1780877550094953	-0.2949120433559045	-0.17612060407316008	0.05277792058621856	0.32646427546937434	0.19844146202465854
HCRTR1	Coupled	Coupled	-	-	Orexin receptors	classA	-0.1262249028995259	-0.36321124523712006	-0.17950412251802583	0.20717136477109147	-0.21648228954716944	-0.21397310227201455	-0.19526653750895923	-0.04527913267690302	-0.046517599406444766	-0.031023234798018128	0.08786413640642589	0.2486050859170743	0.23952980521430645	-0.010834092562522707	0.21133164899168327	0.04140565723884927	0.15818415831725285	0.029682138404298307	0.15197084736553662	-0.05877072071430513	-0.16173648440974592	-0.027817779951608588	0.04245522871748415	-0.0974184948791994	-0.10629828831040021	-0.28533774917777277	-0.08903154958342444	0.053222566202721644	0.28282339851671157	0.07992713130623229
HCRTR2	Coupled	Coupled	Coupled	-	Orexin receptors	classA	-0.3692758157163613	-0.06374056358364698	-0.019326333265951796	-0.3198114986632186	-0.0871785652002459	0.17248208612787153	-0.16698038858795297	0.13199827592916238	0.2560266539296875	-0.07477168976513794	0.21856592530615712	0.06441656910869306	-0.09575389331983833	-0.004831400499866983	0.20530669783159328	0.15922367702330165	-0.17316931490538245	0.01490410125467171	-0.28068404698488675	0.031759487387283764	-0.09857019031997485	0.01894935051104048	0.1560300186831925	-0.054886770667066064	0.15102925460574515	-0.07986476411982377	0.002806188284324394	-0.017701561215449416	-0.08912600198703617	-0.03325119839018575
HRH1	Coupled	Coupled	Coupled	-	Histamine receptors	classA	-0.24812426686522587	-0.25573777677207105	0.07334574807207991	-0.17203294773815633	-0.117682631357959	-0.09764118904441214	0.12287032842758318	-0.2664922369600066	0.001172960372727741	-0.12942249772165199	-0.22229341959197432	-0.10683669204516927	-0.15400907862923252	-0.06425058941989639	0.09212522226832379	0.04507387647194973	-0.013398766092216078	0.12179834182645015	0.17751120843479773	0.05961466350900891	0.03944765556973699	0.24146453295926076	0.02561823732365769	0.11991309129703077	-0.06500873119611153	0.2276375315311037	-0.050524462283007374	-0.13492132522141512	-0.1538256242494944	-0.13214774973815516
HRH2	Coupled	Coupled	Coupled	-	Histamine receptors	classA	-0.2024383575298217	-0.1623662381669013	-0.025532003993760613	-0.2802930216732981	0.29014397468941	0.17556397729002274	0.0011433500121222574	0.16001315757852985	-0.3122657607675868	-0.44304233136452115	0.28046849188691414	-0.010173845996216778	0.12512633814260213	0.1801501346069348	-0.04765144940076076	0.008657077054476813	0.29539335830114555	-0.08476662182529458	-0.36700144913548965	-0.2269887451901816	0.018864659343567312	0.08915719744807549	0.08668367555925437	0.054162715270383036	0.07128628265600126	-0.01473445846620157	-0.11942116843230662	0.1518034031420356	-0.3692912829330854	0.3168960218040522
HRH3	Not-coupled	Not-coupled	-	-	Histamine receptors	classA	-0.24473143746707277	-0.22703354286218708	-0.05362646992928473	-0.20097659903330423	-0.18008784350001442	0.12456701921127114	0.0025748337407391236	0.3426820530910774	0.09942674470190617	-0.4922108304293939	0.21559234842586555	0.004835205293846064	-0.06575196714219121	0.14747000955374026	-0.09893782700757899	-0.004370538633870493	0.515285475980397	-0.15298485546247584	-0.425930470137531	-0.08336170528948034	0.04047743951542752	0.18570474257642275	0.07414977069187101	0.10638097492326698	-0.1412156212672287	0.012704370638511917	-0.24801055018291981	-0.07362239704489852	-0.44822484635832716	0.2653937214405176
HRH4	Not-coupled	Not-coupled	-	-	Histamine receptors	classA	-0.3680314769698788	-0.08185704535974604	-0.048414737013559896	-0.314641716676061	-0.010285662638605565	0.08291477837425747	-0.03938023236186129	-0.238756482475982	-0.2256186088000848	0.31367639197827807	-0.01320247458046247	0.17520829213720263	0.1525409965570967	0.23332913498546995	-0.13814155534625475	-0.22755939545970574	-0.20329283309781587	-0.05931450474539868	0.061078210513164415	0.24897027712865633	-0.13258212624967908	0.12229304295897296	0.05517835353012821	-0.08158393608612326	0.07692206613298139	0.09739735126533608	-0.03801804608562139	0.15311395723368126	0.10864691380789919	-0.13073170255134198
HTR1A	Not-coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.32250308962044716	-0.11951470154567731	0.04903202138945048	-0.2563454877733141	-0.10999866328051154	-0.05981911735052733	-0.1686564667786366	-0.2643689474341332	-0.2023580063644824	0.0085022245173729	-0.12785195519094006	0.35014458412295657	0.06374726100369739	0.1332530080138916	-0.25623067288763113	-0.20241397254680862	0.11919521459340117	-0.017517071141247627	-0.17243392682132858	0.1161953200256979	-0.11963206058788962	0.1813569225600792	0.10001887473777572	-0.065277550736348	0.013492112651043869	0.15695055081511416	-0.06597009578273534	0.09346307253022129	0.057663584028933915	0.007483664202054911
HTR1B	Not-coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.3047073389146339	-0.14003286967531162	0.12443228924431042	-0.2670049202789072	-0.14925394586651158	-0.05799840180825372	-0.09286850829381066	-0.07824346725273634	-0.1875349561069691	-0.039752111488455005	-0.17363159428836172	0.32673885581256557	0.034552143096796745	0.18846314552231644	-0.27438754188435466	-0.14292836554019103	0.17511888196482076	-0.0552538813648361	-0.09487504700307939	0.24403743082422374	-0.01440809723745994	0.23374927180398916	0.06281446855063517	-0.06611143756810257	-0.014874947886274545	0.18148469829983374	-0.1326590044160405	0.01912388050688198	-0.0037470053826540034	0.05965449713838832
HTR1D	Not-coupled	Coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-0.3153503018911074	-0.19979105180502793	0.08370138784891476	-0.2689349312850015	-0.22459886602742637	-0.057484704796395135	-0.030545612068871193	-0.1892947904828753	-0.10132558817442686	-0.15324255895283534	-0.170384251253617	0.22053570277269302	-0.03135894583243809	0.11660841375841821	-0.14866110568966562	-0.024627814916622064	0.13798308263678363	-0.0471138861804036	-0.12116881206243488	0.33605383062147975	0.09678212541268853	0.30429734053409724	0.1018659688756713	-0.08029532164160932	-0.06503384338753469	0.18801166835193045	-0.16395802189720207	-0.07990214714554952	-0.04695047281091201	0.023520553766470758
HTR1E	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	-0.31728042644746807	-0.15758476622818438	-0.007097774415143121	-0.28296552209440107	-0.26877478619277256	0.04215826019879392	-0.03946699163726284	-0.12809443461392175	-0.12644134411998834	-0.10606539119157889	-0.14801472699877233	0.18539455675954247	0.0012007997118721968	0.24938468172199818	-0.22480347342478124	-0.1450441807814175	0.13230003020332942	-0.09028021267700137	-0.12286528608110636	0.36052164226025624	0.03754221545231929	0.26316181927433896	0.06157671556283253	-0.12451843117018731	-0.0346715568129414	0.20462498583430644	-0.0955827797013849	0.031719292772739126	-0.07566070827124868	-0.04775760282775782
HTR1F	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	-0.32952197185516574	-0.09025832396356959	0.16731984510159317	-0.17468188045283337	-0.11229210947470719	-0.012748342201490962	0.09120547219515802	0.09854266348242798	0.060246268193356205	0.33710244522994026	-0.25332100509344413	0.25190402229445064	-0.09187085780439891	-0.12419801968313772	-0.2618475238425926	-0.1945964467497666	0.20495194419338175	-0.09867995859663506	0.22184496249368396	0.02819769963839658	0.06948095090226315	-0.11881261137559045	-0.4201443273381167	0.5283599676751506	0.04108706139584541	-0.15558485846952658	0.0005182168159927257	0.05348882451991469	0.01008892214248816	-0.033614289228097345
HTR2A	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.35600352763926824	-0.10859437903958226	0.16646961931006724	-0.14642129786220406	-0.19063094261986768	-0.02340258561265435	0.1463728865017792	0.18734502060214708	0.3673564115850591	0.2685735573692824	-0.22960841451568942	0.18186527084017234	0.01789125783374564	-0.05537352471968704	-0.10825704103709334	0.038244055815580325	0.19768826762990827	-0.17531578044718507	0.2652407697082071	0.08315459413737379	0.05978225911262795	-0.07644159234384011	-0.2453108403776183	0.41593762699835446	0.0009690448049067743	-0.21888068784524378	0.062030108568200626	-0.017248913507227133	-0.035121085573506315	0.12401664644318856
HTR2B	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.32559412175803804	-0.1450319950494719	0.06380980415937423	-0.1929274829250587	-0.18525897315172776	0.029839041763692082	0.3174965902732526	-0.024227725967075554	0.19513862591658432	0.22529099993042942	-0.26510980363493	0.013953933683424456	-0.07876473798416787	-0.05481650550315508	-0.08526007459197178	-0.12384703988604168	0.025748529215817564	-0.23596999833817428	0.3133226161354041	-0.014406550373412291	0.27582497338745293	-0.0068048434311915144	-0.3970448059996915	0.3585620934920693	-0.039601426336906324	-0.12984633009578095	0.07036721562023648	-0.04470276602572622	-0.012338953398836701	-0.009026566944063907
HTR2C	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.30594375147954017	-0.13895921596077168	0.17223433855918285	-0.16148433147894503	-0.17471267173094623	0.03686035736817904	0.012712987835545468	-0.2221047580998346	-0.22906209093054464	-0.1547481231035478	-0.06986828279882733	0.09005066456911137	-0.23167760224556022	-0.039758245713863716	0.038925211971986375	0.17813630470182323	-0.039242768824970894	0.10010225800787251	0.2875798913307682	-0.012945978970098516	-0.010239586147490336	0.19673168475252753	0.05407754437097885	-0.06375447934799104	-0.0974855104498347	0.08780678213395673	-0.04192643173567549	-0.1588636940728331	-0.1446942792039752	-0.07671589983894195
HTR4	Not-coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	-0.36371598738917604	0.005765918494341998	0.24398043574380915	-0.27654474297164616	0.4297454112997851	-0.08867717895962414	-0.08642469207051182	-0.13855675182346436	0.35148914162350675	-0.17368147213393575	0.009339457515899312	0.24341971118263073	-0.17002589113405764	-0.21082508608559186	-0.11848768080711441	-0.1386785781709612	0.05418658472248934	0.16106566321317842	0.2385942697673805	-0.10262815249194827	-0.060458831743699884	0.09600875012381332	0.24871330035638942	-0.11696832451418085	-0.024418956978117485	-0.013359781159785897	-0.18084662621306996	-0.06853695229154212	0.002732252381278235	0.1136971686043505
HTR6	Coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	-0.38334220395117125	-0.02157432062815762	0.20422259086021508	-0.213674137677528	0.01491519351975238	-0.15026594433496257	0.005425788968778958	-0.14139326880918837	0.24357597892934232	0.0743548059419014	-0.3133457991687539	0.16547249356647564	-0.03716890497920963	-0.11945449712686561	-0.20485915052404874	0.10049010705906135	0.04884385225203758	-0.023685857723337974	0.10806622283545021	-0.08635538527708794	-0.30593828381055316	-0.10439063913306339	0.03802260562903914	0.015519333033778449	0.056123809169372624	-0.04904078620229291	-0.03939181555197424	-0.006028846784963698	-0.021956475437593426	0.14216326551631994
HTR7	Not-coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	0.07076994788215361	-0.3725295544060428	-0.17750869818862225	0.23665091505219255	0.3629673553870227	0.004270358709728568	0.1827157066124518	-0.14114372695296123	0.22553114290808002	-0.03356564311376799	0.14765943621671412	0.09123300402486635	0.10996969946163425	-0.03018081529747385	0.04630056758680094	-0.3041297998846112	-0.03627500055734237	0.05508142283947648	0.016710852836194653	0.10725233826689272	-0.052636554570186955	0.05880776809706196	-0.012351211095561138	-0.021015139167008975	-0.010898345647281512	-0.06682751678023609	-0.15234158390309327	-0.10383224955768729	0.22718302705842097	0.1119502612911787
KISS1R	Coupled	Coupled	-	-	Kisspeptin receptor	classA	-0.31435887080732144	0.36037072466659653	-0.1755204512440454	0.15581890971302936	-0.22836556228196833	0.048886416688615895	-0.20784746528072878	-0.2875221994061139	-0.11296932389154182	-0.009012797056774758	0.0301668350904197	-0.03210580312754561	0.06295357818126548	-0.06213597842198505	-0.10245387351170361	0.0864605004612883	0.2343181683593109	-0.040429697857296755	0.016604190330658825	-0.19396699582667645	0.1402928960602243	-0.26659956480817587	-0.005272646627749229	-0.06949822090431379	-0.08994499038899434	0.21658314122335479	0.010303930046998984	-0.10262207386159142	0.13437524944905527	0.01288444897576341
LPAR1	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.26144208676360664	0.3156368670459825	-0.17051917864372274	0.19797363773301727	0.047868460455421986	0.20630792169881482	0.03392268637227912	-0.3431572441090735	0.015472917617666051	-0.17124848521456065	0.16798301632514392	0.007619597263834065	-0.008520648504135383	-0.08368189337215727	-0.03786202956067661	0.030620741126754586	0.3098283494490332	-0.18058449506493068	0.07996559158577221	-0.08735586264454748	0.3073592601537684	-0.18626854965245948	-0.11342843167597179	-0.07916910236963559	-0.10676370586730352	0.230751557736535	0.06127276992799557	-0.08178820566972048	0.0701225881787314	0.13080964468937784
