Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46
CNR1	Coupled	Coupled	Coupled	-	Cannabinoid receptors	classA	0.24708798625072328	0.3110577772448173	-0.1284971554225194	0.08987134036078269	-0.03342564309057302	0.03715674306917502	-0.1498214622245969	-0.10509654656525474	-0.08930722187761818	0.11462426646873637	0.11502546170044883	-0.10033768729679574	0.030508353384597217	-0.27970846577525266	0.005302335012247194	0.13404471240339172	-0.14892085053055337	0.051496513368568066	-0.08014437049801937	0.06417647907332423	0.288927167281421	0.24023512414188114	0.02300884470337903	-0.04326461274928137	-0.11521375642392663	0.0613544826584062	-0.21170288608491927	0.239773311142839	0.035622698851458766	-0.04245745292474907	-0.28243138855800276	0.22846369494912896	-0.1367421431602386	0.06020886508415898	-0.181881196161116	0.09100552965426723	0.09170821194968042	0.08317015102982138	0.2101469497181893	0.15603269466478745	0.1258256273098059	0.0829768222241334	-0.013564301771359448	-0.1124945429992031	0.36174242158074443	-0.08887387968429794
CNR2	Coupled	Coupled	Coupled	-	Cannabinoid receptors	classA	-0.24766980420361678	-0.03278481873564984	-0.2174699472822739	0.05641805436336792	-0.39722916779960665	-0.009515671454406203	0.19369414592645126	-0.16637310237472275	0.018279892425598607	-0.053321099572639134	-0.2726265570137986	0.32624751533647967	-0.231019787785008	-0.025326505172076585	0.04496128439007936	0.034778875074534955	-0.09951703074893005	-0.24333476209490584	-0.4383534141754386	-0.18148440733789498	0.11891451125030689	0.455212829042656	-0.3640864414308105	0.21353094864978117	-0.1711780073894598	-0.17562529875965122	0.0381059496992411	0.0034362994183056495	0.2517991730306347	0.09932777507451684	0.24115925168285154	-0.08553904523392424	-0.09155143034189846	-0.010159074858203939	-0.11232660919020171	-0.11697473129349957	0.10749035803458735	-0.0854568439913936	0.07609983166215853	0.3937108346033364	0.18300613117445522	0.031753558847414425	0.0905447745749346	-0.10794849627474862	0.10817494812011212	-0.27558448423945175
CYSLTR1	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	-0.13642782531398784	-0.12300119771781333	-0.12754210049218895	0.2963320857209577	-0.328806905714156	0.11241173555617288	-0.04830924565848523	0.012037284367858898	-0.016708499468741502	0.0738637940056798	-0.1645250665912859	0.20254735965831314	0.18079130619711525	-0.18832271682681123	-0.05466021366859211	0.12661665721129786	-0.1451049259145483	-0.12386840641232547	-0.3812951271454579	-0.043618463112453494	-0.1454422003406673	0.2572710211051242	-0.1078409619002489	0.1307305450611506	0.1456802184627905	-0.17106668601163777	0.08025202007998189	0.3261269817599531	0.22863932465820885	0.023718381761238992	0.4642779098537551	-0.00758894546399194	-0.11974160199429458	0.03750654285170421	-0.14880014633429461	-0.2409123088714433	-0.02484622336855208	0.1309098494475298	-0.07977283230935661	0.060414368662836004	0.14122867272215425	0.04761444630053542	0.012845884454919965	-0.019367804373929938	-0.1904970771665262	-0.02479179765476268
CYSLTR2	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	-0.1949454129207617	-0.25108545531697984	-0.07715456211047593	-0.3069496819293213	0.36956495076701723	0.10504582393235343	-0.13223930686347946	0.26872013229111547	-0.0693512067431617	-0.04867591009561046	0.061763896112080975	-0.22908419026555954	-0.1620855232541961	-0.18786226408436127	-0.3506874482419293	0.016053577115583355	-0.14870717062320687	0.04172657639840621	-0.05325918110956391	-0.22619480343665352	-0.4665374400603042	-0.17098904720624952	0.039629598277352775	0.1836326859726122	-0.20213800247174557	-0.2829743002456032	-0.14443200822278515	0.3028220338334126	-0.3299108958113039	-0.3256521718558772	0.011884486695797484	0.09118285078104921	0.04252140302659615	-0.2279705725146006	-0.06787657190641065	-0.2821520415412852	-0.0008832420770964321	-0.03559552431572497	0.09117051477418887	-0.07529652367825598	0.1549319061167831	-0.2450105237865284	-0.002512995482838335	0.19859494785410206	0.03615089613663864	-0.030677121602319363
DRD1	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	-0.27174148121960695	-0.17013971793531818	0.3318124810120602	0.12521452288513557	0.30006328788766967	0.01532260437603761	-0.012903101436648376	0.1033884642364366	0.1602671602165209	-0.029979878491773308	-0.2506093116593591	0.3188876885771482	0.03694333668141348	-0.0900081658404677	0.5681704261424794	-0.17368900696488068	-0.24632075693720767	0.2931362996075348	0.01921104087958838	0.09917450394783973	-0.16562418730003492	0.14041458565430723	0.14637506878673323	-0.1842901137173321	0.09608949926780377	-0.061164227300995674	-0.2591405803957214	-0.4753259407751295	0.21789911406005966	-0.09811300312803387	0.1783749198574956	-0.2132484787132432	-0.0747345850708252	0.0952774848870041	0.11635763338801398	0.0230618020040272	-0.11020403649900372	-0.3387426325098421	-0.04214273964243892	0.002375669840133263	0.13960452327915654	-0.2824047060727677	0.011415278524478089	-0.07060102927441111	-0.03587685227366487	-0.0695512696818976
DRD2	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	-0.08572376274435053	-0.1571378960884522	-0.08725212812003298	-0.06727286635153804	0.24440432102012763	0.347115327150807	-0.28038357714309436	0.2806703291065252	0.27200658763060154	-0.15902169994432735	-0.2710616845526662	0.27714622248040655	0.2629839787230543	-0.04311754929639141	0.25636560637174904	-0.09544292116740857	-0.10494956214012999	-0.07019603095372573	-0.11172330772462023	0.16408495733934153	0.07977591583413661	0.03932177038654021	0.06044056347320756	0.04426663222039933	0.17988269679259028	0.14582912312542717	-0.2823832176088538	-0.47422537796040887	-0.10595095132265586	0.09980772898792885	0.23884201764852178	0.0029478352907075026	0.03023905317739531	-0.17009556150950073	-0.03173929908504765	-0.16843439667567048	-0.06603431451772183	-0.24225156742536258	-0.04173029959893622	-0.10927873038281506	-0.05793480412093354	-0.19181577313694056	-0.17319130033146873	0.08403355904249755	0.014375485608865292	-0.11883169872269786
DRD3	Coupled	Coupled	-	-	Dopamine receptors	classA	0.5024555658570289	-0.2175256552681854	0.3104150742273886	-0.40680106929738324	0.15426834553201277	0.4718059762332791	0.032205787333177006	-0.032858399233653086	0.5898824722854836	0.02493341282330874	0.421683272651218	-0.007379393058341648	0.0671951636542127	0.10479244095730658	0.6266734481918195	-0.20978332147545184	0.024295604119728437	-0.20760432037558477	0.08484240825603634	0.47491366040049354	0.09886331778497785	-0.433800377830111	-0.1338276895603878	0.013516683915513512	0.055834813258769336	-0.25472945740265174	0.010586044669591349	0.1816632001156123	0.0313146115596419	-0.20161332249964564	-0.31320680125116135	0.31381786146712914	-0.31154407098804776	0.030422528746223667	0.6465553310197335	-0.5828993430206911	-0.07927329773571883	0.1013727224217211	-0.008576565329919671	0.32461846727924687	-0.09073841640430551	-0.08520627657588484	0.1438526266559023	-0.1319912388475057	0.5794027548975658	-0.09689445215074054
DRD4	Coupled	Coupled	-	-	Dopamine receptors	classA	-0.17839341944666107	-0.1880346585323779	-0.1978926810531199	-0.1242518902515706	0.41286088655552494	-0.13646943166414618	-0.12067880186297142	0.05409975974332129	-0.1077518320820947	-0.23101522953287343	0.5250075858771143	-0.35802655424241775	0.05903004960018337	-0.18595745890125956	-0.15789410090099765	-0.16448027881623992	-0.034071245536103856	0.34735560291801554	-0.16833952280769496	-0.25845399306988204	-0.48598178643557555	-0.2667380537441066	-0.013120681720798569	0.017273137632366004	-0.2852822332618242	-0.25592841026502927	-0.13881286652557537	-0.090991926422969	-0.4126520968159848	-0.10164365579663259	-0.12556993213789072	0.19592632868233395	0.1594091469874739	-0.12077748017440723	-0.07254080136482148	-0.23793567952357847	0.09903899609027345	-0.29388497208147063	0.08896025115093252	0.3493685959970937	0.03412465119119368	-0.1522833766809026	0.25140410528916624	0.2844107703704056	-0.10214916066666883	0.11413150018793784
DRD5	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	-0.27360629167213785	-0.13072981349896926	0.27604707399057477	0.08018329984639913	0.019734576627150766	-0.415055819596627	0.5687284288839521	0.1558291488950344	0.10230328319624926	-0.2825220803299258	0.08875535123990086	-0.2243338168490542	-0.008354312901417629	-0.03420053547700703	-0.08330169893229926	0.0929949954727998	-0.13443665756738668	0.2502504678631169	0.3471672836084881	0.21924889416976817	0.0007172096983080865	0.44131275596510194	0.1064446646209078	-0.06257004342409421	-0.04323795250131568	-0.0850486064634765	0.35843118178985583	-0.058617585774955745	0.014672382527947446	0.1008384215417067	-0.2305549671178469	-0.06690140263267755	0.20390321989593047	-0.35307791832804547	0.05884946439742931	-0.2199342419178582	0.24335991387029854	0.049097232532348684	0.1405209053789562	-0.31671624196408266	-0.09987132319429108	0.09057456211188777	-0.18456169250598473	0.03893044663506859	0.21015628360335267	0.005011256293853817
EDNRA	Not-coupled	Coupled	Coupled	-	Endothelin receptors	classA	0.0744373217975275	0.26661780252017925	0.2451414958459558	0.11605690351227663	0.09697056768820027	-0.4009510528896642	0.45492534678079594	0.06316096321067559	0.046702552774876095	0.09185832529253629	-0.2365750466214803	-0.27571488079928663	0.3291014317944378	0.0624874425298198	-0.013400999980298207	0.014123075567708155	-0.4330767233007078	0.11964434597435476	0.1385149588669704	0.0811374388873133	0.09776486050133279	0.5010863733680792	0.22743242116374013	-0.12626969191309925	-0.15211266073291294	-0.22992786408705798	0.43359890780500354	0.0013228314767684793	0.171390775676384	-0.06628630627228535	-0.17174385901501357	0.11809139891741842	0.04696747339300485	-0.4030256105921518	-0.005831272478372956	-0.058358382248207885	0.3469647448542674	-0.05850864377784367	0.1242018685457241	-0.5153992917330427	-0.05853934085754393	0.16492163441402158	-0.13873567992212651	0.16439154824149288	0.24085055790700638	0.05900335874847919
EDNRB	Coupled	Coupled	-	-	Endothelin receptors	classA	0.026111594997736708	-0.11262212782935295	-0.05859299133382161	0.09310321129950944	0.011913800445598331	-0.1980819307499471	-0.15540964959425435	0.08914436957417363	-0.2717998193258522	-0.3432351756098538	-0.35008953710481266	0.1952209918167758	0.5093894073051354	-0.11373767342558218	-0.11369509855808972	0.08248345290991357	0.16136200701102352	-0.010300597297095173	-0.14115266564491225	0.4201802821560321	0.0317699312464016	-0.32874519711655514	-0.25042094800895426	0.03616334664498141	-0.33286377903769276	-0.48438994585130546	0.1777161753206156	0.001625252101251574	-0.15489996223596902	-0.0050655051229351695	0.006437512372200114	-0.2808032716582947	0.014170415287199943	-0.02002696818243573	-0.12639363051962937	-0.3626293116940185	-0.06829070932651714	-0.05184292400404156	-0.05229302997278064	0.028283871635776534	0.03996673575643373	0.35608503270643027	0.026680948064482027	0.07215946286873685	0.3058835303250741	-0.047881748485707996
F2R	-	Coupled	Coupled	-	NA	classA	-0.15655619491261188	0.3071532268393741	0.05913984824048738	0.2924840003859551	-0.1316259380842173	-0.1714924512714997	-0.07573844003024814	-0.050972443773111414	-0.08061240179705054	-0.3139458068638786	-0.4249619756599634	-0.03495693661444271	0.1719779021589464	-0.002220502343433165	-0.3287722514908719	-0.11351522574236718	0.18829075136259849	-0.014701895154646028	-0.18192208724877684	0.52087295828414	-0.2630376791304462	-0.21084499090669623	-0.24789125707135845	-0.2452821362666062	-0.3459342092715156	-0.12465089139916266	0.24521409431939825	-0.22847716260603537	0.13277795013985175	-0.0010587898601276805	-0.15685003821029483	-0.08942628700143795	-0.12174573462199567	0.08071188802861795	-0.14568713799517546	-0.09703731846871189	-0.16709166174367562	0.09660934869615642	0.13831034165776673	-0.29286777582035867	0.002604145341266323	-0.0616367454263274	-0.11642873307138095	0.0039816272964687295	0.04483137464309154	-0.13319332335808665
F2RL1	-	Coupled	Coupled	-	NA	classA	-0.1502887726724759	-0.03630118128267122	0.038474755387059155	0.36299180835293093	-0.16676809676431859	-0.1376530052768471	-0.02390327920107907	-0.18919507580204123	-0.09004401685864177	-0.08190452688062676	0.09814901595392396	0.13971149599004928	0.5431323982022211	0.5068293345805381	0.06160872185599992	0.11120260500907185	0.2169278180769841	0.07386703250111509	-0.07589212828539266	0.6213139632506982	-0.15542998671922348	0.041558297342975566	0.2029135834028386	0.21794668982718046	0.11559253800865693	-0.471288720431988	0.12864096445405196	-0.019376637161128134	-0.0982790433039549	0.12422569424349222	0.06366122302659943	-0.03687478522919066	-0.014339185336437934	0.2954334734498668	0.08900783168230952	0.04232874484327855	-0.1493101221773797	0.14148036255585067	-0.2643316646785566	-0.09068697886011459	-0.08213289060835782	-0.20030679929805967	0.0674901854446138	0.14256427109704073	-0.07409904224226971	-0.27160911736038157
F2RL2	-	Coupled	-	-	NA	classA	0.4983158378722675	-0.48529017823085463	0.2052276468848428	0.12184704561532735	-0.15488784248736306	-0.46926112086489147	-0.014208047797289463	-0.15366309853743737	-0.2010734168497619	-0.008238089022728778	0.12849232956675202	0.11616051651978489	0.3438603840100294	-0.09200778375727778	0.019249158652314212	0.07121481666256987	0.23954492202284752	-0.047840932211958204	-0.015499868216692081	0.3878463411128474	-0.32986589953839096	0.18107177612858202	-0.05261815909262745	0.2074720281027977	-0.08745348336873554	0.11289249257127136	0.1977295916872855	-0.42624564828199474	0.03132124869875473	-0.3549782174503408	-0.13382219823385802	-0.1964116008086635	-0.04729031833224798	0.5730873429925855	-0.13878127169409243	-0.08319610244499984	-0.13259958170693706	0.18658807499410718	-0.1365030734163134	0.005165605131490936	-0.20599332133384998	-0.037425278452749476	-0.01795508021146741	0.08688335547453949	0.11070933923514965	0.15358970828808655
F2RL3	-	Coupled	-	-	NA	classA	0.540220098132862	0.3652066164473632	-0.32014337180081304	-0.03811187948963318	-0.19241858929777814	0.23015735046348126	0.2128187142925528	-0.06704321328757942	0.11331948582432205	0.37257358201501406	0.28722269242709053	0.14786262015920018	0.096787767041023	0.2445452141266364	-0.4824793455927788	0.1870563145157176	-0.3832272476705882	-0.0886280256282394	-0.20105838406151594	0.33291811745928823	-0.029915684120716667	0.08776138106074786	-0.39530733940493634	-0.014617867384048414	0.20410474345824922	0.15092772239316776	-0.014917479725151547	0.0013194418213119227	0.5246873007513103	0.15871192236914433	0.12983575482109563	-0.19253356167540236	0.1147003985502746	-0.26876869202731024	0.026756546991060726	-0.4469191850471289	0.08554242926646514	-0.1846589748440871	-0.0302036693031593	0.12068020794077428	-0.2806532039463109	-0.45574770863841213	0.5197424142639898	0.44360167505918185	-0.08879810105529362	0.3383475381225041
FFAR1	Coupled	Not-coupled	-	-	Free fatty acid receptors	classA	0.0016157354731066533	0.1787736493519195	0.076778912453417	-0.08796917082114544	-0.12751289308219801	-0.15144776785980993	-0.21027282625005825	0.013366677037619446	-0.023632131860995855	0.4735090486867745	-0.143875263970304	0.14640125940872942	-0.2374013102637251	0.15414713307421746	-0.22685437395235936	0.0848785245769538	0.06852631228270635	0.2557387151659112	-0.07302251471757884	0.016305347552929676	0.049072931206282824	-0.24685345973050687	0.15220812907975223	0.18842908052410018	-0.20101657697805744	-0.006103260532375952	-0.11271922454769742	-0.08795028056810666	0.22112134322245994	-0.03870249266434007	0.13872405859896958	-0.1759405851997299	0.3131556115271961	0.18506497318130352	-0.07155195847929544	0.15034910993655132	-0.2842626453185233	-0.03112114842031249	0.07713947781221979	-0.10612004042922239	-0.0258580575930511	-0.010038001210325309	0.1632062469248483	0.30857558898025184	0.2448933215860369	0.5330598541663798
FFAR2	Coupled	Not-coupled	Not-coupled	-	Free fatty acid receptors	classA	0.20456620731961572	0.22571718842781843	0.09058909896898251	-0.0837761154188151	-0.19687380190769835	-0.303298683685879	-0.16545625854257073	0.2910659673886757	-0.14796260774856382	0.05740835258638022	0.016909499821242884	0.31417743350267263	-0.12138787809009373	0.20900500673847455	-0.15065320867693544	-0.00991925816257781	0.21381470382655976	0.01718274341808413	-0.12584346947730476	0.02984195534298019	-0.01076308992765703	-0.10111533972808089	0.0670591026519603	0.1891552847334696	-0.3521868035788008	-0.00413699873823821	-0.1790297830553566	-0.051339143441146484	0.015927663550805174	-0.14139000493397846	0.16734215862338428	-0.09185512483846292	0.05298378142020614	0.34374875028021573	-0.0634992611104534	0.13911012476130222	0.12766609863311532	-0.07484117774546363	-0.046986158173047916	-0.02682149896865991	-0.11600194468845733	-0.01448586431491212	0.05778123571459478	0.17212230614429438	0.28648588717548096	0.3039482902895163
FFAR3	Coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	0.09314115603825276	0.2970043963112266	0.25144029770868553	-0.007486304728165285	-0.15933206563414695	0.26931556668698536	-0.12624321631088245	-0.254915158856567	-0.03732165322594135	0.004303683382955213	-0.19656306415289726	-0.11729292098274774	0.29587043036448396	-0.04053039552028765	-0.3667856373960863	-0.042469042221754946	-0.05851533579691416	-0.20067285583621428	0.2442871652782371	-0.26193198599764944	0.22243583768995573	-0.4282910250252762	0.16108132159727584	0.11014010097572709	-0.4604351484890341	-0.3057348900111382	-0.14498607357313292	0.07228831822044754	-0.29387813855343914	0.10960998426835704	-0.1709321491839577	-0.3145466376701669	-0.4057197307370474	-0.3921557784607766	-0.193523067540659	-0.08801348052332704	-0.0904725775441796	-0.08467104106657306	-0.287874077560291	-0.01414588078145504	-0.02657799503390621	0.0977216290806327	0.00971582971593428	0.020318431684541685	0.038886134161859	-0.02974259211904724
FFAR4	Not-coupled	Coupled	-	-	Free fatty acid receptors	classA	-0.10210357436272677	0.4050148040159506	-0.339719878951194	-0.36803132574300146	-0.22459467592617358	0.27449610869251834	-0.2448092267056349	-0.07920971233488186	-0.11415274699140404	-0.3400513480536029	0.12034070016407877	0.07897125202116057	-0.20117994332811553	0.09813782507989523	0.1242450106942377	0.05683207380230522	0.053513520484031046	-0.12189082094236256	0.0700946343140477	0.1638174966435394	-0.12231996815728471	0.07422632487357331	-0.09245649711855408	-0.005152511491209811	0.20965183183342323	-0.08215631031552495	-0.004832280571580713	-0.10925142555617846	0.004062310607021445	0.007341937150834376	-0.4151768254227879	-0.08026542698905469	0.1503427522853469	-0.0931251322369335	0.16656480686553776	-0.14850828753517242	-0.09642208895768133	0.2348098550313299	-0.25048138826900856	-0.22051328454186614	0.5199591228648625	0.23974920679601242	0.062153677230466726	0.1380300062473736	-0.4064878121122808	0.2085842357303595
FPR1	Coupled	Coupled	-	-	Formylpeptide receptors	classA	-0.18250670075948822	0.4660671853534093	-0.13491712678788026	-0.3074393889564116	-0.2597334470500488	0.2456247118861601	-0.19157284395193389	-0.14539569481151465	-0.11795048086506169	-0.2301591382680303	0.35512495544008627	0.0646417270366538	-0.19699547144540172	0.05728518178871554	0.02516442960411985	-0.051660682540216316	0.04986671331096071	-0.11921138781170977	0.31987247441692535	0.3641123649251557	-0.07626634480992563	0.2114475789511467	0.1741009099809059	-0.14112457010357635	0.10799711404249099	-0.033657408321687815	-0.04542521640243914	-0.21639862245743405	0.12097382912584508	0.03173010667199229	-0.4164634224849812	-0.022397013800287045	-0.005583648366136258	-0.020925361081300366	0.14256298749932594	0.005958684011384123	-0.01571620877166865	0.14840721577280813	-0.28769273053578703	-0.20145965703572155	0.5573086006569479	0.1795244184089364	0.05265309232836488	0.12296092433997638	-0.4298772179583369	0.07770439058776459
FPR2	Coupled	Coupled	-	-	Leukotriene receptors	classA	-0.03344475161042689	0.14139318640570103	-0.15308551906886442	-0.2115046199632812	-0.31091206427386425	-0.17436657756993357	0.32752671846028814	0.12099342790574336	-0.08739651443080271	0.15142859801570158	-0.32337324822943964	0.12044039019619775	0.005045962586980956	-0.05635785483042695	0.132228246919403	-0.3855679685427029	0.138801997611823	-0.48189423677179066	-0.20743182119360334	0.11010884502841525	0.23324962603735586	0.082696263482935	-0.045086422268134	0.03512194548533488	0.09761476076900814	-0.016780627659248808	-0.09655724673438992	0.5296537216018646	-0.271667471732057	0.03678672264000097	-0.14732950066209247	0.047420962797748045	0.10045198814020637	-0.018826393209616092	-0.14688601716723096	0.10190114000788782	0.15390555399022424	-0.23985115561703038	0.08303781770273815	-0.10491312542870743	0.12899499502568537	-0.1484377357654876	0.1697563541067384	-0.1194189327519861	0.10556780175813714	-0.1161569998484835
GALR1	Coupled	Coupled	-	-	Galanin receptors	classA	0.26952701829397624	-0.044606298070668945	0.053505798987220625	0.035233506194520335	-0.05897015634764741	-0.07566532856005367	0.3105033226470039	0.567387197635509	-0.2876850923690454	0.11135423087266005	-0.19561241879395533	0.08780459566523513	-0.043700985141702016	-0.06356143540391607	0.2008792633343937	-0.16742303266703756	0.03538152258296733	-0.20723511320716628	-0.13871810725685488	0.1606814166569789	-0.2322804161933999	-0.18930886219466447	0.32944179733139956	0.02849580606992245	0.13933540574382283	0.2447545803862931	-0.12369734356545763	0.27974606850396794	-0.11991471694618742	0.019638068664926716	-0.0728998698965438	-0.026717868955683885	0.030351732741680147	0.023094501580799363	-0.019590779508151974	0.08211257347998692	-0.1171886804079118	0.13232045560534555	0.09858866851831304	-0.07790650429678046	0.08482678875852837	-0.11525844773285837	-0.07870973589245493	0.058172587889530704	-0.11642275900557045	-0.13783351725061163
GALR2	Coupled	Coupled	-	-	Galanin receptors	classA	0.4214834590011947	-0.09899394323802341	0.2177440801766451	0.29473992100864344	-0.11461602266327259	-0.20652885750272057	0.5503509642469051	0.463913071476079	-0.13314570552718136	-0.24717127970097758	-0.08443701073743806	-0.11061840519797488	-0.10427238319265138	-0.158862646076527	0.32136099566709775	-0.1689153584639759	0.15899137655339132	-0.12206158398998196	0.08096034931365734	0.03606204450623528	0.28441929324477816	-0.35234373191821994	0.23568501984871362	0.01321885784029479	-0.2646508694734988	0.4997119496085717	-0.009299354097522741	0.08319153049667559	-0.265276401680687	-0.155560903207251	0.22376173366384605	0.06888591946174846	0.21769390867036328	0.08359246050676758	-0.05040943533960636	0.0019594841298423743	-0.32312478508408055	0.43209720950973335	0.0443544277397871	-0.11279024179990019	0.28890677668116843	-0.12133652715693467	0.3304244422519602	0.13528029282506154	-0.2382839407307618	-0.03326332856859459
GALR3	Coupled	Coupled	-	-	Galanin receptors	classA	-0.17269253372006865	-0.07223469086718995	0.0390318838018138	-0.1943878636507612	-0.19703000663615375	-0.1080294744701876	-0.15402483348665713	-0.1246814584471465	0.028456931956791436	0.10347087613156128	0.295291462911324	-0.02412102751836071	0.04791660991923273	-0.01673239553130934	0.010050745898609725	-0.07539932844389724	0.2037436238215018	0.10476776412893625	0.05549698849617709	-0.09784112217648415	0.11649265771153411	-0.20656307797952528	0.2954839374208456	0.377160380421102	-0.013585323608144502	0.10041685318324907	0.06852138450775094	0.09125426941044089	0.02738878917291445	0.20923230243671828	-0.05210553042654396	-0.26604053290871665	-0.23146142006009002	0.19683890123800749	-0.06517699804072893	0.022595531737356195	-0.012345693883395521	-0.15881872582600368	0.12140649540445154	0.03159538733739783	0.22198480966343373	-0.2038196150379977	0.023874674615087722	-0.046896919870173685	0.034316406534106496	0.1236606253240221
GHSR	Coupled	Coupled	Coupled	-	Ghrelin receptor	classA	0.27749132877668886	-0.10029214720346916	0.4803669272473695	-0.06775349890305038	0.303430358116928	-0.13255055363182172	0.03808027315172058	-0.07073646217604966	0.12535808388865896	-0.07934264987607478	-0.15503597862823565	-0.0036849499882224235	0.12226038114024883	-0.2469921502209422	-0.07237293250323618	0.5914453366458129	-0.05187869424430873	-0.1424564190974022	0.38620022693626066	-0.2481375185053314	-0.2949193563525737	-0.2331038808387059	-0.19169288671016693	-0.1792404714282617	0.3065642012288794	-0.058229073015640044	-0.25962965429546664	0.01755653441395792	0.17843840730864957	0.0013353967738138366	0.09405924510499247	-0.05557089921327849	0.09719049409201375	-0.10634775027991586	-0.0421707295732556	0.052288008060544684	-0.04559045222370663	-0.026544180882583295	0.06226265759572437	-0.039784312072949905	-0.04888743893869159	0.1595213116683729	0.005545595528095906	-0.023525831935174775	-0.0484761483302108	0.006975910213787355
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	-0.029879540495209345	-0.26105856911344877	-0.35431221013445197	0.003611605596911893	-0.04858995610748626	0.2581603418420131	0.36041318455364896	-0.43562529435725017	0.2186545953124681	0.1880134481700854	-0.045935284168348064	-0.11592742479726482	0.32795139395047956	0.31703564558645186	-0.35636971256679895	0.15661455627088347	0.3012542252738262	-0.28852478931454206	-0.07533259677662853	-0.22931864767239638	0.22112759002005963	-0.4788576364688281	0.16455891769557504	-0.3577345687345502	0.36186557967631067	-0.24940451245144774	-0.10022433602855424	0.015865949416731685	-0.005406060722522247	-0.2014270169357483	0.0038916587836988407	-0.2506948200697845	0.16558871490635937	0.2306113511485243	0.3220412843273743	0.4751227184854986	0.4550920346563923	0.08208281308664143	-0.08257639918215899	-0.0006158400308390275	-0.10465766782199205	-0.24574711124982956	-0.12139405550031442	0.44520589911122943	0.04206307958405661	-0.3938530772824631
GNRHR	Coupled	Coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	0.07284479664275903	-0.25445592327162386	-0.1075570770684121	0.13144340845066127	-0.1720392168286456	-0.045752239432692084	-0.10545594497753703	-0.02784395502914279	-0.16632023427045778	0.2186603845579333	-0.2748280261429869	0.18899465438470708	0.25480255226660997	-0.19369143634048744	0.1964368486475538	0.19392049905526026	0.1291935331298955	0.03431966190571379	-0.25704082322382354	0.009618157901265568	0.1299917866034629	0.022894101670298546	-0.3838941198645967	0.04646440130993246	0.3418324630859141	0.07633317050420514	0.1457662231195395	0.13072519473664865	-0.3094084802205316	-0.3076652447612605	0.164584863007342	0.11821070135871127	0.05476655434308422	0.02379107456262341	-0.06484998765966564	-0.12323244701091972	-0.03875604765420539	-0.18767782357540466	-0.030098027280467593	0.01792087059712085	0.14936807123901227	0.30860333275065666	-0.030127011609310833	0.004786647955271684	0.01669569351517804	0.12998508060331446
GPR17	Coupled	Coupled	-	-	Class A Orphans	classA	-0.19700128907877443	-0.17529971263256164	0.283737596245776	0.07633787944195658	-0.24960056648430143	-0.06177489182348092	-0.20331408458228065	-0.15351976581504842	0.005173341968064414	0.07513698076478538	-0.1737630491620731	0.08575166265250608	-0.17801207413905462	-0.10093312062595244	0.10354687593025956	-0.0033756767034935757	-0.34723418154250857	0.09717002873787955	0.03541912800970306	0.03815180285571699	-0.1506645291708302	-0.17052358339902718	0.1461612513787812	0.05588655841742486	0.0987506348299457	-0.3313348086581675	0.2208205766708948	-0.021159733063055623	0.010215208735829965	-0.037520067327526836	0.08025159115575048	0.0879554673860238	-0.021690656540579726	-0.1007610929914412	-0.22479800184588108	-0.11938411196445135	0.04890667388277449	0.16891177967519336	-0.11168406841981796	0.06997940517773545	-0.21313883580352438	-0.29158966950562126	-0.03667825334392553	-0.4561656362554888	-0.15195384929392772	0.09351803326554585
GPR34	Coupled	Coupled	-	-	Class A Orphans	classA	0.15864447392221812	-0.14242317175461827	0.16595068762909657	-0.08222484201511514	-0.24442765647471382	-0.08873300323912424	-0.38858709331316954	0.1856798285535753	0.15028514175739777	0.03843289690200773	-0.024712023806518005	0.06899148258323491	0.010049585211466613	-0.019925683402471816	0.07727762399497057	0.3665777392641407	0.2108503675353284	-0.1615983136805682	0.29821712566109054	-0.45356177547794235	0.041437968839924	0.33352950580968255	-0.28536431692690106	-0.535345632528501	0.00048533768252180537	0.29733064553081745	-0.03190147112616197	-0.07188039688430226	0.05007311739376878	0.11175695425437387	-0.43538064520688313	0.19539650865526123	-0.07813934667034499	0.12153778677793642	0.13740083227160294	0.06289827008080437	-0.0360513902233876	-0.13362367282459045	-0.07250212270327182	-0.391326796535651	-0.2373083196260831	-0.16616211065984174	0.37379349809173856	0.10534539295024672	0.14851007326398513	-0.0865629813249634
