Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57
EDNRA	Not-coupled	Coupled	Coupled	-	Endothelin receptors	classA	0.07370286019854358	0.04142860012769629	-0.1627852930398581	0.3995792123180594	-0.39973112755848156	0.07353781952569156	0.026759925827484588	0.09764953202431233	-0.05178157305919213	-0.2531250315808958	0.07850007415461724	0.2823824679691461	-0.41952754465742087	0.22741852243883237	0.28819084730667843	0.09732483062018757	-0.05983621882287849	-0.3027735361461909	0.32924739321001006	0.1410276770326269	0.05680678481760788	0.2907096857463089	-0.2016525542786942	0.13940508672727422	0.08046795012183429	-0.17190886572728983	0.13003938625334793	0.12787671679976334	0.11924821530135322	0.1579113291263092	0.060560749207204716	0.3020353184334897	-0.2961758185409502	-0.03193105312315062	-0.2885858749137791	-0.28936494908131766	0.08304047517497935	-0.272758643628015	-0.2025006357387308	0.14463808171148998	-0.27418279298175513	0.09421916398071445	0.040287144017956626	-0.15177112394269307	-0.3606494750944066	-0.29858313020686444	-0.05043950341248609	0.0007414822882423488	-0.22042500862591954	-0.013032643788522338	0.09900441723387965	0.05479338282434441	0.22112679904514398	0.3050175579658656	-0.042694436773197446	0.042342470608665556	0.12419718089704748
EDNRB	Not-coupled	Coupled	-	-	Endothelin receptors	classA	0.4091446478614559	0.5621363465070426	0.2517415478059026	0.10844094948975348	0.26745288803701467	-0.09706744534433775	0.03785333111776719	0.06334434281619147	-0.055096695849754136	-0.30183430490403296	0.175202223920981	0.18962971868800627	-0.1483023810692776	-0.0979296806329023	-0.09082482513640161	0.14958159690879028	-0.22031138254940166	-0.27081213663917864	0.21565573752975903	-0.2559681841413026	-0.16578348625387979	0.15772147079902274	-0.1635782667717677	-0.2692665200718907	-0.11885431462491108	0.21609237771313308	-0.0228001785998639	0.13256716842984176	0.16766091837864722	0.1906914068517912	0.007657595696802363	0.16924984879203478	-0.15378668876940293	-0.03969778177577908	0.11004542252050611	0.02819253819750524	-0.12413808403919271	0.13976890131386757	0.05196344173120729	0.12672269243193673	-0.08314961875515217	-0.1574182920301192	0.08945701932494268	-0.007530335185525575	0.35025998562534	0.07322692165554148	0.018477378561323064	0.06647455500346142	-0.3106808576390229	-0.3393941151874584	-0.00048648857240444533	0.18804109292026255	-0.01218137818415205	-0.1877605213987401	0.31161538914035275	-0.051188689814811214	0.21800652359615824
F2R	-	Coupled	Coupled	-	NA	classA	-0.3718867089485017	0.20016188878503519	0.10453733490390557	-0.10287306331317744	0.24671444334387577	-0.1893531512429285	0.15725060029017993	-0.05288803999896292	-0.26567205618835615	-0.292580551115983	0.174772089127902	-0.2135207698982303	-0.33875728407124817	-0.10394879098292453	0.03016956019511035	0.24228911159298816	-0.10898936932553067	-0.21100208798801431	0.09184819983791985	0.2114922917314021	0.2528925559868823	0.24409421311234597	-0.14361448995254103	0.03533183220285234	-0.21433334339374474	-0.039242901681859885	0.024487606967924336	-0.01546532142446327	0.0918919334776775	-0.2810007630570169	0.16796889799141018	-0.2637348234937181	0.15673391704238998	-0.19947482436108208	-0.20485395381606722	-0.0026807398912491055	-0.3307037451074291	-0.08621729772100167	0.04489267505834618	0.08889873367775553	-0.37888576360351595	-0.1459883109293521	0.2811069091758566	-0.01440966882046789	0.115425559715669	0.12027472212252072	-0.31252426063037503	-0.1478758163577593	-0.0783229684305097	-0.20792782234353574	0.12151224102420312	0.2916619874902001	-6.96758215905211e-05	-0.24783651705626653	0.13219605625762038	-0.22619997084283242	0.23401090166818084
F2RL1	-	Coupled	Coupled	-	NA	classA	0.15084321878976287	0.5029898615868541	0.12898244556293254	-0.3080735528204747	0.1155726375792264	-0.3336618371623063	-0.060189408439899214	-0.10788125408163073	0.273047500383701	-0.1651899617934401	0.15325837633682074	-0.09600219526705289	-0.23199113947426556	0.07327880766443001	0.10935231509595959	0.1780064111220214	0.24609908106709116	0.2168446398963313	-0.11072507603365829	0.28570378429009835	0.39077954192219216	-0.13708240776890093	-0.258649999476965	-0.0767153991740627	-0.06378218180100616	0.031567062208358525	-0.14284539267963162	0.11700554613068709	-0.17753344414006164	-0.28017920163236154	0.051427050529848174	-0.15923028288190844	-0.29023772298086215	0.5557411041315335	0.05573984560231051	-0.013651793556916059	0.13491996914190665	-0.060224683743328976	0.350655564835303	0.14298151905551346	-0.07959236637351284	0.007136444107592477	0.061788385453218686	-0.007697607306625593	0.35926800775325857	0.04822979840979562	-0.10774036176483871	0.06789477076940144	0.0013391307585477396	-0.17179296410366265	-0.023252090707046643	0.27713877924476843	0.1720854442191271	0.3592721781431081	0.07828657751424785	-0.033233123639966604	0.15201826164322652
F2RL2	-	Coupled	-	-	NA	classA	-0.3920187876551004	0.1968860370701041	-0.0009335221256020303	-0.21763944574399205	-0.2702520677538914	0.0787685405818325	0.008895997754112615	-0.2697703891797672	0.2290835771005306	0.44418198562748906	0.2689929623478493	-0.11123766242133955	-0.028703988566151976	0.1197701745159974	0.45680206785304994	-0.11170184956939984	-0.1142486504862618	0.035934514668075505	0.16625997122315941	0.2615685734285033	-0.10256589057591256	0.017945447986487464	0.3561562344244409	-0.030024765941691324	0.07214058927164976	0.006585926558981993	-0.1360112997244627	0.16271556738567883	0.1495302019012515	0.3084524263084471	-0.16082289486779128	-0.2886857829243005	0.04720510180825849	-0.21428535311620045	-0.011579111886335414	0.5087417911134445	-0.3538537613590112	-0.11796217217314449	0.2938189572951703	0.49612505005283064	-0.2088375981672322	0.05780155108414333	0.5523278823816359	-0.025586105324825033	-0.05466412172391866	-0.14572701325269133	-0.07907175015470981	0.0027313641185659934	0.16086945284328677	-0.37074088443098524	0.04237392765398463	-0.061705741549277375	0.2608284383340901	-0.1962067988889041	0.07737352183612244	0.0762465157204389	-0.14946405769617607
F2RL3	-	Coupled	-	-	NA	classA	-0.3883388365577211	0.1721339408323545	-0.22119241228626793	0.04287639834837094	-0.3151799214712401	0.11799463341918054	-0.08413682929681678	0.4981354582756297	-0.16992395138218683	0.5822641939344936	-0.15693716250091447	0.02792800650564847	0.017495101587663164	0.0050083064522471145	0.03245451670478164	0.45803379502996955	0.5510089446457175	0.1452027460813666	-0.13096628522689102	0.44079335383013435	-0.05339663423210188	0.034369888325509565	-0.10156838002958125	-0.39906030946523974	0.2999398136514678	-0.1321279943720009	0.27064246892420474	-0.07921396468841939	0.01241344705671545	-0.2608628385075172	-0.06952872914874247	0.034173289589427766	0.2276401502361211	-0.38679749159404936	0.35391949019923546	-0.018756816094523336	0.5227848793443638	-0.15262938809638835	-0.07329652752678058	0.1901361857240827	0.13819446378373484	0.26967673744409687	0.18187562946955968	-0.10752591365081707	0.23269215133591878	-0.03150011345061891	0.19869322296157851	0.367587783478138	-0.021586958938929472	0.491274965787423	-0.09902986409982488	0.3679870098789406	-0.0866934217402205	-0.08492427654596255	0.0969557668485948	-0.43942619911593317	-0.08572312026136136
FFAR1	Not-coupled	Coupled	-	-	Free fatty acid receptors	classA	-0.13434456553156773	0.015742930360795243	0.285101894857919	0.0853418023442537	-0.2511324508397229	-0.14493469035106882	0.2275174952291494	-0.11851216000330113	0.32288362648501245	0.110687556468077	0.07241068997669621	-0.3096739515455127	0.0524283238171866	0.18697117562029603	-0.1854618001814116	-0.06460669578849812	-0.09736916195335667	-0.32831858696303434	0.06749801370177948	-0.2998526008049095	0.1275529535210331	-0.4299426770173617	-0.2411465832162278	0.12716786163835364	-0.09357956293174531	0.14773499226381856	-0.10295249555552201	-0.14891451131659802	0.3143502979704544	-0.018789641771667944	-0.018108095264710987	0.30616655316441044	-0.12137857294569795	-0.13701271887405095	-0.40952816262949937	0.00414034954611027	0.18347351960679154	-0.1441359571352984	0.2246589854861474	0.06065142885873912	0.01805695076457272	0.08135065726281764	-0.03988415392702971	-0.3567441898678739	0.11184098134520845	0.1599963987744503	0.195458708937286	0.05684196686603407	0.1636936761774233	0.07034498489351834	-0.10962289598584213	0.2671855475115816	-0.2532049362866053	-0.08401641477978282	0.1139344999051495	-0.2909047739714299	-0.4476763365263441
FFAR2	Not-coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	-0.134914174775922	0.11816916464602502	-0.11500965140342317	0.04153849509059132	-0.073693266521822	-0.02529382408689396	-0.2842409421201083	-0.08370366959103269	0.008584472678056424	0.12109062197619944	0.09490359314437438	-0.39956142899131325	0.08838552122575624	0.04748098647739839	-0.09315479710831202	-0.11171194995803928	-0.13520572870343167	-0.39254278029556866	0.3133781675592209	0.08600884206551442	-0.2284392034928629	-0.11933807201741682	-0.1121018969085186	0.08236450596423801	0.3576563392668061	0.00028837232492734193	-0.32023125850030665	0.14151206042504885	0.4107069994374047	-0.3954776909614244	0.18931415715677835	0.07688129756986528	0.25985282016700245	0.05755032111359807	-0.21043198583179895	-0.2315352611564376	-0.21521224454465074	0.09806164263366375	0.2513815020221522	-0.036561961404234546	-0.15235397796807712	0.38978205892442586	-0.07402463123233655	-0.21269550477774762	-0.14551702840599004	0.09239545889034859	-0.18685087418070448	-0.23765773349617503	-0.12844718947806652	0.0530549339866094	0.09764422317118611	0.052716781320676684	-0.188274384625362	-0.08487681545130712	-0.01873758708358089	-0.3814437901406728	-0.21993565825232472
FFAR3	Not-coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	0.3041036159809769	0.2115898603744986	-0.2776698895023282	0.27834689934707624	0.45651307114018636	-0.05412100935757301	-0.4841159381015994	0.4198984986717804	-0.025812986708831615	-0.22815354205712052	0.2007471389917199	0.0017057740791131418	-0.004305260755095707	-0.1925477765562809	-0.24385676544337087	-0.2288159324809862	-0.056280240518692654	-0.14773479528196082	0.028481199621144312	0.1209065679230185	0.1413282546833639	0.1735693097662296	-0.3005885174419459	-0.12737510564086435	0.48685581765726915	-0.2978962067120173	0.12589944461157596	-0.22493637584435797	0.23575066856941887	0.2667525367139557	-0.09218618897652466	-0.2682371699373612	-0.10725840357409569	-0.32168876767844284	0.0975810468864093	-0.17408542899364263	0.1424264271188389	-0.07186842756892994	0.29057771752156486	-0.24523681085576432	0.1752726020927665	0.10067507162467086	-0.09218492957201045	-0.1634869362716985	0.0027960847397164746	0.1878825745489075	-0.13215848032129865	0.08019951257575587	0.021905602827664548	-0.523050311710834	-0.02879688623585158	0.05453033174482236	0.09058237651152266	-0.017153079235238275	-0.02051615237305919	-0.11485197531143633	-0.009459158678326172
FFAR4	Not-coupled	Coupled	-	-	Free fatty acid receptors	classA	0.08398294887492794	0.3834547273211581	-0.1933520642184251	-0.17904201185423863	0.23195858486068047	-0.17501273445591803	0.05659981042681713	0.15730742099151232	-0.13862166604132733	0.0631319942020633	0.08743203035696241	0.30978597535891245	0.36012809155529296	-0.00535734196983371	0.18312935914912584	0.5849940333662634	-0.08972163880091404	-0.06246956807218627	0.09850580008923461	0.020646250713108927	0.04437848318575589	0.08244303031272815	-0.2393921158840266	0.04653717355502884	0.0636777255613377	0.36950971303234276	-0.018540379567276253	-0.040281621942065964	-0.07417893809247449	0.08712566742446662	0.0555000388697147	-0.037379300136679054	-0.06026884357603389	0.08654727798658758	-0.019372350946942528	-0.15938701628717364	-0.015421149910200257	-0.0768108486647591	0.07408670936556765	0.2655216123440384	0.15714843148626445	-0.01406967196745595	-0.00529368605583945	-0.08994371782218119	-0.4500707060633726	-0.07158942958978037	-0.01709252084399911	-0.2377541394281843	0.2601264167484268	0.06506358334485601	0.02203745532657099	-0.07541286773214687	-0.02929883313270796	-0.059586520542778944	-0.017895648007187605	-0.028575377276654657	-0.12137297622004035
FPR1	Not-coupled	Not-coupled	-	-	Formylpeptide receptors	classA	0.03612868181025769	0.39757880238150495	-0.33205502219464433	-0.29482218241131636	0.37007514750601334	-0.203970579259241	-0.02294732792451605	0.15831213319259305	-0.25615599364629976	0.06721886917242786	-0.10461084679284488	-0.02357330101325821	0.11908619633481712	-0.052668585336579074	-0.06947899602708484	0.5755853439228795	0.025798134783609438	-0.07170708080789484	-0.039798516861374506	0.12643680482074662	0.10675664888448144	-0.009480134060849691	-0.2128194697253845	0.20243755689227538	0.31998164082334785	0.5521986947766786	-0.17967340083044978	0.017003303068076975	0.0010950083484474362	0.19784476561238	-0.014510913220565433	-0.17871218387119397	0.1362506631423932	0.09680904802166299	0.007457385024716307	0.10457690066508551	-0.08175000858142435	-0.009622461982043763	-0.10613646651461739	0.48866579986977543	-0.018078005017762907	-0.07705192120084352	0.14677859596530762	0.19307184857859705	-0.3159703160632545	0.06699377127421247	0.031582407208313644	-0.005465926224103026	0.10406037467161203	0.0006596722403652037	0.05487405099253802	-0.16536049632428354	0.03070079102648773	0.039497288387187156	0.0615016843147012	-0.06035899500052914	-0.0887975665136948
FPR2	Not-coupled	Not-coupled	-	-	Leukotriene receptors	classA	0.21446832302761612	-0.0004406299930746002	-0.20037090162626725	0.4378999235286815	0.2168282851015964	-0.007994844352580174	0.3705562473149265	-0.034049163069176616	-0.2802010975634601	0.07182605459959071	-0.02756955600809219	0.10639718673105276	-0.03466450280711018	0.22032621098165264	-0.22291156405311988	-0.24244923384659495	0.204610845268631	-0.20885048000131518	-0.0691345144893282	-0.00199709664845059	-0.3972591228422707	0.35364795084475126	0.13903405389920392	-0.37504366354037433	0.12209601319062226	-0.002863914806070866	-0.2804453411389384	0.20477521717168426	0.18935252868004795	0.25345972741564016	0.24390478941281393	-0.07414600212612317	0.12766377377124902	0.03263466636903168	-0.02429539597641595	0.1122084957046037	0.199952671509887	0.388496248642368	-0.151787843303381	0.015601194403398688	-0.025622958968793116	0.11378241884572711	0.15587555573973197	-0.054433740601757	0.013235893409206636	-0.28177037127849586	0.06988043028800822	0.11413853695395618	-0.0601019438610111	-0.025184223725721475	-0.02492458449791498	-0.15487223533630787	-0.019459216542491373	-0.15038291760996128	-0.07740386340677459	-0.19747986658375968	-0.16350189613058597
GALR1	Not-coupled	Not-coupled	-	-	Galanin receptors	classA	-0.4261343099825376	-0.02222243005043587	0.19169534465508944	0.21546375146549765	0.033182230467665975	0.14644316746785535	-0.21399418940485582	0.038365115997505084	-0.15088112741030496	0.24484025339755236	-0.007325601588325752	-0.07631081406989379	-0.009176953109596256	0.2630043905127291	-0.020395529973717665	-0.008623828855592219	-0.1275074252396418	0.2304751838567878	-0.22484744350831862	-0.19172947605451515	0.08749354927408187	-0.002445672348031532	-0.21752699607270756	0.04877939851720578	0.17833065335096257	0.06892521193761447	-0.2979745202798748	-0.07120576292446842	0.07309042589253456	-0.005039418347719001	-0.0016547351705764647	-0.005359767061201933	-0.13252190014357385	0.04386754853096276	0.005479618408293762	0.15295854714508278	-0.17168429841431537	0.11740813547889156	-0.026501772110871107	0.042032851743106316	-0.04378619572956068	0.2593064594218214	-0.15893295994636064	-0.2053953744779459	0.03915827683352268	-0.1253791125601895	-0.12794429525167178	0.014770323547434428	-0.08578897144628903	-0.06996543032341325	-0.06175112067377188	-0.14258042995282671	-0.21933164203701042	0.028509528136147357	-0.3546809687529267	-0.04962242013206028	0.03281363843766622
GALR2	Coupled	Coupled	-	-	Galanin receptors	classA	0.2750519315643338	0.3320216491852218	-0.011137816210341442	0.4136676993902734	0.5842067047211416	0.17517588651396399	0.20067584089997345	0.09149476019396939	0.08580077390685353	0.5131068160071803	0.1809189290424915	0.05475545544665608	0.06910786087508473	0.4197727880185486	0.152398817484808	-0.04760858064289097	-0.14712882491126814	-0.03721124768239522	-0.13414686690326574	-0.07005805283971513	-0.23241303181820916	-0.16680128753380344	-0.013954057820315635	0.31746030991982793	-0.03309121725057606	-0.06652226050585452	-0.337415376638282	0.2787266780926749	0.08195336364473724	-0.23861771211565957	-0.21123513773568464	0.22162618166940634	-0.21822797087582635	0.02950343207962245	0.5236385950987082	0.15896566300792522	-0.2168873383269443	-0.22559790323789158	-0.08770974671224024	0.18549366574548956	-0.021712734116693975	0.07548618078582972	-0.2699038339563134	-0.17288902478261298	0.5448691689442716	0.1340932103293667	-0.11648764263745223	-0.1286274907851598	0.023400040223402325	0.05683478481371334	0.05731018226747927	-0.0767443676661151	0.027414679897241046	-0.12276841160376634	-0.3196197927347293	-0.004594354480226856	-0.20064353721629302
GALR3	Not-coupled	Not-coupled	-	-	Galanin receptors	classA	0.384403577405338	0.09742149971501231	-0.11771375162380017	-0.2641534174343368	0.26774654198836423	-0.19921561557104808	-0.4750517267615072	-0.2531360303629698	0.08124127918269312	0.19688938985173807	-0.05681361832364699	-0.16765821858466842	0.19133709045446962	0.1134079915873406	0.29120751063986233	-0.33563122235832565	0.2538628194884829	-0.22747228747551437	0.037926773933325254	-0.223889152558801	0.1549031594789651	-0.13810083669707834	0.18202377441765416	-0.051541891096031425	-0.2463030256076061	0.2551283571573401	-0.29915837788954014	-0.03237547718551465	-0.18468530466109584	0.15483879402747652	-0.0810366472201794	0.3786696006314495	-0.13121265279699587	-0.27286928782872266	-0.1676188743575589	-0.0620360527404725	0.18990279280294867	0.036476569370547766	-0.10605950210677595	-0.08229301061338058	0.14244728387797106	0.1520276530080582	0.13420508491617883	0.13123664480236757	0.07200923427067321	-0.17458796126310347	-0.10368029564707187	-0.00968171033449523	-0.022644918680968504	-0.10337942447526526	0.04033146739860865	0.018820214055120795	0.034579704845790656	0.1344597609755808	0.2134295920353421	0.05446885043967196	-0.353283730507297
GHSR	Coupled	Coupled	Coupled	-	Ghrelin receptor	classA	-0.24329162443380492	-0.019224530377319294	0.22589412711202117	0.12924317171729136	0.03619640964402415	0.2695565199648681	-0.2342781185633473	-0.08400541853297903	-0.24109115845753212	0.13716401653841584	0.21702458651651033	0.2243600972318619	-0.08612444707039857	-0.18125580486024703	0.10420864387239691	0.13977912962099937	-0.3409376305791857	-0.10177767237624144	-0.19328046506884844	-0.04368947637289669	-0.046091288773874625	-0.3574127452495838	0.10688307594569472	0.32610190620970136	0.2110744528086845	-0.08727930358200256	0.4273590665089437	-0.13268131554510845	-0.40065151940324295	-0.2050752461220118	0.014144040463953232	-0.2621240183681897	0.040816955831675106	-0.055544445552161155	0.18279033217420163	-0.2770769685912237	0.03508207313272239	0.1380885980354482	0.12258441419961734	-0.14492478721528318	-0.030068305652750846	-0.11972700414251951	0.18844809546029168	-0.15115031510162086	-0.05610255232232322	0.0905235708306438	0.29560588177231145	0.3518310614414392	-0.11061857778630539	-0.40717055674699537	0.08330131706395427	0.0632580419980831	0.1043425818713742	-0.09635912865119581	-0.38484000698103293	-0.0833250264285582	-0.10348580620801685
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	0.1337513749392778	-0.1942883967419547	0.03184010677868949	-0.2899895898970412	0.13844493092469765	-0.1643654630106815	0.021029044605020777	-0.20368057198778244	0.02700512708244142	0.35532190541654246	-0.04867660420704911	0.27180503847934273	0.24052381910787754	0.02514590469184806	0.058320059512052394	0.0169636182941155	-0.2761347671476978	-0.09973428038184046	-0.34076925858627444	-0.46357604406768316	0.3433418627818126	0.3135862443228339	-0.12888364347372114	-0.26964013327988545	-0.27254290789000346	-0.4467105380192381	0.10772137009722199	0.05482886475408123	0.25949900359196704	0.32409434534555753	-0.18154204502680257	-0.18039256710021603	0.5741765066755911	0.34131663521145544	0.17833401555644673	0.15378150741901778	0.17140109148900562	0.5260542913313684	-0.06133323474539452	0.22181482484182835	0.04718488750195885	0.2866341555670009	-0.381465009724187	-0.022992411449549624	-0.1891790952670866	0.02224293049086212	-0.195102799083064	0.006289591508877284	-0.08171468027261486	-0.04229458781226508	0.20218703523864062	0.3063526112348182	0.46064049892978937	0.2035538505686104	0.04036259400006122	-0.046239791961406214	0.04756794798913735
GNRHR	Not-coupled	Not-coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	-0.088929658554202	-0.0786592093002195	-0.4670049208107972	-0.16747076140863795	-0.2295056808859781	-0.1851385280555598	-0.11933459112669036	-0.1301015935714315	-0.009336909288522868	-0.10455162069454495	0.42797961948826047	0.1727031632277819	-0.03164832304383723	0.4147416851857285	-0.060437203019357226	-0.03880024757250922	-0.08123218907729443	0.0807248205043889	-0.051695360558051864	-0.10826065385027238	-0.06101581058466823	-0.075948567790816	-0.1755953007260322	-0.20408109534340518	0.24898857146573727	0.17211113185663515	-0.4578095453720341	-0.25025318194850843	-0.0747065494007773	0.1871210809569998	-0.191733629641923	0.3282405829095021	0.17428794731964695	-0.05629421717649221	-0.1331073926383066	-0.053599952081558724	0.017863064783753786	0.08572831718950681	-0.1266762633055067	0.014780990580440499	0.11503191297386164	-0.20144390406523452	0.051426608293669164	-0.06307855767589232	-0.025726372697804225	0.1231130666692811	0.3215807722551434	-0.2241258928687199	0.002725060983822404	-0.14715294654342	-0.044340015234394514	-0.05036186146586557	-0.0030962693424059252	-0.19357174157094195	-0.037527397058469185	-0.07225668352454102	0.06415300045258622
GPR17	Not-coupled	Not-coupled	-	-	Class A Orphans	classA	-0.10376160265321581	-0.5352585844004946	0.39206773846533827	0.24143880967383266	-0.07810169476075059	-0.2812741916806881	-0.34206206347205925	0.05504062598844103	-0.08203883131210403	-0.009408285570421449	-0.26396629191697824	-0.10054430349183649	-0.38893612331037525	0.21793356027525307	0.0026432735031611866	-0.014552263676611816	-0.04973558939110171	0.040598338090549746	-0.23983557256564017	0.37747734972828345	0.01267662924777091	0.12271959146734474	-0.08718858967953885	0.043070515183740506	0.04815253330887004	0.006881797135275575	-0.010262435976697225	0.011668803653249417	0.02411708111624637	0.029505175618599413	0.23924574643800822	-0.04595963514659645	-0.06424707297119828	0.04575741756139619	-0.00028559737608621914	0.04275209986088819	0.14292288210692414	-0.009826000341261258	0.253209280041701	-0.3143692745300048	-0.2983757212528674	-0.29082123239656293	-0.019138891269691906	0.023818605884184028	0.20816940510853252	-0.34951008111710424	-0.00820291294749931	0.003091255039261801	0.32171151860858127	-0.14838196639283363	-0.2253569734749209	0.006378119134616785	-0.14360797884328066	-0.1031857778577539	-0.09682621241175196	0.12870258436112736	-0.2694954798738446
GPR34	Not-coupled	Not-coupled	-	-	Class A Orphans	classA	-0.34596407462765466	-0.15889153774556938	0.12381937117343823	-0.2517573070771208	-0.12007682515876601	-0.17199389091791287	0.17493631535599843	0.2895806300662014	-0.005849378760869518	0.13181529022642946	0.36879901877214033	0.36678329627615813	-0.1725731205619387	0.43544459702937194	-0.008022538698808522	-0.14565247821115732	-0.10557968927275167	-0.28824302336092916	-0.08558427972337626	0.6000787113193853	-0.27688789028674304	-0.26500632569493404	-0.017045871159166913	0.047471972348000116	0.1598355391227351	-0.18395874776578522	-0.09079029071723614	0.10861553861904089	-0.12172651534945571	0.11839418333806426	-0.035571570622455466	-0.09968690983189016	0.15086485913395897	-0.28580216642554346	0.2732694151446471	0.3241636018104589	-0.32885680194677414	0.32138782064049576	0.03491419484639409	-0.22614317149362567	0.22546704509904758	0.026167296212373355	-0.05658717021390092	0.19182376379396582	-0.41446458657495444	0.1885991915888095	-0.0314357793122604	-0.1070884992177968	-0.18654793115688278	0.2433491025552234	-0.05086718637830654	-0.12115205384754688	-0.020178692923076634	-0.19744656509423456	0.04696863223664465	0.10185054004949001	-0.05430534789361988
GPR35	-	Coupled	-	-	NA	classA	0.24061355394676306	0.056698917804376615	0.051357790384262414	-0.3479023711454851	0.14485971400698713	-0.37453285513811835	0.17040830573097596	0.02304502404031389	0.28477015801360084	0.17238020157907596	0.007488781724850223	-0.02320186460714778	-0.4675457522799723	0.3509365198886016	-0.0980130963966842	-0.31421171892486416	0.10024000382423821	-0.1372377533471886	0.07889598370434586	0.32937146992738275	0.519115459832829	0.04125229483337099	0.2131710227803073	0.004504473119538405	-0.07544767119848696	0.22103119035886795	0.04212223990073423	-0.3214394345584366	0.11449850746435966	-0.18558337051893925	-0.19058580839121353	-0.25984151519439497	-0.014425536589418	-0.19136081297523114	-0.18178122214419898	-0.0112951591373418	0.027349062235295603	0.11020775185379496	-0.019658722296032285	0.12222674118847553	0.04330971409509514	0.22661449280736173	-0.4170275535347705	0.39339288225708824	-0.06660737761499477	0.12679999469279815	0.5099092341419067	-0.2836849704081218	-0.012745404571126115	0.10842182739397539	0.012253525516657541	0.17513790930496625	-0.04041163664377866	0.12095114484336725	-0.0330525901569332	-0.10483300039791234	-0.09910895845931801
GPR55	Coupled	Not-coupled	-	-	GPR18, GPR55 and GPR119	classA	-0.28938034525079337	-0.04271789262766249	0.1921611345627371	0.1545049596778448	0.04120288150180574	0.13244822800537542	0.06868731631255824	-0.09174966484555903	0.1816970905272783	-0.35541300290096123	0.09627695364001834	-0.5056492932552489	0.28878924891190205	0.021923051603988858	-0.3452185134592173	0.2030360515032992	0.06375906914043053	0.12205050699408473	0.41272418865863103	0.0020537288649873264	0.03926529755799321	0.029535095555116256	0.3630420060032894	-0.26872976384097325	-0.07578641796836195	0.41213784195362696	0.39487829775167343	-0.4218810330739051	-0.27752850833493686	0.3100756321129049	0.1387896068447976	0.2025144554279411	-0.32484542470280114	0.35165641476840825	0.26864474757513024	0.22374887563256646	-0.23710594675790647	-0.08386475033685109	-0.07669376109226735	-0.08662585689949988	0.059332638248286544	-0.02411587759689534	-0.02151802258213522	-0.0024871374982426827	-0.1335646642872599	-0.08443554297888024	0.16305064838658703	-0.19092548392446812	0.3864911259574294	0.03571142756744328	-0.2678024424311805	0.1017484275364263	0.07316961911003626	-0.12936292822463025	-0.012501711848566174	-0.24479626596420237	-0.2665748336931061
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	0.1786638861167706	0.17413435744194122	0.3338552575893752	0.09664908910299304	-0.3289081181254692	-0.1060436250795407	0.0730319943834919	0.20703848784606682	0.3704806201074297	-0.04775535805418903	0.20486690328841442	-0.13863089092447045	0.03785734995994483	-0.18089202154808193	-0.3654255271240068	-0.24819930041692884	0.0007061913594631466	-0.06181691555375837	0.08363720562249086	-0.02047307878693939	0.04131933205004331	-0.038596879173106224	-0.5322454753653622	-0.1250685526908827	0.014728696270511125	-0.022327057159534643	0.20742288339619583	-0.33875405600657027	0.014317679979147492	0.16371384563485356	-0.11031858621571075	-0.1600429043032151	-0.1079435443592812	0.09584005410512365	0.13083000652568869	0.17180975435862503	-0.2440176846822985	-0.08615107421122892	0.16851243656371204	0.1512455282704857	-0.021458197377398437	0.21925693009117578	-0.03872709356076757	0.21704030148661949	-0.1449545245472537	-0.126029165857059	0.018054854729611308	0.23560424465930804	0.3868454226316543	0.08417377456537199	0.1992123457283235	0.07864013561141538	-0.10761561822925328	0.0436078919639886	0.013323667921484315	-0.19692607168330964	0.007048285537694887
