Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21
GPR55	Coupled	Not-coupled	-	-	GPR18, GPR55 and GPR119	classA	0.05278865629903555	-0.24502634491107703	-0.04759031183823784	0.1540895588911918	-0.23133591055376204	-0.16534050334547284	0.15834290198340184	-0.4842220224483694	0.07588136839752353	-0.13521640013808015	0.25057956507541573	0.18476498394975419	0.44633582833202357	-0.17983619467698744	0.2052946904621448	0.5207791417141507	0.3135242180514805	-0.2275217920270394	0.144228174836598	-0.22851823019083928	0.004845029714499777
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	0.023929311698595024	-0.25738395824704796	-0.0795922849582371	-0.05296182005867256	0.20585616250504818	-0.0346689606726346	0.23778707401742283	0.11246954743341753	-0.15755842724869493	-0.037651056472301804	-0.07828876547080939	0.16523407859479522	0.3513661647030398	-0.10514613136961312	-0.21942226667640877	0.23932687649441683	-0.11783587397540432	-0.020427095880824545	0.11433014189205475	-0.07199044125900876	0.10736437426891843
GPR119	Not-coupled	Coupled	-	-	GPR18, GPR55 and GPR119	classA	0.39454676883984385	0.17494361335044492	-0.11734414516058654	-0.0606900445614283	-0.05700356483567503	-0.23009341840324893	0.07032206195587344	0.1347957848760587	0.01029024237655751	0.0643886831176617	-0.0625351758242414	-0.19691080723064716	0.06773820020934254	0.09604824805964055	0.14821937381259018	-0.08039799759977181	-0.03990244784357545	-0.11316436494244762	0.12533946652894715	0.18047813926966075	-0.047754530750894274
GPR132	Not-coupled	Coupled	-	-	Class A Orphans	classA	0.35939466573600315	0.3614624624238555	-0.33180422546720584	-0.09742385889693679	0.022639761142240093	-0.10911469751761767	-0.054620377250233415	0.1764075064890145	0.04473282862158758	-0.11813658212827105	-0.00583034154618291	-0.09498079972955438	-0.0219728530667702	0.17854966399383526	-0.1004701239758551	-0.04640488430117817	0.02513234633356872	-0.08495525562962357	-0.12572158545493192	-0.12393445515223778	0.06941894797115557
GPR174	-	Not-coupled	-	-	NA	classA	0.23057051554845617	0.2877578548349483	0.03692707835704341	-0.32478090399377657	0.11089931452768073	-0.07006438459066	0.014121031675322141	-0.34872517686714755	-0.05695337947279119	0.12559492132263686	0.08556319642127047	0.04458567242344099	0.026529052251512433	-0.012498571327277394	-0.11058141914123756	-0.14084782712445312	0.026924371225361354	-0.1380370092586826	0.013396883811700537	0.12608876618073758	0.004001500147760111
GPR183	Not-coupled	Not-coupled	Coupled	-	Class A Orphans	classA	-0.28951032763747603	0.2141267276789916	-0.30173556787678574	-0.02118793305170227	-0.05936641991221531	0.05127861196804336	0.2543104701465639	-0.10684553987763148	0.021085941161769654	0.005386243505496539	-0.12022631766861458	0.3153071006919646	-0.1501510387939644	0.3688831817203368	0.10490266507721009	-0.13264301602570777	-0.14907407742270626	-0.10838211225367961	0.40178455423905646	-0.22590987391092443	-0.060014376993025635
GRPR	Coupled	Coupled	-	-	Bombesin receptors	classA	-0.34313526881276885	0.08521276309914795	-0.23956834447780154	-0.11267583085576083	-0.057947216874913346	-0.2440560496214107	-0.22646193232768644	0.2907643488005484	0.4816447587235717	-0.10518732268538934	-0.1743945679916132	0.27093121686705635	-0.263059570101161	-0.2754733287495917	0.1528629226103602	-0.06273953480696007	0.04505281193399384	-0.0003799042995018509	-0.16160988323172323	-0.21853562472202667	0.03228415382207556
HCRTR1	Coupled	Coupled	-	-	Orexin receptors	classA	-0.31970046081951764	0.048263019467908924	-0.3189541262757365	-0.1731004023184754	-0.13108708575492917	-0.13313476335104527	-0.13364434056947574	0.053968056637414746	0.2919397739349459	-0.051922053296374136	-0.16196980484887857	0.2535432277188228	-0.23627559210849888	-0.18007999391861526	0.17722456588010907	-0.04598411707449294	0.07021658285660845	-0.0838929649205485	-0.2187152722696546	-0.1479529581280872	-0.005685303599589079
HCRTR2	Coupled	Coupled	Coupled	-	Orexin receptors	classA	-0.04033544199506388	-0.3011303766302131	-0.33202597033152537	0.14940121392196118	0.37418667693353747	0.17005250881890185	0.14216613136365935	0.18811081844315647	0.10355450133334722	0.10180037655964419	0.3133552603559029	-0.05241167745368444	0.08350609488463724	-0.07910499254722778	0.08601594716126411	-0.0076858951268303395	0.28943082288853506	-0.1497597429692271	0.04284655998060511	0.22741053426766122	-0.06862958340857186
HRH1	Coupled	Coupled	Coupled	-	Histamine receptors	classA	-0.38000093161754983	-0.08842730025936174	0.033754907511033654	-0.24315753090838854	0.05694320819460022	0.06341016552703369	0.13874241308548654	0.05765652087152318	-0.24346467136706343	0.03189437577422865	-0.1925388396163512	0.037927016381101006	0.13668208615414212	0.03911274292079707	-0.3905027313817544	0.04165192175245559	0.20151749879350367	0.014571263617586835	0.026143505545326462	-0.15004953421143374	0.021524830923450495
HRH2	Coupled	Coupled	Coupled	-	Histamine receptors	classA	-0.1552348745183552	-0.1897617451701577	0.06594188419134846	0.36854106250676955	-0.038190861329592846	-0.05184068976300006	-0.10816393556751945	0.234279293611369	0.1635127436224424	0.3878936153972957	0.21924996998244167	-0.156765403234163	0.014528825967699771	0.2406593323192038	-0.056689404286146265	-0.3671317271597932	-0.03654231022674809	-0.0048605711373628955	-0.1809986994034541	-0.0897288045409363	-0.0679697135380607
HRH3	Not-coupled	Not-coupled	-	-	Histamine receptors	classA	-0.20891509633435648	-0.16887533437286614	-0.2784424483092459	0.3140466655162242	-0.08236770014546152	0.08100976663189274	0.01929982135840969	0.34035416517132855	0.08334436372994673	0.567103827837478	0.11765978041975785	-0.08236607859648383	0.12283269381965897	0.1922736820932356	-0.23096000128981758	-0.13940335440344137	0.03337629736446046	-0.19797976020158883	-0.07314163848052774	-0.06005420456410176	0.006758850031782854
HRH4	Not-coupled	Not-coupled	-	-	Histamine receptors	classA	-0.16273134007400533	-0.24712816231418985	0.07501662978449056	0.09974463518647135	-0.2055662283010392	-0.10147903391322485	-0.04994738214227006	-0.4191193007140352	0.16804980604517014	-0.27111258421522816	-0.026021246820943717	-0.19880165575003472	-0.07613210127381048	-0.021728351136558823	-0.10300495150403585	-0.08368663888365278	0.19689078981597957	-0.049380697203053874	-0.03534873304480716	0.036058442159358675	0.12781041788057143
HTR1A	Not-coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.21575671122753096	-0.19381579509000094	0.08787627640388831	0.2460682292025804	-0.3003734103453036	-0.05658420424699443	-0.18433591786805587	-0.00810069995792735	0.12207014876444255	0.11525769027265911	-0.1688146397580334	-0.24392702457375898	-0.2334100946134572	0.07306665898975485	-0.23035941096405818	-0.12857157324677268	0.05708839465250558	-0.15187082148013095	-0.07741283458739755	0.05059107888311336	0.22285366107069077
HTR1B	Not-coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.2473831389069874	-0.17290134263003995	0.013362443304274956	0.2667098075111949	-0.41353288148290557	-0.043803185322373844	-0.16634733895916168	-0.019590437646604994	0.06395269626155846	0.22309463255159903	-0.24243816576251284	-0.22630953015388527	-0.13144309228667647	0.08168259289206424	-0.2809190929535025	-0.12508908496370016	0.07547764849222019	-0.13442640661167227	0.040184947033439576	0.060603950629939674	0.2338490883662225
HTR1D	Not-coupled	Coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-0.29544349900515215	-0.1561459729075788	-0.12624983206553708	0.30283782827853073	-0.2768305814739394	-0.007409542878093687	-0.0958719486882265	0.1056407730871533	0.049164299387221125	0.26217777210633714	-0.21704206822967886	-0.1848288076309618	-0.05145874231573971	0.11806881670859692	-0.3385150783102163	-0.15154178100256735	0.0850943925990582	-0.1398725517621677	0.06998546131381196	-0.007752608497025329	0.21826754402036996
HTR1E	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	-0.245809225056959	-0.16908299953412387	-0.11102288256519734	0.27897767656718964	-0.35798403987484306	-0.011096716027264041	-0.009416690289455635	-0.18586382344434058	0.047207090955805615	0.22950066229507182	-0.11950398784859616	-0.19894334628889648	-0.01872499249409309	0.19814241897592705	-0.3159153776442885	-0.09520978529373156	0.10020277482497142	-0.17271147706605453	0.07904635472059114	0.008092430341228035	0.2174728544436839
HTR1F	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	-0.04805947062935411	-0.2806681393121886	-0.12482492188089664	0.0803099145557894	-0.10800891752523574	0.035782497449006155	0.19121720512387655	-0.08626895112395863	-0.2687324255295127	-0.14149277665616125	-0.4344551083655104	-0.13134758769022042	-0.1141454785388469	-0.2749582035564841	0.10009933641254976	-0.043377642002617	0.07121104819558143	-0.13077060753934194	0.020447504149644767	0.283320153288059	-0.08731864052493143
HTR2A	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.03929844174695423	-0.28004295179962196	-0.32157888256857553	0.04091149796999515	-0.1293445188148211	0.018370399631390522	0.07898535495730191	0.07851691518466511	-0.14484458103595055	-0.1477050666070476	-0.45079456772505844	-0.08436425245470677	-0.025647601068152785	-0.22104288297235924	0.12344944113285254	-0.03857262192112298	0.08465847712039738	-0.1049061800115417	-0.08429357283537883	0.36130792020155295	-0.09230481556253738
HTR2B	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.09563414677019869	-0.24553682712314878	-0.24506014415630872	0.11468907834796918	-0.11295721703796271	0.06261643731347914	0.15665682947262521	0.010436445821101144	-0.2657368577568049	-0.20949168175576222	-0.390520669076115	-0.06115552577812781	0.02151606159528684	-0.017568312200007034	0.00395755187680627	-0.069344098633628	0.09900107881359624	-0.07325242183895228	0.05668025275837883	0.21468762394413843	-0.08965427716145957
HTR2C	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.25119998489105305	-0.17124409358324477	-0.07856372627437205	-0.13814270497994613	-0.051792421172772614	-0.05431631113416224	0.1664285803179887	-0.04082279278993687	-0.18770639450704527	0.005169010785137954	-0.3267171240216602	-0.020016559885991256	0.14637124088869877	-0.00480892778657186	-0.21304798896230467	-0.12051044138555247	0.04943319662576728	-0.09315023634231286	-0.04537982571837341	-0.32418175048426884	0.06239451173047202
HTR4	Not-coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	-0.07737281203291035	-0.3200219575728091	0.12816682134500373	-0.057163531611898966	0.08457062525251696	-0.17694636008213419	-0.1662835995703052	0.5244694893322766	-0.049545690671438034	0.12328663958178347	-0.2546560008575678	-0.0969338578032908	0.11369917199019555	-0.2748301135546526	0.003104935280187609	-0.09518753125302658	0.0652320058156839	0.1263259986382575	0.1927440023675897	-0.16161065704569702	-0.001058608905924842
HTR6	Coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	-0.07122020596112909	-0.31523408821873555	0.08885014142480162	-0.05021727407666	0.014079507297045152	-0.03633256816844599	-0.08283097561081045	0.17326813855333997	-0.20331716909228478	-0.08278408713723735	-0.2987042055209984	-0.1937038101220618	-0.1789027266695855	-0.14907822645752483	0.09064632352756502	0.15609592911056117	0.1688650698639705	-0.07712965275780179	-0.06811430594285602	0.13424690633783598	-0.016559816191175435
HTR7	Not-coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	-0.33109383563186934	0.18014019334956163	0.13770495910731942	-0.09578525518540733	-0.03846729281331705	-0.24119269023033388	0.09022984044623716	0.2739336944225396	0.3176553093501818	-0.017019060933163927	0.03406371868141222	0.20715645535355717	-0.09695923595063767	-0.10881974116475931	0.20188437450071142	0.053331835031394666	0.043957917047804045	0.252881328651282	0.23237372118701016	-0.12759049860247665	0.005820141521045036
KISS1R	Coupled	Coupled	-	-	Kisspeptin receptor	classA	0.07885583066892156	-0.3086971805024692	-0.05489204972587773	-0.08430875512214529	-0.21468696844335355	-0.09414364514566388	0.1453011536398491	0.07987143606660628	-0.14846012263181887	-0.0682629015663133	0.22678618059981817	-0.01646798951635792	-0.07721933577330634	0.10119463920922593	-0.10305488967360171	0.22219617265299796	-0.27043325186298206	-0.11972097632788917	-0.29622443639043455	0.005737728111836186	-0.03714586922752699
LPAR1	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	0.03378805837595929	-0.27535402475502535	-0.10673817905522533	-0.009302123378990348	-0.2058912003846825	-0.22968456617029367	0.16165784402994024	0.3947525103024144	-0.050284050719996295	0.039335175357791845	0.2896550589250107	0.028622133912418246	0.032203313802738165	0.24420998332150834	-0.1339545844445396	0.16029300541228536	-0.3761252748821815	0.03666877361815919	-0.15379415975735888	0.10185951042375306	-0.028446840614713243
LPAR2	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	0.09847136319423064	-0.28815849085793493	-0.21522220558648542	-0.12642627479040897	-0.20978644224825183	-0.10849074590988433	0.13206022902476566	0.08958388523130881	-0.1141042386728494	-0.002416927138894228	0.28407574414423964	0.021775890716240445	0.005928905946851066	0.20784262737007037	-0.1223873852758907	0.16602791561451227	-0.3227002580093881	-0.05208706439084855	-0.1780365202048344	0.038012825729533344	-0.05700097980759035
LPAR3	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	0.34792387522073154	0.31634547672817803	-0.0910340435893483	-0.3127404318399234	-0.048367165464454014	-0.031291573823657944	-0.06218299299115865	-0.255861810674535	-0.23369393723190554	-0.037039450425712	-0.002385813998563409	-0.07398949324059131	-0.015306693013645439	-0.02130170754050708	-0.015317745513635288	0.0640981855253101	0.2213942338517529	-0.1714932831180525	0.02620829966742113	-0.04102034678797114	-0.05873347889172167
LPAR4	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	0.3401254249037231	0.28350310898396963	0.040596623901012666	-0.20590796042250478	0.17517412572302077	-0.2850265897931092	-0.12809796749421362	0.09771834805571886	-0.023709013548479277	0.11708532619490884	0.034669037396061204	-0.07221265230321441	0.05314806088470688	-0.12209034422097488	0.020183455121820543	-0.22059559765938724	0.0008972284018392608	0.02146730075151441	0.006223214715672426	0.04817851701485763	-0.026151199814587165
LPAR5	Coupled	Not-coupled	-	-	Lysophospholipid (LPA) receptors	classA	0.25582319169148243	0.4454148487028319	-0.252969971652883	-0.3225179155510832	-0.020198738254559246	-0.125453414271	-0.05830537701749389	-0.19304288795245222	-0.14059775694220236	0.07607593424901597	-0.01779126639867537	-0.05969354507133851	0.08223891820123028	-0.039597562672073365	-0.13661336347459302	-0.03202065412713452	0.1600443334565615	-0.10746006449010491	0.09038397000524474	0.0014323059862545587	0.014775246426559877
LPAR6	Not-coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	-0.07185255702411474	0.23816248515640448	-0.005528760737388511	0.22037235127981628	0.11181691245932697	-0.047934774283659505	-0.2026221342094199	-0.050092116559238786	-0.05081066001054437	0.25433360790358167	-0.07086870874105847	-0.03787816430550129	0.6051514294975323	0.05856948379796508	0.13033546782287758	0.20712965840011976	0.017838876289861784	0.18208732007708658	0.14963807084451047	0.24476611245059338	0.060654550274755865
LTB4R	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	0.009430044764140744	0.18593622966505804	0.06799365988929298	0.36410304074172056	0.09466871272614016	-0.19524859088317092	-0.24261213439352494	0.21861552356455258	0.08356075374927172	0.0492971749213627	-0.00024535205166365383	-0.0009338810598484645	0.5641146486450133	-0.03515113265121691	0.1820020062130545	0.03465376686784375	-0.12057837959806843	0.2697078939795027	0.1275933064957952	0.2927883748897723	0.026535317564264912
LTB4R2	Coupled	Not-coupled	Not-coupled	-	Leukotriene receptors	classA	0.22570155239785716	-0.20245464655908535	0.22592455243114387	-0.01335269326696694	0.15241960718484465	-0.12257639937407097	-0.21430762651763086	-0.16614229372387024	0.12446455999908494	0.2780559111253175	0.2193372840881389	-0.03156227500723583	-0.4277170839900974	-0.26824964398262385	-0.32311178612711766	0.0510256630219166	-0.2875537853223719	0.05620551505678187	0.4287306382594878	0.11747260436348397	0.022608406924599336
MC1R	Not-coupled	Coupled	-	-	Melanocortin receptors	classA	0.11912157631518183	-0.2416166438295973	0.09944254547027863	-0.040028578462123245	0.23718085015919677	-0.14167433782982977	-0.16270020883703762	-0.1730818616849247	0.10294381359743791	0.21702493492162145	0.17333832012270028	-0.02083963650354009	-0.3957071291152673	-0.33866267352400437	-0.32033342930475583	0.1019819411565565	-0.3166885654807897	-0.04153353300290309	0.36406585263106733	0.0479496611094259	0.00438052398473678
MC3R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	0.12394136904789733	-0.25736076693904814	0.09756885793373604	-0.12211790683124803	0.18017692606163374	-0.10692709973061681	-0.16675540158912985	-0.22486985485485017	0.00789201994107923	0.18867893626268004	0.25012594239260716	-0.037922819701904795	-0.36153306568396104	-0.2278773381266849	-0.26376709526964404	0.20160888153454415	-0.2683917181941301	-0.04952816849987598	0.34382045612846424	0.09196073007737295	-0.03420354750819968
MC4R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	0.11235572736281856	-0.2336692010916273	0.13102618185065226	-0.1688555160416909	0.17592489163316238	-0.16225409961634513	-0.20991567890325616	-0.1861372684002165	0.14109046659016758	0.2654065362266551	0.1948291390866792	-0.013099938248077295	-0.37769357581819163	-0.29526732408168	-0.3248837105098339	0.11189802993327874	-0.31264190566012545	-0.029348070707661517	0.30598406216872104	0.10272026339404275	-0.009453350585151706
MC5R	Not-coupled	Coupled	-	-	Melanocortin receptors	classA	-0.05033134387271011	0.03773350097284434	0.5424803007314487	0.08635347844425542	0.014324926581375337	0.2312044005359648	0.08821976634748616	-0.24397105875620498	-0.26082829935661583	0.45589003711847725	0.19717555964929553	-0.20042431956069892	-0.17823826473556087	0.5025793918512412	0.23402060492588822	0.2998029160551119	0.09497179159507152	0.04157749618603146	-0.12775830536435878	-0.09009741227280091	-0.07910358700103635
MCHR1	Coupled	Not-coupled	-	-	Melanin-concentrating hormone receptors	classA	-0.23779456636383398	0.2112600678874668	-0.06589803215184743	0.15749360112184513	0.16234537566636892	0.28790028944679974	0.2540196938161469	-0.05179112877197374	-0.0493479423445001	0.07722862932757742	0.08062452917547497	0.08122943779726942	0.18129816532629947	0.08551563274939761	-0.06561178336091007	0.16370197880015752	-0.07518345604841764	-0.13410300155598365	-0.07713149789049623	-0.07763777748221161	0.011051546714516717
MCHR2	Coupled	Coupled	-	-	Melanin-concentrating hormone receptors	classA	-0.2421871179334921	0.13454351126628872	0.31625913296785074	0.5394144115161427	-0.03373857498280284	-0.17369028310825727	-0.15626304101375124	-0.18943940124727357	-0.4938446572813994	0.19981249114963792	0.14527528997389194	0.3973341065668241	-0.1508783772912959	-0.3158617823958631	0.034659189776808125	-0.03339884998495963	0.03760188311972436	0.14490386808186784	-0.31477075668183957	-0.11794411591730124	-0.3687605427426533
MLNR	Coupled	Coupled	-	-	Motilin receptor	classA	0.3600426101505371	-0.06180006602250179	-0.4355102816730668	0.1653089111534349	-0.2579274217385792	0.5891450953005961	-0.3036327910624624	-0.07075261020866477	0.41165281616751254	-0.2641554066085095	-0.22568058521563794	-0.2678449057345788	-0.1954562308661291	-0.04819103804471125	-0.08564782062689953	0.35471982313741374	-0.07369354176050705	0.6568357862188271	0.10407082440412205	-0.44603767549082557	-0.3329416962898336
MRGPRX1	Coupled	Coupled	-	-	Class A Orphans	classA	0.3723792741998404	-0.07610058132998866	-0.4431014352829923	0.22929751928867792	-0.26457892388382087	0.627525233315111	-0.28616524320370224	-0.009824217238887522	0.3736506064938013	-0.19197235049922176	-0.25277929683285755	-0.2740825498134699	-0.19721590300570477	0.009233829822610496	-0.048075703615521534	0.39068318093912696	-0.07562327011513605	0.6397603522476604	0.10461068659744331	-0.36274681315058993	-0.31822680207672627
MRGPRX2	Coupled	Coupled	-	-	Class A Orphans	classA	-0.24276402203059663	-0.06130456579800722	0.15037179890972774	-0.08023443131372753	-0.17379121623649949	-0.20586074785693897	-0.360122266311897	0.04198244985165167	0.1671150178407334	-0.1394034905111732	-0.1678048141476642	0.30439463033013536	0.3311522522110437	-0.12042285568264481	-0.10838232076794978	0.5889123923043014	0.3146142852049935	-0.35575530477372397	-0.11269985500907762	-0.24341604805935416	0.2117165070396213
MTNR1A	Coupled	Not-coupled	Coupled	-	Melatonin receptors	classA	-0.22160431490710816	-0.05151919808072942	0.27704581175852644	-3.4918222721029174e-05	-0.14347102766237302	-0.23541809496637806	-0.3604986285251311	0.19603732678259334	0.20000640804511624	-0.17656895144626553	-0.15159222779129444	0.22670435584940987	0.19456561504848685	-0.14807540121959056	-0.011763102164584377	0.5154331070326549	0.2724365999266697	-0.2673403522491695	-0.16803505141129632	-0.24849919706892074	0.22108790257079897
MTNR1B	Not-coupled	Not-coupled	Not-coupled	-	Melatonin receptors	classA	-0.2719364068963026	0.1953621666691272	-0.2422483788978134	-0.06656164738473272	-0.07299648859123452	0.08129827033735103	0.2513253203706548	-0.18573176891307597	0.042561261100659095	-0.09087717597317888	-0.07406351369386423	0.26948443749044215	-0.13748422728298604	0.4217475716099364	0.12674602221510972	-0.18592355306303543	-0.17301554446725168	-0.07981130343875871	0.3357498046255022	-0.2090776724454558	-0.08796519469233782
NMBR	Coupled	Coupled	-	-	Bombesin receptors	classA	-0.27693473828025916	0.0626275556384544	0.009879910949940403	0.5308582269653912	-0.017615803345038743	-0.12164143598641287	-0.029880131390613723	-0.1078572761772143	-0.22276920683037232	0.2694315410810524	-0.09638456416801335	0.4666180779840451	-0.26184966804081455	-0.2923059514966796	-0.02660803013909022	-0.26640656056919715	-0.09545836065001458	0.09796480553884296	-0.22902158276279824	-0.06921864260410174	-0.3967460350955373
NMUR1	Coupled	Coupled	-	-	Neuromedin U receptors	classA	-0.22980999310454536	0.06217376764277297	-0.2525678908398837	0.26555076204215095	0.1339643344277682	-0.013217719501601508	0.1077524406191179	-0.10686886795154293	-0.11093831145415026	0.28068790588929815	-0.14498904593983195	0.4471027579922326	-0.12022167134369192	-0.06854002412694173	0.02420941349500265	-0.022709248664689523	-0.02537486476337184	0.034933036341941844	-0.04103511707312581	0.08450971261344857	-0.4187299335338489
NMUR2	Coupled	Coupled	-	-	Neuromedin U receptors	classA	-0.39761040547852783	0.3477784184265396	0.3317341910613002	0.11018494410270592	-0.08260609516280923	0.2617316431866031	0.09911426108216341	0.07189774406980082	0.17133976231316878	-0.11455706556266518	0.1760478849030518	-0.11668097996888868	0.05198267072370586	0.09457650942392273	-0.17187645968414664	0.030733813561788732	-0.13393498383643845	-0.14766685694026066	0.12018814305099068	0.028723196571684546	0.026958715995250276
NPBWR1	Not-coupled	Not-coupled	-	-	Neuropeptide W/neuropeptide B receptors	classA	-0.3027617038846881	0.015841645478766996	0.0874068926514967	-0.38341373653971417	0.1382614147082914	-0.17556514486215755	-0.2488276841411536	0.11813210745566946	0.3622543353153432	-0.20269667762032823	-0.1575868040567146	0.20149133885956483	-0.1319486028146974	0.13794386578548823	0.18161906908125278	0.0982702790971673	0.030095198359259553	0.019217133912558765	-0.20457926232956075	-0.017990699095509228	0.02218345739321148
NPFFR1	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-0.0907535656533906	-0.14811428069995208	0.4055887328979182	-0.16233610830495632	0.40380352145427656	-0.1607221923229503	-0.2529472023725631	-0.008549436843172687	0.17257824379416056	0.41195611525277986	-0.15773600571676535	0.031146186077966594	-0.38745145059152103	0.6674350904316572	0.45841744327007444	0.4048934704919795	0.22753014993080845	-0.14675979240500972	-0.2712327537942839	-0.08887115470950276	-0.07729896357455827
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-0.4216062706284758	0.262199394225764	0.47708907183472965	-0.2301526440456297	-0.06529647833546258	0.3384190921071727	0.08477917952838561	0.23796210530045278	-0.02890951097102253	-0.18509800580806454	0.12692178352106376	-0.10562345776984837	-0.0061763574420965976	-0.16073435967592195	-0.11543266861780781	-0.04974491200784776	-0.011889742702263917	-0.03741726359689793	0.003652252202659171	0.18034124321275793	-0.03054502482790982
OPRD1	Not-coupled	Coupled	Coupled	-	Opioid receptors	classA	-0.3819436205217796	0.24437033499332136	0.4133619750426301	-0.26695637260013955	0.05145846682225868	0.41517905743251315	0.17778992388316797	0.2086526576093213	0.02206100431539995	-0.21547960068463415	0.03461019172807954	-0.132962056443652	-0.1261659499588	-0.2771206347927534	-0.05993562227821825	-0.04160381902417738	-0.05764968012437937	-0.158509411366396	-0.06788277667805155	0.16046981672025437	-0.07086403238465117
OPRK1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-0.3593028718157305	0.24996457140168965	0.3867604017394385	-0.1308767794422102	0.004677151118372344	0.259915081147099	0.2678409430444725	0.3128236406959475	0.13344160946957695	-0.1319173660648277	-0.04894210243018008	-0.10384237193238618	-0.024959519796398943	-0.32046523343539945	-0.0950531205011197	-0.13983174833775727	-0.15622100626463206	-0.07544544516458632	-0.027479820260356363	0.1573583552311734	-0.09108611482399227
OPRL1	Not-coupled	Coupled	Coupled	-	Opioid receptors	classA	-0.3377410365612712	0.19794521290892153	0.48114451265534575	-0.37164530645634297	0.0026344900959211002	0.38542043273316623	0.12443200948656222	0.03251448559621657	-0.006535601926494197	-0.2154334987978036	0.05104632235833341	-0.14257425609825172	-0.07093326868290042	-0.22244230118962613	-0.009040524967070696	-0.05326578471921573	0.011807695559814153	-0.143727759560961	0.029677218857094834	0.17020703315474736	-0.08068823922694542
OPRM1	Coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-0.020792808741543774	0.3839880895453909	-0.2889913898628131	0.386384426769938	-0.010795632740145559	0.01397294465390331	-0.11432516337363258	-0.12085952418339609	-0.36717387086480135	0.010142009243334504	0.13710049682006342	-0.1103679309671428	0.18255342374528413	-0.13024808797018406	0.09106820791321167	0.30699289155414833	0.0018845280061097996	-0.11564018182427424	0.11320522013620356	0.025945350741153925	0.0276186863317494
OXGR1	Coupled	Coupled	-	-	Oxoglutarate receptor	classA	-0.10102407962754346	0.06307373325816751	-0.3094484001805021	-0.10166232538612076	-0.059478576155667554	0.12901626009910439	-0.06930198768408162	-0.1253857894383029	-0.2393983836494678	0.05293672429903751	0.09132421393610687	-0.017223323682062572	-0.23062514943365467	-0.12131279562046984	0.21633968899671516	-0.047839924763004714	-0.11299987097513213	0.2717882630605063	-0.08702377893955827	-0.17191315629218187	0.5247198986475031
OXTR	Coupled	Coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	0.205043758538954	0.34092639972806876	-0.16698551047684693	-0.0010373472115587003	-0.0449895931372362	-0.03234221590236755	-0.3679829668754098	-0.09682045712730443	-0.26424706067362386	-0.35282224687462216	0.05702779289432453	-0.13014470294430855	-0.12756325480039946	-0.012680623767245752	0.11853427293514456	0.06308819378961855	0.0856111026591844	-0.06359208998638648	-0.10370390232607771	0.05107904321928929	0.005579913372874817
P2RY1	Coupled	Not-coupled	-	-	P2Y receptors	classA	0.17493529375101968	0.32148119503948064	-0.1406513544251757	0.008506722918353589	0.10018980625349365	-0.152250178470155	-0.3174424415762092	0.02826845630487707	-0.18037722082572719	-0.2379238394891204	0.2835901102012418	-0.03943513460094899	0.11573938564423997	0.020087090484027115	0.16262098792889185	-0.05276733654005285	-0.05795033364041752	0.0541993265522506	0.0410163805997803	0.11819684480563701	-0.059503313687570274
P2RY2	Coupled	Not-coupled	Coupled	-	P2Y receptors	classA	0.14420351451287083	0.37538775463742036	-0.18271525122357168	0.14649745828278518	0.06472525223642062	-0.2360071498083152	-0.3821953705136793	0.2439531610060057	-0.17848915142200023	-0.21973099842475016	0.19679888529623338	-0.022943176753495848	-0.04443374922126818	-0.22856569126828938	0.07974918116596322	-0.07563978415583672	-0.05671547863502711	0.10766626546519027	-0.0928250657049369	0.01160659983587621	-0.034916364787193795
