Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36
DRD5	-	-	Coupled	-	Dopamine receptors	classA	-0.008898458901167921	-0.26453601530372134	-0.27288497545167856	0.4701223417813136	0.20816001335732037	0.14354879495897563	-0.1660081045171618	0.09018437504762396	0.1900571977912556	-0.07569638495689546	-0.06315990905406861	0.03945784592632161	8.194130139726609e-05	0.12201135117661696	0.1438257920441232	-0.08288500980466847	0.31581113017311335	-0.0637671011159751	-0.2245935862181484	0.1165762873395064	-0.2371137092473397	-0.1016181523100035	0.01594491037256376	-0.0004097640941505347	-0.06202858324997848	0.5100347409629092	-0.19453559668432413	-0.07667558419515458	0.1191372757309002	-0.342177253744245	-0.25497967815414463	-0.19692574415550182	0.004063233036625916	-0.11931945257257737	-0.08572201288738206	-0.0979179766148899
EDNRA	-	-	Coupled	Not-coupled	Endothelin receptors	classA	-0.004269196397943905	-0.18406241217220523	0.00906901955530378	0.42824956073912196	0.2299732388039357	0.04395173156488504	-0.16110484733389346	0.10553391727771327	0.07757382674987391	-0.18967055212618378	-0.227050748737716	0.01576210367270419	-0.0009747298163783637	0.007124610368954626	0.15269785707022204	-0.107274671064568	0.35858731324239296	-0.1356007762619312	-0.44685244742422064	0.23764963876257192	-0.4148100773611874	-0.07896637922413703	-0.054259511056678957	0.05525829971370495	-0.15100239604444293	0.4818444174001909	-0.1746439199986154	-0.16008775124378272	-0.016451277096510453	-0.12577732902514957	-0.20930887073401558	-0.29079299595377556	-0.13803235178339557	-0.046958201113117826	-0.1540677899316304	-0.10059852984097416
EDNRB	-	-	-	-	Endothelin receptors	classA	0.3278654209499966	0.21692445302822366	-0.05832998989457649	-0.038520457888192146	-0.12233630178932484	-0.15494439331777063	0.048695228611707594	-0.14774714264800778	-0.09581432555121396	-0.1926405340819403	0.24666534363336762	-0.21632682105610193	-0.15529883095536268	-0.2583962577876193	0.39691526543300537	-0.36689112920190026	-0.07382861737482416	-0.02492171044267397	-0.11831235876811787	0.03355950925282709	0.08035938357888274	-0.029327174125534154	-0.21942246448303296	-0.09476735994667307	0.2723706900643544	-0.2990968622456616	0.017766151825140485	-0.21890890658815096	0.07414827352150452	-0.22483973972265914	0.023439878700802646	0.1155323863352112	0.026484032673632942	-0.2366175880397611	-0.25545776202212556	-0.11168682067833434
F2R	-	-	Coupled	-	NA	classA	0.270735984552117	0.07936271974125268	-0.20876529875759925	0.12688877755378936	0.10545531552935412	-0.03758494791326195	-0.10145564006192069	-0.3608350855475431	-0.07799017523741843	0.10139313725907874	0.14984893795145915	-0.42172407917144045	-0.2050146122050213	-0.16628029885033035	0.24060500487119785	-0.2216007921800454	0.07058782197707852	-0.06181604524435109	-0.3894829370794894	0.10892684234155664	0.0964136682356421	-0.05066990064197427	-0.16859575360811596	0.11177445111657552	0.12251744782433283	-0.2082797247205131	0.18031784551949095	-0.014721976958080243	0.02839206713756662	-0.08072377201424638	-0.1555558340232777	0.00525907010574141	0.1493903370229273	-0.10027900279380535	-0.15873055981531506	-0.09830014539427091
F2RL1	-	-	Coupled	-	NA	classA	0.37791961393801854	0.18798743505450713	-0.15259953383033556	-0.10559850888239007	-0.0148197345806214	0.06544891966918255	0.1751495859635744	-0.16032880881730088	-0.17174456973751917	-0.10440391749653925	-0.022482555850142538	-0.13894708982419546	-0.26938757013295783	-0.3782659210936292	0.4379366100729586	-0.2469656396415464	-0.11899250692790497	0.2004725824994202	-0.29412777335280854	0.10734307827776846	0.09147616525134086	0.2057717827757324	-0.28928341918200645	0.17493469869966072	0.009434149283718494	-0.33489555329265286	-0.10369217442429639	-0.25905034323805515	0.07120923390637095	-0.23007108083727212	-0.011766550614154579	0.12536410316098903	0.029478590423694852	-0.2470332998140762	-0.44687788038378295	-0.1323722159269781
F2RL2	-	-	-	-	NA	classA	0.4280049636264308	0.2412054300451485	0.43331533360746366	-0.20720341344380475	-0.11120656828198788	0.01759247879618666	-0.012151720958171588	0.09132039583342393	-0.09232410426498579	-0.12459524944229587	0.2690417904062105	-0.28610269005030403	-0.16906315564680488	-0.23218395222369465	0.13980915217613638	-0.1486722965564933	-0.11995690532765532	0.036972049924265005	0.054529905441396576	0.00490997217785113	-0.141098758663041	-0.31665100276094477	-0.15582853689041756	0.07159773811454023	0.17694890075550523	-0.2972564429671163	-0.08628073726512778	-0.19416966970179933	-0.3198152329119356	-0.4026692571509268	-0.1568522350953974	0.023656684308164255	-0.08930985539545706	-0.17738463561161275	-0.2057395320030382	-0.05745278733251209
F2RL3	-	-	-	-	NA	classA	0.4541729216739452	0.237181585566108	0.40721152994914145	-0.2885771822703397	-0.11755318213114312	0.40397846739354704	-0.13079877819694286	0.18394913672121221	-0.22115443858020803	-0.0026038171863742134	-0.4138489064816503	-0.12895746684932674	0.41142366257184226	0.004589932312231996	0.055648429474734876	0.15760464613233224	-0.17164939903375626	-0.4295503501324573	0.34880065648821074	0.2815801127204912	0.4082009563827078	0.2651534370703803	0.291707824998869	0.08145814918390376	0.21531122705589717	-0.166991436469594	-0.267342529933431	-0.21314332932268062	-0.24939529140135253	-0.3517110956902836	-0.10670279556754052	0.08575687486636593	-0.2956538960655941	-0.13823905258383692	0.10018185706885213	0.07481589597095513
FFAR1	-	-	-	-	Free fatty acid receptors	classA	0.3845509549143367	0.2541829073674483	-0.0029903996951105983	-0.08138141533890154	-0.10118145061116532	0.0936550196398056	0.12313318660958956	-0.3571374797823992	0.1864635427511285	0.10609161181027822	-0.2600202949493492	-0.3044666683958949	0.3814822537700681	0.004058727717828981	-0.04890632565689495	0.012743766941546221	-0.02535797421440203	-0.390288039935143	0.1823725045353963	0.23979447941892076	0.30113233157902847	0.018426501950182476	-0.12064291045312643	-0.10484855857055292	-0.4361619202453298	-0.1124269176024232	0.23994526176840403	0.07997528497438697	0.023774026328165433	-0.27187226742581955	-0.3158235123457442	0.09074650356652747	0.0071997803922994735	0.023173419170380207	0.2056342778495519	0.2518021952486918
FFAR2	-	-	Not-coupled	-	Free fatty acid receptors	classA	0.3907672814393641	0.28752442649044063	0.12378637361875909	-0.15353594125959164	-0.14492675882629644	0.18484762819620118	0.037184061796029295	-0.15652122876235705	0.029507608797926743	-0.038446171133763536	-0.0081404556388054	-0.2406134655430413	0.4554252057565956	0.05358051285071404	-0.11333378376105371	-0.009478680578059999	0.15504423930515754	-0.24773917190361952	0.31328762756077444	0.22729527382261086	0.09515451516884137	-0.038419242330053005	-0.11960061890363857	-0.008242968943646888	-0.24445811373488266	-0.16767334273603424	0.24878941401178095	0.0013236156345754074	-0.0030119569371434823	-0.3620786173789287	-0.2578521395446045	0.09109713236096004	-0.03950245232722311	0.01112842716384781	0.2813884156302963	0.1987692442762221
FFAR3	-	-	Not-coupled	-	Free fatty acid receptors	classA	0.009879382553898456	0.0010891992129409063	-0.04977098652457536	0.16473690338877756	-0.030365475639377783	0.2989148570721775	-0.10752041146278844	-0.06452026586796146	-0.4153801110434279	0.13850360525735	-0.010476232576446066	0.19499028081302777	0.051644646841887666	-0.044884640398126355	-0.13030425153701145	0.17794286486907293	0.2145530266622218	-0.09695250275227811	-0.14412440352916797	0.055082352575232384	0.202856797088203	0.13293495471343347	-0.04697257677859671	0.46237013266050203	0.2887810916036306	-0.0032855526397191815	-0.024378710934313937	-0.08232933234499074	0.04428419491428765	-0.04923032870098252	0.1326059516851555	-0.26305305881020796	-0.1554526171572297	-0.08078553051522334	0.03680993450947439	-0.21718772198989084
FFAR4	-	-	-	-	Free fatty acid receptors	classA	0.33230337848065544	-0.06710350685992958	-0.013258886820802462	-0.33774174663915735	-0.3793607849341892	0.143326577745838	-0.17176175968939114	0.1252395380156886	-0.40000520193419653	0.25237974611969677	0.13168291817733963	0.2654427582769234	0.5613109269862377	0.06393934141875209	-0.07158682511952123	0.3294829189963787	0.06824364890767509	-0.08928516740601293	-0.325969689020733	0.20159409633519815	-0.21107741760982546	-0.30104408103933405	-0.05298494185742197	-0.17124776827589192	-0.11007907054305278	0.08062864135892228	-0.07967023435982094	-0.0993358209305128	0.04284512211790807	0.10745001039272936	0.1192578798447002	0.3684945846350661	0.5109784078284099	-0.2825559711401284	-0.09334996598621799	-0.21421181710525936
FPR1	-	-	-	Not-coupled	Formylpeptide receptors	classA	0.3346604796461861	-0.09720343833019081	-0.03904614031188897	-0.3045185681190183	-0.3691497391834453	0.08873635879934418	-0.24152918828592485	0.14029568745649315	-0.3895737271293749	0.2597629342255626	0.16546776604000465	0.204605668388176	0.457858078054228	0.04636511738067167	-0.04086378241575947	0.30599957618709467	0.006569620275097342	-0.19061706463142444	-0.3664745827220481	0.26692308779609175	-0.22097346581664254	-0.22366078277185455	-0.10043213008326211	-0.12079555005734574	-0.14969315394079952	0.1344420527784409	-0.03217589936459567	-0.09803565382508152	0.07264381134625222	0.12241793765966659	0.18373940219837312	0.3677014252223382	0.5079554645164226	-0.3223543839722362	-0.1258003311537972	-0.19263097286463937
FPR2	-	-	-	-	Leukotriene receptors	classA	0.1564303413005488	-0.4683653202621621	-0.027568249062596372	0.1381010549831498	0.04311394488259625	-0.2025652959553954	0.060277449907195614	0.34790189233081453	0.01655427786415834	0.017592623863611816	0.06768769031558694	0.014871608104110605	-0.024943728452470917	-0.008618263125622411	0.18068011760734576	0.26893210872202294	-0.08159675958421038	-0.02482225934559813	-0.008996735212772444	0.24024746572000605	-0.07319078659674726	-0.05066844790324581	-0.3739822075811754	-0.23861786835057067	-0.12984530108566467	0.06653430397173153	0.02945308372578299	-0.02051331642856765	-0.17426793794664885	0.0711496970407222	0.00903810313458119	-0.024563054348908656	0.038882608464197596	0.11620626287138915	0.1195341393225336	0.1369367496727678
GALR1	-	-	-	-	Galanin receptors	classA	0.1407236834811595	-0.282671794813298	0.2999006868837005	0.10759167246045935	-0.21810701001765073	-0.2247631074207385	0.13030843248142454	0.16586599324115758	0.13250903413263632	-0.10704909936701425	0.10277703100152408	-0.15766606685253212	-0.2231480706241686	0.2007507744855149	0.21101303779889097	0.11909029909514	-0.1645155934106278	0.1511125638210253	-0.015493228248894035	0.10476610068643123	-0.03468915210602054	-0.012164554467353622	-0.39023906960718485	-0.1582546188911665	-0.012536827957091724	0.12301113597601175	0.1432120145070752	0.17813273808422966	-0.08598415325483753	0.012285087546490379	0.16884216951639822	0.08674121504783648	-0.07162297513238744	0.047537676372329564	0.1923632713567866	0.052840505040100946
GALR2	-	-	-	-	Galanin receptors	classA	0.20751963787144287	-0.2659459671106734	0.4788225392091521	0.004324273505203504	-0.15169393742811474	0.07791506796182397	0.06558192240015813	0.30815237807717916	0.03944771424387184	0.00035836485924152533	-0.023350068759214204	-0.22498975648940836	-0.29949184724342337	0.1364185566113983	0.06492631649793822	0.19310567185324173	-0.26827517656962147	0.19380862016952963	-0.042322618724861455	0.1303510160794281	0.1182160163722549	0.0345273590087246	-0.3730418068158593	-0.1400294314321656	0.2225446429041567	0.16491953144119922	-0.05335401924726717	0.26534120576502346	-0.11673101079256017	-0.2072526562723326	0.29386679778750574	0.05082535983408006	0.13736228971411307	0.12068395036308524	0.20896880508257634	0.006936579360314357
GALR3	-	-	-	-	Galanin receptors	classA	0.10007972823763184	-0.3936769581375245	-0.12723449717726057	0.24455783086599014	0.13393876519011827	0.4275376905827372	0.10984507958893193	-0.03820416376026594	0.6125655181481282	0.01730786816512331	-0.077012197026609	0.01346568989080395	0.19494858890813774	0.05092647226372038	-0.1396632179093898	0.11582062252089258	-0.08881132083260075	0.07611266633671485	-0.139540997772858	-0.17180644425224828	0.3617603002613983	0.1684693725315942	-0.22529000129246596	-0.10240401521883596	-0.09820118729235933	-0.019010719733412798	0.21877497171099564	-0.07071265486778913	-0.1850674717053647	-0.024182371311607977	-0.012554687068436054	-0.046102842687605325	0.16852659798963918	-0.2589423137568772	-0.05713293517381676	-0.03618626374860235
GHSR	-	-	Coupled	-	Ghrelin receptor	classA	0.02492001448363144	0.2993807856440766	0.3654618294947812	0.047115698376336994	-0.18635549525663495	0.18519170296486429	0.09060381196956453	-0.16048393817597773	0.02201498472387921	-0.21157609325349824	-0.18210937194088525	0.10604781633936132	-0.35130025668330433	0.10843510110551795	-0.0693587878046818	-0.025609788696857417	-0.16797963330300703	-0.04800170421046041	0.02142180341259505	0.0963363153833349	-0.40744068542132794	-0.03757101107155002	-0.10002574716297222	0.13446660007742833	-0.08173041525401141	0.030186301590294135	-0.17026793236458396	-0.16973520436489384	0.13834696891798548	0.17230195938197052	-0.17973303533900548	0.2621552171246588	0.15422451274330617	-0.5387239874521601	0.3148918582257833	0.28874457630892825
GIPR	-	-	Coupled	-	Glucagon receptor family	classB	0.08328132095072985	-0.17466556677828815	-0.18057729612445853	0.3617292479052467	0.08190291975088589	-0.2763948152880177	0.08246140462700417	0.0995107735701999	-0.3257596087647931	0.11409154414222035	-0.004528768722582929	0.11634984354940033	0.24926028678822948	-0.14699368022771112	-0.053584532116315205	0.214651417145466	-0.22944546605284583	0.0948578299271836	-0.266591137185831	-0.0023218580995478895	-0.18019660930960915	0.503691293138897	0.01563877583017238	0.18921888727978514	0.021481772937783507	0.01253632116254755	0.1528904872726332	-0.4336842097173459	-0.20116248040732412	-0.2575521814063944	-0.009903784915316391	-0.18966179710763956	-0.14233557200719557	0.24363475888902666	-0.03896038222542071	0.17640977741016783
GNRHR	-	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	0.42729142522262636	0.09379647321295922	-0.06547279076198731	-0.15974118616167593	-0.15882981829776843	-0.0689989864036197	0.22995632433920452	0.07981786161423801	0.008779530117949394	-0.1355903732030354	-0.026281496215153435	-0.11481782072581646	-0.03984817752747973	-0.14812115722244124	-0.13821899772728224	-0.18467378042430654	0.2781581319134317	-0.12736234926462858	0.20261295458341683	-0.06559922834933207	-0.25186718171682554	0.02436078798276024	0.08647455778999323	0.07152725702833143	-0.37302477069831297	-0.03026446790585723	0.09917444745765393	-0.15268247771120338	-0.4416277856108179	0.14745696534025995	0.038541514456809506	0.08849094367655788	0.06567477808709553	0.10099716968729015	0.013141859058172719	-0.0691570675274253
GPR17	-	-	-	-	Class A Orphans	classA	0.3692079035288945	0.2776067838939007	-0.33825149406627075	-0.13145854786918676	-0.263462117892788	-0.07630987653724573	-0.1136202482335533	-0.008608158800682355	0.03354846356726541	-0.2966228329581888	-0.23271483384447433	0.3567523206329281	-0.3013514532812878	0.18195371808206287	-0.09812139749005883	-0.3566219084093119	-0.15145705303346865	0.049630054104225545	-0.029585310592336222	-0.14413749770739334	0.08199177000995754	-0.3365613481889872	-0.27858753622422433	0.055997930288200916	0.1191943767531287	-0.1935800327748673	0.01588967876066564	-0.19399362547920415	-0.1161114986009501	-0.07150877871260346	-0.06077495866570615	-0.06381256672895388	0.055722448866853645	0.15089180495948534	0.021106872311187665	-0.07843821701885145
GPR34	-	-	-	-	Class A Orphans	classA	0.543099282683857	0.1783925766284377	0.08980763273305137	-0.11724630311301006	0.05306832635547145	0.14618876366501118	-0.1538119930894474	-0.014970792590572263	0.3614889699715836	0.19916683353233516	0.053109258897069356	-0.3766108104065658	0.5545014413598939	-0.06343812100150263	0.12559979527700724	-0.0837748274485701	-0.3819438509323258	0.3524293211807527	-0.25267768056209533	-0.29310799257704706	-0.09889028077604511	-0.18920048325329197	0.30366316279917316	-0.18654579533407406	0.0015118777962169303	0.020204656069722274	-0.2984452390054164	0.08714952031235286	0.39946086671815545	0.14427836741907213	0.4826324354736437	-0.28715529304272974	-0.0776578492848867	0.11586331565675163	0.13870245425659208	0.1952895763223582
GPR35	-	-	-	-	NA	classA	0.46163971073793364	0.17973758358306005	-0.2359971665844456	-0.04905346565707888	0.05851311273165475	0.10617321748088482	-0.33831599195007067	0.35473727021875623	0.25063187257682135	0.24208230978674883	0.02350502376346264	-0.2573235384809728	0.4075537712738385	-0.14274277182260034	0.05986724410174284	-0.1588071164231262	-0.13849808425019902	0.17527865373239435	-0.2994635797626238	-0.10086002593422096	0.018399404430599613	-0.0025098887491097864	0.17176389580002005	-0.013258959084955956	-0.04519017362525222	0.03822879039628763	-0.09042518880983075	0.05460356185005749	0.44435684292745037	0.030188425379243416	0.35342750357869296	-0.4092506130478986	-0.15733229587383635	0.07568592867453236	0.1690325235063289	0.1363957678879121
GPR55	-	-	-	Coupled	GPR18, GPR55 and GPR119	classA	-0.2035204754613546	0.09942551154395879	-0.14313364492972183	0.2233806105594553	-0.155864188236133	0.4888873436622229	0.5670030156045281	-0.04242925875371008	-0.3007782481669362	-0.11260172636124141	0.1374509346020417	-0.01887285806756409	0.24459433573718442	0.35977603151237963	0.12799147506577396	0.030347681556520848	0.17112266282749194	0.1500089711231437	-0.009127138394227336	0.13012729906563558	0.12003386840022064	-0.2682974994223561	-0.10147827162099118	0.048205300782781124	0.06955787612329864	-0.31758344328987176	-0.10189207912514743	0.15614176505093852	0.17942890991119392	0.07935239768086297	-0.09168909519716889	-0.09944792844588199	-0.17151385222785165	0.18488084932447948	0.08546118590994234	-0.16922123999530395
GPR84	-	-	Not-coupled	-	Class A Orphans	classA	-0.2534911818095416	0.2221067053333782	-0.22820959051430134	-0.14855335144432466	-0.3198006428721426	0.25624731561329817	-0.29050295870677867	-0.2417616087877803	-0.2681473380972377	0.1493397430142337	0.27425098246590063	-0.12537462525305534	0.00042937869564972593	0.08208378815178553	-0.25619300591865735	0.2902181220809926	0.2720360875671953	-0.22707395247568657	-0.24864323222518325	-0.3253370386208696	0.12106645999047243	0.07048619307688433	0.1726407078294843	-0.05797943573228194	-7.873292890431677e-05	-0.17920894283905334	0.018904302929177125	0.11860413186947111	-0.12817484878262067	0.08868991488270138	-0.00781559910177869	-0.2263390740151331	-0.11667726965076619	0.02704177031153571	0.08069397031831953	-0.12178693127427277
GPR119	-	-	-	-	GPR18, GPR55 and GPR119	classA	0.3554298927067859	0.12602236382423557	0.0030035241962163644	-0.017612609579847466	-0.010149945842848234	-0.004829579002873775	-0.20985504580351746	0.02737414047577179	-0.25821243037232894	-0.15043279183934763	0.162364301281163	-0.12789349054685545	0.2263774653082607	-0.14086461127419597	-0.06026988904046352	-0.2115016600891673	-0.021051343796237076	0.35112636291689847	0.4732117484846081	0.02074517216289784	-0.1259555680552081	-0.0781331452896713	-0.0837678342425322	-0.17375672212703028	-0.11413093846750155	0.013956804716041151	0.16125689933385884	0.039378617669232174	0.12170773371970794	0.08734659992911935	-0.12548720020465465	-0.09765812808081273	-0.26462773472458534	-0.011890030600964609	0.05067120064069822	0.0039858167708964965
GPR132	-	-	-	-	Class A Orphans	classA	0.41200517107534707	0.042516864889126996	-0.32780130874308216	-0.02908775753987491	0.03023094979616732	-0.02635368868162201	-0.046834657848910055	0.09378982750408502	-0.1624158680024089	0.33487562415160976	-0.28076051891439424	-0.3101254636786917	0.019559463656434503	-0.032020940278900366	-0.1448880170859476	-0.12435632204479512	0.3737974971707906	-0.18239829861090776	0.037531217143821835	0.009004333082218029	-0.15152780701673688	0.04892381985502473	-0.1939092318503555	0.4562155052961266	0.01881607334192751	0.0851291890724899	0.09866003532034999	0.0971925774406466	-0.06434690128654005	0.2532764280721343	0.030517434930163713	-0.06006482226916278	-0.07453674659657909	0.10102362103507855	0.05807921488454279	0.019612389318841253
GPR174	-	-	-	-	NA	classA	0.38081753351106246	0.022214668380911875	-0.322135208137973	-0.10027950049497629	-0.15638590990931736	-0.05117372016498628	-0.10306905076701556	0.00939004778867459	0.014781271671261616	0.10738012968905997	-0.04524060485946332	-0.12813224649887006	-0.06622893278855803	-0.0467278313794473	-0.04794067965926897	-0.16401709002285483	-0.12252433607887497	-0.009963310014246234	0.07060463279433069	-0.019655043345222816	0.0029473205636211287	-0.15256999968091509	-0.05601838974734106	0.02077426313552061	0.1484126413874387	-0.05461069903831535	0.24621925858597454	0.12589051463658052	0.10484593066783905	-0.12655892972061705	-0.017362965842921164	-0.11650964157126295	0.15975968805033566	0.042911551258755884	0.025870698463323193	-0.020946051124814565
GPR183	-	-	Coupled	-	Class A Orphans	classA	0.012639915284795782	-0.4038875914451957	-0.31013793854901617	0.4190576516859554	0.0266594631441504	0.14563982422470967	-0.11587503643012415	-0.0330267220908749	0.0961916301138202	0.05413542574749951	0.08007687461827746	-0.1363172255174353	-0.06446332127548668	0.37105816739238884	0.20124667122690845	0.013103892212850413	-0.1488316086498673	-0.24115190355831762	-0.02313966338303923	0.12023352851755642	0.0594044608094832	-0.0225251239308313	0.04025623116342635	0.17730099936650695	-0.08034125084188161	0.3165833722952168	-0.05852732683919419	-0.09099866662791072	0.046820987018427046	-0.3037297644996638	-0.25030319317911826	-0.11338126511945024	-0.16909555421464748	-0.03361582505710267	0.06963493658528051	-0.05815671334969943
GRPR	-	-	-	-	Bombesin receptors	classA	-0.12072905837221447	-0.37938405469020947	0.0679876985344406	0.2974629134110303	-0.1869661422045889	-0.19900289025113396	-0.09771619319727982	-0.4371893919939546	0.09179630623927688	-0.010486383598690214	0.3776371800110557	-0.2879649250862573	0.09883389394624979	0.13946083439610726	-0.02919265179893414	0.037807165855800885	0.09612211904961382	-0.34097268686930265	0.12015599054357798	0.24444679414316625	0.002179044347202661	-0.11474262191232597	-0.30558897349970576	0.12483490492062974	0.2877241417083777	0.04874029776865972	0.06379746337267792	-0.17636841178598717	-0.20500411967159135	0.2499385931971891	0.28352576344189445	-0.19497414381397182	-0.05299929063220967	-0.1720390739475595	0.006750128500224547	0.07870539482035002
HCRTR1	-	-	-	Coupled	Orexin receptors	classA	-0.16359145962257118	-0.3919342491977889	-0.10895839305614927	0.3512306224100183	-0.19554125829499552	-0.15845230093635657	-0.06721294154291345	-0.4090628263307859	0.1352971761222375	-0.03473523217944555	0.30111866892531236	-0.22890113956691138	0.12628830412482775	0.09556104494504608	-0.0993873106235026	-0.030879021727014747	-0.05737120700157987	-0.26530810252927134	0.31728590759561326	0.2614401900066463	0.023739330864993313	-0.10427766337027251	-0.24336532536671415	0.04498214598351056	0.38508336592033376	0.04593368558875386	0.03147105204469282	-0.14224017246011347	-0.17105035844891653	0.09665462332836447	0.17045980520524864	-0.14581128225288972	0.002744735388760679	-0.14017577453750804	0.07761936714236993	0.024602620289933305
HCRTR2	-	-	Coupled	-	Orexin receptors	classA	-0.3754012134569521	-0.07210978446277483	-0.029911170024822076	0.06039239505403504	-0.09262109032737748	0.2440978145254138	-0.02373475035321793	0.10693948417138598	-0.3062604192968062	-0.13054561201576667	-0.24965352093545415	0.0384870592220986	0.05297046408516885	-0.10325255220910433	0.10578456411033028	-0.27163169437713514	0.14100946634937903	0.1763536312031824	-0.17790350277082184	-0.01388343705223144	-0.057114151896860144	0.00977352767493072	0.050171485885385884	-0.053926608459980416	0.11660236400822266	0.10837149223942262	0.06056961412748052	0.04647304347457466	-0.038848160722867515	0.042501169869340515	0.05308637839769155	0.03963776832633398	-0.24250371557676734	-0.04058192417316991	0.05115271781579795	0.25151164472861326
HRH1	-	-	Coupled	-	Histamine receptors	classA	-0.280094429006656	-0.2093207706605987	-0.18216009408646727	-0.3536014260377147	-0.30379239478329306	0.0826167504340431	0.23376120261799727	-0.13504287578093324	0.014437268696713931	0.3205988607019195	0.041832182009375725	-0.05990954571539919	-0.13420035630746296	-0.028158046938818078	-0.16534940619852292	0.07951592986146801	-0.12204934946189727	0.013637649770133937	0.12337747315295393	-0.17033097531279134	0.051649452789602396	-0.14312615298153392	0.1773630957023155	0.1519729045851295	0.05677785305788648	0.13612244768217258	0.0074142927287147616	0.0650184448914282	-0.08052473349243568	-0.14466486904764309	-0.043339099229746395	-0.07928489882172264	-0.017510927720891967	-0.06206068584041245	0.1662021289830823	0.0020942376132575984
HRH2	-	-	Coupled	-	Histamine receptors	classA	-0.1868990352400955	-0.15466991294006646	0.3321053039403522	-0.12007377467309172	0.13001851769505518	0.20443099971084183	-0.4110979020202361	0.29706103490620595	0.007657773195306317	-0.12411429068913843	-0.0003438840216067521	-0.008671668785544477	-0.21313371337015682	-0.08456818406955545	0.2005200674359102	-0.021915703236636858	0.5337466267167283	-0.23539256427357003	0.027381256575293327	0.21009498804868346	0.20368421598626463	-0.05233076263929433	0.02666276573369222	-0.2249951397622009	0.26957670121892574	0.04788655387767822	0.12570510795395287	-0.2346486674290293	0.27297960530794696	0.15382719913562812	0.05824759528807805	0.16278589002724306	0.005595641547822653	0.17270507200672297	-0.028328021055169416	0.3627277998356731
HRH3	-	-	-	-	Histamine receptors	classA	-0.2554895089507237	-0.22319472938253995	-0.23007373854033625	-0.0982595148422502	-0.04461965397855565	0.5039060996920786	-0.3405632440975933	0.20744388836940492	-0.23276741500606937	0.0754769819052598	0.31607858548235485	-0.03835783770985976	-0.2540194095965099	0.11524080274398611	0.30359739106976846	0.0275236543958666	0.43864890507966203	-0.20172658742531135	0.12179724900589511	-0.17737560278651043	0.3665767789842279	0.01706360913645359	-0.09641879227144529	-0.16182117767750617	-0.04525982838208943	-0.05874080744418974	0.17500859026028204	-0.2586204751516061	0.251512380800274	0.16051464433926058	0.09123065184649318	0.2233078823100406	-0.15393263304460572	0.05161914451903455	0.21376384911276444	0.3025156860101128
HRH4	-	-	-	-	Histamine receptors	classA	-0.3935663983940518	-0.06490391589553034	0.019359215220324414	-0.27087977334872676	0.1422443397822513	-0.028091942479799504	0.31171444195391784	0.0880758356248623	-0.0847023065928555	0.12758310135463805	-0.033934553505961425	-0.01595696867652967	0.17454342230956577	0.0830121850208897	0.04055619615099239	-0.16199681121944393	-0.02298056363350772	0.4349775871931959	-0.06519368592841353	0.2953676831356105	-0.23026860766570736	-0.2276760764047558	0.07376030678197705	-0.07902382080229677	-0.0654789713665714	0.013669221010921348	0.07513561987976389	-0.04258788240955299	-0.23214889127279625	-0.0027952694365338303	-0.12066689532387766	-0.21650720328970985	-0.06810795234626789	0.029658274684994552	-0.03441692712795472	0.026202203941158738
HTR1A	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.3455578515526706	-0.12480057946653661	-0.1157304995124944	-0.2983220794195832	0.153468993918886	0.06568767689579806	0.150613309858232	0.216750155318718	-0.0713607079876429	0.16385180687169135	0.11686447162266429	-0.008998249248407027	0.10951900611293014	-0.07041155857985855	0.09568596270404918	-0.05730997231816501	-0.11661622479474172	0.2313500144192363	0.11097710378753756	0.0840511112543949	-0.15827888370200266	-0.2640939430062635	0.01734174616145033	-0.10335607256479519	-0.1256693316079299	0.0011656275892590997	0.06860808626271324	-0.33089532634123087	-0.2095786908448719	-0.0024648230941334386	0.03172307026782662	-0.0740423350080037	-0.08023841791615471	-0.0457248403980951	-0.019937332123341433	0.08144778755234021
HTR1B	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.3435876312136135	-0.11681198929422305	-0.1542120621592299	-0.3511773803661059	0.12569272870147	0.04488716123891739	0.13451849590592269	0.08836404062259497	-0.0686964150128772	0.2987170970364579	0.050469857094189594	0.04141787711511622	-0.04358871009463302	0.07821253585492945	0.2438818138855246	-0.046999371561886695	-0.24903323707527067	0.24157873602213278	0.06321098683755277	0.04744834388891253	-0.020019021696955172	-0.10468905348691211	0.011724172372294995	-0.11828669161478789	-0.10279048691944073	-0.024152520607852435	0.12528365800505206	-0.26287638074272274	-0.07112547404725401	-0.02520934031887193	0.13773072206436723	0.035657385907851266	-0.04438972450570402	-0.0745461733022738	0.004142164940200607	0.05357524026756169
