Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32
F2R	-	Coupled	Coupled	-	NA	classA	0.3755085040746184	-0.0010678991154744017	-0.08687470977442238	-0.11380182914389647	0.15005976161534482	-0.19675033330694153	-0.05628562481996812	0.2978362137169815	-0.13624842893348668	0.3584846357701804	0.18445151311616728	-0.02578520886264574	0.004465799846235335	0.12494141675218393	-0.2588130126926336	-0.015185851095247144	-0.06219222416524385	0.20099307279738698	-0.09403555887092845	0.05021099521852496	-0.12024157756962374	-0.236255911247086	0.08294511979556113	0.0672462176778292	0.22577658620162835	0.23643369983265133	-0.007546475683702653	0.13774405061777395	-0.1505225438294786	0.08357977308597793	0.19108603398387733	0.06262377417210734
F2RL1	-	Coupled	Coupled	-	NA	classA	0.4718725039899887	0.008112329169439297	-0.19992385941960622	-0.09345279931401802	0.29088056021600256	-0.196457656419959	-0.021615274066458162	0.48860415607567986	-0.057063335018716556	0.35539569719640857	-0.11327767403502419	0.19158447932005926	0.008230420700044304	-0.0870423346104703	-0.06824252443999307	-0.1289179103376819	-0.08211521734752039	-0.07784395657055095	0.011989117663341708	0.2447165272361163	-0.054848450484448454	0.31515616220271675	0.16666207631214058	-0.06714692645440722	0.0483162647593338	0.08114757735215446	-0.13464150051556778	0.01681071632968461	-0.15149513011550547	0.21883083450317536	0.17017492693004355	0.16781401069560128
F2RL2	-	Coupled	-	-	NA	classA	0.37861462852198186	-0.0072146244795678206	-0.2206886529260248	-0.24611250238552757	0.13665168159277857	0.26900027679731675	0.27743114330171187	0.45889161763812003	0.011821747925312657	0.45350814726922356	0.022800524370240726	-0.04054923168854823	-0.4206683945154615	0.20238745669097336	0.01571218147339203	-0.16306150879017475	0.02655409361345037	-0.1400924765725704	-0.22082096887785121	0.15720198177825584	-0.03365595886805957	0.21216370266686405	0.5212561300759542	0.09530030337779033	0.0429621482250221	-0.18604735096340824	-0.15069211949656536	0.09513403332984338	-0.134003254138743	0.07221089476391444	0.2972226378066018	-0.13913305773557158
F2RL3	-	Coupled	-	-	NA	classA	0.37339152387670344	0.018668294572516893	-0.2605815104812654	-0.09854568496048857	0.35594703374355435	0.35278210795429976	0.3182567874346855	-0.17042629846635068	-0.1699619846345281	0.03889696948516562	0.10389280303686749	-0.10578672692532556	-0.08759809827185264	0.0492744850660905	-0.1728259135449342	0.1613025024741644	-0.06296592473458278	-0.1802967946739171	0.07556542927690067	0.41211818925482196	-0.4917913158633031	0.2962322334022459	0.32987720494302847	0.1375211432189133	-0.1898109785299613	0.28356392038725936	-0.12196236088303304	-0.33213776903020814	0.11551340339138248	-0.06978886887362284	-0.4226251171455837	0.17814443394257426
FFAR1	Coupled	Not-coupled	-	-	Free fatty acid receptors	classA	0.3668180630926022	-0.032199585822762715	-0.3801458248173871	-0.09416417789292049	0.10789696998708143	0.2585117543601136	0.2426982202056072	-0.49539379287637403	-0.032296247861494265	0.3197274370379169	0.15637940140430567	-0.0742306112006359	-0.050264867189843916	0.08646443706889123	-0.27675026995325164	-0.17507157847020066	-0.020101635675449973	-0.15474443514485842	0.12073521275518018	0.17024145755937192	-0.15589070995457324	-0.12246369899143252	-0.010052077492799084	0.20561590111476832	-0.05051564900980918	0.587494074763693	0.10846956572138054	-0.14543236252844172	0.0783496872897573	-0.09146589557011144	-0.13013377787451894	0.2350659291065919
FFAR2	Coupled	Not-coupled	Not-coupled	-	Free fatty acid receptors	classA	0.37453181852543793	-0.08458531338590254	-0.3553400647454351	-0.1351098930701411	0.08603543896166613	0.2796262649236159	0.2947758100321696	-0.27159254062674026	-0.25813513153003503	0.23558759472829896	-0.09089284443582363	-0.054033806923167865	-0.20060478618335773	0.02839636816544259	-0.1834915911272586	-0.1832849116104183	-0.12491914900229342	-0.17961947117069454	-0.0193002739050971	0.1440584971756929	-0.04219173773172242	-0.18036327373603625	0.21768419158007735	0.15958183138004317	-0.1645602162904282	0.32328593093083224	0.19363286034732194	-0.034805376670617734	0.03299304589762559	0.15227868599653954	0.15091704551802113	0.13481989379499737
FFAR3	Coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	0.0932508849506683	0.1950574151397384	0.2531745724193862	0.05334654711258961	0.14047413172281448	-0.0995581389624485	0.058869872241010306	0.01997459124465909	-0.25206954985665164	0.22922822522950748	-0.3433356803782258	-0.12947623102210154	0.4203492656969269	0.5006661085018095	-0.19022673277438856	0.053040855523662105	-0.043613146757051184	-0.24963621731764873	0.17133584126257942	0.15339859581515777	0.11392549525896939	0.01441519747551563	-0.18183330945513854	-0.31676642299443997	-0.03384273487415314	0.19492487941367131	0.02629472132574816	0.05103850493189526	0.018607755923031846	0.5909720108471119	-0.038546960021986834	-0.05349869345156204
FFAR4	Not-coupled	Coupled	-	-	Free fatty acid receptors	classA	0.10172893168471604	0.15843037403887375	-0.13148907162654003	0.06989102905222339	0.38555979817530317	0.02508293370079961	0.09702142482323924	-0.06555188882762984	0.3383848332156891	-0.2124111634070394	0.055341365002493904	-0.05873592106155993	0.046922294138106134	0.4612705210548554	0.16990761028106616	0.136618951789109	-0.2767230493192821	0.1434032128050727	-0.2089340843206885	0.015360412726019417	-0.12477310352289829	0.09131625783569448	0.14117512171341232	-0.033528949015883026	0.12493209624320033	-0.1698332178712557	0.4440746982115403	-0.45372929719096233	0.04731145320972172	0.07172612095411503	-0.0028393131839694577	-0.03693190536210984
FPR1	Coupled	Coupled	-	-	Formylpeptide receptors	classA	0.10261767908928196	0.1907219871070813	-0.11743869468170721	0.05172464309214027	0.4321039597020183	-0.0050720709352428785	0.06793723498701332	-0.09654486589134094	0.2190106136787121	-0.18552481499107606	0.0309185192181577	0.0022819848432099354	0.0008719224356916128	0.44283311698165856	0.12350835417421166	0.14595943651782153	-0.30549174301386717	0.1687521362179104	-0.12509109189086334	0.07990153905838661	-0.050786528303274237	0.06367608872051463	0.10004375151800293	-0.1235954342296293	0.1884452301226693	-0.14726219898607756	0.45457473014326727	-0.3230516244813357	0.046017482639935735	0.11603824593764916	0.020463658865759616	-0.02885321104746755
FPR2	Coupled	Coupled	-	-	Leukotriene receptors	classA	-0.3551558207121111	0.49330011285420716	-0.0005888293682364405	0.11925448370159111	-0.07913361708015666	0.09600115821891418	0.1401641531525954	0.054718593399827015	-0.043177157314831176	-0.22017364382134788	0.12583460463348772	0.14689304900222755	-0.311010120212381	-0.10291603549213543	0.02617230265789661	0.07551631288250966	-0.156873469516528	-0.41040140882987225	0.07334247957570943	0.0003504547885911719	0.3593886454501692	-0.11384324368656584	0.08459597207217638	-0.0823496490015284	0.020868483029010523	0.20052457315506556	0.03225051022025787	-0.02393455535711305	0.0667499200324729	-0.01609535801851539	0.43885463089269977	-0.04690427399679386
GALR1	Coupled	Coupled	-	-	Galanin receptors	classA	-0.29935637172251106	0.3260768560989161	0.059413179602859544	0.045562867992211244	-0.2517074330395288	0.34722728116882196	-0.05795618987435776	-0.23992355163346882	-0.24148739603788877	-0.3932370376121661	-0.0046663390270500135	0.07435583242378788	-0.16226205904639202	-0.11447803118093978	0.13014987640927073	-0.03251790810470397	-0.19487118063615336	-0.21713077061334973	-0.11412132358249782	-0.024096386583516965	0.2213589951603817	-0.12125551428389414	0.07251828007686496	-0.08295431500105539	0.12114074218666507	0.007846216319477068	-0.08643065732310481	0.19309815506948327	0.014951094411448637	-0.01950776529709137	0.30749550783300394	-0.03931461766702174
GALR2	Coupled	Coupled	-	-	Galanin receptors	classA	-0.23118567729521797	0.32708210066325805	-0.04164922348218058	-0.04105709498422654	-0.2629492451042253	0.43381179763918787	0.06740726481602984	-0.26853002498334305	-0.18276137083828753	-0.3790559997170728	0.024788260043059465	-0.11563276168121707	-0.16694276626756527	-0.2753162207807321	0.39208332650298366	0.29023477614038334	0.004962874449554095	-0.21451378242574387	-0.23207649482047685	-0.07783592640800151	0.35177299406870344	0.15484528732214367	0.12905413920026676	0.15569413237524143	-0.022061429827112847	0.23408105635681606	-0.2589419716163021	0.13803461355902613	-0.027932464211006373	0.16099614526207162	0.15932885757708948	0.09838570544728595
GALR3	Coupled	Coupled	-	-	Galanin receptors	classA	-0.19337358164932533	0.2712752182596038	0.07633497279673016	-0.12805037372917766	-0.3526175695351147	-0.01655920263020128	-0.2878072370407825	-0.07099268325917817	0.25637455699654693	0.3151044746093771	-0.03729201140151678	-0.0564108265515117	0.03807941151312187	0.09549681684353847	-0.07478313750801119	0.038610862034615195	0.40242332384739027	-0.3233848856976609	-0.09538893606028741	0.3262752045501014	-0.0015472072503206556	0.25990150788111577	-0.45161059086416916	-0.020132070679402172	-0.06977105323928995	0.2638066943731054	0.19374852404361154	-0.16509037582538058	0.17391016097167214	-0.18850177160349038	0.07463718564241889	-0.18645563592369044
GHSR	Coupled	Coupled	Coupled	-	Ghrelin receptor	classA	0.027683852039075387	0.04766489830447917	-0.21719152039716835	-0.06817640483539522	0.04290269927448608	0.22299569120776278	-0.028250157912871405	-0.013057928138679583	-0.02502573258272982	-0.057199677264286306	-0.061881876466907196	0.02703300103827143	0.10142102453271726	0.06315829316497963	0.2081319550826183	0.19161930496703863	0.1361989137996965	-0.161381721866079	0.04491297065391108	0.14475598579233592	-0.016570645358876875	0.11719824825282837	0.04734747706238304	0.035974634227373334	0.021090097504491177	-0.21577904290248281	0.022680610416520027	0.27146689260137113	-0.1123623598224339	0.08583151473691157	-0.08592955940392956	-0.09245714401140102
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	-0.04535444086944956	0.5514165970720963	0.08275445627129155	0.12371105248839395	-0.1547992552205108	-0.2161408891292993	-0.041702329106877795	0.13638706635994138	-0.23945926511508744	-0.20472587136108875	-0.39029263394976754	-0.4187993317145227	-0.3279818043602521	-0.017547074184473235	-0.18981375907496903	-0.3992105110003779	0.005776873219427152	-0.38843211795266347	0.32162838440701885	0.2438152062799187	-0.15078394130300005	0.20818943490912112	-0.334636371327448	-0.47510949595129304	-0.1284386926894605	-0.22353629874828085	-0.18083308584027163	-0.17232729054677035	-0.12660072118960303	0.2165971389888768	-0.15073755872493746	0.3452216934264242
GNRHR	Coupled	Coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	0.31942187840723646	0.12622291865343366	-0.20733156408495562	-0.05464116671473893	-0.10667121152862569	0.0068717048503779115	0.2072061566638733	0.24996235544062714	0.09435585690734559	-0.019446295766876218	0.09874734373485256	0.071127956784948	-0.0848153949773828	0.034954528368921954	0.14683259133384077	-0.20338673243242403	-0.03618791673794028	-0.05927451649450801	-0.012908028975376929	-3.696445052605125e-05	0.04080060475277556	-0.07927498370923634	0.11468068914078536	0.13823737917962783	-0.013151426643117454	-0.07788628222959533	0.04938216172348665	0.154340685343936	-0.09300517448132144	-0.050740178122246606	0.10678131979343947	-0.07472796274265746
GPR17	Coupled	Coupled	-	-	Class A Orphans	classA	0.36887944142094553	0.013896463618291855	-0.013337775935929788	0.03542512227150143	-0.17351920339883606	-0.20374878017379425	-0.3620095278210712	0.2135848318280569	0.06351724782723854	0.23600477263865022	0.19260102517693897	0.04281507741874716	0.11250393028186295	-0.17596451254963208	0.09363006529768475	0.009310728164927177	0.058898561864910534	-0.12967923772268475	0.13892270818019758	-0.30136735538150705	-0.15793079264218865	-0.21991904227267672	-0.014816784688734487	0.04485500226224586	0.22569922858974684	-0.09360455854384633	0.12852715892150904	0.04452226309575973	-0.08892094880784275	0.0007799058762752265	-0.08725641143664765	-0.06101236380676795
GPR34	Coupled	Coupled	-	-	Class A Orphans	classA	0.3407729694109047	0.0691807688918099	-0.4327857673945316	-0.034791577094404856	-0.26201181478586927	0.08667885171825605	-0.032727795264429295	-0.08169370739220094	-0.19230853485600635	-0.15735839858221032	-0.3786219913555364	-0.20817815311440518	-0.39575830969811804	0.29270728684672287	0.5393648144982217	0.024361194388569665	0.262685938762901	0.2977671736327194	-0.030484165148340646	0.0812260681641953	-0.20782838811331103	-0.11457322123918179	-0.1836823891645782	0.32287192633628303	-0.003246163727061063	-0.10235738379973984	-0.3524733907492941	0.13418274395607782	0.15618735260690503	-0.25101368882520175	0.10241485245299145	0.09059776810338627
GPR35	-	Coupled	-	-	NA	classA	0.4317313833912688	0.042920580520657205	-0.35971101003841144	0.01780334817021148	-0.06454832801074613	-0.10279098301207815	0.14977089963435408	-0.07837899610267227	-0.1488080655659543	-0.4015602663225332	-0.4675776301891746	0.008506548147216766	-0.07055514817678774	0.4826955219989803	0.3282542413650609	-0.022439161779341747	0.1513768637696696	0.20377366110048192	0.09122191982473425	0.017399940755910868	0.027803311165720258	-0.055267362903224336	-0.04875481749378322	0.1592898881151999	-0.04771132223322933	-0.049499853099139214	-0.23076131049417883	0.19247978794540554	0.13907317361988353	0.01004271441011333	0.058536995887201515	-0.0062019240452512335
GPR55	Not-coupled	Not-coupled	-	-	GPR18, GPR55 and GPR119	classA	0.061690723815397135	-0.15554318689352592	0.2917099431540937	0.05200193149800524	-0.333780241131022	-0.14827646999018695	-0.10987167392514212	0.010022957735494423	-0.0034745226459436964	0.3910207143319621	-0.24034774700238198	0.4874449933022081	-0.255883906019183	-0.05884791306085466	0.19312493854471527	0.5890609706038731	-0.22954767603552806	0.14457833292736355	-0.018411007581969948	-0.12363608694132919	-0.030966161411066	0.3374604571408186	0.10721272503168261	0.03756014440828337	-0.25923680886959394	-0.08636669386787342	-0.05014811064597862	-0.25110748810522726	-0.14731841064083623	-0.1275036843909675	-0.03152554028106432	0.1175997653924226
GPR84	Coupled	Coupled	Not-coupled	-	Class A Orphans	classA	0.13615543483867235	-0.12679849607331647	0.201646818994304	0.02322131513878271	-0.005595930384480358	0.05030121294820909	-0.10313107309953207	-0.3100668115253018	-0.2783861499681579	0.027854575483585955	0.10317077552963223	0.02921777199819709	-0.08590897535327238	0.40726148528490735	0.22480287934309617	0.0447633315614936	-0.10407461547325911	0.2746544827909938	-0.013138909810940144	-0.08721921743772822	0.011803217933102185	0.24259736802487594	-0.06015214665671067	0.15087208451229295	0.11960073946898922	0.009060256741103938	-0.15497499602198087	0.11615724366357852	0.25981964257493306	0.013413134958927356	-0.0936157343165891	0.0617552747895381
GPR119	Not-coupled	Coupled	-	-	GPR18, GPR55 and GPR119	classA	0.4023261995333567	-0.008000869766045813	-0.08121415783826652	-0.14995198347952116	0.13848713082029687	-0.10556991917787191	0.07583643643369031	-0.021735494439696683	0.046836884114054386	-0.2297108356306421	-0.04628406525345514	-0.06077009831383565	0.08736372750807492	-0.24003483244542612	-0.03098347072935451	0.015665157581157683	-0.21187635350183817	0.016116203649086048	-0.0897914046568747	-0.027303792483825345	-0.08048541849263204	0.04027442620719432	-0.03540129098504799	-0.08981710243544253	0.0016806627086405472	0.054045463650114665	-0.00925152084316883	0.06887321550006471	-0.19358710101947332	-0.061737910720534764	0.27549897873040785	0.06578028169956067
GPR132	Not-coupled	Coupled	-	-	Class A Orphans	classA	0.39255152113916053	0.19374722153803023	-0.27536697445617286	0.01231813652964619	0.060685028839508146	-0.20414783065173464	0.030912089793337344	-0.10823443507901097	-0.06897790300161372	-0.031639354470767864	-0.18881401944693893	0.11620179229985782	0.11630536236567321	0.259800056653373	-0.051884048344996214	-0.08640239399345213	-0.007347205030429252	0.13963406271908455	0.20021716870124123	-0.027264630218371874	0.08208901194338705	-0.2608034071654675	-0.07182569397448363	-0.18908602103429728	0.1303464391819111	0.15639209214586883	0.037982507416700166	0.23037289929162222	-0.019963163521941375	-0.09852756517043663	0.036869141405043784	0.09011354213284592
GPR174	-	Not-coupled	-	-	NA	classA	0.2371193641520258	0.16270072645094982	-0.2710914112415785	-0.18925304311480282	-0.25828185108827645	-0.15536520256085426	-0.10276294633414618	-0.05975421130406538	0.12106718873949983	-0.1449760761067743	0.09872607098030678	-0.014007948168342884	0.0949366059327435	0.18943783969578612	0.06966520089133822	-0.19254724118514524	0.11472108905169436	-0.092008404366564	-0.04433182232788276	-0.2700782215542206	0.09449224533792973	-0.034129705882869836	0.1171957973443583	0.13766824782877146	-0.008060895873439524	-0.022517040396898697	-0.017527551482401055	-0.18284857180307085	-0.003921348173132576	0.11267830097483165	0.04404018249885842	0.03973992100501335
GPR183	Coupled	Coupled	Coupled	-	Class A Orphans	classA	-0.22562577325696534	0.3482351043492129	0.21518550924546825	-0.39153324205360446	0.015016100175666904	-0.2746725947201414	-0.11455033159729712	-0.16313061289483555	-0.36738161669687774	0.10698650096764344	-0.3747971534480742	-0.2320796576097491	0.079937761749266	-0.16284588568386282	0.3652760231409404	0.030400054827338843	0.1859782453765328	-0.1277855981863694	0.03633636380437292	-0.01751414331299023	-0.13090441383533036	-0.14481126483846407	0.21566886585652387	-0.11573412218984026	0.23855181245886664	0.09214203267933457	-0.14379484178544405	-0.09684123748299832	-0.0033702440599255807	0.044248002496940726	-0.026403335792416795	0.07716372926356713
GRPR	Not-coupled	Coupled	-	-	Bombesin receptors	classA	-0.4207047991531396	0.31444984512739127	0.34294117707918353	-0.0427697750070191	-0.1406954400548368	-0.10936503262865659	0.4897325403743197	-0.16247521294932182	0.06500753909153255	0.009596593095366984	0.19140082530207703	0.2789433067443888	-0.374923297967535	0.11085090287482129	0.07089696506755891	-0.054576482781604006	0.0981874508072267	0.24432838778343485	0.28037261646664263	0.3069328659481928	-0.19035104219980417	-0.2508595503402505	0.20470197483782973	-0.14017134573008044	0.2809003456791005	0.04334130572439925	0.1846784824291399	0.20984845930477045	-0.05502572494539466	-0.14949354380377364	-0.1662808538806491	-0.18291183969760197
HCRTR1	Coupled	Coupled	-	-	Orexin receptors	classA	-0.39511316643539646	0.24867389247459806	0.35472471589833016	-0.08113849873833194	-0.08635290355669747	-0.261998169072142	0.4924468550745395	-0.20546237444428977	0.16267151140559072	0.057714783161618426	0.17457964453774685	0.19121030126723618	-0.35194240338350413	0.09973829824879817	0.2107914806463372	-0.09631951569778895	0.15656723908041517	0.17476462235579832	0.25732134313443045	0.17851926702556306	-0.14253930541822515	-0.1769368402405285	0.08949809079041172	-0.15914845073724712	0.18352236468419825	0.10693166376902567	0.1763047633128219	-0.00287307539001331	-0.09871792197351008	-0.14820201914361794	-0.11049090929358786	-0.0861657979558051
HCRTR2	Coupled	Coupled	Coupled	-	Orexin receptors	classA	-0.22066617909644126	-0.37820454143559407	-0.16746657523104763	0.2987278822174415	-0.08049956051658075	-0.3008932705195165	0.07933025296207871	-0.17484190774090103	-0.2972511614718057	-0.1556250974608627	-0.1360941306394079	0.13335059165838206	0.18039343277379463	0.01707564558527717	-0.16310721375725495	0.0696770609262746	-0.02818859546862717	-0.17948288205629934	-0.24299143150052452	0.21937600179508998	-0.04924599546165861	0.1398261154680828	0.024259292688847526	-0.046223374385305244	-0.005320024113117238	-0.2788677814776422	-0.12598197153651658	0.1390300652309659	-0.18658317089091203	-0.09195523854985992	-0.05143232640398685	0.05997960249002395
HRH1	Not-coupled	Coupled	Coupled	-	Histamine receptors	classA	-0.40263355805253703	-0.05004116452785701	-0.21405730993666663	-0.02864475970207164	0.12880701783109852	0.030603528328570745	-0.10030201595026526	-0.2266923988226054	-0.04425206654545439	0.117399447492341	0.01554530751059446	0.016070840880131453	-0.0016932800446819835	-0.03412537618148426	-0.04356800921271929	-0.11054572237458651	0.0008299012974613745	0.02223107188396914	0.058213154267729064	-0.2016053478404343	-0.07841528693356872	0.16231902465480608	-0.0705785880866657	0.17840731325732975	-0.05733279088965032	-0.046764492974165246	-0.13653513086262548	0.18163920836404057	0.287954268086889	-0.1288464625464829	-0.13909398946041998	0.05132195866469983
HRH2	Not-coupled	Coupled	Coupled	-	Histamine receptors	classA	-0.26791485761598643	-0.2725126714647685	-0.22057233179844424	-0.004057090414896632	-0.06114389198689669	0.009531694827736737	0.26794747916059564	0.10092312288559004	-0.1445590574997007	-0.11643379978241845	-0.21314188496260303	-0.14909931283266928	0.037445492590475325	-0.3687788454066874	-0.22495673015778125	0.23984407798625065	0.14478580972398516	0.455705600228415	-0.1739428140894703	0.13282785679713802	0.2698480086094172	-0.25585066092953473	0.06681702243237579	0.13949605554396563	-0.004666019494101061	-0.027795305670792695	0.32038343190324153	0.23912930360407456	-0.058621910221524964	0.35458570175737414	-0.0259811335123528	-0.005269893441346612
HRH3	Coupled	Coupled	-	-	Histamine receptors	classA	-0.2679037565177516	-0.21911704996680173	-0.19939102517366658	0.008884822204201859	0.009224858452081168	-0.36249443031271483	0.23625811786086107	-0.12334539300965809	-0.18757657465821526	0.27524654072741367	-0.24691790074199402	-0.0010788974137846826	-0.00109179644657183	-0.45420283377910825	-0.0430264366207789	0.2752171403957258	0.07568092850480843	0.4421597753243955	-0.42600429627397157	0.15790551361277297	0.0634805130174195	-0.15561639838126748	-0.08889860566917933	0.1301967388261456	0.03667326815161272	-0.015482259751392086	0.13948417999173454	0.35281915896780885	0.11296957291422331	0.16662753802303815	-0.20005627129099499	0.01781132002752794
HRH4	Coupled	Coupled	-	-	Histamine receptors	classA	-0.3398853211251144	-0.24178345830782869	-0.1627941395168891	-0.12251228906272138	-0.0034961315634635115	-0.015621182422293094	-0.0900004379226535	0.2950543882472109	0.10825242803678502	-0.06498171685775068	0.07750077958975819	0.24387597296542463	-0.2107924579135503	0.3210310164047358	-0.04857949724905949	0.07709750319802074	-0.019992152047526603	-0.13398884877590495	0.07394020120499226	0.013715952313125923	0.14101572879348095	-0.15066077370766617	0.01627631038023269	0.013833421487313598	-0.17630009035005942	-0.07148024463531727	-0.032643496608699155	-0.27391716387229165	-0.02372681465791182	-0.2791929776190044	0.11308435595933423	0.012665485775254007
HTR1A	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.311397669750006	-0.16281753999849732	-0.1441073204391509	-0.16001802452174788	0.22728521746347727	-0.1479561510907554	0.03296933446907733	0.43486308595417306	0.10676877098519413	-0.03885301849895692	0.12712485581801294	0.06585819047907336	-0.1835596566516367	0.081744965011709	0.0046976002374514705	0.04211799418479439	0.0665450586109204	-0.31132975454261164	-0.1742258742681902	0.11692050445325733	0.021586123476788815	-0.2243892488877906	-0.037983833557844314	-0.01395241463750066	-0.2040901027289157	-0.0076904624517811085	0.1004934454876849	0.007716022495263169	0.10327647922799851	-0.2189765781895947	0.09170253807728625	-0.0691915775076765
HTR1B	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.319304472523418	-0.1567125588396306	-0.18241619398719644	-0.20190496911642083	0.28182587547989213	-0.13569190502422587	-0.08145005321666036	0.3622446591139093	0.1128748293125774	0.15422616534138786	0.12275823944210457	0.11351118477362386	-0.18252311230099044	0.06352748793658054	0.14856053609061554	0.09056777731490062	0.040778393539373174	-0.18854373366768276	-0.33904757163219235	0.0884805147000579	-0.06398782110243546	-0.2188216821545998	-0.08927241213682902	-0.05811580140295032	-0.12307624909091787	-0.041231978230493155	0.08134864430976785	0.02326786517542918	0.1427294094080189	-0.18771046237297837	0.03486319710785609	-0.08694519810467854
HTR1D	Coupled	Coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-0.35577735505036184	-0.14839758415758547	-0.2555674070181159	-0.17832622667595505	0.284252865975277	-0.21083433086769354	-0.06725320379420566	0.18758582790840211	-0.04585757902020368	0.23066287985942888	0.08512280066437308	0.13595636672495848	0.060432292276547214	0.0003553725840295829	0.05645097939194324	0.10451029630397643	0.04971263986075436	-0.16440462247589038	-0.37815050819192764	0.12644165515467407	-0.02517864243857875	-0.18926238228144115	-0.05697965902421943	-0.06566146515296525	-0.1039443282315713	-0.09489067851293558	0.08118402565656632	0.18273725493613285	0.18900355237107874	-0.24169715474006864	0.07810847448278022	-0.0514109611544087
HTR1E	Coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	-0.31652128638188176	-0.1696950746139269	-0.2267780407332449	-0.2458110948168107	0.14942899249395059	-0.24307093601156443	-0.05620522172754925	0.2197752759930211	-0.061398246130498296	0.15651438440788257	0.07518814767561406	0.15595892677655315	-0.09685363842221255	-0.056769105184239534	0.14876650736191815	0.1660056836461608	0.06861769138518159	-0.20835344438413325	-0.36091600363827375	0.056613528967752555	0.0996489982570059	-0.17073520674640957	-0.11947431393441295	0.009311417229805972	-0.16179559135893173	-0.017733709925942868	0.07403342819178865	-0.027586027213152956	0.15071529084723706	-0.2891192174337677	0.083840417886294	0.03485657958819485
HTR1F	Coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	-0.1272498749238884	-0.294107489758979	0.10313128809261304	-0.18115944172471057	0.18031540497893767	-0.15943322777497826	0.03626329909845376	0.021794722225904735	0.022657258855350297	-0.0952093132614434	0.12392318625054986	0.10045362808448945	-0.14131768431331704	-0.09212104474762238	0.09267265668038542	-0.32101164219449524	-0.07052081539723172	0.1121120999343684	0.07120280514187269	0.12277492582701138	0.4490085051784601	0.12197108746690033	-0.10052469963734552	0.2875354158370633	-0.01591033075351002	-0.08753632171485225	-0.2110105871623681	-0.1520654144707176	-0.108376633481512	-0.016427117960552507	0.002531528095922409	-0.2472866275517359
HTR2A	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.12744452121639394	-0.29941179360931436	0.11571703310794312	-0.19148068650929628	0.17107704462878573	-0.20553882677895208	-0.11709609215647175	-0.1462757935221488	0.06867746320419689	-0.029222986849095838	0.23936317024041606	0.2310217342593129	0.011559897290244515	0.04565524369871936	-0.06947717941398932	-0.2284648523855525	-0.13491030145947142	0.1487433032139771	0.015064110058487271	0.17096233096483707	0.15762314451891346	-0.010888732056100947	-0.2942212478514097	0.13151124234904732	0.29358243778803955	0.013340711510351926	-0.2835829074762974	-0.02689510085968851	-0.12412324450442906	0.14350201621631112	-0.1756307071358512	-0.20276570118224413
HTR2B	Not-coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.16387879683849138	-0.2863309211662857	0.0012930221822468457	-0.2592507058472653	0.23589981507107768	-0.15670335029023683	-0.063372860166627	-0.15073462051893738	0.0254239381393303	0.00927665164466423	0.3201319756376128	0.1314512029534461	0.10011600120670197	-0.0014193419504041347	0.039333705235197594	-0.20484933653110596	0.017776799135333563	0.2770449227100121	0.12004372079233916	0.11790016002908257	0.5199902425561751	0.061777516663191805	-0.19740825907293744	0.2598366146267105	0.1737864586814232	0.18247559329200272	-0.2598595022115465	-0.03716050109818236	-0.044796206402320356	0.07849814997262194	-0.018785982368072933	-0.0916615675610755
HTR2C	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.30753841758723977	-0.10685019942503816	-0.08181347580926696	-0.23803097016759095	0.15648033754606858	-0.10815074023584617	0.12902995899481123	-0.21421812197173132	-0.16065704374554376	-0.03584692893934872	-0.1501680433708942	0.037270818707049146	-0.02428196291053214	-0.10024597551794102	-0.07618320046634974	-0.05633339329892851	-0.05764603142134105	0.24809970755985158	0.26337952085633975	-0.14154127401090574	-0.18524985500082722	0.03674134724977346	-0.0263704257331398	0.06246441549122159	-0.10173287513214185	0.22251033953440477	0.16636490918583566	0.08830664885080744	0.1447308733870106	0.010396472033747906	-0.1447168443007399	-0.13360827595189537
