Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54
CHRM2	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.3142365450237523	0.4294726457372635	-0.051598500963087386	0.25993734232981447	-0.0009478548535236794	-0.13252801185334645	0.11575667538358021	0.04375327624931401	-0.09257950337720361	0.0036503114475911684	0.2500058083751622	-5.185293314729949e-05	-0.01628272765303563	0.09377133900011231	-0.23460807804911407	0.2526948394125316	0.09408880449156104	0.13732521479504337	-0.09410272406223416	0.30245869500906764	-0.28706613969427297	0.06700327745622697	-0.003064779869063504	-0.13646305931607564	-0.20161468222282972	-0.30834883749881836	0.25485058108185654	0.05380198004694751	0.05619790450472904	-0.07837746429359788	-0.051906428607712406	0.17859088815584337	-0.20962345413579997	0.10335527280211207	0.16946851708508484	-0.024521333490471378	-0.037243419297883586	-0.03578700067247841	0.12099165439719009	-0.04035922704222078	-0.033624742175274884	0.3159632023473368	0.12576878503549876	0.23857637095407128	-0.21026092101792637	0.07451295640771284	0.19519109163632264	0.2650648452276211	0.3768568771931596	-0.22008991473953385	0.12188994046281046	-0.0016664354141846755	-0.1518566127236384	-0.012368657874966679
CHRM3	Coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.23974185940876255	0.34301353347899927	-0.13867821233367372	0.3251649049266649	-0.34023668079862385	-0.053157304860657575	-0.3602828062375005	0.05771373648559037	0.3248513052719499	-0.11179528765482444	0.17354833538551362	0.01836066963169397	0.24854782913902523	0.09927617583146894	-0.16911925278515547	0.23887845779029743	0.2703637014253215	-0.06943248929956906	0.13207619304672513	0.2972621467701756	0.13378413987723325	0.23722515254515184	0.19466090389253474	0.05721348077507822	0.0058470398055735975	0.2030331005234571	0.21508485064118774	0.08661736350208081	-0.021409156593791608	0.23435801492427014	0.0007810610324202299	-0.07832593552787663	-0.013649570627157524	0.18084380033142258	-0.11754483268545901	0.1274680767332443	-0.12285704377798203	-0.18730921001589348	0.04829012727546945	0.04443553445690923	-0.18203227449699266	0.15474636248823473	-0.1665683746616599	-0.08004800132213445	0.010560046018227038	0.140433104075481	0.12762800568200877	-0.13093665351752995	-0.02496466683219694	-0.19216764137301123	0.01204799625040531	-0.09161566733401187	-0.1411144856662606	-0.33587977559537135
CHRM4	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.13608186937362032	0.33682617982902135	-0.18245529794486784	0.1299810755408592	-0.17889027867966137	0.13964006981656868	-0.04413763825860317	-0.07246906245617307	-0.02709284637474468	-0.043000749184634486	0.18691024282357732	0.026426997858403776	0.2825350287590707	0.06661877652729246	-0.18543265951643423	0.22965138215660508	-0.024814776135638567	0.19223964925753373	-0.13232435265984516	0.10278124822644119	-0.23149168689695604	0.03882944886889791	0.09039077826847561	0.09427760244960208	-0.06152807485202155	0.04754228657687156	0.35889812559463613	0.005293642903481532	-0.03352906463357174	0.032993818923662994	0.10942185384648545	-0.06184996909818555	-0.25900416688540834	0.059995211191458925	-0.1292404171977819	0.3104953918565218	0.03208323522566561	-0.06259514739090544	-0.11376883294229205	0.02116488547797217	0.005650440488728373	0.37304173249527967	0.1634997176378571	0.0704188244191181	0.005297245087262043	-0.034166769594211374	0.059567686500176756	0.039563622005824264	0.17868640221417026	-0.16125967895201457	0.06048303232514553	-0.30754534648043574	-0.23733614234218578	-0.12729556387395394
CHRM5	Coupled	Coupled	-	-	Acetylcholine receptors (muscarinic)	classA	-0.2095799604787221	-0.12161334299294452	-0.18582784775357433	-0.41942470023294065	0.18940623348044316	-0.05893811773157451	0.07217840055827503	0.5494980107245446	-0.2572053067910476	0.18134881478181603	-0.04663650222857105	0.024735350979005897	0.09902245071396978	-0.10487282354158534	-0.02683492707092941	-0.13337849256497042	0.217975394394094	0.043254647039194766	0.3757921631311001	0.08805239324138543	0.356855087584909	-0.39188148529596173	-0.03951867522943328	-0.2850195128417847	0.12823292641326958	-0.09879956356160262	-0.12872723089724195	0.13682606643338044	-0.4003891111518865	0.056217487381320604	0.06302032023037271	-0.10681835431396662	-0.10701274235698366	-0.05004278755813128	-0.03140880765915196	0.2364499833935363	0.2558811080708137	0.128843090265519	0.07531499600920008	0.14266221104147309	-0.17153891250020492	0.5380962902988772	0.20679571523003165	0.5698284984216991	-0.14654179173339477	-0.13804081412273633	-0.003042599809610815	-0.11045422664530932	-0.09063745571221393	0.14132899991824618	0.076107523773397	-0.14434672171726637	-0.2584350867485651	-0.21495494436391302
CNR1	Not-coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	0.2433173754393221	-0.09493091387311307	-0.013395546356794904	-0.18656919383986179	0.10502789066734758	-0.048314420574802314	-0.09001801622254386	0.17343254386903934	-0.26047899527815466	0.19329455725381864	-0.2658424625944773	-0.038128091989162706	0.40116985576988246	0.19042103755163653	0.1093507811824017	-0.12145977451143793	-0.0915103848626336	-0.12898316950210573	-0.04964318221009064	-0.21329053745928928	0.017024690344281165	-0.1076894874845144	-0.02821318601176308	-0.26217481559301703	-0.15628291895089916	0.07883342272939696	0.01138317888894962	-0.0482971283647522	-0.046682917299387665	-0.00025368487423183455	0.28016483178482504	0.2805706048347644	-0.09794277024016769	0.13746687435609165	-0.16231316545495877	-0.023705331588563108	0.07137828220744524	0.17251395005303718	0.05689381451781712	0.3055444179876379	0.09597598989674214	0.06750737285557475	0.08196181899946596	0.059473440912111486	-0.3590281193892582	0.005474888285197977	0.03134885263591369	0.11201010341210652	-0.08000736609412867	0.015232826260680161	-0.19929596309866152	-0.31020245255609574	-0.14784779795459188	-0.22620036352171116
CNR2	Not-coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	-0.23807594096625748	-0.24255300512990804	-0.4096323486388304	-0.07697802565040045	-0.1478051185085283	-0.07394881680650577	0.12179286081841377	-0.007917072749687197	-0.15917878991879203	0.055164303330725174	0.22591573266258047	-0.4058989016075016	0.292383408260974	-0.07923050404975164	-0.3456118480530911	-0.016374328050465806	-0.049501507521074135	-0.14304120694676725	0.08847748226136144	-0.22858076694186946	-0.07691881701216478	-0.17195786282447792	0.05111974316625724	0.3163880507215174	0.03852089870391085	-0.20784820659643194	-0.018489408130672246	-0.24419715580939008	0.1415699638846347	0.35237400526760254	-0.0442013760689335	0.10979813016823332	0.035395144227049216	0.0034597033391266874	-0.20235495929301875	-0.09965297116721133	-0.15056653989946975	0.14850725004576107	0.03322868335753775	0.21430463705998928	-0.07985765260967555	-0.31559905789131204	0.1280180244475013	0.12845549510176857	0.1164493323227601	0.08780914925959986	0.06814904015887031	0.25560189725509436	-0.1059267557734514	-0.30145036706352324	-0.4262704638536146	-0.18652313682897945	-0.05231459821418868	0.33010249956648524
CYSLTR1	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	-0.1966575392020174	-0.26658708888932076	-0.2560167918335896	-0.008444754903453564	-0.2700441604052545	-0.032931858071616395	0.26516106400217715	0.1183833694436704	0.049960466939103595	0.10434640334813501	0.035235274366001074	-0.38714275113108454	0.07924778757662937	-0.06382173952175978	-0.0786094292515988	0.08890777341729099	-0.2452430560765726	-0.019878596853610226	0.13252206456072768	-0.036901751784916746	-0.36170895344895326	0.07155487180810277	-0.084416465558196	-0.1830417689439768	0.2552657224815662	0.038815971147106956	-0.039096120153475356	0.06145094162231043	-0.14895960746916215	0.28084420229309426	0.22991396388022486	0.2634091388245423	0.2996996652404103	-0.059369197774009695	0.11163608141065967	0.10738399159597173	-0.15426732687854758	-0.016693050730356037	-0.04587585311366416	0.2887003351077252	0.13040523619615743	-0.1270148919079211	0.20183695805821805	-0.4547487837327149	-0.0673031188557071	0.030810643795682335	-0.23804805395672202	0.09836366342116673	-0.11728766236148173	-0.08515950192494419	-0.1842882110890536	-0.10410471111733706	-0.09786103333502925	0.31119170047728195
CYSLTR2	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	-0.22231743835355217	0.1443013253799779	0.11970616141881704	-0.1862684764904123	-0.11489040446721813	0.29063383564194634	0.0662186614567801	-0.044281916380631885	-0.08308153901799713	0.09286578812612356	-0.18472614608744942	-0.15492515650313468	-0.21535558833573748	0.5201672961236697	0.01130942981219955	0.1388052164213235	0.1240644314909448	-0.2621026168521392	-0.18956913799455097	-0.09393374295999109	0.2233289297638321	0.3039160902143951	-0.2814178548000756	0.04310877157829379	0.4083666297720329	0.10193967145002439	-0.3566719412785508	0.05568931647487368	0.261312762727523	0.09058450375785501	-0.08909909859562391	0.011839761261864057	-0.18810997450228323	0.01987065217545259	-0.017351640193274287	0.010921266172011768	-0.35125558403517276	0.10187437046286903	-0.15932043242730323	-0.25313487452045297	-0.18337479624554398	0.3177388277316591	-0.05227011151448223	-0.13949086369699024	-0.024071220368269097	0.019207547212040516	0.060839883662551116	-0.05972297927688744	-0.025086766177340927	-0.06845682553907642	-0.029456166730821565	0.08310611762063932	-0.15982923755454312	0.070491975814485
DRD1	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	-0.2839862457323183	0.34748639672449594	-0.35953160109800447	0.009176309610112397	-0.08789136814579016	0.04609864721266112	-0.11662817733166851	-0.023636894883997804	0.2809024783844765	-0.19870092337264322	-0.07858141850933928	-0.07609734199088054	-0.20424938448064042	-0.3570814192132882	-0.06903437592135454	-0.0507010488720508	0.16466299824112146	0.03831940307863321	0.40988367444889207	-0.16301998602573264	-0.4537504358288759	0.22522021490589555	0.16336463297723103	0.279330303713835	-0.07726032563221881	0.15923615342578631	0.11863188560687075	0.07218522624945041	-0.13684468705137087	0.2416440125111694	0.5281601831142045	0.06147303337949554	0.014883610281144261	-0.2952400939716095	0.006725935828837451	-0.07364148624563387	0.11873569378420194	-0.044479117822399404	-0.2284019334711191	-0.005233535750943181	0.17699840285583476	0.05533538985249023	0.0666558794406024	-0.13930949675980314	-0.07279710597982784	-0.10856774876207631	0.24671292226430547	-0.004748326911766926	0.16616975024343678	-0.15418171259481128	0.27378244412239966	-0.0391588853841019	-0.041203416387307075	-0.018529063579982873
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	-0.05254480785316125	0.33425574440292416	-0.20904383866841986	0.055433969164245575	-0.29702240375121947	0.12498867001480006	-0.32806483128641134	0.19186571394317026	0.26099015222414257	-0.14733312367835436	-0.2542367608015195	0.09122302845878862	-0.2407830079453811	-0.20822679992113297	0.008863315632451983	-0.2726287332887512	0.006252015510091808	-0.11530291603960198	0.19333439962031526	-0.3292787439524274	0.03903617409782722	-0.012268633438017788	-0.10815348143432625	0.24642138520054635	0.041784572918099366	0.28533798523626963	0.15793716345507403	0.2131605858323458	-0.06039156828990911	0.14819107007590826	0.09341233985275951	-0.012273314836313828	-0.08375207678432864	-0.17176910644923737	-0.04983829464628369	-0.18810908479724436	0.04175429059075613	-0.09886749630323853	-0.18573178254366823	0.1675085574238461	0.1644945945030928	-0.10478939910780778	-0.19944492811027412	-0.12265278949627423	-0.15347782091773068	-0.1736756776910209	0.05039230020307177	0.10793158887053307	0.134848123105648	-0.22207417649193192	0.31224294783178397	0.13340929436565935	0.02996196381584735	0.24749814584355856
DRD3	Not-coupled	Not-coupled	-	-	Dopamine receptors	classA	0.4103231354713417	0.44842726318802306	-0.3637623220626934	0.1284122447792365	0.31662764145407213	-0.02554189380180068	-0.2670688370450006	-0.2444872727160901	0.38027008252341093	0.37638778025398684	-0.06954634890728437	0.31627239008091196	0.5017073985345082	0.39826023004160127	-0.001263536992510205	-0.429975022758682	0.18982369272575067	-0.15190685589129377	0.2685752812713617	-0.16385966616498876	-0.26538429952171644	0.2938933591110495	0.19203356003611596	0.04375387608493324	0.5359593360599045	0.06540829486077462	0.13402919677689787	-0.3186288103717382	-0.26522282137849673	-0.3205786940143797	0.1267114179275171	0.22078772940138186	0.2620907711793145	-0.17084809614614108	0.23497590831250648	0.004484794464373068	-0.4464344830978823	-0.4012758054964685	-0.19794745755523294	0.1873383710900367	-0.08030430242948539	-0.2739047313608749	-0.2052300006561839	0.48287083920913315	0.14471763153239478	0.09663789192703384	0.28119728859619025	0.14685941926728857	-0.33233686162036036	0.6319372586579869	0.2571545090065624	0.18531667697707913	-0.10169978373277329	0.24284577083480965
DRD4	Not-coupled	Not-coupled	-	-	Dopamine receptors	classA	-0.16944342505633256	0.17018377497094314	0.401675452290031	-0.264959306595747	0.04706707257515567	0.2606489030224803	0.15022587806159424	-0.047698813558203504	-0.4295132668209268	0.1533464086936865	-0.002034173287676143	-0.2439701905867379	-0.03759474465234919	0.5405958592285705	0.2008147695642168	0.08504196950966468	0.4014778801579819	-0.42961572207445053	-0.14537686792595578	0.18677155759494968	-0.17531663968388395	0.026345209218133145	-0.056454492182159796	0.14001377178648056	0.3429648278302321	0.02583161480532556	-0.129795184006325	-0.016320515468899725	0.3120816783375385	-0.05523357133603711	0.3300163331158161	-0.28870805477625777	-0.3856891938885364	0.08421408907732601	0.0653631365630197	-0.17131432964036045	-0.21063261856460996	-0.0529933124276514	-0.14449301533891823	-0.32463710377884564	-0.320502194720463	0.3602066451581982	-0.012598987479300229	-0.19740307252989717	0.05417386719611917	-0.09680472075956592	-0.03711371650436326	0.04116974548446753	0.07737077744166372	0.009161641503159186	0.10666400710053814	0.13662753603592936	-0.19197807367313469	0.19739120152596473
DRD5	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	-0.28060693916966606	-0.14254678526989115	0.3363424619898771	-0.12035079896607559	0.28257588517465543	-0.16552817468165337	0.09274306257093759	-0.10640267108319396	0.1598990199044675	0.15088747240053527	0.33361337589126633	0.5331443193245635	-0.06664963096914216	-0.011765134155673746	-0.3966955872629176	0.1155564633360335	-0.04810251144555072	0.09999454800497169	-0.1778352325080198	-0.12807617802346824	0.19203045392795623	-0.05382804643618805	-0.13501983688544356	0.029482460481026103	-0.20202642146193803	0.3877178640156633	-0.05985803416668528	-0.04789000250181955	-0.47696064739740907	0.13380231259166706	-0.0032769410895068752	0.2019304537173297	0.03931917501467963	-0.17254654322524016	-0.2154641058381816	-0.09534585085354383	0.06925297840872753	-0.1688220194592764	0.01654531830818575	-0.30809841959878553	-0.14949059654287372	0.24741937517657547	0.17141382022331636	-0.16654779696952568	0.06689663351520482	-0.059884269098555334	0.15927117854356088	-0.06649043089048451	-0.029848634942054118	0.1147160803580312	0.07505078418962945	0.06734789383804597	0.014301962622137763	0.07632459133574723
EDNRA	Coupled	Coupled	Coupled	-	Endothelin receptors	classA	0.08105801634077767	-0.011466746214596655	0.5038757041264963	-0.08413734832668524	0.22611622584080243	-0.32766878287132983	-0.11634664976884104	-0.07166297294990485	0.04602083938538823	-0.053357019726241996	0.46893300511246544	0.32039408465260744	0.002629289732873915	-0.015867326909055554	-0.2720929499671963	0.31847497208489206	-0.3518158410359567	-0.027083257139125676	-0.25942371477141857	-0.3505630745122207	0.15480029787614655	0.12993746821633026	0.034079855991161166	0.04740842532330463	-0.06613252176800546	0.49641808937466625	-0.04019576813873044	-0.2643020235257746	-0.4411013105174401	0.11481343979282263	0.17246765015044238	0.1722202528405442	-0.05646788488286171	0.03952422938256423	-0.11914286897896299	0.041672776481734744	-0.14572596885175776	-0.12731475148423507	0.02071028507900203	-0.06247764746944802	0.023960854695041413	0.18324047763274204	0.46931181941333966	-0.18499492989919114	0.07579930668345045	-0.21924398045208926	-0.009962838020162054	0.04339237521985597	-0.3930830767099151	-0.03911676974693796	0.04806828350355249	-0.10041323566503708	0.11773957239200686	0.06377279329626168
EDNRB	Coupled	Coupled	-	-	Endothelin receptors	classA	-0.058979202543380876	-0.2302834539095047	-0.02778573887653631	0.5532084087470962	-0.029282489480183017	-0.02928602056015191	-0.23721062485755098	0.021720255395316208	0.20427188746255626	0.020494031782622824	0.2720450248927473	-0.2079307051768041	0.09286448777426985	0.554698112920925	-0.09014456514238968	-0.15266739989088388	-0.039423030957875874	0.25243723900176407	0.08037186238832883	-0.06882492330594439	0.08789620946824593	-0.17081979280924414	-0.24211255775446186	0.06785344718717147	0.12327254744500263	0.08886970305350661	-0.11851170387243606	0.2890028975976077	-0.00857480098988109	0.17738814059068395	-0.054121298078145544	-0.39859533125828706	0.1263126519635256	0.02408681440831995	0.2768571344389858	-0.12538244608519442	0.05427563377499353	-0.15553010665684466	0.1471761610128503	-0.13037317488978567	0.28580712435287914	0.20959235974535922	-0.22587790837618535	-0.013539198438800562	-0.2956742576281787	-0.5003702922881852	-0.030495900045494316	0.36274596223681144	-0.20533454444302518	0.017291108135159085	-0.0538856491254567	-0.04053665975355922	-0.26702690481383823	0.03357093773774333
F2R	-	Coupled	Coupled	-	NA	classA	-0.19849619574357796	-0.10445192915674788	-0.1665804581354327	-0.22154749395213116	0.15450532657685961	-0.1365913835773609	-0.21307985393978995	-0.1856359480301453	0.09276660792986563	-0.30984207636046884	0.20286663579560152	-0.09785867228903654	-0.013216176539090099	0.16220752155371607	-0.018043970997925547	0.35621018374823993	-0.30549786639084653	-0.006200370753668817	0.024818057099411702	0.08573620358145262	0.3942650826465428	-0.01782190972135007	0.13296859214840998	0.3368326945450405	-0.036450246646781335	-0.09202230797577376	-0.024059510097006385	0.20118822708382209	-0.1481879842307563	0.3268967622641385	-0.1590428611581556	-0.256917230359583	0.2059115047371863	0.19489191370370917	0.13750571799461145	-0.4765782701227603	0.20026758066217315	-0.1933050264542261	0.05459620200665656	-0.1341147298909028	0.028079102331062127	-0.055625588692475914	-0.024007610867898942	0.21168223049764173	-0.11210061461222591	-0.15740574628883902	0.14124757655573392	-0.06470063505882036	-0.26197045904104943	-0.002357696120521596	-0.08289988395546775	0.2411939997958163	0.021429063014140066	0.14123891350128848
F2RL1	-	Coupled	Coupled	-	NA	classA	-0.20524403828903623	-0.3190143496001431	-0.1895777579263874	-0.13433495525018127	0.026835733891498858	0.05532948116433616	-0.23579621490953814	-0.3701251496348183	0.03836212809989659	0.18210882360808742	0.22668821323466604	-0.46377910611846396	-0.03589606885953386	-0.09912083493573164	0.18080090005778304	0.062364588365435986	-0.1722243602449886	-0.0692574738761764	0.11802626519287474	0.35514284206295893	-0.15600635784424544	-0.2577887842406868	-0.27576819237582445	0.10952609195840507	0.2730809121307409	-0.004068858012161716	0.19185314186200006	-0.15478347399372067	-0.2347366446101173	-0.03418723798108554	-0.46794869313713855	0.031152766795019708	-0.05371596586131932	-0.02008665683807558	0.23652031928468975	-0.25632715236684106	0.39131689682202275	-0.3832456554666504	0.14216038893874922	0.15510365520058145	-0.12009407089760823	0.07715794240397879	0.23746525649691963	0.02692869304466306	-0.07549380084971531	-0.3438830355970727	-0.009668223759794061	-0.03013822485290139	-0.1854575653576586	0.12900949652976787	0.21980612883851733	0.14615321962671524	0.062472132891077246	-0.07253928488858487
F2RL2	-	Not-coupled	-	-	NA	classA	0.4050355722656486	-0.19364743491063327	-0.29901602177873443	-0.15757008506806525	0.5504189821577499	0.07414582607847751	-0.09894446094174558	-0.06994692411405054	-0.311201087709916	0.12200609479774603	0.1407444282682883	-0.2652783352959429	-0.04655145982435519	0.01291020229458747	-0.3615215103143362	-0.06793388685012787	-0.1607232075700884	0.274879510238743	0.28565253656320994	0.08132471748058334	-0.16065173397084168	0.11735267038268721	0.061213933144464924	0.17557520982171676	-0.15506267913884592	-0.24286912562797347	0.08720027471314144	-0.16523827071898944	-0.0534536249753412	-0.10105382041792854	-0.11472074020741989	-0.22390212949653082	0.10895621052739517	-0.2244580469430415	0.36547732672161426	-0.25199222746355204	0.27985921996262975	-0.3330591366899612	-0.004382132431004385	-0.18543279103992297	0.09475505881260507	-0.008781136772757684	0.04276301843697775	-0.4471414524568425	-0.4769415259991909	-0.20930656764831526	-0.18342288603859705	-0.016659710165360525	0.055336789210484086	0.025013652153909112	-0.08807498198430315	0.2555718182195786	-0.10998666139573446	-0.20408451228886426
F2RL3	-	Coupled	-	-	NA	classA	0.531236949949068	-0.39575573925743157	0.11345080369015453	0.1980210611062066	-0.17800471856749983	0.5188289127739366	0.48103565004886284	-0.27230980487679657	0.3067067771768652	0.565168567857597	-0.04245843418926831	0.07967607775847753	-0.02876994578363029	-0.43542318226491317	0.013544557356145894	-0.052664420250404624	0.1683424449985263	0.40556368361232314	-0.2878077599332028	-0.4136864385289413	-0.1918525002105388	0.16089356633499374	0.38318761462595385	0.20916691582380684	0.29839812207874283	-0.27432195100583273	-0.07592362361791757	0.028712637455913882	0.07012741041987433	0.4013361957391414	0.056982936079335154	-0.0825536233822136	-0.33808893105118043	0.4053277443109208	0.16960589218838137	-0.16665756082332372	-0.07846718151109497	-0.37751395221311335	0.2252902723967417	0.34305276818343083	-0.24637183785168254	0.2823317084427133	0.2039482817494837	0.3321241469296994	-0.04588509442674462	0.08128861924721043	-0.32756487946367635	0.020556607763854415	0.1358450325356699	-0.2695929531781443	-0.20216150547089443	0.27528905145768356	0.1056159501980684	0.21154751346527567
FFAR1	Coupled	Coupled	-	-	Free fatty acid receptors	classA	0.0014835795220320355	-0.1721448952965518	-0.06991560191919953	0.02517397210663742	0.2340311597387913	0.5312762885938015	0.3043746127003412	-0.16115826317174892	-0.057526373186755575	-0.14244277688470797	-0.055365178120382406	0.17340415412312318	-0.27058157802040556	-0.08888561460538053	0.09059385351822925	0.29168846724471337	0.14663364856156166	0.18283503594906936	0.10193577994454023	-0.071562848504964	0.16791121728529929	0.42840696136566186	0.3118675809479164	-0.13843065902315166	0.04751940119389098	-0.13377149880014144	4.703423177140937e-05	0.1040791155715305	0.21042300920380275	-0.24995247031184006	0.09312610710764886	-0.36167673054194904	0.10717691463090256	0.04290379146820175	-0.17692784370912787	0.11344431550529789	0.08181216281279875	0.024804117508736172	0.5134665191764018	0.033724352844630066	-0.10817482580971223	-0.017809161679266182	0.06535140421741378	-0.15056571110382308	-0.07920856419230002	0.03524610673780856	0.35236482626551435	-0.2545639707950753	-0.20373421651267415	0.16258274756568294	0.008098208372998173	-0.018930084992498573	0.06003694161081071	0.08232402136183983
FFAR2	Coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	0.22217099732989457	-0.16286981098601025	-0.18656784620824837	0.26140981994879664	0.2373071635206305	0.46628076007593017	0.270478405904772	-0.1420647031736299	-0.19368146103318415	0.07859900882738899	-0.08381838119849239	0.07263829572891894	-0.1004473248780501	-0.05833059107458002	0.0004813945968432258	0.29120394681635037	-0.06879404353502554	0.07908861810415772	0.07076366228105295	0.010584261048776463	0.08484904849764319	0.18404588997198373	0.13760936173320334	0.2062355215161023	-0.09963485198598426	0.2560233296220451	-0.03985247994719148	0.25362233464758227	0.13588270117690518	-0.4075276169594287	0.03669307921196262	-0.36357492492050364	0.03165505277730258	0.08169900869837035	-0.16754588845582233	-0.0029382210239677475	0.07465855859392333	0.12060093584810204	0.2672328439805936	0.022416919290557495	0.2516089035128511	-0.08307993855644615	0.14565881650201673	0.050240992481841884	-0.2321737611403587	-0.12091010272645501	0.12020958989147541	0.15541399991304392	0.102340124897761	0.2761190825345485	-0.011599911454419793	-0.10489936567846371	0.031836012993707884	0.12236922273152803
FFAR3	Not-coupled	Not-coupled	Not-coupled	-	Free fatty acid receptors	classA	0.1124123021404749	-0.18904549222543637	0.25811350978484077	0.06282659818977426	-0.1437899530612122	-0.15711107426977655	-0.5331329141694102	0.06779701594843858	0.35477433780257545	-0.2921918375125849	-0.1225128339005276	-0.29766130535717344	0.04923911972052023	-0.097045999792461	0.0980961005014556	0.1817650996134366	0.012936561384100407	0.09546015873587034	-0.11042521811156923	-0.07629541550576792	0.1340962371345986	-0.24050639775931965	0.11142717900884389	0.0818450712033704	0.41609730509731796	0.18385030378515815	-0.10854844296529116	0.10231960765753605	0.6057156771240231	0.19364441764014187	-0.14041307705871892	-0.17329606144602458	0.1842889799049124	0.12507213169949372	-0.27932540773019315	-0.1314140611539044	-0.3835768495274499	-0.08466523124758064	0.05707875052825227	-0.21606145536012591	0.1778916602067634	0.05031276813242862	-0.014817024893816618	0.17370718791742668	-0.10379887343684886	-0.17342588095573	-0.11400330146752197	0.06355318074319917	-0.062316764297259526	0.08669131386534916	0.09208831403843555	-0.2721805465812676	0.031103213968155217	-0.03229244424306162
FFAR4	Coupled	Coupled	-	-	Free fatty acid receptors	classA	-0.11132519340816437	-0.19010078918907242	0.11005701913606389	0.17034099646832251	-0.1609779409296844	0.2559454867179424	-0.03906871056829665	0.16669253708469448	0.2830623430821958	-0.08280473831123294	-0.015637234584561163	0.08010248099410577	-0.15927275501269358	0.19580029211042294	0.1939780635169339	0.0035243911566301325	-0.20614702961446396	-0.04900133231741766	0.29988661566298475	0.24108232892827636	-0.030662534758047384	0.19062780291999418	-0.03015381196684704	-0.06122321393146158	-0.08286373549656303	-0.10188191474743573	-0.10743112290303344	-0.23450805661689908	-0.3815626939149664	0.06997051129448952	-0.1366272166047078	-0.13108633602271297	0.26581443417540085	0.5177474901658904	-0.23652894503691624	0.003481398499558186	0.0660428452615027	0.003521053757901882	-0.19181491408559237	-0.13656148226671772	-0.17874086563520802	-0.05907823038147692	0.17660418374916897	-0.005074603489042761	0.1622575315811182	0.2034184321089279	-0.1880826406265701	-0.021471530759861236	0.2592667064551283	-0.06672543425287068	0.14887847900072504	0.1961626268092252	-0.109266647667608	-0.11804200535752683
FPR1	Not-coupled	Not-coupled	-	-	Formylpeptide receptors	classA	-0.14073254085711942	-0.16501501994018983	0.14999726848242098	0.1967073680899742	0.1722815180423887	0.2548785295685937	-0.2668687726504856	0.03476444469982439	0.45771408961471666	0.057726238779423046	-0.07919796525165011	-0.026235514835900146	-0.0713788025226928	0.0538103692158794	0.2917013823669292	0.05316954528435426	-0.2027643003996838	-0.04505753128218263	0.11868318696563193	0.28503263474069773	-0.1276424786446393	0.0614746728305143	0.07380486171651292	-0.05582812349018339	-0.28111966677539435	-0.24743272096741475	-0.07468996497662032	-0.45535233022883337	-0.25009548681946625	0.1307729933606205	0.14738901359465642	-0.0360338228713404	0.42916444790313996	0.4753744637757514	-0.2882818417499214	-0.170063741138022	0.23723099865280162	0.006550176664507703	-0.3171073484824368	-0.20082182791459288	0.011104167270734436	-0.13707335966111955	0.15260758750265144	-0.01569826453949649	0.16737557264615377	0.20414355410315987	-0.19998226587418566	-0.0509174135375267	0.2666955068732132	-0.05288709542264592	0.1903415240174676	0.1174147161750116	-0.06988262963570412	-0.10861033433430348
FPR2	Coupled	Not-coupled	-	-	Leukotriene receptors	classA	0.06962965401925218	0.08941747755904343	0.25657212940478263	0.444515042623385	0.05260531506513599	0.009989857679009407	-0.14792495010264295	0.1606041127288615	-0.017948003649695263	-0.1761659703006607	-0.05759537064772667	0.1313710074401469	0.16777949939629724	0.23956947144733365	-0.32523137072572694	-0.22601063556161569	-0.11017570010417305	-0.0024767850429726792	-0.03765450118337104	-0.1613170095109108	0.07693143217719113	-0.025212426238080014	-0.1744888463465464	0.08065047675105914	0.30748230823603107	-0.13847739924591074	-0.1534384663938113	-0.038464594470791	-0.010192732688360283	0.06195432122462926	0.025705781359817704	0.35803525676238923	-0.3300700915223247	0.214908588557233	0.1487547558894415	-0.012801466869417192	0.23766450418216015	0.136380489765484	0.14199551655408127	0.08868636619469018	0.01529329839849367	-0.4704467800646957	0.24332679495060755	-0.010316234550759112	-0.06884915402101156	-0.14036211023268036	-0.04427434018488383	0.02738301461774783	0.2437010532933043	0.0435009369908017	-0.062480445753065106	-0.32111506825079345	0.044635166966736785	0.04607855378076339
