Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38
DRD1	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	16.069475528339513	3.1104792716116525	-3.263755063380987	-1.1751725666891342	-0.48382466888827785	0.7887233059230876	-0.30379104064962625	-1.9938073005990367	0.3298556157516729	0.09504801651760406	-1.0170653174611568	-1.5365478620901178	3.8965383936132363	0.3056964949601336	1.3162386167975566	-0.531198719361343	1.6932706669895152	1.7758848508624685	1.0065171500386525	-1.7223605727191542	0.44970408243918153	1.8101408089522661	-0.8877595870316528	0.3929720869723368	0.8109289242643694	0.3768240393683556	-0.09511137282931197	0.3373635442135656	-0.12240523982702184	0.7846868814839011	0.10563803402501995	-1.0453662809745385	-0.7552518784664709	0.007465036951082462	-0.16107264435675378	0.18517951271498231	-0.6442639645354281	-0.21005190220668543
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	-4.749836804539709	3.1115525716152486	-2.1592787599374326	-1.7451473802910078	-1.5321429746157986	-0.9863435255875999	-1.570061281531083	5.210886957200895	1.4093083766319088	-1.733053150866107	-1.1820989703182738	-0.66804372111576	-0.6627891671336713	2.2227874871729374	1.189814795221667	1.4562661791854308	2.393876737851757	-1.0665824558661396	0.9089183201143829	1.3839437106778198	-0.024561931512830783	0.9462421690100946	1.4928250786253856	2.0231643608732837	1.8182161308858737	-1.5942957843879093	0.905397891404106	-0.7918255246061804	1.737205994217051	-0.04222836890806105	0.738134581208985	0.6288988432992159	-0.35648168626589544	0.2646171254314237	0.003207179376479334	-0.42030025113563874	-1.2982837562357548	0.21040233222300062
DRD5	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	-4.652451181289642	-1.6440989688292262	-2.7950679144682735	-0.3172844672487696	-0.9960690532101331	-0.6724173535278721	-1.3610538780904233	-1.2731661944177552	-3.169416990898839	-0.9475613655648892	1.120756550961491	0.2817938091252528	-0.058735649913091714	1.0638450533308998	0.8112322495116109	1.0590950662959524	-1.5680386121331176	1.580600198339534	-1.0020780659016642	0.4557300746020724	0.14609182327319226	-1.934572181909009	-1.135933660272303	1.1164695743155382	0.21838191444549185	0.6704848832232344	-0.8361591785391322	1.7343024428903193	-0.2821102170529203	-1.7150170310909911	-0.5318663729566017	-0.7152794804188006	-0.5295241175009253	0.11078194520176528	1.014660998875861	-0.39150603894442243	0.14341452541562186	0.2220484280043505
EDNRA	Not-coupled	Coupled	Coupled	-	Endothelin receptors	classA	-0.6374958254531399	-1.3506134933561709	-2.0268683032362005	-0.39319806271141655	-0.3030374210502838	1.8103526441943427	-1.3017698783232488	-1.490476900678982	-2.08299583221274	1.482129986116695	-0.9670679159854226	-3.8540278398652346	-3.836436891745733	-0.5765599345371949	-1.6849777178011303	3.135675561596851	2.963176648651961	-1.8001544333261414	0.814611000090277	-0.7508932628923235	-0.05143378875698852	-0.16406041096043406	-1.4629853851442551	0.6589699563766829	2.151304076956329	1.129395050516537	0.2598311582506487	0.5631247793376459	-0.590819103137286	-1.490321179934811	-1.1128825874213608	-0.4329833481375505	1.1559712998596208	-0.5541043566126841	-0.19210198711324897	-0.2312062007143945	-0.46783771195989865	0.36020199288034815
F2R	-	Coupled	Coupled	-	NA	classA	5.982635915675618	-3.879319360050001	0.2418759055718382	-0.904652608818407	2.288622415156442	1.1655321639331813	1.6104105770348096	-1.1026954088591119	-2.8469879843900108	3.923869255278283	-0.4204477627226509	0.505575970294929	-2.1925516838918133	-1.85809707685553	0.3152703144439923	1.4613032532863468	0.4884456191541063	0.5266968646520593	-0.8428458978390426	-1.9319815171004078	-0.24163380610673663	-0.19075010011415344	-0.20119148018054817	-1.0205308053661315	1.7618284877785815	-0.3051247078161557	1.2838161285703567	-0.5178749863608267	-1.1437112520722754	0.35780088836758756	-0.4555549979170892	-1.042549421106181	0.1489401857988778	0.025901601985124208	0.40337249100497147	-1.4462883365553714	0.6710638031355086	1.2320034626956091
F2RL1	-	Coupled	Coupled	-	NA	classA	6.381338347373352	-3.2475547048957902	2.377910776232586	1.1890027724520993	1.752349000302259	-2.5600139904680645	2.8923808336091374	1.2088012460124566	0.32530388820367956	0.6207801430388376	-0.014818406288059652	-0.22952275424877852	-0.6668253650740018	-1.7257076335059065	-0.4247549175523269	-0.29143108104959287	-0.5233932345188316	-0.20577928584100955	0.2477820858555631	1.2913638573862598	1.5217641345655755	-1.6233176659419044	-2.0134839942774634	2.163003485917844	-0.7710232105540702	1.143095185200267	-1.0358596615222577	-1.8947835880620643	0.8058458980156782	-0.2830928024352178	0.8326987552591519	0.5210474075674312	-0.7267427647533772	-0.6112810573944462	-0.4378202548520952	0.9322883069628148	0.2970331443854762	-1.1562212681554023
FFAR2	Not-coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	5.300704840801327	-2.8117248461018964	3.0813742132724324	3.0667102295874877	0.8427625799763123	-2.1383608146036246	2.6038379789751267	1.1025125822671853	2.0105476705841046	1.1100557667124005	2.560715059237782	-2.051700225472343	-2.235495696446989	-1.0837772449367424	0.5900196756063377	0.5421870505592248	0.22628252811314456	1.0233291718325066	-0.6683983949850272	0.27941330324678454	2.3063605415336563	-2.238475411671401	0.04769920243408637	0.7280984963732704	0.7395292087884708	0.08968499873826044	-0.971380723346628	-0.5551773988956626	-0.28243408723608276	0.16000440192860202	0.9386959497218109	-0.5819979213573725	-1.430722330242539	-1.73393811200185	-0.3733754402257864	0.28584388389015286	0.761727543109083	-0.6011908918341075
FFAR3	Not-coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	-10.637614492840626	-4.261741487093034	2.16101722240907	-0.6691509555468275	-0.8330406322709941	3.3118334185142304	0.2354744588956847	0.08840563247513311	2.8878390522581183	0.27979621937428634	-0.20967983396523923	2.4559622912082113	-2.5283937998490553	0.996922296160922	-0.486389381385219	-1.2650646382959492	3.39777748431396	-2.0783972411547036	1.8489318864607918	-0.737766922118726	0.107071151875793	-0.6491950042110227	-1.9873736560055522	-0.7345025555086133	0.805384385919754	-0.19190042308834954	-1.1963800701643879	0.04528380583615841	-1.8690791540305225	1.4442795735140148	-0.7796542105528245	-0.18173171044080572	-0.07324141792854223	-0.8136338696811841	0.8072237724412654	0.9564396932958931	-0.8804399881979647	-1.4946620571877156
FFAR4	Not-coupled	Coupled	-	-	Free fatty acid receptors	classA	-5.038923694244349	3.8599728942902254	-0.5807084488313463	6.7082889130028205	-0.9557966671559962	1.0634322868511636	0.7530257860147251	0.3708263651362012	-1.4484673892852107	0.9147341495971687	-0.9583862237214461	-0.6220843118193906	0.6807928671798532	-0.24619277940808032	0.07723182157720215	1.3907570229648063	-0.6589293304386341	1.6189769363919304	-1.7469897014315678	-0.09101524347379575	0.7921977980899334	-0.9943975349793372	-1.2358195583207885	0.6237381573443223	-1.195296144462555	0.027242376160720658	0.3366569239360906	0.1302693129040871	-0.2568778021721692	-0.03727489897528059	-0.06657973113431258	0.14298626731715838	-0.35123493180659554	-0.6371987757032994	-0.034721409487514635	-0.6416985535413835	-0.2559784933770292	0.04153231770986562
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	3.935759122004235	-3.069638864517176	-0.9345798235180142	0.9643245693011351	0.9676953268769553	-0.9911614523461654	-0.23602631672266977	1.0266188827993505	-0.12014538424001331	-2.342618958498395	-2.24551519628355	0.0863669200179726	-0.21515398976698022	-1.0131008731284183	-2.3067000867404666	-0.07711602141693448	0.5038001121898295	-0.573276320087389	1.0082917700901923	1.4845070933578624	1.1884787819429234	-2.0058489634060384	-0.6915972049953633	1.2607590098444519	-1.2961759537617932	-0.11964557279062582	1.30419630755019	0.651783688009375	0.04441045602161598	1.1625730101404588	0.0677622155507169	0.4404746377047162	-0.9292125147493806	0.16335555325962917	-0.22690084408226222	0.8306464843049712	0.8234107024903188	0.6874162362696511
GHSR	Coupled	Coupled	Coupled	-	Ghrelin receptor	classA	-14.211470457088105	3.8362325095045953	1.3086177327262956	6.893546045731129	-2.0849769004814025	1.3704856555432743	2.0673058707508476	-0.23023169199555643	0.6175295420832917	0.7417936542733682	-0.6870194398557049	-1.1983412420378223	0.5103085324431686	0.8687598962089527	-0.18687898537786538	-0.47228512296712966	-0.10065376050594449	0.39412906640625	0.33475790296522157	-1.5839252600002227	-1.3208712972570762	-0.6410488720096617	-0.9182007245055015	-0.8505010580209914	-0.21994121756470172	-1.3124996484026699	-0.7582613775893968	-2.0634075921281902	-0.3897416347478835	-0.28584846270989106	0.1329132411339295	0.2948879736889186	0.5854667610353459	-0.4254216680946745	-0.12536404852667782	0.17948394265739767	-0.64877512563323	1.2560968827500187
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	-14.62257102847282	2.8802522952444196	-2.191659534267297	6.682127098300609	-3.3950667192415773	2.5977309116434695	1.0505478747848127	-0.9553546565357676	0.011541847850072867	-0.0942402477530299	-0.14734082342433327	-0.6013366673784954	-0.8789509378482414	-1.2407847305922524	-0.40495580206896786	-0.25083668136628445	-0.3710596714077161	-0.31221338769751567	-0.48209983725008715	-0.6952256815815773	-0.2491930333449181	-0.9527940708306081	-0.6115000918645892	-0.4134380278007164	-0.14538257708821462	-0.8434555987420375	0.04383648978263608	0.7132570894307494	0.43791498108888427	0.34632060339996873	-0.05671603115910199	0.16767355845425588	0.1880306435781105	-1.1319710356441122	-0.03443809086937513	0.7073842021838255	-1.0333740093919364	-0.23465455296000823
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-14.22453368259849	4.513414647277061	-0.48199959744695053	6.868256010408967	-4.085443159884463	0.32528002990989124	-0.5099643160439818	-2.146015327991861	1.2727284752644152	1.1655933446292053	0.2908614247585789	-0.35555149388657686	-1.9976968751585582	0.057213485416249314	-0.9122899540699457	-0.5633119648355037	-0.49762751330862065	0.9188609134050228	-0.6760733627440144	0.53094247265564	0.21337217202531328	0.7522955163506028	0.2745067691316977	0.13762687831207748	-1.0246730144987917	-0.5223609839846561	0.16030666061977392	0.8322305563932787	0.7626149161351384	-0.6223594599116995	0.5816360611533551	0.6101667259886233	-1.2174870226142203	0.26709028191815776	0.24411028550010486	-0.7237658014484266	0.498756538954411	-0.11102865596211184
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-5.155951136325333	-2.743444775045536	0.5806748015854992	1.00568790346222	-0.6869960972940486	-0.460576789930005	0.39440604136821833	-4.719891210949812	-0.6789002688098558	-3.5175350144331303	0.05926459648008133	3.2706050738071775	-3.5455347740785026	1.544617878228178	3.249532592864014	-0.41244153788306126	0.7204131959406789	0.7836359935951661	-0.8344087008503615	0.36272157720489756	1.6815507001093313	1.9377506262478523	1.8721481020980422	0.28653946162397387	-1.3165429404223163	-1.1854948612969523	1.4771778501244561	-0.04326572983589583	-0.0881232467208748	-1.296299422815094	-0.9290944488475988	-0.4627260188974647	-0.6748882018704917	-1.1070997100600422	-2.320067704644054	1.14525175508241	-0.9510103390507049	-0.4886485411897899
GNRHR	Not-coupled	Not-coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	-8.029375933391888	-2.160871642757165	9.961796719209643	2.702007752303136	-0.032629472928617634	-0.3654714435324294	0.6800984051659192	-1.3133754069959314	0.6684579616415365	0.6473574874163719	-3.2093018595672658	-4.037033767880007	0.8540157244683995	3.6594817904474977	3.3923060683120503	0.2266666110381528	-0.07058908052948638	-0.5201407135261507	-0.20537748362136193	1.3772027141227219	-1.8275824121617517	0.2576141744641861	0.2366182639104995	0.2955382336125036	0.5151435823235565	1.128655266119877	-0.6740456352624901	0.901139644016252	-1.235190236054075	-0.12587305051542488	0.06053197785768294	2.0180617024237226	0.802195153901848	-0.6392345577089149	-0.8927871758550975	1.0102740588051762	1.229545768158391	1.6781563989523487
GPBAR1	Not-coupled	-	Not-coupled	-	Bile acid receptor	classA	2.2490232428832875	-3.548233947853031	-2.2093529999903034	-1.5097465564004464	0.18146194487991543	-1.6183070764710081	-0.4753470707466723	-1.0498714497506758	-2.4851677414819573	-0.9114187574355228	2.104314952685314	1.390193775280493	0.710135806836123	2.242128275070542	-0.026861440254157713	-0.6782823619676763	-0.4298798745665411	0.5453253896335521	0.28002252227127616	-1.150891048063884	-1.846169332740425	-0.7899656579032357	-0.6751076153396535	-1.4817167988518327	-0.8798353292865648	0.25875717699481204	1.1440424252104793	-1.3909915477117571	0.0524552232542865	-0.20108503857176627	-0.03413625120923938	0.06945740547389112	0.5488755909842826	-0.057796278391604915	-1.5611236485459499	0.06844029934993272	0.045486231486050535	0.08999323655268031
GPR183	Not-coupled	Coupled	Coupled	-	Class A Orphans	classA	-2.6811144331843675	1.0737731079567343	0.3786635142085389	-1.2692138339253636	-3.5113772076592675	-2.0706105274199924	-2.186576221031978	-1.08514730346923	-2.2513577211305105	-0.31225038599793087	1.939119804041532	0.8398024333384646	0.5104930716255747	-1.5242355830084038	-0.4241496536609542	-1.569083456190035	-0.2844099848862432	-0.663146632617677	-1.7295083526538184	-2.361157075213836	1.19717760169565	-0.24088600603412577	0.6373371120207305	1.544804044887335	-1.8981859372298742	0.4512163257288625	0.6264994731870961	-0.3406490436550441	-0.7261968943537067	-0.948727999174074	-0.8158849061011334	0.6185717430435893	2.049706631108215	0.2246585462551098	-1.1112334838763973	0.34859729549638674	1.3736333516869879	-0.6294277645153621
GPR39	Coupled	-	Coupled	-	Class A Orphans	classA	-9.972195779121883	-1.0448554636394152	0.49266596261936285	2.195181612147057	-0.937744466031545	-4.329610074047486	1.1415462028081318	2.7134451240825297	-1.706399801027184	-3.2481994756814476	0.3978726691252697	-0.24836216708531578	-0.16426215364073726	-0.06961341192570274	0.7761460037142346	1.501268293955259	0.060947516812973244	-1.3130826167294296	0.795443941065894	-1.842121840873221	-0.5045927431448313	0.5052407646019672	0.8517565025194205	-1.140783015980465	0.42691317893420266	1.3350479245950506	-0.1689344979570879	-0.12679156362812327	0.8096542863036782	0.2663675246830117	1.6937061564808944	-1.175087276318179	-1.1528988859021387	0.27367699412725627	-1.3575134819600725	-0.29922804134665354	1.001054882411063	0.05236401710810039
GPR4	Coupled	-	Not-coupled	-	Class A Orphans	classA	3.6425395132068457	-3.919532176578855	-3.693860970142497	2.518545678228781	0.07518755140182212	-3.5409759834038113	0.6450191462529513	-1.9110223487631637	0.6305807596472073	-2.2589638669756624	0.3625577990935485	-2.7177056145457534	-0.7437812656405091	0.32377818850606976	2.101564736165433	0.1721980318976067	-1.504791203278945	-1.0375121504452645	2.3660224137771713	-2.0542503071117024	-1.8084109327774667	-0.925226301998783	-1.5246967351033671	1.5684110373454339	-0.6022438695526371	-1.5374858460707257	-0.44664573390414236	-0.6378971001642861	1.9130289780676217	2.0485243951617202	-0.15667884776689975	-0.47409257395060084	-0.5089404446170457	-0.051251544288620166	1.7445052816869224	-1.0763060607204376	0.5544074162186123	-0.02749469525680915
GPR65	Not-coupled	-	Not-coupled	-	Class A Orphans	classA	-0.9871409143023141	-1.9183189880451244	0.15718825910490708	4.2555694723469575	-1.6612828232084154	-3.6620825132425288	0.667524121371935	0.3597955640215563	1.7927984458480364	-2.151268163527178	3.6513129397656523	-0.9360404473832964	-0.444253162170217	-0.4314682773956106	0.11721327823060504	0.11411512911648374	-0.9811192392907564	-0.3174665595797456	-0.057650767721370316	-2.1970560274668225	-0.36879893506014677	0.040250352308375974	0.5571114186715911	-0.6806554578427941	0.39632828729445446	0.17639101597450146	-0.3212523475988542	0.5099518750987003	-1.448115337844856	-0.5168867435357911	-0.2578916139655885	1.150170839153377	0.038930768214234066	1.2405994952202288	0.9274233628567564	-0.1032394756454733	1.4314054285989446	0.2536000815048414
GPR68	Not-coupled	-	Coupled	-	Class A Orphans	classA	-1.4474213723488902	2.2741743432149777	3.1705728901540495	-3.7952088841648957	-1.0521250613583155	-1.4566194126563865	2.979173169888726	-0.2562753402787558	-1.5726945973472541	-2.1898475238347235	0.2231329366757072	-0.7302039287697688	1.0022851054552644	-1.7072021318926296	-1.5309546750768224	1.7047425267792595	0.9952690584353073	-0.2726725053152121	-1.7823321940075203	-0.05615232234076663	-0.007410821943356644	0.6282357478359019	-1.2348883473560295	-1.8958564288322337	1.9903540347419182	3.377908371607608	0.30028307762296697	-0.6664089739676412	1.977461229724688	-0.7532922501477627	0.04380218393410693	0.9399200307247779	-0.5086331758822452	0.574811988817237	-0.7251085756835757	0.4151725802778413	-0.9281982923636193	-0.5128784352569367
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	-12.51093274229984	7.683472073841777	-1.152253082044649	-1.0274828422730855	9.106830503917697	-1.4142144228311688	-0.6659183227204627	-0.7772243658010961	-0.5864739729326673	-1.2482300824279082	0.8994048205995858	-0.7293603667426233	0.6573079937955205	-0.8559640313838057	-1.3043143712687397	0.7125259577553943	0.4377878235120652	0.6046195359991052	-0.10665533009413607	-0.25547130175859273	0.25654430776226095	-0.5819108321063426	1.0087173605901933	0.33916934511732516	0.64648566615167	-0.1285606602973885	-0.3710373876680478	0.7858142359157143	0.170596006287145	0.03930844235452127	0.23990813156735594	1.2306383944087582	1.0395481990637838	-0.7668204989254618	-0.6924032587902964	-0.09071800771116292	-0.15495756899153781	1.0912482029198336
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-10.930962056071436	8.489751421116365	-2.0783943793933624	-2.4527015921037507	8.474791493954964	-2.3619702917831624	-0.2679928635794371	-1.8592346364000374	1.0013386424285047	1.3596273861287163	0.062261168609760095	0.7443163848437868	0.48321391768762195	0.19249280272115907	-0.013290211055061953	-0.38435781601473484	0.8654130995467609	0.49788200730136734	0.0031415369251465678	-0.056524697920785766	0.20526314119525815	-0.10266813386787224	0.12695952116335993	0.5135849894271934	-0.2734090112755852	-0.03955381419828892	0.264230011326772	0.19584836953403112	-0.044575555605003	0.24505619171369009	0.051670441437613755	-0.2772884891039781	-0.43897259800749955	0.47381506405063806	0.7272575255877574	0.25166025194644936	0.10686042662072198	0.40018265033839195
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-9.928875085396756	9.511886125948045	-0.36614779593665264	-0.9486159402850965	9.542080597657735	-0.8867175155760701	-1.0737802431118764	-1.1811395049605875	1.004360453765698	0.2691888061003414	-0.2913287815426045	-0.7291506056860825	-1.0230351884925826	0.2949689692794109	0.04099455135375698	-1.035538170564919	-0.23498356674246884	0.133806720076697	0.3707482191264598	-0.9480573624320041	-0.07199832793830499	-1.4176610368518916	-0.0033921563487063163	-0.7597656260420216	-0.21500277196564294	0.18161436759248595	-0.18040740966813348	0.32153936123355287	-0.5840869844524545	-0.1143162638102348	0.09664961247021067	0.054699696478353564	-0.43146875731173134	-0.6719760442893276	0.4364594959041434	-0.0865921790860374	-0.6470499633474193	-0.9329595880455416
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-15.720527913734488	8.130323665939306	-3.0543044550661285	-4.303797965843946	7.634592114272629	-2.247893610236868	0.07006537189372868	-1.703034060054474	1.181739358186685	0.2950313574706748	0.3601403533675684	0.834807907705234	0.21160897539522855	0.4486183243719195	0.17338586457498445	-0.6995781660679922	-0.3043888864221765	0.029311696723242058	0.383539141654027	0.1484879136034014	0.17537226059621308	-0.43408551060094985	0.3799750349442842	-0.07276944410617052	0.19434960289733058	-0.04449094080738351	-0.3141434473368211	-0.10185371070758786	-0.23042978336981232	0.2993690497027548	-0.4435364051183175	0.06503814614148423	0.020926734515601942	0.3494936564678086	-0.06317398328823225	0.23418833352795324	0.171110136178211	-0.09970161532578709
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-0.7614710509437348	-3.3655629674454612	-0.8366595385700911	0.8633495311625775	-0.453077073311048	-1.8817765293164694	1.1718416668710012	-0.2330252723205741	0.7098440065194278	1.8620996414281856	2.921440501576735	2.2138583260604086	2.7854991034936583	2.0535859865394093	0.6549845460237577	1.7974579872038114	3.272091893421494	-0.049832233956708785	-1.7726173624081292	1.4057326257183351	-0.03959827418194482	-0.6179417873281076	-0.36059132800766897	-0.3742035699581173	-0.8022425353183726	-0.6454358557183213	-0.6725019543355988	0.8142054644662152	0.7073339407834707	0.6187142211055536	0.24105593067462902	-0.8643242532800419	0.05156994327006452	-1.072447789331128	0.7727859341507864	0.7125201371155643	0.38609256363086936	-0.10843069800183962
HCAR2	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	-1.2178102658836245	-2.220131990781495	-1.0300739300792991	0.4199347967250471	-1.259499726769268	-1.7479362610983586	1.1918718660291685	0.14335987268732808	0.9049160092600551	2.0862952807596757	3.2968395360582243	1.9701399788140557	2.6383852838627484	1.3817230180204991	0.28895736609890466	2.1057118526782035	2.8036493739359196	-0.17823902477341155	-2.0334256308676304	1.0299460966393639	0.07926701993157882	-0.4690126428610825	-0.5833164000075094	-0.5258736752903307	-0.4769374385198462	-0.07960584719409293	-0.9187014245980395	1.2199212016574832	0.18532143205195764	0.9592110322430676	-0.057932134735546204	-0.5206766411369682	0.1151170890420465	-0.6614945333789382	1.0647228612044342	-0.03998304484411241	0.22694022135120429	-0.440972318241766
HCAR3	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	14.295195308255025	0.33924918957746075	-5.011006670795211	1.5190628696636557	-0.6083933814925501	-0.7038878005869754	-1.7344143809338337	0.7001183112798496	0.2611772958165752	0.49280172645384285	-0.3475408938574546	0.02390985400697785	1.649202183981201	0.47166311555973245	-0.9187960321476489	-2.242284558093402	1.1865420403471652	0.3722871174184713	-1.249670891068175	-0.8743235889524104	0.19021693305069248	0.48545863482190277	0.36272223094115436	1.982452841310422	0.5677290941826745	-0.5172180118790943	-0.48792920605943857	-0.8766200178029641	1.4434857817863493	-0.0802621301405803	-1.6325286220658988	1.028774819584478	-0.4450441665042825	0.6527298901062796	0.38543133693774945	0.202589843334979	0.5325310750913552	0.9499062269615228
HCRTR2	Not-coupled	Not-coupled	Coupled	-	Orexin receptors	classA	0.6671502953227246	5.297056445685772	-0.17550489221097976	-2.356469059924434	-5.173969995635955	-1.9365826579572372	1.6111481288102911	-2.1867977953874114	1.0242536886289528	-0.06560364763734382	0.35661224836819844	0.419476131227021	0.6311624626300929	-0.726973389899793	0.2907016421800709	-0.0030629656606040085	-0.40581170531402516	0.6276095302109297	0.9698480233677286	0.23872247444899883	0.5285504438770111	-0.6001758196452135	0.695191648342042	-1.0250751330697834	0.36662522779891804	0.5697204021391645	0.10754188513006713	-0.41914585080565053	-0.14922238576849842	2.5331269403996735	0.8119096375041731	1.2305574406584776	-0.622628202448667	0.03774278184126037	-0.8647190651295212	0.7720051363067292	-0.7034199984032797	0.22218067573353753
HRH1	Not-coupled	Not-coupled	Coupled	-	Histamine receptors	classA	-2.7970665488558613	-2.3653351844241053	1.151607933739915	-2.1949530043031444	-1.275554153936471	-1.1985885543437058	-0.21498457630395648	2.110066657260681	0.4404562979686774	0.3015592644633965	0.07643328799944135	1.3078754335332918	0.5935112933148488	-2.1298166769952034	1.0788452523187608	-1.6083338046711388	-1.2301321240257166	1.0922798014599666	0.7746896880626132	-0.706052821649647	0.48412037358939175	-0.9902491595090784	-0.1930607155719828	-1.0578150904731118	-0.8048441576255919	-1.3580991588264253	-0.9502093333237273	0.445483188651905	0.0273330660343609	-1.9624299123075952	0.6119970587025961	0.9441785497390454	1.857605771406328	-0.6449295100551542	0.28785205314506357	0.09552952439717292	0.23459528175996947	-0.2608764753354498
HRH2	Not-coupled	Not-coupled	Coupled	-	Histamine receptors	classA	10.20107790803182	4.326384712655228	1.0113711338789617	-2.579410972347682	-0.30380882968002565	-0.8420141334012998	1.5227009256350263	0.672117282881209	1.328036117624913	-2.328045967026708	-1.1690738331421695	0.23337147115476092	0.5949072189135259	-0.3864865729795638	0.03326199952371547	0.9839312451408442	-0.4687022148365579	2.5033467559015725	-0.19228756078021847	-0.651567958750389	0.46915963091566304	1.3372248236649829	-1.0405015093355845	-2.175939393085174	-0.16368763613337597	-0.6644472839743024	1.0463581426527622	0.188004162472602	-0.5135974242973353	-0.37434005410606	0.37733687734439325	-0.848557043507973	-0.8495650114715015	-0.7704782061895846	0.8338966267113241	0.5850709239906247	0.10123892757123217	0.6798884036851417
HTR1A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	9.907125679279538	1.0021688374784452	-1.3645030709881545	-0.9586806277376217	-0.4536051407432622	0.5233588975714106	-0.253067497020429	-0.6601273798615451	1.8165188634646887	-2.0181376274876466	-3.133381744611647	-0.4162129003430118	0.19889492843187045	-0.7771460403482571	0.6664802971016407	-0.0772078379650779	1.1053297089295295	0.5954570617037315	-0.5787475721456643	-1.2232382505128163	-0.908533078019813	0.6095869320525618	-0.9103877825181167	-1.7616306981634042	-0.2998596480694769	-0.4995986930579045	-0.9625606549464477	1.1630179163609846	0.16191066310915372	0.8148462038991527	-1.128974080998884	-0.36722710163541544	-0.5392134874382041	-0.39052704488348483	-0.23071768110603486	0.8434282267476503	1.0314382392124533	-0.3666363020951029
HTR1B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	8.636261651608711	-1.2106129067398697	-0.04575765451398335	-1.5265633234624494	1.0197144623122334	-0.7130257321678517	0.045425462586322886	-0.23551842736359252	2.0971968187785506	-2.550835885287055	-4.0960843347713265	-0.2437643686585469	0.5897356331423866	0.39999015002481303	0.4933335117145354	1.5747154381133046	1.6538209049131545	1.2320303052682846	-1.3800844350000931	-2.1964666322149013	-0.40757722797540175	0.8464119659402644	-1.1642569385062342	-1.4654873852273511	-2.1492590205502338	-0.6129792248758568	-1.637219223812922	-0.49897394358197505	0.41189249926952837	-0.03226590613696299	-2.007645128113153	0.3953688135050899	1.0703530358004765	0.3174275191261419	-0.1849381293648409	-0.9248586496746317	-0.10915887568362817	-0.2283856741899445
HTR1D	Not-coupled	Not-coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	0.824025477706787	1.9502061757687614	-2.2311933700291573	-2.6025475629812065	-2.8894303052352774	-0.06117773920238233	-2.7688977642279933	-0.9439961725971625	0.14126999632911438	0.6974017409248207	-1.45192913559957	-1.549120304902422	-1.2069541813137015	1.18981077367843	-0.5538366670016547	1.0724142633499951	-3.2707734329796425	0.005447613910335642	-1.569897750275959	0.6813595004884138	0.07946765246968829	-0.5614215441407561	-0.43918766311342233	-1.0911707386852914	0.473864656267439	1.5158033716175492	-1.945890009275963	0.11268135906833213	-0.8426894132872117	1.0238966624706722	0.19006845166116954	0.13756233553871977	1.0182293378566205	-0.20952332979349939	-0.2243521143654325	0.0424306464586865	0.10251498544156856	-0.515680516467645
HTR2A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-9.313520093527933	1.332182483357184	-1.9357570893280907	-5.220723022238238	-2.92477201519161	0.7378550638630654	0.07123747078427456	0.4060551428807844	0.14178987223908063	0.45899714986465434	-2.2244545123697046	0.6392752827031768	-0.8371585628337785	1.892718367391752	-1.4447806320205034	-1.3810809102445272	-1.9367800873694896	0.046557252634845905	-0.3036960513405253	-1.2139416118502109	0.437554734172001	-0.2769688541940728	-0.24559039651005993	1.0217534449593582	0.462234163885213	0.7833004305576727	0.4039492798912434	-1.1517081009311478	0.0359177903016666	1.1534041259958419	-0.5884156043886667	-2.142617467178247	0.40273092987966974	0.3035929704901028	-0.35955854425460937	1.0568309066511594	2.297803626131181	-0.05771756818136268
