Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16
LTB4R	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	-5.071592069438882	7.5163206597243715	0.47252115094366387	0.7989460851188572	0.5107292445879651	0.5914507443011506	-0.8564823349019366	-0.3669758494593329	2.9116767619652126	0.9444403504507937	-0.8398456518384865	0.4524461971468339	-1.0430709013202815	-1.3635314586097613	1.0163446767580937	-0.7488502174850478
LTB4R2	Not-coupled	Not-coupled	Not-coupled	-	Leukotriene receptors	classA	-5.491192711670658	-4.750440929512811	-0.7086739424482628	1.051239251602607	1.8386362344445983	-1.6955867804850882	1.4181127223359469	1.3556793205313113	0.12222856411739859	2.838665767888608	0.6345914267310306	0.8382939827811634	-1.1559530320939022	-0.3688719263643297	-1.4672300145635961	1.154738903499051
MC3R	Coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-4.276787424535525	-3.592871831668564	-1.9344732107930753	1.026355594640646	2.635180260945667	-0.0787204399359022	1.3807470978825565	1.5971428265176828	0.9313474078780514	0.7348355533906168	0.5247779437978761	-0.20553151304968095	-0.8871456878656178	1.6571323874385604	-0.08377000654681113	-0.002766307075681554
MC4R	Coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-5.465577100370526	-1.0609354491642662	-0.7079470163483499	-1.9957475582525557	-0.051871027651175544	-0.8964781421135881	-0.9665711037786302	0.6855435230696515	0.24062303938428145	-0.8333137023132464	0.6590908744391951	-0.2951094901756442	0.07757550959713017	-0.2703553671936155	0.1615232101473688	-0.06646170547656237
MTNR1A	Not-coupled	Not-coupled	Coupled	-	Melatonin receptors	classA	-4.720678442407307	1.0786906973902275	0.37207890508965474	-2.0764395505743614	0.15822903624995727	-1.3662134854466443	-0.10567775504940792	-0.3982897672894979	-0.598324161300655	0.23862266757471087	-0.25366654390134485	0.3653105623870053	0.24789653025672392	1.1626431315621693	0.035843013176410324	0.7047660043276361
MTNR1B	Not-coupled	Not-coupled	Not-coupled	-	Melatonin receptors	classA	-0.8570656923726799	1.7243466411457788	0.15018877763078128	-0.9287448742593012	-1.796651798985994	-0.6398264785867811	0.10648695872083092	-0.5501991089090076	-0.8584323338887264	1.0365001018354856	-0.8564643148772512	0.9202659461133972	-1.0267400601714836	0.6867686339547462	-1.4468307889519132	-0.8958362137775245
NPFFR1	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	2.3935327551367447	-0.725282965222563	1.0865145942939751	-1.4254634780638216	-1.779420603026684	1.9528836723472014	-0.7981436050980093	-0.5958366162964457	0.8638097482937993	0.7031280533901837	0.7835356205200437	0.5553165243763883	0.45730741957576304	0.93914284517747	-0.7775863515262873	0.3476009319181841
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-0.2633537744617182	-4.468945856786626	0.9430374423533273	0.643869514458752	-0.6101375596393771	-0.9734015702719192	0.46823983378367023	-0.43793881016203806	1.0057636774540886	1.03352773534812	-1.287962823164712	-0.9747297881104328	0.3269279773592311	-0.31595143616039834	-0.24178171292303274	-0.002871474951851071
NPY1R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	2.7951198572127636	-2.7711023365020537	0.2156034259594549	3.4474708728470413	-1.0669931931225507	1.314080247395139	0.29770443013707804	0.8185493570547381	-1.574068923616662	0.9277860246018672	-0.6275559081364868	-1.142105217264251	-1.2938747125201961	-0.4087628290672195	0.22689882221819208	-0.7353408681223904
NPY5R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	-2.134754060554165	1.5185250374292303	-2.4929378471141033	-1.2700575668166534	0.6793717096233046	-2.0974625197084475	0.1264438605561718	-0.7329560477519914	-0.5416207194392778	-0.09235861278038009	0.1080662221850008	0.6409345121117281	-0.09009743508332048	0.18460193768694239	-1.3514838266849074	0.3315685568281032
OPRD1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	0.3293654075460636	-2.8355360303703163	-1.4801506637325041	-1.0730678617600415	0.6606954820978733	-2.0924057014594677	0.38480984042684907	-0.49451763441625257	-0.01180832881316436	-0.05157592496712295	0.4404869326328694	-0.8205596398187969	-0.23846368875305965	-0.5014242947262038	-0.14725451938490286	-1.5351719954660237
OPRK1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-2.9438697884067935	-0.24524696076635924	-0.6801923782335452	-1.344998640611468	1.8605151902135473	-0.7881603971459563	0.08766855397475473	-0.757277364948936	-1.3897175343263155	0.605710640458263	-0.013743396387979301	0.5742431530024525	-0.009720316547800072	-1.4660062582275706	0.8631133289148507	-0.011605731734578604
OPRL1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	2.8700499746881594	-3.2880555227092043	-2.4760704030742215	0.4162358915783894	-0.7156601514398659	-2.0826304431697547	0.5539256560540542	-0.22948439242042173	1.3776862625159914	0.4770694576353194	-0.1012644305338764	0.6468854474874111	0.019896809882318643	0.47758391095987496	0.21006123637446228	-1.264495022878804
OPRM1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-2.0543054181464018	2.3900653337824624	-0.7747237739197358	1.4741383775723629	-0.17722540147837643	-0.710762185484127	-0.5887543234418299	-0.08297220449736642	-1.5908627825268313	0.22480147951830587	0.4714763825578612	0.5153331162302383	1.8433579454980538	0.14921530123732732	-0.8763688733372617	1.70275419025619
OXTR	Not-coupled	Coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	-0.1581983154026942	1.6933585546349443	0.6311475654112608	2.202425615333436	-0.9720763475258348	-2.702375070277526	-2.073284330440612	0.0006756416757324719	-0.5622628950922196	-1.8212677571687366	-0.06531795991796266	0.4609182337306526	-1.3029052551085127	0.27665195788982705	0.3628467377325641	-0.7037077661970401
P2RY2	Not-coupled	Coupled	Coupled	-	P2Y receptors	classA	-1.0082341759833053	7.309549391596742	-2.050749817919627	5.033894349565258	0.30313343710593144	-0.9635904266561308	-1.202969773342958	2.035908087072072	1.498034918286771	2.579739001532303	-0.005665032189308263	0.04628322766126423	0.9175982935599871	-0.3180036045121268	0.09261125085055424	-0.6826088876301519
PTGER1	Not-coupled	Coupled	Not-coupled	-	Prostanoid receptors	classA	-1.5701089667417703	2.052329119854691	-0.813141145820303	2.88530415653208	-0.13893468502972697	-0.28754777838177503	0.6846233974936033	-0.41769110319085095	-0.8109964549692832	-0.8546290086473236	-0.7251292835109455	0.3060480834953051	-0.18061680717889966	1.250967948035927	-0.31702806579954895	-0.649564459058898
PTGER2	Coupled	Coupled	Coupled	-	Prostanoid receptors	classA	-1.1305479894414854	2.672673309435235	-1.1047342594022014	1.0773731843886445	-0.5755326965006455	1.5481623165978677	0.5880794064275623	0.3028786306880487	0.041203110801652836	-1.1167383533343933	-0.7641930784051241	2.0267569073520795	1.5186337071684153	0.7572420312196474	-0.5822236187089184	-0.5286180842292745
PTGER3	Not-coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	3.124541690898578	2.13174078565353	-2.1598949153968037	0.9735438583820188	0.3153874003836653	2.16675862244574	1.5630112735342057	0.2351006622581123	-1.2432657914329266	0.051402873326800665	0.05047390065257934	-0.39788381129911893	-1.0953683792660205	0.365496654218488	0.3906812925024208	-0.3078944416213972
PTGER4	Coupled	Coupled	Coupled	-	Prostanoid receptors	classA	-4.529552565817528	-0.346621585256955	-1.011030317650922	0.6460343143872668	0.9901751830055329	2.4103222791116568	0.9068303195734143	0.3450008955432503	-0.2124173057032133	0.21090633894854877	-1.1067500784761082	0.3324274677571765	1.3864691856297815	0.5758736405204105	-0.17685957788498582	0.9386579792204214
PTGFR	Coupled	Coupled	Not-coupled	-	Prostanoid receptors	classA	5.239863833679366	1.576214075276461	2.3253428262482085	-1.5574772777307206	0.35332858755545427	0.13785887361991656	0.41560548868198965	-0.5260109848548806	0.8325146184236701	-1.1855471352881035	0.8909917032657545	0.4403896347040029	-1.7314709107470334	-0.09549574973750764	-1.4655961847691328	1.208602889876459
PTH1R	Coupled	Coupled	Coupled	-	Parathyroid hormone receptors	classB	-2.0344927604629013	-1.0258459478368975	-2.451163392875013	1.9235072041613748	0.2166362468980273	1.1595112205672362	-1.3147219967395216	0.7849901527736863	-0.2764280210731094	-0.770199287294419	0.08110325842630968	-1.1713781144631794	-0.06435835081060587	1.6259136150327596	-0.003577023957827309	-0.31457866727383155
S1PR1	Not-coupled	Not-coupled	Coupled	-	Lysophospholipid (S1P) receptors	classA	-2.574607073853721	-1.6515755387320863	-2.699084961223156	-2.349371427813477	0.15946803386981812	0.34461601306813144	-0.007162775503558811	0.4898379710309412	1.2613845739770946	-1.2048761522042124	0.024576462195644303	-0.08041324487619171	0.05813331121250197	-0.4208139554888189	0.28088716333022007	-1.4047787025382847
SSTR2	Not-coupled	Not-coupled	Coupled	-	Somatostatin receptors	classA	0.503126656222606	1.042245939196223	2.7011142376004407	-1.8475811239474245	-0.41109292791849933	0.5618260634997903	1.0981419390319191	1.3225705611962748	-0.23221764080547533	0.016325361197457207	1.0624662438576602	0.06051613769108499	0.7788182590717803	0.4892675198592311	-0.18870328293159871	-0.4993434577681951
