Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13
OXTR	Coupled	Not-coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	-9.56826010274673	-5.683321540541739	-0.4401031094294658	-0.4246721608480522	4.675823489396711	4.005264841990152	-2.134593201264067	2.427827503713923	-1.0294706168811985	-1.0866662017175086	0.9697375545257457	0.7406163690034545	0.26990159028325367
P2RY2	Coupled	Coupled	Coupled	-	P2Y receptors	classA	-4.38750666141286	-0.15350037887186152	-3.4851630325147456	8.432883691409852	13.228027944961783	1.7479496758242388	4.353260700150015	1.6557116436247465	0.7708410764565391	3.673999896912226	3.515251123067091	-1.623046614731033	-2.166245675099385
PTGER1	Coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	-7.559905271183662	-4.353498473394264	-2.89066989736978	8.404844403447818	5.874018379962206	0.7934481018915825	1.775637257618797	2.8196334330369006	-0.37658278258657046	-0.9246857345649911	-2.995900233126511	-2.7902363495803866	-1.0669846083549286
PTGER2	Not-coupled	Not-coupled	Coupled	-	Prostanoid receptors	classA	-4.320951221591817	-1.2921455486950209	-3.813956554655114	8.693009939135893	4.441102658143662	-2.1217041445564773	1.3932876529397809	3.7693713402047435	1.8477075392570643	-0.5696453781482056	-1.1600211875876134	-3.4075900932096084	-1.3440241567952749
PTGER3	Coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	4.600121853683226	8.044447939938342	-7.340187031191447	13.778754136730486	2.89417696631907	5.210363709152571	-6.398314648149882	-1.2460236556568494	-0.46841852419452096	2.0042775447257353	-1.9784223811517705	-2.3531037984810257	-3.02357823753633
PTGER4	Not-coupled	Not-coupled	Coupled	-	Prostanoid receptors	classA	-5.722729784328864	-6.812146272484779	-3.620478313918001	9.003901570508285	2.496430304961061	2.2013840864163097	4.444632486776119	1.658642250571284	1.581712610523004	-1.3414129762663618	-0.926477402499374	-0.690701764809933	-2.0801033936161897
PTGFR	Coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	30.08727052717136	-0.32590115697347727	-14.482385236113224	-1.2892668021522498	0.5227988888851283	-0.6635328276709981	-3.0735150912518883	1.6005390631084362	-1.0425143020794834	1.4558176476633808	-1.3385045518527152	1.3220572617804363	1.5430104833811293
PTH1R	Coupled	Not-coupled	Coupled	-	Parathyroid hormone receptors	classB	-0.12836868983009328	1.431747890774988	-3.8146567531576645	5.608434689963516	-2.7510828537982355	1.782984440343174	2.614488242642377	-1.2102185445543785	0.8983102226403422	2.6398548943761124	1.4863339750022868	1.028785780651379	-1.6948373370766054
S1PR1	Not-coupled	Not-coupled	Coupled	-	Lysophospholipid (S1P) receptors	classA	-10.946632915357204	-1.5621302348254462	5.367690290825483	-7.7114699601949654	-2.5309334769360414	3.974767353058971	-1.2522126474837323	2.0993968085924464	-0.4905264406373801	1.5802356593888718	1.0529685791716437	-0.1731316802986049	0.19783324808989466
SSTR2	Coupled	Not-coupled	Coupled	-	Somatostatin receptors	classA	21.688918816936916	-10.313011131548466	-9.99049322435594	-12.668495329924259	1.427240213004668	-0.8870175849336245	-0.6408730001509845	0.44215746557443253	-0.5613509062912468	0.5007011271594378	-1.2497996961661577	-1.3155395194439656	-0.8806702947874074
