Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19
HRH2	Coupled	Not-coupled	Coupled	-	Histamine receptors	classA	-6.818663206143289	8.403469630901661	-2.2143090882441196	1.3242986001919386	-1.0058562814596916	-0.812668654164979	-1.8822697459943725	0.5684920010509373	-1.4025694896303684	-2.414316870785507	0.7598125096323616	-0.0711287949586377	-1.1997079202110517	-0.41080341542683757	-0.901804236237045	1.491397989581008	0.447937950904373	-1.6224211768132615	1.8587098158206605
HTR1A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-14.071765113346814	6.411553745466009	0.18121630645175427	-1.2481091887838667	-0.4478740738505154	-2.786121329200555	2.008960521336125	-0.384574957127619	1.5410588824414235	-2.0973206751240734	1.3446119052439789	0.4010408226161315	0.20232823842661657	0.5402251641083867	-1.618894191997321	2.6587695053244857	-1.3141948012127291	-0.1560926866501419	-0.23318812790817792
HTR1B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-8.835811967678117	2.460730163294716	-1.0022836544079086	0.8350857198363169	-1.4845868544507452	-3.8682336164139004	-0.7760143177960872	-0.143797878003451	0.7624930362842319	-2.301668004791604	1.5518158261646842	0.17186583695661806	-0.2604866694669555	-0.34660316100272937	-1.418770154976984	2.7641414981022985	-0.35542996899142004	-0.011299989706851843	-0.3690897710182611
HTR1D	Not-coupled	Not-coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	2.5724957893524523	3.116064310361377	-1.2760403780927665	0.4372311164814082	-4.175459088526675	-0.6250803494874303	0.7879125651559807	3.375322045496695	1.0587517287442798	1.3911515123150409	2.1297916042940814	-0.9851734348036225	1.0212912672270096	2.2834124359224632	-0.13821475209997497	-1.2011653325879943	0.9288710763181138	-1.661186764431931	-0.7218595511747709
HTR2A	Coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	6.972226286750004	2.957506916154861	-1.635991090513605	1.679854235520315	-6.426437650224159	-1.8173616452070798	0.09102226842989058	2.2766967329950702	-0.5633734118580838	0.1978957605988198	0.9740430521775235	-3.138941676621354	1.7003839106448686	-0.15992064933984299	-0.46901964905348376	-3.2563363569236423	0.6587361836754455	-0.16016537122351276	-0.75927702389451
HTR2B	Coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-4.833410515082865	3.5784510022255533	0.7473653032575689	0.8090079280077981	-3.6728983867569505	-1.5404789765083977	-2.7002915418422138	1.4035337819892186	-0.23903596182304393	-0.018970734292183735	-1.0732592384179742	-1.6752176802416945	1.4762934387669284	-0.11397932977529578	-0.34552077436948025	-2.038536343937312	-0.4922894258883589	0.4811267146792085	-0.5876737755965206
HTR2C	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-5.349491207805321	-1.371477634040279	1.2319639253681536	0.06496105433261713	-3.669289192421012	-3.7270007990109155	-2.196925666358351	-2.6187228481803233	0.06099349850685901	3.493291279223213	-1.9689262986459077	0.22132161836769002	0.5599456247892792	-0.7741356902733733	0.11992628110333532	0.9218740315786355	-1.2731018771152836	0.4313196895212106	-1.042602188388777
LPAR1	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	10.34691335713555	-5.9338189059529585	-4.619667961678158	1.3806824708920886	-0.9930821193647947	-3.7426969192645925	0.3737715166218966	-2.740578903461726	-0.16169630660814724	3.859527546594891	-3.317306772440425	-0.8843631295742803	-1.263622603269501	0.5844546493331099	-1.194611642303192	0.3011947544659026	-1.7032100362418665	-1.1429112644468231	-2.6112481596629356
LPAR2	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	4.569906290883183	-6.961052713828494	-7.472127145655716	5.486352973033771	4.048816077518466	3.30540278723693	-2.626891998436063	-1.5691664828760998	-1.8978056502779934	-0.02056698593922601	0.2892901940244398	-2.2936835598445837	1.9484179283375906	1.2450048853490376	1.3545007310269048	-1.162758375396274	-0.28798042947704383	-3.073355586508796	1.7866046016832888
LTB4R	Coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	6.114074036349444	-7.78164125294099	-8.59205001114648	3.792324159985238	8.553196457521201	2.7830571197278258	-0.6654214473866051	-2.273671723296347	1.223158685319592	-0.06080664871111885	-1.1602174441245234	-2.364762297836811	2.600667899116262	4.88852228682276	2.550693517112421	-0.7494413006543135	-1.0936876005053426	-0.26767960176043576	1.8141508429642024
LTB4R2	Coupled	Not-coupled	Not-coupled	-	Leukotriene receptors	classA	-4.436621679530447	-5.72333210770717	1.5573488356053438	0.9459101423168537	-4.542469429324067	-5.677431241178233	3.8267368052524593	-1.1323542597330007	-1.8216562475785678	-0.09514025069502716	0.17851381676184935	4.598228463141741	-3.7391442339031564	1.9039608784157602	1.480254430202794	1.0377448163574412	-0.08960278301472648	1.2562072075535395	-0.02429891521357924
MC3R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	11.748655626269569	-7.834591496678292	-2.3773170084174557	3.88016089663062	-6.874240094781862	-3.5784918928101836	4.164352209257315	-1.1281297451403158	-2.3205583338378752	0.6086367751741402	0.6325350227079864	4.697249200902738	-1.2468449882933974	2.19496972748126	1.3797241037749661	2.008940847790949	0.9723640083427668	-0.12469562370879972	1.0160808218968151
MC4R	Not-coupled	Not-coupled	Coupled	-	Melanocortin receptors	classA	-14.195190086184057	-1.227625145294049	2.3823244043457232	-0.2743038116756338	-0.04657541140937316	-3.4105598931098977	-1.439269562564743	-1.0547084765727894	-1.0076074100725705	-2.768397632413117	-2.250281400165702	0.428293088568038	2.7307669499774754	-3.0449486931737124	0.9661522515679505	0.6800032195035676	-0.5344721858006818	-0.1626778335633446	-0.35788030934792214
MTNR1A	Coupled	Not-coupled	Coupled	-	Melatonin receptors	classA	-15.368828047418168	0.8657774708869185	1.331343172650011	-2.672785192491836	4.0439841232943605	-3.7964491668494644	1.3867616374957468	-1.417591336290904	-0.16068209631214578	-1.3565503995541344	-1.9713336938082588	-0.013248069157559267	2.3475837111882765	-3.4033393085255454	1.4442813830865386	1.0599177581278119	-0.17694543993766126	0.477711175201308	-0.19899794199575452
MTNR1B	Not-coupled	Not-coupled	Not-coupled	-	Melatonin receptors	classA	-21.181784748094618	5.30048958590561	1.6623720834608622	-3.432072725671435	3.3860720738713583	-2.4779008638976037	3.001274100055612	-2.462488466154589	2.8712319706108844	1.9736080199235786	-2.115693466395325	-0.5984293665788316	1.7740339874021787	-0.5602097028839169	1.322554077795343	-1.252324189804719	1.4942371812803283	2.065043117865065	-0.11995924624141643
NPFFR1	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	5.617126135378518	3.557667543371956	0.5298608870556317	-2.4566349881757574	-3.06289566629927	-0.10935262782004528	3.659423776991511	0.2777350523852405	1.7826669502817079	1.0906752088274436	0.6047233464842622	-1.8326073587564173	4.436023979907964	-0.8607199863104175	1.796351327881063	-3.0490420744348987	2.7704897526969643	1.9525389242159013	-0.49540232771586695
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-14.457445276003574	-1.1363116891165577	2.3077391123183206	0.6625074347416454	-4.008133765927736	-0.9540232192542163	-2.357072457410968	-3.581273499204748	3.8048386800364185	0.43489961278777844	-0.0034491704419218608	-1.219305447528762	0.9921612171520238	0.25750872195805036	1.4994635610747233	0.6343831415110684	2.0045330585814347	2.655946502891551	-1.66424378202957
NPY1R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	2.2167577378954313	-0.5130735014800847	-4.337123989556847	2.784508373575809	-5.276279222901221	4.855774487714668	2.7283636421339548	-2.6892528026219713	7.106497617949708	-1.086395549611857	0.19417415957552742	1.1357851725511763	-2.253317393070404	1.5380821656869086	-1.0867225973599224	0.4104525940204422	1.373629038280634	1.193522389370171	-0.16042190514852997
NPY5R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	-18.66724902441575	0.2506314599222392	0.6587134596298835	0.2747585258659719	2.920929447362711	-0.49298040758050576	1.02084353862676	-1.0557652403390527	-5.333875422104652	3.119400828146291	3.0118895098460876	0.18476726883691102	-1.5365396151321904	0.6498714952096495	0.8373878812641415	-0.34033448213839784	-1.6672661711158012	0.8325104238576112	-1.0664446868822721
OPRD1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-17.446935123255262	-0.6820642631580148	2.7655889838896894	-0.5904205354861388	-0.21060790797492343	0.6473972136002412	3.683035625186437	0.9921365650733807	-3.232546092510578	2.9308089127740757	2.318574481903113	-0.7234409051331812	0.5749713818064699	1.059484429011566	0.44144899194277293	1.2370701521477219	-2.5753945809685983	1.960759968086131	0.3929288290419465
OPRK1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-8.307302713337059	-3.932895286202142	-0.0007319785595322035	1.7576813535929428	0.43996625840259673	0.2994711357734286	3.474554425266139	1.145417899742052	-4.776465595951023	2.0473568182821076	1.555778351513366	-1.8061908539177531	-0.7618659285457983	0.5481204074649445	-0.2699767032820382	0.9369217417099027	-1.7502459232192829	0.28122434247278055	-1.0899854792404493
OPRL1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-19.446558835072462	1.0236029329964185	2.5081438746426685	-0.1551460429669766	-1.0268538492551949	3.0107255939978277	2.0264593605934222	0.10896853398427536	-3.2081874611530257	3.512148012552924	2.4147928650645545	-0.4922523039278029	-0.1515212490520558	1.2047373831666908	0.821470124159205	-0.05588157664770481	-3.648400378213629	1.44171707146333	0.2530636069713473
OPRM1	Coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-15.581776205783706	1.6993177694254546	-0.22643740736592002	-2.19769086295453	4.629640259703441	-0.927403240258961	-0.6949983781344418	-2.0019404810469914	0.4065732602926459	0.6322102357467999	2.911361174048594	2.618885624155747	-1.6390528646352323	-1.421865005965196	-0.6386693215030703	-0.8911742880869976	-0.07796645410201379	-1.8808131864395652	-2.2286716208963293
OXTR	Coupled	Not-coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	-14.560791080220778	-2.2125602772017814	1.54480423319982	-1.3293907267061096	4.9478444433849615	5.006340375553837	-3.63670734905034	-0.3922720696950374	-0.7811614422227671	0.951973041562159	-1.8292247448184151	0.34551591444404856	0.1853577679772132	1.685442297343425	-4.386821468979519	0.6227581178239435	-1.039505560913308	2.177961951769776	0.11809917596774787
P2RY2	Coupled	Coupled	Coupled	-	P2Y receptors	classA	20.861042012567573	-2.6151421136494895	-10.501561295438904	2.967938308676947	6.370426833115944	-3.3931501899387393	-4.573943223444001	-0.8815091778028479	-1.1180847583517797	2.7353313743094834	2.422397681636549	1.9341976375516825	-3.2280938175078275	-2.315871202622878	-2.3820530354190526	-4.314793003351224	1.9926742770646497	2.2066161459799045	0.9800939104557008
PTGER1	Coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	-7.301763963587408	-2.163233572586638	-1.6588490916251901	0.13309263325952628	5.2298944520731885	-1.5931292508813795	-2.145712327877852	3.200165948017669	3.1788660189273945	1.812033365106258	-0.8227726500442771	4.358455838632274	0.06196100101037397	-2.26776638154668	-1.7050521460110548	-0.12067391125837966	0.042403969503096293	0.8092009639666538	0.9105665798354936
PTGER2	Not-coupled	Not-coupled	Coupled	-	Prostanoid receptors	classA	14.291112011332892	-2.9791872060132403	-5.858810188107286	1.739072962671994	1.2204062641331512	-0.6946439293277988	0.03234310383147269	3.659480474946296	1.5592773295300646	2.1529855288730726	2.6539282733493508	1.610490194052807	1.8655196228629949	-4.869038250324186	-0.4222117007703093	-0.17455846439395376	-0.4017812169563914	-0.7724235870740987	3.135586047062414
PTGER3	Coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	9.255895155541305	1.4127250721023328	-5.747940495956022	2.1974591099490794	-0.8240885237487467	2.718345830103311	0.8330681251564019	2.9904411429822675	1.0932001885130103	5.041141780727797	-4.405426080275069	1.877862212672761	0.9716990610495414	-2.2356756958258317	-0.6150867498664477	0.7609806922964905	0.21933559816976828	1.5067282602494785	1.2366974799633597
PTGER4	Not-coupled	Not-coupled	Coupled	-	Prostanoid receptors	classA	20.783885588748173	-8.103503477507031	-4.84953539595792	2.488940113084869	-2.3146013206416343	-1.6086142322852077	-2.019332938026463	2.3127830809983156	1.5371009308198003	0.0514381276974015	0.4668176462028165	1.401975144355423	0.29049822751710275	-3.249274420787874	0.5394845291124098	0.6033258624464114	-1.1269801437110574	-0.9305439633608482	0.9848039421582248
PTGFR	Coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	33.88444220013406	4.525313783707601	1.397511492034644	-6.377410837866182	0.040884889735075404	2.8203368657834997	-0.5211421393922321	-0.545044840928405	-1.5480749899205395	0.8866884511239606	-0.8870997584652385	0.178058385552052	0.9611205598058312	0.8954591472614455	0.06294334760953418	1.5792475240824995	-1.1061545193745794	-0.761410461591077	-0.06386969021960086
PTH1R	Coupled	Not-coupled	Coupled	-	Parathyroid hormone receptors	classB	0.943872477639259	-2.231572188852737	-1.493477030331919	2.017145232603654	-3.8893018219543483	-2.8261108856152686	-1.6941006636634417	-2.0652035878022	0.3002712646398265	1.4014850199744944	-2.547695338482814	0.9105265689722934	1.260053160346722	0.5383456753068084	-2.173794192335341	-0.37926019278877704	-1.1349736674893645	-1.4037045763999532	-1.0718463211121718
S1PR1	Not-coupled	Not-coupled	Coupled	-	Lysophospholipid (S1P) receptors	classA	-25.718598719999438	-0.7393867535925481	3.4825624626895	2.356519780486142	-0.927340143031833	1.5588012122385497	-1.0705097066684974	-0.8628541848494475	-2.3228628443234327	2.2230080697050143	1.319342164777176	-1.4778125443917138	2.564901414812576	0.3869412038461493	-0.622209424516656	0.9116132343202829	-1.999091117505452	-0.3173084897121347	2.402762997285154
SSTR2	Coupled	Not-coupled	Coupled	-	Somatostatin receptors	classA	32.083508023681766	1.8637519726439387	2.7049145134143235	-8.623768189269194	0.3420038504239475	-0.27513350209959897	1.5096823184631625	-1.0281817045310435	-0.7116926839349521	0.0962240291710441	-0.6583470422047436	0.648392930814684	1.0897240001638588	-1.0291969950496433	0.1892385640582273	1.354610764003783	-0.3509834006885267	-1.4137771035312097	-0.38351825714160015
