Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19
HTR1B	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-9.294844514691333	-0.7963193938354008	3.3187182682542544	-1.8760284191152958	-0.6090342309005797	-1.237284709549252	-4.505475090154496	0.05690252510663943	1.1652448761043261	3.1781369815893266	-1.5271774996617955	-0.15489386075388753	1.0959561976021832	-1.001738602802044	-1.086232210867448	-2.168804566132973	2.171837918625012	-0.10305870752717448	0.6525342814311108
HTR1D	-	-	Not-coupled	-	5-Hydroxytryptamine receptors	classA	1.1491604043590937	-2.3524635761154746	4.048544178669921	-3.3730703185571453	-2.91735810909726	-2.355576330900425	-0.04639302692920188	-2.6171822350502274	0.5442519348651467	0.6373306079320487	0.18746767364243555	-2.0991784011679155	3.4816792875748104	-1.8506506128493483	0.9455162557953717	2.0193260897244376	-0.751704451827741	-1.9395219147016143	1.0980395638131812
HTR2A	-	-	Coupled	Coupled	5-Hydroxytryptamine receptors	classA	11.015829618887553	-4.921721947958992	3.486685401092861	-6.090461102797848	-4.949077894303158	-1.5696045054168057	-1.2599328696684338	-1.149855669801708	-0.03758766051804726	-0.7597581817149691	-0.11436001143615648	0.7900219102255522	2.465861204740335	-2.4261096006709817	-1.598370076436946	0.9143541755911174	-2.8960234419262525	0.6007352619957479	0.21656004951501395
HTR2B	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-6.371764652788351	-0.18221134245980733	4.193659769671434	-2.1510580545167772	-4.439104287567328	1.1019195595678093	-2.933019933000457	-1.7735513547326753	-0.6793276536975078	-1.870592224604512	-1.6409485020933423	-0.6465262805972908	1.5477290309220961	-2.283664833341909	-0.7539874376390302	1.0603870143344813	-2.085534589841041	0.17085228534454705	1.8914668605412246
HTR2C	-	-	Coupled	Not-coupled	5-Hydroxytryptamine receptors	classA	-5.263025309894644	-0.6963695624934731	-2.3236063291964246	-1.272442237762344	-3.822943065369389	1.3711916349667037	-4.253048850738901	1.0615467730941197	1.318525798677247	-3.7944076211276654	1.861051333664722	-0.7506495808965905	-0.8486804342089384	0.32692487118487124	-0.024048063309465358	-0.5782258721960185	0.9003890727148203	0.11887389747877908	-0.26561656926466815
LPAR1	-	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	11.530516141201408	-5.239064445828923	-4.801578656467809	-2.8627838055773265	2.3484755841236207	-0.694935484476026	-4.075681666822917	3.096200914513668	0.028259282198492667	-4.722286623493949	1.7587054743168424	-0.6298543116538774	1.9260156734525136	0.8111694971622002	-0.1989422056926681	-0.5948014391562161	1.2108721303889705	0.715085744125364	-1.7191977342616904
LPAR2	-	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	1.3774715336395285	-4.826920460989354	-5.136094856553038	-2.6020130191804296	7.469775401878687	5.708684258371878	1.082453330916273	1.3430877721300187	-2.473717749281417	0.17532433411510198	1.0097020824193326	3.2732779355466093	1.646756130826441	-3.2361964542096873	0.6783740189737567	-1.6189458131720393	-1.5468041426654926	-1.35777262034731	-0.6647310014311524
LTB4R	-	-	Coupled	-	Leukotriene receptors	classA	-6.716027213766873	-2.480845940150745	-4.819253039418507	1.8623816206563881	12.18660932857731	4.873039016616731	1.5102615073616519	1.8100005677286843	-1.0487136983659626	-1.8837529099891823	-1.226902668478961	1.81719150453258	2.8202235685100323	-3.6985170335256403	3.3198767086348298	1.5785287490008422	-0.020170525650534586	-0.7196135102227653	-0.39259591572351293
LTB4R2	-	-	Not-coupled	-	Leukotriene receptors	classA	-3.0900915617226943	-2.71567982899301	-6.617381590085012	-1.6496709863994685	-2.7235295140260347	-5.737397359473246	-4.09392798106525	2.5678753757823376	-1.3781281249962205	1.4255053617901021	1.3739018737731563	-3.348142065177485	-1.6443809995873255	3.1392122298809384	4.018549202503195	0.4906787260786563	1.106773159142429	1.0262331383139127	0.31269142203769973
MC3R	-	-	Coupled	-	Melanocortin receptors	classA	12.456798788162123	-6.7095214822192135	-7.507138743927392	-6.065784287368261	-2.5624771750038065	-4.68068636969726	-2.2843253597748636	3.776150545991629	-2.057428287816153	2.0460276237460153	2.466329295464632	-2.8561939988840677	-1.367187122529438	1.0747294171287844	2.8923909336458444	0.3243593265435057	1.4803684568169262	-0.6429221238440782	0.3566009531658238
MC4R	-	-	Coupled	-	Melanocortin receptors	classA	-8.711439985443318	-0.7714144188932047	-3.235959725380869	-0.8692132153877214	-1.3055962757918056	-0.5947531516484715	-3.4149442170689928	0.08032705926239575	0.009001121876262654	-1.339783473673772	-1.4522849898611236	2.2053326611585375	-4.730809693136003	-0.3044515428956074	-1.7107057082386956	-1.0698299882993445	0.32986657273880887	-0.07753188596697325	0.19309464731912876
MTNR1A	-	-	Coupled	-	Melatonin receptors	classA	-14.484020652358133	1.7608150141673413	0.28385005545939396	4.036643751331189	2.7753042187389902	-2.412032337644128	-2.816928460824562	0.30054430006203675	1.511943789596009	-2.0823245959912433	-0.3079121161144445	1.9657528188443876	-4.279949089066075	-0.042557535522462685	-1.6415493488969708	-1.2488962486784076	0.4637197355538197	0.21115137022692684	0.3929952053419751
MTNR1B	-	-	Not-coupled	-	Melatonin receptors	classA	-12.606803288179494	1.7630261256322115	3.795496838303006	3.1843986297624762	1.846217373857646	-2.4534182452540256	0.4111598548249936	1.5531498059327122	4.791366615128866	-4.483969364425906	2.3514740407615093	2.0279159492573013	-2.421277556502821	0.6124149685992959	-0.7658591391833475	1.7727928478613686	-0.4811908796133882	1.364264808702213	0.5307614613198456
NPFFR1	-	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	16.68217300143501	-4.677050669804785	1.9172270147592174	-3.405919702158351	-2.2899792632301197	-4.0953099033093325	3.650561672541519	0.029337431537098814	5.039578108527375	-1.2273174403142733	3.8872508763670686	4.667356339756871	-2.551073210377344	-1.122123785624139	-1.115769207701013	3.2267268026280855	-2.7866335143611254	0.29563296087919283	1.9397629583657772
NPFFR2	-	-	Not-coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-13.01673397043924	0.026131015252057185	-2.18887377214245	0.04517567761692882	-4.835655394599318	4.286050648055214	-1.5303823039351554	2.50565567732135	4.717358738537704	-1.8084814407079575	-0.26588821540987195	2.460119661020626	-0.4796960870705777	0.5770955806885268	0.589637998406777	0.3542155644067256	0.9350880669578637	0.7217796854199773	1.7199904973126392
NPY1R	-	-	Coupled	-	Neuropeptide Y receptors	classA	5.829298377479657	-5.380675294874261	-0.34609478306333313	-4.984184742741707	-1.9202752101789415	2.2109464093280047	5.87018398580573	6.291950120718096	5.232475818998547	1.2599387278310574	-2.0680913711317324	-0.5094258262461618	2.1932078279470164	2.06457833187559	0.7637335751005068	-0.23546834784992365	2.196140261455533	2.188361748448501	0.6532776474656404
NPY5R	-	-	Not-coupled	-	Neuropeptide Y receptors	classA	-21.468210656703494	2.1356461445942285	1.930548913654346	4.013578512425386	0.9951992056711156	-0.478581229378184	-1.70086900665527	-0.3133677458779129	-3.376180664648283	1.5434018443492639	5.0202887930122175	0.3011957682353026	0.4453350724663641	-0.13709723901513932	1.5783286186244565	-0.6166704693557198	-0.6810747487718457	2.163803982125196	-0.14267433278529146
OPRD1	-	-	Coupled	Not-coupled	Opioid receptors	classA	-20.484737939567356	2.013785561587158	0.8932375490456723	4.059390282840479	-1.9665745925273732	-2.957214749033298	0.5014749704964678	-0.4571201984261268	-1.7324843697425054	1.1699998402190266	3.7766556942895053	0.10842171402503838	0.7904625504977671	-2.4215662567438554	1.425210011873602	-1.1390528997459635	0.6089588304904376	2.5188232765863443	0.792249867706838
OPRK1	-	-	Coupled	Coupled	Opioid receptors	classA	-12.547692480034376	-0.45354106792846505	-1.2628230411546943	1.9169089853312147	0.5930193098639114	-3.5412950803307597	-0.6501964088152067	-0.06953498383204601	-4.274955131523128	1.192117778051072	2.6129762879617404	0.6482471956346896	2.2575224020244846	-2.1415427133711047	0.5157975489178432	-2.3340793185450335	0.0378005000420438	2.01352717514462	-0.5696882536856359
OPRL1	-	-	Coupled	-	Opioid receptors	classA	-16.519485356296556	1.0129171626211586	1.2345361435147162	1.9670636652999942	-3.1446779323555103	-0.39593210889113634	2.2544354106799305	-0.6123164182376406	-1.848637530706356	0.7938213918555226	4.233204298918768	0.32481790377803016	1.095313654747933	-1.620110689393986	2.002243284820927	-1.7436166105819597	0.33047556464416056	2.281125192512644	0.4880079485949301
OPRM1	-	-	Coupled	Coupled	Opioid receptors	classA	-24.9868944997164	3.610762561160404	2.3110777970950123	5.66320339930953	3.443501144567145	1.4178855592487691	-1.7302159064925982	0.04348245881425184	2.189154182350113	1.5290880733452947	1.9620522256082564	-2.662221792660604	-1.0831814614231647	1.8776591571962524	0.4185927427088444	0.6878814689521902	-1.5346796454135536	-0.8267410311500913	-1.9714293595854526
OXTR	-	-	Coupled	Coupled	Vasopressin and oxytocin receptors	classA	-13.856179410189666	1.354125423054636	-1.8585889181794146	4.7664722104527515	2.2694765682882445	5.549520287438239	3.3070432953788123	-0.9663040478223184	-2.0344914789767627	-0.7785653730748129	-0.17323231547573936	-0.10350259905703489	0.3382538314901355	0.052272396930777024	-2.0287755483655756	1.1455966471474854	2.4035081967881293	2.320216117998181	0.6026923176174781
P2RY2	-	-	Coupled	Not-coupled	P2Y receptors	classA	14.686996985280818	-4.887039508333689	-0.8541852467125522	-3.1595351597475068	10.905443623351992	6.333267864937633	-4.0414830785818525	0.07296398720564225	-0.9328631684100291	2.296628396308116	3.482585454748513	-3.3354446291463113	1.392487413662395	3.6035430571870246	-2.4518542987058543	1.498331591651052	-3.65685239061968	1.770389571708639	1.1694089365480604
PTGER1	-	-	Coupled	Not-coupled	Prostanoid receptors	classA	-0.5544983801004614	-2.334099461030233	-3.374838849208415	-0.14484862149645034	5.495301822404582	1.5305710283824983	0.18649480968803064	-2.501298535409659	2.395116087431854	-0.5348284081109498	0.5159517371722857	-4.2946255844800865	-1.911255497360124	0.4493883081845427	-2.274550577880334	-1.220470167531989	0.9617818328793359	0.6967001400122079	1.294672748462515
PTGER2	-	-	Coupled	Coupled	Prostanoid receptors	classA	13.06969414656913	-5.499462869304378	-2.0209476917847313	-3.4124287298027745	5.039290952551154	-0.3074680260349453	0.8489961175042158	-1.8241428302473002	1.9658146473755032	2.01312097473891	2.5480801415895677	-3.2351562644996665	-0.4068354916419836	-1.0466692735835594	-3.5846381966577154	-2.923072424278386	-1.8551321193936243	-2.2532749808501675	0.9314640982054362
PTGER3	-	-	Not-coupled	-	Prostanoid receptors	classA	11.86937401262819	-5.1094558638189	1.6160160826480394	-4.335653628971609	3.3499620242551815	1.7785235990579769	4.935371213632302	-0.9137165103702747	0.07171310427100477	-4.850959161692863	1.4570596205318178	-3.104091551698332	-0.7768465618029209	-0.5759846581071558	-0.21867531973690268	-2.9149808061214744	0.3334863668627538	1.3950135366467245	1.2557540503792488
PTGER4	-	-	Coupled	Not-coupled	Prostanoid receptors	classA	14.560009414858014	-5.886189248517812	-7.499530167444942	-4.062927618350032	2.4107315123947237	1.4761779962124215	-1.5528258315145846	-0.6996198796535565	1.3350641882779868	1.2558368799222983	-0.6542210220064455	-2.8889225166627526	-1.1907355335720435	-0.5959717962830455	-1.4782491044403143	-2.567004965176203	-1.755770613723596	-0.9934269409096027	0.6214878354247481
PTGFR	-	-	Not-coupled	-	Prostanoid receptors	classA	34.11591837656575	0.8813993179121455	5.149167835761669	6.43295365052498	-1.6281654724525847	0.5577914138378848	1.8700391891353394	-0.555439494853267	-1.5970306371157255	-1.7966002435310238	0.4908422486499817	-0.038566374367802275	-0.8019517553659538	-0.7253381775502876	1.364144028195897	0.0416242078299793	1.2155365358881292	-0.7744817989178028	0.06522837912752516
PTH1R	-	-	Coupled	-	Parathyroid hormone receptors	classB	2.1180725444724855	-2.8897926466492576	-2.3659356024372897	-3.641439687686598	-2.020459728059602	0.9793245904530371	-3.5854060277238284	2.1445136046182354	-0.02753797004580373	-3.5340394874172447	0.21498535001791336	-2.3879789626312373	0.06127530224214813	-1.0580988228396553	-0.8380566544698993	0.7169772811913644	-0.15058579506290323	-0.875897498830077	0.1903093655803024
S1PR1	-	-	Coupled	-	Lysophospholipid (S1P) receptors	classA	-23.715326452399758	2.0933209692203807	-0.8272648612814277	1.2042053397311887	-3.5148955379038274	2.520146491865727	0.6365514254893512	0.08501863470141607	-1.4206134612817707	-0.17201276146121622	2.229242442502665	1.5977958383154856	1.0493605505798347	-3.6656005351432626	-0.5809392917602259	-1.4585675667536868	0.1771015821334542	-0.3288190155687436	0.09214461221954526
SSTR2	-	-	Coupled	-	Somatostatin receptors	classA	32.01315210856332	1.9735344655292064	3.7278402382584535	10.805000337453075	-2.1096482787951634	-1.5089656940038503	-0.6339290642535315	0.5398049469655294	-0.5388555623184648	-0.22974744411614265	0.03697156072539488	-0.7200005893324892	-1.0405105968952502	-1.2204944479243447	-0.8994960754431693	-0.6635881442122715	0.36578132477943714	-1.7676113023274507	-0.4019191141384509
