Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18
HTR2B	Not-coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	12.38460867012312	-14.852340168111507	-4.514348390317654	1.3778095917384108	4.442042485044724	-3.062035614869519	0.12134740776655056	-1.4276127672268637	-4.719643715178361	-0.6293082050708981	-5.086773291920452	3.7095761166157324	3.0315921175756704	-5.237120516184445	-2.063960299203647	-1.9375558548277518	-1.7524693942574059	1.409544346047652
HTR2C	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-2.138535968735692	-1.6702532727857105	6.629600883987996	4.823290306440757	14.069322822155998	-5.460190399798852	3.4669153787484084	0.3947178566810248	0.3896738985912384	-0.4019086838419941	1.9252683812243068	0.6424447914086157	-1.0660964839002942	3.5750007279962737	-2.3513639566513675	-1.3050623486207131	0.9777466664040254	2.714913977177502
LPAR1	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-5.908350311741306	1.3936114659888514	7.119701932095005	4.934918294380704	14.818461692952699	0.6647507277603865	5.366901495890985	5.256394889745526	0.324043517528107	3.016206879395313	-0.6423260469701748	-0.9958776435817212	0.004814530224010847	3.2804036203332823	-3.214308414375037	0.7291826574380867	-0.0404607596293333	2.4372166781720757
LPAR2	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-18.08717504518714	3.151579063735012	3.2466087289066294	-0.39990705387655184	-4.998478928399034	7.1688986869909845	-5.615924545355508	1.7650695567175596	-1.5525740679877233	11.167090752103741	0.5562564503478357	5.606459378984013	0.8173611911468714	0.21964831944908544	-2.880964162653878	-2.4717747288823455	-2.072416226849205	2.6357650694367813
LTB4R	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	-14.999683195247268	2.0586175489842953	7.074397909155747	-1.1500973907898366	-7.965983770986232	10.22648049951348	-4.145677457637366	5.856354023405888	1.944090291765514	12.64818685042856	-2.7195923328125686	1.8097314433992093	0.03311816943342093	1.5828086150364338	-1.9155668149141722	-2.6328576348417485	-2.6722566150328997	0.8035545510515761
LTB4R2	Coupled	Coupled	Not-coupled	-	Leukotriene receptors	classA	-21.812877986609777	5.6945915396613005	4.441170568377344	6.972132185978007	17.48801318107114	-4.725155892014346	4.839226143530024	3.604007870613988	5.20647153496121	-6.455010533332481	3.075032661334698	-5.6762781901683725	-6.506070185187966	-1.4578331952450172	-2.7411554722387836	5.092016976623183	-2.067081698877045	0.1917385450364223
MC3R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-16.91460882807339	2.080736425924524	5.400222536904249	7.082312635853316	17.000964430044736	-5.717275163061202	3.6069231234189107	2.4060219116643795	5.63717603417465	-5.241216286881598	4.208747713882215	-3.771807179867852	-6.7413762406542705	-0.0830548959698358	-3.405260054620911	3.9064743785741967	-1.6466192990736814	1.2708606612948317
MC4R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-17.54028168728786	5.440587260410608	-8.763212391960067	-0.13030511061848263	9.252349716566757	-4.961672296071962	1.4987787542208435	-2.5500731429599495	-0.40969832768027975	8.429797973407249	2.7573971128020593	2.2330999595430727	0.15538590899152976	-3.3893415981735258	5.618094799756208	-1.1329747496113451	7.131631343797314	-3.059929032978264
MTNR1A	Coupled	Coupled	Coupled	-	Melatonin receptors	classA	-13.376675778055894	1.5007744192744754	-8.201056738447686	-2.563690965430818	3.9924800085134557	-2.4379407327468554	5.709669699923914	0.19436330163430157	4.7186150195310175	8.26107176008925	-0.2302104531596118	1.117719454663631	0.1377983032773256	-2.2808548043173293	6.119561439155477	-0.7161894001289791	7.371004294575249	-3.2795223154398676
MTNR1B	Coupled	Coupled	Not-coupled	-	Melatonin receptors	classA	-1.1962034645590702	-4.996184142626624	-7.314946551919162	-2.4878457265658023	-2.0597683887970515	-0.016706537401016942	3.3086487010527965	-7.763536932771558	5.683573125108266	6.248523407894547	-2.475422531454614	0.24288151605355413	3.7075455591308835	-2.414492591691681	2.077413700746621	-1.9046889783172865	2.2932499757626545	-1.8121213438280952
NPFFR1	Coupled	Coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	20.176078493014003	-21.3377149653622	7.015871717283328	-5.888184740510868	-6.203102429333766	-8.293209170972904	7.255536843463577	-5.3418857380679166	16.150722779467408	3.110593035625154	2.5260366263419005	10.331016068110557	-0.9078466443394975	-6.304025666393983	11.206596123609375	5.131946338571258	-4.689106104593089	3.786500583099664
NPFFR2	Coupled	Coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-12.120688931703695	3.2557134207547658	-7.748965164339333	-2.4707470261854114	0.33550765886375133	-5.012230489051546	3.71305647566835	-10.376699526046476	-5.664845352717476	4.149394896884703	4.138211275132812	1.584079019345042	1.0819420251332652	-2.520572128599808	-0.8987813323652577	-2.379297752284368	-0.8229246334249797	-3.3318583946849567
NPY1R	Coupled	-	Coupled	-	Neuropeptide Y receptors	classA	9.093887018610422	-16.231283904417	3.6512209256318977	-4.762104807535147	-6.020841699538268	-8.992760367295041	4.20135774383705	1.214748737029159	-7.406489362867036	6.137231974373514	9.243822677174391	-2.1253056503643153	1.967775753808898	-3.8096878874767026	-2.444258348468613	1.20168692033769	-4.388269597256436	-4.127684842283838
NPY5R	Coupled	-	Coupled	-	Neuropeptide Y receptors	classA	-19.237350609773383	1.805381984849746	-12.051627961092748	-2.1611312205146924	-3.0553667763859558	0.169833020281541	-0.8404170427843608	-0.7592043407672999	9.425728895942772	-1.6065646688069497	0.32303412781278606	2.6830343727406962	-2.1065357101447963	2.3847028245802586	-2.3866474868893808	-3.5597663271871975	1.5906576917932207	-1.0116527354136742
OPRD1	Coupled	Coupled	Coupled	-	Opioid receptors	classA	-17.17458747363982	-0.3329966286284585	-8.369843277976457	-2.8929650221902565	-3.3815191333078665	-6.215895119005675	-0.716930293763772	-2.40236851228196	9.340258336001424	-4.628148654221382	-0.27877017442759094	0.025600257981762457	-1.9802377585024078	2.4165969947097836	-0.7348783169849172	-3.8604865510552013	1.0932774641979799	-1.3530397125353621
OPRK1	Coupled	Coupled	Coupled	-	Opioid receptors	classA	-23.27691791556708	2.7814631093600313	-10.098354303935416	-1.71453575689213	-1.1324019504509648	-3.4789833501715215	-0.744677491068082	1.856845620560863	9.31279598597469	-1.7899256823030676	-2.2368224999906023	-1.1121792728861375	0.019598136467032814	1.1610202023279674	-2.9131024128187297	-2.961197247036419	0.05382850880330835	-1.6901326311585692
OPRL1	Coupled	Coupled	Coupled	-	Opioid receptors	classA	-12.140359881818954	-1.933474840199367	-9.114565143229257	-3.8419250767753494	-5.057454508645787	-3.989001751940211	-2.7942049263726267	-5.673820172157378	8.71337968453179	-4.848208398256925	2.1966294217386357	1.2468183448949928	-4.838138751435735	3.062407429715419	-2.6404380606228472	-3.7119898502259754	1.8118635769924183	-0.6648718215023114
OPRM1	Coupled	Coupled	Coupled	-	Opioid receptors	classA	-11.27983984321417	-0.12095561603862243	-1.8626396742906062	-3.8116116558592794	-12.644522661302213	9.252559461070394	14.945618187252608	-7.245306123939174	-3.066465074627335	2.1482713186017155	-2.0856496199385015	-4.195234340673334	-6.145766707511019	-3.7542147153940593	-3.961864653558996	2.756564009769132	3.2206383496214994	6.277215508492843
OXTR	Coupled	Coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	-9.971400708542014	0.5846535809347186	10.551700534061247	-2.744669705227508	-8.963443744723945	3.251108184428359	-6.009455272484925	-1.082464583856133	0.6342432162465502	2.7241477916604397	3.471066783522172	-0.7684476948734502	-0.864282023324364	0.565589416505113	0.8878625670512288	-0.2131095238894941	-0.03537358149436798	-1.2090531343588613
P2RY2	Coupled	Not-coupled	Coupled	-	P2Y receptors	classA	3.397189798393485	-7.626483708723822	18.361312900714196	10.679325187593836	0.956432951535365	19.21665189324764	1.4458468992483249	1.3704722272782632	2.9432316271751997	0.998437035789783	8.227813943528943	8.297867258152039	6.271127375703928	0.49686484034200007	-5.775334784119815	4.533547547684841	1.1261397833253584	1.400359703769734
PTGER1	Coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	-7.28095380691975	-3.2256954361928756	20.84620302338022	11.688617478175322	6.005881722924066	10.61528422207043	2.9737352408472	-3.445764531707399	-0.19948677144184412	-5.6457895933236175	3.383894404573795	-3.3353740532133265	3.400144301690822	2.8779212992113017	1.115696631811577	-0.44398399877166683	4.362332345356688	-4.547674221468655
PTGER2	Not-coupled	Not-coupled	Coupled	-	Prostanoid receptors	classA	-2.4451489559924133	-5.822539232084205	20.883578081790944	8.919828144422752	0.01477769583444235	7.080143387881253	5.36388841127465	-3.1360481789801975	4.742796157338839	-7.9266046613260475	0.6423507901460774	2.439015288285309	5.769998623437893	2.6049573115402813	1.731202875053028	1.086418195241362	3.477662282588397	-1.376666748766416
PTGER3	Coupled	Coupled	Not-coupled	-	Prostanoid receptors	classA	16.194671893293936	-19.198971045300127	18.58638647546977	7.496980052849955	0.20046144320072487	8.490363364530923	-7.245455666582685	-10.558495661975194	2.223983000541969	0.9109997947096422	-1.4696334843625396	-5.337599656655207	0.47012973964396676	-4.128057580438481	-4.339875664360514	2.38618719025507	4.269240841898334	-2.4623682287855653
PTGER4	Coupled	Not-coupled	Coupled	-	Prostanoid receptors	classA	-7.082085695135336	3.057155118589881	21.100781390872246	11.176587196674927	4.4426354668295716	7.3102950126918325	2.159855741194748	-1.1839341381285506	-1.6863470499732147	-6.622222794629977	-0.20990299828894504	3.407067009736625	9.084780795044228	-3.205472911378837	0.6402462319113448	-0.7395457727783136	6.221702238580304	1.510627673611306
PTGFR	Not-coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	44.44173883142661	9.08148889399982	7.875280384107666	-15.219831010285365	-1.2527602749629296	-0.1807629581273465	-2.439417232862914	-0.8464573343802995	5.387186100732337	-0.501421529609091	-2.184383700426687	-2.0602085667154655	-1.192971692874356	1.667234301637249	0.7532629079216543	-2.5979797959694655	0.8973602251913978	0.8527951687796729
PTH1R	Not-coupled	Not-coupled	Coupled	-	Parathyroid hormone receptors	classB	4.702367648705416	-7.777079886654408	9.602644010604022	3.928132791892529	12.367142807008916	-5.939823508487327	2.094041791357331	2.0171046885585047	-0.022089500756947465	1.9198627232070675	0.06552896884457302	-0.8652377536888334	-0.6137244426985169	1.403272632852207	-4.477151571440579	-2.175001803524387	1.6646831054984874	2.306022150266323
S1PR1	Coupled	Coupled	Coupled	-	Lysophospholipid (S1P) receptors	classA	-17.916675310229305	1.596026910523994	-11.407603019467853	-1.7086763207276587	-2.003002363789234	-3.3642020384120115	-4.823728370709198	-3.6297742820350356	1.2699860503995277	-2.279280246722182	0.4255723346402236	4.207272229461774	-0.8177787864768251	1.73942910818137	-2.03955990464804	-6.0148832347518475	1.9906771975653563	1.0637088450745131
SSTR2	Coupled	Coupled	Coupled	-	Somatostatin receptors	classA	21.463664272265817	31.553925982187017	-5.270755823210189	-18.272395508722077	5.161821249371322	3.911809947926815	1.1175324970847507	-0.33526366616829345	3.7699592007545872	-1.4495984617878779	-0.7342722847426216	-2.464795800890359	0.3784792056058363	-0.9714990834416539	0.36183166325233246	0.4783718197930435	1.8329987576443376	-0.08911553601860281
