Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98
GPR143	-	-	-	-	NA	Other	3.1437013730204098	-2.0022019846697217	-0.25401222768637177	1.2322581371071573	-2.96171582002543	0.7562078026467756	1.8298532761062962	2.1633248489349044	-0.4308134258511091	0.870008184601919	2.9501662043709707	-1.3089369203500085	-1.752071714241139	0.4655948535033932	0.12700631686626887	1.6153062489017505	-0.5717185595773185	0.11796905869447136	-0.5176572471692115	0.9929743994850675	-0.29822005773914106	0.8046923760857636	-0.279184481900021	-1.2667315932510126	0.07505601025079058	-0.06563114900712448	0.9695743551174737	0.16969197262889496	0.24420626945198715	0.7843289311394509	-0.7108660819714171	0.04926963363590236	-0.738806660130236	0.844196386847328	-0.9222397396551969	1.1952381866138304	-0.5880836892425307	0.8055161680213622	-0.46418794765355204	-0.6781985234531286	-0.2959477876630386	-0.5228559639064168	0.1338327387978151	-0.15256377203946564	0.342952601736221	-0.7253614351265113	-0.09092811810165566	0.26259841333082773	-0.8699252135842599	-0.12755426600519157	-0.19485690688415724	-0.012540157931524397	-0.62246383823855	0.22962546131248157	-0.7850437015413289	-0.26965677895918555	-0.8153334189710855	-0.011204220127670944	-0.24406274995193677	0.12885595882917086	0.41516289405713674	-0.12384392077811343	-0.6164873452061025	-0.316074909397145	-0.01632320468048836	0.40534316011303617	0.27929126885651856	0.03842831974429812	-0.018067103436060335	-0.48527289018252023	0.3178088727672026	0.45463829519298604	-0.09306643095067346	0.4515488594204209	-0.59587642520311	-0.6476754327093867	0.24737483079237796	-0.19235978915965965	-0.03263932735855041	-0.13725097095564798	-0.48072035630914095	-0.21321545862910482	-0.05403894509603153	-0.12466304139524677	0.6106044125207281	0.22063231700811822	0.7010316506716806	-0.13677025204781745	-0.38997308553640414	0.42170880588381643	-0.46205509381441273	-0.24239801479089992	0.1406439357014738	0.03978332339295191	-0.1381179479759419	0.2273598856438633	-0.22145531851534078	-0.15491241659295707
GPR182	-	-	-	-	NA	classA	5.201380327721867	-1.2270468616947845	0.010941664549373103	0.2862602563641611	0.2435145677536982	-2.7914686739907784	-0.9596756236161262	0.5559848011165767	-3.5126049920890785	2.3769400572283303	0.5317763443614262	4.384270199096625	1.315122354857592	0.7781421554616976	0.24240820443494646	-0.8627838314069022	-0.7172484263771866	-0.18262301285667265	-0.49171795651843964	0.09486179439363658	-0.33757611502117896	0.09508875120222542	0.830049206057212	-0.48388098496647913	1.4170274723292093	-1.3823832110096645	-0.3007246402377838	-0.019692965833050233	0.36901967890740095	-0.14225767737887945	-0.24109534805460336	-0.20119348796083886	-1.0517523642883868	-0.35545412788819136	-0.575517294748382	-0.5434508336498748	-1.329307460067686	0.2997929995424837	0.9158967074423573	-0.19385928905238503	0.03573036151413584	0.07016601686068491	1.2805874862352737	-0.5732063186328686	-1.000372396185006	-0.322847377412711	-0.20047736889374262	0.05213105458421189	-0.5298261096070831	-0.41012545320552074	0.005564692403015855	0.2936408087088213	0.05512383771226912	-0.8791902880521949	-0.40482165255288727	-0.8576294778947274	0.30489344902665744	-0.6604161332255469	0.05681270766532142	-0.10443863100920485	0.2461334906582151	0.0005233455863870012	-0.09905651667944566	-0.7658173406358023	-0.282531750219167	-0.09881765442696909	0.3532503716451514	0.22247177117352246	0.6637168741813267	0.08586862763338181	-0.1838016841329166	0.25998499076508647	-0.027278559739889754	0.07171945686130818	0.030380813647258306	-0.19418413154449043	-0.35922698514768403	0.21100381206863147	-0.12994812418211804	0.21701232549604818	0.05919390445240206	-0.004388255094609704	-0.3504175610077861	-0.0743567648023357	0.37296687510780785	-0.0034857889301392413	-0.32362697924446227	-0.05183885693874334	0.09079315887414809	0.36524303165145366	-0.06231988277946361	0.23375310758745513	-0.38747199075587363	0.31199628282303205	0.25755925693936094	0.32244247505076673	-0.2440739394630585	-0.3074959282429801
GPRC5B	-	-	-	-	NA	classC	6.448617713015193	-0.9822910909282596	9.083825089059152	1.9719492690274487	2.8591666697804055	0.5334739707161226	-0.2603504326174581	-2.205511894547463	1.0433734233422705	-0.18970917231470216	-0.24375695518100593	0.1545214549010225	-1.6007738416792698	-1.0972613803562588	2.7806280303989412	-0.6399463748408518	-0.742284486101368	-0.34538838663679444	-2.7496955230229156	0.642813164447625	0.5509625539488755	-0.5325452101650904	0.602096254415816	0.9928026110189593	0.1349601872206964	1.1799735660719664	0.8205629940031146	0.5150868519853056	1.4043407741758955	-0.6114890917856316	0.19068410975754407	0.44081271553186135	-0.6720089177370296	0.24683731704881762	-0.7537982399184017	0.6596464115032611	0.11745521413973001	-0.8990355839214704	-0.15193748671956875	0.3293395916714534	-0.176263366876425	-0.6491765276017982	1.4177319973402607	-0.722332605028355	0.36287472818512573	-0.693520717730694	0.03729430174835255	-0.3213435745011071	0.14262549125226437	-1.603616047405939	0.4291559232790534	-0.17145065369651535	0.3297573141344413	-0.26449524555137593	0.2354653212882868	-0.18384962965331525	-0.4089478016976162	-0.6188638218584259	-0.23603425825140098	0.9237742744849285	-0.9310449180442908	0.6017880049407597	0.09045517639394689	0.027000404749673967	-0.3776906497997364	0.21137345793338944	-0.15222491248840506	0.27965937951238756	-0.2022356987393475	-0.2634386418162581	0.009451632942736042	-0.04153039555369318	-0.2187278395504218	-0.28312739090257655	-0.02865646051535982	0.0685475698380539	-0.4848474686577322	-0.300690276341325	0.7835395651462755	-0.2975153966199767	0.3087540070808319	0.006285675874858673	0.599598442526504	0.009815257592273748	-0.2960744749234186	-0.10185325425081992	0.3159491643159995	-0.6546011230731095	-0.060042290399011176	-0.5064695125342076	0.3475955608900807	0.08413916097307209	-0.1272763629430334	0.5545818654879304	0.20142756090447222	0.08631302452022178	-0.5617158069976936	-0.060251115289855654
PTGER1	-	-	Coupled	Not-coupled	Prostanoid receptors	classA	2.406110365401365	-0.5010258445718128	0.08978169188191482	-1.2552468313534886	-0.005047667098785353	-1.141744938078162	0.6474826004793932	0.24155263604998034	-1.3358789296982783	1.3470166236577814	-0.8077308345186159	-1.286261554258485	-1.134310239048231	0.6650871442399043	1.0654095028203674	-1.5036529546027793	0.7577729096986485	-1.2343807248293344	-0.30390478034023805	-0.06917217665505407	1.0113935252890864	1.3829698602240994	-1.4421686415687252	1.2300276985129865	-1.378551582921402	-1.0263303103593564	0.8263003495356003	-0.3135173819545708	-1.565385535243948	1.0716680840166837	1.6379430758726445	-0.877792251771176	-0.3025345029552872	0.5317327393975674	-0.6792167602986179	0.6041971738997715	-0.2721606589715798	0.4963301648501039	0.2815148274309026	-0.1201007835615766	0.43011480822180836	-0.17312878440357812	0.2904915010678178	-0.7930133540690101	1.10395816192024	-0.11959233679582335	1.7963294807690497	-1.1464455691756714	-1.3064352757422322	0.5603254892642199	-0.8117098481952008	0.2964283088244979	0.47198802343517965	-0.3715993115190885	-0.5732952152593858	0.0968253649809744	-0.6638810259557841	-0.12241916732990202	0.8131932784771587	-0.03003092945537296	0.030833545920336162	0.1691121371334372	-0.03341418041538792	0.21761810165510043	0.1161325614390492	0.8326357070990927	-0.5745812614273541	-0.10570512363804624	-0.3549396833945586	0.582338645168333	0.34803718510286413	-0.6699506632833205	0.33524282172692366	-0.11941631310152445	0.5316359831073223	-0.23088108170516866	0.266061996728236	-0.21334519641968633	-0.09774378374743466	-0.037662478811396206	0.23534395629838156	-0.260442582613302	-0.04876571544705471	-0.17343664542568507	-0.10701497601412466	0.24543251399488875	-0.5139387968213062	0.28186143612413045	0.14348499436805634	-0.32504875961032564	-0.3200100084127977	-0.27852336764109037	-0.32013539200248087	-0.36964305542209375	-0.5895617892851026	0.17008584022405737	0.19909718645990168	-0.17532110425675643
OPN3	-	-	-	-	NA	classA	-2.009895363938344	2.556990669672942	1.1537735036035481	-3.0047039386335137	-0.1597022984597793	2.312699538910798	0.045147471507937326	0.7667959924838516	0.3980929922245905	0.655014224356231	-0.7142944108065197	0.011106509494113872	-0.5293746404400236	-0.55470350974701	-0.759248307637952	-0.29066419084815354	1.0260257255638616	1.7667560634443193	-0.5103636501993001	0.8758706967489791	-0.34942775140181714	0.07956428899894487	2.064855111940695	-0.8265047742770126	-0.15173737625271383	-0.7402800255038392	0.9030089281014387	-0.09398449793951759	-0.42192888065128675	-1.0808690917961559	0.7332907518501012	-0.20419078931430007	-0.7711243268265295	-0.66735588875411	0.5221616721943032	1.2503711401457593	0.5550359360655762	-0.15590296440685933	0.05456905367508716	-0.6783061263554365	0.4501939215120578	0.36700891788920037	-0.018055869917377655	-0.6353482474319239	-0.7546863650035205	-0.00503633278776299	0.5684010515761684	0.2336223183837248	-0.20587195991965324	0.7965981120783444	-0.581659608150263	-0.8574931437856964	0.03636068971613485	-0.42009763693172447	0.47210474859718443	-0.6493514135203182	0.49751016204627924	-0.30220785713457127	-0.5066330472970594	-0.015735397197479073	0.12026178657289718	0.3084995288624482	-0.144626112844125	0.26100652227455123	-0.24928549819780924	-0.21780796332239932	0.397141578142166	0.07933723311688863	-0.07221809312183221	-0.13133450422053766	-0.6232441953685112	0.20303494759982504	0.8285050042676184	-0.2915238093998231	0.23410026126563369	-0.11759910885293044	0.2701093663399866	-0.1346049254884089	-0.7277767096072058	-0.23897199916513603	0.18526905294299717	-0.3987512901273936	-0.038877339245927636	-0.02023623170202467	-0.11854241101999237	-0.21704189973952936	0.6816990749643591	0.7188860972370292	0.1247213037299853	-0.3691236777993517	-0.09001828396167279	-0.03486367244445361	0.07481229617973162	-0.003968255762295199	0.24669883547428637	-0.12372104520476997	-0.01017696923084641	0.2588933537292613
DRD3	-	-	-	-	Dopamine receptors	classA	7.078987489165237	-0.48260126024974004	-2.6177856341680092	-3.7631212244070054	-0.8273826796657149	1.1689478207846795	-0.35591075844551395	-0.07107936803083142	1.5568917194550518	1.079041915394899	-0.05454913575287271	-0.5414215721673008	-1.109888332742793	-0.7255859061227948	-0.009238932787427273	0.16992647681614784	-2.6043246782176275	1.088142924787908	-0.10216956379566526	0.6316907801258747	-0.2839225711322415	-0.02317716176776319	-0.8045057725228195	0.12474520439787165	-0.7265383829452917	1.0045717422750953	-0.8037958350137859	-0.5920610706961518	0.6136167095819527	-0.29369336686418257	0.5380864126693657	-0.39517018066458776	-0.33592404238967444	1.0688877691862817	-0.5977808710892343	0.19336470452458196	0.6622435628629663	-0.5230343064895517	-0.35569138450976107	-0.49662312159019756	0.1362185789064414	0.28466132705544067	-0.4039758330851343	-0.07355112249906855	1.2964541257928575	-0.07723300036632913	0.2913380282253163	-0.01756548042525035	-0.15590999277889275	0.6098539349716793	-0.1708996863432905	0.44071347696705243	-0.37879728030594845	-0.5683257744052154	-0.5058858447032216	-0.34828949343382676	-0.5132608041590048	0.8787349719431389	-0.48683615124414553	-0.0003139663431820568	0.5585873124691674	0.0045322457498788524	0.3597505834731197	0.16756173585761716	0.02725295552929016	0.01689403912428788	-0.7770170006815292	0.07067466580209	-0.05917611406522698	0.30603342498599834	-0.24080809990961252	-0.6210243071078763	-0.05682767624435255	-0.06880736634953151	0.31764434429350585	-0.13012581978780324	0.2537363524178779	-0.06080491570435198	0.02614068491824634	0.06298641070334382	-0.11711146642224243	-0.3322695498563838	0.1711499488212659	-0.061294771072154974	0.029788662883452756	-0.10704091164060678	-0.05203243967182304	0.4125788050163443	0.1360835221624512	0.08896668125054731	-0.6039223118297614	-0.22955514691520787	0.2621140728829593	0.6694005853186946	0.17734406786592888	0.12844112897560403	-0.16040309200429317	-0.4263043626103034
OPRM1	-	-	Coupled	Coupled	Opioid receptors	classA	-3.518274761932647	1.3036833972732014	-0.014944220077589236	-3.8625505512537552	0.47501124403843564	3.0736167527633103	0.06216114229596055	0.38502292344153466	0.33702616657690265	-0.5759650865075224	-0.15607796807118582	-0.40698060694235866	0.15527771233374704	-0.07150730448204583	0.0289658310176783	-0.42715637624300096	-0.6311924911416681	-0.2586480113635961	0.8075446420111025	0.3493724199857838	-0.14261267675552294	0.4065010918552659	-0.024469557208945593	-0.8827843481054095	0.6111704086039301	0.8336950922623996	0.21310798053904428	-0.6934555700109408	-1.0871688888190336	0.8225576956750713	-0.3947854085323656	0.6760840646424624	0.36122836898053723	-0.10793761551525465	-0.2994538619609542	-1.1411288285146046	0.3436929556393569	-0.38393717901737284	-0.5939714282358267	0.12454823653026233	0.5735318598704973	0.23451481691763867	0.8350671523642744	-0.048901230038899894	1.5022683620029444	0.22249844204650143	0.41188974437777714	0.5709798240075031	0.3918450615244959	0.26887000458340493	0.07554224705598048	-0.1857861185038845	0.42892357082458726	0.13563544719936776	-0.49903664147547794	-0.17537102925448872	-0.17137837203214637	-0.7306081300252396	0.0625778114721962	0.08571778702257256	0.23164679158103876	-0.28726330670420525	-0.08218417460016532	0.02832134438974351	0.047980510539463714	-0.425456142275598	-0.18598489078873606	-0.40565690800723664	0.3052496836026655	-0.08686327931346444	-0.23644935929286517	-0.44549141990399194	0.35068423291183864	0.11079561298940263	-0.0329623698785003	0.22520389795236878	-0.1463531737388645	0.4144052464582514	-0.01071912494237882	0.40507225608218744	-0.24004817130960618	0.0633383190274052	-0.15946524975630663	-0.34836573538627796	-0.6307614286260619	0.41419635106495656	-0.08618650670302748	0.04905359135311016	-0.14768216680559623	-0.348531107581436	0.22421783460216782	0.09257213477310453	0.11039449207283648	0.07485293690483955	0.07320687528118648	-0.21497309234324405	-0.39998378044691957	0.37884947966126775
BRS3	-	-	-	-	Class A Orphans	classA	-0.08537790575814175	-0.748685420288528	-0.6916278964959194	-1.9225730761810296	-2.0272315566971475	-1.0755308818245695	-1.8011994799080457	-0.2969479169738482	-1.6187996173248906	0.7848777014607167	-0.33344767293564453	-0.4545571385725353	-0.7044896729376378	1.125836304658582	1.3016438877934133	1.028055841891685	-1.7870180868423235	0.12984076584138468	-0.22532223739110308	0.40368290023681386	-1.9878230502418115	-1.0390184956442798	1.4846860169818685	-0.11536777538995031	-0.5220779624943429	0.09032198556961822	-0.06266178724016692	0.7921375308037978	0.0024023934954546374	1.3241051949133331	-0.3702213866990997	0.4645990987500537	-0.2476299259985699	-0.5161844947727061	-0.5082799238835882	0.04066889159890004	0.045706620284307754	-0.754417974649439	-0.13721602769542068	-0.7225522566685587	-0.005578504967440076	-0.0954832501640457	-0.7647417935649721	0.06069609168239566	0.4033822905325497	-0.3478486439816188	-0.1986672375660587	0.017555226580901487	0.19462486787966324	1.6049892787117348	-0.38173014602913646	0.3194366241236674	0.13913055806453872	-0.12574092446332383	-0.21838421272480274	0.7917228782260962	-0.2400008363226165	-0.5091196040721039	-0.3477311719060147	-0.28009992615899065	0.46299386088002753	-0.2552665036029664	0.6716427067808615	-0.2159079273882401	0.44904355366261456	-0.030283313166484367	0.576973999524221	-0.07921664193103449	0.37667471577002576	0.1120758014324417	0.7054659245491901	0.05997528630948537	-0.041051358770905065	0.10981078552564916	0.6072658612657886	1.001830227007169	-0.1049408603161557	-0.2843028000973837	0.4148877463361081	0.08468447706708378	0.45403317387866293	-0.28037607193754377	0.07465410023543521	0.08940203659817261	-0.0326705048049486	-0.14690351093063203	0.14613392491758773	-0.3825016152036392	-0.3250953250147803	0.1006330042676495	0.1993754773581263	-0.4680114777597248	-0.19955147773940624	-0.08843981496262243	0.14341376874730832	-0.028087360385223987	0.09881510829503215	0.025682021388174645
TACR2	-	-	-	-	Tachykinin receptors	classA	-3.2825295557849055	-0.5313853088889274	-1.7796585652746857	-2.9791696466695705	0.4007839778397295	2.0466919082781128	0.05118624014011829	0.6860806140973614	1.045449863651355	0.6284514355157012	1.0265442546788959	-0.4511845240864165	-0.7249741019776346	0.8894345820982482	1.3109501288070198	-1.2999891947696125	-0.5185406634409937	-0.11102135320468834	-0.4317456081119452	-0.07180625615330374	-0.6273269832669883	0.2750669298059917	1.2628250108699552	0.3073540553339246	-1.2409283320304059	-0.4087439548890809	-0.14795552103159373	-0.8310518990704574	-0.5158967596605758	-0.008505261213960336	0.04102424702721297	-0.3004541672793721	-0.1763359790344983	-0.4860780014799194	0.2673730114032444	0.1277295932228151	0.6003686575376898	0.1823322490531235	0.004962148776633839	-0.5228310304909289	-0.20563865375193086	-0.4461334636070239	0.8758460297803127	0.017497650574021886	0.14676301528019015	-0.4412708915691414	0.9375643543794815	-0.4704844931168879	0.44764368020802636	-0.06475549068868686	-0.32960527905889686	0.0022238167880508216	-0.558641224881143	-0.6947558525166291	0.6578997547484086	0.24139228955169315	-0.37316211500139146	-0.12239196776305732	-0.5542735077317508	0.9888159732764019	-0.4934488690593706	-0.6599083550185608	-0.06317797418005786	0.5352922996066505	0.3225618808057732	0.2093314601414019	0.33598535265728124	-0.45744333276282123	0.23198395144829137	-0.256662274484046	-0.7392438488444603	0.19810109227611422	-0.07963746429685153	-0.33488238826977307	0.38590922291206625	-0.10939248545517245	-0.22278068176449006	-0.23441421463480258	-0.06490129518861201	0.19203716900341364	-0.2249440559140978	0.18496858558263232	-0.09338794023903245	-0.14153602362678191	0.14913530747295412	-0.09256842188316405	-0.11979790428755177	0.25629493250536045	-0.0696094610827851	-0.19747166644041686	0.185654629241303	-0.056659867528926385	0.06960143049263279	0.057373631830880394	-0.40629588395974425	-0.10734445910198628	-0.40885009583488385	-0.1993112355466584
TRHR	-	-	-	Not-coupled	Thyrotropin-releasing hormone receptors	classA	3.744363423785915	-0.3858099535316212	7.24155060991299	1.303329584989222	1.6024148648853431	1.432041323549942	-0.6334187165207368	-1.0505552603864876	0.6692320009546336	1.2572021552340344	0.5889314207776463	1.8141908886087554	0.2622281158320272	0.6375361632490729	1.314524380138606	0.20668133202011002	-0.2463535981158814	0.29072303452664244	-0.3470368472790564	-1.0554021985590496	-1.2815712917787494	0.38044319216872385	0.3792088214947656	-0.17320036496796157	-0.8351098366568418	0.8325242483131665	0.21719190282420658	-0.2988032609359344	-0.16160458833599523	0.1470708033643693	-0.48390539814213507	-0.3629474642571674	0.21733807792270352	0.22365931084181642	-0.01987017286302933	-0.08869853122976028	-0.4074647260357623	0.32099030589183825	-0.569978738794043	-0.28322112347324524	0.40416553604177985	0.686025832221363	-0.02803153733539596	0.37900871369329114	-0.4357114653205788	0.3800723210990538	-0.12601137853723163	-0.8112372068668441	-0.6561309147967417	-0.642623123214348	-0.18082182190128007	0.8874447014200092	0.12230957291291372	0.27225684105351894	1.2194796948770341	-0.2070660429581806	-0.4971999254436102	-0.3183921534082843	0.1038853601155796	0.1959701075781859	-0.16766057877574692	-0.32014973456476464	-0.17560088062047677	0.2798559654423797	0.16944606920023816	-0.024210479539381973	-0.4060515757477043	0.3107603159205495	-0.4044634976318559	0.07614076415829708	-0.016824310600865162	0.6173195155900654	-0.07277417615466944	-0.02337404488340211	-0.2568403733571453	-0.7754527651377614	0.05096244601500685	-0.06572435140197862	-0.022669892553727124	-0.30757956750818916	-0.0926443203964197	-0.6929876635463089	-0.0025884852399089145	0.23718797911048245	0.21811815141526247	-0.5226530956527476	-0.33568526597650855	0.2518573550836253	0.5115124351105226	0.08443908551545591	0.5487226770547111	0.09980989346517949	-0.1151470020404665	0.3289469499995298	0.20962221322884242	0.47532327751970166	-0.2778022839228265	0.4072653896964125
S1PR5	-	-	-	-	Lysophospholipid (S1P) receptors	classA	1.2267849276095568	0.5921666915583372	6.930232285148329	0.35641501545315457	-1.7554474133085287	1.2159725885002843	-0.2979170012729155	-2.327343873666043	1.7476229640905374	0.4320663495678547	0.43265700417646963	-1.384668341823701	-0.9215870062922675	0.32835169144017484	0.13541305919019136	0.6899541615779292	-1.1875055994814512	-0.42169871678361187	0.3171605349587157	0.6153609405833562	-1.452937742702542	-0.5974582362932239	0.26364298294679317	-1.1416321283324646	-0.5811205599141441	-0.5834317416544822	0.4539669164435293	0.7755676075886782	-1.4675360558829311	0.11873015292340704	-0.3703187843134956	-0.9396368441940585	1.399677399908164	0.9410772540472119	1.0850474270919608	-1.616652673803935	-0.11568353175681642	-0.6443240210778715	0.2908417833803191	-0.6356089171040415	-0.3192144409630681	-0.2979601688230805	-0.17218271999025955	0.3583585233014501	0.3517764900981489	-0.3919452788368776	0.13629452950923532	0.023248942526643418	0.7021251123111697	-0.015823445054721347	0.22470414514078185	-0.0056377713414892255	-0.10433165068333025	-0.2783486522863997	0.05339346615806488	0.48133042401178183	0.5442012341069351	-0.17688436094679733	0.1892706367756262	0.09345848080317241	0.7548539341517577	0.4276263736859614	0.26489992914635035	0.11449917754604845	0.02938061541548123	-0.16160253334140337	-0.5887970220751336	0.46674539767191897	-0.6513057180941568	0.35862390190086135	0.12545930181499276	-0.4355644660917137	-0.4896598224139723	-0.473501684092823	0.4626403492495726	-0.5984466926908797	0.2714518423952538	0.3252110700330327	0.27611950218128495	-0.2576680785831252	-0.2131966045087191	0.5431900230319981	0.37005250250757493	-0.3683946482485564	-0.03691227844771601	0.10771632615317132	0.204878574437113	0.33927440203942316	-0.38462532167439334	0.24873899237790276	-0.06732838666515267	0.2813045317993658	0.034314196276301306	0.1180064615810564	0.1831056756328161	-0.3634377660504098	-0.13841825206865216	-0.3390678101005546
KISS1R	-	-	-	-	Kisspeptin receptor	classA	6.254756518014305	-4.046916629823722	-1.2913663631606438	-1.7522877797020935	1.6726289914640053	-0.12776421762707002	-1.0535650473928917	-0.33121505609754637	-0.6913517985388777	-0.29279504829430697	-0.14893345035143943	0.5693365791450123	-2.5968187948333226	-0.745032309373429	1.7134091111735414	1.050449292439842	-0.1642022431184479	-1.138135552953724	0.5611875196251104	-1.5541831822436474	-0.06260346812700654	1.2598894385120234	0.514741589553623	0.4761377276206223	0.06024278394272607	-0.42239110756730985	1.3819666440373926	-0.4487334495682253	-0.5048962538340024	-0.5452250816095231	-0.8163537852667604	-0.34190355016748	0.6207418999175582	0.10912189416471749	-0.06201955284518987	0.3306307599768022	-0.5203543001625168	0.41298180672690116	-1.0735638559910037	0.14311518765477907	0.3895006058181855	-0.4510490449244993	0.027653004986370112	-1.0721280201080792	-0.23929159570697311	-1.2349740463669403	-0.8044463528929324	-0.32031346647703485	0.018073685977888086	0.14535200650721158	0.2672339187793412	0.13046561415320818	0.8594195796051929	0.9420932629376255	-0.628812942481807	-0.3059597250995723	-0.4470613808241083	-0.676925764315075	-0.5572723941767926	0.30068143745370846	0.30516814056411273	0.018326893807044633	0.3818310881897605	0.5965572759716549	-0.006488107813298705	-0.041687408833320796	0.40907905113296683	-0.17541266500877023	-0.5809765191686799	-0.02286172688934528	0.05957987730613779	0.15630101854807327	-0.1944879653084537	-0.30563525258239516	-0.23159399776280434	-0.12575141795425618	-0.14759483356497213	-0.21527944355747902	-0.5806416231082391	-0.036706760890270015	-0.22251622683072064	0.4460138883919468	0.3505975872105255	-0.1031316312592364	-0.0835083170276622	-0.3847377973671233	-0.3653882078158834	-0.16252753432643477	0.3474475735024406	-0.08937607963980201	0.2299888911805287	0.5666913100912171	0.01657926536886033	0.3005212857872476	0.03268150381793755	0.10259279153398485	-0.0905760570565888	0.3484351452697028
F2RL1	-	-	Coupled	-	NA	classA	1.1865773900843288	1.1466867951980146	2.293761493930731	-2.138812285580018	1.9967512111009245	0.7043471947558205	-0.19010762145986732	0.6231609055760962	-1.6261013292980337	-1.9222473624507168	-0.008650853528969828	-0.0840786501651783	-0.14920808650004583	0.6841556761525486	0.3003076035103117	0.8394044974175384	1.855838135278086	-0.7790490781043743	0.3106294105896862	-1.1020310212589035	-0.946288324113755	0.17034441623758365	0.8478322344071524	0.9334182891805383	1.6341776358725795	0.43036814209378027	-0.5164181397696758	0.4425637435343072	0.591092495481671	0.40178400300103884	1.6712993197330865	1.272738122919783	0.6095319444937769	0.15481074263355457	0.11279378827596863	0.3171633141535156	1.268065274179004	-0.14698992235631564	0.3677886614689977	-0.9817239903705997	-0.01752483390355171	-0.15680700615766502	0.5824436681420112	0.6286271839619842	-1.1762208257696927	0.9397631850035814	0.3509731550692753	0.2743928195380104	0.49244693468684003	0.13454885218020907	0.31892021452909025	-0.8856091529114221	-0.02519377677495043	0.008549228131266105	-0.0028639220236609045	0.06683775139564316	-0.04415617910872472	1.2102522847936228	-0.08875330274189394	0.1851606340821949	-0.14076664233572342	0.21805117929239312	-0.4308969398026902	0.11317811460336255	-0.8517339377135238	0.7138001463652777	0.08090148924290234	-0.4151954656946643	0.025193442973647902	-0.1404252172768729	-0.1578973819010697	-0.10667659898018765	-0.09165691273595354	0.0214976679209302	-0.17435443645269702	0.04300906831052735	0.32188396690223064	0.0011624614919766854	-0.08122765657054415	-0.06646843858811986	0.11940906832078595	-0.6159763470392088	-0.26229205364146524	0.40630120876328035	-0.38922926913038003	-0.49866317327746723	-0.22950634383084265	0.1277228286859736	-0.04290174529232899	0.17562941638974292	0.18939851323055568	0.2892399061889297	0.3734017559755497	0.5912247575454536	0.3566368551938861	-0.05090129647106943	-0.38385488989599875	0.4559160017620186
GPR84	-	-	Not-coupled	-	Class A Orphans	classA	-3.191744350549652	-0.3601360582682411	4.5782854036526786	1.2366550029778354	-0.48995545272843954	2.3814799297490725	0.820499127767238	-1.5734640650432836	-0.929796922830591	-1.3469399859576947	0.7249331036868616	-0.9659439824393851	-1.8106498776615316	-0.09806101522642059	0.5468491960085509	0.6378250798318337	1.451892348786225	-0.28630841873651935	-0.2532214114086088	1.0115769477981034	-0.7457304878002756	0.41662066957305977	-0.553833900231788	-1.0072976419610806	-0.3070664101111184	1.3898017210928924	-0.5182480327645204	0.12530835438724738	0.21076234416059264	-0.9774696472935656	-0.25560859221451265	0.1996357968857494	0.1992034580968738	0.8213770815205806	-0.0019546859776289286	-0.5335329696911556	-0.9308256510459688	0.7537975805647814	-0.6073469130700235	0.004048536413482565	-0.23524233531485625	0.6346637200319932	-0.12117720382964459	1.0211759478479745	-0.9768542877249912	0.2636967671995393	-0.431168957168526	-0.15240282061870025	-0.8770655147874066	0.6227491176527639	0.0662411893082487	0.21603553309696946	0.3690797166919271	-0.32260256412611477	-0.44404978375168863	0.023496573217593065	0.18458648437929093	0.3977784083998531	0.27389735722633196	0.4382184423379126	0.09357748873717334	0.10642031093878132	0.37049139338723397	1.1200277145366042	-0.09896439812757672	-0.43491863227608585	0.3866927244298782	-0.11275639399487086	0.041241877094759856	0.03305535764347196	0.6532438964387504	-0.2503735271390921	0.4227240708856344	0.4190733358360403	0.07986359244311775	-0.36997374795525434	0.013068580012184193	-0.42679566517460926	-0.3644063904495422	-0.13301624992356484	0.1277587962348608	0.27970968306366456	0.2683957321957801	-0.6055743349770549	-0.18144737137068453	-0.3527774245252624	0.28341305126627075	-0.3547564650110916	-0.09984034177576459	0.07507669636959101	-0.23333573948832806	-0.2630875909221657	-0.44196860420837397	-0.40828847972848004	-0.11666463606648948	-0.28736311251146923	-0.7111844006716087	-0.5825500551375589
