Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98	PC99	PC100	PC101	PC102	PC103	PC104	PC105	PC106	PC107	PC108	PC109	PC110	PC111	PC112	PC113	PC114	PC115	PC116
BRS3	-	-	-	-	Class A Orphans	classA	-2.0509302985429216	-1.3223670034746717	-0.15738057749528345	-2.2019979947464403	1.4115682576159905	-1.0120594540766616	-0.4983571552832473	0.805022986592561	0.7118239394472722	2.5369020574152503	0.5644252121349247	-0.4084638203565146	-1.9203685747750308	-0.1778520683813171	0.39170652782748405	-0.9216395818473395	-0.43236729054461426	0.7341244532519868	-0.3137896873505164	2.4347429928115076	-1.1423691124523923	0.02158790480819097	0.7557519129801074	1.0441719669347103	-0.04013070389324723	1.286713726530804	0.16501559102799648	0.5957964436850282	1.5663193416260237	-1.3869064121882078	-0.39415983186632725	0.2874214828032833	-0.2511918447622716	-0.20860436453458614	1.0423186394202384	-0.12581611307297805	-1.1861356455935477	-1.6854046993328646	0.12154314614809263	0.08357512188537175	0.09421711125366133	-1.277591088092248	-1.2580862145457576	0.69023181727094	-0.2370549860949026	-0.9695906721730835	-0.7563127249653054	0.15838791674250702	0.6616983208151833	0.004611611659844019	0.1356528267991029	-0.7974119786490456	0.3060117247788743	0.6555252395889483	0.43808083640741685	0.4023898869414075	0.26312053963383225	1.254708339811781	0.6098725484121241	-0.3083621230693982	-0.3262177528793484	-0.08312608651466685	0.3376036033296474	0.06589026311266638	0.0664484916069304	-0.08016577454170616	0.3861460128946959	0.8269220401151538	-0.22183663503133286	-1.2320546310230283	0.2740632709026282	-0.20980607745219243	0.4853497722298025	-0.5338085086705641	0.37139382374374913	0.5599252501670212	-0.24436787168068627	-0.04387187154972458	0.04483114141917195	1.3146190392262909	0.46919300251130286	0.5842289260237972	0.05371755347328526	0.5277006299540553	0.07843729215129003	-0.07927186032068277	-0.6676782922378102	0.9033646553236757	-0.6465032527437448	-0.29176636396375727	0.11944348748300875	-0.11770459935593293	-0.39906620718994373	-0.8680597288017615	-0.5171913181720076	-0.04978273373056684	-0.1339231553235493	0.35091308512659636	-0.46991857097849565	0.1415487218226571	0.08108863160928846	-0.38354585794114365	-0.47533955990752275	0.37219234724312517	0.42909693953450806	0.021613581758490197	-0.04123870533819246	-0.4199791590747079	0.04902570516000758	-0.1376445289093486	0.24987987417600552	-0.34762405701023197	-0.14260992403571018	0.4560112299163554	0.022246039284395506	-0.12105590421159797
TACR2	-	-	-	-	Tachykinin receptors	classA	-1.5488529736594363	-1.7248751413822363	-2.7822262057939144	-3.108862066790152	0.3240402027062158	1.2059737138734512	3.1506808655675904	1.2823374792386635	-1.284507082696294	-0.5355685082046808	0.3839108147073058	-0.3557237210929774	0.5761053315636638	-1.3783343532376702	1.3321177678723823	-0.03975275691879225	-0.8572463551456703	-0.3333503036897955	0.7126495066058541	1.26740416502999	0.6173824422202803	-0.1626420561691842	-0.1462853345411014	1.8234172491446836	-0.3417923275298582	1.6060145438134708	-0.4260404934674584	-0.3871064027061253	-0.44538722276509174	-0.08036012638875867	0.14972456466030712	0.5996034255589819	0.7323538094769277	-0.02233888918471665	-0.7503483779137022	0.8009492843163543	-0.10280756801473433	-0.02161305548530526	-0.15367674332505254	1.2145388458945172	1.5282814585415418	-0.09936488354393602	-0.38582487324601167	-0.6596244310770034	0.5734037005541057	0.5450368298512069	-0.26758579007645505	0.2515758376703165	-0.427817021984899	-0.844264868420034	0.29816978298819136	0.13474970094642016	0.14574815702718227	-0.11227584443936958	0.16363379218114166	-0.6914721826853141	-0.21022122620458175	0.8353796871986772	-0.9408962716822378	0.4879968977322165	0.16371056307153428	0.8674784938233739	0.48733643489000855	-0.43573692271681363	-0.05921811362022545	-0.30880798947952603	-0.8587595968393491	0.4796917009098965	1.0125248778021794	0.8067585279751531	0.844939635905823	-0.5432111531783198	0.19070012932029445	-0.5487334563121219	0.19927035935879614	0.40860175064849097	0.3810898757738888	-0.6755663047252664	-0.3481183349406708	0.32018388183122637	-0.1241043577463824	-0.6963780439917506	-0.3205923455847298	0.0068924605413499575	-0.25876261463182637	-0.7647750160013853	0.043363726945127044	-0.23482207928423796	-0.23303987507413174	-0.663814316538504	0.2031762498265239	-0.3372878621786351	-0.14255980114006336	-0.3244798989090791	-0.029737385727468032	0.19975906269164265	-0.7724228925866902	0.01189281253988115	-0.14474671731085728	0.3764155226477693	-0.3745984944834383	-0.4393709420800931	0.4017300433299308	0.013052676493792614	0.760326480618611	-0.048900237772878594	0.4732790055352817	0.15938128271395152	0.08939208343290463	0.0774620233073308	0.1591300905431533	-0.34419918153619555	-0.2993788619656935	0.5475537698864194	0.29879851954718956	0.576321255117543
TRHR	-	-	-	Coupled	Thyrotropin-releasing hormone receptors	classA	-3.7657048139390397	0.5452713673635584	7.46423038676667	1.2161461961187887	-2.23954472901604	-1.5632784036406897	1.7898007650162935	-0.1307601672783445	1.1122835236278596	0.47538742445597837	-1.6150463347887587	-0.07495301825039359	0.1488713472753691	-0.17467244989972686	1.3387727225340282	0.3136332163838602	-0.3604902692403467	-2.0047449434251985	1.4062180408559601	0.17515128108578165	0.06849016935289759	0.4274417577929892	0.019193410594390052	-0.20447547445923367	-0.6249370288637598	1.7169764708348856	-0.38203795496421333	1.1220808356390233	-1.3036566362514475	-0.051945199050200425	-0.40095591229703975	-1.207249950840445	0.2952050195943742	0.6444317285209943	-0.2334084890152336	1.697442604097709	0.24149134790340573	0.18090859322720224	0.19185285945407018	0.061129285865945425	0.6946516910351818	-0.419852048078286	-0.00879969206685043	0.4637368474605327	0.9425487374383732	-0.3432123244159716	0.06059960967704518	-1.2394750094020512	-0.08698828869186145	-0.7658803479400929	-1.4339249835657046	0.255521803560527	-0.7555013315423512	0.34920997560286754	-0.17869789355579765	-0.154960579417684	0.015055372976856095	-0.9502978803664549	0.025035638189818122	-0.4037948186717549	-0.30767656129264354	-0.2480210084540897	0.18497088967226036	-0.6507212879497603	1.7964256886483478	0.5445766152661939	-0.41202550943406424	-0.37827800488218694	-0.35107007386494277	0.26461408313050694	0.7223587275393346	0.02333437775697625	-1.0135262150687296	0.5651878356052569	-0.2978460925102694	-0.3063953307461093	0.3779952861045178	-0.048602078714642886	-0.32982591542391776	-0.5102883426966105	0.9107174045101415	-0.34151850877597784	0.7279620628040483	-0.029450804929271282	-0.21416404423401048	-0.15145775664967467	-0.2552639266852251	-0.7594062629029773	-0.026061632432069253	-0.24009084466245956	0.23679963416039632	0.03272394674924188	-0.15154641967415844	-0.267323643016745	0.6760928510038272	0.25653298173024763	0.5610197200974358	0.18395212088481885	-0.2698496322604297	0.29077907074276205	-0.2242860619278708	0.06042075123186412	0.16144429849032987	-0.41050540333648006	-0.01462343903277375	-0.2846848893232345	-0.014891511178031851	0.14122816827057708	0.4884464444774139	0.03966350121122426	0.12946697337756746	-0.2587994015977408	-0.5219506712630672	-0.18543420165544397	-0.43480366465277737	0.2920443824152449
S1PR5	-	-	-	-	Lysophospholipid (S1P) receptors	classA	-12.80123669371317	0.9884628483041752	6.82396874337206	2.1309727011547546	1.2743603524375167	-1.304432212859162	0.2168804388622396	-2.261255727221976	-2.134622330822834	-0.4938080786487658	0.2598969073379241	0.6950379935545163	-0.3632264030578032	-1.6900689927537873	-0.2861376563018168	0.37554797507550647	-0.2822754468052334	1.157740879115693	1.2032755646054827	1.6837449125890045	-0.8723680851282205	-0.196177670135613	0.2175947845533712	0.18006439663285062	0.33410369738437123	2.81388326098191	0.8681424609315628	1.0546565961463064	0.7744558251023375	-0.16392678017554252	-1.5639293312981246	0.0846730582038414	0.44114828441602705	-1.4444514045669086	0.6822779565984003	0.8311042073530852	1.6401409540240297	-0.7413666155104242	0.01288029117109101	-0.14438918004295917	1.30507812098057	0.19055716750420085	-1.1352754528115714	-0.7564555553224749	0.9915720324098759	-0.40507304974449204	-0.45367623600032153	0.8078032512641973	-1.0745978315881672	0.20529780324867203	0.3852500713594823	0.19466115018094252	0.24022727553772885	-0.3734195659896713	0.1483082072049837	-0.1955201700872932	-0.6360356480896325	0.6964875392899482	-0.20692250478763333	-0.6508826609113618	-0.48405736028360924	-0.9145973406514148	0.1479928199212376	-0.04709210648909601	-0.883687832271063	-0.7648852740114447	-0.10425521556998728	-0.0327323706278628	0.1366826590276255	0.027341959861806858	-0.5297607318310621	0.16984537349560802	0.8315053555814661	-0.16377781573930983	0.5967168132125779	0.6305702788789511	-0.0850596130963304	-1.3577451817146005	0.35390084748592526	-0.09875073094084626	-0.3149741851579791	-0.029537067469638755	0.5224603002804332	-1.0409843753627772	0.11558580577094478	-0.8687994441780117	-0.4557225669928139	-0.35593419009338734	-0.0199456219726913	0.5698945734209869	-0.25736309973091565	-0.31994809913484834	-1.1116898583033274	0.08148824709208613	-0.8001203278404513	-0.23393824263036211	-0.20988866458538433	0.1866158697731573	-0.2107021981355997	0.01836116263197249	-0.54099015620335	-0.24645787053885942	0.39324773094655996	0.27284529528393264	-0.5213198598388288	0.08696625448929579	-0.19375371556201018	0.39269886906164264	-0.16321459361979873	0.03809098954860201	-0.4454692382182841	0.1352456104164556	-0.15472955001989605	-0.1430782774429942	-0.5267116165312964	-0.5017719231290302
KISS1R	-	-	-	-	Kisspeptin receptor	classA	-8.414669255676433	-3.6864584552516857	-1.1833190853519313	0.010025102949691025	-2.2167876763563807	-1.3033692061534963	-0.19965811305382467	1.0047109687543252	0.3076178984355273	-0.1007343677541881	-0.5525796267783247	0.2482828245349188	-2.769097265594796	-0.07705058942805304	0.8424246177409637	-0.4108772887084574	1.1216825783311093	-0.2198249184873207	2.231072968360278	-2.109203982395233	1.0554349644351184	1.8562979664956465	-0.9286170003955863	1.4732437083028633	-0.3892399835428305	0.05580146144262185	0.4390786800395173	1.3686196243630404	-0.7043252493054245	0.25646679659830635	-1.0048710511966454	-1.1843326978191717	2.09717348326477	-0.9952459206331516	-0.03802728359878148	-0.5656554793963731	-1.4633344989989294	1.086718043666866	0.29269752327132686	0.648792332073841	0.020638319659876798	-0.6791893086165319	0.9054356615381023	0.42514221152005616	-0.6170197676778326	0.14381226123162416	0.24749263152501957	0.18386457394123995	-0.31461193078456834	-0.34978047540942225	-0.08164395488780045	-0.2003892292112914	-0.4027654550385622	0.24381006584011986	-0.2211680075540364	-0.16050574232204182	1.1804841786446962	-0.30567239196856394	1.0640281808040937	0.8778755677648681	-1.3259486325733896	-0.9982024362885267	1.7377304930824617	-0.18285147065463644	-0.18664071092569035	1.1013523762293702	0.07015233437709187	0.09613206901226085	-0.34796541009436355	-0.29072502151547697	-0.5410659501771032	-0.7050425130902548	0.032529504816191344	0.3755416347335966	-0.4014749098652	0.047403062709247774	-0.9975608842416731	0.665564498079604	-0.7716941205104888	0.12169199866502199	-0.6777571594889421	0.5802599219913649	-0.5700224216895259	0.3927084649371167	-0.11764167027495112	0.5253123236575543	-0.26871617917251556	-0.46831947722215794	0.3473129511047001	-0.3336067613619129	0.4271481763763435	-0.14517413924929806	-0.8858728901047237	0.1262975842603732	-0.24149287650525067	0.39092151567110567	0.13045264382871577	-0.2509082776138852	0.24856763843861182	0.27866203202761614	-0.17137252891522828	0.1731652332434458	-0.233314365648783	-0.406147406965488	0.5671775666823186	-0.41648639792991277	-0.17000136588268705	-0.3339401444923779	0.8587337638892814	0.3547409292343168	-0.12474984479311697	0.6231319331515123	-0.5314211264155319	0.09609611820085996	0.12096930326118817	-0.2547229374192631
F2RL1	-	-	Coupled	-	NA	classA	-0.7977126198887632	1.2892287761505892	1.7927107458306195	-3.9068238342776156	-2.839908357517942	-1.1348883201671363	1.084142035917274	0.1691302917835619	-0.09155237881578193	-0.7615095397540601	2.3704979424197403	-2.36623636386038	0.11797879048125405	0.11960266887036096	-0.7181611447742351	-0.580908711848048	-1.0012570151590652	-2.479780599687823	-0.38316209195549294	-1.313528001280682	-0.542325396948021	2.77130015039301	1.345714660564416	0.9663730827922904	-0.8423851402796043	-0.9101397400260468	0.7722307950918501	-0.33421208521061874	1.8670526659880777	0.1944418512910411	0.8838304720443996	-0.21783752512292318	-1.5114200462046836	-0.8369988524417781	-0.6830481111202713	1.1481521045432492	-0.6063319865569519	0.3858057924903243	0.7808569650882263	-0.2052514303109394	0.6382526657331993	-0.27648084043231336	0.3119612769992003	-0.5222291316301658	-0.1278569128917241	0.042297053927066695	-0.15397220661570565	1.01295998971549	-0.7946643308521434	-0.7165962777927615	0.5164491727861303	2.2741611811088656	-0.08661107525254164	-1.3095061069811884	0.6389897210690599	-0.24993153724279685	-0.07189458966085685	0.1270209972199389	0.23153495497295096	-0.5027527729104343	0.8608881671281533	-0.4532455575831405	-1.1158892482266478	-0.3675793656612686	-0.16004061230866146	0.4656031853186553	0.528450243651943	0.17428467111150936	-0.040976490137197966	-0.26065490495524074	0.6166847587103347	-0.12147003032707901	-0.7948829067939306	-1.007836395845834	0.4016216834327465	0.7281574118977046	-0.5200741266908746	-0.03691329457958304	0.22821182864479406	-0.4231947103456177	0.4302105300860357	1.479019908431961	-0.04302362249714478	-0.11133872226535245	0.14807124512566605	-0.02807014454223076	0.5431798630750136	-0.3791201454270131	0.09757140040555837	-0.05157240240722565	0.6035474327586772	-0.20756305131107552	0.08967281913622113	-0.25753903302143843	-0.1265887487324206	0.05041307892501459	-0.19269457782399896	0.23235601115902818	-0.19812771600434914	0.6075551333990052	0.43879245371067355	0.10388547318535563	0.4973775340211489	-0.9772368339148678	0.16541081795867507	-0.3297528158877542	-0.9583286714684299	-0.5933452648142151	0.249422879492317	-1.022867354216769	0.00047961871142940347	-0.4030230257698848	0.19625818985837049	-0.4302378011143694	0.21007431343796712	0.08471103930764429
GPR84	-	-	Not-coupled	-	Class A Orphans	classA	1.1937131347986463	-1.0465164244700096	5.381065300014799	1.3285616007797723	1.1485091879235034	-0.8793558894108318	1.0449289527823364	-3.2045058574059544	-1.0084353440305331	-0.8463528125148941	1.2451540844269242	-1.7359205040119021	-0.7014414254824106	-0.9731919876394647	0.09677139574965203	-0.8864674571339594	-1.7595808978867886	1.5028140075909755	0.9951252341822981	-0.7552689991313466	-1.079562217716576	0.6353375768066633	1.4293432149405343	-0.951032514978802	0.3002765195471157	0.6587494413679229	-1.1714451273203625	-0.12952808274570315	0.38477923266616987	-0.04931196448230834	0.8141669391811733	0.20069866203454503	0.07261375710994418	0.8173975227106293	-0.016083769560584753	-0.2544578802089265	0.6523876112702746	0.9385372717554087	0.8715319654771176	0.11045001986932446	-0.5038035255100776	0.14192260450689548	1.1978374371867309	0.3151266425926713	0.9304788456049795	-0.7515834376413315	-0.05391127714707143	-0.49475471561653583	0.7205180760615649	0.7978184440661689	-0.6582351893265527	0.7686451422895952	-1.380413668948939	-0.12017720570877592	-0.31451134209693576	-0.6301961574538284	-0.5306177482796466	0.12682777552321037	1.1587555879299365	0.24100436712608483	-0.17293786923389784	-0.7849667513311743	-0.525475458002547	-0.38265497638263807	0.1090131021322216	0.3900181229186573	-0.0968987706065381	-0.13378312724912042	-0.6233014381099461	-0.40232717365273385	-0.2620731082961108	0.02198799696403342	0.3678853204178328	1.0715757948785107	-0.042912535860138865	0.6738702822244813	-0.08396791998360037	-0.09647623022464154	-0.08116518318647847	0.9713331754721823	0.540871572894632	-0.24006705870485667	-0.15254830722461227	0.50791626464992	0.5057876831294738	0.4012416711901636	-0.009935694563262404	0.20924436880639485	-0.029313464080623474	0.5347725042984385	-0.8562866932996357	-0.20150948205729963	-0.3116580020707587	0.4806428716036597	0.1922904925196397	-0.34932507190533996	-0.32650827356498907	0.2541437841064606	0.12486832045664116	0.12469808226536527	0.0060464173048603385	0.38657576393481247	-1.043343297599839	-0.3880126872005313	-0.6346388373562992	0.29651222232631885	0.28737728445690053	0.9365664824668023	0.16988516622835279	-0.05323626931239006	0.07379645003938838	0.12636449926050675	-0.2866728891206487	-0.2602058015547347	-0.2774888006528175	-0.08402696398389184
PTGDR2	-	-	-	-	Prostanoid receptors	classA	0.9098005359446604	-2.4666087512008286	-3.144377302451243	-2.9664852391181302	3.640607427688713	-1.9520671439925419	1.4507948940162867	-1.688464651559923	-0.3989545945816532	1.062191016541164	-0.8208471983514282	-0.3022895788441871	0.258258072588667	-1.0475283063212253	0.32196638085344514	0.20422146245202205	1.2677439914868873	-0.2651029592931847	0.3027401085165193	-0.6709574413699831	-0.7811908989229399	-0.49111743717512985	-2.4530757298491355	1.4417595209500673	1.3038275489451447	-0.5349262819131704	0.34050940784322953	-0.8587667161095649	1.3154297048635555	0.09345044411615262	1.3276825154782472	0.9231717214221796	-0.7255600011150495	-0.7565263951027894	-0.2386341652801696	-0.199289953095129	0.028239165176120098	-0.42504731787919703	-0.4764954276426219	0.12856280919846153	0.21246330965499585	-0.07260524138298709	-1.6482766079683153	0.5380529032522459	-0.5630856640226063	-0.6163210676229472	0.5195528864742582	-0.8819288884438956	0.8601360624161895	-0.5671235165651328	-1.2265814608007972	0.9429408461398494	0.47939717496499135	0.9832904826545804	-0.14181754661322246	1.0919346310816163	-0.09205205707093107	-1.2233361214688523	0.005007953556620643	0.4643414316038238	-1.0076683388623988	0.47699749575730355	0.009328054251452458	-0.6853150061261564	-0.1342516332151682	0.4001600598383662	0.5196173724551292	0.192879838552631	0.3705630504365513	-0.31405986730568825	-0.8751307157510064	-0.7553091324691746	-0.08285349507084652	-0.37192195886562784	-0.09406028588832656	-0.3367726211203457	-0.5562506786781909	0.23443221343383927	-0.575489452529324	0.3634763728752353	-0.6324363227975012	0.1905859350701973	1.0002312861510958	-0.3426667410478599	0.7055356814272539	-0.08168771533323442	0.4874765770710512	0.33412776855771337	-0.48837159371532224	0.4545865345139999	-0.2980524764638054	-0.3560930147541604	-0.027546424920483474	0.08651096497687237	-0.4921277861814005	0.18939254848526024	0.1761137604968275	0.03470126112496762	-0.3504615889501441	-0.3159541076832822	-0.301786956107963	0.40849195488097806	-0.019202375600746596	-0.5187444209956805	0.48892235188694505	0.747073198906204	-0.1091054348073492	-0.2855921467381985	0.3458038538139424	0.05502655370911699	-0.1115888484393614	-0.3314778965177987	0.2513493722173603	0.13671148640142947	0.3057765292710357	0.11632107114509938
PROKR1	-	-	-	-	Prokineticin receptors	classA	-9.48512332713444	-0.5821056792190332	-0.41357426248786905	-1.9552404293792314	-0.1130782560689173	-2.1484763749313136	1.5332338346063492	1.1265203483333965	-0.9835945825949574	1.0855812453956757	-1.8392228356290616	0.8069506365326083	-2.1912105133717916	-1.1727073042971006	-0.3349191532110112	1.6876221875986364	0.22375093622119654	1.0709048921196869	-0.8912028049081498	-1.6038790839030386	1.7490855837515797	-0.03879632493393935	-0.5849641511251022	1.440458050166733	0.5043973338868704	-0.36221684938735327	1.6601975863018095	1.905593662425081	-0.8502485850914914	-0.08744183802237136	1.017503394729668	-0.5991054733965974	-0.5132210765964492	-0.020585953437292935	0.42064345156179744	-1.1984909849232221	-0.03644261442530529	0.7190901360306311	0.5533710009863914	-0.8380995065112772	-0.2635456727158169	-0.10914682404472761	-1.6348360665546537	0.18724380636008528	0.0065259600808002935	0.9150908550097576	-1.2625990788792383	0.6137499681957701	0.16164701987880453	0.19891816146098412	0.4215995525644668	0.47796151846954293	-0.2950127799506684	0.042132186051782185	0.7478462043766532	0.16454014638543923	0.07529266782332654	1.056424009480303	-0.8514424299763805	0.5253077485635997	1.0619590686998988	0.39173881193100013	0.0756491595282593	-0.8848388866635355	-0.09931120031368901	-0.23673564111212417	0.10907386337787518	-0.10353897041304737	-0.04913242585371506	-0.06827150578404617	0.2640317547218316	0.020357768920047953	-1.5190439713749093	0.834833365395167	0.7872511402857911	-0.8154686902007193	-0.3695676975009679	-0.5071274140776156	-0.1620651472857552	0.021393715778370737	-1.1928935039361601	-0.1597124791590362	0.024479916264730315	0.5311181496015803	-0.894020577316803	0.1988151200636987	0.8211508108214295	1.0868288106575679	0.4859843838789473	0.07586091185206607	-0.3910128885306668	0.33957189874237603	0.3404632896756012	-0.2835363416584071	0.46461598721017505	-0.45623905748556276	0.7102263179611144	0.031799115480835485	-0.16159646494897842	0.3063499764449041	0.734293393011229	0.27740503166720043	0.17649156424792226	-0.3340384483916414	0.47963050829075426	0.07976888392316318	-0.31115912249566957	-0.3346629912028294	0.17593109476885424	-0.4585240048377131	0.1102605098006888	0.44478414466366406	-0.40628469033861964	-0.22759665258489334	-0.06983508850222514	-0.12704258022654763
SSTR1	-	-	-	-	Somatostatin receptors	classA	7.6750767034361065	-1.4254308813667462	-0.660926302307372	-0.37955027523172863	2.1313716779542893	1.292408563104584	1.1064760943081542	-0.12103990139443244	-0.8822203047763981	-1.2153086864171283	0.06487854734992791	-0.6918510872613082	-0.3218010294574123	0.6434779960495173	-1.467662254568137	1.8989513190270064	-0.30698531099720244	0.3698974260023565	0.43432210095655893	0.39514713179038646	0.8572988586382957	-0.7142455652754494	-0.20602231554867198	-0.003936058129110429	-0.03115310900399447	-0.7764045321789856	1.9814241276503486	2.034985833943257	-0.5038053414422715	-1.0110200965591616	0.26885589347927064	0.23567946698446687	-0.7672775827125295	-0.0027726723051270242	0.8615663507743593	-0.5626214707210951	-0.6609255579309544	-0.40195808937316535	-0.2857297084902397	-0.25073852623693005	-1.2863913221323087	-0.3108738759574183	0.8047849446169679	0.8229253954424387	0.6807678662286228	-0.09253306078821155	-1.6767230049597444	0.5588070933632308	1.4323689996810751	1.211433568434628	-0.4248195036619456	0.9133545892398733	-0.44274641348226024	0.48432990878430865	0.8566027046870277	-1.1066638947570437	-0.7600520949379306	0.102825978222592	-0.4355625118866249	-0.20631779884585122	-1.0108661091536637	0.09221509768011249	-0.5204518810591693	0.12416759706669252	-0.5473881164666847	-0.27319911134663466	0.1670972946067986	-0.719676597360444	0.9575015527456292	-0.5703576858783542	0.3303476005400062	0.03922947046656379	-0.872291890348651	-0.37803413251977824	0.45304043437739744	-0.9843010870854281	-0.23132743629837532	-0.6987610812009664	-0.006734544230901035	-0.9908774773256981	0.1612531564071511	-0.40513112163150994	0.42843398290252943	-0.14569202075271181	0.2883537735214908	-0.13791529766499164	0.3732311134056738	-0.5920458550233241	0.8735307848711348	0.8113337713923481	0.1046247218250308	-0.1947859781205109	0.05699155600551083	-0.018499917732963236	0.3690500611027481	-0.2774671657204715	-0.3958296115013857	0.2958253608822645	0.5590797277341315	0.08694177206429327	-0.5262285448614005	0.09200854387651436	-0.3432511381159085	0.45787925802451085	0.07489266604112131	0.5215406854675404	0.3513030384195282	-0.16518597375519548	-0.3841951295418356	0.48304916829752376	0.1639198090376753	0.029034877257521987	-0.22388363511540435	-0.2216587038691025	-0.1764281094231305	-0.24569987768941218
BDKRB2	-	-	Coupled	-	Bradykinin receptors	classA	3.592222014325537	-0.08235926965867071	3.769370525851444	-2.2973908897299435	-0.9912133073326308	-0.00670082624512086	0.12623513406399506	-2.1418066367763964	2.0963953807407565	-0.018368196856316646	-2.8927442228554328	-0.31651501192044407	-2.8219558808494054	3.8238554875653428	-0.3862358914457732	1.0627790547178033	-1.2925575444187594	1.3772785767807025	1.5111317283824401	0.5583943302461928	-0.11610142213747918	0.36574906795131695	0.05432677485373333	1.3211274881142872	-0.6122733243833363	-1.8466064042471235	0.09589464036051217	2.17763677435509	-0.8985023038121115	0.8258158956175106	-0.40942140243736075	-0.7718501127577748	-0.5624333235857536	-0.7253108941307049	0.31729154737965076	-1.4900116652541209	-0.44790090638311286	-0.05603915727762838	-0.32848564988062173	0.5817138140622284	-0.9769115160390942	1.6614385676774133	-0.8774266600469295	-0.35752680861318736	-0.350998747114867	-1.092278106385668	0.7181839418340908	0.16910599247692917	-0.5085549148194721	-0.2809131768155098	0.11174918679365493	0.30081284548024084	1.1666933766578167	0.6094804842210173	-0.10774900914573936	0.9668257691378551	1.5888251513975447	0.6236224146304061	-1.2605053471200722	1.1158743724077298	0.056252484925798256	0.4352921640118141	0.8529513513015838	0.0011457271776426042	-0.5393050032271689	1.0963629485668003	0.4427900462469204	-0.6891895616825195	0.14122106777282	0.8912797136471277	0.10356616471131655	0.08380033858112203	0.25947153644799587	-0.025460845634405403	-0.17843716441542504	0.6691928379293168	0.1737911030712234	0.1678097666468678	0.9263644614439689	-0.10828998012708752	-0.19651137187863596	-0.48825954331525023	-0.6061182219331741	-0.6067788402806605	-0.09795074581844763	0.7032809260029581	-0.19425568080384017	-0.32205297612254014	-0.3694186995594561	0.8068887493430852	-0.058183269589434206	-0.0067731867983970495	-0.17599524122029395	-0.13373792681558763	0.07652856073087026	0.4252283312338465	-0.06795709506031296	-0.30377199540361227	-0.27208885669570865	0.2439739409286024	-0.5745723533251842	-0.34285464909714886	0.15550208904122062	-0.6110703396835476	-0.4591356210720988	0.16007849364809662	-0.1654423446794757	0.6032003673033709	-0.6004133902213721	-0.0724778780405833	-0.06718163878873618	0.509343440206891	-0.10313661719529293	-0.22345148713934693	-0.27063507097858597	0.08622366052623416
PTGER3	-	-	Not-coupled	-	Prostanoid receptors	classA	-7.614068610483979	-1.8571171360195111	-0.9944689404694458	-1.7897200645409428	-1.474819250334663	1.7480091857377282	-0.8376050944070036	-1.6264739503274606	-0.6317413046112567	-1.1380924236890932	0.586909505526586	-1.8283682210484875	0.08988200041662397	1.8274978789919547	-0.18166402263826528	-1.2168285383572766	-3.9398125336167515	1.3979684212875976	-0.6618539108631647	0.8242516916665718	-0.06059803228428054	1.266037470073802	-0.11857665710085226	-0.11355221881639586	1.473199912193314	-0.09621408535410533	-1.4820783277617735	0.036564983686474886	-0.3413308164849439	-2.608070888242873	-0.7170132235799693	-0.6016293982082437	1.004780118274414	0.5449956490682628	0.0038633727247626365	0.15638419431716527	-0.5813779544067105	1.3534545131542455	-1.6753359964755454	0.48210770370101325	0.7073132825621199	-0.04944558101404565	0.566748912155688	-0.7963748382668372	0.7172528259800349	1.3279324676401718	-0.321137326842975	0.1519285537661266	-0.023126723296418482	-0.25282855442579444	0.10731312564044798	-0.8213872909253064	0.25419748170992584	0.4920352564289688	0.34663087835304635	-0.1737773132113035	0.3304603614091797	-0.11766680674783682	0.9947667081342946	-0.09156435045830237	-0.12394604646584306	0.17908522848051298	0.21961207925209644	0.15428110664189865	0.37101338780134085	0.11802056107651057	0.3461390900437429	-0.17772912537284663	0.13372080014804694	-0.28058245302289775	-1.3366737710842553	-0.19289889409953498	-0.03929252945943766	0.14541765680560445	-0.48368333691205917	0.09485869861767911	-0.13877846434655303	1.0907460439636152	0.4945684441861383	-0.5943237493480764	-0.04397982859378032	0.5712661480507053	0.19186230269059384	0.22100912880978565	0.24601731914022795	0.03332444482699279	-0.4835865577827487	-0.1379694976698138	0.6380598471040378	-0.14275499706506692	-0.83673610186126	0.6567789765470909	0.12343413101209011	0.09241268818254138	-0.6020725358222518	0.5786806966483465	0.22801183919428858	-0.6316497542378474	-0.22655236402747508	0.04487600476075966	0.14833468614728662	-0.543187141856739	0.5317735121433412	0.17653238982375088	-0.46826809881010184	0.15729025654484677	-0.7997079587613642	0.350550245150131	-0.38926316896214563	-0.10630053385916971	-0.26584542878428885	-0.15322676508937466	-0.24761622858335147	-0.4721196370333491	0.1427871086175457	-0.12893584832552152
