Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39
GPR61	Not-coupled	-	-	-	Class A Orphans	classA	25.43742604598667	-8.779664477020539	39.4667192716117	1.6568243897877055	-5.527268634416099	-5.58048093223911	-5.284370965245121	-6.284799250660787	-2.94642331346389	0.6427387416678232	8.600573474025849	6.38189005992502	-11.475689906858717	5.808184755696211	1.8121152160141945	0.15405807435856766	-5.299145513891685	-2.562712003873331	-1.734238490310881	-3.192894608109822	6.244462759530547	1.1443717183663245	-3.7927579682130474	1.0331341001308505	-3.535329726785493	5.917125533196821	-2.5062996180943578	5.021525092167699	1.6251819622325472	-2.8644510456681096	0.9990694011735844	1.7691590778767041	-3.6938590017695376	3.1080884192779568	3.4621686529342015	-2.0567564324621848	-2.6677406868828784	0.12472753541546105	1.636804082866687
ADRA2B	Not-coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	-20.399183796129197	-5.217424397593351	24.193947462775537	-14.10074258486447	-8.836439815337814	7.886265370315859	4.13578596527195	-2.452636681697877	-3.986206666120536	-5.704536590471765	-6.12814800383834	-0.4056246408027227	-1.9094889087084328	6.3305050161388206	1.4063676838545602	-7.524147547838412	-3.66981137208841	-3.998218587794098	4.159645022629165	-2.629976086254181	-1.767739053520609	-3.021576977325363	-1.37612478782285	1.2536218966249357	-6.344432871715772	3.220971536675852	-0.05449360464590773	1.3847071840375427	-1.5849150154594087	-0.9129648051118722	2.2322482778847705	2.5671811046449973	-1.2236504436341218	1.553552988005377	0.5352105580122238	-2.3700359955405976	0.5263646875551535	1.8218056606159525	1.7718683335650902
CCKBR	Coupled	Coupled	-	-	Cholecystokinin receptors	classA	20.149372474068006	-14.774253866320276	32.97771276536768	3.023919643830963	-10.870581522276371	-4.864645033380002	-4.1417051817277235	-5.696074761034026	4.998705945376193	-2.013450596042935	12.871245256572765	2.372179996286886	4.187508327764023	-2.4387891889820668	-1.083025881849232	-3.0326436441448816	0.30848551513691036	0.9968121556845807	-3.8537575095314502	-2.091678448820895	-4.237645674039706	2.6730695835438687	0.8250365545236699	-5.929320349615923	7.17742307292592	-3.916033037647246	4.7772294154829105	-0.7975710643932499	0.22116712436427885	-3.0098669867234977	-2.801086168552058	-0.2444969032050249	2.166916825136127	-0.991851237081054	-4.2037867980938515	-2.697817980070896	1.4576455813821136	-1.5524219005626327	-3.9491129130045266
DRD1	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	-7.802634081378205	-2.2856645581364243	16.5494737489544	-18.065109947119684	-13.665838120463551	12.54877987952574	7.493640420176281	-4.86967630810706	1.5349319777171164	-2.001531143169549	1.7958335053264536	-4.34130253129253	-1.8542085420949004	-4.318837376832718	-1.700472567091233	-9.315472774585421	1.1290278441718378	-3.6557243053624693	-0.7348325417746076	-2.1737438454559785	8.292610554557054	-0.0560891526997786	-7.682258915766425	-2.0251134863756763	-5.026179526001868	3.1555991265360825	0.7591162213900443	-0.1510399856359144	-4.013071666403329	-3.2118162439109867	0.7410834148813871	-2.208540263538905	-3.669132985839181	3.8402128571271836	2.9872540151120175	0.5008516810556171	1.508560386633041	4.690449130742827	3.9769130763509155
NPY5R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	11.296731337838345	-9.503863243868292	36.101921715724544	4.776194220872954	-9.189319309870125	-4.764490771766664	-7.4788351315289425	-4.15024948607437	-2.979749003917296	0.01189288331515557	11.706691902063984	1.8255211195601022	-11.145925340222224	1.802190461737656	8.405833247575194	-0.4373980872450427	-3.3788412841996838	-4.721668060489659	-0.2675219143494818	-3.6603097889870515	6.34525644806632	1.1830579984790515	2.0909524793619014	-3.5834258311185767	1.8458651062591604	1.473777324068875	-0.8039432432990992	-1.3072024932809194	1.4147536584168097	-0.08885784492817685	3.2102098580489256	1.4305890373046048	0.9226989424093206	0.33002145504147296	5.490417925917333	0.5254452880810784	-2.0058633372411205	-1.8110148699734125	1.050940982249476
HRH3	Not-coupled	Not-coupled	-	-	Histamine receptors	classA	-37.0397389855256	3.2838733572281735	21.870232129181126	-8.283565683426874	-17.564246052238335	12.052818755143512	6.820467369253212	-3.097620808526433	-3.32801021406159	1.0966757971714296	-3.8903935151259197	-4.396188478096343	10.60965007164235	-1.0849277040887915	1.5879100778345383	-7.452132821975144	-4.166429974919073	-1.295714381043069	4.975616941320844	-3.4424944184756323	2.606352865995625	1.3359324006947901	0.437016495744485	-2.3576204687318625	-0.6581323667346106	2.479223032448886	2.9032416987548477	1.0611083231889182	-0.8407116815680981	-3.4249155351185387	1.0904827228745066	-0.7290036632648065	-0.917346486304882	2.0775585726981127	-2.4716230603649167	-0.10417593281769108	1.880915418642786	-1.285112691097614	2.431379988339261
HCRTR2	Coupled	Coupled	Coupled	-	Orexin receptors	classA	-15.690912461652786	48.71929322937527	-16.507932238331218	2.8815516191428956	-17.086124373671243	-20.822141844624877	-17.492406606080507	-2.973330261875265	-2.8991757841415677	17.492397835252067	-5.260827940619206	2.203080774174919	0.16353297780093015	-6.856730175766233	3.0038069995639076	-1.888175510154778	7.60358215157518	-5.691089878467455	1.8467808492280404	-0.37993684495193353	-0.9139819823864677	0.040667890570059574	-0.9181343772917022	0.45982529492944596	0.07767065575967386	-0.6097262520624632	-1.6431374741816365	2.4043443252515084	1.5827657230587882	0.14746125331275595	-0.09382262642109454	2.0304488809566967	-0.7555523783955396	-2.919443192902012	0.03554367536874293	1.037378464752507	-0.510307593178509	-0.6516093884885495	0.3257842301035153
CRHR1	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	17.074787712917438	-14.102649982693544	38.42832351593955	4.664048103752824	-5.8030864680864624	-7.74723583865419	-1.8137332823911854	-7.877147270525396	-2.2418553027326853	2.23890957807842	12.771649229502374	-0.16275180734781644	-2.854027178402511	1.1459611664489262	-0.7368423996002958	-7.066277757038846	-2.2865586691957662	2.4025200634656634	1.686155747646905	1.4608878772895415	5.505130904468629	0.1585344575403902	-4.451200786961668	2.171125172715125	-5.067058575818821	5.383154507969247	-1.911368748945431	4.302470372240092	0.4189792435528083	1.558111358814062	-0.9942754940918407	-1.1250190247980625	-5.268468718983623	-0.8692609786738805	-2.1951455745258888	1.501937680802901	-0.2161198502656093	2.443205999527688	-0.5549102099696901
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	-2.3114085222195033	0.10340295686007214	5.815599886146905	-17.060804322793725	-5.758506109914705	13.700102511794118	3.43803928090138	6.4569544063859885	-8.191496863425295	-3.516283937508915	-7.154046976720338	-12.211994124492618	-0.29851222928251553	-4.3637474317793785	9.616727996277145	2.942451214672779	-4.625146492358485	-1.6216014403361794	1.9874065810974204	-2.4200686840787164	2.719833839508648	7.2649779075404215	-4.341994984906109	-3.0055717878212795	4.742078947852482	2.2121123356668386	-3.321395433882372	4.176484109320294	-0.6869584701157342	-2.5531143535603205	-2.033857373226583	-1.1039343481413566	2.714180441344486	4.749788459111564	-0.9112302358120049	1.5344609798347373	-1.0561701386071836	-3.6602087466448525	-2.7109003647052172
EDNRB	Coupled	Coupled	-	-	Endothelin receptors	classA	94.16837748916332	24.92384949898726	-8.09317390830764	-41.550526892478075	6.775667848469189	14.621485943340199	-4.520678569465372	-23.960706826979465	26.24319157208886	16.11760058133141	3.7116530666659635	-5.609542613750772	6.262961907934978	3.230892002338407	12.185088508104656	2.509098567155192	10.775960474557127	8.376857608396508	6.654688862641445	-1.7720528950905632	-10.345058064950804	-4.942529023407967	5.780215048105291	1.8336061376691337	-7.303632600780619	0.19251685128110876	0.9689259536401618	2.7190984115137184	-6.154753606630422	-2.098345256241807	-3.7727185054082204	-2.733643476694029	-0.7687524813794215	3.72162147540971	1.0271788889197426	-0.34181840202141334	-2.428030385681645	-1.186802729263364	-2.735205106160488
GPRC5C	-	-	-	-	NA	classC	-22.69073371735411	53.93316400887558	-16.973785965482907	10.766881445789048	-16.550084727722624	-22.255520890533482	-16.443536956222992	5.302028106676345	-7.759918801476383	14.113183914542217	-9.279160389375802	1.2246121827002894	-5.029441209931523	-6.977575842288709	3.6512142322024217	-3.4477595608577243	-1.0541392883025924	-2.3052292937976304	-1.4120273533929106	0.8378126231599489	-0.23895932488934427	0.035812155463078796	-2.935793753933645	1.1084753873016526	-1.8454534785702614	-1.1071461271473257	-0.44836723123259076	0.10608658681361437	-1.644512363251888	-1.0762764109742275	-1.7676607028942763	0.841072022630842	0.13544545670992444	1.1655499390435533	-0.12793519283772828	0.5090408574974159	-0.8192769569548443	2.2665694639879006	0.46007320672312
SCTR	Not-coupled	-	-	-	Glucagon receptor family	classB	19.781691966342837	-13.746179994841569	35.59401153068368	3.0511654665549517	-2.5687354616030915	-8.533611885683566	-1.7344540001416413	-3.428093112952236	0.28598892688984906	0.08414964294658044	1.5039511185792456	6.156498747173187	-8.230430826060859	6.853466367350457	-0.4720550245536306	-4.027293176844363	-5.414602730759588	-1.8843197322369432	-0.5873567794571694	2.445553555962306	-5.23603355760975	3.1406957084203313	-1.5785240640030445	-5.265683949470632	-2.463071916842812	-4.500808273605827	3.582945066796038	-1.4017737583240792	-0.5309403175841086	-1.7494412921954234	1.5729533094820964	1.9584714809371022	4.253186680101202	0.017656367810774377	-4.36429888582112	-2.1069269578675307	2.0132171444556843	-0.24643893636365477	-1.7687989767865082
HTR6	Coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	-23.05386219864899	51.96221539856426	-14.947233579582988	10.668847435322593	-15.797083069181555	-21.803600232341314	-16.906107193432366	2.070554140763882	-7.625802380394066	16.32260092864179	-8.756334929865057	3.7411389506541974	-0.9454630171758877	-5.573103822819778	1.6654796171534556	-2.3693265341994003	-0.11331375247677819	-2.2972028430713403	-2.7618176649307316	-0.26924677107692135	-1.3904789635360102	1.2748475361338307	-2.8239699767071005	1.8766900597513687	-0.9942284504258657	-0.09126927525080847	-0.22489834116243013	-0.17545232888517506	-1.9000724938723919	-1.940950106495027	-1.6796456800497173	0.01543840617950333	-0.5274390999290683	0.7217728451800518	0.1659569666286154	-1.371806473671616	-0.3789257436248953	2.787142071447876	1.1631940394727605
VIPR2	Not-coupled	-	-	-	VIP and PACAP receptors	classB	13.067352265601716	-7.891632840971588	2.8135066561685713	-26.26693713041007	-0.9176600363470006	9.102844960286069	-0.9557002349238547	0.5696846798253742	-2.9978099507766727	-12.557764698894655	-11.195524221623117	1.9348082569425704	-6.935751677681299	-1.2635936457254688	4.173553352819018	-4.16021573441412	3.545977017914506	-8.320829035795683	-0.14706372252723893	-3.9314858188373583	-3.4461667033391827	-3.27467948927951	-3.2266806209596575	-0.1920338316503571	6.166104062663322	3.10479336392346	-0.26860145592782064	-1.44860500992231	-2.1803031971506157	4.168127023298598	-0.19435641587154537	1.3508109446072643	1.0783645259097685	-1.6115456940840835	2.4408627559340306	-0.3271573412786404	2.3161605428433334	-1.883799624467589	-2.5109442146035343
GPR150	-	-	-	-	NA	classA	37.97734612879014	-20.570076851342826	13.345313604971516	-7.40029185053573	-5.516613322416208	2.6622853906368538	1.8918199916130147	-3.4903721431620442	3.4154333261929137	-3.170896935287219	0.6394079163827425	-4.106325250751935	5.4210114135230985	-8.656838692246502	-5.591391456697311	-1.8320964150289805	2.585163821541735	-4.817045393239494	-1.6566840131158944	-3.023196857916499	2.072420882679864	-1.5847086566287332	-2.1395553257606785	-3.5172899809561344	-1.1094085269376284	4.143100418693721	-0.8553748397304481	-3.414166071550495	-1.260869447751332	-1.6631858860114683	1.7085916175758202	-0.5393026237897243	-0.7680490627523227	-3.951223603489376	2.8729979428547705	1.846337498899653	0.8252274137524119	3.606109565830499	-0.8641430491958326
GPR22	Not-coupled	-	-	-	Class A Orphans	classA	-33.20672192461147	-0.6748296289175582	16.165202544615433	-8.817076345627191	-13.58510535428637	14.095211263660422	8.010576382355806	-2.4762828782128588	-0.807609827712281	-0.44982516539275147	-4.738153589649649	-2.5634451765229405	13.703456631714085	-3.1626879792876674	0.4925627244395284	-5.611709270519192	-1.5363493071990535	1.3864330100435727	-1.308774259543171	-0.9078853559276978	-0.19366416861575422	0.8275739207410668	-2.13987276390464	-4.388600063687345	-2.8283458784266333	1.39962609265173	-0.3149114318037072	3.0918833805282713	0.12182444325879704	2.433074168045348	-1.997634471338938	-0.5462425173255196	-0.8836495073272532	3.448366100372854	1.2600362389063597	1.290507870567599	0.75615485623479	-2.5471683224446284	1.8097451793403427
QRFPR	Coupled	-	-	-	QRFP receptor	classA	-36.507591091768525	2.293255221682996	22.702549430832423	-3.4062159812172608	-10.904871088912838	11.968586656965185	6.506759301782563	-0.1872908984641915	-5.316025802341614	-0.0354354106035341	-11.037128910821515	-1.123244891201808	8.090964995538316	3.517564570618655	1.164627153076296	0.40762697541802506	1.0030627919382111	1.5028839020191862	1.745735131771356	-3.811680948434998	-0.903160140417467	5.105473265605043	-0.02119668974283666	-4.169672728489655	-3.0302131406003796	-1.5025408687759378	2.631477075749072	4.0309332660374775	-1.7171911116608578	0.38942186133063617	0.7313058141454728	-1.0884404260227232	-0.1114083125098704	1.0474815701526394	-0.8081293004722189	-0.7689160945754636	5.282552599338052	-2.3929396302268597	2.3718674895706027
NPFFR1	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-28.702382738693167	-6.695290920902267	21.889134338065805	-7.624550961656012	-11.813205552412265	8.47925826924009	4.074968643817174	-2.8455533518209486	-1.9246763818440642	-2.343801800642159	-1.4066163890687755	-1.514484383259749	6.6771280200515895	3.4734077129645065	-1.2334779307451025	-6.885876760858307	-3.7296776154023332	-2.2539045237978423	3.5691002708138346	-2.1663722137741304	1.6312197315441386	-3.6828293184382805	-1.381615605472984	2.635298257776227	-3.330731253135171	4.751911940527027	1.0670584166232406	1.3647232110750631	-1.7521708968413485	-2.953042482760891	2.0730509067546814	0.8448515865425841	-1.468876966231579	-0.0944716916495309	0.6757062276640319	-3.6488611475900496	1.1907939319817862	1.988083235437897	1.7438293050301006
CCKAR	Coupled	Coupled	Coupled	-	Cholecystokinin receptors	classA	-12.60017618344944	-5.520020211799122	1.097243086388341	-12.02024459520315	-6.9969296119159035	13.311275934876212	2.917120775475763	2.8322889844073362	-5.155394520975611	-2.953951861299121	-0.29223902460501305	-11.593101401263157	8.089503595151431	-6.571777807570002	3.736574316213822	4.007568918710819	1.317039029356683	-5.0397324076749195	0.9058119058706069	-5.238224040444232	1.8764572030708102	7.065327853205603	-4.112043495309964	-4.851723727833868	7.2656732238381405	3.818800351132141	-0.6651424091437717	3.04368207923218	-1.917073760585715	-1.5762482818656922	-1.8932913689970614	-3.948892433812185	1.6227642010339756	1.4227143565301745	-1.638042905985273	1.994327248112143	-1.775451993115802	-2.635703031027092	-2.4404131346881193
EDNRA	Coupled	Coupled	Coupled	-	Endothelin receptors	classA	-18.192432136731888	-21.6976282110167	17.702338630649418	4.8221750957013745	-8.331516633094074	2.076913114254772	1.5324557731126234	2.094408014428969	-15.768513463058804	2.3380020120449956	-4.307456232025206	-14.459038164578773	11.013171343740137	7.986523577165133	3.573824475582133	-3.923012150863638	-4.704779026627234	-11.519073996621731	4.92726248773568	-0.06150688690056542	-2.806503609100788	-5.882704095883873	2.8906305470318596	-0.8459902827170224	2.025651707670686	3.4937256438772297	-0.3119094788352249	3.745821056961422	-5.615034725437781	-1.283178450018047	0.33805332390813086	2.853831708033924	1.8630999214743913	-0.5496924622082348	2.1511714195583505	-0.9530472750294772	-5.854342802108999	1.0719641868022556	0.057043762820436904
NMUR1	Coupled	Coupled	-	-	Neuromedin U receptors	classA	-45.161702454986056	4.194233390985428	20.235891107969934	-7.986813543419027	-16.741451482791703	11.954190526928057	8.112934282637882	-2.6308598328474035	-2.980835191385204	1.9484228370481915	-8.222510427373523	-3.0024492857691745	6.731086918618927	3.9740864607415167	4.382073638452393	-8.400859018603661	-7.550140770903988	-2.73936579135138	5.286306521576634	-1.150488650669567	3.633709625352108	1.31466651515964	-0.6501975586312462	-2.641995452509899	-3.3565975146223446	1.4328689333005316	3.2862725682026093	1.2782996221188212	-0.5576009923795993	-4.5872185498246445	2.1502517651785213	0.5146618206094109	-1.262816906960182	3.405292710941176	-1.7165330164399681	0.9932467315421779	3.061060203223454	-2.4916787974374173	3.1963340740280533
HCRTR1	Coupled	Coupled	-	-	Orexin receptors	classA	11.250562846145305	-6.69565276641406	-10.18825534588725	-21.031544366258608	16.496604358108748	-1.167081537061225	0.07709108332579678	6.913665229742165	-10.875995951139714	-2.0087953337196	10.754712622131903	-8.457789147686126	-4.714154052004008	-8.71499564709951	1.025783468624737	0.7177991686028325	-3.82577368883957	3.0519627821197837	1.671215520119912	3.0433946144571324	-5.884655703276592	-2.031492386076819	-4.327646458281626	0.12766992944832814	-2.6349131434437174	-0.31473354924849734	-1.3987150404649191	-0.6813018554729309	-3.2500379012490273	-1.1622916085851285	3.2328875373672314	-1.1885465442897882	0.4407467654508277	0.25625014167270765	-1.3222047237243963	3.8713639767557084	-1.5090105910129554	1.2070196104522521	-0.15918367130238173
F2R	-	Coupled	Coupled	-	NA	classA	-25.41507399335413	12.190724806858979	5.778597335829436	-22.56200878421428	-3.762867161708004	6.860563110903639	2.0177097689090275	-3.7522954211470885	1.80409085973357	-12.490495090015022	-8.386065683821979	15.630538931124603	-4.6937800371351805	-3.4415920443477024	4.728922218746015	-10.675458240418502	-9.693162369867864	7.752887864550124	3.6462104736872667	-2.2845528923815324	-3.3238977986196097	-2.38138472469582	3.737668168141363	0.1949247878194142	1.840755232491616	2.769910515181678	0.5548551827069915	-2.8873662410228222	2.2374782926321957	-0.00029310386386881564	0.4078862649927097	2.709077912759086	-1.2618191987269693	1.2078181986722347	-1.156769099017471	-0.24238373204982178	-0.7050675759031905	0.5469337338749695	-2.7473446176832117
AVPR1B	Coupled	Coupled	-	-	Vasopressin and oxytocin receptors	classA	20.609021984728592	-11.196162558536585	-3.770502756663135	-25.7636063557422	13.028964020807779	0.9348879979405	-2.2567941763874995	8.560887246458607	-12.632588966926757	-4.5394007434244115	-0.11158200994861601	-3.266407410872158	-13.150928919070074	-7.391424194353278	0.956491487569948	4.721754833470415	3.795745075614547	-2.6427905113472336	3.1376287506646694	2.022095868860188	-4.21302973470655	-1.8959544018023655	-0.7219275877881668	-3.0013640717685313	-3.2785080619495752	-1.0207009204890813	-1.6776357265367434	-3.435590198584405	2.133613533807365	-3.263060469048281	2.571165435931578	3.0728859289431347	2.3983509079582563	0.14458502227566164	-0.48815353448371973	-1.8867173630644847	2.899820777987644	0.586763008333349	0.43965943328747714
OXER1	Not-coupled	-	-	-	Leukotriene receptors	classA	-28.98413182736239	2.7080351740825104	14.088538329170596	-5.083516271869425	-9.65331083656966	9.841424641534314	6.702433212476022	1.447578668839629	-6.656258923386153	1.0039922228625344	-10.168784076648244	-3.9211211524335416	4.489036895363424	-1.1492134521968664	1.3530211605452	-2.1778501712169174	-3.8120820631675265	6.746137713439052	-1.873207908572977	-0.597924836798981	-3.228217749609149	2.564782693033199	-6.106664435368597	-2.1554451655933877	-0.8848704116342314	-0.1860887389905604	-1.385219736007405	0.0041326197249453465	-1.7163683564067342	1.3253442499780652	3.3602721614579893	-1.5722571469674793	1.0256442150669673	1.19606371325408	-0.24585923458433814	2.983106712779856	2.473987763546329	1.0911439525178566	0.3375092905506007
GPR83	-	-	-	-	NA	classA	-22.54214358231347	54.181257523555125	-19.762871871575847	6.152366617669879	-15.757380400399935	-20.32160236038696	-16.85419811669109	2.3081189277913374	-3.2213244931117546	13.292234717527158	-9.080275390963374	2.542294439685809	-4.196798907234159	-5.0653539289939875	3.7986097698586154	-1.9454219084867321	2.612194158294915	-3.2879611267052122	-2.6442419844618423	0.6184528777934777	-0.4400930152749699	0.9525046597586099	-3.059769344282272	3.059678860607615	0.20859234312719638	-1.5892151187827104	-0.7181159804372608	-0.5856332053282155	-2.7312567769561715	-2.005883188507565	-3.504855213892635	-0.6808031233754497	-2.136130589503549	0.5513599463091203	-1.46977844391569	0.052284701059128524	-0.32000419616842724	2.9346391596790267	1.379175276550051
GHRHR	Not-coupled	-	-	-	Glucagon receptor family	classB	-5.523817744554007	-7.887695861157132	11.243250649415396	-11.289810219608931	3.21693661568633	3.41284206766879	-2.641655612432686	7.159079689604416	-13.849473954473497	-3.7985375464556745	-0.9019501107907196	-7.438958697916048	-11.266061514127239	-2.988901958730224	5.177155451953861	7.280418082578857	9.775704556922749	3.934194435292937	1.9394665212749984	3.435997230576756	-2.3747746969594323	0.5358690546809861	6.062916717473341	2.769111007101886	2.17719530351115	-3.5584561990086994	-4.644549443017901	-1.331348582628907	10.459731065179085	-3.5598180707794027	-0.2879548104447683	-0.7417164846496481	-0.7189593666679379	-0.4401180723419852	6.16510106720961	-2.764496876557558	-3.0622687486871976	1.043963393977571	-0.2016550664062376
MCHR1	Coupled	Coupled	-	-	Melanin-concentrating hormone receptors	classA	4.198006668771042	-6.69159165545213	39.24235667945469	9.78654238926747	-9.287743897094854	-5.111840580240514	-6.106045523563452	-2.2908651741213664	3.426265449178647	-0.9518682069238391	10.687721161689382	0.1738550653817302	-9.119281704597112	-0.7221102748426612	2.400217604987624	2.1557274725723405	-1.4597781450520273	0.981353890257993	0.6215039593749244	-3.2492045885920464	4.274537631076017	-0.06519195199600158	-0.8328855483427053	3.936882974866173	-3.499684050952153	3.730055525289375	-0.059358308779968595	3.3243075882311546	0.43408484612116793	-4.512598163321278	-0.8668549825020855	-3.4232710707219187	-3.6540933991581404	2.0206210671358806	-1.4061699872008702	-2.571428765154262	0.3462103916807786	1.6546208741338626	-0.14926919761702961
HTR1A	Not-coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	11.31219566459096	-7.478672809306267	2.011932166037049	-15.576854885140609	-4.090190228558853	10.14411455757563	2.0639602323480823	-3.3721121153658045	-5.576569332027565	-2.1155016387367427	-4.463428235246086	2.3387612328897074	4.217484496777357	-5.554300911397573	-0.42944493308132187	6.675378701362377	13.557227161510854	-1.8476248430173736	-8.521641121745553	-4.387040020472615	2.2532489516165937	1.3123395461620333	-1.6718664720152758	2.6283933869842833	6.739782290962146	0.20788774233811624	0.01992360988842427	-2.870004034973544	-1.6692735886482017	-0.6795246698740911	-3.3759197154680054	-1.9902178557666097	4.757115511686354	0.9798405152340441	-3.025408139379535	-2.6441020384863974	-3.089681219440361	1.6343912325872543	-0.9773449204109524
GPR151	-	-	-	-	NA	classA	-10.78840905593569	-11.135790705248809	34.99920854361447	13.415817099163634	0.8171784806045463	-8.471907029676963	-12.454620207572544	-1.1534548438919532	-6.137600863597519	-8.300289430875742	1.3742602393170635	9.11275478990475	-15.306170230937798	10.869451155881121	6.28441869190247	5.832683259860648	15.510899578792207	-0.062165075362585524	4.676456396540827	5.44597857293063	4.768223001212726	-0.9211340977124375	0.02107729946175721	-5.432772809854317	1.998809995724752	6.528777220254168	-0.8856949508928615	7.8745767415657655	-3.0182949487641992	3.2139422223699525	0.8272211670281597	2.073032803279343	-5.972076627302734	-2.630500347248222	-2.495170069390483	-0.17120290622060297	-2.41889727009335	0.5419972362861131	3.9385194878644523
DRD4	Not-coupled	Not-coupled	-	-	Dopamine receptors	classA	7.108298074736709	-8.562514467671368	13.60406744387183	-8.417887102197167	-9.077128667381103	6.643475784750776	4.580634291905607	2.4583092691464143	8.65729273521179	-4.354543660010076	-3.1278723608511965	-6.733862139675385	-2.974092055944258	-7.507505318292653	-2.1432546545916953	-1.8849597600095613	-0.151171105438906	0.06967814753135249	0.2655357773969417	-0.7105449970835289	-0.936403610955678	0.07804885522735555	-2.0275960042261647	-6.049979685743757	-3.78458584327041	-1.0526683277462516	-1.1308561410411648	-0.020683063561643747	-3.187464300581067	-0.5799100744628345	5.4559512529942005	3.938115214598869	-1.9405867275839486	-5.538171781811553	-2.221496828736815	5.406211124540092	1.4269880168185742	0.37261354709038896	-0.22208978942914065
GPR63	-	-	-	-	NA	classA	-20.945420362262112	-18.010358190783414	12.367540816189566	-0.5047432898456308	-7.904881271966175	4.262015397902457	2.7515070861435325	2.0071262189708405	-15.691604838179954	-0.38312682420820293	-4.300680470284364	-11.026219813764518	11.954697547647152	4.387612157354607	4.351728103110455	-4.776974322106171	-2.5289926160384693	-9.167283908173921	6.9256908998477185	1.3904054982657172	1.2590709457953144	-9.656751780997995	6.181261753044755	5.351805346552228	2.710390358387225	1.2320903208676952	2.134266646227761	2.659547838326644	-5.305728728619369	-1.952877628664842	0.43286516869550423	2.2984537392632025	-0.6324777897866333	-2.7762812015423775	-1.929646775686137	-0.6988479631510967	-2.9123945594840714	0.7088297180315917	-2.6231145694466633
NTSR1	Coupled	-	-	-	Neurotensin receptors	classA	-27.215022897364886	-6.533280900666065	20.844208254029954	-4.326453585097086	-2.253520641971659	3.3638076430553627	2.406836960408789	-4.325021797499697	-13.68946969339954	4.42557838734852	1.8365072673934566	1.5092462285412422	0.8521389670493961	5.334239508987364	0.5471651327540942	7.699134184069532	5.409556752475853	0.06827668792875756	-1.7970992856917822	-0.18446528882919153	-4.219259712992893	1.2039149845692958	-0.11039847602745474	3.6201812641875315	-1.080219295836985	3.460873318045674	3.048472906900991	-7.433567817500688	3.330406647219392	0.1202633438950697	-3.861742699425667	-0.6017083762921289	2.389268627849764	-1.446875105579874	1.4962226019281684	-2.9632898056836683	-3.8023894451581697	2.235245153260324	1.5103544685673849
SSTR3	Coupled	Not-coupled	-	-	Somatostatin receptors	classA	-25.33713584591252	10.380765679499953	5.070809767015149	-22.31224097292628	-3.7918091368828644	5.10936206201521	0.3003896194684957	-2.6431480434375993	0.8859984110146046	-13.52634969281641	-4.988601489977583	11.134596532890896	-2.9990082177772965	-8.219613495198109	5.089028838936293	-8.818363979060386	-7.863676749822669	8.905867447677528	4.867090660385325	-3.6370151902456342	-4.659655349493786	-3.1369954005229252	3.798606664606653	4.91498099815028	5.98282832431591	3.3325341507961954	-1.2106676300335275	-2.454671743768437	3.0891495220477996	-2.0887667044808547	-0.035189903196188435	1.5444726592696303	-2.6024963721358816	-0.09131494315701093	-0.2515939156023032	-2.7978599162375755	0.5569541734204783	1.4531018003875458	-0.9328419529807567
AVPR1A	Coupled	Coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	110.50266251635139	7.614327077024672	-6.588672335240308	-16.138532264372397	-0.10504021453853671	12.821711259862537	-7.9512914061448905	-10.545959513132907	-0.05157622229476498	24.045037551755133	-5.417571599477137	-3.2741339254728072	3.1118127177931987	6.910738255857862	17.847336966602306	13.669290020861258	-15.97242822551597	-3.5285422593679887	-5.483367851557466	-1.8662031514637778	5.986214157335693	-8.02934282024278	1.2991957230230027	-9.75743990128105	4.245459021444452	-6.316953865611164	2.514085462193474	1.9176702337796203	11.899854266562766	5.889278694261795	11.679746394526132	3.7622315321514903	-4.813117813611389	-2.376914794316631	-2.2695107031257153	-2.6201030522369737	0.8550388541123265	-7.035853015980507	9.20705216643465
