Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59
GPR150	-	-	-	-	NA	classA	12.181991930921948	-3.7561063345520527	-0.5773657732961162	0.6030289120433062	-6.3074463450665466	-0.6862016906708103	-0.8816738610943725	-0.32575371532543107	2.537660625517888	-0.5885768587887532	1.362661245241582	0.84301386891433	3.884702733772037	1.6966940088578721	0.34836113719702244	-0.7458561384820767	-1.4986036918965013	0.8072797925456207	-0.7075067903217584	0.1330710542536457	-1.0201804870296922	0.7881475977617521	-0.3801398747410115	-0.4992165376096028	1.4594608741088895	-0.09849583858087599	-1.3517290147548575	0.47970962891030794	-1.818182969612308	-1.5588793476684077	-0.3674713493797328	0.9002709333773129	0.010925165975028791	0.3433809360137867	1.4054000542672613	1.2342351609250952	1.0619771497954311	0.0540426514998724	0.39705701442540997	1.9240957195417119	-0.8400621937436802	-1.567324004645943	-0.6154763323957664	-0.5167233854272547	-0.11409222488676245	-0.15690581066438725	-0.7910245882858294	-0.3166730572609048	0.7864932360127688	-0.4915009445747661	0.9325086832774993	-1.5401662264887557	0.6915633691955118	1.175021365604966	-0.15402307282450645	0.6921739172144094	-0.4164650738328368	-0.8049995628985015	0.5605507310128577
GPR22	Coupled	-	-	-	Class A Orphans	classA	-4.834850221627306	-3.123013677636182	0.8804241411269557	0.7928361590247782	-4.763181464186646	-1.6293103991399447	1.1679689261707578	0.07187420673917101	-0.08301785067601503	0.7808761965921418	-0.18593760506952386	-1.3949873829993695	2.275043929219387	-0.004447189775578072	-0.6897796751666598	2.377686907305838	1.727314078437916	-1.071372870498313	-2.5981244775003125	2.477336372824355	0.9546792401217012	0.2881641553692327	0.34806302642472375	0.010656204922905027	0.4709900742883533	-1.6474570916044806	-1.1095508235907083	0.3816623078236278	-0.4685808580197175	-0.40125458405922293	-0.5873816360610435	-0.8105021206470839	-0.05377495759692694	-1.8002864601919752	0.1319139381537281	0.35306954144244607	-0.44248099893709497	-0.5762947601237941	0.29493132332356853	1.5047866963776895	-0.49637016224230435	-1.6494017574024085	0.8550539889987774	0.693831517623618	-0.42293899278285757	-1.4185515485797802	-0.48196416121452135	0.6140774672674782	0.0011004624564729046	-0.70507608807122	0.3778508673962478	0.003653398452701795	-0.9036930854931012	-0.910419291311929	0.40715677358872115	-0.17798557839643395	-0.6636700481688119	-0.11650897533484354	1.1442632075172638
QRFPR	Coupled	-	-	-	QRFP receptor	classA	-14.33604699158038	-2.0080837305959363	5.1394953285536955	1.911131155478918	1.037294302509446	-0.5371233285245958	0.1303798610130944	1.6387147784723548	-0.8873577245498138	1.4296014727137196	-1.0789422858454252	-3.851988777030389	1.0586656541117372	-0.20729211558140243	-0.874819415938726	0.489517697661173	2.1705671613133712	-0.0687072087371419	-3.0121384341699713	0.16321721975543899	-1.1012219477453757	1.270422493427878	-0.4096961830399816	-0.5935058050491488	-0.9767903569400495	-0.3519600365228134	0.1268276452766424	0.06807608895404547	1.7191562365066473	1.0453669850853342	-0.8500600316755206	-0.5715807673864084	-0.28065742036078123	-0.07555818167145528	0.3025334581246011	0.9195932649116062	-1.6462146881202258	-1.135931230721816	1.0765849265992131	-0.2145494287643038	-0.236639681678653	-0.23057467896710576	0.851636062118637	-0.6875164105690754	0.11688250852915576	0.43303835063171114	0.13566720760372294	-0.193392214272403	0.34791705398593836	-0.4093446766954113	0.4588275898857998	0.7592219539229187	-0.6765403028053485	-0.4144449834351447	0.048039186741471444	0.32038275596279	0.9427435809789201	-0.3655185995295259	0.4490011952400042
NPFFR1	Coupled	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-20.944899000408874	-3.330187397110254	3.588022416056632	2.166223010943424	-2.201503997211538	0.5113646293804698	0.13529630231289141	1.8592869927287095	0.29065559653611733	2.5777248561635258	0.729002486360808	-2.251712772820446	1.9197662608423232	2.083415696041565	0.7250715323052006	-1.1259201663261775	-0.5793180394135724	-1.0237649875630965	-0.3371800501511593	-1.6832257756814188	0.04415421489065174	1.0851636611735138	-1.8301023433298897	0.6321883724731986	-0.40488729542934554	-0.2870953298313577	1.037040072266132	0.424417067447823	0.17758624247902494	1.0369497551403144	-0.9159696415130872	0.5471516425289384	-0.09924678729538106	0.770718291415637	-1.0594098095645406	1.2796626459912959	-0.89566975947214	-0.3783615251721732	0.9095722815841293	0.8416094133974199	0.4818213352289802	-0.24419060734770912	0.36479792742486045	-0.021398576373464945	-0.430588550774919	-0.5833088307005321	0.04514808690104476	0.7140401122192345	0.8105532143610137	-0.2332242436237818	-0.11838069502096181	0.7509074177814188	0.11447361802954611	0.06484452075789301	0.5827662109622631	0.2161759366914651	-0.27940362801825686	-0.3663594329933147	0.17681185181808998
CCKAR	Not-coupled	-	Coupled	-	Cholecystokinin receptors	classA	8.014194815105498	-4.136730178994017	-1.431013224527809	-0.06830421688265957	-3.555790194200533	-1.9899066724769274	2.440752480083962	-1.1446457057760766	2.3348630881287287	2.300594660747457	4.237273074796289	0.9505102587613882	1.8300963162355026	-1.631069965602627	0.19338407051414733	-0.06001318512296644	0.22089080895561286	0.5194630755307678	-1.4842906868913959	-0.5462031243576493	0.5893567727326188	-0.607701491458339	-0.7544590148015724	1.481563808730316	-0.9201476374422319	-1.238296142743917	0.5442554353175275	1.160341866720554	-0.5778727082230958	-1.3525591753458288	-0.3501178974283314	0.9696440263592332	-0.5269980021886501	0.6115993650897502	-1.7118949404171069	-0.287767195824895	0.5251640146295619	0.2807856343249428	-0.15792127843564097	0.1217910420767697	0.049538331847693524	-0.24377364695928921	-1.2926013650065271	1.1401051215474598	1.296550021799096	-0.7264687860539671	0.8777008003392254	-0.8518804747977303	-0.41519993609313144	0.6667461915572768	-0.8355836868353391	0.3294379514996266	-1.1887608460725643	-0.35882725814528854	-0.4673514933576942	-0.721190260492957	-0.6783767148767526	-0.562417700604964	0.08856246415790155
EDNRA	Not-coupled	-	Coupled	-	Endothelin receptors	classA	-8.748123447556129	-4.875774072350245	2.5636886206095606	1.6971113481776268	3.665816479805989	0.7382525893468544	1.387570440697005	-0.850859705753761	-0.938431695026291	2.962143453691552	1.4452092884299625	-1.8727346596975247	0.6611858159422637	-0.6654486074337301	-1.9335515323819938	-0.20076979503314535	1.0971146768696973	-1.0054470325599516	-1.2402297881046356	-1.5868823909145509	0.164253597735312	2.0681371220944627	-0.5356463232330142	1.1747767958058881	-1.2977360136793465	-0.46317912768948677	-0.8281101936596907	1.3831584084932527	-0.3963016102391868	0.6690437420771034	-0.49103852255564684	-0.06307250411894622	1.375473179584862	-0.3259025913482715	-0.3746807729307599	0.4796229219766772	-0.08626949916920684	-0.2508947061836885	0.0077476769388887595	-0.5983261454118605	-0.01998605239133976	0.2605286318469504	1.102776505562746	1.6510357240678517	1.0001933803534468	-1.850867481826159	-0.2774517224349507	-0.37784260927553154	0.4473474898014665	-0.23884133300219432	0.22608459893245203	1.2118025752891584	-0.4101500681734995	-1.502292619801431	0.8593522890909889	0.015024268769011051	0.003711186819798157	-0.9778103404279177	0.668119867254656
NMUR1	Not-coupled	-	-	-	Neuromedin U receptors	classA	-8.867389016051323	-3.100582078794642	5.703959390592681	1.4196338218940205	2.3246036515241655	-0.06502969315483427	0.993334963026535	0.547561193595214	-4.127276886848185	0.8839318342686063	1.735400382441368	-2.2042850292882785	-0.13824540884244343	0.7920310875352706	0.4387263093572868	1.0001282189810805	2.0501812751155257	-0.5069495622129601	-1.688966648750488	1.3087628342519662	0.9592193618805582	0.9216878998359381	0.4340276758726915	-0.4020417589826449	-0.8476352086609531	0.6938461202905463	-0.780388273919606	-0.685639003018097	0.6683869395992669	0.2016445953280171	-0.6796027743487902	-2.299652222161073	1.0372891721104747	-0.6713230777119191	-0.8485032141214728	0.40966935035735147	0.17454876627863777	-0.9525232965115017	0.24407221336520504	-0.40455383990380805	-0.480706362883123	0.20163411502182865	1.0593474156136977	0.2757624758939897	-0.2852387184588049	-0.708292928696382	-0.24798216337863072	1.427725504398998	0.20708770947903743	-0.4499810149589708	-0.15331293162866694	0.828094133671145	0.15750594328937884	-1.2549527510453984	0.4635686682592205	-0.8152105391721813	0.5633878946438725	0.5694797709928922	0.20856783101638385
HCRTR1	Coupled	-	-	-	Orexin receptors	classA	2.886784238437354	-3.2485034275983797	-0.48428393256297714	-0.7861619086331787	0.08464932396199754	0.43436925205960797	2.5029086836930654	-2.685085334405712	-2.1408214832232826	3.56259642988575	4.097908181359921	0.7614025772015657	-1.6572573897890874	-1.432587131165302	0.10345778412039593	-3.026908173420368	-1.609428548383424	1.1432903419460856	2.4483404210210513	-1.8355532567252064	1.2503983279650073	-1.078510685562063	0.8486503742208683	-0.16005854621739238	-0.597302562153563	-0.28595131512390226	1.4565021825010465	0.7905473795985452	0.6111355141018404	0.10746114697273888	-1.5111609922226035	0.8085572376338291	-1.329529033480751	-0.4350272816837156	1.4291205691637208	1.0234522520767806	-0.7054498921186169	-2.088508521238837	-1.7237892820222835	1.8871534534813033	0.14782988641320075	-1.1173539156476517	-1.3010939254572211	-0.7963684559531228	1.087643856512363	-0.1039903275198037	-0.35824776279781334	0.8917651208065956	1.5879302311725043	0.013938161111162405	-0.2856076218389424	-0.654271199077227	0.8369961356464457	-0.15295668766419376	0.12096508550164613	-0.6548998632540384	-0.37719091303759045	0.3511288945250794	0.5281162284596659
F2R	-	-	Coupled	-	NA	classA	-15.291899692973368	-2.101902892555572	6.132862341192214	0.39101273007361054	4.1136612677762034	-0.33385466391563845	-0.05810511217631951	2.5765676753572264	-0.901563278226617	0.8022925390245337	-0.6583710871357397	0.4908380921410591	0.4305567421398202	1.0214827717579977	1.851143857755234	-1.3232007897432163	1.3209951931740334	-1.1470576472762948	-2.636272084037222	-2.0254412415617726	-0.1292239831988938	0.8212569949079729	0.746766676964016	-0.6017484637664968	0.2992027110102948	0.07272158379087702	2.1029629567273544	-1.1249763956023267	0.9552761144651984	-0.7219918380041314	2.114874313192132	0.8913932905028452	0.3228847534344465	1.1910860875739218	0.5119230619274656	0.2336348938559639	-0.9261872867115845	0.12263396390255349	0.816945067458651	0.5242928278956219	-0.17834016140161638	-0.9036488950641219	1.619383990142066	0.35460272566338236	-0.11072344544721421	0.30596036126271314	0.7898790939213377	1.1661930268835625	0.9011438597008584	0.6825849679764432	-0.32907142206988776	0.5038492029231734	-0.27128428840218655	1.0146229236195352	-0.6849469409774245	-1.3119358604976703	0.036471145502655726	-0.35450561200717234	-1.0288474787512403
AVPR1B	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	8.859836537421604	-3.904340149516467	3.1922455213608356	0.41233107839052285	4.2780180365749505	0.14032705720801567	-0.08996512720460187	-1.051207756258567	3.5059759409334084	2.195697372202513	3.9057969200824565	0.8632195455477218	0.8975168379583014	-2.3212629744609035	0.5055788592992772	-2.0397892772334947	-3.0059720443778026	0.49408030749595333	1.102113965274296	0.05211348855922243	0.4756389538160177	-0.7478831702833383	1.9813722146746213	0.19446983391304326	-1.5778683265928921	0.5925220152107438	3.512378946102038	-0.12344619159120555	-0.9321208945482404	-1.7636585408890906	0.23608280320754974	-0.42816350884397564	-0.12157502326440699	-0.11846788139980588	0.31272061212869035	0.6773266310492732	1.036031836927716	0.37717553073375265	0.11233982248351619	-1.3340721382076477	0.5677056547560082	1.0280763821326995	-0.5497222770878852	-0.38059422339121696	0.2362092101144036	-0.4198320339101953	-0.6858843432149284	0.4494275418678539	0.3054745679935586	0.207027263942845	-0.0769247057676557	0.3462344086659479	0.5051520572303124	0.773476907655527	-0.5031230088842981	0.2326074994701707	0.7753136939493397	1.1573538373826722	1.0057758448034304
OXER1	Coupled	-	-	-	Leukotriene receptors	classA	-18.461137313521164	-2.18441942056083	2.45352430057843	-0.20608459717795866	-1.28867399762641	0.31256787638437916	1.4587639549839677	1.2040146331300585	-3.6109812268862025	1.8969323030714509	0.39447290627631176	-0.951397699791532	1.5223397412779054	-1.2231834781044235	-0.5174481340908532	-0.14329970542998344	0.7477506287848784	0.3343094496105576	-2.0252901296200205	0.8019595476411877	0.007969417144201843	0.9791622460607254	1.6252124807692954	0.5022446137181279	-0.6114499677529542	-0.41000260529084753	0.7911502747222449	0.8813947692811596	0.12631796475338353	-0.7828595810809744	-1.4541176402317924	-0.14909075563987603	-0.6210547320271104	-0.5294163604335341	-1.2441409924044813	-0.6789801896018218	0.5997533683926428	0.03622539443793072	-0.20511384219097453	0.9127533349661006	-0.8486379262917031	0.10140953510934296	-0.650149619747503	-0.7502837600245391	0.6521117379977779	0.23816620553328283	0.6971097048781782	1.2713240457522932	-0.23762573318556265	-0.06738269158427015	1.2160538348130587	-0.5626458729751266	-0.9146267148182885	-0.45152395229442466	-0.4952647048383686	0.26524453971547146	-0.9133241501890904	-0.9193093680424334	-0.388319480843773
GPR83	-	-	-	-	NA	classA	-20.580055824727662	19.417602920168306	2.460370001338195	-12.44769081245009	2.0880100984297476	-5.059487519456007	0.435283601181216	1.8479606768893047	-0.923797368526432	-2.4594829605147894	0.1438160320570534	1.1913719319628708	3.793738284053466	-1.4762606049477762	3.391151603804146	-0.1157376811246957	-2.520009745090751	0.1229518805152961	1.5427688019210146	-1.3543297347633358	-1.1548558619061005	-2.860898910338101	0.15311246523659935	-0.07467286292204517	-1.4789234841331702	-0.7044445398157418	-0.7530496630255248	0.23309025823811852	0.0015877670639503451	1.6321820882346774	1.4799811890736683	-0.4400615215712701	0.727735907819899	0.7135474709358087	0.6269657496524786	0.7775658505079796	-0.8592287352142015	0.3252451664445575	0.5165050270506285	-0.1509661092805468	-0.8278144566686239	0.26978696744941566	-0.16255168076404672	-0.2808864067707073	0.4562474391114766	1.1195307996744774	1.063160168407495	-0.2547043524467036	0.5094111892904415	0.5439925322892799	-0.08159020029171328	0.5994498460860099	0.15589088758279152	0.5278408215687165	1.1146579953547708	-1.3000710521346306	-1.1011642944514326	1.0899753532799188	-0.8523295575347741
GHRHR	Not-coupled	-	-	-	Glucagon receptor family	classB	-10.199719684751953	-3.41654352126204	4.2832212165711985	1.961589293759187	0.3018823661002309	0.5969649044848178	-0.4603253995515308	0.22403935893357496	1.2351082533492344	3.6979203812430095	4.71616736794305	-2.8945512824594704	-2.6464544985281817	-4.242082155859878	0.3410140379177029	-1.0276876511858122	-1.701730487270527	-1.2487245926553976	0.5470150719925723	-0.5865276627857192	-0.6954151954539871	-0.9801099923069531	0.37165849817765384	0.3359314826986957	-1.2297242305583511	-1.350335570492942	-0.07472044121500575	-0.11416499091890803	0.022096721990741894	-1.2544590327893566	0.5328963277988972	1.2146365925933085	1.0305655191988763	0.34271354328968934	1.0069533399895165	0.8953358279196701	0.05516032332359221	0.5660815274803007	-0.6015468368455982	-1.0341201473143744	0.4842230399848821	0.7476777828609423	0.7943337210554259	-0.4084928979198479	-0.3220991923153983	0.13029878076330423	0.26823913157817386	-0.9449857562642108	-0.2638557019072364	0.06324877791087871	0.017537153263635023	0.2637677913662944	0.8487495805115168	0.7519279463602422	-0.951439820800398	0.6218642666166073	0.0243121434416731	-0.7172358465862119	-0.14365399375244423
MCHR1	Coupled	-	-	-	Melanin-concentrating hormone receptors	classA	-13.062931855144992	-1.6537574939932085	8.744169600679683	4.402428762990905	-5.5869211407690935	1.6241479325270005	-4.201652414116414	3.5801235903901394	-1.6572816015822107	-3.2839250686697916	0.2971984082922978	-0.9745190338453081	-0.7440075048979646	0.9112255892232114	1.3847206858798253	-1.4639298310101498	-0.994752794781696	-0.3210153668104699	2.645527263343945	0.7631313021395922	0.7109898209953774	-0.3090882431219542	-0.8221350721336533	-0.21459914986444234	0.198890843136473	-1.1264459202611867	-0.20764466238659157	0.618420502313526	-0.8291964934554261	0.04195460727176923	0.30225252497989047	-1.2882477663675738	0.44149174626959675	-0.6156333566874569	-0.3027706874245261	0.05842512383276943	-0.6254849341070838	-0.2019448166982952	-0.09419189014060539	-0.348065767358985	-0.10503378375994482	0.960444807211371	-0.543157064294288	0.5994936953101193	0.3367052025415317	0.19457461620848537	-0.25937112123763684	-0.4365642935101227	-0.24912632762762366	-0.34271642596998814	-0.27497073330806215	-0.16148999400984107	0.2992235292231257	0.2905949148039096	-0.6800215337185801	0.5009374695617926	1.6831918952381024	-0.75685441225005	-0.42342722665346966
HTR1A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	10.26291652373366	-2.0646179514001783	1.8077135090588472	0.9067896407238477	-2.4521564810572336	-1.9889219822830018	0.7658206674491489	1.3015409169872536	6.768450824927501	3.1220712957566277	-0.8221286426011521	-2.0115139851188375	1.5125667100677618	-2.786779662567847	3.095331886377121	4.5616432521791666	-2.2417776781976633	2.082081524544077	-0.8460248189906625	0.31899803524658976	0.35585926724673	-0.987095943914635	-1.3212672710909499	0.15013324737607367	0.8928537963695657	-0.29178100883619573	1.4513769183816645	1.600291877077337	-3.0340131678558024	1.0123892957772969	0.3036480055592979	-1.7002184477184392	-1.8080537440946114	-0.22610940968978288	-0.41550401930951025	-1.7387813767857727	-0.7764783826021938	-0.6209304831968145	0.6578830539238815	-0.26123711356176527	-1.2900710776974496	2.178964824255513	-0.09037661468420184	-1.131697187036868	-0.38675992307272944	-1.1769356969685507	1.0279137310753121	0.2604108254664431	0.1343026499614193	-0.23952889295379787	1.3354538204813313	-0.8083901221509544	-0.5913456844425374	-0.3805703604277514	0.5592767449297847	-1.526445434631685	-0.894807364210941	1.1917225174140895	-1.8089353325469566
GPR151	-	-	-	-	NA	classA	-26.309688526849314	-0.8774905203878521	9.777466187078483	5.0093588863985925	3.628413362253723	4.032578632105878	-5.423737810834393	5.106868977195137	0.7721253046924669	-5.548761074213104	-0.6783085223829274	2.7707626258502227	-2.473056395951515	-0.7154757544833308	-1.7522417002148394	-2.657758240404991	1.9062064398851741	4.060181038270328	3.5906387653515415	1.7722684715109427	-2.263539269227495	-1.8071703524468459	-0.2981846379079049	0.3109604145914478	0.134373966111	-1.263501187718721	1.5268903635876354	0.48282066897912684	-0.014519985436077208	0.6576462946255155	-0.4780668614137591	-0.8582636401008203	-0.6676272348697478	0.29144344366616265	-1.6865685513448823	1.0073275817030523	-0.184578395422127	0.8344417845160441	3.039615907393793	-1.0749144636267747	0.005169776483861154	-1.043490691933728	1.7133758868314644	0.6265248088712856	1.4687148084296948	0.47284947595988713	1.4745355565977702	-1.4221356544961505	-0.6719968923727347	0.570753396721674	0.8377357948691448	-0.22453353948206012	0.6985580558430097	-0.7544029074502477	0.9574435502581253	0.1053844024590412	-0.4699695363112549	0.005317397883070804	1.2458410662624997
DRD4	Coupled	-	-	-	Dopamine receptors	classA	14.034017533223459	-4.121553202403292	-0.8491947403491352	-0.3252630035139964	-4.740663346681524	-0.29502127212058343	1.1141850893884218	-2.505335464833931	0.17624792609051634	-2.501524222531194	2.036410783142531	-2.393966946989495	2.9399116672346954	-1.4380545274804597	-0.34166363367802616	1.497137702754978	1.1839586576247947	0.7208392140813641	-0.8974234075133017	0.6222556608584605	1.1243287546820453	1.2983318416640746	1.0831274238707398	-0.3305707155305074	-1.6439684372690198	1.1403627023083167	1.0887283998740775	1.422176800741071	-0.053778523888536045	-0.8930081392428709	-2.3642092753485424	-1.0273245151689627	-0.9975017675733273	-0.26334647391961474	0.7580485968135093	0.7890753967276388	-0.4776369846417826	0.9003787830983631	0.22867863447378897	0.2907644158014884	-0.9401319359198698	0.34048021614732626	-1.09772398261423	-1.7423470211999659	1.5492257281624882	2.3942073485443256	0.9544566811934682	0.5151646704416293	-0.12358904627913714	-0.21662795956254158	0.8301658529428583	1.7073189351458955	-0.43035082068833214	1.2591191794822099	0.6749008119653566	0.10909201645012442	-0.423255830586067	0.134678217703857	-0.5241942545080119
GPR63	-	-	-	-	NA	classA	-4.126868276545096	-5.015379496449134	2.552414287692931	1.7275691726363884	1.0637481689130972	0.4912077281567369	0.7838840825287119	0.21627573927694482	0.21111494003215442	3.2694032402118776	3.225692479658851	-0.8118784507470795	-1.3512170894605995	-2.2254845181837064	1.179120476261254	-1.4921613988533105	1.4471045446879789	-0.7904683247917764	-1.1141644331175091	-1.3517362578554781	-0.42900996470711233	1.7780637223398905	-0.9130770427013916	0.7828175193474514	0.4852652523909493	1.342558594569907	-0.3325476783626923	-0.4257815612557006	0.3556515685962396	0.9820559877100873	-0.828261727917163	-1.4495840612613646	2.362777530599643	-0.08181907795872802	-0.8613379777023811	0.17450573429899904	0.07152913607131048	-0.7486389939600565	-1.7677333109003264	0.2407226359158923	-0.1852690824313839	-0.48022410591378645	0.7845936560860093	-0.8541412232364493	0.8450027116381424	-0.6748825365172222	-0.09563036920972201	0.27005069117934	0.3758282469559251	0.6945277551119065	0.7643541149863373	1.33268722342011	0.585921320053723	-1.1164658320190897	-0.7776485434695583	0.7055363932188725	0.16342859808077767	-0.6602445753136101	-0.2862355098043597
NTSR1	Coupled	-	-	-	Neurotensin receptors	classA	-22.931996078339857	-3.751458708640358	4.825457490105197	3.277324394054147	0.05795956367897026	0.7983654957698375	-1.7332634200979415	1.6370903580096463	4.0251025456153755	3.639594912505533	-1.2905263566841463	-1.3610162930943113	-0.9286794884019901	-2.2088306044116366	-1.297983668295815	-0.04709236778319861	-1.3160835189038311	-0.8249324759772564	1.5788632244288698	-2.0130407960798746	-1.4577032099257352	-0.9023608492836269	1.4752944053269603	-0.5326183350074777	0.44980723212952517	-0.8699602464488997	-1.1515392983250303	-0.2881014987696964	-1.13216216532287	0.35906020720714715	-0.253455987346804	-0.17193684180370078	-1.0733407756939959	0.5677942821961197	1.840474556669286	-0.8376312426819089	-0.35010714638209073	0.6237876437674216	-0.7728136879521784	0.2143302273072861	0.13378966250966448	0.1723964664596362	-0.7653105214358259	0.05243125983540531	-0.882714353904865	-1.5065005696580278	-0.3811877205424131	-0.8791579569024149	0.49426406901344544	-0.7685524154999445	1.3837280604311177	-0.34873897037865875	0.24199159120856295	0.8253497843246785	0.8583399220065959	-1.190260919897527	-0.28592316886835617	1.2283826003134346	-0.43977340420768557
SSTR3	Coupled	-	-	-	Somatostatin receptors	classA	-24.873662587061293	-1.5511951136603863	4.496016129319569	0.7323089419977634	0.890921242726771	-0.6612249132926118	-0.15485638215515615	2.054944073634389	-0.29468677951417194	2.7015251032435605	0.8780524992677357	-0.3745567756466525	-1.3402304067437936	-0.1067921662466523	2.729929091850786	-1.7554945709308136	-1.0155991645201525	-1.2864800919431831	-2.5734825336856746	-1.4309859775238964	-0.01885110316250444	0.18494348231344498	-0.12448871501564872	-0.5467711262922286	0.6492872671358593	0.015683272208692946	1.835581820204149	-1.1057976007867247	1.0955289022241876	0.3689484110272149	1.6274362768407025	2.026864088437744	0.19348609549068577	1.2292667309800085	-1.1892091805642684	-2.029954900620494	-1.1342080453452283	0.5315653954084535	0.9689831252509888	0.6066424854720491	1.1691821136512164	-0.5811915041220503	1.226009334508665	-0.20321764972147088	-0.02231809753081025	0.0086146734289381	-0.7314411326380298	1.1916084810703693	0.5556519127192575	0.3703462498886786	0.2124973371391487	0.029045508597889316	-0.5608548401841917	0.07086044114326133	0.3289293679050672	-0.25589930678124345	-1.2551696559769565	0.23710496925670102	0.3165200115465328
AVPR1A	Not-coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	72.32851825309001	3.0456205468477147	5.541319523252934	0.2906116027792586	5.731395850549124	-3.5888127180823943	1.9105139865900398	-1.8997312897562537	-4.019222450453255	1.1484119054553388	-4.5227296012139675	-1.9288413348622	-0.4309086070609079	-0.44151792510438753	0.41577245233906546	-1.7211358775172085	3.728411919959686	-0.4906633536101829	-0.1398046245617535	1.8111127395694977	-2.9840571668496034	1.6567971351039474	-1.8927628001169166	0.7260867711074745	-0.8511978259585771	0.7936760172124803	-0.745997391213771	-1.3475256051159163	-0.37186882582655306	-0.4740947201393091	-1.1779691307581965	-0.7753918355175199	1.8209412656522292	2.5016677283156112	-0.03727262235534725	1.6728687874939308	0.7373852740567243	-0.7382196643589863	-0.647138590204205	0.039610993532365246	0.5180174958921389	0.5222915287286654	-0.3797828688445578	-0.2779774884810411	0.3306330889320755	-0.04782457686437855	0.6906173512209722	0.7034841129823851	0.10862865008896101	0.11922651699528111	-0.02173201881182279	-1.0563100218954748	-2.1192379537798662	-0.03402678428089391	0.09452864253307927	-0.22259556347973666	-1.0000833424782103	-0.019476354046781226	0.4759622641884973
GPR137	-	-	-	-	NA	Other	-11.404709583450298	-3.9352913216971346	0.7039702197879266	0.5297965405677478	-0.9304946604903788	0.39760742897359375	2.2860283915356376	-1.0286667151174815	-2.565021734908315	4.0601809025817825	-0.5699554646829754	-1.356151380419392	1.3920223785445627	-0.21305726287678112	-1.0555061770009362	1.418134061201415	0.8376784303282384	-0.7042115299394428	-1.4696939203525792	-1.209303667174114	-0.4214982903682114	1.682885590379196	-0.8198689678026648	1.1197663630742392	-0.6374198590649017	0.10599755836439981	-0.5210804666676405	1.7556349815893058	-0.8863763666101006	0.17173071177418706	-1.013712258554138	-0.6213273341715	-0.4971594553068075	-0.1997144081824987	0.17520525602285988	0.7682922375137017	-0.45295119414159696	0.2754098615794321	-0.2537854594721487	-0.1113692765383605	0.1679413464513562	0.879453757337169	0.12570636457717232	0.4322074428262052	1.536716937298266	-0.9914551801573475	-1.0292334095046483	-0.08689107002369513	-0.6753323054628317	0.30581749800402086	0.8132976087265024	-0.04632259290080248	-0.3909991065072129	-0.9054136700757786	1.1049384737899897	0.7162849029985252	-0.05498912581991278	-0.8467832219604384	0.297810943283387
NMUR2	Not-coupled	-	-	-	Neuromedin U receptors	classA	-1.2232912398594122	-5.001376417888818	1.2932380164553956	1.2556208697534998	-4.588824571946455	-1.5413953443331678	1.1210779679633596	-0.4098860783107054	1.584307396841329	2.8888390399670008	1.4654426002668617	0.015797855816099576	1.4312051662795986	-0.5626214951540052	1.4294411929221684	-0.6886551174007637	0.6506609000691478	-1.6126620936708551	-1.3945462413738423	-0.9296321098898648	-0.9133743167716515	0.5365211490798267	1.1256673308499998	0.8486050307161225	-1.5833258595415105	-1.1195030804165458	1.061981626103555	1.1349402509543711	-0.8396873823394554	-0.01399264176995672	0.2571539305591081	1.7725205047334391	0.38363074407608894	0.285696455974589	0.34697944283571175	0.2770532307591277	1.161810329061648	-0.7646423650329632	-0.21601422247519758	-0.4997366433426526	-0.14418149079143963	-0.7694272032071499	1.5839536010406123	-0.7547997212784597	-0.10785690620833684	0.6614741691850481	-0.1400096869777787	0.24732097012820364	0.4211380396739453	0.4335995824537231	1.2682313711719235	-0.5291465849622724	-0.27814563781927815	-0.13307203228975167	0.29983528259384934	-0.03378895442693048	-0.833290759916093	0.6168348895594795	0.0730612135961333
