Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27
GPR39	Not-coupled	-	Coupled	-	Class A Orphans	classA	7.0610766280917945	-3.0794676961245333	-11.76277109082659	0.5602723502417646	0.7608263360411796	2.9078410228880713	-2.66801521624666	-0.4760376755539339	0.35065132536323923	-0.18292727736962133	0.5837147756052126	-2.5203698485739627	-1.9869090405437093	-1.1536319596805715	-1.8866342185797715	0.5295669164194816	-0.6187967322924115	-0.42873475055477245	-0.15177226819502188	2.327661911965987	0.7278699853444698	-0.9779921359759448	-0.653427095943814	0.2055213765127306	1.1149754588269833	-1.6112531468307236	-0.70499019528447
GPR61	Not-coupled	-	-	-	Class A Orphans	classA	3.9134311791392773	9.570318380922664	-17.468128267855814	1.1704845610442343	-7.47753959305139	5.422734003561376	-6.208276882879224	4.003943459731233	-4.937773550175963	4.537321630151315	3.001327685972346	-1.196255859424963	-1.2284502124127945	0.7323134601205953	4.141500180406223	-2.2324843648331734	3.0172532362903577	-3.3198150646963156	2.4543871836810536	-1.7921383428013131	-0.41601570811203514	2.6044511553993868	-1.2585374096304558	1.7974745570046837	-0.9054958006992568	-0.2935647284356679	0.42464115593950574
ADRA2B	Coupled	-	Coupled	-	Adrenoceptors	classA	-6.060371954713935	1.602529832978016	-12.49078114062082	0.0716009921819389	-0.43675449805380806	3.926492051725676	-4.969027796356498	2.3192394172574113	0.7772313312033152	-0.36168145963825393	4.704360379219083	-3.590284690436825	-1.6883434723160817	-0.678361545831474	-1.410044838902118	0.5137639489485581	1.2359189408295241	-2.3786863941386063	0.937935933958312	0.7081899416904611	0.18370715075865343	-2.7093678868967275	0.605251797734289	1.9676148739225643	-0.39237215698605993	-0.4318478278428233	-0.0821803761270831
CCKBR	Not-coupled	-	-	-	Cholecystokinin receptors	classA	3.608409687834933	3.0118747008181206	-11.31211086577674	3.653322640997373	-7.638263889399475	0.9899838364261572	2.932326948657141	-2.3030131966072394	-0.7400463437395738	-1.270891510154733	1.1800617738078558	-0.9831749384986732	-1.2342525374831321	-1.1387580794216166	-1.6178345384880317	-0.9507772714397202	-0.9546965052121142	2.629166010151354	-2.3271643619574056	1.8691059283481772	0.7327979455240673	0.6738779626125864	-2.395220050280305	-1.6169624991617984	0.38315321646166756	-1.24700255215554	1.7192585720321012
DRD1	Not-coupled	-	Not-coupled	-	Dopamine receptors	classA	11.325207421150257	-3.982804284643994	-9.962400824701293	2.4999604658328143	-2.5941861489403104	-0.1722850877891757	4.022167787598533	3.086859723459101	-3.882987474179575	-0.43180613475709506	0.27479187347170475	0.0028791177924560114	-2.0947402731248714	3.4166568347575414	-0.08276033704562562	-3.2087600875901496	4.020189064910895	-0.6428483599003985	1.2242628496571921	-0.21557360698955638	-0.9467035224499317	-4.9638678910120335	-0.157442774490234	1.0226424478153089	0.9916447088677954	-0.6707918306320181	-1.628022279590321
NPY5R	Coupled	-	Coupled	-	Neuropeptide Y receptors	classA	0.19516278714956287	7.738893152780735	-13.452950985444827	-0.06919404282254087	-5.26337078484712	2.3644906296148323	-4.623925089453645	6.290466519064142	-2.9956217650041195	3.6986474224982357	1.7867022860423951	-0.8359516392030935	-0.25824751367770904	0.2906222627542546	1.7278588685923604	-1.8749344519776274	2.377505281710741	-2.3676772167019084	1.463302926295108	0.2740102336030785	0.9131980627146866	2.3758365845373044	1.1020054397645467	0.30291658805855703	0.6363636936865261	-1.1810459306482957	-1.814664117576247
HRH3	Coupled	-	-	-	Histamine receptors	classA	-6.624774669872589	4.984597960155031	-8.48868630357002	1.974201882128459	-5.738821351501308	-0.42630642883792386	3.2786519199577437	0.31070170709090494	-0.29445364222499837	-1.4311571404791357	0.1529814494706665	-3.247870174790534	-0.33864111754280163	-0.05707075984064057	-2.09774800699086	0.3363939246052626	0.9243663471238468	0.3474893647729052	-1.1156813309137725	1.884296664259331	0.27494317436661975	-0.24555555373304006	-0.8833649032698163	0.6561576547230671	-0.3735341083260617	-1.0245061491113316	0.3202030367578891
HCRTR2	Coupled	-	Coupled	-	Orexin receptors	classA	6.650477519357258	19.995582193693696	13.495713725438755	-12.029479429442501	-5.579275161222746	-1.4780995891195707	-0.6108318136541923	-2.2601899536906864	-0.40136441130312256	0.8588291266662781	-1.1408492630888218	-1.819730825326092	1.5876100338394146	5.115319669250399	0.9294286899291797	1.1857691421337957	-3.215177442780076	-0.13038555882294942	0.9473192691300837	1.4919069216241756	1.4328037227706114	1.0958680101448082	1.7240182781357853	-1.5910235611359598	-1.4200450161661573	-0.198622604517085	1.5143724835545158
CRHR1	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	4.5921835741981845	5.393150629245676	-14.226594035336976	4.082992796843652	-8.46389452684072	3.0891772427783537	2.4547726496201845	0.6826990034265115	-5.19453887434053	0.9010578370369796	1.764487600851167	-2.2259839884096917	-1.9991608031273924	1.783171388634935	3.700682257947207	-0.9746837232572333	1.845203289975635	-2.1732153828946315	-1.0233615399833011	-1.8544651225000477	1.1397295748139076	-1.1048437944078262	-1.0000518208486964	0.11148384971346212	0.34449560885288205	-0.30088968996190907	0.9583001497635865
DRD2	Coupled	-	Coupled	-	Dopamine receptors	classA	3.791456767118373	-0.19771160058190873	-6.099817797218687	-1.2277709310504843	-0.8077853848430563	-3.5690196232205755	-1.1347040339836914	7.280995409367362	1.2589453241474569	-1.8849411336896658	-0.40699105336422325	-1.3972424608959584	4.859665183428317	1.4641096592638565	-2.365187729593667	0.8581050769122665	1.9853455982883907	1.5786162658136191	-0.11989618969737811	0.2168637278073143	-2.7394560112144895	-0.7956147095883163	-0.6906621443095657	0.9954332181673907	-0.35667981288287764	1.9675704235773812	-0.07251012162312462
EDNRB	Coupled	-	-	-	Endothelin receptors	classA	76.27332971493414	-10.66985251733672	-6.860792085424903	-0.35228711506112403	-3.3751352101412966	-10.412401332528782	9.082809267778257	-6.288645934135716	0.9813357521844683	7.833646559851824	7.723617733630504	5.642584885938447	7.050345897783649	-6.263140299452453	-0.631269347614961	2.8970945771184793	-5.025428756445507	-2.4439192379194825	2.7713834696714468	-1.236487840025818	-0.44000549186994375	-1.2238881612835115	-0.39011773620952406	-1.77027375058196	-2.1008347782948253	-3.925252163748384	1.5501381170796569
GPRC5C	-	-	-	-	NA	classC	-4.915771104235674	22.563725884379426	15.515671575155334	-14.861077207578793	-3.60875506176734	-0.7085241110865413	-4.366442583347879	0.6974205126086932	0.303415508807138	1.8988752495509698	-0.9588582442779429	-5.137800377080848	4.255546336958796	5.565736588060488	2.4097791396724992	-0.8589927554244146	-0.6802818094736703	0.7456982978782553	-0.583324224057431	-0.01452715014686522	-0.5254140980256857	-1.7902577959733736	-0.5677847456767688	-1.0859820864890564	-0.2088758982509915	-0.3224748668263972	0.1280173455908629
SCTR	Not-coupled	-	-	-	Glucagon receptor family	classB	3.063237583404415	2.9091540831582696	-14.301375135058276	-1.6042379524894277	-0.9704751562436512	5.744698561973164	-7.14731123990456	-1.1026941004589532	-3.7122505671037387	5.624015733714607	-2.1237601266377415	-3.4036126307850587	-1.5325317632170108	-2.8003205227764014	-0.09187808558493858	0.641267309956129	-1.4672967108484822	1.4033749920976186	-3.1079534391674244	0.8452479022027006	1.035410402844946	-0.8034938087098658	-1.2315970595307213	0.21513994182823512	-0.28686802227757763	-3.3543800562448696	0.43230858618794243
HTR6	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-1.6409039511389032	21.607773464582248	13.838673014547979	-14.041528575029677	-4.648265802929621	-0.21465469519187888	-3.375749113400325	-3.05847089784288	1.3465496117915394	1.6741044761655466	-1.6439697473666814	-3.7522257123915015	2.1168436335739758	4.762409024433852	1.9520646577667153	-1.6899089455701988	-1.5066655234789283	0.8563032751200208	0.7492858672950388	0.49474470669875076	-1.0028103409327627	-2.7043758259602333	-0.4246731126407639	-0.8090546888297059	-0.07671211004229007	-1.1469811534386893	0.5065739901869106
VIPR2	Not-coupled	-	-	-	VIP and PACAP receptors	classB	15.055068648322747	-10.366632057594632	-9.83403955086603	-1.761766124509808	4.907132196553669	2.3060989176439834	-8.150134120637478	3.175029086877507	1.495140405532878	0.7836140082270133	-1.4830304345846395	2.7650823136571345	-1.5168196479547864	3.7207165212543774	-4.078585054802499	-0.8286318752157749	-0.440008438590415	-0.573994837988246	0.8995685790514546	3.514417416249396	2.614244906534125	0.6066923125681867	0.08928414425278872	-0.32829473343092563	0.13206832222216938	1.2961215500331622	1.7597890417812427
GPR150	-	-	-	-	NA	classA	18.657536700055108	-10.78928489288798	-6.402315014044492	2.961668722707522	-1.8664360930268589	-1.5201073813451926	5.114486861461537	-0.8231833931527155	-0.8809632951118376	-2.913066921449863	0.3169190476775356	1.9766594321220443	-2.8793236850709696	4.486934823131493	-0.6442327758878673	0.7269163337462505	0.7044554781272174	-0.11098332479087876	-1.825476876523313	2.4475964315419003	0.6239962022027099	-0.44675266385984674	0.175257834669094	0.7714501298282423	1.4552376818671626	-0.5889844289938141	-0.14054109898759484
GPR22	Coupled	-	-	-	Class A Orphans	classA	-3.4925641506124587	2.803303066555266	-5.565897922874764	2.3491835495806415	-5.065475463559007	-0.5774988535645353	3.357876843109564	-2.832687213017501	0.7208443327096825	-1.2172757885049605	1.6855648690128386	-2.5150924333900213	-1.2713424374575901	1.6755950855673079	-2.9885276838239423	2.721733554169834	1.6638917278171832	1.7043796982188724	-0.9991067623717366	-1.0458495757717952	-0.7523318338847365	1.0630938531004983	-0.813543840988732	0.7284061596417356	-0.1880324876510146	1.443068273785298	1.3831906203169178
QRFPR	Coupled	-	-	-	QRFP receptor	classA	-7.312303081080236	5.523660587920745	-8.113812520745745	0.5232343365148374	-3.809253634947118	1.7864803778893517	-1.6201318539290868	-0.687063799972862	1.8174593820757972	-0.02047206062005157	0.6420720118705698	-1.9151742918081691	1.100226545404189	-0.6624238890418278	-3.0137947375680696	2.791464760677719	0.4011510391404993	1.4209731542553605	-0.7241059976128226	0.4623480158809182	-1.4727754003564981	-0.10704832646834575	0.6236977224163182	2.423961694800185	-0.4851924956918784	-1.7839301078476084	-0.4853300368557303
NPFFR1	Coupled	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-12.209707221900079	3.4906789794926443	-8.752210557740211	2.048172986511419	-3.145747802662432	1.7330039974467564	0.027590749665251282	-0.4528410412283642	1.9387433772031857	-2.5872459251827506	3.2750942691757348	-2.0955329958448274	-0.9236841435091911	-0.5861000836273784	-1.099436441649828	-1.7273895782668978	1.0573657894275914	0.11057658111675929	0.4617316164954504	1.2771729919440398	0.380143951748146	-2.5422396243214234	-0.1354861776998687	1.5858119798251236	-0.004566159513698746	-0.6883097933434421	-0.029519981816603716
CCKAR	Not-coupled	-	Coupled	-	Cholecystokinin receptors	classA	-0.8653305637728126	-1.7454706877698434	-2.660309975543997	2.0486062265175393	-1.8513847806954273	-3.5505381435591694	3.9064159934712164	1.9498470477501197	1.8572954027286093	-3.388033667180746	-0.8064715553942485	0.7648011134041606	1.8145213437665566	2.734409661320964	-2.6371818987619458	0.4824873385884241	1.030386944963573	1.0933996822040462	0.10845329000289285	1.4537178142835308	0.19095887812415724	-2.7857623706446657	-0.27873130236326343	0.22380343281516718	0.9543223422119042	1.7433049096416224	-0.405155775902288
EDNRA	Not-coupled	-	Coupled	-	Endothelin receptors	classA	-15.701677322735971	-0.3067883222477559	-6.763912325800031	0.21532515673779504	1.623940095725067	2.910588721687228	-3.6847252108907447	0.7163804441765331	3.317022060916073	-3.495240054062919	6.119628708461084	-6.832038864304539	-0.7412389325119787	-0.5830594023899377	-2.3368950744496053	2.461660244862486	2.3613919174586653	-0.24687751786540238	1.1580641787691155	0.4222280926303779	2.431661848555534	-2.971940569601444	1.7360283994545973	-0.38253131191197426	-1.2931620932425745	1.468661908708155	-0.3405654129387637
NMUR1	Not-coupled	-	-	-	Neuromedin U receptors	classA	-9.044968223362938	4.4893516987258355	-8.346150361824376	-0.29377593118284356	-2.1475232451995234	-0.12016668337106115	-0.7023927316200795	2.4262136434289605	-1.7141064592079582	1.8499648286796442	0.18091690116512557	-3.6734611368866528	-0.36572587692483083	-1.4413968945670916	-2.4583372946815563	0.2727893736735045	1.4610185319022226	0.4616970844050544	-0.37136596244097325	1.613913161742122	-0.044852802555879055	0.43195455736199834	-0.5191366800348342	0.49677666892047057	-0.8352882520545376	-1.2709776368712755	-0.33712323694978624
HCRTR1	Coupled	-	-	-	Orexin receptors	classA	1.4331412201774147	-6.747044824925007	-3.905978448515485	-1.3050384863721582	5.003511120189086	-3.0212838210799187	2.6200726254602382	4.343579860226911	-0.868102304285168	-4.293015884172743	-3.680092050202771	-2.4507604503098825	4.161728396153167	-2.1809865216193813	1.8221026463681913	-1.941288439050639	-1.8777675303960142	0.08148654859545665	-1.2278514483722853	-1.0086338930134124	0.323241809510869	-2.5466743869197055	-0.6079676388095937	-1.1509520836070297	-0.49180735505567746	-0.7796735135984388	-1.774783383325887
F2R	-	-	Coupled	-	NA	classA	0.9000835926545447	-0.8234278786913994	-9.858921639396499	-2.201186760640794	-0.14222483366676528	2.291496284086129	-3.7615084508374106	-0.4026040437514937	-0.4938402099476034	1.7538331903754651	-1.7490836937899923	-1.647242715468164	-0.35010238359499146	-0.8127250139815516	-2.80499426198897	-0.6324279371502736	0.14006305396882782	0.5942047031528238	0.17635487820456472	2.079982697029407	-0.2847881672799654	0.5908486222594671	-1.863356982419467	-0.1713783489298897	-0.39315253358872443	-0.8434698159741363	-0.6505817672350255
AVPR1B	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	4.799065687810971	-10.088573670315226	-8.946544971810331	-2.274721737743803	5.803789445184092	0.24676203320177348	-3.4183873900645123	6.910461395963722	0.6477129822581061	-3.3410347120373607	-3.7119841309994324	2.482583839019119	4.110460281389169	-0.1807635707159712	-0.28058130597329367	0.7955411891523287	-2.174972331756474	-1.231741105737542	-2.197872527283549	0.9673253216154593	-0.18499164695196837	-1.4998237932375784	0.4481841115176558	-0.18404885412390312	-1.1852983559766597	-1.9315022435704416	-1.2653887027237278
OXER1	Coupled	-	-	-	Leukotriene receptors	classA	-8.857978881148684	3.7155747782347786	-5.690213205919088	-1.0841870376305625	-2.251897452187955	-0.019784355905812633	1.3576616700644106	1.3024737594745404	-1.5946447907070314	-0.0768669706788687	-3.0177228292539406	-4.487589844223831	1.1597229550596535	-0.6661198698338547	-1.150077518920409	2.7645713580360325	-0.24840328630365635	0.8188635876652341	-0.6532168762634696	0.7205333108766081	0.30969958113287743	-1.1749944587124674	-1.1494693489434322	0.9221955979756459	-0.42635848722775577	-0.8963350624938697	-0.18500468127741865
GPR83	-	-	-	-	NA	classA	0.7895113504749708	20.01588473862938	15.228362739398735	-14.47009648222038	-3.282278588244885	-1.4496680670410762	-3.42607830290278	-0.48015706793115026	0.6369316511031982	1.8155903417371684	-0.4274958828010232	-0.7032624729818638	3.0051354082271033	5.018915832804903	2.2483157249045114	-2.8238522707914973	-2.112565570517111	1.8970145794732296	1.0395799889102815	-0.8656581345400741	-0.9168704665425189	-2.904650808667379	-0.6641490181042139	-1.5842492632968717	-0.2602158579077982	-1.0821444581249433	0.302659838098091
GHRHR	Not-coupled	-	-	-	Glucagon receptor family	classB	-2.4182238624428383	-1.2076539790721765	-10.319741299335277	-0.7573979572461293	0.7550549421933243	-1.5097689381475878	-2.324785062281935	9.248844220301592	0.9123171681323851	-6.0685403809666445	-2.092543789977808	0.7404545953540125	5.258748973544811	-2.5156571525437066	0.5819716993651441	1.5481137811504786	-3.2445164061309857	-0.41643982253093553	1.1899914287821665	0.10550122750656223	-1.4915843155418316	1.4315444691297556	0.32054009989313986	0.09433772505486294	-1.8795008582248702	0.0715925791477426	1.2039413702052695
MCHR1	Coupled	-	-	-	Melanin-concentrating hormone receptors	classA	-9.412233434038669	11.96270537846449	-13.62817536778398	3.6613274045876456	-9.778674533686823	2.5610943965381727	-1.0135107909548577	3.9788289506130816	-3.2489219834748986	0.4372333918407417	4.368301505858664	1.5489635546109686	-0.181526373112249	-0.5114217370680735	3.0291829086014634	-2.439533244956775	0.00013087415728084523	-0.8960557769100225	0.18771979250244344	-1.2812676722243266	-0.03888289146018539	1.0110634184184117	-0.5728247090476846	-0.11236277408740473	0.6624516304283794	-0.06948803303501135	1.7340555934484723
HTR1A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	21.457729862705754	-9.582928607785508	-6.567317533735501	1.331051584224169	-0.3676094609085736	-0.6136145746050974	1.0388435947770533	-2.3510746873229396	3.520034778445775	-3.1529657748187487	-2.3920220304352084	4.885022863342958	1.3566312415773683	3.0707554309220977	-2.619012510207936	-0.9221671751797983	-1.8827966872956636	1.7604091270390783	4.4043209095289875	1.3562540672110768	-0.6630813543232137	0.3735298411123843	-1.8625770446596048	-0.18801979994226078	3.0041887150895317	-0.8945700561596417	0.579310676035548
GPR151	-	-	-	-	NA	classA	-8.207342006340442	8.600237362416646	-13.333006818414507	1.7721295622758517	-3.620940112152953	7.25179893406565	-10.097055067347856	6.6116419754000395	-1.5009026938493981	3.1444124936291606	0.80026241957869	9.420166164252663	0.9966181607093053	0.8879354113362923	7.221817298713647	3.842073013943127	4.231486514954311	0.13119598576143726	2.806002208931962	-1.5823180228018865	2.181652106890069	1.8809720417607378	1.9126577369129572	0.7746596950244499	-1.2861213228627069	-0.5765231911232475	2.4210295917380877
DRD4	Coupled	-	-	-	Dopamine receptors	classA	5.483366785961737	-3.467258496670942	-4.625009178719318	1.660241079845829	-1.7250696484388213	-2.5046386330799253	5.825320561144739	2.8999507097387576	-5.209611499417706	0.744014126959493	0.38921382753900396	0.17651665820451007	-1.0790122036359475	3.063472758438203	-1.6650870370035227	4.208170808356998	0.18244300781820877	0.46949094177170764	-0.280111487666816	-0.1954921808357845	-0.2983185419189176	-1.8806226725950972	0.43175668459151867	-0.08453401891364672	-0.26191105081218496	-0.8281079936281849	-2.2055450812657127
GPR63	-	-	-	-	NA	classA	-14.544568201842024	-2.316051927549381	-5.264107112785741	1.1173380652572436	1.4411342139238335	1.6469728538077995	-2.6188019045623094	1.7566030378629118	5.6774909348530205	-7.367415433426965	8.432040560852581	-5.801606797298901	1.6267202382059158	-0.5105504530457562	-2.4268266808750703	0.2957335160247149	2.301632435483554	1.6029959429639915	2.786912532569029	0.1065200141556858	2.4872840945512196	-2.831114928158875	2.715104687055088	-1.1354362208491415	-1.605162261629714	-0.1591938633488951	-0.8947690246844149
NTSR1	Coupled	-	-	-	Neurotensin receptors	classA	-11.84414873134244	5.223458904902054	-10.076480000699403	0.07833122475944346	-3.2630130955170427	2.5084582185285234	-3.1428986292466567	-1.6582869504181883	2.674885128674106	-2.3357985163377974	-3.0440706467650958	1.7952244225654472	2.5804741552922277	-2.644134721251706	-2.4596322105791724	-0.9056684220910665	-2.583621870435213	-0.6299952638860485	-0.10680342042705214	-1.409843604826792	-0.07544768713875853	-0.997396212801041	-0.5208618312124342	0.8143453661350717	1.6827063612582003	-0.8214822380898087	1.2105403139750024
SSTR3	Coupled	-	-	-	Somatostatin receptors	classA	-4.475666176152444	1.1112691818441034	-9.50132810621922	-1.1134677314314445	-1.3706168175565894	-0.3932693641698057	-2.0589405023410494	1.7857922869464906	0.8318726371021937	-2.624850865650298	-1.5578019274550068	-1.3774733444517118	1.7660133468493446	-2.221125897870743	-1.6773916024904367	-2.0191613146775724	-2.396641744403745	0.5731380689727086	1.7276633059296114	2.4063232854907195	-0.8767774746243974	0.9636420503523279	-2.168789940140086	0.5875660098113975	-0.45043521103047673	0.2341875188181595	0.056002996263484026
AVPR1A	Not-coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	63.6518484454453	-8.207516455910898	1.9964473893395418	-5.28521898991009	-3.720901617998828	-5.061085821694997	-0.40022132790609494	-4.0765469869197295	2.8884903479227635	13.828386015082142	4.770254932891638	-3.9484377214004756	11.446791056933266	-3.5583125768360104	-2.1620706267788474	0.33647367993063654	6.367121643747754	-0.992767925295783	-1.0085754170190246	4.806980227825363	7.590415269271364	1.7953918585386475	1.921500433178717	2.723824342345302	0.42686426213195816	5.391559809937527	-1.1027418878022892
GPR137	-	-	-	-	NA	Other	-10.175496443278107	-1.2979948056046184	-4.87612525919718	0.6627254986979342	0.6194562151718758	1.937750551697268	0.9278301633243484	-3.257343299783176	2.0428183362389705	-3.7801782109920503	3.0449821308852654	-7.614199842547	-1.3624859004837966	-0.3938168208090715	-1.4240241795699105	2.5619791171554454	1.83377815340549	0.4085144469143788	2.0713510031639606	0.8032824246013504	1.5679166888325542	-1.6864785838597587	0.7483451629942585	-0.04602346174851087	-1.1433514469877284	-0.7356095034670954	0.10847896660392885
NMUR2	Not-coupled	-	-	-	Neuromedin U receptors	classA	1.586198204024374	-3.0266983669591307	-7.257453077796903	1.4844570535210584	-3.2373164425908705	-1.6581165734209975	3.829403032751364	0.6940588730726523	0.2508837241989748	-3.975770836928416	-2.4460059303462294	-0.4647277613806036	1.4282506356593505	1.0436302854590023	-1.9258457184021132	0.2333964258385047	-1.07046945230927	1.752880059193841	-0.32418888607787344	1.42211722988001	-0.5099658987091655	-0.20735141028168727	-0.23347760119799477	-0.5821153602807487	-0.6827413632794304	-0.28292213362119345	0.44399218428592907
GPR19	-	-	-	-	NA	classA	-9.270907703132652	8.650967682876335	-8.300578243604356	3.217889124566778	-8.498141269625787	0.6294159618631385	3.0500011709740944	-2.730587718981864	0.6937255115821658	-1.0574821147713152	1.2171300737830106	-0.2625515053686286	0.31595137649954436	-0.8848241712689567	-0.8092135779175902	-1.818369531169276	-1.8236720769857595	2.153751826408912	-0.5541598005751801	2.01168768213148	0.8114123061975526	1.4366910671501234	-2.1379054814118787	-0.3379405146657912	0.8691732030285971	-0.07650615465046916	0.5323529360039192
ADRB2	Coupled	-	Not-coupled	-	Adrenoceptors	classA	-13.963359878503299	-1.6032394670600163	-7.4923639344439215	-1.2794721656244905	4.31853313837992	2.764353833037894	-6.77876588640692	2.6077775936873637	3.4893104694105492	-3.088104368784603	4.575580151914223	-4.51724230374596	-0.3842888027795402	-2.8158733421060864	-1.6839068608301404	1.839585280916967	1.8247924916783516	-0.9268934209632631	2.9614308009138206	0.9268634958640836	2.1537500110430434	0.0030012406322388837	2.2006166570247787	-0.31253271446902264	-1.3867852765648654	-0.6716624633695732	1.8531621399495548
MLNR	Not-coupled	-	-	-	Motilin receptor	classA	-0.21669017822449663	1.0916569109773506	-9.142928291570115	1.8675357262205738	-3.2307805756104284	3.4201380954130887	-1.195902737116491	-5.651375251470348	1.9361854294182612	0.0710493954330889	-1.3985781633339271	-0.4441409821459001	-0.5619926197443629	-1.6549255020321822	-0.9694690288992347	1.3442900781595146	-2.4078652120826414	1.2650805362636632	-1.9195774792790132	0.053216656894512396	0.11016602514629428	2.0788425818228995	-1.024573605608523	0.8431309654569068	-0.11576244330029004	0.4674595768434825	-1.7829015926405294
ADORA2A	Not-coupled	-	Not-coupled	-	Adenosine receptors	classA	0.5313106344369561	22.97976670462716	17.74991612167213	-12.505976495832108	-6.456456120742704	-1.8234273615036858	1.3753657098575847	-4.852223178952217	0.36455459361664766	2.0330598414522036	-0.9543599440985377	-2.0934600618030235	1.4809918950441132	5.957986095899112	2.2903519265036776	1.0956525528561378	-1.0779619569040066	-0.6429303519348143	-0.028123514156384418	0.12362785174886429	1.1671098893969731	-0.8716186749523034	1.6332872267729452	-1.1353051523689843	-0.9196739094958968	-0.48188401722664903	-0.8778958022908291
CRHR2	Not-coupled	-	Not-coupled	-	Corticotropin-releasing factor receptors	classB	-8.317469087651393	-5.948500471549092	-4.10262626099084	-1.1901573966003394	4.47611829285522	1.8709100544584845	-5.195334814881431	0.4235362674409655	4.1536277804478186	-1.855062869298103	8.692289336443267	-6.2827859058747855	-1.518113937446577	-0.10884682245949771	-3.566217768542482	0.5090734119436555	4.252200035461438	1.659161962502553	3.6620854370436353	-0.3304715569321085	1.932614927198183	-1.4107310985511718	0.983303073709856	-1.8817155525701548	-1.1155047258904567	0.24649755170340135	-0.6666277562902122
NTSR2	Not-coupled	-	-	-	Neurotensin receptors	classA	-14.3864946135546	5.48846562860567	-9.632936362579514	-0.044803720535838774	-2.082180545800771	3.5320043248995625	-6.408810415771469	2.1826568731308353	-1.7900234489418354	3.8335451646705594	0.9776438686134735	3.1030647781280583	-1.2402015061234852	1.1025279692568688	-1.0759522071170446	1.1854627043356274	-1.2967591574695383	1.5710156994342703	-1.9931653805604876	0.5379568183761887	2.9129668870529284	-2.091655595993779	-0.8637814363430061	-0.18953222975839365	-0.9844122369604558	-1.7217589820097572	0.7058973520278412
ADRB3	Coupled	-	-	-	Adrenoceptors	classA	-10.564292948133494	4.461933598429949	-6.490784791685351	2.003127438946416	-4.733306652782855	-0.47693982419822006	3.5120141493846058	-4.663710229962054	0.5131149758721395	-1.28220382451508	-1.2236584994696722	-1.610033146644918	-0.39581132118239526	-1.0309197115024171	-2.2198241495519113	2.2040953873716105	-1.3282135178982284	0.3249747178484792	0.6660880645443362	0.8005333016825639	0.46393423763236813	0.7231371158037933	-0.4792813110562827	0.11044945040519621	0.49203041163534045	-1.2314613591184926	-1.13974253953838
TACR1	Not-coupled	-	-	-	Tachykinin receptors	classA	42.1005036883129	-5.639884687905029	-2.1361893643823984	-9.527114174998093	-2.001559944907515	-5.337646264018527	-1.4908293013303018	-2.385207329076329	0.962940144264678	2.4574133373838563	0.4317938220089023	1.0373043196328406	0.8631693926429009	3.4970724559357023	-0.3166239176889663	-4.274246037404509	-3.4677909267698577	1.898324119693756	4.6586908059062715	1.6100947307517768	-1.558765767022432	0.34049103716134616	-0.9817008228752099	1.4231086636729133	0.5573047252660844	1.0953667470756985	-0.7605385263928013
GPR143	-	-	-	-	NA	Other	-1.990583118380259	-2.5404427318822353	-5.571221909103319	-3.7385909560295554	4.099114713614359	0.4540132809457136	-0.8114529099750788	-9.818573757713108e-06	-2.8630624707342416	2.027076620909196	-5.889614555535872	-4.74390366972753	0.3285213001617098	-1.2448892633370934	-0.5851731037888716	0.3964625633694001	1.8066422927340173	-0.49554574161145376	0.8317027327316336	1.3527739985378047	0.05026690525418761	-1.8087154053966987	0.10079476149307506	1.12637701622246	0.5647338280799803	-2.3926250876364	-1.4660165179268445
GPR182	-	-	-	-	NA	classA	72.76518582215144	-10.303486652113394	-2.420854528810209	-0.6059697762785906	-1.8618920337294924	-9.692100955289547	5.735110220905173	-6.750276568681526	-0.07212341665764083	10.560775037382824	5.8115354412682105	3.574042975171411	6.495631606697707	-2.2020818872996313	-0.19835740697900278	4.643852483770585	-1.2566678019811945	-0.604709029582521	0.20710997121960548	-2.143448673818033	-0.09895539477075259	-1.9111637165531543	-0.8461230688312078	-1.4081958774731604	-1.690164965736181	-0.6024108763929417	2.1709288903431387
GPRC5B	-	-	-	-	NA	classC	3.5897571658861813	-7.542551324509634	-6.820507286690101	-0.1389440004111097	2.245478107590577	1.3168833135551046	-7.227523895068729	1.1434644226619826	3.7749027140456723	1.0492419697360935	4.368412472605299	8.116352728420642	-0.7455153847239444	4.889860157665775	-2.1067417748537074	-0.572919029197989	-1.0847707644312832	-2.8614793783690513	-4.714803179720287	-1.905154426836007	2.1227803485093375	-1.76304714872178	0.7700194953160074	-1.1922454038569752	0.5197911484971065	-0.8889766402706623	-1.8638966268261221
