Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61
CALCR	Not-coupled	-	Coupled	-	Calcitonin receptors	classB	24.468489286150206	-10.039821981079818	-3.237942978103625	2.855194775025902	-1.7828064686769143	-5.090610925922713	3.3923644117240044	-1.0024382504732172	-1.202409484934049	1.7176886589068434	-0.48946448398899456	-1.4725592327235866	-0.6650969517426628	-1.1838634873028795	-1.287261146511725	0.28580648772803297	-2.1436732389708766	0.302534249090991	0.05870154588173345	1.4844676770432232	-1.124984342432643	-0.19671539877107375	0.42389461261556477	1.0175130587828154	-3.078600433879495	0.3724017742518138	1.541114711451567	1.4485877473682092	-0.19068074808404478	0.1543077985036054	0.6676354562615114	0.262618182996128	-1.0964010080303301	0.6667289549190646	-0.020015713545695688	-0.4103196750420898	-1.141722885869761	-0.4860938185974872	-1.2198780870888124	0.11234876345713016	0.6899091663368739	0.08518177603715996	0.9424950980236713	-0.715453058463838	-0.05824605112352009	0.624202586475362	0.30924372540527734	0.2346289082699596	1.4351546749530062	0.5562332820411893	0.6408965949505545	0.5696533405123511	0.2352820175869734	-0.018838559662613986	0.927596462793683	0.3011610983854855	1.5959191807161692	-0.5274736092899783	-1.1168944962233924	-1.216200776395103	0.14441459477040797
CNR1	Not-coupled	Coupled	Coupled	-	Cannabinoid receptors	classA	3.7748138987074276	-5.372086878490322	-8.755878278968611	1.1783429737460926	-4.934051256603507	0.2586883685235048	3.7767213071112535	-2.343882442733628	-3.877244809825899	0.9981113862662426	0.035009745232392656	-1.9940609461045058	-0.0892395264207452	-0.29448576994809117	-0.09957050010962777	0.16734387630963712	-0.7452453668365384	0.7808819508279925	-1.6779019759916731	-0.2860428760369058	-1.2334264471426553	2.7650319187400827	-1.8522119233233727	-1.3683713814639813	-1.814482837408675	-0.8475632220393847	0.872353091526305	-0.2883731968872531	0.9283418236128578	0.29024218596212065	-0.9021966468006998	0.9426525783094329	0.49980035580402726	0.32847845237956835	0.15344889845767556	-1.3839296355409583	0.6496383845042479	-1.0355162832048443	0.46080135880777934	0.5336437257739397	0.511237530307828	-0.18670480492592928	0.5720286373957136	-0.9253580092257668	0.46699470060905407	0.8670737637640545	-0.6153289243693637	-0.5138453267890675	0.4662410508056385	0.5600074879020303	0.5596871659176157	0.07362000746497968	-0.12036642310545248	0.24875644997050175	0.5001567206251848	0.32104800742656	-0.45904253016596114	0.17677193645531833	0.30935940118217004	0.01588526057137432	-0.20892396185892084
HTR2A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-4.102968197258573	0.13774584760943712	-3.6078804177276043	-1.2756043296654722	8.257467734674888	10.354244770118575	-1.060895983026336	1.3241150147054066	2.773447902009707	4.034946496927443	8.38211203513303	-0.30758523034178104	0.43287763883899666	6.209374332797723	-0.6499834913686968	-0.5730666866710115	3.7282131845271644	5.4675092050958956	5.382085178136057	-3.376611774098217	-1.646072898690771	-1.5517149040730196	-0.9599319533396642	-3.4387000600064805	0.19168397127245068	-1.5935588235291553	1.392444661914335	3.023964001917726	-0.02724695968559136	0.21342233531711455	1.5214586940397157	0.04111420929197676	1.1037388392470486	-0.7492877559857022	0.20743080299229127	-2.572100391001472	-0.15394513636883306	-1.310575083659429	-1.127944762567653	-0.20081050529860628	0.4507761738102384	-1.6078010473402837	0.6236556574485368	-0.7517091218929484	-0.7986427342591278	0.035459527316516734	-2.3279554026364315	-0.5064500054067772	-0.1786518747292372	0.41162725383480775	0.9285679990917279	0.24868263180273326	-0.04035364178427371	-0.5399861793699304	-2.6475864857068454	0.6211375678892702	1.0063585562475492	1.7373839678933254	0.15025893537116133	0.14295243242660938	-2.3553382930611404
GPR152	-	-	-	-	NA	classA	0.058038198279789614	-6.654402981728019	-6.669908450545161	-1.188805352081504	1.9430045332123012	0.0900031962753205	0.13949149957488333	-1.2710138131900999	0.33945172943999324	3.4433389388918725	-1.3089754831761726	0.3847265197509645	-3.2058417358537694	0.4198620567889408	-1.8537624121142315	0.848573350930945	1.9508244224052378	-2.1788693002900685	-1.8653354786955878	1.5406987817147706	1.0640352429120223	0.5115834426258697	0.19953804227705216	-0.2126053394800867	1.0525120425380043	-0.4659678908093248	-1.441762277392072	-0.8919596175160337	-0.7019861212199783	-0.21550138918757963	0.4119465481405979	0.2682276990720734	0.655134789623161	0.5979427127136344	0.08139906692091599	-0.6336114219951515	0.678846696062043	-1.6488085365530645	-1.490098758223553	-0.896626942415943	0.15081891333859807	0.992846596437884	2.509557629381744	1.6501966976994222	-0.1810747533825178	0.09762802150765691	0.23880611301415844	-0.08158078618167967	-0.5528504016151244	1.3454990844032835	0.8586999181174305	0.6515515434688548	-0.1977919066455018	0.13974107120246176	0.035683595704395686	0.15306333902619032	0.4461175313201167	-0.09011688374219981	0.729052119853538	-1.0454448127194098	0.9361987062743363
RXFP3	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	-3.2120576256853846	23.07983735248636	-1.8946264869180163	-13.230985900812119	-4.692116741923344	-3.801210576362195	-3.3364372387239403	2.020252145730843	-2.01180010879506	-1.3653970367034107	0.3426846731718455	-3.710194707259245	-3.5814301599304708	1.0371104430234896	-2.920494012657535	-2.516938832586023	1.3149133471327252	0.32816813289296537	-0.9448154202427745	-0.008753488653749888	-0.8163853024318518	0.655738886091947	0.6352151945711854	1.0334606100338037	-0.7689728059062391	-0.5423590484909263	0.9011789146749988	0.33375150276640575	-0.2833561498081835	-0.3582586417480258	0.10536998977165446	1.550910925522336	-1.7250004253266098	-0.2435905094864837	-0.13927302503253136	1.0421405567637227	-0.714883908794034	-0.28768939186320625	-0.09732811675608098	1.1404841922393312	-0.18970989776749111	0.3417887828794991	-0.844636853488465	0.27093037013003624	-0.24319153176050637	0.6413815137787372	0.10674470877310317	0.011540302087211976	-0.48648987560548207	-0.10710429078017869	0.8531107167111531	-0.11798382975587932	0.92942422646585	-0.46118336016250544	-0.0653716359789053	0.27837107884623846	0.5764913540275314	0.034824427694381634	-1.0328388447283208	0.9905688500416832	0.09582292351354654
ADCYAP1R1	Not-coupled	Not-coupled	-	-	VIP and PACAP receptors	classB	5.696396141929419	19.633131830329205	-3.3095528531105387	-11.869030846990174	1.980092383104658	1.3108179955614363	-6.515721978139897	2.075658525090582	-4.257486461007544	-1.08945627710181	1.8602434737481865	-2.727514772115342	-4.297464003830115	-1.923907481656086	0.6319706044637384	-1.270666006433	0.1088078927845747	0.972807052690904	0.22881391781216887	0.5381206656395259	-0.46668877634338424	-0.5454979007042131	1.1222872602564347	-0.029050383213844958	-0.9029403091727807	0.02369983399099453	2.079086176644504	0.0066894023155546715	-1.451359998182219	-1.2677655057481279	-0.23165010953587067	-0.7685174814977289	-0.21074666355590893	0.4313718439691536	-0.31924512521281967	0.540395580157144	-0.25563583421497804	0.7657981989736279	-0.6366658402876513	0.6680394540463418	-1.0530501996337707	0.06587731057154228	0.09179822146601727	0.1192838042546385	0.8910543600337437	0.3796329020923074	-0.22553989304748817	-0.3153010129557027	-0.5030197395471918	-0.5318129054047939	0.37544387614263014	-0.6166087774557569	0.8105898603555449	-0.01506737366093231	-0.4026173913371899	0.7117217779507756	0.05742988045879036	-0.47225997671663345	0.6908166320273457	0.7512030184961683	-0.3370967753359336
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	4.766846011439167	-6.486258308088746	-9.664402516563504	1.3152532060656659	-3.7169900274905476	2.639696177683334	2.458653438548573	-2.9809015140654997	-3.9583769877467563	-0.23976763708442592	1.2782444371005974	-2.523181306262811	1.9952772465807205	-0.35242794164034147	-0.32772267097126795	1.5402061051863185	-0.4099551054660377	-1.333443635726785	-0.5704383629333553	1.149284085766856	1.2118986851239373	-0.43707320930085347	-0.40843049686112265	-1.2208161546486787	-0.5749017544222784	1.821016866772652	-0.24908464342628078	-0.12682870085728673	-1.5672757855312256	0.9069522291126574	-0.5865538289573813	-0.3426007518925247	-2.535286844984978	0.1005498470992691	-0.342801793128583	1.6296428975986679	0.6633176824802154	-0.5385571601025924	0.19247317469493147	1.3495105888927308	0.2514305061118586	0.8719375947634597	-0.6324968626290426	0.7051194311527129	0.07436337892861443	1.5724445490075922	0.25700489911549285	-0.08507577185666645	-0.04334533270032767	-0.08008198144183819	-0.6192189478322059	0.7828472285610388	0.6273711455480502	-0.034952980266636687	0.1225773819398622	0.31245212712018566	-0.03901562720846889	0.30368958886161806	0.6064314797171445	-1.0659763326839002	-0.42459885581825246
ADRA1A	Coupled	Coupled	Not-coupled	-	Adrenoceptors	classA	-1.4038185306270767	-3.833761180782193	-9.124471740855821	1.9897001358555764	-11.698438302589983	4.363426884479687	6.019964803287603	-2.0845250941733857	1.6804044188299085	0.7159032695719438	-0.4943206799415863	-0.7251634840240012	1.584586299264663	0.6306217704092411	0.0014592837691917672	0.02929807897456168	4.553974867818878	1.5815114762518747	-0.5364140268316216	-3.0389913181209587	-2.176624661844863	-2.613523797408173	-0.6839202484980704	1.3478884936467694	-1.1477308766771495	0.08740108960644401	0.4148238850751507	-0.5269897308189689	0.5669543906333894	-0.07706994963332059	0.6248619607977395	-0.25051971482255914	1.7795684152630789	0.7250764543890019	-1.025912492172036	-0.570974237399922	1.1758571862862988	1.4168035801071148	-0.33925845771095897	2.4158168231640187	-0.4303220495211704	-1.4061973738227347	0.8032466858391673	-0.35277255435792026	-1.1465174690957212	-0.43525035232495984	-0.49999216240457167	0.2132986710798989	-0.27012226466703676	-0.4443101209703145	-0.8636563276106615	-0.2113470088011033	-0.2670225698421171	0.057633777853110926	0.509095475593427	0.47667849953066266	0.490854840842865	-0.6016400191568407	-1.5667447370193894	-0.35327814064983165	-0.5872403190336277
CHRM2	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.2565697115499175	-4.320768213268715	-7.072200635936955	0.5294626385838288	-5.355271054678119	-0.15364543318479898	1.0430162110783625	0.10724085098370637	0.1091717830068315	2.279278762959434	0.38111037970154904	0.909930251033811	-3.03854903186656	0.5620661434209002	-2.8491382823965643	-0.20972138955264907	-0.9185399631709582	-1.6292980998426576	0.8487360363923591	2.3931649089727705	-0.5618937982116572	-0.11545990804564286	1.2527447861540526	-0.006633004832163868	1.687905500663108	0.8891744117764948	-2.0269892262564126	0.23581094002110942	0.8705891471745177	-0.040076379450859526	-1.784074477385831	0.280457376412705	1.2039766618502987	-0.5636807756706316	-0.1563037289498734	-0.9299721995862695	0.30102481506660733	-1.059811303718433	-0.49989062931965417	0.7316155618940094	0.26086458367291265	0.3721165497169527	1.2443630244161958	-0.115803649678654	-0.5425041008511219	0.1351365387141174	-0.14225955454961206	0.14792466977322283	0.016988812888565016	0.040490875385663753	-0.04902492430912359	0.16630524874733565	0.340720976036351	-0.5264601551607357	0.013545583757637735	0.8760320864870201	-0.2174447190708907	0.019463993692222778	-0.3904073970262231	0.14791922862415166	-0.11137063111644727
TACR3	Not-coupled	Coupled	-	-	Tachykinin receptors	classA	-11.692587233487268	0.08708718030283792	-15.958260951591743	-0.07606308746835157	-2.804565992430264	11.942938291093025	1.3047631142768634	-2.807051752331564	-4.588243971096063	1.193507480291139	-1.5910081361068822	3.6645970906982583	1.3333695713915243	0.4744402009317353	-0.9509373614598596	-0.4663718122741802	3.532276242937916	2.8030323450612453	-0.9215326159257778	-1.260338369905515	2.5901659797035292	-4.030204110235978	-2.2653923829420974	-0.04580384997630637	-0.02036367165828705	1.583294541408055	0.4838335323547709	-0.7628834526074422	-0.5437664533331709	0.1326252984979075	0.6908167670099756	-0.05852278744906033	-0.269304786057945	0.5157199130305413	-1.8593704154197739	-0.4525059732919462	-1.068641464912339	0.31339122673342273	-0.7730587497658843	-0.9633408871282535	-0.4996148681463476	1.0891049533261927	-0.7202527884581158	-2.188796528267377	1.1483063347404692	-0.7380134609496986	0.044582976704012324	0.5736619600943652	0.49697451315836927	1.1490567266645217	1.0593650578793659	-0.5239374731151487	0.09938377794536259	0.08400156486055042	-0.6065536992712679	0.4803187498292158	0.8374399014978349	-0.3669319099116427	-1.0072956951486622	2.3518457533502177	0.10782660276478553
ADRA2A	Not-coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	-1.997974567050598	21.66790171240443	-2.149620384414077	-12.330204501687533	0.9108225255965297	-1.024978312444818	-6.459697630210396	3.0328770970479817	-5.783836331965598	-0.8457084447269324	0.19584347134006755	-2.1332576279742232	-3.188210179868138	-1.828259693079834	-0.34134221648314944	-2.801847824348491	0.41675861004285614	1.4674965972239578	0.479061063055636	-0.1360727879194249	-0.7406693634004509	-0.58336120149245	0.9072656083926091	-0.2235273851211843	0.20299118776433153	-0.7837031649392926	1.6535598815609336	-0.1469080192326759	-0.530031087695868	-0.647270239317471	-0.3368747649583136	-0.2573823667911042	0.12471214697154939	0.2813866402947263	-0.24208261404277714	0.8190460282478308	-0.5902496169036419	-0.07767378631048798	-1.0164445498232306	1.044533636075319	-0.7295311798915737	-0.7609609954944085	-0.3984131043472302	0.5583844123899798	0.43513841049291263	0.5257906894738815	-0.24014448996862006	-0.49617380135988226	-0.09748358391716765	-0.47451230388212406	0.03557250925177754	-0.1431630257408013	1.049779258455843	1.16079760434335	0.312523764478271	-0.017468007061286598	-0.9409507478773275	-1.024758644091093	0.2003006202960353	0.5275412149803131	0.9931816259387174
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	30.725075705375033	-9.787066413525126	-4.109385052353018	0.7278046218343818	4.436118966611992	2.389987668300503	-1.8691495253934907	-0.3039124107495537	-2.91833781753874	6.262897412664634	-0.4390425135926004	2.4940592312664567	-2.8568924727722607	-0.7749431143864259	0.20391997570033724	-3.0510157858148896	-3.0329288731867985	1.6246322367761261	0.088645115132068	0.4714563014866184	-1.7198275531311968	-0.6245873540595737	-0.1859132722071731	-1.7905462599464665	-2.8349756771679147	1.4653527902596852	0.6255354681443522	0.40964154450668977	0.312545483297352	1.912410802553621	0.42933106885583927	-1.8668260845722462	1.7939232211312386	-1.8494529650932139	-0.05661140956140794	-1.3816612829762538	-0.8769592842446307	3.8722838677175715	1.2315545423879497	1.025709676893367	2.2935164216056805	1.504769361222514	0.3819049355611725	-1.4862080535588111	1.6956083054053412	-0.8696434295960808	0.9770872077403003	-0.42459966244348757	0.3691981260278189	-0.5149553860363434	-0.9494482085287093	-0.6432693771391168	0.7176764206365139	-0.8380535967013155	1.0256018891559808	0.6801088361643798	-0.17709231223758512	-0.54691947803656	-1.2582149877418716	-0.7130521645471837	0.3202869385439648
GPR142	-	-	-	-	NA	classA	-9.522275036757637	-0.9060882330251238	-14.13841137625136	1.6579293168606675	-6.373298878663248	9.722237383700328	1.230711674779044	-3.2499134654853776	1.02112989055204	-0.5962434957241793	-5.068938207433554	2.290764309105797	-2.4261625739184534	1.9834453593047436	-0.1503548725942414	-0.9541364512488059	1.7553498877005689	1.9805923611848775	-2.1196860408659792	-0.9205311664120601	0.9477761712356412	-2.9802028822790554	0.6219463572029453	1.6767664985552007	1.5341274417286663	-0.12159805974405281	-0.7047073740644186	-1.3009707929600833	0.7016845359676954	-0.5196377385112116	-1.3606862561213977	0.21764576864777935	-0.3898536074981632	-0.2486604527579525	-2.4658334522876957	-0.06008755225521273	0.15672206417806223	-0.04837814691356662	0.010240033544069365	-0.3121104940115042	-1.2371913517902842	0.4013435486523836	-0.16065198322818938	-1.4476098872851564	0.24067655211734945	-1.635217927173348	1.0449477597397705	-0.294694973868145	-0.18803859705951395	-0.7683605785406925	0.6879532475650171	-0.8271820464274063	0.499397469339337	0.032405690831368225	0.5343956028318312	-0.3225380126410802	0.3110910131720985	1.3187015128174808	0.06519843825071385	0.9348880330448571	0.9367715962000165
ADRA2C	Not-coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	2.1641043227598433	22.69317630221191	1.5195069449281895	-13.279340984969084	-5.109774316027969	-4.863905207534061	-1.6972839712867762	0.793687854111582	0.691640811908159	-1.6161716887744813	2.9500120544423862	-4.843844835438023	-3.8239434132891157	-0.030177356186917755	-0.8732213692183346	-1.1099053629971576	0.24455934445949706	0.5750954505245273	-1.0429334665144643	-2.332192518017181	-1.6687221702957558	1.0145191906390278	1.458083201015013	0.6617770994250215	-1.5308934619777101	0.46109690735110986	0.3086025809237449	0.5321545975059159	-1.1125390836593914	0.046157638062685816	0.01834084832795112	-0.24632414763024219	0.3404494749062225	-1.0215339592287795	-0.8198695109726535	-0.427453841761751	0.30789481428016474	-0.10134708256660807	1.0062575930313895	-0.5445971861438772	0.5591149062632088	0.28586887044084813	-0.5072211071904479	-1.0651685108256346	-0.6577068671634136	-0.16894016329680997	-0.550287087349593	-0.23145572231901135	0.9194261883980296	-0.011221146730305005	0.5649849524321817	-1.2169657557258846	-1.0903975138880884	-0.7006053271435626	0.9289153304848181	0.48995285533083716	0.8525694351736777	1.1994158625639153	1.390005989819091	-0.2590281489750244	-0.3409537300409651
CALCRL	-	-	-	-	NA	classB	-5.532415001963496	-1.710442491943954	-12.715352287355168	0.43175919564550785	-3.5548847947451954	8.361562791686293	2.069114059324946	-2.2259481551321985	-3.1178295288690374	-1.952244422487955	-0.35707030102527976	0.4524504877853553	1.828955692659963	-0.46402267866703234	1.3062310763531053	-0.5472042322950109	3.26178471349047	0.2948953890452548	0.377537164763218	-0.2643671055376129	-1.8247985492043404	-3.017344382101094	-0.6329946987235242	0.8166798944270595	-0.6455820227856519	-0.17866327638675217	0.31595081099761657	-1.3975288171822848	0.41492372917384623	0.37692837855851574	0.14507750961799717	0.12436340711205741	1.1865500547265193	0.5786804154374234	-0.9056351592278951	-0.626010622663927	0.2117205230870345	1.4802581157664167	-1.4030950016577874	0.4149798277421489	-0.21032369414851745	-1.3671606141448713	1.9283396588153472	1.034294498872151	-1.3486834356396034	-1.058448420856471	0.2709125229875686	-0.3488860859394424	-1.1347101765114256	0.32919393246779954	0.6093201794254149	-0.5296714253567779	0.22927143824456683	0.13274171062992549	-0.10275998138598529	0.3233079312334592	0.2821362007652483	-2.02529369027284	-0.3030617306555119	-0.3444616757281762	-0.06736418313791262
CHRM1	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.9289556722045565	-3.2912776023444503	-7.279122702316496	1.2036036758676956	-7.910446514291074	-0.14582732389619846	3.066266977770578	-1.35276885177231	-1.7312024298379853	-2.175321778804368	0.7276881184150102	-0.9761525887520355	-0.1426998814166109	0.29890769618692964	1.0253121605917208	0.6641980645449407	-0.5845641092857606	0.9211811129132209	0.09212684295778205	1.399841021072347	-0.7770512123335874	0.06499176435055175	-0.37220935161662455	-0.6434281321841507	-2.1026530271060433	0.673689069770383	1.921105087903142	-0.5295692769758072	0.00773812634425012	0.8006380314521822	-1.8882641383334207	-0.16797303878584527	0.7062236109354164	1.5386636820205828	0.7374945212127662	-1.1909759232439803	0.6156467252925514	-1.1798160899560763	0.4497673314163102	-0.04334738310773721	-0.8740821403125203	0.07634574967405873	0.6857159416559556	-0.4827859579449293	-0.41011475186585694	1.4380962882879842	0.6355981177930793	0.05853967084704508	-0.3409964554546774	0.6864423951737191	-0.21145634414034195	0.4999782419812039	-0.8280914209855417	-0.07917838061092936	0.31012592538348016	-0.5610174462998645	-0.09887156352676907	0.12249986926205444	-0.6983932964834835	0.060719147441917226	-0.9254383161848614
HTR2C	Not-coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-4.905195240096591	28.804260979588392	-1.001663126255547	-12.66646388159764	2.282658956110373	-5.369917109552572	4.9958873409343125	-8.163696446673566	0.42681918931789725	-4.469471351519231	1.6475688971473819	-0.670328044765877	-0.0932484792983699	0.2684075240941216	0.8866285839547924	-0.3146825114073249	1.6085276873046683	0.30976273068678634	-0.3355152111961214	-0.02172934809632987	4.217995411541271	0.7299107705510969	0.3243315173167448	-1.5598178529928308	-3.6427678890386463	1.6675302303780781	-4.35952279684748	0.23628084885286768	-0.5633694992937613	-2.168820658971809	0.02781966890612957	-2.8911522412006825	-0.18030442587649223	0.6528431946814492	-1.4376331485116103	0.9815652954535106	-1.4094909679505536	1.1694557213331886	1.929172858161345	-0.6353087086021761	-0.24695032615822346	-2.183871890891846	3.3010393756793506	-0.9306710082799458	0.8038513137123492	-2.7087335256232223	-1.8524854442835101	-1.061404179848915	2.3639791713003295	2.3921645897260455	1.1126613173525202	2.2958604120265034	-1.029615472564002	-0.6428964420788225	1.143461864329796	0.2863909217949973	1.6259953526338091	2.567114392152243	-0.9314252705262185	-1.1134737861040451	0.6550793763982066
ADGRE4P	-	-	-	-	NA	classB	-10.543213261572252	26.070187383126257	-3.4155281957886205	-15.124752162097419	-0.8819365461590668	0.4635374648681733	-5.115480358182256	1.5735418229654095	-4.257454286598898	-1.634219705793805	1.21235861919188	-2.334853105450708	-2.4767511186775586	-0.7614510060744889	-3.4911536381249966	-2.930501630149166	0.6230360347444335	0.5704035401059848	-0.7229164473600558	0.1807394262558359	1.3627929456838612	-0.8431844618417026	-0.3322690232680442	-0.037505351903622565	0.3748335693419885	-0.0739021456633646	0.6264618865492757	0.43600570301870595	-0.39888675811699115	-0.3615450935005233	-0.12875965295806704	1.829340184340294	-0.9621326509048096	-0.14454673431938156	-0.10646573384068812	0.5779789076515244	-0.4718535779541592	-0.6193785788012821	-0.48028465168603884	-0.056439325423666586	0.08938829082350877	0.30931353797302263	-0.8520163726433139	0.7675149277527752	0.35942172904686914	0.016631686329526066	-0.6040858385244026	-0.5229716756746335	-0.764636280262888	0.4808013005674672	-0.5833611307309138	-0.5865922808541083	0.5227227311341729	-0.24587882085640386	-0.8021365231242602	-0.3351589108207431	-0.2383659639408532	-0.16647104053257752	-0.10714561609572945	-0.6282474974036051	0.31311466704012375
VIPR1	Not-coupled	-	Not-coupled	-	VIP and PACAP receptors	classB	7.61485972223294	-10.82573670405549	-0.35562524373362164	1.956522653100647	-0.8694915043246497	1.4197363711890352	1.372233136121513	0.7787160760706219	1.4450717387494427	4.013943492689244	1.4227483463460477	-3.1124903716299075	2.483515857654192	-1.76786602854052	0.515578029296236	-1.3964199810761455	-2.123363426394254	0.2105786018426901	0.7326832314985773	-0.27428430790552144	-1.7617356133855677	1.3538774179618407	-0.504971484821039	0.8228536488275239	1.2530659981883887	0.23237239149623828	0.20608255280082946	0.9753647586713606	-2.0033819404339894	-0.4609611294250562	0.5272363657701503	0.3278261694926178	-0.08863604946925312	-0.04083261786480996	-1.4546893957558615	0.7836598000475081	1.3010191800050899	-0.9513549585649345	0.5065888497196589	-0.0795018942626432	0.6417075032263161	1.1131589195487277	1.3010508914747667	0.49226976567972935	-0.3719641882038335	-0.9616221587271723	-0.5673437141634184	0.27478215392801875	0.5964016629383563	-0.5622324818213538	0.704904249881232	0.00024081796343785618	0.7452200954423827	0.13564980448321412	0.06567391078315804	-0.21712225168760102	-0.2333948429010641	0.2737824887934183	-0.7357007235774521	-1.0540517475117144	0.2168665182952269
GPR39	Coupled	-	Coupled	-	Class A Orphans	classA	6.305496168237027	-7.925658447461374	-6.4005013311953896	1.1474208008353752	2.2675182518684696	3.997967738310961	0.545647652122001	-1.446960715579966	-0.27183031648705963	0.5626519356900356	0.43691104154773897	-2.733282326444414	0.7472834456939693	-1.3744365210746123	-2.0582376332153594	0.7967328298312562	-0.6675126578500227	-0.8320149980973002	1.1290683370908325	-0.413601658390073	-0.9599076850167833	1.8789856390892135	-1.3601951127432914	1.4793191590505743	2.083617431750616	-1.7249688802153063	0.5657789388201152	0.8275742485593288	-0.17747250343133306	-0.08409828775891089	1.33434372326709	-0.05466097829326461	-1.148090047144501	-1.761944618075574	1.029516639100707	-0.5864856920822962	0.0060222554558660895	-1.628934383464666	1.2432506375604464	0.07654207971408525	-1.3941730903569565	0.9834280620079243	-0.5191717534364135	-0.9702935214322937	0.25478375212998394	-1.1071481373187462	-1.2560103527795867	0.24235154292760036	-0.020994965853124187	0.9643333736454929	-0.38567380556045	0.11032552558599745	-0.1430787805709581	-0.3653777371375293	-0.31435210407353964	0.23159690300271324	-0.07203010426336305	-0.5217129526042148	-1.1546667816446363	0.5626264800865535	0.8142410251645911
GPR61	Not-coupled	-	-	-	Class A Orphans	classA	-7.193126502171029	-1.7336577595584672	-14.737245623108391	0.5176959711140035	-2.183878284001512	10.333554013588504	0.9398380237646287	-3.430856401834879	-4.941087831262283	-2.268062276801158	-1.0594673412158762	1.9693421126955801	1.109667848411214	-0.7275891368030258	1.683777150881138	-0.3192669106767548	3.576407968885935	1.9243639886744521	-1.684163425956708	0.7139367996510306	0.6624836785306594	-3.471047121720986	-1.321806359984901	-0.3160853485578655	0.32984642262740904	0.9661042819352534	-0.04554103259959752	0.33062128261701834	-0.132199656990937	0.619336979299386	0.9639984508412824	0.07690167242472488	-1.4129281945305903	-0.6201348585223334	-1.0074873020742976	-0.4044504106700585	-0.04846317624202197	0.6759711188496804	-0.2112344266573524	-1.41135468898159	-0.7390641089675041	0.5130267844517874	-0.15069995088419114	-1.8097146266508484	0.9027492723002601	-0.1658448318190956	-0.12303084115242965	0.5261751771109142	1.4169905893090866	1.4687758767565058	1.1797941017332965	-0.16375968555118467	1.0186486627958848	0.21768544684483845	-0.5804874736101514	-0.143496554975861	0.8080489201059676	-1.1496555669193864	0.28051123025108354	1.15704694267676	0.3385154498062465
ADRA2B	Not-coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	-9.84502118042123	-5.191847356032955	-7.715660236937356	-0.0774212490060402	1.7317165705127868	6.586042863362396	-0.30541713421274447	-1.7173413637952875	-2.1663197114345474	0.5974132077980621	-0.8202088051907782	0.8239381721553009	0.8731553507924641	-3.7054806449741666	-1.2665479811327156	1.8614575026991949	-0.10563661802367476	-0.1186730265568941	-0.5278989918043318	0.9746795482298464	-0.4362148351185297	0.2677914250520482	-1.6158652622302307	1.4121798787795454	-0.2694536661018801	0.9586619119002064	-0.029943719259625187	1.0661722535557072	-1.8071200387384136	-0.3357903008568049	-0.02167151469366013	0.4425023058844662	0.6436524876095203	1.123230050843901	-0.6850101322800535	0.032483390684704856	-1.8546683003700575	0.3172703719921614	0.5138280803646146	-0.4756841332134419	0.4944758695800446	0.018121228308385938	-1.1561706696212075	-0.3613253157500615	0.7987153151341498	-1.0755754007780358	1.2517135971393798	-0.15681378972510304	1.8813643726484597	0.0364381423984877	0.13233003851573694	0.7273834069116818	-0.04045193682719449	0.44463298488721575	-1.2245990880000361	-1.5070715897238598	0.6783934880808755	0.07999580826973084	0.22685075378325553	-1.3357027872597056	-0.028432361831705055
