Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	0.43275536463882036	0.046224075721554486	0.041913672161711366	-0.07366576708120723	0.35075862449133416	-0.42018379451639976	0.03368022718520291	0.1034629146081258	0.125698261523498	0.002448023274123141	0.014613044498459756	0.04360992299757876	0.012350290921856532	-0.3363820990479219	-0.0384333228011384	0.02534701733160622	0.015358436586294015	-0.051224199943704106	-0.0995964738352883	-0.08268029282654743	0.5131486632663813	-0.20934873454202424
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.4611575487643115	0.08321452098270737	0.15445592792940074	0.013227705203098999	0.4699147095665393	-0.35855363911383353	-0.08581824538517971	-0.07792001118194938	-0.11450346257274868	-0.03303948046909623	0.06600458398717517	0.05741948185184319	0.06022098736180005	0.12081166593889393	-0.01958979544277435	0.03561147957084972	-0.042430985862568785	-0.005566849801843095	-0.01566232027005537	-0.13693679774044593	0.5569197358524973	-0.19625525340632566
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.4831468400381539	-0.050781099224781356	0.10656976857649528	0.00554064127870229	0.47837997803992194	-0.2472281304386368	-0.2423226706750005	0.08759130243088335	-0.05558012716897001	0.058166258904391734	0.02264286223442069	0.1483310730490495	0.1244505313822811	-0.08171530903344655	-0.055745443132850174	-0.019939262478841098	0.03369372263020585	-0.05995706568283896	-0.02388775137492179	-0.08630598084036313	0.5650271699637183	-0.14385798622802812
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5122011321770483	-0.11494042496376193	0.09874071861860823	-0.053767372755754106	0.4109818478681752	-0.31321251687762675	0.03482392573140085	-0.03304009289783083	-0.024513106205113853	-0.05299551106221284	-0.00331965595876012	-0.07849638891849314	-0.019656624899503424	0.08269240349007419	0.065034893708319	0.02572886001572664	-0.04970921266425052	0.008932324175298703	0.08323842488267094	-0.13606850309798094	0.5567093453115682	-0.25705102645813077
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-0.11547606723733309	0.1103196196448548	-0.21204297248317977	0.2343689001192761	-0.09815901748089621	-0.1583738624763304	0.0701341811921409	-0.35612602163355583	0.01337261464788981	0.3954907379670814	-0.020714518068660884	-0.1055589812228282	0.08072622800755451	0.15603215224496708	-0.06982151012069733	0.0018988217387170825	-0.12273393707475973	-0.06165965563498883	-0.031572805450276964	-0.12995488819904485	-0.10616916440857285	-0.3072282602227241
HCAR2	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	0.009045191922106732	0.13713819260433194	-0.26346097299481147	0.27831372633944224	-0.09915521081946349	-0.05733043624815165	0.12621860222777556	-0.39034133196804827	-0.045035923867486304	0.3758922426971558	-0.017921711578083848	-0.1557239701214236	0.09721362776277379	0.06771016274895084	-0.0351457235362627	0.08530594748071724	-0.13867513214627403	-0.04557823777275914	-0.018277325817432865	-0.17310620791052375	-0.10782327777933903	-0.26507747660184533
HCAR3	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	-0.010624680372689804	0.21881118254218718	0.1677419653824294	0.028131834025673083	-0.05082878016258967	0.016224440912903603	0.09362267235899377	-0.05261970342559334	-0.13197761258345062	0.0419566844818855	0.2202786286783415	-0.2435530669030845	0.24334001539753888	0.026198608087071924	-0.21065573838339283	-0.011660368878408685	0.04566751664077312	0.13968493718693217	-0.0962138773591951	0.17806761712181754	-0.03449983231297064	-0.14840960873300849
HCRTR2	Coupled	Not-coupled	Coupled	-	Orexin receptors	classA	0.34799804019208347	0.148000196376946	0.1576651613217363	0.11100659309693338	-0.2709586583398367	0.15470020537661874	-0.0995897763128626	0.08953379353542171	0.0276801743648146	-0.16572075208395814	-0.004725016668513959	-0.1346680252662628	0.12100123615548447	0.0018768983434782806	-0.2755125720862867	0.16047173583755933	-0.2328631472817548	-0.36599833534656295	0.019227938106198893	-0.07589655035470869	-0.07847235512375791	0.0798536867702891
HRH1	Not-coupled	Coupled	Coupled	-	Histamine receptors	classA	-0.22959156709647105	0.08750111299819079	0.2849558126149063	0.160697027767971	-0.12418091518079659	-0.2141186042719898	0.18169780432459828	0.2650030694226692	-0.22677660658246	0.28812435489216215	0.20839015564899777	-0.10840485558158211	0.13326908802242537	-0.01933352915701544	0.06876886100581167	0.3487911214007225	0.22496821716573095	0.07458929729574543	-0.008103367547609923	-0.23873557765605094	-0.004631681829701505	0.1840564199979665
HRH2	Coupled	Coupled	Coupled	-	Histamine receptors	classA	-0.0003475176289774903	-0.3125511783779385	0.5063663728687723	0.1268465636965323	-0.19303409458813947	-0.09270964373876052	-0.02162233056220909	0.01579488318518228	0.08305098666810302	0.07252177588742553	-0.12665597181154686	0.20857179252924554	-0.4236723330848852	-0.06106013385117834	0.021263217014073858	0.11236152558364608	0.10012901609231313	-0.1389344178069618	0.0668802872946697	0.07485105987001096	0.01407382293484266	0.05285951829898396
HTR1A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.13737356081956503	-0.23246636134761434	0.4249285156782619	0.23417201864092474	-0.19762025096630412	-0.21747320568205084	-0.2955494255629153	0.28271427143206607	-0.06378342755654345	-0.008049808833099154	-0.07009599366332994	0.031949776293779424	-0.13316307404935374	-0.0655457950574689	-0.25313919941146185	0.012380804263422144	0.22739053087799507	-0.05519285917632806	-0.18541620867168326	0.10732446650601418	0.09853249470277772	0.2680951284939266
HTR1B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.15497624469655263	-0.39812974194128786	0.3891153106139542	0.012118060748268314	-0.2975426941390341	-0.2448825882910315	-0.26477014551949396	0.35934962903365103	-0.056274200835034975	0.08396511815877869	0.13594484295685288	0.0005200742081688527	-0.21146301142666502	-0.24768626979966418	-0.23846046443013008	0.08402914022491191	0.32980127847133206	-0.1001552911107616	-0.20416203145590375	0.035436951339049304	0.07177141704009181	0.22804917646525671
HTR1D	Not-coupled	Not-coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	0.25058855896231663	0.04574817057979996	0.09140262529438836	-0.08742947331814635	-0.16860220988773736	0.11281508249690578	-0.0859894958335455	-0.33721222983736476	-0.21043697060407732	0.14583067352771792	-0.028372575918017184	-0.22858033677403947	-0.22164488739991645	0.23123048646878153	0.09432679312485129	-0.21641526833508765	0.27889185442923736	-0.03720244766908196	0.04050405323937098	-0.11894148771268813	0.09148017406492889	0.109930650204226
HTR2A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.3281671699748809	-0.4043501374665117	0.08206597973495344	-0.21344337758138274	-0.39392144074826313	-0.05615990412489732	0.004748706198072297	-0.2707761253166499	-0.24463248996634687	0.03909139490115084	0.2059627471360812	-0.3730203950259446	-0.07226384481240908	0.121444278418806	-0.017870044360266946	-0.2779953955840422	0.07215392663680889	0.1876010819539718	0.1683936606235657	-0.14487712612161302	-0.010146180017544516	0.025796452907899215
HTR2B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.24385740424383637	-0.2678598444882014	0.12378516249045883	-0.10126496580196685	-0.3445283683791786	-0.1422835432619793	0.11441250785841053	-0.24971926802529676	-0.15670810578026467	0.07130603523655374	-0.025435339242272936	-0.26395370514337385	-0.01762352741716433	0.4346861578886489	0.08320473643048337	-0.34753304735130747	0.08198517056660641	0.3059375260052701	0.11750910782530222	-0.11305581273282338	-0.02337403678839192	-0.023646884312388008
HTR2C	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.1009956752808695	0.4229164307173219	-0.07740616540814754	-0.3051816146977354	-0.22206156268274327	-0.1577633223808692	0.17020636529584415	0.23234593579578855	-0.08639064408203577	-0.13351468051165052	-0.4575216472186434	-0.09141989316512994	0.18292542366022924	-0.06140624275150586	0.15657917665223858	0.07193447091073092	-0.08960347923749891	0.14457561926342033	0.11603408006671637	0.17628315567079034	0.15362511170001256	0.157005527044935
LPAR1	Not-coupled	Not-coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.07437428374387747	0.4037816987590357	-0.16707044844913732	-0.44196901557596274	-0.31697602869018593	-0.19656891788865238	-0.003401438820831598	0.24486067091729624	-0.27602158626643736	-0.32589254438633325	-0.35454050803807213	0.11418553769784896	0.26069606685296975	-0.06174447812922596	0.13155682609458572	0.18574780312229502	-0.002606159754914029	0.06476930765189318	-0.021773918898591996	-0.12220316694982189	0.059096300833209554	0.13547207527964064
LPAR2	Not-coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.16473628455351527	-0.2823924684794826	-0.13413219038416876	-0.29233071876194533	0.06263080711520091	0.1874622226652044	0.1898396271704061	0.05748817600582547	0.19860827274529114	0.15715437093624382	-0.03810848491280991	0.28246635840001133	-0.08040570587658268	-0.07502393717926788	-0.10930437390204337	0.40235857020385407	0.03929179413900353	0.10494833918626258	0.006571804750091656	-0.2606430932295486	-0.0005337644889543522	0.11080372227209227
LTB4R	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	-0.11805767023404962	-0.26658028966119934	-0.18958519399448862	-0.4057090111172447	0.2609758019554862	0.42727840920892113	0.017527385157125513	-0.08848353566613443	0.024188946977401978	0.01363415648847935	-0.02755637708079369	0.48344674451484904	0.008996557142793347	0.14041432133978318	-0.04415344163392954	0.20850252717676632	0.0695890696946586	0.06953221429059171	-0.09174643178247419	-0.4373905966764188	-0.060237717020067146	0.07847668930363477
LTB4R2	Not-coupled	Not-coupled	Not-coupled	-	Leukotriene receptors	classA	-0.31317735796173163	-0.09296137199352056	-0.21298400922668412	0.0790944145245225	-0.17111013274756437	-0.11970951643500732	-0.35545865979875985	0.15539156491646627	-0.2561948204521617	-0.35362882509729665	-0.036624276489575884	-0.15914905347106448	0.18253271471109936	-0.06120321720675633	0.5647937953776376	-0.09433690129091606	-0.06960294227106491	-0.3855108609634487	-0.19841376169077543	0.14120441324311755	0.025377151530801945	-0.247570059976822
MC3R	Coupled	Not-coupled	Coupled	-	Melanocortin receptors	classA	-0.22202673284359417	-0.0440030249263652	-0.2399646587968795	-0.004996444223764356	-0.18331952084943334	-0.04305180344246968	-0.2856893733943726	0.1435869422914826	-0.13793494398260556	-0.29921381114841034	-0.15361379146162116	-0.15191769095240115	0.035417703169741264	-0.06413536365889286	0.5516378834553943	0.07867132469258903	0.0491163277195929	-0.3616362288520879	-0.11296411893564283	0.10431201399501959	0.12796166781893198	-0.07142116869750713
MC4R	Coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-0.15628941510592942	0.1488608101204244	-0.013333359129019924	0.3560665634462629	0.01777975134589246	0.07774857848008523	-0.000544030136359105	0.6233837943055843	0.02960803752372747	0.2108370031131246	0.21015829140694517	-0.1986917767565441	0.02594844515231996	-0.2316245703791652	0.12527933217860246	-0.3752928830198997	-0.026262341109999573	0.3612252258857287	0.0345649115209912	-0.028242259127536862	-0.02912252430814985	-0.10901662437313563
MTNR1A	Not-coupled	Not-coupled	Coupled	-	Melatonin receptors	classA	-0.10835120934878532	0.29940043482350065	0.0029202741761862965	0.4011229486670335	0.05581110175106689	0.10979606160658989	-0.2464448178265904	0.45999859071638505	-0.0828390483728733	0.23535823366219277	0.22699999334090995	-0.026122962708270712	0.08955679005559898	-0.3131128259855969	0.005844549133174463	-0.38930309717624856	0.011636542841764111	0.3987272867012322	0.03872619119668929	-0.033612871363838365	-0.07638008232349006	-0.062394815711364786
MTNR1B	Not-coupled	Not-coupled	Not-coupled	-	Melatonin receptors	classA	-0.006743794339870112	0.4430210651491461	0.13096328803479457	0.062331811770327275	0.13971681325641208	0.21360986634315665	0.10944227826895558	0.07880714961624477	-0.2421577492513467	0.035902392643991636	0.27425953423612687	0.05075716318669686	0.08409424236738966	-0.1823711382707997	-0.0341064655279902	0.038376738518043706	-0.09504131326207207	0.46240105058978165	-0.13444302686800003	0.10545852133972657	-0.04062326625128084	-0.009189718233693234
NPFFR1	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	0.3141181681247669	-0.36515242324911545	-0.13420366708083473	0.5031025582142429	-0.08751170634170884	0.22646901874048206	-0.4025159093489347	-0.20889630331528858	0.09931608606656692	0.12289035083231935	-0.31018054764679875	-0.19261404338562366	0.38910507370979763	-0.1438389698973209	0.13299125540419274	0.7136138137441671	-0.11579954827009083	0.6802027821225328	0.04128983165063005	0.4668763163895067	0.05626700143588556	0.02136891387188821
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-0.11046764661352083	0.33404330876000277	0.0961075242566418	-0.34981516258071577	0.0050778021791028465	0.013278797666787006	0.2104514329108552	0.11863052228024969	0.16239217992154664	0.09080634384361759	0.0070999164949385385	-0.19717852185704848	-0.2734861867343197	0.1684091814933224	-0.031016847788297636	-0.04802531405695463	-0.07287475735972342	0.4525118464288243	-0.32308971987654705	0.07680576134931306	0.05221938546204433	-0.10866887665912413
NPY1R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	0.23807090019406169	0.3287160514773488	-0.06525733058364236	-0.25978462389832746	-0.18568268402768065	0.3027128421297045	-0.2583134810337909	0.17798283208983842	0.37841530880967184	0.004925464385909575	0.3656094451876674	-0.20083524323396662	-0.21652857979438872	-0.03973975126572895	-0.3566171630756258	0.2580625607590704	-0.2633442243653104	-0.12952009950028878	-0.27555529469156126	-0.012964852803018739	0.000470544665970221	-0.10875771353243173
NPY5R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	-0.3754198416714581	-0.011035373942273006	0.2868676756535456	-0.036484335597528755	0.26545736807956216	0.050818919272994145	-0.05294064841386319	-0.20321345243874636	-0.006791993833999753	0.29935349562224883	-0.004567803817510892	0.12141361472232805	0.27750582053296596	-0.056541826553009746	0.2813404169872671	0.03987064173282832	0.12531516272266308	-0.060089375969074175	-0.09016178708506933	0.15923828928417552	-0.03665950306038258	0.0605140170034305
OPRD1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-0.2863572678961886	0.014080331545068601	0.15607560760866931	0.07728891979194254	0.29350821055909726	0.19120766441190856	-0.16585969881964274	-0.20754733969968092	-0.1136836801623814	0.3794840455366543	-0.08036788235645935	-0.10767586309737262	0.10965521482707606	-0.014137945907746844	0.16789186754232563	-0.03966614798025548	0.08837397865396734	-0.13156390313129665	-0.1357254391870715	0.18256935232497878	0.033394956657118106	0.1092571116300166
OPRK1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-0.36355052298102886	-0.06021651661666554	0.1489887914174899	-0.09388830427078099	0.23137477368040815	0.08474362127966001	-0.21026062751138513	-0.2884333499407803	-0.2381810118248443	0.23483989338931133	0.12355622663324933	0.012550395756284282	0.08100609659164401	0.027388781020254552	0.22338405968097946	-0.11692289401082051	0.08741034833851768	-0.2500847918078182	-0.14272194828916948	0.05000687999247087	-0.05591676139251657	0.017842532422049598
OPRL1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-0.2562680512254348	0.18897676847468944	0.19946527791198795	-0.01073334381955369	0.3623471844575091	0.28109229764090415	0.03397804227044876	-0.23848926310020183	0.04731183135338743	0.45714377260279443	0.022360520031754892	-0.11800017801849678	0.11182316549029321	-0.02709727009461392	0.22192429549321324	0.04134022961184356	0.12882482675516804	-0.16354922080647455	-0.28874637523102575	0.19736897112745797	0.06310024514194555	0.1724768563398316
OPRM1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-0.10626769838197085	0.07156021564583996	0.060742997676771146	-0.0302528438972269	0.04154219618329147	0.0776250090594591	-0.12890715073304843	-0.02291833397776106	0.06627195593236926	-0.4463441718150854	0.4482366282943032	0.062232970335382796	0.5611442239650177	0.0771180122481998	0.06671790638894524	-0.09611128122906187	0.1969050098238485	0.06541835710939993	0.47504148975798893	0.02239428323080707	-0.08744880453618196	-0.12913673184273713
OXTR	Not-coupled	Coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	-0.14268924191137652	0.03533588046202476	-0.15474629672668166	0.13363071773527158	0.0721037775434709	0.05599933908541792	0.17016904174204378	-0.04024997619762424	0.36239344849912747	-0.012037902540121572	-0.057206567028410135	0.03987836635652409	0.22063915122926936	-0.35541458824869415	-0.1705489725949289	-0.027965055705865383	-0.0027501559271808137	0.06706871859558074	-0.1249280311155825	-0.16671826327564138	-0.0048327980862865405	0.1016622772353552
P2RY2	Not-coupled	Coupled	Coupled	-	P2Y receptors	classA	0.06543301901178998	-0.08348573173330681	-0.24069497497686354	-0.4897006225737945	-0.4736678481403465	-0.23544803206520262	0.11668106655001646	-0.31434042507951704	0.44598087833261574	0.10702275252099108	0.47396910368831907	0.5424344455666716	0.33091182012370096	-0.20478126953872855	0.25136761652998557	-0.04314103676472846	0.2848182138902394	-0.06826997821607776	-0.06538272176262043	0.05462820240368161	-0.058783509242700406	-0.202028824113191
PTGER1	Not-coupled	Coupled	Not-coupled	-	Prostanoid receptors	classA	-0.10325993582508743	0.24098171438494265	-0.3202314469544301	0.14229778501550513	-0.3120118231834532	-0.1690721332759133	0.2396935195148281	0.09877018584671662	0.0007613954277707379	0.18698416591221786	0.014228557174524642	0.38143384782036266	-0.09150299134106667	-0.041426488687674415	-0.17441803193637614	-0.16777935605885308	-0.0574495889795413	-0.1935043670674915	0.08051964539710497	0.2908114564241699	0.1858296270526596	-0.037668424448840804
PTGER2	Coupled	Coupled	Coupled	-	Prostanoid receptors	classA	-0.007084477932556407	0.16641022355889984	-0.307852659502384	0.07848351570763144	-0.3100404846372512	-0.13282509862333336	0.008542098618722314	-0.16375580913989685	0.0017209688557619704	0.423042298431901	0.1517530056406254	0.34181693919753936	-0.1455369940929975	0.11888031696195524	-0.15209345793334095	0.12324628311120342	0.21453196664839946	-0.16205328337771155	0.37229312070485276	0.36075575086613204	0.16154268610760328	0.05511087186173909
PTGER3	Not-coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	0.2972289978836088	-0.05509579726157903	-0.3492643432325195	0.2771549842858815	-0.2246325251643551	0.22896166859014888	0.5465389327634474	-0.20353475160659798	-0.3023536161865623	0.02697666989035278	0.5295087663752951	0.0895342779017358	-0.18456221722970592	-0.48868519996993814	0.011791052892470769	-0.07795182870505328	0.03742477403935756	-0.17363504928812043	0.019759670819186347	-0.034993110367614495	0.11987268175183342	0.13565696831642285
PTGER4	Coupled	Coupled	Coupled	-	Prostanoid receptors	classA	-0.04562995345993026	0.20374777958183227	-0.3448714649963497	0.1334445079083198	-0.42658637773838365	-0.39716786091754686	0.20135961116418954	-0.02970520103825161	0.19570029730412083	0.3064056847070739	0.2550676918960037	0.16446655917879327	-0.14995635036209568	0.3146280233163611	-0.08792299392792462	0.1332742818785902	0.11436268833880794	-0.03414149065829159	0.2483313094033322	0.2265581701879818	0.08850602925951333	-0.023522379427421837
PTGFR	Coupled	Coupled	Not-coupled	-	Prostanoid receptors	classA	0.5529483975772379	-0.21562569301148446	-0.2086009765307017	0.09137830812366675	0.28760338587200235	0.03905692471027796	-0.017148157246645503	-0.15276239079197643	-0.0059693814768323914	-0.34818339399592296	-0.15824329588115588	0.05806715720663039	-0.20200948048966877	-0.15083572677190626	0.1301978346116738	-0.21559174104746193	-0.0601312863768354	-0.06145212742712992	0.0950251873430594	0.1641256819589505	-0.30565712586398447	0.050774860456604294
PTH1R	Coupled	Coupled	Coupled	-	Parathyroid hormone receptors	classB	-0.0008532785857944086	0.2627439995345589	-0.11845420138279877	-0.3041653857209101	-0.30112334469927804	-0.15102299229211943	0.16744930209010978	0.0815922687485005	-0.16401163039302044	-0.2605291568587202	-0.19224747353618235	-0.08238234861509885	0.011869621105637801	0.06205298697158345	0.2664441396214994	0.17475956506100618	-0.08106194237946636	0.20984618632876836	0.22589080761498928	-0.06736686456693974	0.21205671487283892	0.36515034051878154
S1PR1	Not-coupled	Not-coupled	Coupled	-	Lysophospholipid (S1P) receptors	classA	-0.30692244868756013	0.041530002325515306	0.256458160637393	-0.15253478849676835	0.272318290350519	0.10771166066502415	0.2042110475885236	-0.1628443750868698	0.1452759210442222	0.20667769286371548	-0.010596873440841438	-0.12388426299337493	-0.21987623084234054	0.17344086952267784	0.12583455352500802	0.1675229314395814	0.019845840899470904	0.06280181628366001	0.11588626066438608	0.030189315879780812	0.04760472532710628	0.13590431637773337
SSTR2	Not-coupled	Not-coupled	Coupled	-	Somatostatin receptors	classA	0.147843967460313	0.33884905112813846	-0.014180802442138304	0.028614008020340857	0.40289411438056216	-0.3369275460079497	0.00568372692577732	0.12283234766059058	-0.09650258474136912	0.10957623507299974	0.08483372716028563	0.10986137480204092	-0.1462625250400667	0.05799419728655375	0.0260019417105109	0.04084175981120414	-0.002026775903101559	-0.10144935672713146	0.08646617368454192	0.09338739500510142	-0.2829062058575751	0.2590900591195455
