Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23
GPR65	Coupled	-	Not-coupled	-	Class A Orphans	classA	0.4081446626749517	0.18995261247181452	-0.03176617484814146	0.29367461262103867	-0.2372921030206732	0.2664035654077077	0.1473789098714871	-0.18431816722735817	-0.05897404469668266	-0.05372530492151604	-0.21169609791831165	-0.12325018307446449	-0.02722116994035003	0.0855036066066774	-0.021532971073681732	-0.04752180868319535	-0.3004586170467751	-0.07407562929088067	0.21222666421890804	0.10399014894269716	0.13769570669601292	-0.00041426784128310157	0.0785998434760857
GPR68	Not-coupled	-	Coupled	-	Class A Orphans	classA	-0.22517587870007127	-0.07266370039274501	0.004145549111553478	-0.25689159892498964	-0.14965173962113468	-0.2525206766485707	-0.1112962326809559	-0.0032551515173529074	-0.22436231437083184	-0.018624785322520935	-0.20351381175832103	-0.36550797397148627	0.04934472755983901	0.36059882119018466	-0.03290194184951351	-0.020629962453639683	0.22116220621820223	-0.12343148509694797	-0.057852417243194953	-0.27323682072810135	0.13011049646323275	0.050918423266218794	-0.21295265994555213
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	-0.17483657676948547	0.1610328881214044	-0.05542766290690005	-0.09142874105874607	0.6265662794044627	0.009565288588145517	-0.009786789738133123	0.25789939626757813	-0.02421842732915171	0.0009475754511910835	0.005689822019743561	-0.011922962585307045	0.034191680598805604	0.044647971855663354	0.059522548765774085	-0.04071051288148719	-0.015470328549105294	-0.001848573530036901	0.6319701092342832	-0.09583459348840624	0.020311237476128723	-0.06149311080111772	-0.006231313352272091
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-0.22306116091192255	0.1689831410792077	-0.04223417371216337	-0.10695971899560329	0.5990435236634681	0.03762599220089269	-0.07632622334794477	0.16354121467565955	-0.07787692003778018	-0.032189353774272456	-0.025993825239860536	-0.0243403767748177	0.07628039441727485	0.03078889326095661	-0.06178340556154838	0.011504239005477097	0.0025505259600297732	0.02513563512124041	0.6032042288104301	-0.0038557167670707714	0.013051909347323976	0.016193027630144477	0.014963282259157431
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-0.19730357853247332	0.18059156600155646	-0.06907943504467427	-0.04648391642936472	0.5997238343324724	0.04901250923015976	-0.02741683435709838	0.23744811904068874	-0.06691992825392805	0.08512554839567538	0.04439964099914141	0.008361775679576156	0.001955493427886799	-0.01704799353437918	0.002340515129683454	0.023639324229396998	0.04821510710603632	0.033234248503394785	0.6278006587420014	0.0009660704855433427	0.06270945832351217	0.02500785180285002	0.014206137479495801
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-0.22614114862486714	0.16892795826323967	-0.08109876692893335	-0.13644030958635384	0.5772596469817511	0.07476382375711371	-0.1357808122850439	0.168756337479732	-0.05447932542204349	-0.11795490502658725	-0.038208618666938386	-0.06540425989857	0.0787939965515469	-0.012685388719580025	-0.03728861808778422	-0.008730577626652837	-0.028594685065957255	0.08374106468254434	0.5876389924714792	-0.040503247575954734	0.030653325428758385	0.009200967558928467	-0.02437097267019378
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.2689293945810039	0.1788199268914697	-0.18318409624619214	-0.05438378328783021	-0.18628662638793764	-0.2244209858478789	0.4901996083911227	-0.0055474335901838385	0.08927569587008757	-0.2160917997028439	-0.06304083348119499	0.10940325574507595	-0.014840786017635778	0.20580122535507403	0.052353965129502675	0.623937213277464	0.2268512476648775	-0.12030083288527316	0.11720663510223454	-0.2751973615070728	-0.1469627162740938	0.2767860786419527	0.008014732519916386
HCAR2	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	0.2026086163916105	0.20168790800199266	-0.23013243404152942	-0.07200786861294038	-0.2216393062134942	-0.2848257359264758	0.4213185985240191	-0.08290021294145414	0.08229241559032098	-0.2096873723657259	-0.1534973714319985	0.060302589663762306	0.09853926342164152	0.19817556107654988	0.041682008098874394	0.6412459528477574	0.1517286494300987	-0.05597869684564819	0.11215304210088131	-0.28909738133279733	-0.0850320532135102	0.26373419057794373	-0.03657111972274076
HCAR3	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	-0.0002609408164284573	-0.2210462291941244	-0.1703890026245936	-0.3329292637558511	0.2049114308662295	0.060004413272370036	0.39183754465971105	-0.04244441956137236	0.20812917988519594	-0.01856351678265268	-0.23526963286223118	0.019690006486002158	-0.11314325901495016	0.04292379632550715	-0.2719639318136119	-0.014281909549435074	0.08675709741188797	-0.007193095425437264	-0.14993008688240475	0.17077059120977214	0.09368743226690063	-0.2122293431882843	0.142130001416382
HCRTR2	Coupled	Not-coupled	Coupled	-	Orexin receptors	classA	-0.3174501494898041	-0.20955536462215457	-0.08208040153712086	0.1224835368429443	0.010705934885650465	-0.135337078565362	-0.2585014890474161	-0.3676192610141567	-0.06693580373396635	-0.10409222846094313	0.13102540565383491	-0.024400065187441203	0.17709971605001995	0.33835544615241214	0.12668558456766785	-0.01599469485076648	0.05626642837297366	-0.1799660894606935	0.030690180503440252	0.14450972910603074	-0.0879010240831715	0.13410440514177221	-0.025636403708551955
HRH1	Not-coupled	Coupled	Coupled	-	Histamine receptors	classA	-0.12506186718011497	-0.363101332403403	0.20712561721001224	0.20209979686811388	0.0580444550742847	-0.04637948944200841	-0.19977917691624403	0.1547283126376876	0.10171528889386298	-0.1482851143923519	-0.0005492558243562387	0.09204592874073188	-0.38925865126415893	-0.04583569236069958	0.08955010709727647	0.07950019295346031	-0.2966208311607407	0.027324319831115464	-0.0616274936135863	-0.14246346215420033	0.14853034989548425	0.19845348986765385	0.005319030442396157
HRH2	Coupled	Coupled	Coupled	-	Histamine receptors	classA	-0.3052261805020494	-0.22110960691494783	0.01110194152240082	0.29803314578947826	0.044583110000188504	-0.06707238115531669	-0.06979848403560121	-0.1157209571497978	-0.24157026695159123	-0.04248017625717184	-0.12248350230251072	-0.1177884956814288	-0.17895435875216079	-0.1750597076019294	-0.1373173214772057	0.11701900853684068	0.19096937315841944	-0.04160713591401073	-0.007522206083164728	-0.04830896042015022	-0.0791136280485337	0.09033445057676529	-0.07916867393860198
HTR1A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.2413615818630141	-0.23490278048102134	-0.003603979674927963	0.27005128162384556	0.06580465337215205	-0.05023920536510296	0.13634396862710016	0.06294576066632925	-0.2637215515735257	-0.122749276105512	0.14177124296784568	0.038262845875658626	-0.2450612279082347	-0.2399729328936451	0.035541059457428734	-0.053255320349054995	0.12011425260585838	-0.038990540322151865	-0.04346759104587631	0.13591577377778924	-0.04012539483003353	0.19936996305472618	-0.08264546798646188
HTR1B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.21405869055806961	-0.2572763141591523	-0.023410338075987636	0.27977724703720264	0.04360315820416313	0.04550494118455667	0.011632090095364622	0.0792706002906085	-0.20858183420303664	-0.15542854555511798	0.12431469932044997	0.08174825814626847	-0.292682464572601	-0.27589011155050147	0.055905305157805806	-0.15600733265350106	0.05425283325175636	0.009656033151267455	-0.061337659935451476	0.027245649157247132	-0.04367085779847905	0.24866600089930402	-0.09981662570005118
HTR1D	Not-coupled	Not-coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-0.2777301190574964	-0.23031841470021455	0.2787250213735351	-0.012917790135643845	0.06394378598982978	-0.10247017700849086	0.24473416388647484	-0.14777862470166706	0.10257856381210656	-0.11004177777544691	-0.010162020165656508	0.41080818431677013	0.156469075887219	-0.2677182018660579	-0.26197206421150887	-0.10562584160885749	-0.08579919453474329	0.035152083475990976	-0.013103175105851824	-0.10307534277583512	-0.1259817480760029	0.006163305223828818	0.05994279660270069
HTR2A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.3019587757185883	-0.23028904571968403	0.22678061254385434	-0.08786095148873845	0.08219588045877511	-0.07275079320859425	0.13145686178022403	-0.18968874654526402	0.24769350728069017	-0.14580537631598686	-0.05787801610736662	0.4069431296980307	0.15728317664308555	-0.19092934069219145	-0.2551167506313714	-0.27181858276970405	-0.047216898251552675	-0.01426798442454542	-0.02644871237788609	-0.2216105840368519	-0.19852644633761726	0.030922117395360327	0.1023703650847036
HTR2B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.25891929028922844	-0.26687619981986344	0.3902966614153524	0.004167314101801989	0.09527227575723148	-0.037869678935448244	0.08491536554982508	-0.14175912404896912	0.2430075696731799	-0.1827949731557027	-0.11870240425886526	0.32461021364949344	0.024162936924378486	-0.23796620947336036	-0.06229219466302839	-0.09703719343823501	-0.06145421279897335	-0.009836869641683043	-0.028781299724623458	-0.24353437125661598	-0.1052068256220611	0.08183789819450332	0.1321100496038521
HTR2C	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.3524919032222556	-0.0090999648836061	0.25754095753858763	-0.10846905744758034	-0.26878687667287904	0.22267191721131394	0.34800642824657724	0.3937901395489764	-0.1467912096225395	-0.18956916934421553	-0.049718541949772634	0.06730808108031866	0.17572177586040727	0.004644647651489843	0.08681842047831888	-0.04808306586528403	0.004143745854705632	-0.08662694218172963	-0.024076005647828608	0.07872103973775056	-0.07780522922374701	-0.2163002262432439	-0.11235842665308907
LPAR1	Not-coupled	Not-coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.28317450973279	-0.03585786249780176	0.43647926948391347	-0.030595669341205244	-0.23862592066742958	0.19027551511608237	0.3364743705683456	0.3845189574343958	-0.10287532061894916	0.08187361477389123	-0.16335739004678457	0.13108145959247822	0.17897999125160352	0.07310037805190987	0.2037073209187213	-0.08256091216806734	0.001841511177074443	-0.18166566866713055	0.011648495115134362	0.019231768107578383	-0.09839112344885777	-0.23860867961096976	0.032186101357412775
LPAR2	Not-coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	0.38192997269579626	-0.10464350541924142	0.19692768211150508	0.0006059965247615501	-0.00666696685204875	-0.3943309413368752	-0.24167165370231278	0.07591442626156969	0.18453718596237045	0.38692460701958187	-0.12827009616227583	-0.022312765274678254	0.03366085417390569	0.13808926555108667	0.09954921024594456	-0.03854256289538447	0.06252298558822586	0.03610035690383788	0.006511680767971909	-0.39400786202762017	0.0784112452431554	-0.03241382979860944	-0.03765971495972847
LTB4R	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	0.347878117473436	-0.04485854230999244	0.36859620374504004	0.08466255588445899	-0.021383145502330447	-0.40500921116627103	-0.08655399791009534	-0.011837789858889012	-0.03574885394139407	0.6106753238083912	-0.10116420706035412	0.14957362086411058	0.12881642765751766	0.23180520824115075	0.1407983883053553	0.05855897675684465	0.09725938791623424	-0.10699978184746435	0.08365785405286749	-0.3178817513869447	0.1063851606022986	-0.02674333114125417	0.029133806214402928
LTB4R2	Not-coupled	Not-coupled	Not-coupled	-	Leukotriene receptors	classA	-0.27384863055677516	0.031449921959240075	-0.02149067736245482	0.016533761145568857	-0.4082573987301431	0.11198290611285526	-0.42044277884402753	0.568579937528973	0.21525038279564296	-0.13773288505835862	0.0580752106635232	0.02972302266733519	0.01062169098159149	-0.06479184482923252	-0.05192126975971335	0.2162694947094692	0.32386096844937196	0.04456019125643027	0.04520010494695145	0.3390603790372785	0.15422325369463183	-0.13543745210005315	-0.101456303101603
MC3R	Coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-0.29356716233935054	0.021642877129464316	0.01811392449031405	-0.010200279340449233	-0.4381715852270447	0.11093598470408689	-0.42405262956209433	0.5116529647335764	0.15924377505361173	-0.17434295392062724	0.060835083755736	-0.004389109742274227	0.10272266153155028	-0.11167142159382594	-0.04924858137921254	0.18426228707480985	0.23042021320159406	0.051691303825031405	0.04342774867374125	0.2862750254472873	0.18484747027009693	-0.12867617470973558	-0.17578348812712494
MC4R	Coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-0.10940292689721454	-0.1783533840375005	0.4401066345420976	-0.30378404082520244	0.028806766524112404	-0.032137837207882734	0.2812184120674819	0.21818712827801645	-0.194067430016858	-0.10005595245820971	-0.05613566514860839	-0.432311032262303	-0.28273993166213096	0.26332314877475965	-0.3565420179603452	-0.03040347855564846	0.01447809830666995	0.15343587336791595	-0.1453176826685369	-0.03821865322376245	0.23436030725393836	0.2923798915389987	-0.02626179742269511
MTNR1A	Not-coupled	Not-coupled	Coupled	-	Melatonin receptors	classA	-0.06853875044909113	-0.1511318121035211	0.335101280024151	-0.2157111378945394	0.030922474288219027	-0.030664372073944967	0.46534023292115345	0.18358728594884507	-0.2800373981149315	0.09169970859867094	0.014075825790966534	-0.35612454564278156	-0.2102868635747715	0.20791954809314045	-0.3409245276554523	-0.004996768207518746	0.040954754806131415	0.12190489567411536	-0.12994216846538026	0.03389512080128815	0.2544867113653225	0.2777318775683549	-0.049788596489804535
MTNR1B	Not-coupled	Not-coupled	Not-coupled	-	Melatonin receptors	classA	0.014693176571190627	-0.20164270582244345	-0.07989424873209232	-0.1940244357968266	0.12394433169815576	0.2139183904162242	0.1905683264107882	0.04816832386483064	0.32151081958777455	0.2512347139291441	-0.1396558019297592	-0.07035764938031083	-0.08728721927535675	0.03375620254887576	-0.27309635068750787	0.12419513437111462	-0.10277462928164546	-0.10399382166869826	-0.10143027119638579	0.12861035190651876	0.16521075423410758	-0.04209957487954439	0.14583372348489174
NPFFR1	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-0.1190332719175114	-0.15512829011915855	0.322516978234301	-0.36813074059449524	0.13928545087712935	-0.09960341801413265	0.0854396320184145	-0.3428442318403328	-0.10933226314677084	0.15585765796715334	-0.12455245574638965	-0.20858151422911952	0.3692295887416534	-0.4673378903277917	0.24564635392848627	-0.2748184264004863	-0.17192237295028306	-0.0922354870388412	-0.10444636737117768	0.25939787366315126	0.5707838987583165	0.5205531335721117	0.12182776846809254
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	0.06753152954625431	-0.2552573437188748	-0.10971996955156763	-0.40696978546973256	0.11839391793256643	0.3196900435741043	-0.10637887822415139	0.15367041570526435	0.36288494797007576	-0.1357674343704619	-0.1210899488020685	-0.14188317065389258	-0.13294909161685178	0.019178563423159458	-0.09300640866667875	0.14664779653016977	-0.05648422868125798	-0.15390520409544334	-0.15047113948389262	-0.024813098441806715	0.10471012205745234	0.10005252985926275	-0.008909480381633141
NPY1R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	-0.07553812371172647	-0.15390895466899546	-0.45500047286185014	-0.376470904952328	-0.00036647369116158887	-0.016625920223578502	-0.47431207561728866	-0.051274768286257814	0.4353879133317341	-0.019296508084814645	-0.12918114641457398	-0.18401096191067387	0.14214595341463845	0.06075311474964912	-0.09223058856142888	-0.14039667146216575	0.19383176189733398	-0.3354387512564852	-0.11123041535010879	-0.0715867369436442	0.027752867750129306	0.19608970880516519	-0.05466775915486693
NPY5R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	0.3190659302045185	-0.30827599709358533	-0.02622754823250476	0.11854084063179886	0.11071087403576584	-0.08447944759548584	-0.12540456105531236	0.06606523485611168	-0.2281870164258101	0.08378780811858105	0.2664255339264467	0.05598893226436827	-0.17497822079847022	0.04418770545133229	-0.19030708701088064	0.09256945301157382	-0.12304935429958282	-0.40950716415868893	-0.0680308946191079	-0.04124029373524571	0.06471178547753659	-0.2483915802747948	0.007005641913387504
OPRD1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	0.2990936710192154	-0.29055693173787844	-0.17304930047502304	0.0515686230542892	0.10605865754292432	-0.14946116633078257	-0.11154753586407533	0.06721032595458458	-0.22405087747473504	-0.07392665915497783	0.36556804243386354	0.15052515439017244	-0.05428175398517413	0.03503422146798264	-0.2792657412810484	0.05722210259277704	-0.20929866754289855	-0.34509411244726035	-0.07330320374780575	0.05267879403622413	0.07491804054782646	-0.1496561155538514	-0.004910676462593962
OPRK1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	0.3362544009488951	-0.294805623320417	-0.11759361495817272	0.11617901262197532	0.08750010234106578	-0.13433983833705695	-0.12579610523677093	0.09416133133469558	-0.11465848518401857	0.07256254896863754	0.3510443702292222	0.2009977014637391	-0.05400821938366777	0.09306641873367047	-0.24164806615998405	0.00019959799924355238	-0.19782306682004935	-0.3442429457211206	-0.04520349098549979	-0.035968702968288545	0.0570276453906909	-0.1277332938489477	0.10394226103233609
OPRL1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	0.2506585077435531	-0.27521095891235076	-0.10008327251617367	0.03966641493267824	0.07901755969896336	-0.015337067663370167	-0.15014276153884615	-0.004654117791059199	-0.1710542274628376	-0.08377153866618284	0.3160669609290106	0.036287135932532306	-0.014303695624994154	0.011531116258659062	-0.289286005084742	0.13315073286234325	-0.23877755119714625	-0.30318728172418985	-0.06244639234294716	0.021479578495858843	0.03910927059021297	-0.26655390083559893	-0.06806348980982098
OPRM1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	0.043459245014973474	0.06027886983955644	-0.14231963856509955	-0.2730580058489891	0.10393447791511753	0.07314649115958466	0.06033407033070988	0.036325269036896854	0.05886742034186543	0.3534352477328587	-0.47115850971997003	0.20547711998015822	-0.23882314248736944	-0.06529103250658307	0.025097170274084337	-0.05277917307873224	3.564242381983082e-05	0.06012374709625127	-0.1319253564610185	0.20930415290810608	-0.3281636805655995	-0.13380907170676498	-0.2287285885387245
OXTR	Not-coupled	Coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	0.45885928993272407	0.092053515581191	0.3852837592681855	0.10983001382433216	-0.0809981881125496	-0.06215197427163128	-0.045926474193306026	-0.27814787921000295	-0.16826976194142895	0.06344522782236028	-0.3086933330039086	0.061883077048977414	0.1366062455762608	-0.003542178750198229	0.08678896772048662	0.25205797003543506	0.155750738312405	0.02330610233310728	0.12516989714228927	0.010332071581352782	0.02268692011940355	-0.2566846506235667	-0.06411974438513435
P2RY2	Not-coupled	Coupled	Coupled	-	P2Y receptors	classA	-0.1579367301320606	0.33139405229315017	0.1323949202891847	-0.22381701899173106	-0.3191753934685526	0.013340831151386082	-0.01691300604187797	-0.20063744240218506	0.3218521342043219	0.43975488397894813	0.4881236066973545	-0.10435657608182866	-0.33861418310515856	-0.22217355366308708	0.16865216230609145	-0.06876739963157444	0.02442104356842057	0.050234045642367844	0.1295478614991038	-0.2560128892808976	-0.12006471139086611	-0.1894813520298283	-0.0656940842197722
PTGER1	Not-coupled	Coupled	Not-coupled	-	Prostanoid receptors	classA	-0.1976240827638984	0.24097445832840897	0.34272510904539777	-0.37898496299373213	-0.25508389991841085	0.2056292176160297	0.08441288943230418	-0.2103060331314476	-0.10704384163599671	0.13557177460717615	0.2832835959892541	-0.20474637043906666	-0.400864587601075	-0.006795652941845538	-0.047640482630707186	-0.028870132846200634	-0.04552841455569184	-0.045841769162017224	0.17601323657687357	-0.011140868092844133	-0.15283072728523467	0.027790571023798113	0.008055000701271017
PTGER2	Coupled	Coupled	Coupled	-	Prostanoid receptors	classA	-0.1585706596417159	0.33784944564642944	0.021175568907355953	-0.3867232694518366	-0.32039963549875256	-0.1259432939821334	-0.008414719780801872	-0.27682216083280575	-0.3955983789726934	0.05617205710512183	0.5321863443491465	-0.010406461567396575	-0.18267305221962435	-0.18057834860869004	-0.03439643956493848	0.06951527017930124	0.030024247374902314	0.11880788790429163	0.12017757748088512	-0.01578984791170924	-0.16367045795428545	0.02253798804821987	0.05164245332095134
PTGER3	Not-coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	-0.3052282378910553	0.28943877147055436	-0.4259453887642244	-0.31364829675184985	-0.33830138297191076	0.03188324956614109	-0.3447150173836997	-0.3537674065498802	0.1979851686172849	0.14713220076864572	0.05584213031751305	-0.4701160211985137	-0.04092008106313241	0.11583941987014594	-0.3836790649592646	-0.06412271070014038	-0.31420470226627284	0.10976394177485461	0.12761509758553977	-0.14601147062661596	-0.08342820427516022	-0.1519930145057653	-0.06287391085832413
PTGER4	Coupled	Coupled	Coupled	-	Prostanoid receptors	classA	-0.10409998605405718	0.32461964321985187	0.32325806250035766	-0.38345349590744904	-0.26315628319500045	-0.1201604622130369	-0.054383184530232324	-0.1913847586116967	-0.1207285189644149	-0.14125991013126873	0.43526987868387484	0.05272549016072654	-0.34398350734475747	-0.01238159252871974	-0.07772367950152358	-0.1787894430846591	-0.06241394957159035	0.19221742224519922	0.13577295389217553	-0.0981996558755544	-0.19885506870940445	-0.018031543907180897	0.026204103660410687
PTGFR	Coupled	Coupled	Not-coupled	-	Prostanoid receptors	classA	-0.23999088861037726	0.535663593322739	-0.2290169332150527	0.045748612803127434	0.15734848693818373	-0.011682694264918813	0.19035791940913563	-0.22145731384476827	-0.04937621279446727	0.039792305103287184	-0.01843002556493618	0.03706654401940522	0.23000044816615423	0.015940446808101343	-0.1643004232164617	0.1692000067627316	-0.04410560363428556	-0.1589946289402302	-0.16117233055565808	-0.051098372891558184	-0.0739144927200767	-0.18412567228398868	0.07007640550239601
PTH1R	Coupled	Coupled	Coupled	-	Parathyroid hormone receptors	classB	-0.3541186343385617	-0.033800067152987306	0.41176983451220245	-0.17959559216476498	-0.24941461001152396	0.251063594717675	0.2125402885105777	0.20902206193332085	-0.2208085831477736	-0.15715423081896746	-0.12087490174109383	0.052568054013144724	0.30068320623639117	0.1022347076171693	0.012888690124505702	-0.11709976166168459	-0.056152885208892604	-0.20195396531600418	0.008057016363710763	-0.005339962522239877	-0.16059697590450425	-0.1783520343174894	-0.13961636799156088
S1PR1	Not-coupled	Not-coupled	Coupled	-	Lysophospholipid (S1P) receptors	classA	0.3115944154216431	-0.29854000193469005	-0.02004741183830653	-0.05121645190408594	0.11998088553601562	-0.050354703024274604	-0.1986450657062217	0.08563336150806201	-0.08571354520878142	-0.16256024259215301	0.0747928075657564	0.06538739921697052	-0.12743066183719282	0.07735476906319187	-0.2109993203008237	0.052852815416879285	-0.08211434320067439	-0.13292982744092452	-0.10587392821364967	-0.17406427159618362	0.0086963694407666	-0.17871504206561337	-0.04913191481697508
SSTR2	Not-coupled	Not-coupled	Coupled	-	Somatostatin receptors	classA	-0.11058864096612013	0.5822589264110571	0.28176365460200486	0.17376396371890934	0.24466375162482532	0.060947051569635126	-0.04968192220096077	0.050614837823827044	0.04885858080107305	-0.020002493107041257	0.05305670239137853	0.05809156337220471	-0.032979791555762215	0.028893553524978556	-0.15450475157871954	0.06914427001769277	0.1342831224630637	-0.028790588700525782	-0.2599617792306345	0.0404642429279559	-0.06775920606349299	-0.06179536459446647	0.09707929168656763
