Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18
HTR1A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.1711724191923533	-0.18833480472475822	-0.20925264328274526	0.2847620354101019	0.03303523627427874	-0.06070380858700181	-0.1574270347005581	-0.1808913864376908	0.22200274356875058	-0.14271118896853546	0.08954390620312488	0.06431784813783185	0.2401952254798659	-0.18580348936628122	-0.2526483384920282	0.20035016755570131	-0.09867622996736423	0.1709652310239338
HTR1B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.1365900764445114	-0.21897141790265454	-0.22034352206774815	0.33848132272985754	0.08282433856487806	-0.1131060740176189	-0.23647537344808445	-0.1873430124709704	0.22648132736405563	-0.09688117686559078	0.08042504642105229	0.027662851775605447	0.2856730018348111	-0.1991428397720483	-0.17436914865770328	0.21661191741556432	-0.040363341792274826	0.24562388073607713
HTR1D	Not-coupled	Not-coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-0.30138009516511294	-0.1597972312330445	-0.0761941614403447	0.054796642425979036	0.2510259010119915	-0.08681646671801613	0.08188826769498363	0.0492889939932278	0.007430925390682542	0.10862758650786038	0.18772424674376334	0.014788814206485878	-0.17080545036562836	0.09393185287476993	-0.23538133612763762	-0.09444789943729105	-0.03039975645591272	0.3756766845004888
HTR2A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.313358914852734	-0.126796501651692	-0.06610333671912634	-0.07567634318676962	0.5640354648897775	-0.15152074327176354	0.01936589759148313	0.03904202379893101	0.06103481334024269	0.21531450095914664	0.2564204335638283	0.008885965117811886	-0.16830190353188046	0.12093790603667338	-0.060913456501229854	-0.08435142970915106	0.017162379398402636	0.361414041512212
HTR2B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.2572833986943571	-0.17410591491198898	-0.09362384573219389	0.0706960684422999	0.34631269555230104	-0.09636716611920725	0.0201274508504599	0.0033889483614511764	-0.02376972329768517	0.0743378944824959	0.15558049329591425	0.029758020790922497	-0.052240793145288705	0.072138906673895	0.027027991126444394	0.042206174532279095	0.057112182417440316	0.3616792522152293
HTR2C	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.27424542329301743	-0.1373908336265055	0.015098105411507854	-0.03247620707382445	-0.16528607049357966	0.18360307542319132	-0.36170278295257224	0.07089955353443082	-0.18131640562526966	-0.07849719071905137	0.21203236372121498	0.1300256119033601	-0.2379295700851608	-0.1777604697084621	0.0016424662824129884	0.10764727951306455	-0.03345220042958372	-0.15878432519459543
LPAR1	Not-coupled	Not-coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.23501729217596534	-0.1633538385899747	-0.0019508319156486475	-0.10301544956807543	-0.003623578635379896	0.20440781756760945	-0.4274916545389091	0.044814261852292245	-0.09790836476548707	-0.19460980595683447	0.1307785908653789	0.25408915839862084	-0.2181597318655201	-0.15947902621207094	0.2910964543683272	0.07428694755270662	-0.04554820492482753	-0.06854547468291611
LPAR2	Not-coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	0.3493184474912595	-0.12202127590072459	0.04297408312095905	0.07164527409047004	0.1486108417561738	-0.05299775009513595	-0.05117911048585036	0.023359883104842535	-0.09337460612524891	-0.20760244260239152	-0.2872585056405757	-0.0782226179524145	-0.009650387368038388	0.08100715811965152	0.41036762676697724	-0.29030525937436513	0.07253979620643886	0.06586849519703497
LTB4R	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	0.2832792608578989	-0.06876835858761891	0.009569390552170164	-0.040193331092636876	0.21459958912693833	0.18772487825757456	0.03726369852617995	0.0519638447261581	0.1043755282440188	-0.30743850441317266	-0.38300722935704185	0.0995289669669894	-0.082114328774551	0.15690362485924916	0.4633730681799889	-0.35178682935961836	-0.02847735049764246	0.12489894896135063
LTB4R2	Not-coupled	Not-coupled	Not-coupled	-	Leukotriene receptors	classA	-0.20984570394092938	-0.14345374553023052	0.05721787672412228	-0.44570266305802364	-0.4819609999597846	-0.017503954824997392	-0.4695272343772038	0.11679634090795006	0.18003295136934797	-0.0901777681423329	0.07490035673416295	0.2680559721245351	-0.15266595905429375	-0.15442760061786978	-0.3353529479478836	0.08164265868654033	-0.05035998682699712	-0.2088390947648946
MC3R	Coupled	Not-coupled	Coupled	-	Melanocortin receptors	classA	-0.22428867805689762	-0.15334114839138574	0.03530422825783929	-0.3530609223208646	-0.4535774823992952	-0.04237177721560668	-0.45474864910316853	0.13637991394856955	-0.011052195047907411	-0.10899304303433252	0.14146684240657698	0.2312323400500174	-0.2175390731343819	-0.14391453594536036	-0.2688843718332178	0.10711120569000072	-0.06855385181146417	-0.26113113370389407
MC4R	Coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-0.06803288300471663	-0.1866814901579989	0.30182076395242974	0.2822152718011975	0.18574491580905766	0.34633683501763557	-0.20176524495049852	-0.13653104564657437	0.28892979679568215	0.4360679416665868	-0.3003761835071861	-0.4424477582502387	0.05440168802587709	-0.18281068571730225	-0.11106813544810194	-0.006273761987350939	0.18638345416661378	-0.13333245381222644
MTNR1A	Not-coupled	Not-coupled	Coupled	-	Melatonin receptors	classA	-0.05471573321668944	-0.15995488600177593	0.2907443738429896	0.2730488651220467	0.23096145084544348	0.3660091931237906	-0.10477375531698503	-0.13234455521187313	0.31960031019488877	0.26561474724056955	-0.37085925308968054	-0.3303970723691665	0.0640262306208361	-0.16058013595825035	-0.17622128626611433	-0.09107413748789893	0.0766352374364045	-0.09422635241951939
MTNR1B	Not-coupled	Not-coupled	Not-coupled	-	Melatonin receptors	classA	-0.02073264253686878	-0.1593503659017198	0.37727972664978265	-0.13277809803321017	0.18492986687529064	-0.23445485187120088	-0.0019975991117332824	-0.19975433133390338	-0.054476351231636945	0.2066792384303043	-0.26836985392054713	0.17999457591667445	-0.018169015572665325	0.05582296538451998	0.1114272215183995	0.23175733559650302	-0.12759239956512858	-0.11269186570613796
NPFFR1	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-0.1733697563209227	-0.04881073199981672	0.37068559446442617	0.35643712451706167	0.6122201503068871	-0.4037551561036935	0.037709030629833704	-0.051398516545013956	-0.28206705487101774	-0.29534030016053725	-0.08836117665155302	0.07518148836832124	-0.2535410114901027	-0.007624137631866433	0.21331104928266473	0.5796496247139912	-0.520098367534282	-0.23501698920519964
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	0.073673239755614	-0.18125866886529649	0.4012062690627233	0.11353724011335194	-0.01952785425953153	-0.05511526198518488	-0.038406174714825575	-0.22547761907047786	0.06700537943769212	0.3868798042314603	-0.09760051465384519	-0.019993748908299143	0.004834909817057541	-0.05364963405324554	0.1172199714176239	0.315921493793702	-0.02126875649642921	-0.16071396129072643
NPY1R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	-0.11452403254799565	-0.09840820553032247	0.3227442246876156	0.17563335511141615	0.19082366176991308	-0.21681978357486023	0.16336714521284965	0.00641515310273775	0.4553909047292848	0.19940434577295382	0.13631082740184633	-0.1325516644185353	-0.06102505051617317	0.012254991886035136	0.1403667496528763	-0.0025993237275295324	-0.09731024476588963	-0.2044736416768328
NPY5R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	0.3398653999776265	-0.29288730632344945	-0.056354386675120334	-0.1366651130596223	0.15316327304709304	0.34980376788701717	0.19934474673437144	-0.24196793856234422	-0.3216927097194414	-0.2115856235465723	-0.36017706117990145	0.05459117845528605	-0.033426009309595286	0.03720932816106216	-0.222855287135055	0.13495418794148	0.04611669955201552	-0.06151570843683995
OPRD1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	0.31501690143134065	-0.27451086308254563	-0.006675898520987079	-0.22244447289143712	0.18436179033868091	0.37922265818901496	0.2507194714579011	-0.2124322290323171	-0.20348521805748884	-0.09881171781085141	-0.1849703656971714	0.0015363793774128367	-0.16312422353171838	0.04972308411923904	-0.3479671687159735	0.15750750427917848	0.007936945920578779	-0.05173034036445996
OPRK1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	0.3346127824660194	-0.28954589191700886	-0.04993264801458711	-0.30341337568202975	0.2750430333552138	0.35853447756583795	0.16011445739676505	-0.20324334717893555	-0.03091260072027376	-0.12274676999398838	-0.24384311345047574	0.058696120333936036	-0.16061724818299047	0.09043385806246558	-0.24528864707644465	0.05165100153691515	0.041694145885803315	0.042535001141666334
OPRL1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	0.25927405060010883	-0.25182611874649213	-0.06305534599023653	-0.10490384681828502	0.09078666249829133	0.34964273599619367	0.2783203731003266	-0.1834019078563789	-0.37181863447651714	-0.0451533954266322	-0.266006188220241	-0.029894805496780943	-0.14625078936766744	0.07699532074137233	-0.36318827107803975	0.11126313277447024	-0.004049539388029699	-0.10725400957352568
OPRM1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	0.03863681604733587	0.08177279360779383	0.43501772732604294	0.0018749361089351307	0.20980507749171778	0.013624125365097916	0.0595459876592279	-0.06363844376244823	-0.3777699966419175	0.10092251970067816	0.14997884940695594	0.4575417867885085	0.41496773066687714	-0.1565841066279803	-0.008671252056306129	-0.3519530804378436	-0.0938828556279454	-0.016462812084935146
OXTR	Not-coupled	Coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	0.41950290490504155	0.08286486099067003	-0.07726851618503636	0.34383412190823526	-0.10153980561265477	0.12806583221221418	0.1900671174175693	0.2042847369725784	-0.28843114945088133	-0.095233884285555	0.0778406185167013	0.13373158187251522	-0.029856658590655855	0.15894178780865123	0.11415851769977756	-0.172759474279396	0.07431414298626542	-0.07594708818992253
P2RY2	Not-coupled	Coupled	Coupled	-	P2Y receptors	classA	-0.18001443015344634	0.21980850136092236	0.21054613277367737	-0.07129421098220617	0.1909155004934994	-0.30641347174334804	-0.03778830556990578	0.5209802545505071	-0.285177411796364	-0.5049384690125138	-0.3498926686841054	-0.2766892219672478	0.35221290531523136	-0.014102209337952337	0.06692983629289301	0.06526824361603627	0.07500425419653789	0.056109668693201685
PTGER1	Not-coupled	Coupled	Not-coupled	-	Prostanoid receptors	classA	-0.24858668370783096	0.17826424741546798	0.3189941153441279	-0.35806530527090824	-0.041921689551114034	0.06638194931879189	-0.122737473310216	0.4733993277867212	0.2205254464765127	0.0824403788421687	-0.31691187951590355	-0.2794240177464966	0.284679709296854	-0.034673411954620335	-0.09373389414157492	0.12299857367669191	0.008193461866051563	-0.0928540855366546
PTGER2	Coupled	Coupled	Coupled	-	Prostanoid receptors	classA	-0.1746666902831322	0.20365136404299505	0.32038939268209754	-0.1012517131831344	0.07892876733510946	-0.07108030245346245	-0.011107908859513259	0.5321047025504158	-0.12939235876352637	-0.2965040269937994	-0.0894897465881782	-0.360937817087028	0.15810617807532226	-0.04409981782485696	-0.25590570877873	0.13754345689235895	-0.005774497531614102	0.14928308935222395
PTGER3	Not-coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	-0.38515778055065747	0.18222722188305157	0.19004335874880293	-0.42184815933081904	-0.19785019101837986	-0.34860604838670245	0.03864203587762329	0.4476106901993041	-0.3043730536195594	0.4275116177245732	-0.37044791857519266	-0.30415426582587896	0.11157551865436502	0.1846136263217652	-0.07539083330017457	-0.15864797787821633	-0.10982785075738183	-0.11499043557219285
PTGER4	Coupled	Coupled	Coupled	-	Prostanoid receptors	classA	-0.09309943277589985	0.23222724215896356	0.18211518129924156	-0.3682340113283941	0.41663332596780017	-0.038671430879219315	-0.23453668038217093	0.507263559690798	-0.16257022609249533	-0.12240609810731655	0.014078933347184882	-0.24475123687228226	0.2047927167999483	-0.038196623309186765	0.02976178942233601	0.3100039907003379	0.11192737099859243	0.07962388436960736
PTGFR	Coupled	Coupled	Not-coupled	-	Prostanoid receptors	classA	-0.2546314711583041	0.5555718560986146	-0.12797965294548055	-0.012074256286612791	-0.12074429106231739	-0.05425810383879592	0.38762481668666704	0.02121089651620171	-0.07749112656367664	0.020921444396434882	-0.16550978918284592	0.05204638745249924	-0.32984163016115847	-0.033517868636818195	-0.13155458268320844	-0.1991822760640878	0.008236316994662452	0.007911476399326399
PTH1R	Coupled	Coupled	Coupled	-	Parathyroid hormone receptors	classB	-0.30061604519321533	-0.12508682095936277	-0.0022350798638723266	-0.11584088205085206	0.029559558776587235	0.14203701299632604	-0.3564014313834926	0.0971888734847635	-0.2085595821441759	0.05557258515909837	0.22157286501606502	0.13468962571927984	-0.3243042267710861	-0.10778431547429539	0.14252081886284285	0.03837720279272132	-0.12580108758358835	-0.14591621390770218
S1PR1	Not-coupled	Not-coupled	Coupled	-	Lysophospholipid (S1P) receptors	classA	0.34767825995209994	-0.25884620682415416	-0.008754383974359663	0.0023351524380468276	0.12076599865365177	0.08606957214969903	0.02882282580219366	-0.19984466887395858	-0.37635878345519785	0.05685150382221478	-0.1366467742460777	0.012864411928320727	-0.08412048273853179	0.052855159901466935	-0.13427677735129154	0.06768344922422152	0.13956323437103535	-0.13601577406091672
SSTR2	Not-coupled	Not-coupled	Coupled	-	Somatostatin receptors	classA	-0.059154555107888473	0.5705663916164083	-0.15872266750525352	-0.19931645253801142	0.016970179349393686	-0.03627006266531852	0.06497606135717586	-0.15483763690629898	0.09851872687395509	0.013610241473676395	-0.1306086510640953	0.11633748605442347	-0.09383790230511564	-0.26097573118716605	-0.09870776797517984	-0.02428771384854183	0.08630662350205741	0.018476885577740167
