Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22
GRM4	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-0.45260522475819076	0.7165928940406564	0.02631452172055578	-0.00518620495388994	0.12359350815281206	-0.4018725836428778	0.11585752938474343	-0.46568624988694995	-0.4686289761780365	-0.07555887280419889	-0.082107292484007	0.019492441081516647	0.009124410801342367	0.07108947741739544	0.036719476211438125	0.05160280391913058	-0.060174306961010164	0.0035119553994898624	-0.00795597022333187	0.02504649942168307	0.012119382723006836	0.04961394350927188
GRM6	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-0.40870585339902893	0.7005945806660604	0.0009432067206164352	0.030585383889432046	-0.03383781541499379	-0.3930023694463201	0.021527147782174745	-0.4217322140678263	-0.45155473220270564	0.051330515855629845	0.12285230438502782	0.15533849603654187	0.030591016803451457	0.005018911746631014	-0.05526426107005764	-0.038803622087360205	-0.0159962100870792	0.12787173829761012	-0.012559773584310891	0.07617384604364985	-0.025754314457964316	-0.02580918613740454
GRM8	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.38787645248468017	-0.15472953095633343	0.0703461186723971	0.1512397466983973	-0.09700435950979516	-0.1059400325149783	-0.15205438420470546	-0.218279914704594	-0.010179435972609398	-0.10331652926636295	0.16811416644450122	0.029756513301933483	-0.15292054016382048	0.10199291573346402	0.15748139190565164	-0.1371670975501237	0.06635292541686212	-0.13969514102448194	0.25105162934207453	0.05730969740506755	-0.02643864394330906	-0.03426880251970929
HCAR2	-	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	0.45955157704297966	-0.1368909246426516	-0.00401131116760037	0.13556793489936633	-0.12483266955839563	-0.1290124778915258	-0.19539662235253175	-0.2696609136167945	0.06557396233474923	-0.02166282285429865	0.2127417902857344	0.03879538701309611	-0.134223977688149	0.0909904294026808	0.10031009309186548	-0.14911305848952844	0.12112839025347565	-0.022139137294762672	0.2766201861560218	0.12496905685673369	0.02372428792982502	-0.00440942752321503
HCAR3	-	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	-0.3229012603881519	-0.11141263907382916	0.14165382339441113	-0.3487633058258774	-0.049496981521620215	0.13010071816270594	0.3125430843882357	0.012626547899873731	0.08165371469013324	0.4061507837975533	0.008479603526463488	0.044299118960356855	-0.0708830858805805	-0.12967109195258264	0.08233669632471137	-0.24700861714603128	0.04557225692404688	-0.39359840169542576	0.11139758328293208	0.25097552268454854	-0.02667164325166814	-0.042112719894013315
HCRTR2	-	-	Coupled	-	Orexin receptors	classA	-0.09425195581148645	0.006134739315446604	-0.3579330403229475	0.09800261943251579	0.1531042067341295	-0.12442842797754235	-0.030048646482937327	-0.12497725586998734	0.4177175811246039	0.019455694064932517	0.3107501509964831	0.023356923031679397	-0.2408045093271529	-0.24020485115137863	0.16818957636048693	0.18124923676194635	-0.14851878112130693	0.010638439390422699	0.15995723555424446	-0.01836747808391497	-0.1379522827513173	0.14466708885126106
HRH1	-	-	Coupled	-	Histamine receptors	classA	-0.49012282258790524	-0.11818665214562953	-0.021970232754359997	-0.14228678052356183	-0.03719975022216207	0.21251195838666925	-0.06047039166046599	0.18581385856510554	-0.019421626362061087	-0.22933347657581363	0.1474926693422913	0.25743117240900815	-0.09506635205911598	-0.13046610233031772	-0.12853345081056186	0.06354170458567833	0.14606044599382323	0.23461014672587907	0.012735942954950515	-0.14331050763787015	0.0766917855155987	0.14907767686112366
HRH2	-	-	Coupled	-	Histamine receptors	classA	-0.3244173679053061	0.013653629288388796	-0.22368229343712853	0.14789992712794356	0.32202733391658067	0.09576602244093488	-0.009844835058836508	0.006012434342391546	0.034512428105412524	0.012974643534772528	-0.08181995453218086	-0.3592108666612874	-0.13806432968245952	0.05675514774916888	-0.05367344003251222	-0.32025200610123367	-0.06432659667050081	0.036387492841878574	-0.061870789328959556	-0.18278697456341847	0.02803156692390678	-0.10523847373303052
HTR1A	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.33805987998279535	0.015002757146074984	-0.14462164536623034	0.26022422559954983	0.2835989346918055	0.18204298897493593	0.31854846820181854	0.15390281354343607	-0.10956516681754216	0.009086414521727463	-0.23044561544997424	-0.3035388121702708	-0.11894196195521417	0.13988132603790276	-0.033268953927284906	-0.3524723289383544	-0.11327189694831773	-0.04890524752066939	0.10026466750252139	-0.23728095551316364	-0.161852955100719	0.005126212474891633
HTR1B	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.3644121618936066	-0.01996010702296653	-0.12873364840046644	0.26877741962701496	0.16901530773225237	0.19518447874041617	0.38991222339059073	0.17266267620208073	-0.12008292195290031	0.003551891276061318	-0.15895351000943217	-0.19813833263369895	-0.178063268988637	0.14730779193001953	-0.08345808406911091	-0.35917828121850165	-0.1448450372751457	0.022872563475237608	0.03566290213073124	-0.32847363299601817	-0.08215698892518865	0.056020497703367755
HTR1D	-	-	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-0.056558390597801426	-0.034124347574286985	-0.3358229082705234	0.10645352582453502	0.09579769934140059	-0.062248698106584094	0.32712191036799804	0.25490598120190755	-0.0745520149883419	0.1644964302968028	0.07430045244372048	-0.1418978891857021	-0.26322757874380415	-0.11790537208193315	-0.12297875463029187	0.10409790284925731	0.29576583550646784	0.11613029023923167	-0.2797311657518116	0.08579189172175956	-0.12864591716099055	-0.10117417615613435
HTR2A	-	-	Coupled	Coupled	5-Hydroxytryptamine receptors	classA	-0.03481660591806907	-0.012575295732134483	-0.33746486332787623	0.11412287618218298	-0.13074161498339676	-0.3430152311456627	0.20797596249327022	0.4747373139887113	-0.06828858890701123	0.1871501652244695	0.17097083422266704	0.02618395203968803	-0.4507905423854809	-0.26882627302701984	-0.042457810041142324	0.08187370662315561	0.21782506217485062	-0.01167960903740556	-0.2761005813551861	0.10215753217598213	-0.02421479687614592	-0.03483772202715187
HTR2B	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.1113977260970851	-0.030542597952752958	-0.2981839039133411	0.0029286102778326483	-0.14732395374404514	-0.1289261728052783	0.3244108267585626	0.42870714873122157	-0.14264765346039945	0.13014586347288676	0.19077185835340832	-0.008150551910547978	-0.264031258141887	-0.2237037721426857	-0.11344678044853529	0.04926276000208972	0.1706972334240427	0.14448870664449298	-0.24758963971342754	-0.012867037890121023	-0.06492450497310709	-0.07746543436092437
HTR2C	-	-	Coupled	Not-coupled	5-Hydroxytryptamine receptors	classA	0.07637990102583292	0.02021278259034184	-0.25623554240055313	0.26464171167990613	-0.16582062377797532	0.23911225168368724	-0.21994622035684397	0.2793236791694197	-0.4077919735990689	0.12196893845721317	-0.19413077595347156	0.1689834399740273	0.2901979257120084	-0.10926316076156826	-0.02316359545695667	0.05243033527248936	-0.003602716707664348	-0.030094566786188322	0.1456717657107174	0.0888300909745964	-0.05142884426061312	-0.1274691943531958
LPAR1	-	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	0.0708149464980474	0.0034527086846800185	-0.22683177982869318	0.19387609605950926	-0.18460193704992262	0.19737795798997457	-0.014310750342019524	0.2655715151226026	-0.31139501764553573	-0.03793848300938236	-0.2563184313706551	0.28373846047778456	0.3228403367677536	-0.3628119393990739	-0.034012440354911556	0.15453505950691832	-0.02885915711812821	-0.19787987027717108	0.23520624959629421	-0.0012955160119804835	0.13198123002523127	-0.08208586282183485
LPAR2	-	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	0.09942918345961857	-0.22185122965350684	0.18444753289085922	-0.12155190556121898	-0.03125909428841436	-0.013891767294260162	0.2351256660964334	-0.05340566826674218	-0.13598150788606386	0.04977108964214263	0.15245865471737136	-0.1270014766145363	0.04527294356505441	0.3197168876879309	-0.04369951552050115	0.23853156521341137	-0.09157480744398803	0.15966531508129417	-0.18991307903875176	-0.08158594164220451	0.449875464341938	0.10429476315805312
LTB4R	-	-	Coupled	-	Leukotriene receptors	classA	0.18855887450617734	-0.17982254336692002	0.0931493882717976	-0.12467366091193677	0.14703439368222512	-0.14698146641072152	0.1794860333609182	0.0059529376815685995	-0.1575375462577094	-0.07764819132328388	-0.04487159826559691	-0.2190168949466164	0.05983751681971578	0.03544112488022649	0.08660758394817661	0.43939473516119404	-0.05235258797834373	-0.004675604680711288	-0.026554712413834503	-0.05414959807304273	0.5134672536339762	-0.01036030299979579
LTB4R2	-	-	Not-coupled	-	Leukotriene receptors	classA	0.05432862048794103	-0.049233912201857494	-0.19312697223654307	0.3377782571318891	0.10171054137294518	0.6304322354722074	0.032192371125674565	-0.2240711594192134	-0.2556764942297121	-0.15964936183864734	-0.32069922066889384	0.10051609968044056	0.11236232308578847	-0.06715199896878134	0.2520533337610903	-0.070248952437533	0.142929979524693	-0.1563046528101106	-0.08248400073925034	-0.012403516959454356	-0.2893144154830043	0.2632918471230109
MC3R	-	-	Coupled	-	Melanocortin receptors	classA	0.04900600200583364	-0.05044263834665819	-0.21967978631564306	0.3216957626019573	0.031658362174299404	0.6456136792215323	-0.013095241795939572	-0.21928678041755253	-0.2878201633502179	-0.08648762940933649	-0.2768171687445696	0.05690178793163493	0.1955783946686394	-0.048420216453621774	0.14391209486358253	-0.031531352396979226	0.11333899815374207	-0.0557081088682653	-0.13858817146400623	0.037446278225268546	-0.25720914153017077	0.22779035734429598
MC4R	-	-	Coupled	-	Melanocortin receptors	classA	-0.22034047819701996	-0.11298988634158055	0.11333342841665033	0.055235647991406914	0.2857406463631339	0.1767257919096938	-0.5608218620217408	0.2582185507590545	-0.27802191342572513	0.38913322674978124	-0.10714133314330979	0.13135910921645946	-0.44830676354063653	0.31765347726331195	-0.1035400493854427	-0.03344252336475737	-0.26038444028496877	-0.17917430441201035	-0.12497576195431077	0.05405246545901931	0.21741468426005647	-0.047467712215495665
MTNR1A	-	-	Coupled	-	Melatonin receptors	classA	-0.18195545438556784	-0.09892118121724935	0.10604560183515119	0.028558192548438145	0.31131217756250446	0.0808505695499046	-0.5230103856105314	0.24387528031216804	-0.22886179721320532	0.32503644980572266	-0.31056325401348567	-0.0734665744596101	-0.4127408762441263	0.312619483042559	-0.07457531520676407	0.06927236146322083	-0.1796852057687487	-0.30242790630980365	-0.0332484503843772	0.0357248337661848	0.2083576954406042	-0.03727427341821061
MTNR1B	-	-	Not-coupled	-	Melatonin receptors	classA	-0.3263196140509098	-0.09004210946419293	0.14767486890578846	-0.41593577600193965	-0.406349100926171	0.11757306030563128	0.06836651155949006	-0.05298137197555054	0.09378086187863674	0.1644492872288954	-0.2053693392118079	0.015635506355159125	0.012878538126962484	-0.039903673357337285	-0.08660905887644689	-0.1332173337624564	0.0901714197386246	-0.40787143564426076	0.06377211369134426	0.2900350852273585	0.17050558427530574	0.013525520779306048
NPFFR1	-	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-0.010692704018493144	-0.026938830078620236	-0.11069515006524767	-0.3986282688911897	-0.5133622870828742	0.08387259387267718	0.07689107929984279	0.021430885664792402	-0.0053731621007183945	0.28583277775622207	-0.5009751566415974	-0.42419245403643274	0.06976147968223906	-0.12928045686068604	-0.053315688263634316	-0.2870158376129036	0.11818360459771841	0.4682235004080013	0.5177344341906807	0.5919428654407951	-0.026487778159861756	0.5442221968256025
NPFFR2	-	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-0.3565586823218676	-0.1089145436733591	0.2517363898211078	-0.19861406292526443	-0.41824626670503384	0.2966745868829087	0.04574294079462742	-0.20341937240154656	0.13323603582818827	0.2575971522054102	-0.03210516516574611	0.251979711598436	0.13979849718006543	-0.21305331839212563	-0.022625270075018664	-0.26091951366882066	-0.08380003342269136	-0.20322428080329727	-0.28453722050222735	0.16191547465878944	0.10488198735448977	-0.2569048947470713
NPY1R	-	-	Coupled	-	Neuropeptide Y receptors	classA	-0.031511162618224814	-0.10523041955759861	-0.02223628436715877	0.10603507694060127	-0.002620159336858632	0.055789517120873856	0.4687668275672173	-0.5032904619336345	0.5346118692759356	0.34308530900836576	0.0075123159722224365	0.11060028503763339	-0.22976600837062586	-0.29223194041262185	0.19960208037606733	-0.18051705020358652	-0.33317687023423975	-0.08630753946505555	-0.42011577280710954	0.12390570799691437	0.13311998040675835	0.11469597588678823
NPY5R	-	-	Coupled	-	Neuropeptide Y receptors	classA	-0.4447340345346504	-0.21058427423806225	0.22461606238135085	-0.1819277023518787	0.05169216730979062	0.131141675183444	-0.0923732953448107	-0.07266487675088812	0.11253704445836803	-0.4641416732265001	-0.16531824441120788	-0.15426522662046624	-0.16575923105085144	-0.015553168177520456	-0.1529941347726078	0.31766064500480135	-0.028860832006626633	0.20875241680288914	0.03304461138934297	0.13748880650489534	-0.06774190482304662	-0.11786444620719129
OPRD1	-	-	Coupled	Not-coupled	Opioid receptors	classA	-0.4051558284068254	-0.1992824331687574	0.2057490395757959	-0.08681460747167453	0.0701301173397749	0.17307622803643005	-0.05761688476371739	-0.16495781604418236	0.16455082460106563	-0.38206806142388605	-0.1570945467558516	-0.11043972994202955	-0.25332223495130557	0.03141959709902799	-0.018672526408054984	0.3045214078227363	0.0335459184862571	0.16044339279250203	0.08657191703568923	0.2829318404727893	-0.2182419469125692	-0.18815086153744795
OPRK1	-	-	Coupled	Coupled	Opioid receptors	classA	-0.37734062533420504	-0.20768356414688105	0.19730948137554818	-0.013846837801728636	0.09320889516124753	0.0838536593965109	0.057567812693095674	-0.09021368236421227	0.1640716146415412	-0.48186171873000166	-0.18953269048695623	-0.031787841496132674	-0.34001468970886584	-0.019798003834619698	0.06888441667242629	0.31260831225387076	0.04725126814684416	0.039152134680625075	0.0012520980030390893	0.17577780157146938	-0.04844285144839087	-0.10241067837782213
OPRL1	-	-	Coupled	-	Opioid receptors	classA	-0.3729934429307373	-0.16926678299711692	0.15703873117950887	-0.14314369620034292	0.03838635861753479	0.290800622849272	-0.11467865021622915	-0.26827252419305947	0.1609693066828955	-0.33110123238095984	-0.08111477107885734	-0.227206680345528	-0.12169718294776513	0.011424690979093929	-0.20920375249157266	0.32183983861607585	0.04837092301410809	0.20239397208766557	-0.09212020206250238	0.2761179928186115	-0.16510309704713902	-0.24773920741332145
OPRM1	-	-	Coupled	Coupled	Opioid receptors	classA	-0.013857904078562753	-0.06817281935749654	0.2780019629228156	-0.33948642299579945	-0.30830068269450017	-0.04655236724422802	-0.18662363234445162	0.008473251402948235	-0.11634091896840826	0.4634958596343338	-0.25209693350184836	-0.1670121682561719	-0.07453415268635256	-0.1980889077418582	0.06374297455483853	0.18797901711750115	0.34750970729356956	-0.03250649672575207	-0.03283030351849319	-0.41623921836967553	-0.05872158471369781	0.005136403479637899
OXTR	-	-	Coupled	Coupled	Vasopressin and oxytocin receptors	classA	0.2883606482574212	-0.16066067643446483	0.16987309955746172	-0.22267833606197546	0.14082828178250686	-0.18071901097044277	-0.2894823303621313	-0.046328664226826126	-0.11102934591039267	-0.04568892738568375	0.14126822093691474	-0.1901780793699934	0.221463033486179	-0.3459513553795109	-0.038756044248726716	0.08949126744727882	-0.07987604549549494	0.0035211272268990696	-0.1312042805809101	0.03970635643003164	0.06671012455193859	0.01894331176594189
P2RY2	-	-	Coupled	Not-coupled	P2Y receptors	classA	0.4606408552857294	-0.08555053092580756	-0.2147811725580631	-0.4429470498935219	-0.3469244159664868	-0.21488574387055026	0.25134310187910575	0.014504757371967388	-0.0648639655151579	-0.22376123196248238	-0.23692426346423012	0.022733237502465337	0.012533953921084222	0.020218835998476608	-0.5322175303773896	0.0851023079663631	-0.5042359562336157	0.0684415493457597	-0.17912265773881944	-0.2659475742829955	0.05515503699977007	0.3268997844347248
PTGER1	-	-	Not-coupled	Not-coupled	Prostanoid receptors	classA	0.40599507952108455	-0.10307473727169515	-0.18776623180248292	-0.2999538374798995	0.14248254046297332	0.26135403099862775	0.02562866516273267	-0.4485495872357074	-0.020808099985587962	-0.0694408050456822	-0.23082952474209786	0.24889140793521083	-0.2876618416205059	0.2075134480329086	-0.20186677052690924	-0.2212696244128203	-0.26703076170885776	-0.029089534888071575	0.3404583248512912	-0.1413597068887352	-0.09651556555783844	-0.1588237190080212
PTGER2	-	-	Coupled	Coupled	Prostanoid receptors	classA	0.46795681644285847	-0.0986121973067584	-0.17685167363421173	-0.2830756295910736	0.1348635596242435	-0.20902603166067432	0.10405421575724923	-0.06709295327430927	-0.058706627038873783	-0.2265945080254446	-0.3150636807264721	0.07889271281076796	-0.1911136672349431	0.0769686800328217	-0.4154731655058634	-0.07702724206329888	-0.2071756531447662	-0.14279541396137665	0.012265697037340925	-0.017543069857302408	-0.36890573245208896	-0.11109124623163301
PTGER3	-	-	Not-coupled	-	Prostanoid receptors	classA	0.4918275014818578	-0.00013312667286314233	-0.34351158044228197	-0.3002572526591389	-0.18382562038260702	-0.1324173488979036	-0.4371264769755263	-0.5215765646871143	0.3289813453127917	0.0021841911075971047	-0.0019890909390421203	0.21540635151613066	-0.2477761382830182	0.19279159955615577	-0.3287511908619286	-0.32031791790712233	0.19064699625310158	-0.19546784614314852	0.04068432255168417	0.031194324096651977	0.11411146681270422	0.014787532782590882
PTGER4	-	-	Coupled	Not-coupled	Prostanoid receptors	classA	0.4588476886463709	-0.09891441389710948	-0.15225760210420639	-0.3128544113844342	-0.3079499234445058	-0.25593298117855073	0.15521752815595777	0.3062317819868714	-0.3632416831413708	-0.1724618917577216	0.002338855117663344	0.25353310062737316	-0.4324521238827016	-0.06963522629340278	-0.3177332353801671	0.04956817214324808	-0.33315128926984805	-0.08110975701481457	0.08474100972048301	-0.0512810568858414	-0.2885185849607716	-0.11674548765309675
PTGFR	-	-	Not-coupled	-	Prostanoid receptors	classA	0.37553339462655194	0.5473176171595929	0.0059484487550246715	-0.10321008012280092	0.10018332561030398	-0.059424803161822	-0.28237648499000423	0.124424272966968	0.3751740344021188	-0.03837790820547656	-0.03587122673965834	-0.1656418335804637	0.167221214272562	0.06649444669176986	0.07832683443802205	0.17265563303318132	0.15720654108929435	-0.19841653294989253	-0.19420346562754048	0.20778329297233053	0.04370108944020709	-0.1350296533357273
PTH1R	-	-	Coupled	-	Parathyroid hormone receptors	classB	0.15765820671953945	0.010808369895530091	-0.32164696591628505	0.3401580207536535	-0.24019581887632088	0.014848512996766188	-0.2713148385169533	0.30054779982020396	-0.2673946267471752	0.12915593989249802	-0.1917536723927563	0.22281732493446998	0.21351113708000552	-0.20021023363164206	-0.06159926898260965	0.0953215158708558	0.03193543591109577	-0.09593034331557478	0.12115207478834518	0.15921335455748925	0.07245069529538607	-0.23192098466164507
S1PR1	-	-	Coupled	-	Lysophospholipid (S1P) receptors	classA	-0.38015779294852886	-0.19838672231223597	0.2407346942803058	-0.0684667880038874	-0.2310206137613462	0.008960076999136885	-0.2050005271180516	0.058598460494198965	0.052862913178696895	-0.21517860911175302	0.09044569150939305	0.03865181879700717	-0.13085875566372282	0.04281994295536552	-0.0652423360900614	0.013711714863765087	0.0017322536591929988	0.33354802384306226	0.02896203897549001	0.12085082678940218	0.015837580091403666	-0.26009433835079054
SSTR2	-	-	Coupled	-	Somatostatin receptors	classA	0.18873979572751334	0.5419363109258808	0.2338057766476835	0.017162117800553822	0.09350525302005629	0.24628783516825017	-0.10516229760690421	0.2528064342202201	0.08500417951844222	-0.06369822808711084	-0.04250383657404537	-0.13810344000947902	-0.15411183185345306	-0.0627166016177914	0.03873660331383124	-0.011194289424405684	0.03996455151661487	-0.13851847756114963	-0.012859270064711166	-0.027893493109735757	0.008377601516881876	-0.037368638328692236
