Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48
CRHR1	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	0.2709132124019069	-0.04281136305722759	-0.32093658148329485	-0.3372704146419676	0.002665195840195726	-0.06560957080286905	0.0003336398017629545	-0.2079857328829442	0.3100173934066262	0.07407072362231823	-0.2517667443131211	0.10868783731096716	-0.09041274008407385	0.06992758283221659	0.12974138593596468	0.17020534139008703	0.1508112237272281	-0.29254062167470785	-0.13468517229371751	-0.06773579133912176	-0.1859528427397122	0.14190288486739702	0.5560262934728889	-0.13777042685629948	0.06864981707921942	-0.15245844555874621	0.34583312097233837	-0.08694373097141292	-0.18753579597961725	-0.23103056699436816	-0.16180612587714616	0.2394503964657056	-0.07378531197151197	-0.06880762609408095	-0.0966226967400049	-0.23925754111514547	0.2847083154234139	0.10394253083374991	-0.11492699973733278	0.073285871875349	0.2589338868161976	-0.11705292581728001	-0.08735934821490965	-0.07316134161035333	0.033043684350091994	0.009355813901343688	-0.13250350221865376	-0.09794628760224347
CRHR2	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	0.21945498663031374	-0.31894492209860686	0.2958920183875279	0.2656667504872331	-0.24426172380953248	0.30152273669744645	-0.29114143881062077	-0.33171514103482563	-0.18041929673117207	-0.1498003950697524	-0.22617519879774348	0.007420731456547278	-0.05104771621335498	0.05377006035181811	-0.06882386299396033	0.0753234621229334	0.36687413358286103	0.2215341959663936	0.09817658576616452	-0.11839302555113838	0.0833747229220986	0.3982622843853996	0.020082235130335923	-0.29667777062786677	-0.12433016052719227	-0.03921596660467916	0.15870682109897022	0.25052066643355936	0.1298567234514379	0.44545448853150377	0.13304853637020547	-0.014449814379972817	0.04448795620902182	0.16553969362573298	0.06685921843700426	0.025305886482153286	-0.07634160521580395	-0.05771438912083968	-0.06513534790414269	-0.1576033442386283	0.10433103187410177	0.06662868129045434	0.08641906062069407	0.06416766248704912	0.08141706441751119	0.27330627630614496	-0.28530251418567854	0.1221627416342048
CXCR2	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-0.1923090726215519	-0.0016546467826153207	0.43708280576203645	0.3883226109175499	-0.07377127344341819	0.025677909301700507	-0.1779327874679484	-0.133487771530119	-0.1750642131209579	-0.4963111892882304	-0.12997898072987438	-0.15352425059002522	-0.05825625694276521	-0.20067271728423983	-0.1654084330785016	0.04112372093222527	0.18345065599624366	-0.20597981505616722	-0.17760416930601028	-0.29005676969778027	-0.2894667462158642	-0.2821891853836187	0.12092198389406619	0.12127807240088713	-0.21316564316281128	0.15072571337737858	0.24397899975439072	-0.17772277325533714	-0.36539258163033794	-0.348817542659275	0.2970989876688473	-0.055763551947236895	-0.16162900753183168	0.020045591685415677	-0.23390595940363887	-0.2754384334182599	-0.0417399962515917	0.13478549559886763	0.053790836200955684	-0.15726592618004698	0.015223958033110094	-0.04245251931098842	-0.11165745773429499	-0.06324758313731534	0.13335819959095505	0.0046559048262217045	0.1359804748676919	-0.133801716860135
CXCR4	Not-coupled	-	Not-coupled	-	Chemokine receptors	classA	-0.13041790537447515	-0.40665570148480207	-0.024498401149064663	0.1504265780286157	-0.14074782463577476	0.28364240030202703	-0.13172549421255797	-0.011622061996026443	0.2743934612363166	-0.20718143423192067	-0.3725455479455865	0.16398512050479921	0.11287022718332083	-0.1969757507293521	0.07508651389025887	0.11477093578320831	0.5619452560533992	0.2179944113297333	0.11368904209134445	0.0015710196520020794	-0.12428657542533565	-0.2678199709084659	0.16260192682719649	0.21324926291482835	0.013025655918090708	-0.022391399803378502	-0.07441540622165999	-0.0776481696223733	0.2691126714263673	-0.21906604449169598	0.005996790096143068	-0.12487548013373598	0.10492861668816522	0.14907833833514897	0.0664679083971926	-0.16590153809985636	-0.02031124916661218	0.2160818571467388	-0.3915957106258671	-0.18992098973906701	-0.1920894936149241	0.007278042732218295	0.5906926706839762	0.02725768435474493	0.04136684320255113	-0.1760865886008793	-0.1462114131806969	0.09956115634809014
CXCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	0.14399479473739452	-0.04979464326954945	-0.10392328266126742	0.1279352849971231	-0.20617654891838258	0.17376530042352312	0.2537781459487728	-0.07851736032904738	-0.09886624846291764	-0.35836938500522847	-0.25805116933126854	0.025664231585355243	-0.34244773153737634	0.2135022701858821	-0.09322436842602903	-0.21593018919829488	0.09930138810673544	0.10602766698178892	0.11267115322234847	0.2705145103160009	0.14385855048752472	-0.4229344476176291	-0.01844617992114892	0.057429255074169155	0.38524575702321406	-0.1658566039176577	-0.11246673518443223	0.14900349142483624	-0.05619263845663296	0.06554147335715009	-0.03967811464860369	-0.023352587918509762	-0.16737508053384106	-0.0994501776116042	-0.2941385872752273	0.24214374790700036	-0.27178369837798166	0.010833920710540767	0.06427379015634661	0.2567133682226129	-0.35529449299573146	0.09383651943082431	-0.04344474002452478	-0.20167625151756535	-0.2510958044334804	0.01703685671837088	0.2918657418944647	-0.027809217236184132
CYSLTR1	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	-0.3878864557081348	-0.0066709814398413425	-0.0713810729266298	0.09906890090536291	-0.3058842135635915	-0.004793435323739604	0.1594395639860692	-0.16187484119826837	-0.4420867896326081	0.21096318363300398	0.20967909476037438	0.0767161369673969	-0.17731773656089278	0.11092123470061283	-0.1761630431690386	-0.07504603629859107	0.20834574402106684	-0.03790597981052187	-0.012812065229877689	-0.12121562158735316	0.266552117560342	0.15991242436538403	-0.044223275042892134	0.044791505726687296	0.062379366729943105	-0.18215129463974158	0.23840606244120396	-0.021811378966327802	-0.049822219602475286	0.21293116429412337	-0.4595946473550253	0.22061640880523758	-0.04134371677756767	-0.13073146101109934	0.0973116084050102	0.40586515486367997	-0.07166592426690929	-0.009103623320268105	0.02555794435394041	0.09403940975334331	-0.12892716072213647	0.2237190065401288	-0.08615769483340603	-0.08709537297898452	-0.03294926675243497	0.3164218577302857	0.16031287537633354	-0.15302049730535083
CYSLTR2	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	-0.2263767366699023	-0.30529629805291436	-0.06373598852002253	-0.0022620102920582977	0.3338540927414644	0.2542273376925114	0.27796230480835066	0.037919071472812406	0.2109172473863824	0.13810047387216745	0.1242225427250099	-0.1426443811159268	-0.07713004606410945	0.03960351896047765	0.5389865153916076	0.17939582773395737	0.05134411763487996	-0.21358064251141712	-0.10739131403566524	0.01657627671694073	0.009886845765366551	0.03546457179321867	-0.377467411582227	-0.05808891071312835	-0.03464595636935175	-0.2640188426902147	0.10227735217946501	0.047479089176288417	-0.36606090230439986	-0.16946487635954502	0.08484624731942124	-0.3655923512257361	-0.11648325014882173	0.05117223576258814	0.17225335128330385	0.0776680409268927	-0.30336135291391797	-0.1347533921137489	0.010921264558294416	0.012359957361877822	0.11148521391571894	0.28050166402559723	0.13369921236956028	-0.29064780662038203	0.0916553281155145	-0.21857590291375123	0.02704158824584933	0.1605568504736841
DRD1	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	0.03599576687549224	0.617880669840903	0.37335639378372376	0.13940738084882198	-0.12186452754809778	-0.142686820817622	0.42505599192062377	0.11511964682931086	0.1353029392916643	-0.00775481204632767	-0.21432247346235256	-0.05085168670904211	-0.365570838066941	0.17884428960451854	-0.02137117094055962	-0.06504006237136846	-0.11547958012370572	-0.3197642680606569	-0.018231169455291473	0.08384776914973076	0.4656232099220717	0.06829267853736457	0.023792184926215005	0.09116237927042922	0.015913101000404172	0.21958026804071673	0.06599968230783973	-0.18253775212750792	0.07842395159905624	0.1368513230770296	-0.11437950280165893	-0.3635983392101519	-0.24004260811803585	0.18592579297904754	-0.06845656430820753	-0.2881265062336584	-0.1663466248645151	-0.07351639660853224	-0.23196927064027373	0.10426600318923455	-0.005643793059686965	-0.11093672587860895	0.11334429690011678	0.11832127999511596	-0.0032456941890439813	0.059806894785489756	-0.1836363855966721	-0.13032353048761586
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	0.11227305653223106	-0.406935543318369	-0.0564582956276126	0.19080805997171843	0.5706538302869477	0.5238691154423298	0.1482107348278599	0.15782591870009338	0.1611280315260859	0.264540970366741	-0.08969595056030127	-0.21052113234787642	0.04711506110845368	0.3908625397986929	0.4353583600760208	0.24646148386635103	-0.04938635204568357	0.04386468640392835	-0.1961240555778791	0.2122753283047281	0.059108099020440036	0.1324173777442019	-0.013828830889036916	-0.05495133147670488	-0.10868442431007488	-0.08447467668378557	0.1563114929717981	0.06109951536146203	-0.09092736852579421	-0.09232720195180795	0.0948853163623934	0.047839769529228304	-0.13429711345622944	0.21752439071853316	0.15490276424337177	0.1016909940071994	-0.03783183085619531	0.019565198794558317	0.26837678420945205	-0.206130242861965	-0.1955040697739031	0.4564108784115738	-0.018677256730455474	0.14714943741498301	-0.07515775200172775	0.031937535190425505	-0.19796465144331288	0.30299053930695063
DRD5	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	-0.24662994842206692	0.2132683424860785	0.2813700505249945	-0.18137538837232717	0.08286900988442407	-0.18956617005405854	-0.3558466656321493	0.18235048877511023	0.1347165964208604	0.040503833239362456	0.21290871830098457	0.3091042330575879	0.19812128973432908	-0.2932921752482377	0.2540224106156268	-0.036311304440622826	0.06105583970764701	0.25541679484722724	0.09024306935216396	0.21899580256139883	-0.4147691347199156	0.29010867007258084	0.06315984082445812	-0.11377258209205149	-0.04344185572006607	-0.22669126753025834	0.03402739561377154	-0.04041359869290569	0.31139721073683824	-0.22644691251042795	0.21275082436656217	-0.3917612169278047	-0.12182560954582747	0.11039672844843089	-0.10027982705159272	0.273234523887583	-0.08060769553026212	-0.02561834236134582	-0.05671554853589519	0.16574907115823811	0.3209347730372508	-0.2012117550053141	-0.20297138976195517	0.13339495546534905	0.05163756995561669	-0.14356013949819724	0.20409670506643077	-0.1645390518388506
EDNRA	Not-coupled	Coupled	Coupled	-	Endothelin receptors	classA	0.4259988183707283	0.24945313328660604	0.045686836648736025	0.13496976003384492	0.07372376943760242	-0.20233383361044033	-0.19331132604710166	0.7519500490870551	0.10708233365555643	-0.0976103658300984	-0.007342311131353644	0.5048405787652827	0.005561171378042111	0.2378884455951905	0.028134918620494293	0.15634949703853895	0.21930821989732213	-0.14951585392675795	0.005187757979102323	-0.2565077956464533	-0.032658259537330155	-0.023116197377620967	-0.02758211161326744	0.19841004141790036	0.27291696068170135	-0.15922396598861663	-0.13197769102349277	-0.03702967169787186	-0.0034380600725919443	-0.06415574817931613	-0.07130642449416086	0.08210293556955253	-0.07695655856828797	0.0472807410412811	-0.008409357569339325	-0.28008096330939986	-0.01934716230330867	0.06424781639821846	-0.04806704701547945	0.004147337114189786	0.14503183284200713	0.5123176428882067	0.016709608807037642	-0.05451773801370972	0.06708023009117531	-0.05452295924001514	0.07965041249702691	-0.2143082617363858
F2R	-	Coupled	Coupled	-	NA	classA	0.4235296612689196	0.06933274068523351	-0.07098208315399301	0.14134318352045008	-0.349793312972024	-0.2640482922431616	0.042534007585209116	0.41916593819952835	0.1538041486443751	-0.38727997930147334	-0.07080551808922436	0.22243702560037684	-0.1081694356802927	-0.16649772244682368	-0.24227542611339747	-0.33954707984718596	-0.01816695621060266	-0.029316134733374362	-0.08451195935820249	-0.04862985478470077	-0.16885081370661123	-0.038130692549722775	-0.025693099736671537	-0.1242917659618694	0.22830911921993918	0.11418186689582423	0.08047600203430051	-0.0845505838880347	0.16396750817489494	0.3373218688232653	0.05669890948193525	0.10609512444193246	-0.11478324270059069	-0.3425130982147062	0.3292453280488545	0.18132418187883106	-0.20585898977336176	0.1420386388411672	0.04874534488325495	0.013827315451561052	-0.1307500976801104	0.11874369416604384	-0.3531004685096736	-0.11058716816639798	0.13189131363967938	-0.13765934274054745	-0.09415530747979109	0.004687907519519672
F2RL1	-	Coupled	Coupled	-	NA	classA	0.3038310716872462	0.22281000393392755	-0.37323564241793705	-0.35326061509368495	-0.14389753585958326	-0.005185945460967546	-0.2881722448690989	0.19992441367125324	0.07356254749980493	-0.05055705827557173	0.14388370975389908	-0.4688939744890646	0.30960033028107486	-0.08378370800879162	0.11377055456116829	-0.2902540341257036	0.1883544871040198	-0.04022728828719149	0.09732622677320207	0.07085292000255934	0.01004705259359243	0.04399190764078132	-0.024476863306040382	-0.20894041817219577	-0.16448394947928346	0.12805997265251903	-0.11733102932994617	0.03683747556355012	-0.21412903910538256	-0.031948595510111893	-0.11031722282387012	-0.16260306429958588	0.1280661327699425	-0.27839694223608574	-0.12766157633584446	0.5608726922226489	0.1498975426095549	0.13419477690732148	0.05980861320499313	-0.09071559177720502	0.054870198743165545	0.20019194844979346	0.31581450888463336	0.15337808972022451	-0.10099727886699215	0.013514210713703656	0.06231389431841528	-0.23579615112703312
FFAR2	Not-coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	0.09341946622599644	0.09175213767380637	-0.3878728570084385	0.2659863709138791	-0.03966327394472876	-0.06162144520452138	-0.060262535464834247	0.2834775250905744	0.11209430792548497	0.08343265784686354	0.03674731951547804	-0.4632421280249525	0.5115746226575514	-0.1340024715800521	-0.21078842521716717	-0.059928093783011165	0.20022126357643744	0.04633811505781675	0.3686596586727904	-0.01649442235312068	0.023964108023704064	-0.006485398160934477	0.065513945754369	-0.06308580365034668	0.12203003929136769	-0.027719255741234572	-0.32073541876480743	0.018448102129783893	-0.29028370196598735	0.08573821515161294	-0.1451512141699533	-0.26200196416651383	0.21042019283454685	0.11280429272573124	0.21805879026989075	0.015236088887208388	-0.5402057850531026	0.09626869748745728	0.27549677781887344	-0.13398945067655274	0.0024605037344149153	0.019821592161627672	0.011734813936414923	-0.12025291102626202	-0.09391793578721316	-0.3572487671771931	-0.007452278154520446	0.00306064195752162
FFAR3	Not-coupled	Not-coupled	Not-coupled	-	Free fatty acid receptors	classA	-0.1952705473051938	0.08827487747106033	0.03238232325004936	-0.2221551741003703	-0.013357362266970233	0.24799861816059723	-0.18371031969565652	0.1994635478875827	0.032120079174748344	0.27347744771703436	-0.06241448408826268	-0.16492347226796136	0.1046504773759696	-0.09006604947226828	-0.5142787636238381	-0.12132002104720363	0.024178945549147988	-0.09856755445805762	0.3256255080651337	-0.10105162912057103	0.47022270482937745	-0.29666828004730156	-0.03527505103333363	0.040863529672000506	0.10182179535244457	-0.10598114841346724	0.07299912688848054	0.16364056372451424	-0.00835364688044361	-0.35337665710785476	0.3627964016153342	-0.07812600279365693	0.09981598940291812	-0.14042545593066189	0.10603439700930972	0.3197263977387123	0.16720657659909016	-0.24019860317813613	-0.15642738787932803	-0.12787243962414752	0.5397058736385882	0.19400087112926737	-0.13377086850198977	0.015322220478065569	0.030449398565821986	0.044959307977945645	0.20511537671492983	0.035309006956416374
FFAR4	Not-coupled	Coupled	-	-	Free fatty acid receptors	classA	0.03373618043405101	0.1608532436508549	0.3514237146339544	-0.015927564498535524	-0.12091046944929598	-0.14822406207457234	0.14303683369988812	0.00757843824027916	0.009799076118054128	0.06604170662739432	0.07896745527233646	-0.023746242760724807	-0.17131006070114752	-0.06182800514262741	-0.13834928982287467	0.024943046484831474	-0.3596735942697028	-0.057225672552946936	0.20442865922931472	0.13948107635325033	-0.3248698814398882	0.21209813071519987	0.4225043505386356	0.4527209159923439	-0.31398207234319825	-0.04550499259728244	-0.1831984801057429	-0.1655634031614155	0.31396186875581344	0.2210988307072552	0.08455705580375183	-0.2138888278659688	0.25869969909874463	0.03596337491174123	0.045542227644299466	0.272995171570723	0.006189371681680075	-0.1923987855552993	-0.05958558722303752	-0.06610342510261946	-0.20986440217313254	0.18621553117343803	0.3503567066985838	-0.05747592607698733	-0.05754606843113675	-0.05382683274933647	-0.011218391877197635	0.01408456741707444
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.37661210614647045	0.017195246031728558	0.46783590660701124	-0.17610793996853502	0.13378653179088157	0.2549760361216992	-0.16714605604189497	-0.17853871834449153	-0.037801256818754785	0.14385605837107582	-0.11084927241442674	-0.24810395557211587	-0.009334558201254855	0.08071608157269279	-0.22002626392361105	-0.21070195288871577	-0.05089517420747817	0.19170890900788248	0.125902393006145	0.3185512855803389	-0.03624614240807944	0.25658610618708544	0.06573841681927858	0.08636552497528793	0.3200088300389097	-0.047181635043488525	0.12257239475492489	0.16217065872997644	-0.12043073935841113	-0.0671672372424127	-0.13066590199681172	0.5998178920991447	-0.01149283301259345	-0.08264710748840275	-0.2092232068059672	-0.01349671009844408	-0.058973301046618326	0.19965760211569358	-0.22307778409395	-0.11887061134127334	0.38577979599195117	0.10949765891586052	0.4120495495145468	0.19991342772165865	0.13793977648583794	-0.27418767863242477	0.04637879824185526	0.0003882894596608259
GHSR	Coupled	Coupled	Coupled	-	Ghrelin receptor	classA	0.3480434115410372	-0.010618118207469652	0.2673041550783228	-0.07147923684879534	-0.24656338873877393	0.19372214558688872	-0.011653144758919478	-0.12702498435348203	-0.1221564482697418	0.2853276354539922	-0.05791956710457989	-0.049555450751490045	-0.06779779304073386	-0.14365906485096416	-0.095883719349625	0.1600156945283629	-0.2043816934080847	-0.03208059957253953	-0.291374726436941	-0.2467846206709035	0.09922382396900606	-0.05831274208841196	0.3398928323931332	-0.18824660600956825	-0.3218514007705117	-0.11836311479827565	0.026071471937359182	0.1495320668288233	-0.03465511971136727	0.05384653415494409	0.006861729527720609	-0.11137104994264317	0.3603918811173152	0.08719447469212233	0.3367407844904792	0.32530239088534196	0.16454119805526804	-0.17438778902233454	-0.08368535556631232	0.09140495815920271	-0.2332357211753109	0.1233955316362071	0.23936621990600665	-0.08213219089559205	-0.036640434111455664	-0.26970387716170535	-0.07966217251336168	-0.19316302186282255
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	-0.19060196735249926	0.06957199495304524	0.0678831388259887	0.03243053482261806	-0.12458255982984237	-0.053495979164688554	0.03535841789075662	0.04045329515038142	-0.1928294362903641	0.3850958989895308	0.05828241872889734	0.13155727573685883	-0.005710706467800119	0.025911543996474544	-0.015069380952509131	-0.0697913541406891	-0.3785491476736708	0.2054174989300522	-0.07874606116751524	0.13571619812113228	0.07558538897288782	0.0025495686532988186	0.4767857183455343	-0.03234800991102785	0.08405099663760222	-0.23499501239025952	0.005402872114263328	0.12612598871355055	-0.07257133171996455	-0.19005980003840306	-0.03724671526649629	-0.08273913457245152	0.15869465917337494	0.019514367168511806	0.19590770550188727	-0.3663713896259993	-0.06479441330839755	-0.3071854014072691	-0.07430155025200397	0.0693135705148946	-0.004019467975890375	0.0643309977037798	-0.03578576300186976	-0.18963289931331384	0.02765610890478458	-0.055521072769706824	0.059913342335030255	-0.06184783397879287
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.14643715480032451	-0.12079849591044355	0.11274405713981095	-0.1731760839947778	-0.13604385681056871	0.0663383612136449	-0.3858541530991791	-0.11923159463148308	-0.07886678999933885	-0.2455239733190115	-0.0035985192812262932	0.06179567658450519	-0.2070083999443728	-0.20016983702230445	0.19784830566237	0.31691546898558	0.11814436370271084	0.21812653928372885	0.1394650255727552	0.5737059120873604	0.278075819319273	-0.02961520726059606	0.4169975427475129	-0.2996670864164997	-0.09911797381913619	-0.1769361485193929	0.10538230451024055	-0.3098350363772462	0.07150101537102055	-0.15057877777535802	-0.0683477941054083	-0.2356814448960365	0.2895418174556529	-0.06403061230573247	-0.01328644912871798	0.029865387070771868	-0.07927986318645934	-0.33257025997009176	0.1298950874621029	-0.010225560196842788	-0.23918883581703104	0.05838044509391258	-0.4191728076744239	0.12981674373840468	-0.10212057671322088	0.05917736848374171	0.18159169435304856	0.052985327797736945
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.06824141785138468	-0.15580953873853698	0.1653974350922965	-0.3555078486725156	-0.14141640387166404	0.17211008655495327	-0.06744660680598524	0.3563148702633694	0.18082143764763517	-0.06301107341566728	-0.005862529573018978	-0.22447054482803508	0.10593329977163347	0.07605847404473534	0.01935046134728597	-0.244268277570678	-0.13799268122363015	0.10145012012155105	0.2052004227346365	-0.29122596877688706	-0.126698396696101	0.2347640232962089	0.042716747617814334	0.11942997181080975	-0.31062441340467595	-0.08235899655989282	-0.2766228470871211	-0.17158983915556927	0.09002186965939962	0.18882748731148336	-0.4587910541671767	-0.12384585748215132	0.05090925878425716	0.15662977906199121	-0.20508995566429533	-0.10634711603031902	0.2038900616658728	-0.148365021131724	0.15102864675982694	0.21706124757078038	-0.012717970470197971	-0.14502626312942415	-0.09060480281058009	0.020214611876331876	0.5803726329125088	0.08541205245280535	0.5347692856474114	0.6986253369573453
GNRHR	Not-coupled	Not-coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	0.45887310340760434	-0.09816461842437665	0.032730048843090644	0.30993231633044827	-0.1369824437834888	-0.2190414693724428	0.21052268372634256	-0.11703751489852522	0.287820448017364	-0.05477417567971661	-0.08656372923629545	0.07962034298981299	-0.12138447364217005	-0.1542393784192636	0.10588907321917919	-0.04212509749319586	0.08432234028249794	0.3074509105981982	-0.10542814167488641	-0.31766225775358264	-0.1432491494645034	-0.014063879106470258	-0.10922155703966646	0.17200053166679827	-0.05093271065878519	0.06969131282581552	0.18090867945380856	0.006541642403038614	-0.1913619560682717	-0.20071352811217102	0.016242775343494976	0.17564506331598304	0.6423898271002692	0.5627424804935998	-0.12545613128083147	0.09873151400542698	-0.0636412277202748	-0.15748789831387305	0.4325881073552891	0.14480495871898844	0.1277984791105264	0.09683894630536177	-0.07876444866780102	0.41526586442230545	0.297462263491984	0.1748875508176328	-0.14744174645224226	-0.47315220905908606
GPBAR1	Not-coupled	-	Not-coupled	-	Bile acid receptor	classA	0.3066462747767385	-0.26471350964711765	-0.041040586487636935	0.1584260344704303	-0.0011742655094716117	0.15613229298302908	-0.09069869709552864	0.11287738877306384	-0.17023558865879443	-0.036276049288063286	-0.046266318655155146	0.22748568111552112	-0.022641655800600517	-0.16157554238646601	-0.19453861383902282	0.04535258158144855	0.07375045545763174	0.3990346355031003	-0.40123870868312755	-0.18110022171851234	-0.05277322083941669	-0.18703472898137094	-0.036412570402860375	-0.2038043023033771	-0.04905775496233952	-0.06153362989476696	0.07065512212323265	0.4638268834503504	0.1084920127461392	-0.03843684305800466	-0.05637222084536615	-0.2599133615449884	-0.21541153769770907	0.01046545794677569	-0.10559090909631384	0.2960171082127067	-0.20558044434605277	-0.022209921374425682	-0.045906468036833174	0.27899517511006805	-0.0018642864649677235	-0.18639341671814602	-0.0988876407842657	-0.11839023925945637	0.01573388921154273	-0.147910166258728	0.15338800584413065	0.02218320030082075
GPR183	Not-coupled	Not-coupled	Coupled	-	Class A Orphans	classA	0.018856322592125753	-0.370508249675148	0.10009544321170946	-0.19066830633701176	0.00045765159656934004	-0.3698488386869769	0.2668285974215436	0.12271433425341752	0.05356127879165879	-0.008401463516382098	-0.09695884722813923	0.3134233528907677	0.4131023533501107	0.3549586998308223	0.011509356345597292	0.09477057348851332	-0.10820265345461533	0.14679070446343834	0.20240685747040935	-0.043044405153485295	0.017664233731312394	-0.23639080998413967	-0.016965170029905347	-0.21310140493524454	-0.3274799312611956	0.1744844393519458	0.4657250341121626	0.035193575090020385	-0.1303585142726225	0.3402563477440143	-0.10029897545866596	-0.04573365958858987	-0.014444492855784556	-0.11609635414926142	-0.3369338958507436	-0.07022673127934856	-0.26217325655192325	-0.26739051674551995	-0.4457006081057689	0.005634358148663605	-0.10303504965014053	-0.06109578411957858	0.18544809658115008	-0.2266646267391983	0.08385559566841633	-0.2601418239383353	0.003849739000298301	0.0435036604914928
GPR39	Coupled	-	Coupled	-	Class A Orphans	classA	-0.2141325882526314	-0.3169258559633152	0.036461730643044254	0.10358615594786401	0.33109194438068995	0.02131855884029732	0.06367144758517779	0.08032719055980023	0.03817539037307742	-0.25451768440101136	0.41017912668342743	-0.4448316983714712	0.042191617341410304	-0.06683985678869481	-0.10069720912200462	0.2503142115427277	-0.055697337110668745	-0.23822264976496807	-0.35263347620234464	-0.2951040420266403	-0.2668427357335386	-0.049510467374955125	0.10407239160035789	0.09980816498876179	0.17360431339764457	-0.38994523579102053	0.07161876384879542	-0.009177494578810607	0.018322051768578387	0.18482999221805893	-0.2911932310587297	-0.005455857822183416	0.17123192457191103	0.04471225022162259	-0.2621137336633432	-0.16863196650892273	-0.32539092400363756	0.00910182985147808	-0.1561216880394242	0.1822454508662328	-0.05865156983192408	0.16051526910734784	-0.27590411573815754	-0.028276917626958414	-0.05330695758109478	0.4163639758116797	-0.06554057181693186	-0.04085688889328226
GPR4	Coupled	-	Not-coupled	-	Class A Orphans	classA	0.26546219159681494	0.4137927358834635	-0.29452357609557744	0.15732755962139947	0.005473272803848377	0.20126094510288708	0.1555780176531866	-0.2432592307468603	-0.289421009431763	0.47074122970718424	0.09445233873385737	-0.009329379861398519	0.2554261324165673	-0.3220909972307911	0.3572446282126711	-0.1547254766127789	0.2358565745783295	-0.39956753897741376	-0.2519830421302327	0.12636386402861424	0.43314436889684715	0.10354300841373207	0.12704602431297032	0.23711860940483137	-0.025244465540379235	-0.31102306771950583	-0.2098340504170002	0.009113445550891832	-0.13690241788423152	0.3079898925583578	0.2841611714850213	0.43314380373737826	-0.1233510700763336	0.27423072686251426	-0.2411239207963836	-0.06654445239377055	-0.09642346481546618	0.07264243975372231	-0.018005093038065467	0.39112128757814657	-0.11779640738678653	-0.12981111526965056	-0.03734549179354963	0.11199781053730959	0.10200128923875167	-0.30481915541479826	0.35491151971034773	-0.10028107292153086
GPR65	Not-coupled	-	Not-coupled	-	Class A Orphans	classA	-0.03886783332147366	-0.357408110255112	-0.10971820864426575	0.12205565531630204	0.28611888239763983	-0.21395976290867408	0.03388469330782152	0.26733096356930336	-0.26857050413682804	-0.03431919717906739	-0.04154259011694909	-0.37116140407397896	0.21641485255636322	-0.3239323072712834	-0.07837388759712512	0.05148872947342224	0.06624976770280201	-0.03735961846704014	0.04924625282938382	-0.21985010752338832	-0.06600833410845065	-0.21199531922806494	0.17493597406838518	-0.26861559926221645	-0.05149694647221601	-0.2684530280762436	0.19746712331096664	-0.28214210542807827	0.010469367116340469	-0.14384551367595047	0.055895364976036636	0.18493975714168456	0.12312294133953483	0.11738231900196867	-0.2023594391547477	-0.0751769029552773	0.016055047077590725	0.05546571661544944	-0.13672428988017957	0.17267878586611682	-0.24733068475339565	-0.15284458848672394	0.161599009414577	-0.15519395262047891	-0.3069806402952351	-0.14375244266136575	0.16658273073214053	-0.05788815865472193
