Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34
EDNRA	Coupled	Coupled	Coupled	-	Endothelin receptors	classA	-0.041206009683946554	-0.23939596673913618	0.21940302290052438	-0.18116370741741272	0.08822948606526966	-0.046261613158989745	0.4134072145895025	-0.18055329526688985	0.48088108102202315	0.05207097329046718	0.22966012023564472	0.356387822315955	-0.47825832412005465	-0.00863224340212932	0.28837070141184	-0.4081575830600852	0.017768309089424984	-0.04293351417025977	-0.3546631892798184	-0.17202830815287104	0.5124131817505133	0.13867303517414226	0.0408235748627605	0.3354263892289624	-0.19590671156597664	-0.014961521590656944	-0.08910757664172428	0.045069642652335526	-0.39252568478715605	0.27507201618144195	-0.07943895398664094	0.09883259881498752	-0.0726578070490453	-0.0014084878589594356
F2R	-	Coupled	Coupled	-	NA	classA	-0.030229390982654612	0.1892635256417251	0.4578787818838266	-0.2371701819660808	0.01629052159263202	-0.038782724673651875	-0.15330550003383198	0.05162343254972676	-0.383369645942229	-0.08920643742787011	-0.43309482834456947	0.06901589042409645	-0.303993243405361	-0.18676124854738968	0.1354849363366699	-0.2455854881157083	0.17420654613048375	-0.026027521846017636	-0.2905388223821879	0.0850889155134877	0.26374266108497074	0.21886483112322097	0.23934110432935604	0.4968244654382052	-0.28580970056851435	0.12163632944637671	-0.19472795112521615	0.16297327527167793	-0.12527686223532566	-0.15347592613230618	-0.0901620491714529	0.02116098542553019	0.01891753810941904	0.06056584507621351
F2RL1	-	Coupled	Coupled	-	NA	classA	-0.16785493666693513	-0.24027383786990406	0.15756749924258642	-0.12686770022746843	-0.06696924638161601	0.2938344802983986	-0.307182809454676	-0.33845619031018676	-0.19086247794800304	0.2526020256531615	-0.11739381306096709	0.1664168724211336	-0.0008129330608868656	0.059314585271326145	-0.28827874192573194	0.32360535069680396	0.19544165537757488	-0.013346910198666585	-0.10800487178948054	-0.25839199091182935	-0.007360897326426244	-0.3289871187131424	-0.027685781286308137	0.041787920100795184	-0.3196120808470625	-0.2620388555543443	0.054213133201605694	-0.251650550143548	-0.1924881232746312	-0.03901563745089493	-0.05178947198901134	0.08730186725046381	0.18430083087334992	-0.10190166014837247
FFAR2	Coupled	Not-coupled	Not-coupled	-	Free fatty acid receptors	classA	-0.20870297428239848	-0.1847029928714696	0.12728825143239597	-0.0076192865499210925	-0.2120540475940011	0.36809052421224003	-0.25289635466333854	-0.3616159421159381	0.053415914744442745	0.3712696198938914	-0.11699136426285568	-0.10376608288151411	-0.14371624146890974	0.0018672038027804326	0.08839032215716067	0.2467306256773636	0.4239063270264563	-0.06497403169883871	-0.24410560278038043	-0.02219315173748612	0.1728219735421456	-0.1597552134087227	0.03525341003848675	-0.0451872419140555	-0.23687036493971106	-0.28764126075703905	-0.051626979058362256	0.020691946664798896	-0.10760511401466992	0.1984141641748204	-0.1332995243034845	0.06787602586608105	0.05855058779562186	-0.13986936257916524
FFAR3	Not-coupled	Not-coupled	Not-coupled	-	Free fatty acid receptors	classA	-0.03602131791799656	-0.24873634567822012	0.03204403294579854	0.19591037189867008	0.13730970795737432	0.20489750063947154	0.11121793170054091	-0.13218499850121174	-0.08096677335212878	0.09044656565485633	0.19852530978458266	-0.10384843592145607	-0.16395911204828154	0.57567233683767	0.3140524748026905	-0.29797334050989094	0.10414054486577877	-0.17215501792229024	0.007498139460157061	-0.38259998987985977	-0.05609329532544835	0.31685061570004003	0.2998095104833647	0.17039783310521367	-0.018787710829291197	-0.04661809115641237	-0.05343117130374552	-0.32952073535258775	-0.21163041866052984	-0.2258467957283109	-0.045628507586293575	-0.07685458957033296	-0.2243684469828241	0.1015405119402051
FFAR4	Coupled	Coupled	-	-	Free fatty acid receptors	classA	0.42974652913914646	0.1797975596693118	-0.07757483374990881	-0.03635184575127683	0.2410605959425362	0.03125660034401251	0.0028989980999701414	-0.3595199134264263	0.03479265033569779	0.08216286137030888	0.12569887451729309	-0.32924214777116534	-0.11675278980665163	0.12587497498465516	-0.09388980063207611	0.04419336927306679	-0.11564723232227712	-0.13756371512953464	0.1040540731431177	0.1337132049718682	0.16130182397529202	0.0764729083493347	-0.11530026677890431	-0.021966686434586265	0.06687376280411167	-0.06869174917421021	0.057259862634281136	0.23098202126717188	-0.09137063492268717	0.08813950902815933	-0.15009440714094127	0.02112999018298993	-0.1772626989849141	-0.33088381847722625
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.3630036321114619	-0.11017556585899342	-0.04475236445345832	0.1355565434104162	0.046270383618841095	0.14688294207815253	-0.146222810192136	-0.20519486968234618	0.40522193621945035	0.2326283790970663	0.19711544134608297	0.14949675111598554	0.14971860917276927	0.29240023148776706	-0.2142609500757573	0.49756669469142345	-0.0977938042453186	-0.029887908160248566	-0.017171837920122633	-0.016133753190226995	-0.08022192136401057	-0.07047559018568021	-0.36276822314806667	0.06459830329711046	0.042263215053549456	-0.06690454809911145	0.05847887312435541	-0.11041402071133362	-0.41254763389063986	-0.05311273393686901	-0.05710598970256733	0.15135365962813094	-0.0683583975357343	-0.06303362028102055
GHSR	Coupled	Coupled	Coupled	-	Ghrelin receptor	classA	0.46899484770313365	0.12073147544214397	-0.024872001120337456	-0.03971407859830308	0.08995002375467233	0.00212307075533927	0.08701260286041385	-0.14278055198553632	-0.17885281661681385	0.1413827608648883	0.18113762089238183	-0.3561938792617462	-0.04965504454194677	0.16606334112803825	0.01817570478936051	-0.19905770969664688	-0.12095403954036678	0.05592113536863432	-0.06431577274491287	0.14614365303004323	-0.21345558685671945	-0.019162045126879534	0.09701706787142886	-0.04721216205554471	-0.01751855460048469	0.16817247485968428	-0.14647230400870945	0.08350021383028886	-0.06959720485426682	0.09536236134018278	-0.15116980489367962	-0.0520258797733609	-0.2844377616375108	-0.2802882578305794
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	0.4657012272930156	-0.007532077303893982	0.02424182819063742	-0.05210122038259714	-0.016421555694021688	0.06191616400652965	0.2718119255240762	-0.030724008751430942	-0.0910206893477264	-0.027646152713996158	-0.06095401204634821	-0.3067085677613743	-0.1910343201249106	0.1767917292455252	0.13618333481975742	0.02655313584032119	-0.01623393616519964	-0.11058423495770647	0.1298716742667712	0.07401040745342423	0.031326574428486256	-0.07784404581879709	-0.1430243280708585	-0.06956510656714938	0.0846989656816413	0.04749474648005283	0.09134544707507147	0.019293469244353274	-0.1320986738442229	0.05446215649254691	-0.09787966512059845	0.029566770804413372	-0.3267304718591138	-0.36746036060739307
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.5622404484908595	-0.12923349177087667	0.1223675181927893	-0.08203798779705339	-0.31185203794849453	-0.2900051445243609	0.09893237695810113	0.21598673665908588	-0.12672846247826572	0.011444567099552215	0.2052094824269188	0.07509799853365454	0.051780757811803656	-0.025953837547357313	0.1613079284107193	0.20886358541011607	-0.14233067183436618	-0.013522073246854716	-0.08135733907992646	0.14499385535760353	-0.06501459503812883	-0.060858910719213524	-0.06566719131469234	-0.026420875084744607	0.08293035807568551	-0.09030349787378003	0.1982607628130879	-0.18436168776049625	0.1479721662322096	0.17661688436631012	-0.11397863343194926	-0.10317030561590142	-0.19154563244201314	-0.35245397458315064
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.018611641659684396	-0.5437239831462651	0.05546452534640244	-0.03162466416517161	-0.12915150000291117	0.5180451733766881	-0.050727630195426844	-0.11304199022898909	0.29613621088794956	0.09944037400989768	0.08073069562094033	0.10247568374417058	-0.22678889260362795	-0.41965397949733074	-0.0038677405563388493	-0.15468988598571606	0.12177456365460057	-0.10356593715508818	0.21649195224361117	0.5901459185271299	-0.12969764565808817	0.2975917414349674	-0.29580093656708406	0.10910392302777605	-0.04261217307269175	-0.2787548483450971	-0.02727968038881662	-0.015334941695702908	0.565404313704738	-0.030225964875193252	0.1456660649991634	-0.040280773284858636	-0.15370899243933958	-0.025320770942012592
GNRHR	Coupled	Coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	0.6312565936610274	-0.19093607667399576	0.04704948335804541	0.3731695781717685	-0.04324758854575094	0.3236813805858025	-0.04136895208215935	-0.46297992208999117	-0.46071335963855686	0.32255327761188973	0.18372592864829188	0.26742746354656216	0.5667746479978304	-0.27008817907218774	0.029385818908956016	-0.12351905464733962	-0.04035821436040093	0.253032308119268	0.1842744586271851	0.031040764358190198	0.05464989256874791	-0.1829792530663373	0.008877774478474978	0.2566935976502394	0.03480781222183675	0.2095995177283681	0.44980069181924603	0.20639059121949663	-0.20106911658679635	0.3493326452657764	0.4336374457245462	-0.48031904069706494	-0.27230231229279367	0.3812530333754507
GPBAR1	Not-coupled	-	Not-coupled	-	Bile acid receptor	classA	-0.39973141473397394	0.00456811129470393	0.19843204277358834	-0.16399313575058508	0.1429809038383139	-0.1141991349159401	0.0366377761715205	-0.19143131460604895	-0.17046908706054995	0.051164640823956796	0.45073048691791767	-0.005909156204527454	-0.10483361345043415	-0.26896854619831106	-0.18042918601331998	-0.01590397852905162	-0.019267384422859336	0.27729395439300736	-0.0866468668222187	0.40544658028048314	-0.2156498308530363	-0.04901539768684386	-0.05878088730749619	-0.11703023711971595	-0.07025455716823092	0.11532809536050767	-0.2724035309939186	-0.06361058402330315	0.1886768001573493	-0.16843122612862008	-0.10055806153748247	0.13180106833418284	-0.22752587067081625	0.1560814538509279
GPR183	Not-coupled	Not-coupled	Coupled	-	Class A Orphans	classA	-0.0528465530260276	-0.31491890319999616	0.14138207951440612	-0.143511246053569	-0.2621847270569368	-0.40033592305313015	0.06721072007435068	-0.11893649509574768	0.08523102750973977	-0.020523614163759613	0.01037856048111533	0.16727710082145086	0.004711984243614943	0.04624428548150167	-0.15605118134119014	0.3343689848493858	0.20192436728728572	-0.26235542557277264	0.29179262635355896	0.22763497060232651	-0.16638330078422645	0.11103761088418893	-0.42802447603247273	0.04542757169831581	-0.04311909576682814	0.2781333938667257	0.19385551502817328	0.03162562910370336	0.2724400055914832	-0.1205857614405541	-0.31423057527936166	-0.1355678350325088	0.018310619207792523	-0.0173529423705446
GPR39	Coupled	-	Coupled	-	Class A Orphans	classA	-0.1419774495945019	-0.3173150127655263	0.15988459882126835	-0.1798948298794015	0.013350583214690495	0.0425081276709521	0.024468193545993944	0.4407999833055514	0.20996404802385543	0.24315524258084195	0.17205296067598444	-0.22983696274491894	0.13770420780173265	-0.09462695992637095	-0.3632484861347674	-0.19529730488026006	0.12120334987158411	-0.059640976852629236	-0.19278695946967175	-0.02970084706370045	0.08095381374139707	-0.07796212876469348	0.21352410994237137	-0.3326184721506788	-0.20172315650458933	0.2557022486311316	0.10122724623876177	0.12473465690120104	0.04252029579293959	0.10382411190474028	0.1685079870846665	0.09579770977689428	-0.03429096646208367	-0.08716385759832182
GPR4	Coupled	-	Not-coupled	-	Class A Orphans	classA	-0.21531679732986378	-0.5337218933446102	0.06575416138726542	-0.16869215202333884	-0.022091250176281423	0.2437187113438075	0.45684222621843307	0.27502950231260276	-0.2464719428212451	-0.05402893822539903	-0.19286550199647265	-0.0762161400743072	-0.15652829760984582	0.12775840802803443	-0.4239418735579251	0.18224245700661804	0.03562543704804246	0.3613017843472095	-0.2282480188082871	-0.3351540232818558	-0.1680809007635393	-0.27668842704916957	0.03311363656109151	-0.18981494388034734	0.04120747320527234	-0.00023691414697338048	0.12247864811988475	0.0038174684744183107	-0.08285549570598595	0.288403923799433	0.04423375887830876	0.1566226118528967	-0.34016686200142326	-0.02665244858548171
GPR65	Not-coupled	-	Not-coupled	-	Class A Orphans	classA	-0.16557724092274906	-0.46856613601862723	0.10166194777790558	-0.03464667998020634	-0.29878442257357585	0.12825298585011574	0.16376765752290404	0.21704948631625248	0.006741405633967712	0.24865658367586943	-0.1842655354928595	0.14008407405417625	0.02939479541847905	-0.07434503658663681	0.012826779263263257	0.07603024717386359	0.22077885740126976	0.07909711855914782	-0.019139761373704517	-0.1592047054542939	0.0923283781456789	0.30430884479109305	0.11567481169188089	-0.35375480361627765	-0.1786100036800779	0.27581294038045717	-0.04094068781661601	0.1203767400678772	0.2849037816571811	0.15243838681474423	-0.050333926656355624	0.09688593349235873	-0.05673499736277649	-0.2041769262572125
GPR68	Coupled	-	Coupled	-	Class A Orphans	classA	0.06669893770045002	0.2734716885999203	0.14068474143808854	-0.13933311102992807	-0.45352392165946975	0.13684312674254528	-0.29322652105975355	0.18688643244219824	0.016210630532919403	-0.13551332508016825	0.3360569843453797	0.022776382673818946	-0.24567630719136757	-0.24521452568218868	-0.10483250266791824	0.01163658553404166	-0.13435647653802746	-0.33702314728255744	-0.18078077347896343	-0.13885221552044857	-0.00028240893363268776	-0.42037511750767836	0.1378233431976192	-0.26617923883829264	-0.1284943511536485	0.3833938127235763	0.015360046519262927	-0.11292895304372472	-0.15508310400044562	0.03933662084990932	0.10034264232158449	-0.17667989596291508	0.41458243513357185	0.00870010774479573
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	0.5614164584719149	0.07872974227189297	-0.08517845352124737	0.11292512875413772	-0.2741777529245922	-0.20419914662405475	-0.07698691078263357	0.03227741834441258	-0.0910026780347945	0.21345146676762203	0.028351035536548365	0.16269090121434607	0.047384433787483776	-0.13103477841382394	-0.07581288606293841	-0.12615108744330678	0.12487723039873935	-0.07048159628836728	-0.3041778587051462	0.019655584980684933	0.0019379280598471524	0.17117617718231254	-0.32214103191737536	-0.18521751947595141	-0.04903899677006507	0.16180826192452014	-0.04195095089254136	-0.03517102153481436	0.05352456263372426	-0.019121708774088437	-0.0768993661245446	0.41215202062089235	0.2311011910625649	0.3138198848464629
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.4852260130008817	-0.02204428824242782	-0.21522497446404745	-0.08661138367698863	0.07142847150364379	0.1618643175279894	0.1503958665487352	-0.09088216025525196	0.28836727245962906	0.3543948739462518	-0.053141943954360144	-0.09627045372829315	-0.03528432939528941	0.028517751823658833	0.11576943115371476	0.05820525218792543	-0.10366609588184918	-0.060067282460939134	0.2666871354308888	-0.011118515348331021	-0.0014383549469873939	-0.12370763092393969	0.2478777880046371	-0.0826553143599148	0.18360128518883442	-0.16004207472238152	0.14913389464696797	0.12636468322009578	-0.03696151618046546	-0.01872108504284119	-0.25298751034360234	0.5204623272390682	0.07799206399228774	0.42607239867943486
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5620426746653179	-0.08702678093586606	-0.25033030598013223	-0.05269048709102097	-0.10129767400626491	-0.17750507755525044	0.06428799187222066	0.2579348548630705	-0.4162067481959484	0.3407677194204272	0.05808166815548204	-0.2090721273277812	-0.19286726143951793	0.22811742438916732	0.19105599938193743	-0.0760042042225445	0.05729014349065199	0.025505514171734293	-0.20336204402405963	0.09436992040643945	0.05009203963058432	0.08127842911044546	-0.16732390295588212	0.21973258703894716	-0.07978450266394867	0.21514101735700344	-0.2167001463408508	-0.2002755312791221	0.04390625169565383	0.0353831772609247	0.021693294744227203	0.38334577096513495	0.11782307723008884	0.29444652600749965
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5555128422781579	-0.07197477098285215	-0.14149214489292186	-0.08368475432686479	-0.06355051062069451	0.09718350909454956	-0.015087968924478064	-0.026184244031018357	0.14983607997050613	0.13955560597781685	-0.10372799813794	-0.012878346696441383	0.1941597026785499	-0.00271634729792205	-0.009578020773712911	0.15686818993906668	0.060922379002556454	0.08476021580470823	0.16343097177752727	-0.10032132241706128	-0.06970347680591177	-0.07289079183002416	0.1719067467581799	-0.15438141982978937	0.17095841959736935	-0.08843983493103197	0.09820916635945388	0.10030649829654129	0.09952739366475649	-0.026575565018303254	-0.18581000209932783	0.5158760318039729	0.1615933565178972	0.4825056297159899
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.06032681802658402	-0.05117518341449938	0.531930272112823	-0.4129200035584597	0.20128529771910791	0.09255953635748837	0.06982660442469314	0.07788800843005364	-0.0892455988870904	-0.0566718234232874	0.26222162666842486	-0.09711664013261864	0.18605214601706893	0.12534081143429185	0.15298640431874477	-0.1851003854001504	0.12272543486176365	-0.1384820577218812	0.16395579251086354	-0.09356301872336441	0.2590514830418858	-0.1194312663452622	-0.11392479333750245	-0.3354403427972952	-0.036135017408607466	-0.4515367657734619	0.03404854196887833	0.22242860127170688	0.055511770115943396	-0.34860841465862563	0.21201244649656806	-0.020930332278954966	-0.02516183856525025	0.11921938253082807
HCAR2	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	0.12489836270997409	-0.061415578458561014	0.49244328504276047	-0.4319593715108698	0.1267552957353622	0.05148529662534098	0.039483229974732796	0.09661284363301424	-0.08582870242353055	-0.1445098736256687	0.1453502388828247	0.02222184886046716	0.19206907420597982	0.17110083722564035	0.20132957533375145	-0.16332154545545138	0.170630488633428	-0.16131682626351118	0.14507109647305133	-0.1211956279239498	0.31619048536871297	-0.03829112727809996	-0.006585556379516694	-0.3820892327906365	-0.01811171927414576	-0.3911232236616227	0.07537871440717986	0.14324819034844452	0.059928282485607144	-0.3460312896453127	0.17881403045163424	-0.05923082099495358	0.022342855832873546	0.0814250205286379
HCAR3	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	-0.21089709926829045	0.06288883451783442	-0.12044182879941406	0.013006616735719905	-0.16832030540261247	-0.28595640374271164	0.0688542071423639	-0.18636320574487805	0.18902038527013026	-0.11281482921834417	-0.3116903449294228	0.2365219198519767	0.07428971000759538	-0.10595813633861141	0.07524899785968742	-0.043720774593859	0.061807227916063766	-0.16338794764484327	-0.018814495421869436	-0.05983269052264759	-0.40297681382582856	-0.4385034806701067	0.17555798236402237	0.04227968184190962	0.021209836449979674	-0.06448025730424223	-0.004057335340324543	-0.07941937160716878	0.05778869822392612	-0.04056132302838848	-0.08439570541974276	0.07463801475035145	-0.2150266933117247	0.03505425606995752
HCRTR2	Coupled	Coupled	Coupled	-	Orexin receptors	classA	0.08640941363399139	-0.2580767389000793	-0.18778895015170907	-0.4394928861747069	-0.3030496990879318	0.19863920162526016	-0.42815756432028335	0.5035964125843274	-0.12924395051730964	-0.2123057237878703	0.09297061278957099	-0.14323941695526646	0.09489721333402046	-0.009192316962713826	0.08067950251288852	-0.0008485422713735284	0.10902459996696712	0.21292794200905465	-0.10241740858908158	0.1191231770835531	-0.11078252844813753	0.3158881993979991	0.1297696503309982	-0.10519870350171392	0.15602415857832796	-0.055782149801187335	0.14640142131432157	0.003349070911400937	-0.11284270046938817	0.0026155455872518872	0.023091336800870298	-0.1540671076417773	0.05128500406355177	0.003187241826393134
HRH1	Coupled	Coupled	Coupled	-	Histamine receptors	classA	-0.21454923610274906	-0.1173923878720315	-0.28884970019691314	0.33216903978846857	0.021056022632578227	-0.03355462195542844	0.34937573495366675	0.055707629223687	-0.48775860769285456	-0.07689815478250861	-0.0356517766496182	-0.09044190235922284	0.07636648376903395	0.17963539767701334	-0.257094202768548	-0.03610602123910517	-0.01914170441144952	-0.13385951037557364	0.2727446578964846	-0.06178305380751005	0.18474647328790772	0.10013484995102234	-0.0913527578068796	0.11147652822921515	0.08117412963354212	0.011137833092106144	-0.05725092630039009	0.20447209431068541	0.17220680147011283	-0.07931946106127023	-0.20233857659651172	0.053426449746070984	0.18941070011733793	-0.11743013093765957
HRH2	Coupled	Coupled	Coupled	-	Histamine receptors	classA	-0.07927042878134166	-0.015231987767915373	-0.4169981886297609	-0.2846289120605294	0.13954656518089348	0.18367062719112126	-0.205340198510207	-0.001307144446341656	-0.205633292383231	-0.08705219232825755	0.06721419695602239	-0.17381251471239992	-0.0330039748423826	-0.0940423063709653	-0.15586210317067056	0.025321562636427486	-0.39500347765112015	-0.12857110063982508	-0.010420223108869142	0.06467907405341343	-0.12517723232162553	0.09723870647508502	0.1751639746136472	-0.12763242596306948	-0.23132427690650198	-0.010006096149416988	0.03729150860936172	0.2774003739280944	-0.026086926606321864	-0.047460977285852336	0.033065130526833277	-0.03416419863547323	0.2507280676977212	-0.07484365968678151
HTR1A	Not-coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.16825261300212793	-0.0582769250821457	-0.41242484794090045	-0.1386636195303092	0.28324716699844127	0.30270178897849453	0.26935591297904315	0.21630215153702262	-0.07290227453599807	-0.06953134680502075	-0.3003756881504404	0.061842422973607244	-0.05338210280034671	0.02323478472706957	0.15354498130431532	-0.2017774896096974	-0.20034501871168925	-0.3538463391751731	0.2307945311719033	0.05706838106476094	-0.16683291851555176	0.016250539144092926	0.18159921443337235	0.04778038982870937	0.0696185904622937	0.09906915036652228	-0.041310174874187984	0.2801337757807949	-0.1704696377067124	0.05046216592068791	0.17489012681618285	0.05317153424327158	0.09527224043526122	-0.08090908507167281
HTR1B	Not-coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.08899792219914161	-0.12163772334142119	-0.2836706692994566	0.023545739629725466	0.2290831913714851	0.24541880793363666	0.48397645591758703	0.02931077094140723	-0.1216658762838642	-0.11215411707140283	-0.1609271363156727	0.12377016884125795	-0.021967243624034103	-0.01730833297851201	-0.09109467439125798	-0.07461180785421172	-0.17965159997192098	-0.41808568535762775	-0.04337392373618617	0.2952196044434012	-0.3805105983810037	0.02720190995901073	0.24331410662886901	0.055009211045059396	-0.08496183323683609	0.030114041659130186	-0.08659945586733234	0.3151325531134514	-0.0955085989723729	-0.04127784126178215	0.17559611922964125	0.01599854229960918	0.15934138277361218	-0.00984620185021496
HTR1D	Not-coupled	Coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	0.0007876752672164378	-0.3665352254202347	-0.16864106543591173	-0.1597933042445208	0.25305741009562593	-0.05603560243636665	-0.15718799695424931	-0.03727642568101832	0.15295470793118773	-0.22031768623805598	0.35840542055467484	0.06703820543545025	0.2076786111258807	0.002117555150690714	0.09188152434355262	0.09141165363267545	0.2298337827858529	0.22358228493975335	-0.058715204341747394	-0.00928910132227679	0.2121986561359865	0.1533233054892362	0.20544542000027877	0.033126319933494686	0.06089508661542638	0.0679035286442885	0.16376592225483577	-0.023731916559102912	0.03429865449163729	0.23167326622296028	-0.1616168736281953	-0.05155432308274251	0.08350253050561994	-0.054802669376105104
HTR2A	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.09366856442662085	-0.26356426800626204	-0.22157338602865975	-0.11465522422371521	0.2703451638097797	0.055887694469115526	-0.4249852267618881	0.11122682189337255	0.12742300315877828	-0.42167260733267	-0.325227265705281	0.10738913049076751	0.3972820276480616	0.056016911826179974	-0.0025349750197110575	-0.14766919822158256	0.18034542610330948	0.05359412815336317	-0.22251008677443307	0.04615829404438358	-0.10355383366340508	0.11818571482459912	0.004087625622300174	0.2106289701477164	-0.15332725609279144	0.0730023849197216	0.012323857313175113	-0.17443685204450285	0.029368407008926064	-0.016715296166866532	-0.2989955908827325	-0.12053378304558336	-0.08608161115341409	0.08299741773692322
HTR2B	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.05490407193925271	-0.1792460000606649	-0.2413784468944273	-0.20409214900882217	0.3750081273000649	0.10343587844638331	-0.28175969004646506	-0.27940903227198866	-0.1997549541665098	-0.2866664952322043	-0.13314220030010507	-0.19784421066242266	0.2001544861825831	-0.20801133247738118	-0.17520902688576548	-0.06595871022515584	0.19531240184791318	0.19001908319162295	-0.018561073548751406	-0.0653710298883395	-0.023075492433388956	0.055832802755432606	0.0011748143409042468	0.14532231387430855	-0.0666106202792863	-0.022234482099891734	-0.027758358658247988	-0.16815926671272652	-0.03307631955760621	-0.010608312304790785	-0.17065278765735764	-0.013127731700875568	-0.12012150657774409	0.08906988360096421
HTR2C	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.06470166051635487	0.2026733864091896	-0.0554943990767695	0.4934439296707954	0.04932204375586496	-0.2593423423648094	0.001427343807165548	0.12788871237759242	0.13938694474611008	-0.207977728633316	0.09781213344305471	0.1382442185809858	-0.008339693333341117	-0.17155076394856167	-0.15487267455263343	-0.2776275111894699	0.3618859882279176	0.24321177002088082	-0.0948072632743906	0.010865040620797298	-0.3400302704164512	0.04335015683948931	0.004420625440998846	0.13071218594908202	0.032800802534660216	-0.17131759974660682	0.08926436279051866	-0.008464821458052612	0.00858849185312505	-0.07953758519198426	0.06393251949172309	0.07025206413751584	0.03261575339944351	0.024090833334360046
LPAR1	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	0.14254216905692582	0.18046145150141343	0.1357793536471134	0.5655748314628232	0.17535647307076427	-0.1717387160883654	0.2958451767486457	0.3249914439255501	0.16106256874315877	-0.0813127059960754	-0.045723250536578816	-0.22977898293962806	0.039982529226120334	0.12767252604111898	0.0008317702379867514	-0.3033698298323928	0.5916686160038965	0.11880826272071328	-0.08059641863963089	-0.1835844120565032	-0.5063838065938728	0.021622747162609292	-0.28192062738800366	-0.0012931451863442062	-0.010576039348487583	-0.0534590371808039	0.022536956181026167	0.11045075404875229	-0.01811472596733121	0.05215922056012414	-0.11387379277008283	-0.1400075847221329	0.25055706779222714	-0.03952341672142452
LPAR2	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	0.07878173727156762	0.19888408066046392	0.42199599402006704	-0.17983263864285745	0.2715482751307586	0.09357336251192667	0.3445459308210237	-0.20283945031160835	0.07164700651072614	0.29802625441773	0.09500720075218475	0.07044091365491803	0.30485857655479515	0.2686986701888462	-0.28429900360346405	-0.05477432870816213	-0.3056194232825856	-0.0769996736874845	0.09311365617909416	-0.0156125833137778	-0.034774874962490536	-0.37650011748446366	0.13334771300444972	0.26489561435194164	-0.31343937499746516	0.14051221651562	-0.06348972603699486	-0.0033092946233129546	0.37117505746360396	0.1256876263462088	-0.24075618031608093	-0.24692727255233535	0.4375544548377782	-0.005570880716288053
LTB4R	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	0.0870222347975362	0.23969693392809688	0.45333393824472196	0.04270581489539282	-0.028429643658226835	0.25091949255571055	-0.18991091088293494	0.17571205644577645	0.28321217451232983	0.5359984179105435	-0.20978013367027334	-0.3544041744700557	0.18536489866447176	0.24135563047054523	-0.12078563812700298	-0.02765172097609027	-0.1695117638197005	0.10643025163735591	0.0395522581803438	-0.02055423275861504	-0.19644933661474026	0.31222922236563605	0.18054580052658037	0.3155830575947871	0.03631901092664157	-0.2884084572701407	-0.4434001190860884	-0.16101035545412082	0.3439478692523437	0.5072115316241941	-0.008164091858074568	-0.3271578712962914	0.15322336647024248	0.11472123010808416
LTB4R2	Coupled	Not-coupled	Not-coupled	-	Leukotriene receptors	classA	-0.04393695188584795	-0.021953474524729163	0.03276142159080495	0.5893931694415148	0.11189188952163456	0.02160542757377035	-0.4783276002563424	-0.13748665369879798	-0.21544744175077155	-0.31039343315732604	0.011144306516564145	0.41897303643714195	-0.4480834559746667	0.219801929302289	0.28767697588818714	0.16765226789615664	-0.03073789007816781	-0.018328665705738077	0.01664429775124787	0.2151801609944304	-0.005588382325595828	-0.10030573898436816	0.06745593616982674	-0.420356931203025	-0.05877374759549037	-0.10203448108461731	-0.20520357601914815	0.02547621752671595	0.16377872984352967	0.1956830185914135	0.15183580513624478	0.0726874001361427	-0.04091353347855236	0.10777739685429107
