Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40
CYSLTR1	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	0.1203057400584964	0.038806635864297896	-0.0289626821365961	0.019874200211498386	-0.200938329603312	-0.13281938801010104	-0.0534587406241192	0.04034799465796553	0.1237040218202687	-0.14316740043931903	-0.09757814896556989	0.25241089828642355	0.2319808347828451	0.21935249440785565	0.01790733906643519	-0.035857949555823804	0.07584146122713958	0.11046479097424787	-0.1321823983896511	0.5096632064401849	0.00411058111123696	-0.19692421171390076	0.0566251418382304	0.12612491459475514	-0.04646216594316005	0.23981942817668156	0.1445512435299343	0.7425727348649521	0.05527860386992853	0.257220534123466	-0.32775874066447575	0.09472585110660882	-0.10521358350922466	-0.04896759843252757	0.28648008852297174	-0.4260076698366304	-0.01732134110220414	-0.07749658895430873	-0.05589926035349153	0.030129761400275026
CYSLTR2	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	0.05137773191128176	0.05811654067094628	0.24942319828865817	-0.07537662249440351	0.02681853000785034	-0.3292514770572167	0.15675865841262138	-0.2947124278625885	-0.004300510452818317	-0.08250332956926043	-0.06391302048208737	-0.08271926032613587	0.08174504629247199	0.3166666465347806	-0.1989023780944675	-0.08141520935784739	0.007465076316243779	0.29609193683907586	-0.02608388342513962	-0.09657139842246883	-0.19688161884805064	0.009512602543720487	-0.16205512984119316	0.27939526520019975	0.055173924711964265	0.16996306465387495	0.018067159391521873	0.0634227211054543	0.24661187332732112	-0.27059490873388625	0.03774204422822339	-0.03155672332900053	-0.09401112444871378	0.2139428692819324	-0.38966258092747286	-0.0007723732850053529	0.055401729928371723	0.1257052022367663	0.23534072525474523	-0.1907371606442846
DRD1	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	-0.06960833836861392	-0.3366230598447466	0.03527318929941782	-0.4896967642336462	0.22748990939617386	-0.23892638489151505	-0.35229626243477824	0.10113556358049808	-0.10069241617789561	-0.06425246995687635	0.2743796170363556	-0.09035440735037252	-0.26684037503303043	-0.05852457934954033	-0.2501074503209961	-0.2155623479401701	-0.1512927634976331	-0.3082089096720479	0.41988612587773405	-0.3218153216301649	-0.06335243047392569	-0.16926022235748953	0.086658634451343	0.058877733247991164	-0.09313271835504958	-0.0705386594396335	0.0098881212965118	0.13198889875919115	-0.41318349339470306	0.006092928996625015	-0.08952762209685491	0.26728664089755527	0.15125505192985883	-0.3151828852818845	0.13003424990759774	-0.1841790273986386	-0.08472724862112052	-0.04844393676008495	0.0032924420337525264	-0.10231121859579018
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	0.4630071764719709	-0.2591804903044627	0.20067467190959046	-0.33063868040914673	0.07286690296273934	-0.11557966116184218	0.1370637977330974	-0.09242132737771276	-0.042384386972027746	0.08624639702097345	-0.027820156087595607	-0.08157158378651568	-0.18869598680841973	0.23883187707082018	0.12376244880779508	0.13851119525056882	0.05544686694556643	-0.027838649783230297	-0.06017335550446177	-0.016625429303284506	-0.11180344689272877	0.06510027295072542	-0.2285702427414415	0.2595744163794306	0.2059197497625101	0.0329784297466908	0.08939214560965099	0.2658829003859738	0.12072292360789527	-0.5151130712913939	-0.07352433842066287	0.10864561715397286	0.1044784226775325	0.4749569314877926	-0.2112282947440049	-0.10409881830755176	-0.08040551794793191	0.2579798634454812	0.6877885533876045	-0.05403248347071353
DRD5	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	-0.13405859737955406	0.2012610003128616	-0.20965574620413854	0.09768568323309763	-0.18021173529370924	-0.1444491534085862	0.08763532000975299	0.23466267744594813	-0.06705201720092036	-0.0889747093632317	-0.492488580018857	0.47477218840948854	-0.11843884086830783	0.2059681223319884	0.12751158073252877	-0.06065278007998697	0.1620667953184125	0.12765225215472983	0.2125609793421984	-0.29528799540051637	0.15181221394458574	0.1042874446355803	-0.12968192079323773	-0.12667856879128514	0.011080012058001855	0.18515591066538237	-0.3661052447794823	0.14291368785792855	0.07106868014062291	0.048838260146065085	0.15453735379185268	0.05298255153239515	0.04602156593260591	0.07670173684309178	0.1716761983168113	0.4180273477134548	-0.11965089847697599	0.2173212586352748	-0.1655681182001401	-0.03587611337417033
EDNRA	Not-coupled	Coupled	Coupled	-	Endothelin receptors	classA	-0.21989454994317184	-0.01892231792930408	-0.09642214975728676	0.11174491264484963	0.3370691790204078	0.08077015805015933	-0.13737971961230047	-0.3016281699095537	0.08983040452264494	-0.3151057962284513	-0.07522892315576885	0.19956087718415433	-0.0733930578661711	0.2024203733444345	0.12011020877648347	-0.2783102278495671	0.3795438627784329	-0.001673574157951435	0.18204266904526872	-0.2785585041512841	-0.085294720311524	0.5166708789039068	-0.16578895051753523	0.210559537312148	0.20261517646284774	0.047917108561256284	-0.024598978230574414	-0.11808903829993682	-0.07058695391114549	0.13410775231016567	-0.2767753323753595	-0.10503044293788562	0.37510880904508676	-0.13051260667991968	0.4246097931439456	0.26744034895751767	-0.15781889040252992	-0.22124247954518758	0.49976888960587623	0.13082275277089955
F2R	-	Not-coupled	Coupled	-	NA	classA	0.1514969855985785	-0.19861689901890953	0.012512660472215427	0.12405961996793226	0.09607843483913033	-0.058526786358302885	0.32197659908258275	-0.009627433762590593	-0.48522905210452855	-0.25707065344841507	0.2863975995714612	0.16404976724055756	0.10966071921070097	0.11497787059451323	0.12680171598802892	-0.08896832309548837	0.29665791176713413	0.12888582661360395	0.14206672662415953	0.13459227940669355	-0.2904690292895586	0.3686662417361763	0.25314436453889033	-0.11333445982574947	-0.3487340256970642	0.03744789876937624	-0.09983410028249878	0.03808562820764669	-0.1535815047351213	0.3005445815389768	-0.217268375864975	-0.09368896565165509	-0.1589623785081947	0.1540119474760102	0.3489379550790169	0.2856170091028283	-0.010029391602722103	-0.02850728118206126	0.14543561839718946	0.24473101878951567
F2RL1	-	Coupled	Coupled	-	NA	classA	-0.4034588700301159	-0.0005177115636090123	0.19083111942400402	-0.03535475659761119	-0.011778654015173964	0.11107320583691169	-0.16613991660283117	-0.282255515210232	-0.05544904668789685	-0.052093384582349495	-0.05389982369824371	0.1433785739342118	-0.04369785372140291	0.037299069648285416	-0.19591890910069742	0.20458339978221513	0.20235352927523334	-0.17195036516845083	-0.21542439967727758	-0.16174934589176568	0.3197871453447103	0.002751343211152946	0.19092783125757745	0.09355455646048443	0.17981974514898227	-0.40095587855713916	0.20229766953288078	0.43286278633031167	0.20935970671558699	0.039394410870285196	0.08623106704622027	-0.16111563567361306	-0.043267250735302284	0.045723754866954944	-0.2037495318640243	-0.012780943813693744	0.10003787651067803	0.04499197772788137	-0.10254603351275411	0.2447105208267624
FFAR2	Not-coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	-0.23208471546251017	-0.14232597341582512	0.5782926817982146	0.0027780047890070903	0.24629762642291392	0.3329021472876348	-0.25704259069886987	-0.4411162076391661	0.015869644972074763	-0.2219590828020075	0.30506848068245074	-0.03140596733150382	-0.09997181861253222	0.3376713687242749	0.009691748563838528	0.32910530098129265	0.18572865385249662	-0.14276835833710386	0.010547639843201695	-0.18414332078350024	0.053508329245170794	-0.004496051635809766	0.22701498713161258	-0.19867667820939844	-0.004911658695989713	-0.19225042877335063	0.03413540604627993	0.18276899155108345	0.20794659610897534	0.09110990495406918	0.4224881938186046	-0.11481529800592791	-0.14743321037898596	0.04397911794087405	-0.01325048330250922	0.07299818106179173	0.10577243147447976	-0.12891279946714473	-0.05305721196937115	0.13129470293781825
FFAR3	Not-coupled	Not-coupled	Not-coupled	-	Free fatty acid receptors	classA	-0.33448149876700345	0.3626855160530921	0.10988402624209372	-0.10135456273061977	0.07694476881618456	0.16067212178863335	0.2227744110129969	-0.05214958426756869	-0.042095372939831587	-0.48229224300227	0.22010782275594706	-0.006578285208075134	0.34406379749219196	-0.05273371500717421	-0.021996840237912426	-0.4010717552250357	-0.3251194909977532	0.009717071842240613	-0.5017325965253304	-0.18679632648002928	0.06955561771543527	0.08420882647143138	-0.07236785417767475	0.1837069448380282	0.17990747503189447	-0.08686247148505112	0.18744441464429698	-0.08240185523169266	0.11047635866901095	0.15455733858588977	0.06124687390075289	0.15155473121715585	-0.03957879027185598	-0.16018216175878572	-0.05896466634033802	0.1232938289319517	0.08032976070022055	-0.3844612373080802	0.38813162620883584	-0.14767237786460047
FFAR4	Not-coupled	Coupled	-	-	Free fatty acid receptors	classA	0.013204747605502	0.27347830618139596	0.0738083597156287	-0.1558394862413826	0.07278048338703848	0.4187205106041134	-0.13257576824943323	0.07319733079867352	0.14439972043519841	-0.0003931222796986308	0.09566673585067169	-0.2274874940720699	-0.11722565723219144	0.024167172927236257	-0.01752574746201763	-0.009353771553783027	0.2200248644086771	0.12789774860423272	0.2841456139589873	-0.02293235754273871	-0.04258526695797529	0.1695754690392365	0.021299217652726535	-0.09921938758639899	-0.05525446091400444	-0.11017810542612068	-0.011634961527020397	0.03509293574426128	0.06994454444244118	-0.03058653552031739	-0.4374546165440932	-0.028008499236997865	-0.10309477743782701	0.02194047941330586	-0.20191406040312815	0.05937913605620078	-0.180192139239723	0.06660724665217281	-0.18200203840821802	-0.034482777431269665
GCGR	Coupled	-	Coupled	-	Glucagon receptor family	classB	-0.4858471989926061	-0.13745511940652366	0.006555869320582705	-0.513450113054898	0.2915875035550295	0.1675526831566716	-0.3285298216284939	0.14601953628710612	0.1622483625067104	-0.0739080923108058	-0.07835161727047837	0.05130348177875574	-0.022576291364016312	-0.2079231844084481	-0.07808270720232482	0.2741474537463606	0.11265661263690706	-0.24605208720370433	-0.01778183477464218	0.32728637415384937	-0.19870523107939103	0.18605944688780426	-0.004355888597820324	0.12366858731928541	0.3541472624442715	-0.20314082376350476	-0.11695579687009776	-0.11389689596035041	0.31456699839578695	0.03885910709441424	-0.06017682545101528	-0.1854738729104624	0.06577210874308263	-0.11455393213918612	-0.04029484625394745	-0.2959807279530262	-0.05190237429683487	0.035769010782242386	0.08167937620321648	0.15512439275836906
GHSR	Not-coupled	Coupled	Coupled	-	Ghrelin receptor	classA	0.26516312911520323	0.3668724170200137	-0.25301675411857266	-0.0386880639769732	-0.13276914876614881	0.4701740674824216	-0.24272846437606027	-0.11557399946640233	-0.004577632128233458	-0.06334503319485507	0.34260779971724525	-0.16704755863634416	0.029195932877088066	-0.013391570380547987	-0.05619892416294647	-0.24060284888623681	-0.12415148355956797	0.2105145980771683	-0.1567863676016471	0.1917134841028462	-0.11378889561033603	0.06348721402159492	-0.05967305691005841	-0.048008669108677036	-0.04133653397217171	-0.13018385141453329	0.10599356611093759	0.10649608348991098	-0.28131097273461625	-0.03594789877235133	0.07337804808531445	-0.03418762400907501	0.08863890306307119	0.08073763182033145	-0.11163517122319358	0.28432076289331293	-0.07700989680233276	0.12554349348890895	0.04938286594787801	-0.17269277245961787
GIPR	Coupled	Coupled	Coupled	-	Glucagon receptor family	classB	0.28118770404189714	0.1871033532536139	-0.1179230814175705	0.07241085805533652	0.04575969460387759	0.5287805261862478	-0.09783550924981946	-0.03663845956427054	0.23131456139821835	-0.12902177707619	0.018983124289855286	-0.27171875760077197	0.03363066350982769	-0.025958458933685223	-0.0698934991608692	0.1403410601204032	-0.013314947143995703	0.23608440337103753	0.03155369263934735	0.015785053849690794	-0.12424748155285388	0.12086586434338721	-0.18041926245267392	-0.06620888054770431	0.0853664642415024	-0.09351087221135973	0.09084330297037853	-0.04266848922477462	0.1096488309217157	0.12711776562632388	-0.1606303611708656	0.08240151779709888	-0.02566288511906986	-0.18537682640975348	-0.06481867951266591	0.20745752335604933	-0.2828952543316357	-0.0010137405579820479	-0.023716037256056192	-0.2195906274230132
GLP1R	Coupled	-	Coupled	-	Glucagon receptor family	classB	0.44283724597202456	0.20244636850956818	0.2103871152171	-0.08320401908327593	-0.1860326820060933	0.43868418470889076	-0.0736183437318364	-0.0906851584611038	0.07778082916669782	0.11016752741455213	-0.2764999228861191	0.18377895406477274	-0.2739325880196558	0.06345183152294799	0.16382604770485856	0.12759478455989584	0.002039244869871663	0.1645648346507599	-0.07393829190216225	0.010593478049666679	0.0696263593992262	0.10583692837481146	-0.10177198305108134	0.17861965092455595	-0.19188238617606115	0.12230251933470114	0.003417357160088598	0.2168483517514513	0.11761562673066026	0.04767683935255926	0.04771188147423553	-0.014851191482489994	0.009789110530478746	-0.16861346127209267	-0.028417739540304913	-0.0372227073181968	-0.16705483193836082	0.012063279994984235	-0.25396695038081946	-0.2745426571791644
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.04199879772630005	0.04972834776098825	0.1339462637604093	0.20537293777093696	-0.4161173542004105	0.0014290388216426024	0.5836397359468701	0.13652578817329633	0.47410505588276375	0.06487597932492568	0.5262259843170463	0.2912411177524476	-0.2300510733177986	0.29301472941704476	-0.019354661758898238	0.12343369476524373	-0.12143602298416213	-0.06409918121293416	0.30884968236038035	-0.06030805563744118	0.03592576870605121	0.1251643385300601	-0.487758817659413	0.002156223850654051	0.3464819720250657	0.25929686719872624	-0.13811524551155627	-0.002411935396062769	0.06388159995110874	0.555843015069838	0.08696417574044864	-0.27897907108320374	0.3666214824641171	-0.03198975064194103	-0.06382672541306339	-0.2208187454501944	0.04026194203589397	-0.005610549908986074	-0.1622017010488529	-0.0909140202246603
GNRHR	Not-coupled	Coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	0.2363008864515512	0.5829863378494671	-0.38399154009211955	0.02445222654129756	0.19508238312067677	0.2293093176272295	-0.42379774759839356	0.13628300965828544	0.1889992208203497	0.5318960673654372	-0.20529209947385466	-0.22657942496667466	0.3155403587091796	0.41558657657267767	-0.06458763051017724	-0.19507012858928174	-0.41091510379559043	-0.39336460071698226	0.27890091252057275	-0.0009582850662274227	-0.23106175133703777	0.3277183763637231	0.02655809662419903	-0.34875498888471795	0.022220053572535026	0.32658978968031277	0.0034673243522358793	0.220648024529038	-0.17646390426204375	0.12448130604035527	0.29106130474020236	-0.19968334250837733	-0.028829553767272753	-0.15648202685921803	-0.059943558779875575	-0.148606204428515	0.566071229990005	0.1653949097253097	0.34936757053592904	-0.04553179002189099
GPBAR1	Coupled	-	Not-coupled	-	Bile acid receptor	classA	0.06859794700282312	-0.4617594600122169	-0.22925084655935732	-0.4324297824295477	0.26360082094083626	-0.08300981897925229	0.14311639264977463	-0.01573659043686892	0.1865735823071822	-0.05134630611356824	0.4064912255987405	-0.10887263810048683	0.24168812862610445	0.14740989143840028	0.09321924145870748	-0.174478278893147	-0.17561960365842622	0.11706100049045504	0.05705166267285398	0.31935757328755193	0.42135303837769267	-0.17637031311638074	-0.004925393294503907	0.1559544457022483	-0.17746866994988358	0.19611676478963902	0.015108698181201807	0.03271989464493196	-0.3355268249776	0.016425927158804827	0.15868020833135965	-0.33886303038869864	0.07488387440964649	0.013940430419241904	-0.011524095202337655	0.192344141931394	-0.0731237489125601	0.1533181102377738	-0.1840391502621441	0.15218222698158027
GPR183	Not-coupled	Not-coupled	Coupled	-	Class A Orphans	classA	-0.19364843263939463	0.10350941538548854	-0.10041084471787032	-0.2570619888633978	0.18196861347632945	0.02012996096377708	0.22505238782867742	-0.1809943124906105	-0.0190414910966102	-0.3974292915302256	-0.10242496973055024	-0.21427519382265983	0.018300031386264574	-0.07393659125443965	-0.13349894685739414	0.406452981785287	-0.131284339342752	-0.15421978601259612	-0.019739111508572788	0.18856519853817072	0.40516508673868823	0.058391649189135024	-0.024652618970234057	-0.08257714379726974	0.13561124850632972	0.29816584876375435	0.013109384566943652	-0.11219617163742536	-0.033515276406498574	-0.11498282873885533	-0.013858254336253937	-0.4028394405928019	0.019342583450533798	0.06499646601265975	-0.04803200438065365	0.13177361790848774	0.07360267174854884	0.06150267748531443	-0.4029193594914679	-0.16338645045389136
GPR39	Coupled	-	Coupled	-	Class A Orphans	classA	-0.0431634090286071	-0.030030186233513455	0.33003047285704584	0.36096530426083484	-0.041094522661349095	0.11850616834040743	0.0020243503925781877	-0.36115390732776054	0.23094393981030167	-0.22815857409712265	0.279858336640902	-0.03487260511140653	0.1488539027287614	0.1358654069375605	-0.08943006329491375	0.07750090661830904	0.11788480357024578	0.16302792976285246	0.18627964887111073	0.17159452523101584	-0.13362031410863057	-0.09948327841468413	-0.2807201827130881	0.07239904359540651	0.012358044880333315	-0.12225626833108429	-0.22764835976292996	-0.003236538639093329	-0.3185459571739585	-0.19669732081074573	0.30436822517643525	0.08476617292077303	-0.22862765751986153	0.053129609769879016	0.019124739833466138	-0.38135926956131955	-0.014332822131693639	0.3173069966390784	0.05552226168481091	0.12017844792419226
GPR4	Coupled	-	Not-coupled	-	Class A Orphans	classA	-0.15374624540357254	-0.13013180456724993	-0.2005054224655376	0.09403618613742895	0.10003071461823049	0.09202576586364031	-0.2653214880811451	-0.05306271130925469	-0.3877692779188024	-0.028108037456812167	-0.3140579544337977	0.28968833398278987	-0.04309722909403775	0.45782660131536923	-0.18594620072731585	0.33332943140614973	-0.12725289523779135	0.2966886234789242	0.06193539499502768	0.11791100931235152	-0.23414842318319531	-0.11702590678233256	-0.20409977113040856	0.5197616125734027	0.20979032036735404	-0.11192971322017697	0.2477059851872344	-0.07930511950837908	-0.3661471253223592	0.13598068509354022	0.2141137634647855	0.23939516016216858	-0.23306023011611723	-0.17936089170416633	0.043189665934800295	-0.03952483246184162	-0.1713127433024628	0.23118087078849245	-0.024835086767215166	-0.001976651745357664
GPR65	Coupled	-	Not-coupled	-	Class A Orphans	classA	-0.17591788307779174	-0.028859043685778626	-0.011466013087172811	0.12179981097697329	0.2877328681682984	0.352319617233589	-0.032193720290146145	-0.44688842125472644	-0.17572807260875614	-0.1848571930207129	-0.17821174551370766	0.35832264405645137	-0.08198093259619801	0.23550432810334887	-0.12392170741857823	0.05825101438780793	-0.01511251373883771	0.054854730926903794	-0.1784507276988756	-0.004299515786358623	0.12217388965683819	-0.2711393081458598	-0.1345851129040887	-0.08673499672830531	-0.20682213716510034	0.24506476393444565	-0.17764732251433818	-0.3495045582085097	-0.2543617812155896	0.055833607909488304	0.21114178961586874	0.13238952962611591	0.01780803871164226	-0.061694736947611205	-0.11348205259488024	-0.12835303190604813	-0.034922484354199944	-0.026818256336975703	-0.12380608204248848	-0.04343993236928231
GPR68	Not-coupled	-	Coupled	-	Class A Orphans	classA	0.4793764892322779	-0.1648688477489509	-0.1359716091640985	0.2254325658638584	-0.2041751215229039	-0.3345395533767362	-0.11337627965293835	-0.2391240140868879	0.4888527309103385	-0.22982924071654634	-0.13276822035881553	-0.3000017138050482	0.1450152765866234	-0.024411143923999002	-0.29491859003327087	-0.11384507803872214	0.4901691324394952	-0.1470340156848152	-0.16087173527516646	0.11645733741891155	0.5298166670269296	-0.17232230499341059	-0.08938960689562223	-0.25699856465280563	-0.09548300408975237	-0.35671898486087555	0.040816107663145355	0.08035932343512582	0.15391066642222037	0.1957780089332659	0.042175594436852565	0.0979019916282751	-0.10019163134099647	-0.01400937650363083	0.11105445732165747	0.11425171595024583	0.23185563780198207	0.2100450849061287	0.1664469500486852	0.025289857813640855
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	0.36065327357437843	0.3650134106424527	-0.020186435685611983	0.07441521835297651	-0.13593639548233657	-0.29355044853969436	-0.1945709093719998	0.01949646541511374	0.448550797308685	-0.27407577141665956	-0.09419679309944962	-0.10415722542810175	-0.12604899138182926	-0.09019397630710344	0.0440694586148444	0.145143333865958	0.15302120661928673	0.018169442709202694	0.1745306945772442	-0.03502499502534542	-0.3939043700811997	-0.2311306788420459	-0.045831344175669954	-0.08888487955222327	0.10475200923065678	0.293013412553827	0.0510049479131612	-0.15948507452481667	-0.03827419883950734	-0.05109207572568971	0.09087104133483749	0.03732226942175657	0.09512413474768398	0.14159311447503936	-0.07181646045961763	-0.038809138128670054	-0.1950019759170347	-0.10822680648832259	-0.04651436913306823	0.5627641781159256
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.3528681320863706	0.4350130572467355	-0.18955434707781169	-0.2598936962230883	0.08962024265404817	-0.2520648775193724	-0.0029438772550031207	-0.14119264593017405	-0.1421860362418644	0.024028024141852126	-0.10402734171358242	-0.07557284541199367	-0.18813836696254954	-0.1815174976284632	0.05716378901284065	-0.005203352516779739	-0.15804872302002942	-0.11262493403689917	0.08109506030278762	-0.008718095119754235	0.0508866789736253	-0.0256247285866124	0.16062468016928932	0.10073181352522945	0.1229588595672476	0.09160438943182785	-0.1770415815307316	0.0018282426798398573	-0.022096742726986418	0.13527533711599354	0.037377266137915546	0.06945427061787618	-0.08615863151012883	0.10581911877769527	-0.07479282742252392	-0.10185150947034932	-0.21958646793051287	-0.2336527437298752	-0.05471858152551357	0.4295014267502922
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.3416864362007904	0.3737758634737016	0.26188245657693593	0.055368667772480215	-0.010271493232936016	-0.05581818837696381	-0.08937824062240758	-0.022819738170774297	-0.11129278051140785	-0.11658234589792388	0.05969981246250027	-0.314300776335813	-0.20153526801765034	0.05380364762179422	-0.014868520955870627	-0.048604313774905185	-0.19516432137228398	0.23224205577416684	-0.16657427782878084	-0.10353634476132263	0.32327190000246103	0.11547298895390423	0.07711564566944762	0.08458295743863241	0.21354337250551542	0.0729441273107243	-0.1578193742511109	-0.014144808191302188	-0.09019926343116486	0.12819418527120993	-0.11898520315903324	0.1960498946154735	0.007449037092747399	-0.01710129438132393	-0.10641618861336748	0.051403625613698364	-0.18126780015031993	-0.3876475156746616	0.023072176901923678	0.54863144820907
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.27328555998337617	0.5544914421631563	-0.06832451141690762	-0.10742046043673019	0.05379965619676344	-0.4479873150975734	-0.03176684959110403	-0.040015362803794544	-0.09804734305593113	0.05503809423438822	-0.04897207806311772	-0.1290934090439731	-0.09521957390896611	-0.09480209996801686	0.08884015177316669	0.0763880137548718	-0.17433119373303	-0.09619661943774242	-0.11509343798001741	-0.014646074589207215	0.10777191205362094	-0.09176170071723956	0.04121458946440835	0.16112966544018847	0.01682569470599936	0.054688987119859644	-0.06147111857022841	-0.08249528721105377	0.03394115766634093	0.09743349000039773	0.3155278434165016	0.10342674489635759	0.018935142363913582	0.060629473144200995	-0.07743598691052177	-0.06412695000791462	-0.2339776532845001	-0.08998801460312576	-0.10769609518516937	0.3589834071943343
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-0.12230457890153576	0.18839396421127302	-0.1824281811463868	-0.07538981352613579	-0.016126656438839013	0.05266600495973051	0.2914119029546843	-0.4068492350818444	-0.13141465475149983	0.0794437135343462	0.15235175665942077	0.09832931714655678	0.19171878210278223	-0.17644019105579412	0.2991507466459181	-0.03913664678560941	-0.19100220020552441	0.057261741572526566	0.5355473995868995	-0.35866922473708046	0.09611583705389276	-0.45898185307679024	0.02846583151295073	0.0704320956617347	0.23227128469130945	-0.14693701976992463	0.050928916357772115	0.057929766297461466	0.2313361206324619	0.010709649639022155	-0.07606135578788281	0.023342726729529407	-0.09287189322547697	-0.20607839094654082	0.0349973293443735	-0.10616901870090445	-0.03279733576823944	0.15742432146471616	0.11837251602797348	-0.03782286402508269
HCAR2	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	-0.07867904844980995	0.24290771875336056	-0.16845717940850932	0.05110058713221597	0.0028307652622830805	0.013707529441815683	0.30293725409545696	-0.4444748935421966	-0.17600759210699105	0.021163860454138424	0.07085754177328406	0.15368368541790192	0.12468378179961599	-0.20174903684538478	0.30495117590389464	-0.07029734461166015	-0.07275356423632803	0.010555383754083866	0.42360788777786557	-0.30384010741419665	0.1110644281406341	-0.4607579582444359	0.04486261422715929	0.01790828424935189	0.13526796258998863	-0.07048109347832733	0.07081463396088251	-0.040538478689895324	0.30473844899598274	0.028748652333450107	-0.09421796547228314	0.16016346988415475	-0.09550905497233715	-0.23808448710561897	0.05038429943523751	-0.11252849842634698	-0.03621882400689375	0.1256642828099446	0.0967603606655056	-0.11841111154537967
HCAR3	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	0.06634894688694497	-0.3807247757315517	-0.23523980817181148	-0.3766902672279115	0.06420584672754143	0.06420730932758703	-0.03805537149045843	0.09317714473425885	-0.07838310217101342	-0.25600172200539384	-0.3879966431940802	0.09067094828751147	-0.08118677182257247	-0.23350150010861284	0.055196956254010617	-0.00794653679176965	-0.20484866691020517	-0.24303848702150221	0.12624903770359566	-0.032596749594472015	-0.025521477619103117	-0.02992898645603536	0.06609416701473447	-0.14148328332343607	0.19876068811489733	0.02694477881672313	0.11455847579311103	-0.020171723282882727	0.004503256520756149	-0.14057849394738364	0.29736340763748675	0.09847902933268764	-0.09947000674721208	0.15339131503634051	0.0269789965579449	0.2510509258429636	-0.18896108491319338	0.0986578625518773	-0.02384746677645491	-0.09520167866582833
HCRTR2	Coupled	Not-coupled	Coupled	-	Orexin receptors	classA	0.08039407900280826	-0.05019868017146214	-0.240688115038607	-0.0014010459731325909	0.046095604077907325	-0.17224115750356406	-0.0841399294511561	-0.22093780196403823	0.2875295413716031	0.05578857646041925	0.3936670219337501	-0.19190205818706313	-0.3005180443071591	-0.14560555433160463	-0.02648179529660893	-0.008173011982289223	0.02198679723358411	-0.07966068979137762	-0.25126768324714865	0.04663177460120647	-0.059452769788088645	-0.080002507825984	-0.010094154612102967	0.07553572184557374	0.23413994840119473	0.09801095836098372	-0.0218016073463393	0.06118455161641304	-0.05411252873037955	0.2676855328491716	-0.05076679838805109	0.2874436841667671	-0.3846748412829175	-0.017280358969466662	0.034825602475765306	-0.1793931733356797	0.021637961949605454	0.06906255226199888	-0.04532664668725919	-0.31508276055630885
HRH1	Not-coupled	Coupled	Coupled	-	Histamine receptors	classA	-0.20922890340817396	0.10097071615817345	0.049205224728186836	0.12368299625059948	-0.15227652348414047	-0.1392564631578878	0.11410534682725067	0.033891125510290006	-0.015369797524526175	-0.09794040436973851	0.015437995528425797	0.01530932006632288	0.17410861515580567	0.019151490557169696	-0.27102199922621173	0.08933419628831694	-0.12892374621688737	0.527582611177774	-0.1783574986770208	-0.09101464192751398	-0.19644363243950447	-0.09770936447893788	0.33972214383545574	-0.192209809738391	-0.0018673146311744481	0.04107347685056302	-0.13276719229717443	0.06820980578321127	-0.05512911840555463	-0.1576097485917785	0.027175590222681928	-0.15242399838172221	0.10092065976254355	0.14223869660218916	-0.2447290248639278	-0.005165490810064962	0.07208391278895833	-0.09148337507251593	-0.14065976968175706	-0.12453940986098448
HRH2	Coupled	Coupled	Coupled	-	Histamine receptors	classA	0.015308620210824242	-0.2504026040030878	-0.20040682880334343	-0.17968645898988014	-0.10204874299720713	-0.23224274936483422	-0.10757943748548478	0.0376012432184151	-0.20859813140863728	0.18388920607524764	0.2539682341077341	-0.18462458108580473	-0.19065275554557037	-0.16864042504597332	-0.3321024351550358	-0.14172732260656296	0.27575154591799034	0.18585993589613908	0.10991770572321254	0.008459625867460132	0.037660854232628674	-0.04806806458426359	-0.11132054555525911	-0.13286186870358122	-0.1653356177749896	-0.12056999611334511	-0.3652137103928141	0.07179065555780813	-0.095476883760078	0.09307111597072852	0.18254960564832776	0.04650773809668669	0.042610490719533045	-0.40138032650406424	-0.2217787524387383	-0.1221129588313554	0.09206837589341688	0.031924231317996446	-0.005784068336677675	0.005107759553122973
