DimR	Family	Layer	Score
PCA	Urotensin receptor	3	0.007
PCA	Urotensin receptor	24	0.007
PCA	Urotensin receptor	23	0.006
PCA	Urotensin receptor	0	0.005
PCA	Urotensin receptor	2	0.005
PCA	Urotensin receptor	17	0.004
PCA	Urotensin receptor	18	0.004
PCA	Urotensin receptor	19	0.004
PCA	Urotensin receptor	20	0.004
PCA	Urotensin receptor	22	0.004
PCA	Urotensin receptor	6	0.004
PCA	Urotensin receptor	11	0.003
PCA	Urotensin receptor	7	0.003
PCA	Urotensin receptor	8	0.003
PCA	Urotensin receptor	16	0.003
PCA	Urotensin receptor	15	0.003
PCA	Urotensin receptor	13	0.003
PCA	Urotensin receptor	14	0.003
PCA	Urotensin receptor	21	0.003
PCA	Urotensin receptor	12	0.003
PCA	Urotensin receptor	10	0.002
PCA	Urotensin receptor	9	0.002
PCA	Calcitonin receptors	10	0.051
PCA	Calcitonin receptors	9	0.049
PCA	Calcitonin receptors	15	0.027
PCA	Calcitonin receptors	21	0.025
PCA	Calcitonin receptors	14	0.023
PCA	Calcitonin receptors	12	0.023
PCA	Calcitonin receptors	13	0.022
PCA	Calcitonin receptors	8	0.021
PCA	Calcitonin receptors	11	0.021
PCA	Calcitonin receptors	16	0.02
PCA	Calcitonin receptors	20	0.02
PCA	Calcitonin receptors	18	0.019
PCA	Calcitonin receptors	17	0.019
PCA	Calcitonin receptors	19	0.016
PCA	Calcitonin receptors	6	0.016
PCA	Calcitonin receptors	22	0.014
PCA	Calcitonin receptors	2	0.013
PCA	Calcitonin receptors	0	0.011
PCA	Calcitonin receptors	23	0.009
PCA	Calcitonin receptors	3	0.008
PCA	Calcitonin receptors	5	0.007
PCA	Calcitonin receptors	24	0.007
PCA	Calcitonin receptors	25	0.007
PCA	Calcitonin receptors	33	0.007
PCA	Calcitonin receptors	26	0.006
PCA	Calcitonin receptors	29	0.006
PCA	Calcitonin receptors	30	0.006
PCA	Calcitonin receptors	31	0.006
PCA	Calcitonin receptors	32	0.006
PCA	Calcitonin receptors	27	0.005
PCA	Calcitonin receptors	28	0.005
PCA	Calcitonin receptors	1	0.004
PCA	Calcitonin receptors	4	0.004
PCA	Calcitonin receptors	7	0.003
PCA	Adenosine receptors	0	0.019
PCA	Adenosine receptors	2	0.017
PCA	Adenosine receptors	22	0.016
PCA	Adenosine receptors	19	0.014
PCA	Adenosine receptors	16	0.013
PCA	Adenosine receptors	20	0.013
PCA	Adenosine receptors	18	0.013
PCA	Adenosine receptors	17	0.013
PCA	Adenosine receptors	21	0.011
PCA	Adenosine receptors	15	0.011
PCA	Adenosine receptors	10	0.008
PCA	Adenosine receptors	9	0.008
PCA	Adenosine receptors	33	0.007
PCA	Adenosine receptors	6	0.005
PCA	Adenosine receptors	5	0.005
PCA	Adenosine receptors	3	0.004
PCA	Adenosine receptors	30	0.003
PCA	Adenosine receptors	26	0.003
PCA	Adenosine receptors	32	0.002
PCA	Adenosine receptors	31	0.002
PCA	Adenosine receptors	29	0.002
PCA	Adenosine receptors	28	0.002
PCA	Adenosine receptors	27	0.001
PCA	Adenosine receptors	13	0.0
PCA	Adenosine receptors	25	0.0
PCA	Adenosine receptors	23	0.0
PCA	Adenosine receptors	24	0.0
PCA	Adenosine receptors	14	0.0
PCA	Adenosine receptors	11	0.0
PCA	Adenosine receptors	4	0.0
PCA	Adenosine receptors	1	0.0
PCA	Adenosine receptors	7	0.0
PCA	Adenosine receptors	12	0.0
PCA	Adenosine receptors	8	0.0
PCA	QRFP receptor	4	0.018
PCA	QRFP receptor	0	0.011
PCA	QRFP receptor	30	0.009
PCA	QRFP receptor	26	0.009
PCA	QRFP receptor	25	0.008
PCA	QRFP receptor	33	0.008
PCA	QRFP receptor	5	0.008
PCA	QRFP receptor	3	0.007
PCA	QRFP receptor	24	0.007
PCA	QRFP receptor	32	0.006
PCA	QRFP receptor	31	0.006
PCA	QRFP receptor	29	0.006
PCA	QRFP receptor	23	0.006
PCA	QRFP receptor	2	0.005
PCA	QRFP receptor	28	0.005
PCA	QRFP receptor	27	0.005
PCA	QRFP receptor	6	0.004
PCA	QRFP receptor	19	0.004
PCA	QRFP receptor	22	0.004
PCA	QRFP receptor	20	0.004
PCA	QRFP receptor	18	0.004
PCA	QRFP receptor	1	0.004
PCA	QRFP receptor	17	0.004
PCA	QRFP receptor	7	0.003
PCA	QRFP receptor	21	0.003
PCA	QRFP receptor	16	0.003
PCA	QRFP receptor	15	0.003
PCA	QRFP receptor	14	0.003
PCA	QRFP receptor	13	0.003
PCA	QRFP receptor	12	0.003
PCA	QRFP receptor	11	0.003
PCA	QRFP receptor	8	0.003
PCA	QRFP receptor	10	0.002
PCA	QRFP receptor	9	0.002
PCA	P2Y receptors	0	0.036
PCA	P2Y receptors	2	0.032
PCA	P2Y receptors	19	0.027
PCA	P2Y receptors	17	0.025
PCA	P2Y receptors	16	0.024
PCA	P2Y receptors	20	0.024
PCA	P2Y receptors	18	0.024
PCA	P2Y receptors	7	0.023
PCA	P2Y receptors	8	0.023
PCA	P2Y receptors	11	0.023
PCA	P2Y receptors	12	0.022
PCA	P2Y receptors	13	0.022
PCA	P2Y receptors	14	0.022
PCA	P2Y receptors	21	0.021
PCA	P2Y receptors	15	0.02
PCA	P2Y receptors	33	0.019
PCA	P2Y receptors	23	0.018
PCA	P2Y receptors	10	0.014
PCA	P2Y receptors	9	0.014
PCA	P2Y receptors	24	0.01
PCA	P2Y receptors	27	0.01
PCA	P2Y receptors	28	0.01
PCA	P2Y receptors	32	0.008
PCA	P2Y receptors	31	0.008
PCA	P2Y receptors	22	0.008
PCA	P2Y receptors	29	0.007
PCA	P2Y receptors	6	0.006
PCA	P2Y receptors	26	0.006
PCA	P2Y receptors	30	0.005
PCA	P2Y receptors	4	0.004
PCA	P2Y receptors	25	0.004
PCA	P2Y receptors	3	0.004
PCA	P2Y receptors	5	0.0
PCA	P2Y receptors	1	0.0
PCA	Melanocortin receptors	27	0.024
PCA	Melanocortin receptors	0	0.023
PCA	Melanocortin receptors	2	0.021
PCA	Melanocortin receptors	22	0.02
PCA	Melanocortin receptors	19	0.018
PCA	Melanocortin receptors	4	0.017
PCA	Melanocortin receptors	16	0.016
PCA	Melanocortin receptors	20	0.016
PCA	Melanocortin receptors	18	0.016
PCA	Melanocortin receptors	17	0.016
PCA	Melanocortin receptors	12	0.015
PCA	Melanocortin receptors	13	0.015
PCA	Melanocortin receptors	14	0.015
PCA	Melanocortin receptors	11	0.015
PCA	Melanocortin receptors	8	0.015
PCA	Melanocortin receptors	21	0.014
PCA	Melanocortin receptors	15	0.013
PCA	Melanocortin receptors	10	0.01
PCA	Melanocortin receptors	9	0.01
PCA	Melanocortin receptors	5	0.009
PCA	Melanocortin receptors	25	0.007
PCA	Melanocortin receptors	33	0.007
PCA	Melanocortin receptors	29	0.005
PCA	Melanocortin receptors	28	0.004
PCA	Melanocortin receptors	31	0.004
PCA	Melanocortin receptors	32	0.004
PCA	Melanocortin receptors	23	0.002
PCA	Melanocortin receptors	6	0.001
PCA	Melanocortin receptors	1	0.001
PCA	Melanocortin receptors	24	0.001
PCA	Melanocortin receptors	7	0.0
PCA	Melanocortin receptors	26	0.0
PCA	Melanocortin receptors	3	0.0
PCA	Melanocortin receptors	30	0.0
PCA	Endothelin receptors	1	0.029
PCA	Endothelin receptors	0	0.022
PCA	Endothelin receptors	10	0.022
PCA	Endothelin receptors	9	0.021
PCA	Endothelin receptors	2	0.009
PCA	Endothelin receptors	15	0.008
PCA	Endothelin receptors	21	0.007
PCA	Endothelin receptors	12	0.006
PCA	Endothelin receptors	13	0.006
PCA	Endothelin receptors	14	0.006
PCA	Endothelin receptors	16	0.005
PCA	Endothelin receptors	7	0.005
PCA	Endothelin receptors	8	0.005
PCA	Endothelin receptors	11	0.005
PCA	Endothelin receptors	20	0.004
PCA	Endothelin receptors	18	0.004
PCA	Endothelin receptors	17	0.004
PCA	Endothelin receptors	4	0.004
PCA	Endothelin receptors	6	0.003
PCA	Endothelin receptors	19	0.003
PCA	Endothelin receptors	22	0.002
PCA	Endothelin receptors	27	0.001
PCA	Endothelin receptors	28	0.001
PCA	Endothelin receptors	32	0.0
PCA	Endothelin receptors	31	0.0
PCA	Endothelin receptors	30	0.0
PCA	Endothelin receptors	29	0.0
PCA	Endothelin receptors	25	0.0
PCA	Endothelin receptors	26	0.0
PCA	Endothelin receptors	5	0.0
PCA	Endothelin receptors	24	0.0
PCA	Endothelin receptors	23	0.0
PCA	Endothelin receptors	3	0.0
PCA	Endothelin receptors	33	0.0
PCA	Hydroxycarboxylic acid receptors	1	0.042
PCA	Hydroxycarboxylic acid receptors	23	0.018
PCA	Hydroxycarboxylic acid receptors	0	0.015
PCA	Hydroxycarboxylic acid receptors	2	0.013
PCA	Hydroxycarboxylic acid receptors	22	0.012
PCA	Hydroxycarboxylic acid receptors	4	0.011
PCA	Hydroxycarboxylic acid receptors	19	0.011
PCA	Hydroxycarboxylic acid receptors	11	0.01
PCA	Hydroxycarboxylic acid receptors	20	0.01
PCA	Hydroxycarboxylic acid receptors	18	0.01
PCA	Hydroxycarboxylic acid receptors	16	0.01
PCA	Hydroxycarboxylic acid receptors	17	0.01
PCA	Hydroxycarboxylic acid receptors	8	0.01
PCA	Hydroxycarboxylic acid receptors	7	0.01
PCA	Hydroxycarboxylic acid receptors	12	0.009
PCA	Hydroxycarboxylic acid receptors	13	0.009
PCA	Hydroxycarboxylic acid receptors	21	0.009
PCA	Hydroxycarboxylic acid receptors	14	0.009
PCA	Hydroxycarboxylic acid receptors	15	0.008
PCA	Hydroxycarboxylic acid receptors	9	0.006
PCA	Hydroxycarboxylic acid receptors	10	0.006
PCA	Hydroxycarboxylic acid receptors	27	0.006
PCA	Hydroxycarboxylic acid receptors	28	0.005
PCA	Hydroxycarboxylic acid receptors	32	0.004
PCA	Hydroxycarboxylic acid receptors	31	0.004
PCA	Hydroxycarboxylic acid receptors	29	0.004
PCA	Hydroxycarboxylic acid receptors	25	0.003
PCA	Hydroxycarboxylic acid receptors	26	0.003
PCA	Hydroxycarboxylic acid receptors	30	0.003
PCA	Hydroxycarboxylic acid receptors	5	0.002
PCA	Hydroxycarboxylic acid receptors	24	0.002
PCA	Hydroxycarboxylic acid receptors	3	0.001
PCA	Hydroxycarboxylic acid receptors	33	0.001
PCA	Hydroxycarboxylic acid receptors	6	0.0
PCA	Glycoprotein hormone receptors	21	0.07
PCA	Glycoprotein hormone receptors	11	0.058
PCA	Glycoprotein hormone receptors	20	0.056
PCA	Glycoprotein hormone receptors	18	0.055
PCA	Glycoprotein hormone receptors	17	0.054
PCA	Glycoprotein hormone receptors	19	0.047
PCA	Glycoprotein hormone receptors	22	0.039
PCA	Glycoprotein hormone receptors	2	0.037
PCA	Glycoprotein hormone receptors	0	0.032
PCA	Glycoprotein hormone receptors	15	0.025
PCA	Glycoprotein hormone receptors	23	0.025
PCA	Glycoprotein hormone receptors	24	0.021
PCA	Glycoprotein hormone receptors	12	0.02
PCA	Glycoprotein hormone receptors	13	0.02
PCA	Glycoprotein hormone receptors	14	0.02
PCA	Glycoprotein hormone receptors	25	0.019
PCA	Glycoprotein hormone receptors	26	0.018
PCA	Glycoprotein hormone receptors	30	0.018
PCA	Glycoprotein hormone receptors	8	0.018
PCA	Glycoprotein hormone receptors	29	0.017
PCA	Glycoprotein hormone receptors	7	0.017
PCA	Glycoprotein hormone receptors	16	0.017
PCA	Glycoprotein hormone receptors	31	0.016
PCA	Glycoprotein hormone receptors	32	0.016
PCA	Glycoprotein hormone receptors	28	0.015
PCA	Glycoprotein hormone receptors	27	0.015
PCA	Glycoprotein hormone receptors	4	0.014
PCA	Glycoprotein hormone receptors	9	0.012
PCA	Glycoprotein hormone receptors	10	0.012
PCA	Glycoprotein hormone receptors	6	0.012
PCA	Glycoprotein hormone receptors	3	0.003
PCA	Glycoprotein hormone receptors	33	0.003
PCA	Glycoprotein hormone receptors	5	0.002
PCA	Glycoprotein hormone receptors	1	0.0
PCA	Acetylcholine receptors (muscarinic)	0	0.051
PCA	Acetylcholine receptors (muscarinic)	33	0.038
PCA	Acetylcholine receptors (muscarinic)	10	0.03
PCA	Acetylcholine receptors (muscarinic)	30	0.029
PCA	Acetylcholine receptors (muscarinic)	9	0.028
PCA	Acetylcholine receptors (muscarinic)	22	0.028
PCA	Acetylcholine receptors (muscarinic)	26	0.028
PCA	Acetylcholine receptors (muscarinic)	29	0.027
PCA	Acetylcholine receptors (muscarinic)	32	0.026
PCA	Acetylcholine receptors (muscarinic)	31	0.026
PCA	Acetylcholine receptors (muscarinic)	27	0.024
PCA	Acetylcholine receptors (muscarinic)	28	0.024
PCA	Acetylcholine receptors (muscarinic)	8	0.022
PCA	Acetylcholine receptors (muscarinic)	23	0.013
PCA	Acetylcholine receptors (muscarinic)	24	0.009
PCA	Acetylcholine receptors (muscarinic)	15	0.009
PCA	Acetylcholine receptors (muscarinic)	21	0.008
PCA	Acetylcholine receptors (muscarinic)	2	0.008
PCA	Acetylcholine receptors (muscarinic)	25	0.007
PCA	Acetylcholine receptors (muscarinic)	14	0.006
PCA	Acetylcholine receptors (muscarinic)	12	0.006
PCA	Acetylcholine receptors (muscarinic)	13	0.006
PCA	Acetylcholine receptors (muscarinic)	16	0.005
PCA	Acetylcholine receptors (muscarinic)	11	0.005
PCA	Acetylcholine receptors (muscarinic)	7	0.005
PCA	Acetylcholine receptors (muscarinic)	18	0.004
PCA	Acetylcholine receptors (muscarinic)	20	0.004
PCA	Acetylcholine receptors (muscarinic)	17	0.004
PCA	Acetylcholine receptors (muscarinic)	4	0.003
PCA	Acetylcholine receptors (muscarinic)	19	0.002
PCA	Acetylcholine receptors (muscarinic)	6	0.002
PCA	Acetylcholine receptors (muscarinic)	1	0.001
PCA	Acetylcholine receptors (muscarinic)	5	0.001
PCA	Acetylcholine receptors (muscarinic)	3	0.0
PCA	Lysophospholipid (LPA) receptors	0	0.028
PCA	Lysophospholipid (LPA) receptors	2	0.025
PCA	Lysophospholipid (LPA) receptors	22	0.024
PCA	Lysophospholipid (LPA) receptors	19	0.021
PCA	Lysophospholipid (LPA) receptors	6	0.021
PCA	Lysophospholipid (LPA) receptors	18	0.019
PCA	Lysophospholipid (LPA) receptors	20	0.019
PCA	Lysophospholipid (LPA) receptors	17	0.019
PCA	Lysophospholipid (LPA) receptors	8	0.018
PCA	Lysophospholipid (LPA) receptors	16	0.018
PCA	Lysophospholipid (LPA) receptors	7	0.018
PCA	Lysophospholipid (LPA) receptors	11	0.018
PCA	Lysophospholipid (LPA) receptors	12	0.017
PCA	Lysophospholipid (LPA) receptors	13	0.017
PCA	Lysophospholipid (LPA) receptors	14	0.017
PCA	Lysophospholipid (LPA) receptors	21	0.016
PCA	Lysophospholipid (LPA) receptors	15	0.016
PCA	Lysophospholipid (LPA) receptors	24	0.014
PCA	Lysophospholipid (LPA) receptors	9	0.011
PCA	Lysophospholipid (LPA) receptors	33	0.011
PCA	Lysophospholipid (LPA) receptors	10	0.011
PCA	Lysophospholipid (LPA) receptors	23	0.01
PCA	Lysophospholipid (LPA) receptors	32	0.009
PCA	Lysophospholipid (LPA) receptors	31	0.008
PCA	Lysophospholipid (LPA) receptors	29	0.007
PCA	Lysophospholipid (LPA) receptors	26	0.006
PCA	Lysophospholipid (LPA) receptors	30	0.006
PCA	Lysophospholipid (LPA) receptors	25	0.005
PCA	Lysophospholipid (LPA) receptors	5	0.004
PCA	Lysophospholipid (LPA) receptors	1	0.003
PCA	Lysophospholipid (LPA) receptors	3	0.002
PCA	Lysophospholipid (LPA) receptors	27	0.002
PCA	Lysophospholipid (LPA) receptors	28	0.002
PCA	Lysophospholipid (LPA) receptors	4	0.001
PCA	Tachykinin receptors	33	0.024
PCA	Tachykinin receptors	32	0.016
PCA	Tachykinin receptors	31	0.016
PCA	Tachykinin receptors	28	0.015
PCA	Tachykinin receptors	27	0.015
PCA	Tachykinin receptors	9	0.012
PCA	Tachykinin receptors	10	0.012
PCA	Tachykinin receptors	19	0.012
PCA	Tachykinin receptors	1	0.01
PCA	Tachykinin receptors	22	0.009
PCA	Tachykinin receptors	2	0.008
PCA	Tachykinin receptors	23	0.003
PCA	Tachykinin receptors	3	0.003
PCA	Tachykinin receptors	15	0.003
PCA	Tachykinin receptors	21	0.002
PCA	Tachykinin receptors	24	0.002
PCA	Tachykinin receptors	5	0.002
PCA	Tachykinin receptors	13	0.002
PCA	Tachykinin receptors	12	0.002
PCA	Tachykinin receptors	14	0.002
PCA	Tachykinin receptors	26	0.001
PCA	Tachykinin receptors	25	0.001
PCA	Tachykinin receptors	30	0.001
PCA	Tachykinin receptors	17	0.001
PCA	Tachykinin receptors	20	0.001
PCA	Tachykinin receptors	18	0.001
PCA	Tachykinin receptors	16	0.001
PCA	Tachykinin receptors	11	0.001
PCA	Tachykinin receptors	8	0.001
PCA	Tachykinin receptors	7	0.001
PCA	Tachykinin receptors	4	0.001
PCA	Tachykinin receptors	29	0.0
PCA	Tachykinin receptors	6	0.0
PCA	Tachykinin receptors	0	0.0
PCA	Oxoglutarate receptor	2	0.013
PCA	Oxoglutarate receptor	28	0.011
PCA	Oxoglutarate receptor	27	0.011
PCA	Oxoglutarate receptor	32	0.01
PCA	Oxoglutarate receptor	31	0.01
PCA	Oxoglutarate receptor	30	0.009
PCA	Oxoglutarate receptor	29	0.009
PCA	Oxoglutarate receptor	26	0.009
PCA	Oxoglutarate receptor	3	0.008
PCA	Oxoglutarate receptor	5	0.008
PCA	Oxoglutarate receptor	25	0.008
PCA	Oxoglutarate receptor	33	0.007
PCA	Oxoglutarate receptor	24	0.007
PCA	Oxoglutarate receptor	23	0.006
PCA	Oxoglutarate receptor	0	0.005
PCA	Oxoglutarate receptor	17	0.004
PCA	Oxoglutarate receptor	1	0.004
PCA	Oxoglutarate receptor	18	0.004
PCA	Oxoglutarate receptor	19	0.004
PCA	Oxoglutarate receptor	20	0.004
PCA	Oxoglutarate receptor	4	0.004
PCA	Oxoglutarate receptor	22	0.004
PCA	Oxoglutarate receptor	6	0.004
PCA	Oxoglutarate receptor	11	0.003
PCA	Oxoglutarate receptor	7	0.003
PCA	Oxoglutarate receptor	8	0.003
PCA	Oxoglutarate receptor	15	0.003
PCA	Oxoglutarate receptor	12	0.003
PCA	Oxoglutarate receptor	16	0.003
PCA	Oxoglutarate receptor	14	0.003
PCA	Oxoglutarate receptor	21	0.003
PCA	Oxoglutarate receptor	13	0.003
PCA	Oxoglutarate receptor	10	0.002
PCA	Oxoglutarate receptor	9	0.002
PCA	Neurotensin receptors	1	0.029
PCA	Neurotensin receptors	3	0.013
PCA	Neurotensin receptors	22	0.009
PCA	Neurotensin receptors	2	0.009
PCA	Neurotensin receptors	19	0.008
PCA	Neurotensin receptors	6	0.008
PCA	Neurotensin receptors	16	0.007
PCA	Neurotensin receptors	20	0.007
PCA	Neurotensin receptors	18	0.007
PCA	Neurotensin receptors	17	0.007
PCA	Neurotensin receptors	8	0.007
PCA	Neurotensin receptors	7	0.007
PCA	Neurotensin receptors	11	0.007
PCA	Neurotensin receptors	12	0.006
PCA	Neurotensin receptors	13	0.006
PCA	Neurotensin receptors	14	0.006
PCA	Neurotensin receptors	15	0.006
PCA	Neurotensin receptors	21	0.006
PCA	Neurotensin receptors	10	0.004
PCA	Neurotensin receptors	9	0.004
PCA	Neurotensin receptors	4	0.004
PCA	Neurotensin receptors	27	0.001
PCA	Neurotensin receptors	28	0.001
PCA	Neurotensin receptors	0	0.001
PCA	Neurotensin receptors	24	0.0
PCA	Neurotensin receptors	25	0.0
PCA	Neurotensin receptors	26	0.0
PCA	Neurotensin receptors	23	0.0
PCA	Neurotensin receptors	5	0.0
PCA	Neurotensin receptors	29	0.0
PCA	Neurotensin receptors	30	0.0
PCA	Neurotensin receptors	31	0.0
PCA	Neurotensin receptors	32	0.0
PCA	Neurotensin receptors	33	0.0
PCA	Relaxin family peptide receptors	11	0.032
PCA	Relaxin family peptide receptors	2	0.016
PCA	Relaxin family peptide receptors	1	0.016
PCA	Relaxin family peptide receptors	0	0.013
PCA	Relaxin family peptide receptors	21	0.013
PCA	Relaxin family peptide receptors	12	0.011
PCA	Relaxin family peptide receptors	14	0.011
PCA	Relaxin family peptide receptors	13	0.011
PCA	Relaxin family peptide receptors	8	0.01
PCA	Relaxin family peptide receptors	20	0.009
PCA	Relaxin family peptide receptors	7	0.009
PCA	Relaxin family peptide receptors	18	0.008
PCA	Relaxin family peptide receptors	17	0.008
PCA	Relaxin family peptide receptors	10	0.007
PCA	Relaxin family peptide receptors	3	0.007
PCA	Relaxin family peptide receptors	9	0.007
PCA	Relaxin family peptide receptors	19	0.006
PCA	Relaxin family peptide receptors	6	0.005
PCA	Relaxin family peptide receptors	5	0.005
PCA	Relaxin family peptide receptors	25	0.004
PCA	Relaxin family peptide receptors	22	0.003
PCA	Relaxin family peptide receptors	30	0.003
PCA	Relaxin family peptide receptors	26	0.003
PCA	Relaxin family peptide receptors	29	0.002
PCA	Relaxin family peptide receptors	32	0.002
PCA	Relaxin family peptide receptors	31	0.002
PCA	Relaxin family peptide receptors	28	0.002
PCA	Relaxin family peptide receptors	15	0.001
PCA	Relaxin family peptide receptors	27	0.001
PCA	Relaxin family peptide receptors	23	0.0
PCA	Relaxin family peptide receptors	24	0.0
PCA	Relaxin family peptide receptors	4	0.0
PCA	Relaxin family peptide receptors	16	0.0
PCA	Relaxin family peptide receptors	33	0.0
PCA	Motilin receptor	1	0.015
PCA	Motilin receptor	23	0.009
PCA	Motilin receptor	33	0.008
PCA	Motilin receptor	3	0.007
PCA	Motilin receptor	5	0.007
PCA	Motilin receptor	25	0.007
PCA	Motilin receptor	24	0.007
PCA	Motilin receptor	32	0.006
PCA	Motilin receptor	31	0.006
PCA	Motilin receptor	30	0.006
PCA	Motilin receptor	29	0.006
PCA	Motilin receptor	26	0.006
PCA	Motilin receptor	28	0.005
PCA	Motilin receptor	27	0.005
PCA	Motilin receptor	0	0.005
PCA	Motilin receptor	2	0.005
PCA	Motilin receptor	17	0.004
PCA	Motilin receptor	18	0.004
PCA	Motilin receptor	19	0.004
PCA	Motilin receptor	20	0.004
PCA	Motilin receptor	4	0.004
PCA	Motilin receptor	22	0.004
PCA	Motilin receptor	6	0.004
PCA	Motilin receptor	8	0.003
PCA	Motilin receptor	7	0.003
PCA	Motilin receptor	15	0.003
PCA	Motilin receptor	11	0.003
PCA	Motilin receptor	16	0.003
PCA	Motilin receptor	13	0.003
PCA	Motilin receptor	21	0.003
PCA	Motilin receptor	14	0.003
PCA	Motilin receptor	12	0.003
PCA	Motilin receptor	10	0.002
PCA	Motilin receptor	9	0.002
PCA	Leukotriene receptors	0	0.028
PCA	Leukotriene receptors	2	0.025
PCA	Leukotriene receptors	25	0.018
PCA	Leukotriene receptors	5	0.015
PCA	Leukotriene receptors	3	0.011
PCA	Leukotriene receptors	23	0.01
PCA	Leukotriene receptors	30	0.006
PCA	Leukotriene receptors	26	0.006
PCA	Leukotriene receptors	1	0.003
PCA	Leukotriene receptors	24	0.003
PCA	Leukotriene receptors	22	0.003
PCA	Leukotriene receptors	28	0.002
PCA	Leukotriene receptors	27	0.002
PCA	Leukotriene receptors	19	0.002
PCA	Leukotriene receptors	33	0.002
PCA	Leukotriene receptors	10	0.002
PCA	Leukotriene receptors	9	0.002
PCA	Leukotriene receptors	32	0.001
PCA	Leukotriene receptors	31	0.001
PCA	Leukotriene receptors	4	0.001
PCA	Leukotriene receptors	29	0.001
PCA	Leukotriene receptors	6	0.001
PCA	Leukotriene receptors	7	0.001
PCA	Leukotriene receptors	8	0.001
PCA	Leukotriene receptors	17	0.001
PCA	Leukotriene receptors	16	0.001
PCA	Leukotriene receptors	11	0.001
PCA	Leukotriene receptors	20	0.001
PCA	Leukotriene receptors	18	0.001
PCA	Leukotriene receptors	12	0.0
PCA	Leukotriene receptors	21	0.0
PCA	Leukotriene receptors	13	0.0
PCA	Leukotriene receptors	14	0.0
PCA	Leukotriene receptors	15	0.0
PCA	Chemokine receptors	0	0.072
PCA	Chemokine receptors	18	0.048
PCA	Chemokine receptors	20	0.047
PCA	Chemokine receptors	11	0.046
PCA	Chemokine receptors	13	0.044
PCA	Chemokine receptors	12	0.043
PCA	Chemokine receptors	14	0.043
PCA	Chemokine receptors	21	0.041
PCA	Chemokine receptors	15	0.039
PCA	Chemokine receptors	2	0.037
PCA	Chemokine receptors	22	0.033
PCA	Chemokine receptors	19	0.027
PCA	Chemokine receptors	17	0.022
PCA	Chemokine receptors	16	0.02
PCA	Chemokine receptors	7	0.02
PCA	Chemokine receptors	29	0.02
PCA	Chemokine receptors	33	0.019
PCA	Chemokine receptors	8	0.019
PCA	Chemokine receptors	27	0.019
PCA	Chemokine receptors	28	0.018
PCA	Chemokine receptors	26	0.017
PCA	Chemokine receptors	30	0.015
PCA	Chemokine receptors	32	0.014
PCA	Chemokine receptors	31	0.014
PCA	Chemokine receptors	25	0.014
PCA	Chemokine receptors	4	0.011
PCA	Chemokine receptors	24	0.009
PCA	Chemokine receptors	5	0.005
PCA	Chemokine receptors	23	0.004
PCA	Chemokine receptors	10	0.003
PCA	Chemokine receptors	3	0.002
PCA	Chemokine receptors	1	0.002
PCA	Chemokine receptors	6	0.001
PCA	Chemokine receptors	9	0.0
PCA	Glucagon receptor family	0	0.061
PCA	Glucagon receptor family	22	0.038
PCA	Glucagon receptor family	4	0.02
PCA	Glucagon receptor family	23	0.019
PCA	Glucagon receptor family	2	0.015
PCA	Glucagon receptor family	24	0.014
PCA	Glucagon receptor family	20	0.012
PCA	Glucagon receptor family	25	0.011
PCA	Glucagon receptor family	26	0.01
PCA	Glucagon receptor family	30	0.01
PCA	Glucagon receptor family	29	0.009
PCA	Glucagon receptor family	19	0.008
PCA	Glucagon receptor family	31	0.008
PCA	Glucagon receptor family	32	0.008
PCA	Glucagon receptor family	28	0.006
PCA	Glucagon receptor family	15	0.006
PCA	Glucagon receptor family	27	0.006
PCA	Glucagon receptor family	21	0.005
PCA	Glucagon receptor family	33	0.005
PCA	Glucagon receptor family	3	0.005
PCA	Glucagon receptor family	14	0.003
PCA	Glucagon receptor family	13	0.003
PCA	Glucagon receptor family	12	0.003
PCA	Glucagon receptor family	8	0.003
PCA	Glucagon receptor family	5	0.003
PCA	Glucagon receptor family	18	0.002
PCA	Glucagon receptor family	16	0.002
PCA	Glucagon receptor family	11	0.002
PCA	Glucagon receptor family	10	0.002
PCA	Glucagon receptor family	9	0.002
PCA	Glucagon receptor family	6	0.002
PCA	Glucagon receptor family	17	0.002
PCA	Glucagon receptor family	7	0.001
PCA	Glucagon receptor family	1	0.0
PCA	Bile acid receptor	1	0.015
PCA	Bile acid receptor	28	0.011
PCA	Bile acid receptor	27	0.011
PCA	Bile acid receptor	32	0.01
PCA	Bile acid receptor	31	0.01
PCA	Bile acid receptor	30	0.009
PCA	Bile acid receptor	29	0.009
PCA	Bile acid receptor	26	0.009
PCA	Bile acid receptor	3	0.008
PCA	Bile acid receptor	25	0.008
PCA	Bile acid receptor	33	0.007
PCA	Bile acid receptor	5	0.007
PCA	Bile acid receptor	24	0.007
PCA	Bile acid receptor	23	0.006
PCA	Bile acid receptor	0	0.005
PCA	Bile acid receptor	2	0.005
PCA	Bile acid receptor	17	0.004
PCA	Bile acid receptor	18	0.004
PCA	Bile acid receptor	19	0.004
PCA	Bile acid receptor	20	0.004
PCA	Bile acid receptor	4	0.004
PCA	Bile acid receptor	22	0.004
PCA	Bile acid receptor	6	0.004
PCA	Bile acid receptor	8	0.003
PCA	Bile acid receptor	7	0.003
PCA	Bile acid receptor	15	0.003
PCA	Bile acid receptor	11	0.003
PCA	Bile acid receptor	16	0.003
PCA	Bile acid receptor	13	0.003
PCA	Bile acid receptor	21	0.003
