Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13
ADGRE4P	-	-	-	-	NA	classB	0.5894676446914673	0.34290724992752075	0.1370854377746582	0.32791751623153687	0.2511979043483734	0.3702859878540039	0.38513630628585815	0.3214357793331146	0.6371923685073853	0.6793191432952881	0.6642473936080933	0.22998559474945068	0.22436107695102692
VIPR1	-	-	Not-coupled	-	VIP and PACAP receptors	classB	0.612795889377594	0.27702584862709045	0.24189393222332	0.3251877427101135	0.2874608337879181	0.4074658155441284	0.2862488925457001	0.33015066385269165	0.6488020420074463	0.5207796096801758	0.6022189855575562	0.21448959410190582	0.35333380103111267
GPR39	-	-	Coupled	-	Class A Orphans	classA	0.6103516817092896	0.2871629595756531	0.16778939962387085	0.3843400180339813	0.2908979058265686	0.6655339002609253	0.6472443342208862	0.32779252529144287	0.2855772376060486	0.4200161099433899	0.8051028251647949	0.42988312244415283	0.506854772567749
GPR61	-	-	-	-	Class A Orphans	classA	0.6068320274353027	0.21373289823532104	0.34400346875190735	0.34320953488349915	0.25128042697906494	0.512296736240387	0.45023226737976074	0.4300265908241272	0.40870243310928345	0.8070926070213318	0.9416844844818115	0.4630698561668396	0.493539959192276
ADRA2B	-	-	Coupled	-	Adrenoceptors	classA	0.6483315229415894	0.17502179741859436	0.35726872086524963	0.3865652084350586	0.4119469225406647	0.6743762493133545	0.25839728116989136	0.42231783270835876	0.5454655885696411	0.23893949389457703	0.5993489027023315	0.20320245623588562	0.37415990233421326
CCKBR	-	-	-	-	Cholecystokinin receptors	classA	0.6034219861030579	0.17130225896835327	0.4036555290222168	0.3547639548778534	0.24076399207115173	0.5359015464782715	0.4353901445865631	0.5129333734512329	0.3941393792629242	0.4972367286682129	0.7346599698066711	0.45439600944519043	0.22239449620246887
DRD1	-	-	Coupled	-	Dopamine receptors	classA	0.5942714810371399	0.2875440716743469	0.15838028490543365	0.44230854511260986	0.4094080924987793	0.7167388200759888	0.44109269976615906	0.5377877950668335	0.3258134722709656	0.7368103265762329	0.4531730115413666	0.19574479758739471	0.4220861494541168
NPY5R	-	-	Coupled	-	Neuropeptide Y receptors	classA	0.553239107131958	0.3516274690628052	0.08253270387649536	0.40708544850349426	0.20079392194747925	0.49740156531333923	0.6533719301223755	0.33708661794662476	0.4526701867580414	0.43014246225357056	0.6380984783172607	0.3899792432785034	0.3372471332550049
HRH3	-	-	-	-	Histamine receptors	classA	0.6268508434295654	0.14993387460708618	0.436280220746994	0.3741028606891632	0.3581833839416504	0.6606023907661438	0.407016783952713	0.32055947184562683	0.6598211526870728	0.5989418625831604	0.3086138963699341	0.24005265533924103	0.41049206256866455
HCRTR2	-	-	Coupled	-	Orexin receptors	classA	0.5716845989227295	0.2970871925354004	0.11796098947525024	0.44380655884742737	0.37126877903938293	0.5490260720252991	0.3345969319343567	0.5850677490234375	0.3702927529811859	0.35801178216934204	0.7482914328575134	0.4316777288913727	0.42672979831695557
CRHR1	-	-	Coupled	-	Corticotropin-releasing factor receptors	classB	0.566474974155426	0.2843846082687378	0.17319612205028534	0.4166203737258911	0.3272911012172699	0.45184725522994995	0.2650900185108185	0.5091844797134399	0.6297100186347961	0.46573832631111145	0.593788743019104	0.37560978531837463	0.2806280851364136
DRD2	-	-	Coupled	Not-coupled	Dopamine receptors	classA	0.580267071723938	0.2950614094734192	0.10421490669250488	0.4697307050228119	0.4146456718444824	0.665367841720581	0.3874143958091736	0.5778970718383789	0.3149092197418213	0.12587428092956543	0.5691612958908081	0.45262038707733154	0.45374321937561035
EDNRB	-	-	-	-	Endothelin receptors	classA	0.5667426586151123	0.28393638134002686	0.1932530552148819	0.41424036026000977	0.2897363007068634	0.5047822594642639	0.3787263333797455	0.5036722421646118	0.47378265857696533	0.26303631067276	0.41556495428085327	0.22447553277015686	0.37330812215805054
GPRC5C	-	-	-	-	NA	classC	0.578755259513855	0.2097620964050293	0.32417070865631104	0.41786327958106995	0.38008785247802734	0.48345255851745605	0.18263602256774902	0.6120420694351196	0.545279860496521	0.6758289337158203	0.5052714943885803	0.31145212054252625	0.4339408874511719
SCTR	-	-	-	-	Glucagon receptor family	classB	0.5442012548446655	0.2748648524284363	0.23060491681098938	0.3997545838356018	0.16205519437789917	0.3168777823448181	0.4750349819660187	0.4106607139110565	0.5753288865089417	0.3385258615016937	0.7231389284133911	0.3349136710166931	0.30868110060691833
HTR6	-	-	-	-	5-Hydroxytryptamine receptors	classA	0.5851240754127502	0.13772034645080566	0.49501562118530273	0.35057640075683594	0.17689144611358643	0.48186004161834717	0.5194319486618042	0.4924911558628082	0.39228180050849915	0.5028256773948669	0.31629645824432373	0.3047648072242737	0.6496220231056213
VIPR2	-	-	-	-	VIP and PACAP receptors	classB	0.5459437966346741	0.2936333417892456	0.1814519166946411	0.42634227871894836	0.26176583766937256	0.4556524157524109	0.5514298677444458	0.3621237277984619	0.6036999821662903	0.552629828453064	0.6903951168060303	0.4095708429813385	0.3656943738460541
GPR150	-	-	-	-	NA	classA	0.6240953207015991	0.0	0.7046780586242676	0.3773528039455414	0.3209976851940155	0.5571261048316956	0.2645304203033447	0.5075271129608154	0.625220537185669	0.10046294331550598	0.3638309836387634	0.3829144239425659	0.5153273940086365
GPR22	-	-	-	-	Class A Orphans	classA	0.4899883270263672	0.38365745544433594	0.0	0.49941736459732056	0.2837200164794922	0.4648181200027466	0.5196838974952698	0.6426048278808594	0.23377324640750885	0.386189341545105	0.5359472632408142	0.43533429503440857	0.18101970851421356
QRFPR	-	-	-	-	QRFP receptor	classA	0.500819981098175	0.3273715078830719	0.08241152763366699	0.504664957523346	0.34828701615333557	0.3845145106315613	0.24725081026554108	0.731003999710083	0.35114163160324097	0.13254541158676147	0.5215939879417419	0.4197193682193756	0.2016284316778183
NPFFR1	-	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	0.5465517044067383	0.18558764457702637	0.341295450925827	0.4666886031627655	0.37866389751434326	0.5311296582221985	0.3606518507003784	0.5851449966430664	0.4913257658481598	0.3857618272304535	0.45081663131713867	0.5667796730995178	0.5361621975898743
CCKAR	-	-	Coupled	-	Cholecystokinin receptors	classA	0.5277494788169861	0.2810053527355194	0.1987503618001938	0.49675023555755615	0.37213969230651855	0.6788917779922485	0.638461172580719	0.3591790795326233	0.46128830313682556	0.402596116065979	0.3192315995693207	0.4519908130168915	0.41680142283439636
EDNRA	-	-	Coupled	Not-coupled	Endothelin receptors	classA	0.4917760193347931	0.34169119596481323	0.10004109144210815	0.5122339129447937	0.35767263174057007	0.4496147036552429	0.4615512490272522	0.4802883267402649	0.5567275285720825	0.40185874700546265	0.44657108187675476	0.4131220579147339	0.36317962408065796
NMUR1	-	-	-	-	Neuromedin U receptors	classA	0.5064874291419983	0.19153833389282227	0.38973677158355713	0.44724830985069275	0.22384268045425415	0.2859284579753876	0.46567708253860474	0.5390497446060181	0.5293217897415161	0.35307562351226807	0.7893368005752563	0.6449671983718872	0.2755824029445648
HCRTR1	-	-	-	Coupled	Orexin receptors	classA	0.5166832208633423	0.21081799268722534	0.32457247376441956	0.49418148398399353	0.3465818464756012	0.4715057909488678	0.4440995752811432	0.62740558385849	0.39763903617858887	0.46118485927581787	0.5674078464508057	0.5256993174552917	0.46554210782051086
F2R	-	-	Coupled	-	NA	classA	0.49052417278289795	0.29776531457901	0.19757145643234253	0.5009494423866272	0.32064518332481384	0.5053611993789673	0.6818225383758545	0.46988585591316223	0.41908618807792664	0.8694992065429688	0.4257392883300781	0.414897620677948	0.5882698893547058
AVPR1B	-	-	-	-	Vasopressin and oxytocin receptors	classA	0.5233058929443359	0.19411158561706543	0.3757399916648865	0.46682125329971313	0.2976821959018707	0.520923376083374	0.6238632202148438	0.4298385679721832	0.4563906192779541	0.3200931251049042	0.40807822346687317	0.5528686046600342	0.4632946252822876
OXER1	-	-	-	Coupled	Leukotriene receptors	classA	0.5166515111923218	0.19413956999778748	0.41607385873794556	0.4560200273990631	0.2417278289794922	0.5639417171478271	0.7632436752319336	0.3322674632072449	0.5528534054756165	0.7402961254119873	0.4007779061794281	0.5005751252174377	0.3629014790058136
GPR83	-	-	-	-	NA	classA	0.47270941734313965	0.3010728061199188	0.1754062920808792	0.5065831542015076	0.2909592092037201	0.3544784188270569	0.45545560121536255	0.6447007656097412	0.38421645760536194	0.29679176211357117	0.36008137464523315	0.5064565539360046	0.6051425933837891
GHRHR	-	-	-	-	Glucagon receptor family	classB	0.5072649717330933	0.23518118262290955	0.29189324378967285	0.48754414916038513	0.35725805163383484	0.4291243255138397	0.4777800738811493	0.4647334814071655	0.6336698532104492	0.5756829977035522	0.4994717836380005	0.5512471199035645	0.548592209815979
MCHR1	-	-	-	-	Melanin-concentrating hormone receptors	classA	0.521152913570404	0.2167627513408661	0.3133087754249573	0.5265315175056458	0.48835518956184387	0.6361487507820129	0.38385525345802307	0.563312292098999	0.5304933786392212	0.6290698647499084	0.30651798844337463	0.4564463794231415	0.39829736948013306
HTR1A	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.5353286266326904	0.20673337578773499	0.3223475217819214	0.5437747240066528	0.5051636695861816	0.652856707572937	0.35275018215179443	0.6004800200462341	0.46555718779563904	0.3224177062511444	0.27631208300590515	0.3357725739479065	0.26733410358428955
GPR151	-	-	-	-	NA	classA	0.5235345959663391	0.22933891415596008	0.30469977855682373	0.5502099990844727	0.4766646921634674	0.6684285402297974	0.4807130694389343	0.4747464656829834	0.5344842672348022	0.5388952493667603	0.4192860424518585	0.4431680738925934	0.4895167052745819
DRD4	-	-	-	Not-coupled	Dopamine receptors	classA	0.5716056823730469	0.030702710151672363	0.6547030210494995	0.5050627589225769	0.5196845531463623	0.6393828988075256	0.22320225834846497	0.6955229043960571	0.4844803810119629	0.3643987774848938	0.5161553621292114	0.5249930620193481	0.48870378732681274
GPR63	-	-	-	-	NA	classA	0.41308996081352234	0.3487688899040222	0.13491249084472656	0.49049729108810425	0.22306862473487854	0.17078082263469696	0.42980214953422546	0.6936177015304565	0.44909971952438354	0.6312322020530701	0.08441060781478882	0.5230743885040283	0.7492710947990417
NTSR1	-	-	-	Coupled	Neurotensin receptors	classA	0.49794360995292664	0.21284177899360657	0.3153245151042938	0.5613358616828918	0.464609831571579	0.5506598949432373	0.4605192542076111	0.6692652702331543	0.33912914991378784	0.56132972240448	0.4746198356151581	0.5721260905265808	0.4979494512081146
SSTR3	-	-	-	-	Somatostatin receptors	classA	0.5245949029922485	0.1674497425556183	0.3880520761013031	0.5640430450439453	0.5213580131530762	0.6533312797546387	0.3605453670024872	0.6422994136810303	0.4083192050457001	0.5500158071517944	0.9149217009544373	0.7456185221672058	0.21659888327121735
AVPR1A	-	-	Coupled	-	Vasopressin and oxytocin receptors	classA	0.528529942035675	0.2254866361618042	0.2737993001937866	0.5876608490943909	0.6220420598983765	0.8132299184799194	0.4189837872982025	0.48299074172973633	0.5447890162467957	0.49514687061309814	0.41184747219085693	0.5728016495704651	0.399442195892334
GPR137	-	-	-	-	NA	Other	0.48677703738212585	0.16510197520256042	0.4742611050605774	0.47027602791786194	0.255016028881073	0.2872185707092285	0.5672578811645508	0.4811054766178131	0.5419621467590332	0.38407766819000244	0.6190402507781982	0.6790875792503357	0.6756284236907959
NMUR2	-	-	-	-	Neuromedin U receptors	classA	0.4409114718437195	0.32631030678749084	0.16100572049617767	0.5484521985054016	0.3358197808265686	0.32823646068573	0.4982137978076935	0.4874148368835449	0.5975931286811829	0.46438735723495483	0.5655623078346252	0.6750909090042114	0.5449531078338623
GPR19	-	-	-	-	NA	classA	0.46906158328056335	0.3364572525024414	0.09218436479568481	0.5950170159339905	0.5259513258934021	0.6683586239814758	0.6004763245582581	0.42774736881256104	0.5159579515457153	0.4754784405231476	0.27502989768981934	0.6788638830184937	0.5503469109535217
ADRB2	-	-	Coupled	Coupled	Adrenoceptors	classA	0.47662147879600525	0.2933043837547302	0.19757956266403198	0.612035870552063	0.543977677822113	0.5188295245170593	0.348263680934906	0.5207343697547913	0.6224952340126038	0.4533887505531311	0.6170210838317871	0.4774447977542877	0.18799042701721191
MLNR	-	-	-	-	Motilin receptor	classA	0.4862769544124603	0.1637289822101593	0.4599464237689972	0.5232506990432739	0.4028749167919159	0.4788607954978943	0.45265161991119385	0.5157527923583984	0.5761572122573853	0.3842470347881317	0.3791058361530304	0.6483852863311768	0.2536437511444092
ADORA2A	-	-	Not-coupled	-	Adenosine receptors	classA	0.470345675945282	0.21231257915496826	0.3866117000579834	0.5492560863494873	0.41769474744796753	0.36307379603385925	0.26188427209854126	0.6935285925865173	0.567665159702301	0.5988140106201172	0.4456373155117035	0.3469565808773041	0.2877761125564575
CRHR2	-	-	Coupled	-	Corticotropin-releasing factor receptors	classB	0.4290589988231659	0.31632959842681885	0.18489831686019897	0.5648794174194336	0.3825296461582184	0.2183677852153778	0.3396555185317993	0.5617163777351379	0.6493340134620667	0.299339234828949	0.4781128764152527	0.5332514047622681	0.45761221647262573
NTSR2	-	-	-	-	Neurotensin receptors	classA	0.4655131697654724	0.1841694414615631	0.4354040026664734	0.5378471612930298	0.34322452545166016	0.4081399738788605	0.6225717067718506	0.5518319010734558	0.3885380029678345	0.45901551842689514	0.6773437857627869	0.7509783506393433	0.4148033857345581
ADRB3	-	-	-	-	Adrenoceptors	classA	0.4915618896484375	0.08388009667396545	0.6214103698730469	0.5240018963813782	0.4182153046131134	0.4556734561920166	0.3959927260875702	0.7142897844314575	0.353974312543869	0.5236042141914368	0.4215298891067505	0.5769433379173279	0.6363341808319092
TACR1	-	-	-	Coupled	Tachykinin receptors	classA	0.4322488307952881	0.3213135600090027	0.1499623954296112	0.6388880610466003	0.5866644382476807	0.4708387851715088	0.3574555516242981	0.6875326037406921	0.4305223524570465	0.6821175217628479	0.6163688898086548	0.6726243495941162	0.6488640308380127
GPR143	-	-	-	-	NA	Other	0.46054762601852417	0.1964205801486969	0.45884037017822266	0.562667965888977	0.45213767886161804	0.4896068572998047	0.5332430601119995	0.4457490146160126	0.5659577250480652	0.5628366470336914	0.22991624474525452	0.3533669114112854	0.46021363139152527
GPR182	-	-	-	-	NA	classA	0.40499526262283325	0.28639036417007446	0.2914644777774811	0.5528250932693481	0.32376185059547424	0.23924553394317627	0.6159412264823914	0.5137277245521545	0.5283242464065552	0.6323798894882202	0.6903342604637146	0.7697179317474365	0.7042286396026611
GPRC5B	-	-	-	-	NA	classC	0.40246501564979553	0.25087791681289673	0.3884715735912323	0.5423136353492737	0.300083190202713	0.13472822308540344	0.38613954186439514	0.6620395183563232	0.44741305708885193	0.38434937596321106	0.3431325852870941	0.47747892141342163	0.3077896535396576
PTGER1	-	-	Not-coupled	Not-coupled	Prostanoid receptors	classA	0.47975191473960876	0.052055805921554565	0.7599811553955078	0.5138848423957825	0.36107027530670166	0.5226025581359863	0.6077194809913635	0.5646706819534302	0.3978774845600128	0.7232365608215332	0.051321595907211304	0.3068852722644806	0.23925217986106873
OPN3	-	-	-	-	NA	classA	0.4010659158229828	0.3086758553981781	0.2840895652770996	0.5787655115127563	0.40399041771888733	0.27597180008888245	0.43529996275901794	0.5283311605453491	0.6704868078231812	0.6251106858253479	0.36470481753349304	0.5141024589538574	0.05471089482307434
DRD3	-	-	-	-	Dopamine receptors	classA	0.42856094241142273	0.2619003355503082	0.3179672956466675	0.6304893493652344	0.5382968187332153	0.5058220028877258	0.5559959411621094	0.5631790161132812	0.37403377890586853	0.5080360174179077	0.7210077047348022	0.6959352493286133	0.3802269399166107
OPRM1	-	-	Coupled	Coupled	Opioid receptors	classA	0.4205908477306366	0.33008477091789246	0.1752251535654068	0.6625340580940247	0.6353424191474915	0.6024274826049805	0.4942852258682251	0.5725683569908142	0.40169450640678406	0.5383571982383728	0.35494464635849	0.5701244473457336	0.587756335735321
BRS3	-	-	-	-	Class A Orphans	classA	0.41757839918136597	0.331486314535141	0.1972292810678482	0.6538365483283997	0.5730000734329224	0.6224410533905029	0.6631876826286316	0.48990321159362793	0.3495156764984131	0.6236709952354431	0.39809083938598633	0.5548686385154724	0.5013121962547302
TACR2	-	-	-	-	Tachykinin receptors	classA	0.3969961404800415	0.2716163694858551	0.3239421248435974	0.609241247177124	0.5284339785575867	0.3154565989971161	0.3315427899360657	0.7058998942375183	0.45214056968688965	0.6230745315551758	0.17980900406837463	0.4667988717556	0.7173059582710266
TRHR	-	-	-	Not-coupled	Thyrotropin-releasing hormone receptors	classA	0.37828728556632996	0.3857458531856537	0.1205548644065857	0.6618647575378418	0.528140664100647	0.40880489349365234	0.5205221176147461	0.6307351589202881	0.34437787532806396	0.633779764175415	0.4992001950740814	0.5139282941818237	0.4685974419116974
S1PR5	-	-	-	-	Lysophospholipid (S1P) receptors	classA	0.44399917125701904	0.10405325889587402	0.6975277066230774	0.529637336730957	0.3241041302680969	0.3675794005393982	0.6382923722267151	0.5847601890563965	0.2983178496360779	0.5135124325752258	0.15773653984069824	0.29888325929641724	0.31044185161590576
KISS1R	-	-	-	-	Kisspeptin receptor	classA	0.46378445625305176	0.08546775579452515	0.6684001088142395	0.5708028078079224	0.4975559115409851	0.4647982716560364	0.4105604588985443	0.6930592060089111	0.3783005177974701	0.45511117577552795	0.24539317190647125	0.4570474326610565	0.6778144240379333
F2RL1	-	-	Coupled	-	NA	classA	0.3698374629020691	0.35221004486083984	0.21782375872135162	0.6211587190628052	0.4328455328941345	0.37860754132270813	0.61991947889328	0.6143403053283691	0.34398311376571655	0.7659795880317688	0.23387572169303894	0.4737617075443268	0.3164706826210022
GPR84	-	-	Not-coupled	-	Class A Orphans	classA	0.4190964698791504	0.23766982555389404	0.4093906581401825	0.6193630695343018	0.49721410870552063	0.46942436695098877	0.5625391006469727	0.539211630821228	0.40183526277542114	0.4500810503959656	0.37615230679512024	0.49384844303131104	0.3442179262638092
PTGDR2	-	-	-	-	Prostanoid receptors	classA	0.41222622990608215	0.19894081354141235	0.5115456581115723	0.5843161344528198	0.35966259241104126	0.41915109753608704	0.7631828784942627	0.5188420414924622	0.27747201919555664	0.4946342408657074	0.42877745628356934	0.5728574991226196	0.2916582226753235
PROKR1	-	-	-	-	Prokineticin receptors	classA	0.35696399211883545	0.37083712220191956	0.1701979637145996	0.6605466604232788	0.5685153603553772	0.2866086959838867	0.3328142464160919	0.6900541186332703	0.4085566997528076	0.4469490051269531	0.36859235167503357	0.5475224256515503	0.38860875368118286
SSTR1	-	-	-	-	Somatostatin receptors	classA	0.3891512453556061	0.28008875250816345	0.380707710981369	0.648309588432312	0.5827807188034058	0.4644335210323334	0.41188883781433105	0.6019894480705261	0.4227249026298523	0.7511790990829468	0.5113358497619629	0.4958665668964386	0.1684403419494629
BDKRB2	-	-	Coupled	-	Bradykinin receptors	classA	0.34661200642585754	0.3788239657878876	0.21874327957630157	0.630889356136322	0.42155173420906067	0.32075947523117065	0.6067925691604614	0.4856831729412079	0.40041959285736084	0.5220010876655579	0.5497113466262817	0.5284520387649536	0.23322133719921112
PTGER3	-	-	Not-coupled	-	Prostanoid receptors	classA	0.4024619460105896	0.25945886969566345	0.41532355546951294	0.6222597360610962	0.5371073484420776	0.5757938027381897	0.7034545540809631	0.33905449509620667	0.4631831645965576	0.4537624716758728	0.22792693972587585	0.5071997046470642	0.30114689469337463
HRH4	-	-	-	-	Histamine receptors	classA	0.3690049648284912	0.35548123717308044	0.25370773673057556	0.6441709995269775	0.4817606210708618	0.5354998111724854	0.8285899758338928	0.30078625679016113	0.4763396978378296	0.7193484902381897	0.27832406759262085	0.5719456672668457	0.37974968552589417
NMBR	-	-	-	-	Bombesin receptors	classA	0.37097615003585815	0.3493698239326477	0.25848591327667236	0.6569775342941284	0.5292138457298279	0.5062685608863831	0.649307370185852	0.46988317370414734	0.3780291676521301	0.6081165075302124	0.3686556816101074	0.49861541390419006	0.2872547507286072
HTR1B	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.38894331455230713	0.31018537282943726	0.2806989252567291	0.6751198768615723	0.6187074780464172	0.5647701025009155	0.5700795650482178	0.6116980314254761	0.23152068257331848	0.48104551434516907	0.38133713603019714	0.537627100944519	0.5453557968139648
OXTR	-	-	Coupled	Coupled	Vasopressin and oxytocin receptors	classA	0.3817483186721802	0.2364838421344757	0.48470401763916016	0.6143044829368591	0.45173484086990356	0.3762447237968445	0.5337088704109192	0.6785759329795837	0.23542602360248566	0.5503623485565186	0.21352151036262512	0.29674822092056274	0.36507540941238403
UTS2R	-	-	-	-	Urotensin receptor	classA	0.42055898904800415	0.15164905786514282	0.6193050146102905	0.5844563841819763	0.5020378232002258	0.524604320526123	0.6188414096832275	0.4295276999473572	0.4321918189525604	0.2836674451828003	0.20306700468063354	0.6436900496482849	0.45236536860466003
SSTR4	-	-	-	-	Somatostatin receptors	classA	0.37389662861824036	0.21776273846626282	0.5308139324188232	0.6055972576141357	0.47503793239593506	0.25178346037864685	0.3215791583061218	0.7672463655471802	0.3139607906341553	0.5601982474327087	0.4640509784221649	0.4486472010612488	0.3228858709335327
HTR4	-	-	-	-	5-Hydroxytryptamine receptors	classA	0.3555165231227875	0.3484201431274414	0.25996267795562744	0.6580659747123718	0.5617529153823853	0.33321014046669006	0.4133240282535553	0.5794942378997803	0.46378493309020996	0.470682829618454	0.5345058441162109	0.5275962352752686	0.4261728525161743
HCAR3	-	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	0.33968544006347656	0.38597938418388367	0.22068360447883606	0.6398323774337769	0.4862508177757263	0.28877776861190796	0.4690781831741333	0.44206762313842773	0.6413446664810181	0.31343263387680054	0.2576929032802582	0.5055122375488281	0.2832978367805481
GALR2	-	-	-	-	Galanin receptors	classA	0.38127776980400085	0.20737013220787048	0.5643142461776733	0.5868068933486938	0.47234565019607544	0.32340207695961	0.4563212990760803	0.5608477592468262	0.5266819000244141	0.630738377571106	0.24475900828838348	0.4219960570335388	0.29943105578422546
PTGIR	-	-	-	-	Prostanoid receptors	classA	0.4042162597179413	0.1603153944015503	0.6702169179916382	0.5814135670661926	0.4969693720340729	0.4109330475330353	0.5317649841308594	0.43942126631736755	0.5116135478019714	0.6686609983444214	0.30262184143066406	0.38392090797424316	0.44629889726638794
F2RL3	-	-	-	-	NA	classA	0.38854941725730896	0.14435073733329773	0.7388966083526611	0.5403785705566406	0.32551679015159607	0.2593163251876831	0.712333619594574	0.4094061255455017	0.41448092460632324	0.46050146222114563	0.17413988709449768	0.36585989594459534	0.5386817455291748
S1PR4	-	-	-	-	Lysophospholipid (S1P) receptors	classA	0.3653657138347626	0.21626806259155273	0.6106680631637573	0.5686146020889282	0.3646523058414459	0.3192196488380432	0.6700313091278076	0.40607744455337524	0.46374011039733887	0.5695959329605103	0.08982393145561218	0.2757111191749573	0.08291411399841309
NPY1R	-	-	Coupled	-	Neuropeptide Y receptors	classA	0.3186700642108917	0.43814775347709656	0.14810064435005188	0.6849833726882935	0.521289050579071	0.2792697548866272	0.47472071647644043	0.5343830585479736	0.4141005575656891	0.26485884189605713	0.30631116032600403	0.400763601064682	0.43483778834342957
GRPR	-	-	-	-	Bombesin receptors	classA	0.32474851608276367	0.3976711928844452	0.2286064475774765	0.6519620418548584	0.48250293731689453	0.33419468998908997	0.6112909317016602	0.51463782787323	0.41729116439819336	0.5785338878631592	0.2721460461616516	0.4102170467376709	0.5233849883079529
GPR88	-	-	-	-	NA	classA	0.40713387727737427	0.11156821250915527	0.7694295048713684	0.5687592625617981	0.4271067678928375	0.41627007722854614	0.62381911277771	0.5517001748085022	0.29281169176101685	0.552198588848114	0.31134259700775146	0.3485274910926819	0.5105603337287903
ACKR2	-	-	-	-	NA	classA	0.3218122720718384	0.33881014585494995	0.3816600441932678	0.5980187654495239	0.3595919907093048	0.1082506775856018	0.562648594379425	0.43253278732299805	0.5462828874588013	0.5526148080825806	0.330748587846756	0.4338429570198059	0.45490872859954834
PROKR2	-	-	-	-	Prokineticin receptors	classA	0.33394843339920044	0.38205966353416443	0.21815170347690582	0.6811297535896301	0.6204278469085693	0.3321564197540283	0.33779236674308777	0.6133110523223877	0.42240920662879944	0.328624427318573	0.3423183560371399	0.530247688293457	0.42840999364852905
S1PR1	-	-	Coupled	-	Lysophospholipid (S1P) receptors	classA	0.3242736756801605	0.41111186146736145	0.23546011745929718	0.6550354957580566	0.49371781945228577	0.4814450740814209	0.7523337602615356	0.39880549907684326	0.3660607933998108	0.5559592843055725	0.026381343603134155	0.30122143030166626	0.20979651808738708
NPY2R	-	-	-	-	Neuropeptide Y receptors	classA	0.3375396728515625	0.37080878019332886	0.26849985122680664	0.6869134306907654	0.5888431072235107	0.3915936350822449	0.45556628704071045	0.6128226518630981	0.2843588590621948	0.34102240204811096	0.581855833530426	0.46860232949256897	0.27187836170196533
GPR34	-	-	-	-	Class A Orphans	classA	0.3068505823612213	0.47957754135131836	0.08177295327186584	0.6878682971000671	0.575484037399292	0.5266043543815613	0.6862910389900208	0.3590942621231079	0.4599626660346985	0.43807199597358704	0.05096212029457092	0.45828428864479065	0.30958202481269836
GPR132	-	-	-	-	Class A Orphans	classA	0.3384500741958618	0.32218506932258606	0.36085864901542664	0.669609546661377	0.6003270149230957	0.3529655933380127	0.4283705949783325	0.6425261497497559	0.32313093543052673	0.4563522934913635	0.6240153908729553	0.5173593163490295	0.35684502124786377
APLNR	-	-	Coupled	Coupled	Apelin receptor	classA	0.3547219932079315	0.32394546270370483	0.38117972016334534	0.6586108207702637	0.6641926169395447	0.4607233703136444	0.5134410858154297	0.2982340455055237	0.6444301605224609	0.6653245091438293	0.502940833568573	0.6029524207115173	0.35613206028938293
OPRK1	-	-	Coupled	Coupled	Opioid receptors	classA	0.3281777501106262	0.38979193568229675	0.24538062512874603	0.6946899890899658	0.6641860008239746	0.440656453371048	0.3897184729576111	0.6008153557777405	0.3958547115325928	0.632227897644043	0.43587765097618103	0.5126157999038696	0.3493845462799072
CCR7	-	-	-	-	Chemokine receptors	classA	0.2716400921344757	0.4360946714878082	0.23753292858600616	0.6504494547843933	0.42917075753211975	0.11548024415969849	0.5100887417793274	0.6458662152290344	0.255879282951355	0.5718978643417358	0.5639885067939758	0.43740764260292053	0.25300657749176025
MAS1L	-	-	-	-	NA	classA	0.288970947265625	0.3935125768184662	0.3110852539539337	0.6272526979446411	0.4129570722579956	0.13663765788078308	0.509992778301239	0.5912922024726868	0.34274253249168396	0.5413419008255005	0.725061297416687	0.5064333081245422	0.37006905674934387
S1PR3	-	-	-	-	Lysophospholipid (S1P) receptors	classA	0.3196690082550049	0.3695514500141144	0.3357950448989868	0.6550171375274658	0.5143578052520752	0.41657623648643494	0.5575199127197266	0.5431771278381348	0.2925102114677429	0.3869209289550781	0.0845041573047638	0.2656264901161194	0.2930903732776642
HTR1D	-	-	Not-coupled	-	5-Hydroxytryptamine receptors	classA	0.3308396637439728	0.36221861839294434	0.33313265442848206	0.6670125126838684	0.5642885565757751	0.5220503211021423	0.6971262693405151	0.479447603225708	0.23916710913181305	0.5240784883499146	0.08746638894081116	0.2348841279745102	0.5535063743591309
P2RY2	-	-	Coupled	Not-coupled	P2Y receptors	classA	0.3518122136592865	0.2660767436027527	0.5029546618461609	0.6425174474716187	0.5955753326416016	0.40486350655555725	0.5339159369468689	0.4239608645439148	0.4454363286495209	0.27059558033943176	0.4558867812156677	0.6478996872901917	0.3021077513694763
GPR27	-	-	-	-	Class A Orphans	classA	0.3511466979980469	0.14613446593284607	0.8089945316314697	0.554104208946228	0.455890953540802	0.1011301577091217	0.20367133617401123	0.6520023941993713	0.4613186717033386	0.2979397177696228	0.08659863471984863	0.19536830484867096	0.3979527950286865
