Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	0.3914569020271301	0.12303376197814941	0.4737071394920349	0.5553773641586304	0.46079468727111816	0.3073735535144806	0.27310264110565186	0.5149853825569153	0.38171035051345825	0.4105968475341797	0.37478795647621155	0.5309687852859497	0.26989176869392395	0.29948198795318604	0.35035058856010437	0.44664913415908813	0.3853055536746979	0.8593860268592834	0.34741267561912537	0.4694478213787079	0.4642277657985687	0.494316041469574	0.6952247619628906	0.24376314878463745	0.5338216423988342	0.3361228406429291	0.9350239038467407	0.5632871389389038	0.4593213200569153	0.7351192235946655	0.8816489577293396	0.1672023981809616	0.5925070643424988	0.8000187873840332	0.4139862656593323	0.2868763208389282	0.3703068494796753	0.34525665640830994	0.18034164607524872	0.13436006009578705	0.6563763618469238	0.5722341537475586	0.33459997177124023	0.5517531633377075
ADRB1	Coupled	-	Coupled	-	Adrenoceptors	classA	0.262738436460495	0.1028611958026886	0.6431869864463806	0.780361533164978	0.3813040256500244	0.22354862093925476	0.5839073061943054	0.47623568773269653	0.3829123079776764	0.45832112431526184	0.47962474822998047	0.5710907578468323	0.47297969460487366	0.26354163885116577	0.5903246998786926	0.5178176164627075	0.3152381181716919	0.7006778717041016	0.11946660280227661	0.341968297958374	0.38937047123908997	0.5994715690612793	0.31086471676826477	0.31521075963974	0.601285457611084	0.4289596974849701	0.6406880021095276	0.5320037007331848	0.24865971505641937	0.256965309381485	0.6928137540817261	0.4657317101955414	0.32242631912231445	0.5115193128585815	0.45953214168548584	0.0	0.38515734672546387	0.4158726632595062	0.18215233087539673	0.302111953496933	0.4504959285259247	0.48932650685310364	0.5797828435897827	0.6044992804527283
CALCR	Not-coupled	-	Coupled	-	Calcitonin receptors	classB	0.3877786099910736	0.6128576993942261	0.780577540397644	0.20145639777183533	0.043930232524871826	0.34711354970932007	0.5173560976982117	0.3483167588710785	0.45095008611679077	0.14351382851600647	0.6003096103668213	0.35136494040489197	0.3280123174190521	0.2629718780517578	0.7605282664299011	0.2765171527862549	0.3548417091369629	0.5825061202049255	0.30368489027023315	0.4544925391674042	0.2577258348464966	0.4455423057079315	0.3456485867500305	0.46425920724868774	0.46222978830337524	0.5017565488815308	0.40694186091423035	0.45861974358558655	0.3332182765007019	0.3623613119125366	0.5793306827545166	0.15007156133651733	0.3967805504798889	0.49319058656692505	0.3998379409313202	0.35563331842422485	0.4331105351448059	0.4173555076122284	0.17255651950836182	0.449628084897995	0.33891013264656067	0.3886539340019226	0.31506240367889404	0.5720118284225464
CNR1	Coupled	-	Coupled	-	Cannabinoid receptors	classA	0.4583209753036499	0.21491903066635132	0.28326404094696045	0.5062176585197449	0.5531218647956848	0.40035733580589294	0.3660506308078766	0.44356563687324524	0.2987740635871887	0.25692233443260193	0.45734965801239014	0.2666495740413666	0.5075238943099976	0.5508236885070801	0.4544680118560791	0.302594393491745	0.4915544390678406	0.5340524911880493	0.5142254829406738	0.39886635541915894	0.5228931903839111	0.6299392580986023	0.5022525191307068	0.510136067867279	0.39018794894218445	0.4854245185852051	0.48392727971076965	0.1646781861782074	0.22683832049369812	0.49832332134246826	0.30552393198013306	0.10487115383148193	0.594314455986023	0.4508100152015686	0.4659634530544281	0.6078354120254517	0.4045320749282837	0.39632588624954224	0.14755363762378693	0.18545137345790863	0.33799612522125244	0.560256838798523	0.3626682758331299	0.4213627278804779
HTR2A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.348665326833725	0.1021403968334198	0.514342188835144	0.5701295137405396	0.452252060174942	0.3918197751045227	0.34138745069503784	0.49755096435546875	0.39886319637298584	0.4157871901988983	0.33600518107414246	0.42320144176483154	0.33132612705230713	0.3447096049785614	0.35323086380958557	0.3965200185775757	0.4804729223251343	0.5513434410095215	0.27214211225509644	0.3811160624027252	0.43597662448883057	0.27381157875061035	0.44173356890678406	0.41468939185142517	0.5675740838050842	0.4175190329551697	0.550847053527832	0.18180513381958008	0.17323850095272064	0.4346056282520294	0.6882190108299255	0.35273534059524536	0.33584830164909363	0.5415295958518982	0.17639321088790894	0.5550359487533569	0.3907124400138855	0.2929266095161438	0.2562342584133148	0.41488972306251526	0.21806597709655762	0.7983564734458923	0.8458770513534546	0.24259886145591736
GPR152	-	-	-	-	NA	classA	0.2850969433784485	0.24040836095809937	0.5282795429229736	0.4874100685119629	0.4664723873138428	0.29259422421455383	0.9945088624954224	0.5207704901695251	0.6672913432121277	0.5310836434364319	0.6782724261283875	0.6535806059837341	0.6019876599311829	0.5587931275367737	0.7573610544204712	0.6051435470581055	0.9338914752006531	0.4990614354610443	0.6075592637062073	0.8178070783615112	0.4466599225997925	0.2101394236087799	0.6582529544830322	0.3864552080631256	0.6731876730918884	0.1748369336128235	0.7087933421134949	0.2317371964454651	0.25202471017837524	0.6150720119476318	0.09252500534057617	0.23625844717025757	0.43522003293037415	0.8022216558456421	0.5835338830947876	0.5207777619361877	0.41268813610076904	0.4147511124610901	0.26039984822273254	0.5065762400627136	0.3491884171962738	0.8784120082855225	0.38996848464012146	0.4857652485370636
RXFP3	Coupled	-	-	-	Relaxin family peptide receptors	classA	0.3347589373588562	0.13339419662952423	0.424471914768219	0.34458959102630615	0.43576961755752563	0.37166130542755127	0.5046188831329346	0.6700915694236755	0.4342779815196991	0.6633787155151367	0.35819050669670105	0.3957951068878174	0.5438446998596191	0.4479537308216095	0.3866872489452362	0.3884373903274536	0.31081366539001465	0.6342794895172119	0.3538127839565277	0.3913242816925049	0.602950930595398	0.6993286609649658	0.5325148701667786	0.3636365234851837	0.6251721978187561	0.5751071572303772	0.5129636526107788	0.6262208819389343	0.5523603558540344	0.733512818813324	0.530385434627533	0.08286428451538086	0.4376092553138733	0.5266540050506592	0.44309890270233154	0.5763943791389465	0.3566478490829468	0.35913828015327454	0.2857900857925415	0.4189769923686981	0.5960636734962463	0.3053295314311981	0.21870790421962738	0.36635076999664307
ADCYAP1R1	Not-coupled	-	-	-	VIP and PACAP receptors	classB	0.29458892345428467	0.6425584554672241	0.8915127515792847	0.16389138996601105	0.010782837867736816	0.3643454909324646	0.4968075454235077	0.359007865190506	0.4037671387195587	0.27073806524276733	0.6021163463592529	0.30877453088760376	0.29801681637763977	0.27485889196395874	0.6378327012062073	0.3484942615032196	0.36466336250305176	0.5969156622886658	0.3848208785057068	0.43728822469711304	0.4637681245803833	0.46216821670532227	0.26136136054992676	0.33478108048439026	0.4147554934024811	0.5161861181259155	0.4904802441596985	0.46137431263923645	0.2475130259990692	0.5311766862869263	0.40951088070869446	0.3352377712726593	0.38586533069610596	0.4415419101715088	0.34792429208755493	0.46775662899017334	0.33937352895736694	0.31912732124328613	0.2727646827697754	0.17964118719100952	0.4881947934627533	0.45606741309165955	0.5678931474685669	0.2409733682870865
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.3624100387096405	0.5654618740081787	0.7887647151947021	0.14446814358234406	0.0	0.3895779550075531	0.5922677516937256	0.36915528774261475	0.4111928939819336	0.6054116487503052	0.5885472297668457	0.33864861726760864	0.2681727409362793	0.25435900688171387	0.6624272465705872	0.21075139939785004	0.3540650010108948	0.4643062353134155	0.3699229955673218	0.39847517013549805	0.36183154582977295	0.5570439100265503	0.3853645622730255	0.4041438698768616	0.3871544301509857	0.3697575628757477	0.5342225432395935	0.4657253324985504	0.2351425290107727	0.4712889492511749	0.5144460797309875	0.3613820970058441	0.5285627841949463	0.5974651575088501	0.36836132407188416	0.557958722114563	0.29245132207870483	0.4283977150917053	0.24790935218334198	0.40107184648513794	0.5089607834815979	0.4342480003833771	0.3880738615989685	0.5520631074905396
ADRA1A	Not-coupled	-	Not-coupled	-	Adrenoceptors	classA	0.30547580122947693	0.12077650427818298	0.5491948127746582	0.6395653486251831	0.41717052459716797	0.38118040561676025	0.3763365149497986	0.3296211361885071	0.5043638348579407	0.4161773920059204	0.4664013981819153	0.5412638187408447	0.36865997314453125	0.3312405049800873	0.21422940492630005	0.3777349889278412	0.4951649308204651	0.5350816249847412	0.24742913246154785	0.3649818003177643	0.1355072259902954	0.4629408121109009	0.5145653486251831	0.7081707715988159	0.43109753727912903	0.42470782995224	0.56938636302948	0.5783816576004028	0.19395111501216888	0.44114381074905396	0.44583484530448914	0.5157766342163086	0.20000256597995758	0.5684773325920105	0.4166112542152405	0.5457006096839905	0.21571272611618042	0.19108518958091736	0.3222997188568115	0.29450762271881104	0.5792130827903748	0.47933173179626465	0.49950698018074036	0.4364350438117981
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.32373112440109253	0.06389805674552917	0.592079758644104	0.7383211851119995	0.30777132511138916	0.34344199299812317	0.33474305272102356	0.43467310070991516	0.478565514087677	0.20020249485969543	0.3716789186000824	0.41143500804901123	0.5694125294685364	0.15797960758209229	0.507900059223175	0.47408682107925415	0.24406476318836212	0.21024250984191895	0.5797883868217468	0.49086466431617737	0.6958585381507874	0.21033629775047302	0.44542238116264343	0.6157529950141907	0.43738415837287903	0.49142956733703613	0.3240256905555725	0.20846118032932281	0.23263150453567505	0.6741064190864563	0.30378055572509766	0.5844911336898804	0.6113150119781494	0.28975221514701843	0.47313567996025085	0.09666910767555237	0.42158934473991394	0.4282529354095459	0.19468820095062256	0.4370633363723755	0.4594489336013794	0.3213740587234497	0.35418570041656494	0.5891613960266113
TACR3	Not-coupled	-	-	-	Tachykinin receptors	classA	0.2855323255062103	0.1427343785762787	0.5581283569335938	0.5091098546981812	0.3848193883895874	0.3639305830001831	0.43175429105758667	0.6167559623718262	0.46824386715888977	0.5628644227981567	0.3847391903400421	0.29299914836883545	0.3186829090118408	0.5770559310913086	0.5233092308044434	0.6652883291244507	0.40316709876060486	0.6278897523880005	0.0	0.5423691272735596	0.5155324339866638	0.7100250720977783	0.36385980248451233	0.2528492510318756	0.43748751282691956	0.6229179501533508	0.33493685722351074	0.4851952791213989	0.3943980038166046	0.65207439661026	0.30375999212265015	0.5984262228012085	0.8357845544815063	0.5848263502120972	0.41604873538017273	0.34065139293670654	0.28517305850982666	0.37946799397468567	0.1944091022014618	0.11822955310344696	0.42855405807495117	0.28763818740844727	0.5653069615364075	0.29230648279190063
ADRA2A	Coupled	-	Coupled	-	Adrenoceptors	classA	0.3725138008594513	0.0	0.5869677066802979	0.7000615000724792	0.3526923656463623	0.31544649600982666	0.5182925462722778	0.464201420545578	0.39278683066368103	0.7066904306411743	0.30317485332489014	0.5479735732078552	0.4591657817363739	0.027945339679718018	0.4802042543888092	0.5327141284942627	0.282522976398468	0.21890442073345184	0.36864545941352844	0.4219226539134979	0.6237948536872864	0.2046647071838379	0.270061194896698	0.7149047255516052	0.48663580417633057	0.4227396249771118	0.20557382702827454	0.33810853958129883	0.5127719044685364	0.4247826039791107	0.6013974547386169	0.372241735458374	0.38892680406570435	0.5211994051933289	0.3831575810909271	0.6056523323059082	0.19777069985866547	0.5626756548881531	0.31193339824676514	0.5457189083099365	0.42670711874961853	0.6897263526916504	0.4245791733264923	0.427803099155426
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.33031147718429565	0.6082296371459961	0.799635648727417	0.08702561259269714	0.01198267936706543	0.3935082256793976	0.510725200176239	0.41834306716918945	0.3750269114971161	0.5784978270530701	0.5732315182685852	0.28317657113075256	0.24476586282253265	0.23284472525119781	0.6242581009864807	0.2814648747444153	0.37898144125938416	0.49263840913772583	0.4011232554912567	0.43387719988822937	0.34437650442123413	0.5553901791572571	0.4145977199077606	0.30612918734550476	0.39854905009269714	0.44356152415275574	0.5100865960121155	0.4987346827983856	0.29363811016082764	0.6086946725845337	0.35266947746276855	0.3456405699253082	0.4287560284137726	0.595944881439209	0.46618983149528503	0.5072259902954102	0.30196577310562134	0.42448461055755615	0.26044631004333496	0.399877667427063	0.5176229476928711	0.4495331645011902	0.45074689388275146	0.5001614093780518
GPR142	-	-	-	-	NA	classA	0.5167779326438904	0.1385948210954666	0.1662108600139618	0.386748343706131	0.4309074580669403	0.37723568081855774	0.663191556930542	0.7363876700401306	0.26596617698669434	0.6938998699188232	0.41035255789756775	0.0	0.6426920294761658	0.3836180567741394	0.6701904535293579	0.43747618794441223	0.35816872119903564	0.2763891816139221	0.7387768030166626	0.23173680901527405	0.05513274669647217	0.6983553171157837	0.7702666521072388	0.9999998807907104	0.0	0.48459503054618835	0.6084109544754028	0.2361828088760376	0.1694803535938263	0.6360700726509094	0.4638832211494446	0.6363857388496399	0.6800954341888428	0.6217188835144043	0.012494772672653198	0.5475214719772339	0.7105637788772583	0.24388177692890167	0.19724732637405396	0.2646319270133972	0.31115323305130005	0.6154879331588745	0.4464571177959442	0.4280828833580017
ADRA2C	Coupled	-	Coupled	-	Adrenoceptors	classA	0.29428184032440186	0.04208564758300781	0.6516417264938354	0.7806563377380371	0.33177241683006287	0.22663232684135437	0.5196390151977539	0.46618884801864624	0.34142041206359863	0.6464524269104004	0.3543238639831543	0.5769221186637878	0.5726648569107056	0.0803021490573883	0.586362898349762	0.5605034828186035	0.13396884500980377	0.21356168389320374	0.2551535964012146	0.4901394546031952	0.5553576350212097	0.5052986145019531	0.18512298166751862	0.5525286197662354	0.49513566493988037	0.5837546586990356	0.3344234824180603	0.5732831954956055	0.4865241050720215	0.33955371379852295	0.6038621664047241	0.3402518033981323	0.3575025796890259	0.38874971866607666	0.3048277795314789	0.49362611770629883	0.2179325371980667	0.45967474579811096	0.3198143243789673	0.36547186970710754	0.5132757425308228	0.5057066679000854	0.38988858461380005	0.29396548867225647
CALCRL	-	-	-	-	NA	classB	0.411179780960083	0.6341567039489746	0.7255369424819946	0.14746904373168945	0.08880576491355896	0.3704140782356262	0.5032905340194702	0.30083930492401123	0.45760658383369446	0.14576560258865356	0.5589908957481384	0.38664138317108154	0.32149356603622437	0.2512586712837219	0.7191483378410339	0.22493760287761688	0.42001691460609436	0.6326488256454468	0.27878493070602417	0.46287423372268677	0.3131895661354065	0.38657230138778687	0.3144950568675995	0.40994852781295776	0.47338712215423584	0.4735698401927948	0.46154165267944336	0.39481326937675476	0.3052219748497009	0.38219428062438965	0.4433596134185791	0.19158677756786346	0.3869086503982544	0.45467421412467957	0.3029421865940094	0.4418298006057739	0.48994386196136475	0.41825130581855774	0.1888454556465149	0.34143489599227905	0.3579128384590149	0.48432254791259766	0.3088573217391968	0.42155197262763977
CHRM1	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.27142226696014404	0.071164071559906	0.6703284978866577	0.6871623992919922	0.31611546874046326	0.36424434185028076	0.369728147983551	0.37216490507125854	0.4636576771736145	0.6603522300720215	0.38856634497642517	0.5633411407470703	0.36376985907554626	0.0864916741847992	0.40032708644866943	0.4845656454563141	0.17094480991363525	0.13328227400779724	0.6203861236572266	0.5239590406417847	0.6379612684249878	0.4230465590953827	0.6056146621704102	0.533025860786438	0.4522082209587097	0.4989047348499298	0.39862343668937683	0.3258569836616516	0.27068379521369934	0.6778801679611206	0.22321577370166779	0.6691449284553528	0.39804190397262573	0.3340458869934082	0.6244798898696899	0.2534741461277008	0.3967668116092682	0.38490498065948486	0.17786049842834473	0.42595961689949036	0.46319955587387085	0.01170685887336731	0.664988100528717	0.5124796628952026
HTR2C	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.3213440775871277	0.15606680512428284	0.5276215076446533	0.6210023164749146	0.42188534140586853	0.33547037839889526	0.2813132107257843	0.41256004571914673	0.41579899191856384	0.3714873194694519	0.42552292346954346	0.4958491027355194	0.3448854088783264	0.3091193437576294	0.43321099877357483	0.3873399496078491	0.38069531321525574	0.5176233649253845	0.26550358533859253	0.48693913221359253	0.17426231503486633	0.5575475692749023	0.5790152549743652	0.49923333525657654	0.5047600269317627	0.3459054231643677	0.4585491120815277	0.28301936388015747	0.3341008424758911	0.36373358964920044	0.8935261368751526	0.3710430860519409	0.4252268671989441	0.48473647236824036	0.37734246253967285	0.47699788212776184	0.3170788586139679	0.19701062142848969	0.20711004734039307	0.48383042216300964	0.18859490752220154	0.6838066577911377	1.0	0.43044742941856384
ADGRE4P	-	-	-	-	NA	classB	0.26842883229255676	0.7972511053085327	1.0	0.3042983412742615	0.3504122197628021	0.3869593143463135	0.5630412697792053	0.0	0.4736768901348114	0.03644973039627075	0.3526536822319031	0.9626647233963013	0.7113747596740723	0.5482977032661438	0.5271940231323242	0.5249567031860352	0.35459500551223755	0.13101854920387268	0.01590666174888611	0.0	0.5080752968788147	0.476370632648468	0.5991170406341553	0.7873890399932861	0.40807080268859863	0.22832323610782623	0.4301142692565918	0.603952944278717	0.6398423314094543	0.49919962882995605	0.3778284192085266	0.5169321894645691	0.7519491910934448	0.3853611648082733	0.4213252365589142	0.6782124638557434	0.7467612624168396	0.35451456904411316	0.2788306772708893	0.41661733388900757	0.482747346162796	0.822603702545166	0.35886865854263306	0.7018635869026184
VIPR1	Coupled	-	Not-coupled	-	VIP and PACAP receptors	classB	0.3124930262565613	0.5880625247955322	0.8561432361602783	0.18199753761291504	0.04166090488433838	0.4167717695236206	0.5370306372642517	0.3264429569244385	0.42150890827178955	0.5904608964920044	0.5871604681015015	0.3174266815185547	0.23879961669445038	0.29867270588874817	0.6236212253570557	0.38701874017715454	0.3866017162799835	0.5112449526786804	0.3583478331565857	0.41813188791275024	0.4238246977329254	0.556735098361969	0.30643951892852783	0.42459580302238464	0.37988585233688354	0.5502228140830994	0.38842102885246277	0.42905694246292114	0.3073638677597046	0.5303189754486084	0.40507107973098755	0.48051249980926514	0.35840877890586853	0.5502372980117798	0.32337677478790283	0.5835083723068237	0.35158735513687134	0.346784383058548	0.24879632890224457	0.3438262939453125	0.48631975054740906	0.4055699110031128	0.633355438709259	0.33339786529541016
GPR39	Not-coupled	-	Coupled	-	Class A Orphans	classA	0.29213547706604004	0.2373810112476349	0.3436926007270813	0.5032844543457031	0.43377503752708435	0.30880218744277954	0.5462077260017395	0.5363614559173584	0.465567946434021	0.23806548118591309	0.5144702196121216	0.2671937942504883	0.23388586938381195	0.812289834022522	0.32674068212509155	0.3174054026603699	0.1774870902299881	0.38648322224617004	0.5993162989616394	0.3391985297203064	0.3845769762992859	0.4360753297805786	0.40263035893440247	0.35703855752944946	0.5522105097770691	0.3358820676803589	0.6717923879623413	0.5620694756507874	0.3102892339229584	0.4615105986595154	0.4939592480659485	0.3689288794994354	0.28558892011642456	0.5534600019454956	0.2445218712091446	0.5289883017539978	0.2978445887565613	0.3681536912918091	0.19309107959270477	0.37032127380371094	0.6560992002487183	0.44417816400527954	0.2581970691680908	0.7592518329620361
GPR61	Not-coupled	-	-	-	Class A Orphans	classA	0.2825888991355896	0.138669952750206	0.49264299869537354	0.5199270248413086	0.38959094882011414	0.39520901441574097	0.48254653811454773	0.42666730284690857	0.4937663972377777	0.6161728501319885	0.49462413787841797	0.3656685948371887	0.4240797758102417	0.6876145601272583	0.4213012456893921	0.28055858612060547	0.31197306513786316	0.48882150650024414	0.3925662338733673	0.4117756187915802	0.4578370153903961	0.3910501003265381	0.47438862919807434	0.1740996241569519	0.4408554136753082	0.5441054105758667	0.38871848583221436	0.29712623357772827	0.13710123300552368	0.4787414073944092	0.41552838683128357	0.5197790861129761	0.22158920764923096	0.7072544097900391	0.2711872458457947	0.40911221504211426	0.36812397837638855	0.3273129165172577	0.4057244658470154	0.3626125752925873	0.6248417496681213	0.6186809539794922	0.6711651682853699	0.6608197689056396
ADRA2B	Coupled	-	Coupled	-	Adrenoceptors	classA	0.3528561294078827	0.027033895254135132	0.5766226053237915	0.6955830454826355	0.3801800310611725	0.3374553918838501	0.4680868983268738	0.3610301613807678	0.45148026943206787	0.7540887594223022	0.33551716804504395	0.6669875383377075	0.44765228033065796	0.0337737500667572	0.4286438822746277	0.4504907727241516	0.27779316902160645	0.13476532697677612	0.4227573573589325	0.5147571563720703	0.46436476707458496	0.38540682196617126	0.3421038091182709	0.6949670314788818	0.42339348793029785	0.4347831606864929	0.31402528285980225	0.2419305145740509	0.4752035140991211	0.42404454946517944	0.6649435758590698	0.34884124994277954	0.3719029426574707	0.534749448299408	0.47808560729026794	0.6013436317443848	0.2817746102809906	0.5680679678916931	0.3809075355529785	0.40974223613739014	0.5377140045166016	0.7621133327484131	0.3644510507583618	0.38236358761787415
CCKBR	Not-coupled	-	-	-	Cholecystokinin receptors	classA	0.23838622868061066	0.08043789863586426	0.5163531303405762	0.4669058322906494	0.41827237606048584	0.3599749803543091	0.5102503299713135	0.5597559809684753	0.43019646406173706	0.7566187977790833	0.35902267694473267	0.5276796221733093	0.3076282739639282	0.7351147532463074	0.43952855467796326	0.3431504964828491	0.21496272087097168	0.2130293846130371	0.2041749358177185	0.40243208408355713	0.33231329917907715	0.36035898327827454	0.20016004145145416	0.3727729618549347	0.44205453991889954	0.5498075485229492	0.5158559679985046	0.214812770485878	0.32832515239715576	0.3690478801727295	0.4149898290634155	0.614751935005188	0.31360098719596863	0.49088218808174133	0.27634137868881226	0.55986487865448	0.4065987169742584	0.47453051805496216	0.3345679044723511	0.2541109323501587	0.6156917810440063	0.5289306640625	0.5843003988265991	0.4089807868003845
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	0.3434735834598541	0.1444021314382553	0.47868433594703674	0.602936327457428	0.43958622217178345	0.2916862666606903	0.300434947013855	0.4229205548763275	0.416840523481369	0.2631309926509857	0.3862219452857971	0.5923455953598022	0.29772546887397766	0.3090091943740845	0.3664303421974182	0.3584502041339874	0.4214080572128296	0.8186458349227905	0.3302654027938843	0.4226696789264679	0.31309986114501953	0.4227822422981262	0.6262322664260864	0.4457171857357025	0.5530235767364502	0.3472057282924652	0.7421345710754395	0.516995906829834	0.23063665628433228	0.6215406656265259	0.6782398223876953	0.3612074851989746	0.5837491750717163	0.8033438920974731	0.3747730255126953	0.3958027958869934	0.3299386501312256	0.31607696413993835	0.1652471274137497	0.2720898687839508	0.6096965074539185	0.6395602226257324	0.2764679491519928	0.6358000636100769
NPY5R	Coupled	-	Coupled	-	Neuropeptide Y receptors	classA	0.3293972313404083	0.1505891978740692	0.42266756296157837	0.4295371472835541	0.3869917392730713	0.36370790004730225	0.2977319657802582	0.6455944180488586	0.4463861286640167	0.38713783025741577	0.31362783908843994	0.522472620010376	0.5513346195220947	0.5037835240364075	0.5375555157661438	0.08178964257240295	0.2788497805595398	0.0	0.3977510333061218	0.4749862253665924	0.41445642709732056	0.31604981422424316	0.27065157890319824	0.30112743377685547	0.45331013202667236	0.42642489075660706	0.209823340177536	0.3378271162509918	0.2622739374637604	0.4293600618839264	0.429693341255188	0.5195514559745789	0.512707531452179	0.3129591643810272	0.4737405478954315	0.6117354035377502	0.6062495112419128	0.26876458525657654	0.43543875217437744	0.34612083435058594	0.6127444505691528	0.3526490032672882	0.48927199840545654	0.41343414783477783
HRH3	Coupled	-	-	-	Histamine receptors	classA	0.30846989154815674	0.09229174256324768	0.5601727962493896	0.6050355434417725	0.3845389485359192	0.29625022411346436	0.48108500242233276	0.5022121071815491	0.35726356506347656	0.7084132432937622	0.36555972695350647	0.6149637699127197	0.3937109708786011	0.03637486696243286	0.47658365964889526	0.4751344919204712	0.25503283739089966	0.18758615851402283	0.45683160424232483	0.46314796805381775	0.4430783689022064	0.5217963457107544	0.5397357940673828	0.5453934669494629	0.567359983921051	0.5996589064598083	0.362510085105896	0.5762706398963928	0.45589959621429443	0.6382205486297607	0.4026840925216675	0.45114174485206604	0.244930699467659	0.4088825583457947	0.4290081858634949	0.3976096212863922	0.43387067317962646	0.49157389998435974	0.22583389282226562	0.37637126445770264	0.5052704811096191	0.46600496768951416	0.49231380224227905	0.14390838146209717
HCRTR2	Coupled	-	Coupled	-	Orexin receptors	classA	0.2520522475242615	0.14915592968463898	0.5491174459457397	0.40356501936912537	0.37011319398880005	0.38809216022491455	0.308702290058136	0.6604929566383362	0.48013895750045776	0.4224904179573059	0.3508153557777405	0.487106591463089	0.16819649934768677	0.6812883615493774	0.478773295879364	0.3695247173309326	0.35686811804771423	0.270074725151062	0.2337113320827484	0.4212978780269623	0.2970534563064575	0.34087276458740234	0.42405396699905396	0.507731556892395	0.5734771490097046	0.39919060468673706	0.4345994293689728	0.505682110786438	0.2516489326953888	0.6325644254684448	0.43578627705574036	0.4006115794181824	0.40142977237701416	0.5950823426246643	0.48047691583633423	0.47699177265167236	0.3480498194694519	0.31726694107055664	0.26524078845977783	0.19784730672836304	0.388310045003891	0.14588412642478943	0.2587021589279175	0.40011513233184814
CRHR1	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	0.3515445291996002	0.611346423625946	0.7721612453460693	0.15182188153266907	0.02241337299346924	0.36877715587615967	0.4573470652103424	0.26419776678085327	0.38988202810287476	0.3787045478820801	0.6117674112319946	0.3585825562477112	0.4162753224372864	0.2496599555015564	0.738520622253418	0.25056201219558716	0.2852932810783386	0.5490455627441406	0.41182592511177063	0.2956436276435852	0.2770180106163025	0.599828839302063	0.3417481482028961	0.583226203918457	0.3745903968811035	0.43655189871788025	0.44292333722114563	0.6441543102264404	0.32327309250831604	0.5537288188934326	0.43517005443573	0.2714419960975647	0.47570377588272095	0.4527342617511749	0.3748943507671356	0.48755359649658203	0.40967506170272827	0.49930644035339355	0.2266620397567749	0.30954304337501526	0.28760817646980286	0.41483771800994873	0.6044588088989258	0.420274019241333
DRD2	Coupled	-	Coupled	-	Dopamine receptors	classA	0.30500346422195435	0.0778869092464447	0.5429491996765137	0.683484673500061	0.4189412593841553	0.3673359751701355	0.3206278383731842	0.3941408395767212	0.47394001483917236	0.4349001348018646	0.32555845379829407	0.5331060290336609	0.4371969699859619	0.08373141288757324	0.3939096927642822	0.41535526514053345	0.33044832944869995	0.1034652590751648	0.3766440451145172	0.5365410447120667	0.260116308927536	0.3967837393283844	0.23199518024921417	0.49909061193466187	0.45036759972572327	0.48165079951286316	0.43469852209091187	0.3602170944213867	0.37831780314445496	0.2743818163871765	0.5642496943473816	0.2742871344089508	0.7046110033988953	0.5697163343429565	0.4228540360927582	0.5750666856765747	0.31028467416763306	0.1985047608613968	0.21590939164161682	0.26820817589759827	0.464849054813385	0.5206774473190308	0.4133843183517456	0.3415639400482178
EDNRB	Coupled	-	-	-	Endothelin receptors	classA	0.34706997871398926	0.21985824406147003	0.42986777424812317	0.3130044639110565	0.4947839677333832	0.2993490397930145	0.5159472823143005	0.7728223204612732	0.3287851810455322	0.5718726515769958	0.31849998235702515	0.46197935938835144	0.1940472573041916	0.4728816747665405	0.6902610063552856	0.43180957436561584	0.5323716998100281	0.3233141601085663	0.28297504782676697	0.42045843601226807	0.4616508185863495	0.44926881790161133	0.5377758741378784	0.5198061466217041	0.408197283744812	0.25867193937301636	0.40590760111808777	0.3556189239025116	0.44722211360931396	0.368880033493042	0.5076870918273926	0.5398133397102356	0.36864563822746277	0.5114958882331848	0.4992542564868927	0.5344850420951843	0.3786605894565582	0.35007330775260925	0.11078222095966339	0.3849649429321289	0.25189799070358276	0.28951653838157654	0.40662798285484314	0.4446011781692505
