Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48
CHRM5	-	-	-	-	Acetylcholine receptors (muscarinic)	classA	0.2809987962245941	0.3348776698112488	0.1942874789237976	0.5626024007797241	0.5806469917297363	0.5858797430992126	0.23671506345272064	0.4494241774082184	0.46674805879592896	0.36626338958740234	0.585529088973999	0.28641438484191895	0.08845636248588562	0.42675912380218506	0.5644255876541138	0.36781203746795654	0.2990618348121643	0.28336864709854126	0.32667800784111023	0.6435632705688477	0.21292567253112793	0.9035646915435791	0.4084714949131012	0.3318939805030823	0.5116379261016846	0.9999999403953552	0.38321152329444885	0.6186100840568542	0.3687433898448944	0.1677941232919693	0.5092934966087341	0.5348714590072632	0.2758041024208069	0.41557741165161133	0.6194247007369995	0.3915417790412903	0.4206981360912323	0.4348936676979065	0.25885075330734253	0.4102351665496826	0.30904698371887207	0.2995033860206604	0.24619664251804352	0.5084689855575562	0.44472965598106384	0.2658684551715851	0.5625733733177185	0.5339011549949646
GPR161	-	-	-	Coupled	NA	classA	0.32898759841918945	0.15056510269641876	0.1906728595495224	0.7351102828979492	0.47746333479881287	0.4462345540523529	0.4239256978034973	0.4848575294017792	0.4260268211364746	0.4686630070209503	0.4264848828315735	0.4040761888027191	0.4336991012096405	0.3343240022659302	0.16822755336761475	0.5342664122581482	0.47010499238967896	0.5498681664466858	0.10637515783309937	0.33061397075653076	0.23885560035705566	0.41562873125076294	0.4707556366920471	0.23421123623847961	0.20264488458633423	0.5905002951622009	0.371478408575058	0.39789578318595886	0.17781664431095123	0.22829684615135193	0.38053032755851746	0.5505173206329346	0.3791884481906891	0.6848931908607483	0.4881819784641266	0.8253480195999146	0.5450416803359985	0.4000867009162903	0.48822301626205444	0.28644534945487976	0.4026145935058594	0.5735345482826233	0.4181286692619324	0.529522180557251	0.34662342071533203	0.3447112441062927	0.46214449405670166	0.48876893520355225
ADGRG5	-	-	-	-	NA	classB	0.4153425693511963	0.4099780321121216	0.7327901124954224	0.5286715626716614	0.11602997779846191	0.3215177357196808	0.7496054172515869	0.4607260525226593	0.15374185144901276	0.11043360829353333	0.3194456100463867	0.32429245114326477	0.14010995626449585	0.3319171667098999	0.3878597915172577	0.31498655676841736	0.40935248136520386	0.39786216616630554	0.5352929830551147	0.3647052049636841	0.4317778944969177	0.42238056659698486	0.46961531043052673	0.8851923942565918	0.39041760563850403	0.7757978439331055	0.40040290355682373	0.2794557511806488	0.2663232088088989	0.33630645275115967	0.4923481047153473	0.5734726190567017	0.36548954248428345	0.4912046194076538	0.19256678223609924	0.5050767660140991	0.3564494252204895	0.37723395228385925	0.3969128727912903	0.15252062678337097	0.40393728017807007	0.388810396194458	0.6036775708198547	0.5454461574554443	0.8298308849334717	0.37333962321281433	0.29597193002700806	0.32954639196395874
NPFFR2	-	-	Not-coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	0.3272255063056946	0.27395549416542053	0.15469518303871155	0.565324068069458	0.5228292942047119	0.539621114730835	0.13708576560020447	0.5018702149391174	0.18270370364189148	0.3839578628540039	0.5401630997657776	0.18546611070632935	0.5158664584159851	0.5410156846046448	0.33608412742614746	0.39459770917892456	0.25752776861190796	0.22865472733974457	0.3569909632205963	0.46607282757759094	0.7183893918991089	0.5983316898345947	0.3321549892425537	0.8062868118286133	0.5174785852432251	0.5366626381874084	0.06164592504501343	0.3406757712364197	0.43845412135124207	0.22235064208507538	0.2665913701057434	0.28997471928596497	0.44772279262542725	0.7156329154968262	0.49632972478866577	0.6498680114746094	0.5030013918876648	0.48389729857444763	0.6813844442367554	0.5998190641403198	0.5864312648773193	0.24886053800582886	0.519471287727356	0.3605296313762665	0.8800967931747437	0.3910149335861206	0.2698323726654053	0.4812304973602295
ADRA1B	-	-	-	Not-coupled	Adrenoceptors	classA	0.2581077814102173	0.31393304467201233	0.30271655321121216	0.5982181429862976	0.644411563873291	0.6777645349502563	0.39149218797683716	0.4961852729320526	0.587225615978241	0.33409202098846436	0.5704807043075562	0.4464619755744934	0.3395564556121826	0.4731045663356781	0.3832797110080719	0.5186971426010132	0.4150998294353485	0.47210952639579773	0.24175825715065002	0.359743595123291	0.4660784900188446	0.4881451725959778	0.5178377032279968	0.435930073261261	0.18644200265407562	0.371703565120697	0.3042646050453186	0.5419814586639404	0.28175801038742065	0.2847818434238434	0.22013583779335022	0.5996307730674744	0.40871262550354004	0.3787939250469208	0.435921847820282	0.47186097502708435	0.6139599084854126	0.3633132874965668	0.5152927041053772	0.5141720175743103	0.5266778469085693	0.435051292181015	0.2720348536968231	0.45874449610710144	0.5364365577697754	0.5138225555419922	0.6402192711830139	0.5009769201278687
GPR176	-	-	-	-	NA	classA	0.49168121814727783	0.003940105438232422	0.15909463167190552	0.8189058303833008	0.30832353234291077	0.6496887803077698	0.27308499813079834	0.5513629913330078	0.19735775887966156	0.4022131562232971	0.47905233502388	0.2369007170200348	0.7155331373214722	0.4122259318828583	0.31036901473999023	0.3470017611980438	0.29756298661231995	0.4289649426937103	0.3922729790210724	0.4844754636287689	0.3438200354576111	0.53888338804245	0.48199793696403503	0.28790760040283203	0.4552636742591858	0.3938226103782654	0.3999214768409729	0.6214488744735718	0.2702386975288391	0.22699782252311707	0.5727502107620239	0.46937263011932373	0.3870285451412201	0.6333467960357666	0.41728314757347107	0.5880091190338135	0.4585663080215454	0.5239010453224182	0.48677074909210205	0.4199451506137848	0.12615343928337097	0.5530163645744324	0.3952372670173645	0.3698028326034546	0.4609353840351105	0.423966646194458	0.4572890102863312	0.5826309323310852
GPR101	-	-	-	-	Class A Orphans	classA	0.5334706902503967	0.08953307569026947	0.18262380361557007	0.7542444467544556	0.3559764325618744	0.631653904914856	0.39684945344924927	0.5803773999214172	0.259017676115036	0.4355570077896118	0.4652380347251892	0.19756357371807098	0.5338599681854248	0.2526557445526123	0.42378315329551697	0.2917614281177521	0.37734684348106384	0.34498119354248047	0.10603255033493042	0.603186309337616	0.32717806100845337	0.6361214518547058	0.5594367980957031	0.05932098627090454	0.25106102228164673	0.07765036821365356	0.24512138962745667	0.2865656316280365	0.21438434720039368	0.47135281562805176	0.451888769865036	0.2854187488555908	0.40997838973999023	0.3318172097206116	0.47499364614486694	0.4344594478607178	0.4629766643047333	0.3671596050262451	0.44425642490386963	0.4751652777194977	0.3784927725791931	0.5820551514625549	0.3342862129211426	0.3788030743598938	0.6989808082580566	0.23880764842033386	0.3991883397102356	0.19261020421981812
GPR135	-	-	-	-	NA	classA	0.28758320212364197	0.06049259006977081	0.5425304174423218	0.8794922828674316	0.5059494972229004	0.6238182187080383	0.35159993171691895	0.36605551838874817	0.3245518207550049	0.4400343894958496	0.4942023754119873	0.3143579661846161	0.5898751616477966	0.30828016996383667	0.1518905758857727	0.4786856174468994	0.15578089654445648	0.6151809692382812	0.2340325117111206	0.29558447003364563	0.48791712522506714	0.3758713901042938	0.36593806743621826	0.7286877632141113	0.23831357061862946	0.5119308233261108	0.2708687484264374	0.7711843848228455	0.47196340560913086	0.28128954768180847	0.3631449341773987	0.36287739872932434	0.041233599185943604	0.289867103099823	0.244501993060112	0.4870263934135437	0.3355258107185364	0.5656701326370239	0.4780155122280121	0.5356863141059875	0.5389466881752014	0.7163100242614746	0.4123504161834717	0.30429524183273315	0.41624027490615845	0.36244961619377136	0.7069132328033447	0.504001796245575
PTGER4	-	-	Coupled	Not-coupled	Prostanoid receptors	classA	0.33375775814056396	0.32083526253700256	0.41423213481903076	0.6573631167411804	0.3847779631614685	0.30170777440071106	0.18045592308044434	0.49023616313934326	0.5594800710678101	0.4844907522201538	0.45119670033454895	0.11143781244754791	0.46762555837631226	0.2963070273399353	0.49923568964004517	0.44424697756767273	0.5982116460800171	0.3271864056587219	0.2479044795036316	0.17020097374916077	0.46646803617477417	0.5507243275642395	0.23969949781894684	0.27407464385032654	0.1382584571838379	0.5534420609474182	0.4832533001899719	0.5577017068862915	0.1390320360660553	0.5065686702728271	0.31639528274536133	0.39516356587409973	0.22851701080799103	0.46635469794273376	0.5003163814544678	0.6456623077392578	0.4024430811405182	0.42061686515808105	0.5426959991455078	0.5585638284683228	0.5562498569488525	0.5167323350906372	0.5051729083061218	0.572692334651947	0.6037465929985046	0.398930162191391	0.4362184405326843	0.37029415369033813
HRH1	-	-	Coupled	-	Histamine receptors	classA	0.3259166479110718	0.19926737248897552	0.19368037581443787	0.6101976633071899	0.5480011701583862	0.441769003868103	0.3849638104438782	0.42231425642967224	0.5057833194732666	0.2420686036348343	0.5699402689933777	0.34471946954727173	0.1641966700553894	0.5565551519393921	0.4109174311161041	0.4506569802761078	0.30576291680336	0.421853631734848	0.2668978273868561	0.5675377249717712	0.2369832992553711	0.6409353017807007	0.35451388359069824	0.20046916604042053	0.35955610871315	0.7414039373397827	0.3279482424259186	0.6152446269989014	0.33964335918426514	0.042728304862976074	0.42363211512565613	0.4365121126174927	0.3555976152420044	0.2817726135253906	0.44846996665000916	0.4291399121284485	0.4833739101886749	0.3336722254753113	0.27749916911125183	0.3208845257759094	0.2930297553539276	0.3470378518104553	0.34799906611442566	0.5458681583404541	0.5795345306396484	0.3689046800136566	0.42452847957611084	0.5113109946250916
C3AR1	-	-	-	-	Complement peptide receptors	classA	0.4984617829322815	0.1282171607017517	0.3182312250137329	0.4326125383377075	0.34477272629737854	0.5792827606201172	0.3320188820362091	0.7068116664886475	0.3725484013557434	0.5225099325180054	0.5353187918663025	0.46934109926223755	0.26584941148757935	0.4061053991317749	0.05226731300354004	0.6844099760055542	0.11888457834720612	0.26857757568359375	0.41871803998947144	0.13837407529354095	0.28473544120788574	0.18654614686965942	0.36654916405677795	0.4626089036464691	0.485693097114563	0.5465747714042664	0.4701688885688782	0.6797165870666504	0.3465679883956909	0.5008887648582458	0.738957941532135	0.46193209290504456	0.2582923173904419	0.34595057368278503	0.4700852632522583	0.6397143602371216	0.3956027925014496	0.5017416477203369	0.525243878364563	0.5642778277397156	0.5670379996299744	0.06181156635284424	0.5139135122299194	0.18906736373901367	0.5649911165237427	0.3059328496456146	0.8949563503265381	0.4070974588394165
HTR2B	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.36128491163253784	0.3396400213241577	0.02098795771598816	0.5155747532844543	0.6075281500816345	0.7454354763031006	0.3170102834701538	0.49387067556381226	0.5568714141845703	0.3135729432106018	0.5537261962890625	0.3151992857456207	0.4130200147628784	0.5967283248901367	0.4455583095550537	0.49673429131507874	0.37570852041244507	0.7241506576538086	0.5359616279602051	0.15538890659809113	0.5155878663063049	0.3451930582523346	0.42246389389038086	0.6554491519927979	0.4844019114971161	0.6017126441001892	0.4374803304672241	0.10896170139312744	0.27314305305480957	0.4126761257648468	0.5045881867408752	0.5551185607910156	0.22002819180488586	0.49980854988098145	0.5268436670303345	0.32744818925857544	0.5480020642280579	0.3860466778278351	0.33309614658355713	0.42323336005210876	0.23530031740665436	0.8422380685806274	0.4123651683330536	0.27828291058540344	0.39294642210006714	0.5029951930046082	0.3941431939601898	0.47380998730659485
GPR37L1	-	-	-	-	Class A Orphans	classA	0.27940669655799866	0.2544379234313965	0.5133548974990845	0.6186766624450684	0.4078521132469177	0.21568793058395386	0.23145166039466858	0.4541255831718445	0.19597560167312622	0.40394508838653564	0.541327714920044	0.38214248418807983	0.5134236812591553	0.5346916317939758	0.284737229347229	0.6192448139190674	0.2879834771156311	0.531265914440155	0.47644856572151184	0.35235705971717834	0.750868558883667	0.3731933832168579	0.40876808762550354	0.3283950686454773	0.5286944508552551	0.27547216415405273	0.1610298454761505	0.5932668447494507	0.31103476881980896	0.335254043340683	0.7252112030982971	0.4656972587108612	0.14375311136245728	0.6671329140663147	0.48905447125434875	0.19397208094596863	0.7737469673156738	0.5416845083236694	0.4304691553115845	0.3992689251899719	0.3345913290977478	0.30897796154022217	0.16610492765903473	0.47102272510528564	0.6291277408599854	0.35386034846305847	0.30478009581565857	0.420233815908432
CHRM4	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.19938276708126068	0.3748326301574707	0.19439199566841125	0.4729175567626953	0.675845205783844	0.547430157661438	0.26712000370025635	0.30893808603286743	0.5034345984458923	0.47641247510910034	0.5835064053535461	0.29612720012664795	0.05313900113105774	0.3948817551136017	0.5065507888793945	0.25363194942474365	0.20504547655582428	0.3235180377960205	0.38878151774406433	0.613177478313446	0.12404689192771912	0.8983219861984253	0.4539015591144562	0.4126247763633728	0.48468923568725586	0.9240582585334778	0.4195941090583801	0.775533139705658	0.3141936957836151	0.19000178575515747	0.6330190300941467	0.4745609760284424	0.37082409858703613	0.4545196294784546	0.6822522282600403	0.34459877014160156	0.48216331005096436	0.6412909030914307	0.2550055980682373	0.3187620937824249	0.22723719477653503	0.3545694351196289	0.22489075362682343	0.3767721354961395	0.43035852909088135	0.1887570470571518	0.49688783288002014	0.5773941874504089
HTR7	-	-	-	-	5-Hydroxytryptamine receptors	classA	0.27631330490112305	0.2798548936843872	0.17868481576442719	0.6064419746398926	0.6554304957389832	0.6800791025161743	0.4354819357395172	0.48038196563720703	0.6257697939872742	0.3217647671699524	0.5312714576721191	0.39621275663375854	0.40080001950263977	0.5111691355705261	0.322852224111557	0.4914945363998413	0.3121265769004822	0.562461256980896	0.41336891055107117	0.2825137674808502	0.5010194778442383	0.3151015639305115	0.45171889662742615	0.6002898812294006	0.32712605595588684	0.557047963142395	0.3339613378047943	0.5151230096817017	0.3651299774646759	0.1954757273197174	0.4220081567764282	0.4690474569797516	0.5541520118713379	0.40437668561935425	0.39013388752937317	0.46125099062919617	0.5941866636276245	0.3848001956939697	0.3334222733974457	0.6114152073860168	0.36035969853401184	0.4521622359752655	0.3861739933490753	0.4077674150466919	0.6632193326950073	0.4166925847530365	0.5884209871292114	0.5714711546897888
OPN4	-	-	-	-	Class A Orphans	classA	0.26458224654197693	0.3131377100944519	0.4512418210506439	0.6422861218452454	0.5658766031265259	0.533622682094574	0.44806885719299316	0.5396080613136292	0.4405178725719452	0.5187388062477112	0.39007818698883057	0.3319200575351715	0.404845654964447	0.2217574417591095	0.14764131605625153	0.7181921005249023	0.6484133005142212	0.1188158392906189	0.3666951060295105	0.3489281237125397	0.3123376965522766	0.3928300738334656	0.3962738513946533	0.554222583770752	0.6141745448112488	0.7207595705986023	0.5334768295288086	0.2438584864139557	0.3150191605091095	0.33272847533226013	0.45034220814704895	0.39506107568740845	0.6038557887077332	0.28383201360702515	0.32991665601730347	0.6342343091964722	0.5465697646141052	0.46998369693756104	0.37610897421836853	0.5415164232254028	0.4248069226741791	0.8225584626197815	0.3676050901412964	0.282744437456131	0.3649134635925293	0.412289023399353	0.6906775236129761	0.3464307487010956
GCGR	-	-	Coupled	-	Glucagon receptor family	classB	0.31839558482170105	0.657208263874054	0.6509784460067749	0.3516373038291931	0.24406006932258606	0.638259768486023	0.5174434185028076	0.42324262857437134	0.45715904235839844	0.3221839666366577	0.10161396861076355	0.2924845516681671	0.5622824430465698	0.8077292442321777	0.36737561225891113	0.49623608589172363	0.31663161516189575	0.30028295516967773	0.15992502868175507	0.400488018989563	0.4512364864349365	0.5553677678108215	0.4517824351787567	0.45208290219306946	0.4240882694721222	0.2926929295063019	0.33931106328964233	0.4523061513900757	0.40360546112060547	0.2633262276649475	0.36325007677078247	0.42315050959587097	0.39468246698379517	0.4919281005859375	0.44451361894607544	0.6055930852890015	0.5111752152442932	0.6136842966079712	0.29744285345077515	0.3941376209259033	0.34847739338874817	0.45474904775619507	0.26254159212112427	0.3530699908733368	0.43924641609191895	0.2917245626449585	0.4167310893535614	0.3291695713996887
DRD5	-	-	Coupled	-	Dopamine receptors	classA	0.21848522126674652	0.5591232776641846	0.35780853033065796	0.5303959250450134	0.7480249404907227	0.7164711356163025	0.3200146555900574	0.6636457443237305	0.5824136734008789	0.17461442947387695	0.6150171756744385	0.4538276493549347	0.5497965216636658	0.5662920475006104	0.395263671875	0.41677382588386536	0.5284287333488464	0.24140793085098267	0.6322987675666809	0.15700066089630127	0.33791208267211914	0.3718665838241577	0.1268303394317627	0.45154714584350586	0.36047691106796265	0.3228188753128052	0.4953867793083191	0.38448309898376465	0.26521414518356323	0.3652743995189667	0.6666983962059021	0.38065922260284424	0.38087815046310425	0.6706055402755737	0.3506082594394684	0.3462793827056885	0.45279690623283386	0.38198328018188477	0.6909767389297485	0.6007840037345886	0.25135302543640137	0.20119750499725342	0.43125662207603455	0.4221351146697998	0.010843038558959961	0.07566595077514648	0.5091500878334045	0.5851255655288696
ADRB1	-	-	Coupled	Coupled	Adrenoceptors	classA	0.12808451056480408	0.35797908902168274	0.48510730266571045	0.6294248700141907	0.7314808368682861	0.7742626070976257	0.43186792731285095	0.3859720230102539	0.7013248801231384	0.35476547479629517	0.5777584314346313	0.3942411243915558	0.32376062870025635	0.3722657859325409	0.3061513900756836	0.37585607171058655	0.35300716757774353	0.5218708515167236	0.35198870301246643	0.2603260576725006	0.4604693353176117	0.5060487985610962	0.4637688100337982	0.5611327886581421	0.1080273687839508	0.33454301953315735	0.3343760669231415	0.4828362464904785	0.45377713441848755	0.3577672839164734	0.3069642186164856	0.2718886137008667	0.5092302560806274	0.33555424213409424	0.4167097508907318	0.28580808639526367	0.45784246921539307	0.5116198062896729	0.37617650628089905	0.7008712291717529	0.2344318926334381	0.14097541570663452	0.39198991656303406	0.21668779850006104	0.38847824931144714	0.21795782446861267	0.5311944484710693	0.6189175248146057
CALCR	-	-	Coupled	-	Calcitonin receptors	classB	0.31795376539230347	0.4074140787124634	0.1938302367925644	0.3052898049354553	0.13735872507095337	0.4102807641029358	0.4904671311378479	0.28180399537086487	0.5469864010810852	0.4914736747741699	0.09284231066703796	0.30189433693885803	0.3741891086101532	0.8285212516784668	0.20461715757846832	0.47165027260780334	0.22064873576164246	0.6416863203048706	0.1713983416557312	0.27299582958221436	0.3727922737598419	0.6199502944946289	0.8144547939300537	0.4447936713695526	0.32809773087501526	0.6395061612129211	0.12269333004951477	0.34142249822616577	0.3446885645389557	0.24486909806728363	0.3255045413970947	0.37159669399261475	0.349315345287323	0.4207238256931305	0.3872837722301483	0.29087746143341064	0.30452555418014526	0.34379899501800537	0.48920685052871704	0.6806830763816833	0.4965466260910034	0.60967618227005	0.5234220623970032	0.3200607895851135	0.5463135242462158	0.33205193281173706	0.519455075263977	0.38376691937446594
CNR1	-	-	Coupled	Coupled	Cannabinoid receptors	classA	0.4794396460056305	0.14497989416122437	0.15000569820404053	0.8654530048370361	0.4965740144252777	0.30599772930145264	0.3923174738883972	0.46065065264701843	0.5345856547355652	0.3914952576160431	0.4757753014564514	0.3743263781070709	0.5693680047988892	0.41610535979270935	0.31331777572631836	0.28360649943351746	0.07055559754371643	0.27063000202178955	0.2726319432258606	0.3281842768192291	0.38291099667549133	0.37744906544685364	0.39306336641311646	0.4109269976615906	0.4412855803966522	0.4293535053730011	0.3347897529602051	0.24572530388832092	0.4590112864971161	0.2608851492404938	0.48943740129470825	0.4801428020000458	0.41955429315567017	0.506260871887207	0.6689509749412537	0.5879698395729065	0.3059815764427185	0.4563020169734955	0.5401871800422668	0.5878894925117493	0.3296069800853729	0.27144473791122437	0.4016314744949341	0.4733497202396393	0.7533301115036011	0.3674466907978058	0.44670721888542175	0.6933326125144958
HTR2A	-	-	Coupled	Coupled	5-Hydroxytryptamine receptors	classA	0.2901343107223511	0.4668276309967041	0.09206908941268921	0.4709046483039856	0.6969815492630005	0.6922184228897095	0.291928768157959	0.5391424894332886	0.573532223701477	0.25727638602256775	0.5820149183273315	0.32103851437568665	0.5207514762878418	0.6266171932220459	0.3975599706172943	0.439797967672348	0.3263893723487854	0.606094479560852	0.67508864402771	0.12471377849578857	0.5963109135627747	0.4147151708602905	0.3491298258304596	0.6444170475006104	0.5561938285827637	0.4473624527454376	0.45852240920066833	0.30786246061325073	0.24799008667469025	0.3794165551662445	0.49648618698120117	0.524013340473175	0.20917905867099762	0.4249405562877655	0.2888517379760742	0.414826899766922	0.2943768799304962	0.5026587843894958	0.4846237599849701	0.31553739309310913	0.18732774257659912	0.6991756558418274	0.19778847694396973	0.4308145046234131	0.7864863276481628	0.5237423181533813	0.3289720416069031	0.353690505027771
GPR152	-	-	-	-	NA	classA	0.527819037437439	0.0944109559059143	0.7384027242660522	0.6967505216598511	0.321855366230011	0.652642011642456	0.41721534729003906	0.689758837223053	0.27861058712005615	0.4814010262489319	0.547662079334259	0.2252202183008194	0.5387022495269775	0.426078200340271	0.23040124773979187	0.5571185350418091	0.3370514512062073	0.42831307649612427	0.49174660444259644	0.5605493187904358	0.32123351097106934	0.7262203097343445	0.7618976831436157	0.2670794129371643	0.40952861309051514	0.252746045589447	0.12829750776290894	0.07313108444213867	0.06362858414649963	0.7865947484970093	0.69083571434021	0.15575343370437622	0.33165231347084045	0.38139235973358154	0.19702062010765076	0.3060726821422577	0.2834383249282837	0.44521328806877136	0.39991116523742676	0.40406811237335205	0.5334339737892151	0.4262850284576416	0.2342592179775238	0.30013930797576904	0.607647716999054	0.46536460518836975	0.2877427041530609	0.2402171492576599
RXFP3	-	-	-	-	Relaxin family peptide receptors	classA	0.3077389597892761	0.19049082696437836	0.5258489847183228	0.4144892394542694	0.49476587772369385	0.49410659074783325	0.2523519992828369	0.4124499559402466	0.21749624609947205	0.4434497654438019	0.5108715891838074	0.4420595169067383	0.5261754393577576	0.3993232846260071	0.2677207589149475	0.40761157870292664	0.21975788474082947	0.4567002058029175	0.4527067542076111	0.1714257299900055	0.3862461745738983	0.46258020401000977	0.4191463589668274	0.37711113691329956	0.41810059547424316	0.6059694886207581	0.39753156900405884	0.6029180288314819	0.411529541015625	0.36024200916290283	0.4260396361351013	0.4359265863895416	0.054759472608566284	0.4420693516731262	0.17066824436187744	0.390550822019577	0.6227373480796814	0.306148499250412	0.33753418922424316	0.32864803075790405	0.4451853632926941	0.6851863265037537	0.398678719997406	0.6795640587806702	0.5749499201774597	0.355530709028244	0.6038565039634705	0.2381918579339981
ADCYAP1R1	-	-	-	-	VIP and PACAP receptors	classB	0.27135124802589417	0.8228505849838257	0.3378143012523651	0.2418469786643982	0.31617146730422974	0.5189321041107178	0.3554692268371582	0.5116122961044312	0.560842752456665	0.34934478998184204	0.08379092812538147	0.3371690511703491	0.7482600212097168	0.7162559032440186	0.1857389360666275	0.3979529142379761	0.20973266661167145	0.42728257179260254	0.3369976580142975	0.19804607331752777	0.4190625548362732	0.5521504878997803	0.539679765701294	0.2761291265487671	0.39580339193344116	0.33727890253067017	0.5356501340866089	0.5145909786224365	0.27648934721946716	0.2664317786693573	0.5965182781219482	0.496145099401474	0.27383625507354736	0.5303495526313782	0.35785117745399475	0.516288697719574	0.4749584197998047	0.37366315722465515	0.5763721466064453	0.4261096715927124	0.24446263909339905	0.462184876203537	0.3035076856613159	0.5539613962173462	0.3592168688774109	0.0	0.418544739484787	0.729678750038147
GIPR	-	-	Coupled	-	Glucagon receptor family	classB	0.3449538052082062	0.6377516984939575	0.7034898996353149	0.38708025217056274	0.2549334764480591	0.704209566116333	0.52785325050354	0.4490290880203247	0.4455219507217407	0.27204012870788574	0.10108974575996399	0.2791267931461334	0.5909380316734314	0.8671817779541016	0.39997127652168274	0.49468690156936646	0.3441214859485626	0.3891652524471283	0.12989842891693115	0.37603896856307983	0.4512232542037964	0.620964765548706	0.41436392068862915	0.5333120226860046	0.43299397826194763	0.43429267406463623	0.35296326875686646	0.39383643865585327	0.48111453652381897	0.25574183464050293	0.28456640243530273	0.4549815058708191	0.4801720976829529	0.35619527101516724	0.48589515686035156	0.6615912914276123	0.4630639851093292	0.5172164440155029	0.4726816415786743	0.4710765480995178	0.4475962221622467	0.3857482075691223	0.29385313391685486	0.3167438805103302	0.5372036695480347	0.22194260358810425	0.4310819208621979	0.16372406482696533
ADRA1A	-	-	Not-coupled	-	Adrenoceptors	classA	0.2635498642921448	0.4709699749946594	0.2396967113018036	0.49663838744163513	0.7359474897384644	0.5835041403770447	0.3822336494922638	0.6043272018432617	0.5908619165420532	0.2682517170906067	0.5628698468208313	0.43352174758911133	0.4296736717224121	0.5085567235946655	0.39643022418022156	0.43473020195961	0.51621413230896	0.4336020350456238	0.41201621294021606	0.23424261808395386	0.3870679438114166	0.5076283812522888	0.32143110036849976	0.3620505928993225	0.3227744400501251	0.3097798228263855	0.2902601957321167	0.5009883642196655	0.27780869603157043	0.21017757058143616	0.3335637152194977	0.589165210723877	0.7244754433631897	0.4606083929538727	0.5788559913635254	0.6659094095230103	0.5324556827545166	0.48336344957351685	0.5295324325561523	0.5224177837371826	0.44071170687675476	0.5982750058174133	0.09895828366279602	0.7124782204627991	0.5627917051315308	0.38807517290115356	0.4921160042285919	0.5915312767028809
CHRM2	-	-	Coupled	Coupled	Acetylcholine receptors (muscarinic)	classA	0.24597381055355072	0.392354816198349	0.07400932908058167	0.4548560678958893	0.6605381369590759	0.48585188388824463	0.24953967332839966	0.3871098756790161	0.5142803192138672	0.4289092421531677	0.5687602758407593	0.2866111993789673	0.04380333423614502	0.37241044640541077	0.4757406711578369	0.23235447704792023	0.24065792560577393	0.3378336727619171	0.38800087571144104	0.6768962740898132	0.2027072012424469	1.0	0.5501178503036499	0.3615386486053467	0.5498313903808594	0.8678180575370789	0.3461158871650696	0.5516564249992371	0.339987576007843	0.24169626832008362	0.6157839298248291	0.5116043090820312	0.22224964201450348	0.4411950409412384	0.7863847017288208	0.3739864230155945	0.23233790695667267	0.5744509696960449	0.2188553810119629	0.30810874700546265	0.25099271535873413	0.2909558415412903	0.09370258450508118	0.5960831642150879	0.4367600083351135	0.23677562177181244	0.3836253881454468	0.44973570108413696
TACR3	-	-	-	-	Tachykinin receptors	classA	0.27661439776420593	0.3212544322013855	0.21133685111999512	0.3912414014339447	0.6456285119056702	0.6272618174552917	0.1950850486755371	0.48451822996139526	0.20970137417316437	0.5890414118766785	0.48733067512512207	0.2427385151386261	0.525984525680542	0.40042388439178467	0.20623646676540375	0.4911404252052307	0.4232330024242401	0.4501449763774872	0.1983323097229004	0.3688957393169403	0.5040603280067444	0.4258989989757538	0.5378333926200867	0.846566915512085	0.19686727225780487	0.6755599975585938	0.3843030035495758	0.45622697472572327	0.4946320652961731	0.5045106410980225	0.5326606035232544	0.5136764049530029	0.3537285327911377	0.4339377284049988	0.33962225914001465	0.16905033588409424	0.27328044176101685	0.4573560655117035	0.47619402408599854	0.782166600227356	0.7600997686386108	0.6293871402740479	0.39261114597320557	0.6387913823127747	0.12342098355293274	0.35646113753318787	0.47652140259742737	0.5559725761413574
ADRA2A	-	-	Coupled	-	Adrenoceptors	classA	0.14210012555122375	0.6044838428497314	0.4651332199573517	0.5171395540237427	0.7892975807189941	0.9597046375274658	0.2785702347755432	0.4559577405452728	0.7285580635070801	0.23679010570049286	0.6389061212539673	0.49395060539245605	0.44059428572654724	0.3672943711280823	0.30324095487594604	0.23144033551216125	0.2540237307548523	0.41492894291877747	0.5608056783676147	0.149867445230484	0.5082643628120422	0.5872352123260498	0.3860042095184326	0.49713319540023804	0.3766346871852875	0.09731650352478027	0.32435449957847595	0.4091147184371948	0.3812309503555298	0.1957034468650818	0.2928832769393921	0.4378291964530945	0.6007612943649292	0.5703600645065308	0.06817987561225891	0.3346824645996094	0.5346702933311462	0.41409435868263245	0.621887743473053	0.2661154270172119	0.5795538425445557	0.15020465850830078	0.405910849571228	0.7497550845146179	0.4767749309539795	0.4104052484035492	0.4587993621826172	0.28367841243743896
